wavelength,Back_SalMulf,Belly_SalMulf,Breast_SalMulf,Crissum_SalMulf,Crown_SalMulf,DorTail_SalMulf,Patch10_SalMulf,Patch11_SalMulf,Patch12_SalMulf,Patch13_SalMulf,Rump_SalMulf,Throat_SalMulf,WingTip_SalMulf
750.01,27.5644166667,63.8474666667,34.1307333333,57.3208,21.8468666666,17.5062,54.3861333333,9.70959999999,48.4644666667,48.5660666667,20.2343333333,60.8324666667,25.425
750.33,27.5853611111,63.8090666667,34.0215333333,57.2863333333,21.5447333333,17.6144,54.2462,9.43660000001,48.3132,48.5413333333,19.9017333333,60.811,25.1921333333
750.64,27.4095555556,63.834,34.0475333333,57.0274,21.4776,17.6854666667,54.2998,9.63233333332,48.1057333333,48.6240666667,19.8425333333,60.6757333333,25.1331333333
750.96,27.4824277778,63.9337333333,34.0853333333,57.0375333333,21.3171333333,17.8337333333,54.5162666667,9.42453333333,48.0473333333,48.9160666667,19.9471333333,60.7169333333,25.173
751.27,27.4727444444,64.1644666667,34.2796666667,57.0938,21.4212,17.9636333333,54.5527333333,9.46306666667,47.9142666667,49.0378,20.0462,61.0845333334,25.2313333333
751.59,28.0618666667,64.7812,35.0132666667,57.6077333333,21.9351333333,18.6247666667,55.0912,10.0975333333,48.4210666667,49.4665333333,20.4998666667,61.7296,25.8976
751.90,28.3054555555,64.1053333333,35.2257333333,57.2224666667,22.2617333334,19.1776333333,54.5112,10.6151333333,48.1407333333,49.1062,20.7702666667,61.3800666667,26.0846666667
752.22,27.9452944444,64.0806666667,34.9368666667,57.0456,21.8842,18.7491666667,54.2912,10.2140666667,47.8808,48.6702,20.5123333334,61.0142,25.8420666667
752.53,27.7721444445,63.6750666667,34.9475333333,56.6910666667,21.8828666667,19.0044,54.0446,10.2649333333,47.4720666667,48.6542666667,20.6661333333,60.7356666667,26.0147333333
752.85,28.4515333333,63.9110666667,35.4607333333,57.0156666667,22.4606,19.5089,54.2668,10.9212666667,48.0652,49.0404666667,21.4506666667,61.0549333333,26.7985333333
753.16,29.0103833333,64.6214666667,35.9482666667,57.6367333333,22.7898,19.8495666667,55.0568666667,11.2358,48.8830666667,49.6415333333,21.9542666667,61.9856,27.4813333333
753.47,29.1065944445,64.6475333334,35.8389333333,57.7216666667,23.0306666666,19.8127,55.1565333334,11.3351333334,48.7874,49.4066666667,22.1171333333,62.2362,27.4715333333
753.79,28.13245,63.6606,35.2094,57.0502666667,22.2948666667,18.8032,54.4104666667,10.5666666667,47.9798,48.5815333333,21.3412,61.6296666667,26.8848
754.10,28.5937555556,64.3401333333,35.7571333334,57.7454666667,22.4379333333,19.1495,54.9478666667,10.4604666667,48.5220666667,49.1728666667,21.4564,62.4882666667,27.2204666667
754.42,28.7074888889,64.4915333333,35.9906,57.8792666667,22.864,19.2913333333,55.2692,10.5674,48.8418,49.1102,21.5514666667,62.6246,27.2649333333
754.73,28.97855,64.7729333333,36.3401333333,58.2595333333,23.3134,19.6114666667,55.5520666667,11.0454666667,49.6042,49.3995333333,21.8974666667,62.7186666667,27.506
755.05,28.4844388889,63.7154666667,35.6112666667,57.4780666667,22.8893333333,19.2704666667,54.8470666667,10.7096,48.9083333333,48.7009333333,21.4409333333,61.3172666667,26.9358666667
755.36,28.3681388889,63.7620666667,35.5432666667,57.4131333333,22.7422,18.7397,55.0185333333,10.3327333333,49.2830666667,48.8286,21.2676666667,61.2601333334,26.8182
755.67,28.7339,64.105,35.8838666667,57.9251333333,23.2683333333,19.0016666667,55.4823333333,10.5929333333,49.8493333334,49.2917333333,21.6248666667,61.5615333333,27.2169333333
755.99,29.1927277778,64.7645333333,36.2744666667,58.3530666667,23.5566,19.2289666667,56.0007333333,10.7259333333,50.6058666667,49.4915333333,21.7969333333,62.1534,27.3344
756.30,28.8876,65.0264666667,36.1477333333,58.4622,23.3562,19.1305,56.0986666667,10.4658666667,50.4432,49.3181333333,21.5302666667,62.3445333333,27.0112666666
756.62,28.7002555555,64.9686666667,36.038,58.4351333333,23.339,19.1378666667,56.0188,10.3590666667,50.2905333333,49.4512666667,21.3713333333,62.1616,26.9743333333
756.93,28.6772777778,64.9819333333,36.1982,58.653,23.4262,19.2829333333,55.9666,10.4496,50.1385333333,49.7969333333,21.3888,62.2652,27.2131333333
757.24,29.8770111111,65.8122,37.1279333333,59.5331333333,24.4909333333,20.6927333333,56.7964666667,11.8088666667,51.0672666667,50.8110666667,22.7217333333,63.0114,28.1761333333
757.56,29.6272944444,65.104,36.7668666667,59.0348666667,24.3021333333,20.2152666667,55.9354,11.8744,50.7164,50.0334666667,22.5872666667,62.1788,27.9584
757.87,29.5996055556,65.1284666667,36.6705333333,59.1768,23.9031333333,19.7987333333,55.799,12.0075333333,50.6441333333,49.9924666667,22.4544,62.5362666667,27.9368666667
758.18,29.4386888889,64.8132,36.4686666667,59.0135333333,23.4828,19.2880333333,55.6951333333,11.4798666667,50.3812,49.959,22.2048,62.4252,27.7802
758.50,29.44005,65.3688,36.8609333333,59.5172,23.5539333333,19.2810333333,56.1102,11.4392,50.8394,50.2961333333,22.3128,63.2785333333,27.9266
758.81,29.4123333333,66.0049333333,37.1374666667,59.9357333333,23.5696,19.4781666667,56.6798,11.8093333333,50.7241333333,50.6258666667,22.4314,63.6263333333,28.1564
759.13,29.1529333333,65.4356,36.6704,59.3094,23.1343333333,19.3638333333,56.2839333333,11.8618,50.1014666667,50.1688,22.1321333333,63.3896666667,27.9617333333
759.44,29.2731888889,65.5928666667,36.8424666667,59.4537333333,23.2995333333,19.4238,56.2888,12.0462666666,49.9775333333,50.4526,22.3905333333,63.2246666666,28.0958
759.75,28.6917722222,65.3295333333,36.3096,59.1464,22.6137333333,18.6421333333,55.7168,11.1501333333,49.2351333333,50.2399333333,21.6694666666,62.8668666667,27.1840666667
760.07,28.78385,64.9458,36.3373333333,58.8814,22.6862,18.7244,55.3236,11.3394666667,48.7205333333,49.9776666667,21.6759333333,62.3607333333,26.9510666667
760.38,28.8200666666,64.6454666667,36.1504,58.4230666667,22.6207333333,18.7469333333,55.2509333333,11.3788666667,48.6432666667,49.6169333333,21.614,61.9580666667,26.7258666667
760.69,28.6214722222,64.1878666667,35.91,57.7353333333,22.4242666667,18.6155333333,54.6834666667,11.0760666667,48.2307333333,49.1091333333,21.1613333333,61.2412,26.7064
761.01,28.4760833333,64.3942,35.7456,58.0502666667,22.2652666667,18.5341,55.2188,10.6667333333,48.4802666667,49.2689333333,20.9748,61.6274,26.3870666666
761.32,28.7150888889,64.693,35.8098666667,58.2413333333,22.4974666667,19.0496,55.4213333333,10.5514666666,48.8379333333,49.3722,21.0440666667,61.5540666667,26.4413333333
761.63,29.31945,65.1228,36.3446666666,58.6056,23.1143333333,19.7543,55.9295333333,11.4774666667,49.2662,49.5818,21.7496666667,61.8393333333,27.0184666667
761.94,29.1276611111,64.9162,36.0083333333,58.3102,22.8598666667,19.4101666667,55.6544,11.1876,48.8281333333,49.3670666667,21.6896666667,61.5559333333,26.7017333333
762.26,28.9121666667,64.4861333333,35.8610666667,58.0508666667,22.8931333333,19.4578666667,55.2398666667,10.9151333333,48.8016666667,48.9598,21.4009333333,61.1877333333,26.7091333333
762.57,29.3142555556,65.0015333333,36.3436666667,58.3671333333,23.3598,20.0042333333,55.5447333333,11.1601333333,49.3744666667,49.4538,21.818,61.4390666667,27.1688
762.88,29.2508777778,65.1991333333,36.3256,58.5956,23.4136666667,20.0931666667,55.6492,11.1091333333,49.5757333333,49.7134,21.631,61.8026666667,27.3031333333
763.20,29.8702333333,65.6386,37.0127333333,58.8995333334,24.1656,20.8850333333,56.1429333333,11.8520666667,50.2819333333,50.0679333333,22.2842,62.2147333333,28.2673333333
763.51,29.9485722222,65.858,37.1424,59.0868666667,24.3207333333,20.9707,56.4933333333,11.7932,50.6216666667,50.4123333333,22.4891333333,62.6622666667,28.5204666667
763.82,30.1642888889,66.5258666667,37.5502666667,59.6658666667,24.5512,21.1212666667,56.9538666667,11.9717333333,51.1321333333,51.0742,22.676,63.2146,28.9783333333
764.14,29.99305,66.4577333333,37.4035333333,59.752,24.6078666667,20.6255,56.9634,11.79,51.0740666667,51.0852,22.5434666667,63.3262666666,28.8340666667
764.45,29.9854888889,66.2826,37.3598666667,59.4323333334,24.7127333333,20.7017333333,56.8007333333,11.8622,50.8089333333,50.9813333333,22.5413333333,63.2726666667,28.9792
764.76,29.6363,65.8695333333,36.9798,58.974,24.4551333333,20.3217666667,56.3304666667,11.7013333333,50.3826666667,50.6232666667,22.2840666667,63.0174,28.7216
765.07,29.1850777778,65.5797333333,36.591,58.6202666667,24.1153333333,19.8474666667,55.8756,11.0416,49.9427333333,50.471,21.9234,62.811,28.1854
765.39,29.4703,65.9795333334,36.7744,58.6958666667,24.3178,20.2563,56.2518,11.3421333333,50.2787333334,50.6298666667,22.0924,63.1529333334,28.5469333333
765.70,29.3942611111,65.6662666667,36.5681333333,58.4758666667,23.9552666667,20.0733,56.1414666667,11.3024,50.2585333333,50.3686666667,22.2210666667,63.0816,28.1738666667
766.01,29.1288777778,65.5858,36.3376666667,58.5172666667,23.6907333333,19.6443666667,56.2311333333,10.8729333333,50.0372666667,50.2647333333,21.9200666667,63.3352,27.8756
766.32,29.2950777778,65.5948666667,36.6535333333,58.4261333333,23.7548666667,19.8219333333,56.2974666667,11.1972666667,50.0169333333,50.1519333333,22.2184,63.3277333333,28.1468666667
766.64,29.3693555556,65.7260666667,36.6626666667,58.6507333333,23.8254666667,19.6785666667,56.5317333333,11.3295333333,50.1468666667,50.5118666667,22.1824666667,63.4405333333,27.9839333333
766.95,29.4932166667,65.3572666667,36.6070666667,58.4557333333,23.6855333333,19.7218333333,56.331,11.4844,49.8455333333,50.0678,22.0918666667,63.3478,28.0914
767.26,29.3159055555,64.3364666667,36.3575333333,57.7875333333,23.6088,19.7055333333,55.6930666667,11.5542666667,49.1860666667,49.3879333334,22.2501333333,62.6751333333,27.8359333333
767.57,29.6568,64.6496666667,36.5728,58.0441333333,23.6540666667,20.4039,56.1712666667,11.7354666667,49.4565333333,49.6308,22.6064,63.0778666667,27.7886666667
767.88,30.1708666667,65.7116666667,37.2988666667,59.0452,24.1064666667,21.1504,56.9076666667,12.2099333333,50.1228,50.4503333333,23.3016,63.8473333333,28.3674
768.20,30.6378277778,65.9538666667,38.1784,59.5014666667,24.6307333333,21.7937,57.531,12.8626666667,50.7059333333,51.0459333333,24.0113333333,64.2441333333,28.8144
768.51,30.7064944444,65.5493333333,38.0932666667,59.1534666667,24.4079333333,22.1637333333,57.3466666667,12.9956666667,50.8701333333,50.6705333333,23.6711333333,63.9704666667,28.9396666667
768.82,30.8543222222,65.4425333333,38.4540666667,59.3416666667,24.399,21.9435333333,57.3178,13.1041333333,50.8607333333,51.1048,23.5307333333,64.1795333333,28.8855333333
769.13,31.8077444444,66.4076666667,39.3777333333,60.0896666667,25.4418666667,22.9125,58.0233333333,13.9954666667,51.3965333333,52.3674,24.3464666667,65.0784,29.8432666667
769.44,32.1883222222,66.7124,39.7314,60.2636,25.8504666667,23.2622666667,57.9720666667,14.3675333333,51.8074,52.8669333333,24.6793333333,65.1305333333,29.8962
769.76,31.6087666667,66.0035333333,38.8810666667,59.7253333333,25.3302,22.6754666667,57.7776666667,13.4422666666,51.3804666667,52.4684,24.201,64.7344666667,29.0029333333
770.07,31.6880944445,65.787,38.9317333333,59.6387333333,25.3940666667,23.0847666667,58.0204666667,13.5217333333,51.2752666667,52.4535333333,24.3728666667,64.7918,29.3584
770.38,31.4134,66.0995333333,38.8818,59.4864,25.4842666667,23.3146333333,58.138,13.4672,51.5783333333,52.3169333333,24.2429333333,64.473,29.0048666667
770.69,31.9361666667,66.6612666667,39.1830666667,59.9450666667,25.5428,23.6293,58.4047333333,13.4758,52.1106666667,52.6756,24.3146,64.9560666667,29.0242
771.00,31.3886833333,66.5776,39.0380666667,59.494,25.3154,23.1860333333,57.937,13.2665333333,51.7208,52.2714,24.2035333333,64.0868,28.7627333333
771.32,30.8199333333,65.1520666667,38.4246666667,58.1482,24.7705333333,22.1644333333,57.0093333333,13.0626666667,50.7406,51.1500666667,23.6152,62.9574,28.0762666667
771.63,30.4362722222,64.8500666667,37.7700666666,58.0703333333,24.4256,21.8024333333,57.0966666667,12.5863333333,50.3961333333,50.8433333333,23.1805333333,62.9937333333,27.8493333333
771.94,30.5763277778,65.4656,38.1666,58.7408666667,24.81,21.8449333333,57.5282,12.7590666667,50.6353333333,51.7494666667,23.5799333334,63.4116,27.949
772.25,29.9780444444,64.9689333333,37.492,58.5138666667,24.6048666667,21.7063666667,57.2924,12.0059333333,50.3671333333,51.0719333333,23.536,62.6608,27.8180666667
772.56,29.3607222222,64.9172666667,37.0183333333,58.3528,24.2680666667,21.109,56.5795333333,11.1752666667,50.5199333333,50.9348666667,22.9455333333,62.7232,27.364
772.87,29.4945,64.8468,37.2252666667,58.1381333333,24.6906,21.4172666667,56.5586666667,11.5014666667,50.4685333333,51.2432,23.2793333333,62.5106,27.7296666667
773.18,29.8723944444,65.1597333333,37.7214,58.4147333333,25.2681333333,22.5074,56.7872666667,12.2362,50.6571333333,51.4224666667,23.5684666667,62.6703333333,28.463
773.50,28.643,64.2259333334,36.8731333333,57.5955333333,24.2078,21.3752333333,55.422,11.4087333333,49.9150666667,50.3400666667,22.6654666667,61.8762,27.7473333333
773.81,27.8248333333,63.3025333333,35.9607333333,57.2006,23.5727333333,20.4880666667,54.4568,10.4789333333,49.4413333333,49.8158,22.1178,61.142,27.2191333333
774.12,27.8283,63.4077333333,36.4374,57.5649333333,23.9776666666,20.9108,55.0989333333,10.9727333333,49.5663333334,50.2416666667,22.7013333333,61.4126666667,27.5898666667
774.43,28.2229722222,63.9107333333,37.0182,58.2988666667,24.3439333333,21.4343666667,55.7940666667,11.5254,50.2888,50.5272666667,23.0883333334,62.8248666666,28.3050666667
774.74,28.2779555555,64.1681333333,37.1854,58.368,24.5731333333,21.8345,55.7433333333,11.5179333333,50.6325333333,50.7208,23.017,62.9980666667,28.5832666667
775.05,28.4354444444,64.2109333333,37.3168666667,58.5732666667,24.4380666667,22.0644,55.2146,11.7299333333,50.7387333333,50.9847333333,23.0302,62.9986,28.7437333333
775.36,29.0417833333,64.2726,37.7882,59.0384666667,25.1962,22.8714666667,56.0476,12.4662666667,50.9833333333,51.1403333333,23.6946,63.5941333333,29.6764666667
775.67,30.2780722222,65.1914666666,38.8234666667,59.8195333334,26.0877333333,24.2048666667,56.4021333333,13.9496666667,51.7273333333,52.0758666667,24.6560666667,64.6436666667,30.7563333333
775.98,30.3893111111,64.9030666667,38.7555333333,59.7184666667,26.1038666667,24.1368333333,57.0668666667,13.7836666667,51.6446666667,51.7512,24.4778666667,64.6216666667,30.8880666667
776.30,29.6078444444,64.5465333333,38.3334,59.7702,25.2683333333,23.5759666667,57.0944,12.829,51.4624666666,50.6640666667,23.7164666667,64.5146666667,30.6193333333
776.61,29.5795166667,64.1922,38.2883333333,59.8461333334,25.2372,22.9294,56.9294,12.6474666667,51.4744666667,50.6154,23.7050666667,64.391,30.3656
776.92,29.7917888889,64.4640666667,38.2906,60.2959333333,25.0624666667,22.5542666667,57.5214,11.9198666667,51.7619333333,50.9467333333,23.3924666667,64.7862666667,29.8093333333
777.23,30.8389388889,65.5775333333,39.5908,61.0495333333,25.7558,23.3794666667,58.2508666667,12.7128,52.5876,52.3036,24.0527333333,65.9143333333,30.5016666667
777.54,30.3170888889,65.5722,39.1725333333,60.2067333333,25.0584666667,22.5593666667,57.6176,11.7584,52.5591333333,51.238,23.2566666667,65.352,29.8632
777.85,31.0361111111,66.16,39.7266666667,60.8133333333,25.7133333333,23.34,58.0133333333,12.3066666667,52.92,52.1666666667,23.8333333333,65.6533333333,30.6133333333
778.16,31.5000777778,66.5118,39.9058,61.4949333333,25.8249333333,23.5083333333,58.5859333333,12.5116,53.2862666667,52.4444,24.4174666667,65.798,30.8484
778.47,31.6580833333,66.8436,40.2177333333,61.3332666667,25.9931333333,23.6497666667,58.7278666667,12.3468666667,53.272,52.3742666667,24.5782666667,65.8708,31.0884
778.78,31.0486166667,67.22,39.7410666667,61.3584666667,25.2590666666,22.8992,58.3614,11.4846666667,53.3752,52.388,23.7745333333,65.7353333333,30.6441333333
779.09,29.6442555555,66.0922666667,38.5532666667,60.6382666667,24.2906666667,21.6028,57.4540666666,10.3475333333,52.5531333333,51.3900666667,23.0354666667,64.5532,29.3049333333
779.40,28.8374444444,65.6738666666,37.9149333333,59.8369333333,23.9006666667,21.3335333333,56.1346,9.85819999999,51.5177333333,50.8938,22.61,63.5674,28.8795333334
779.71,28.6624166667,64.797,37.1988,59.1526,23.8586666667,21.4706333333,55.2731333334,10.4341333333,50.6863333333,50.4483333333,22.7381333333,62.9972666667,28.4664666667
780.02,28.7732611111,64.8477333333,37.0276666667,59.0658666667,23.8075333333,21.7868666667,55.1733333333,10.4175333333,50.4529333333,50.269,22.576,63.2837333333,28.5352666667
780.33,29.4698055556,65.0001333333,37.2784,59.1844,24.5287333333,22.7427666667,54.9858666667,11.2728666667,50.7104,50.5134,23.4740666667,63.0732,29.1982666667
780.64,29.5318722222,65.0893333333,37.1162666667,59.6002666666,24.5753333333,22.7372333333,55.3176,11.2777333333,50.4496666667,50.4998666667,23.3975333333,62.8122,29.4933333333
780.95,28.5304111111,63.9768666666,35.4084666667,58.778,23.8538,21.598,54.3167333333,10.1085333333,49.4359333333,49.3634666667,21.9595333334,61.9956666667,28.4381333333
781.26,27.2408166667,62.9960666667,34.0006666667,57.5306666667,22.5287333333,20.0703,53.2962,8.69866666667,48.5355333333,48.1796,20.2521333333,61.0902666667,26.8742666667
781.57,26.4750222222,63.0322666667,33.6458,57.3029333333,22.2780666667,19.6916,53.2036666667,7.78666666666,48.617,48.1219333333,19.2304666667,61.2723333333,26.3771333333
781.88,25.9389,62.8901333333,33.0712666667,56.7244666667,22.1117333333,19.2218333333,53.1946,7.58380000001,47.9459333333,47.8380666667,18.6434666667,60.8169333333,25.503
782.19,26.8532666667,62.5310666667,34.0338,56.7232666666,22.8702,20.1431333333,53.1524666667,8.91153333334,47.8644,47.9701333333,19.9923333333,61.0697333333,26.3354666667
782.50,26.8956888889,62.5333333333,33.9992666667,56.2036,22.5105333333,19.4987666667,52.8434,8.5726,47.8453333333,47.3018,19.2421333333,61.0792666667,25.8937333333
782.81,27.8972944444,62.4922,34.483,56.5972666667,22.4999333333,20.2700333333,53.8426,9.48293333333,48.3256,47.3688666667,20.0386666667,61.2730666667,26.088
783.12,28.2440555556,63.0302666667,34.9233333333,56.8988,22.1487333333,19.9527,54.4666666667,9.03593333333,48.5791333333,47.5088666667,19.8268666667,61.0467333333,26.2023333333
783.43,28.4290166667,63.2744,34.9468666667,57.009,22.0937333333,19.5945333333,54.2543333333,9.76773333334,48.6029333333,48.2879333333,20.0629333333,60.6374666667,26.4619333333
783.74,28.3247222222,63.6056666667,35.2724666667,57.2836,22.1234,19.6194333333,55.2004,10.0080666667,48.9022,48.2932666667,19.8798,61.0496666667,27.0673333333
784.05,27.9240777778,63.3172,35.0724,56.6908,21.4815333333,19.2552,54.855,9.85513333333,48.6956666667,47.15,19.3719333333,61.1029333333,26.892
784.36,29.5912388889,65.4182666667,37.4215333333,58.621,23.1905333333,21.5095666667,56.9318666667,11.9706,50.8365333333,50.0286,21.2974666667,62.9294,28.6658
784.67,30.3982333333,65.7713333333,37.8185333333,59.0637333333,23.8256666667,22.0676,57.4766,12.7392,51.1842666667,50.2319333333,22.0513333333,63.4105333333,29.0924666667
784.98,31.1659777778,66.2596,38.1442,59.8942,24.3549333333,22.6539,58.0464666667,13.6265333333,51.8680666667,50.3621333333,22.8735333333,64.0536,29.7356
785.29,32.7515055556,67.1121333333,39.7084666667,61.4015333333,25.7109333333,24.1151,59.1413333333,15.3746666667,53.779,51.5108666667,24.5604,65.1519333333,31.9886
785.60,31.962,67.6144,38.8628666666,61.0466,24.8866,22.9914333333,58.9122666667,14.413,53.8442666667,50.7293333333,23.1149333333,64.3181333333,30.7129333333
785.91,32.1788833333,67.8440666667,39.6263333333,61.2749333333,25.5217333333,23.9221,59.8376666667,14.9006,54.3403333334,51.1246666667,23.4430666667,64.1169333333,31.1654
786.22,32.1716666667,68.1391333333,39.8868,61.788,26.2702,23.6611333333,60.0808666667,14.8948666667,54.7734666667,51.9094,23.3172,64.9838,31.4725333333
786.53,32.2293277778,67.7007333333,40.3369333333,61.4336,27.0739333333,24.2733,59.8590666667,15.9262666666,54.8452,52.033,24.0578,65.147,32.1268666667
786.84,30.6558555556,66.9636666667,39.6014,60.1328666667,26.057,23.5757333333,59.0542666667,14.0992,54.3572,50.6057333333,22.9699333333,64.7283333333,30.9652666667
787.14,31.2243222222,66.9625333333,39.7953333333,60.1971333333,26.3784666667,24.0045666667,58.8471333333,14.6378666667,54.4104,50.5194666667,23.3522666667,64.9298666667,30.9822666667
787.45,31.1525833333,66.6001333333,39.7478666667,59.7775333333,26.8224,23.9043666667,58.6208,14.4605333333,54.0008666667,50.5598,23.7820666667,64.4717333333,30.7973333333
787.76,30.3127888889,65.0773333333,38.7702,58.6840666667,26.1559333333,22.7147666667,57.5188,13.4915333333,51.8878,48.6658666667,23.3658,62.9702,30.1473333333
788.07,30.0749833333,63.9510666667,38.4362,57.8778666667,26.0244,22.1256,56.384,12.9842666667,51.1274,48.0279333333,23.3648666667,61.5708,30.178
788.38,30.1947388889,64.0306,38.5293333333,57.7175333333,25.7510666667,21.9354333333,56.2190666667,12.8201333333,50.7596,48.4354666667,23.205,61.221,30.2046
788.69,30.2959444444,64.5072,38.5789333333,57.903,25.5172666667,21.8252666667,56.1965333333,12.3648666667,50.4771333333,48.6657333333,23.2255333333,61.2122,29.5785333333
789.00,30.0675722222,64.3058,38.2240666667,57.7518666667,25.1302,21.6242666667,56.3354666667,11.6490666667,50.0844666667,48.6821333333,23.3262,61.4446,29.5207333333
789.31,30.2509666667,64.6109333334,37.9513333333,57.9158,25.0392666667,21.6096,56.2956,11.5062666667,49.6502666667,48.9293333333,23.4047333333,61.9058,29.8288666667
789.62,30.6657111111,65.0415333333,38.5192666667,58.3965333333,25.0993333333,22.2172333333,56.757,11.8092666667,49.5268666667,49.3390666667,23.7992,62.3908,30.6103333333
789.92,31.8993277778,66.3036666667,39.1036,59.5555333333,26.0000666667,22.9963666667,57.6592666666,12.2964,50.5036666667,50.3777333333,24.6444,63.6815333333,31.4962666667
790.23,34.0447111111,68.1061333333,40.9547333333,61.6438666667,27.6969333333,24.4887,59.8258,14.1514666667,51.7954666667,52.0152666667,26.4241333333,65.2423333333,33.303
790.54,33.5907388889,67.3790666667,40.6889333333,61.1459333333,27.3481333333,24.4367666667,59.2179333333,13.5424,50.9408666667,51.8852666667,26.3956666667,64.7618666667,33.0080666667
790.85,33.9649222222,67.381,40.8491333333,61.4761333333,27.3094666667,24.6903333333,59.889,13.9524,51.4206666667,51.3809333333,26.5872666667,64.8969333333,33.2460666667
791.16,34.7601888889,68.5770666666,41.3901333333,62.4960666667,28.1301333333,25.5774,60.6016,14.9756,52.748,52.4958666667,27.3984,66.0568,34.0975333334
791.47,35.4851833333,69.7805333333,42.4928,63.561,29.0849333333,26.8241,62.0288666667,16.6626,54.0043333333,53.7226,28.3065333333,67.6106666667,34.9979333333
791.78,35.1993055555,69.125,42.3583333333,63.3166666667,29.6333333334,26.75,61.9,16.95,53.9166666667,53.45,28.3,67.1666666667,35.2833333333
792.08,32.4597111111,66.9319333333,40.4279333334,61.2752,27.728,24.0908333333,60.4877333333,14.5400666667,51.9812,51.5019333333,26.0163333333,65.614,33.1022
792.39,32.1745,67.6429333333,41.0554666667,62.0844666667,27.8013333333,24.248,60.9937333333,14.4062666667,52.2868666667,52.3922,25.7695333333,66.6402666667,33.3422
792.70,31.8786111111,67.5770666667,41.1601333334,62.2044666667,27.8803333333,24.2704333333,60.9012666667,14.2437333333,52.4676666667,52.4944,25.7384666667,66.5417333333,33.6101333333
793.01,31.5185555556,67.7166,40.8524666667,62.0457333333,27.5459333333,24.1362333333,60.6551333333,14.2844666667,53.2437333333,51.8529333333,25.5540666667,66.0027333333,33.0999333333
793.32,30.5942666667,67.6334,40.6382666667,62.3073333333,27.2048,23.1464,60.2006666667,13.7710666666,52.8318,51.0443333333,24.6146666667,65.6270666667,32.385
793.62,29.8519388889,65.8727333333,39.8196,61.2268,26.8742666667,22.0657,58.7912,12.5485333333,52.7380666667,49.9954,23.6354,64.3664,31.2044
793.93,30.4162222222,66.488,40.2769333333,61.5280666667,28.1501333333,22.5067666667,59.419,13.3066,53.664,51.0008666667,24.0839333333,64.9597333333,31.8677333333
794.24,30.3699388889,66.7905333333,40.2566666666,61.6269333333,28.9566666667,22.6790666667,58.9124666667,13.0945333333,53.4925333333,52.1662,24.4473333333,65.5437333333,31.6002
794.55,30.5234666667,66.7368,40.456,61.8422,28.8333333333,22.899,58.8333333334,12.8596,53.9122666667,52.7630666667,24.5615333333,66.0965333334,31.6840666667
794.86,29.5221555556,66.4537333333,39.7248,61.2518,27.8029333333,22.3877666667,58.0736,10.8122666667,53.2534,51.9839333333,23.5862666667,65.4682666667,30.7858
795.16,30.2628,66.8768666667,39.6408,61.2264666667,27.7794,23.2062666667,58.0551333333,10.9330666667,53.2720666667,51.7914666667,24.2315333333,65.8432,30.6964666667
795.47,32.1397722222,68.1396,40.5959333334,62.069,29.1443333333,24.8405,58.8675333333,12.831,54.4316,53.1461333333,25.6194,66.7518666667,32.7628
795.78,32.8335722222,67.7407333333,40.7187333333,61.454,29.7068,25.1381333333,58.6368666667,13.7298,54.6139333333,52.5650666667,25.9892666667,65.8322666667,32.8127333333
796.09,33.3320055555,67.7492666667,40.6512,61.3511333333,29.9959333333,25.3602333333,58.8279333333,14.5136,54.4810666667,52.9345333333,26.3655333333,66.0886,32.6414666667
796.40,32.9404277778,66.4834666667,40.0716666667,60.4061333333,30.0755333333,24.8387333333,58.1202,14.7431333333,53.3492666667,52.0986666667,26.2046666667,65.2090666667,32.2342
796.70,31.8454111111,65.8252666667,38.8269333333,59.4659333333,28.301,23.7055666667,57.7346,12.7346,52.3463333333,51.9012,25.2832666667,64.1585333333,30.7443333333
797.01,31.6989111111,66.8808,38.5184666667,60.0658666667,27.7366666667,23.5597333333,58.0494,12.4856666667,52.3044666667,52.2960666667,25.1852,64.3950666667,30.7736666667
797.32,31.3404555556,66.0224666667,37.6578666666,59.6822,26.8172666667,22.5595333333,57.5658,11.8528,51.9281333333,52.0537333333,24.4416,63.9565333333,29.795
797.63,32.38925,66.7007333333,38.1741333333,60.7558,26.6412,22.8109333333,58.76,12.6622666667,52.9512666667,52.6964,24.9426,64.3991333333,30.5478
797.93,32.2600277778,65.9982666667,37.9521333333,60.3428,26.0840666667,22.3564666667,58.5947333333,12.2279333333,52.3480666667,52.3051333333,24.3358,63.8989333333,30.1456
798.24,32.3915111111,66.0281333333,38.0666,60.6124666667,26.0892666667,21.6579666667,59.125,12.5021333334,52.896,52.2574,23.9282666667,64.357,30.2624666667
798.55,31.6727888889,66.5006666667,38.1282,60.8298666667,25.4956666667,20.0369333333,59.8155333333,11.609,53.3056666667,53.0475333333,22.8584666667,64.7579333333,29.5066
798.85,31.0278388889,66.8381333333,38.0190666667,61.619,25.1999333333,19.5524,59.7429333334,10.7714666667,53.3619333333,52.9142666667,22.0094666666,65.057,28.7236666667
799.16,31.3962277778,67.0240666667,37.6617333333,61.8841333333,24.7054,18.8309,59.5168666667,10.2802666667,53.0530666667,52.8986666667,22.1256666667,65.517,29.0048666667
799.47,31.2356,66.9139333333,37.9030666667,62.0871333333,24.4412,19.0998,59.2680666667,9.62419999998,53.3432666667,52.5420666667,21.6915333334,65.5786666667,29.0998666667
