wavelength,Back_MelNigm,Belly_MelNigm,Breast_MelNigm,Crissum_MelNigm,Crown_MelNigm,DorTail_MelNigm,Patch10_MelNigm,Rump_MelNigm,Throat_MelNigm,WingTip_MelNigm
813.54,10.6307333333,11.465,10.6859333333,11.1478666667,9.29326666668,13.3917666667,59.7794666667,11.7476,10.3689333333,18.2559333333
813.85,10.4770666667,10.8714666667,10.3596,10.6569333333,8.92806666667,13.2055333333,59.5089333333,11.5766666667,10.2145333333,18.3335333333
814.15,10.7012666667,10.6944666667,10.2360666667,10.5762,9.13186666666,12.8992,59.3681333333,11.7014,10.1387333333,18.4860666666
814.46,11.7327333333,11.6005333333,10.9325333333,11.5657333333,10.0904666667,13.7545,60.3966666666,12.8323333333,11.1828,19.5268
814.76,11.5076666667,11.4108,10.982,11.3692,9.73719999999,13.2608,59.9791333333,13.0291333333,11.0719333333,19.5850666667
815.07,10.9772,10.9840666667,10.5682666667,11.3304666667,9.43853333334,12.6369666667,60.1525333333,12.4046,10.5752,19.0713333333
815.37,10.8706666667,11.0926,10.4126666667,11.3145333333,9.60100000001,12.8303333333,59.6530666667,12.3483333333,10.3711333333,18.8830666667
815.68,10.6596,10.8306666667,9.92506666667,11.1372,9.25486666667,12.6062,60.8912,12.0712666667,9.97506666667,18.6951333333
815.98,10.3982666667,10.4196666667,9.81699999999,10.7570666667,8.69026666667,12.1457333333,61.1123333333,11.5822666667,9.37200000001,18.3422666667
816.29,9.60493333334,9.46119999999,9.14506666667,10.1651333333,7.6438,11.6739333333,60.9194,10.4526666667,8.4626,17.6149333333
816.59,9.65979999999,9.02960000001,8.85786666666,10.0395333333,7.07486666667,12.0335333333,60.9666666667,10.0035333333,8.07733333335,17.7446
816.89,9.28173333335,8.53546666667,8.38913333333,9.95813333333,6.81333333333,11.8723333333,60.0278,9.09340000001,7.46173333333,17.3499333333
817.20,9.24406666668,9.34706666665,8.18546666667,10.1510666667,6.811,12.0549666667,60.4605333333,9.21653333333,7.51200000001,17.2783333333
817.50,8.99040000001,9.23546666666,8.09673333333,10.2416666667,6.60706666667,12.1416,59.616,9.12273333333,7.07706666666,16.9282
817.81,8.50873333333,8.44493333333,7.25313333333,9.45820000001,6.04213333333,11.1599333333,58.4768,8.16446666666,5.80626666667,16.1759333333
818.11,8.355,7.95913333333,6.84593333333,9.40013333334,5.7514,10.8193666667,58.5467333333,7.76126666667,5.36186666667,15.9988
818.41,8.35686666667,8.128,6.73113333333,9.37200000001,5.90973333333,10.8538333333,58.3333333334,7.88140000001,5.58106666667,16.3320666667
818.72,8.69373333333,8.34033333333,6.96493333333,9.84806666668,6.00933333333,11.2235,58.713,8.0806,5.90993333333,16.4761333333
819.02,8.94473333333,8.79753333333,7.44286666666,10.2841333333,6.5448,11.6234,58.4778666667,8.41693333334,6.33173333333,16.7276
819.33,9.0806,9.1576,7.73093333333,10.4574666666,7.12846666667,12.2238,58.4148666667,9.02633333334,6.7074,17.1694666667
819.63,8.86266666666,9.18486666666,7.6606,10.1905333333,7.14193333333,12.0133333333,58.3736,9.14180000001,6.55273333333,17.0694
819.93,8.63533333333,9.10953333333,7.42373333333,9.85360000001,7.08146666667,11.6938333333,57.949,9.07006666667,6.56126666667,16.8658
820.24,8.56946666667,8.96113333334,7.3056,9.66399999999,7.0028,11.5820333333,58.2277333333,9.18606666667,6.5834,16.8166
820.54,8.61466666667,8.88193333333,7.5598,9.71646666666,7.07933333333,11.6596,58.2982,9.37646666666,6.71353333333,16.8449333333
820.85,8.70366666666,8.95726666666,7.65493333333,9.74853333333,7.2442,11.7481333333,58.5286666667,9.7202,7.05506666667,16.9364
821.15,8.67013333334,9.1404,7.79293333333,9.928,7.3474,11.8860666667,58.5982,9.96673333333,7.31393333333,17.0806666667
821.45,8.42980000001,9.11213333334,7.63806666666,9.7526,7.21953333333,11.7452,58.2509333333,9.83833333332,7.2056,16.9407333333
821.76,8.4578,9.15593333334,7.68673333333,9.75246666666,7.28466666667,11.7396,58.2074666667,9.87413333333,7.1774,16.9612666667
822.06,8.40393333334,9.06526666667,7.68493333333,9.6064,7.21326666667,11.6127333333,57.8446,9.80826666667,7.0942,16.9132
822.36,8.61293333333,9.23613333334,7.83353333333,9.78513333333,7.3448,11.7676333333,57.8654666667,10.0128666667,7.28986666667,17.0634666667
822.67,8.7486,9.33926666667,7.88686666667,9.92253333335,7.3522,11.7903,57.7458,10.1287333333,7.39473333333,17.1
822.97,8.83713333332,9.42353333333,7.90573333333,10.0249333333,7.39933333334,11.9019,57.6419333333,10.2701333333,7.53326666667,17.1806
823.27,8.88413333333,9.55093333333,8.018,10.1453333333,7.48266666667,11.9999,57.6421333334,10.4491333333,7.60486666667,17.2857333333
823.58,9.03306666665,9.74513333333,8.23886666667,10.3492666667,7.68193333333,12.177,57.477,10.6445333333,7.78313333333,17.4204666667
823.88,9.16753333333,9.87426666667,8.40413333334,10.4886666667,7.9272,12.3120666667,57.5484666667,10.8673333333,8.00666666667,17.6265333333
824.18,9.13106666665,9.91066666668,8.39213333333,10.5076,7.8776,12.4019,57.6242,10.8011333333,7.9864,17.6794666667
824.49,9.14473333333,9.80899999999,8.34066666666,10.3969333333,7.80446666667,12.4083,57.4076666667,10.6925333333,7.97733333333,17.6272666667
824.79,9.23986666665,9.77693333334,8.44306666667,10.3975333333,7.8318,12.4718666667,57.5196666667,10.6859333333,8.0158,17.6525333333
825.09,9.28173333335,9.73933333332,8.5072,10.3472666667,7.695,12.6049,57.6074,10.6728666667,8.08646666667,17.6938666666
825.39,9.28586666668,9.78033333332,8.53439999999,10.4439333333,7.85106666667,12.7984333333,57.8225333333,10.8043333333,8.21566666667,17.7828666667
825.70,8.95353333334,9.54453333335,8.27339999999,10.1586,7.65026666667,12.4730666667,57.6582666667,10.5238,7.99733333334,17.5898666667
826.00,8.87240000001,9.55266666666,8.17313333333,10.0776,7.65286666667,12.4106666667,57.9802666667,10.4072666667,7.99906666667,17.6836
826.30,9.03853333335,9.70646666667,8.4562,10.2171333333,7.905,12.5088666667,58.1246,10.4295333333,8.1054,17.8310666667
826.61,9.42353333333,9.81900000001,8.6348,10.4124666667,8.21526666667,12.7195333333,58.5626666667,10.6560666667,8.41786666667,18.0896
826.91,9.57166666667,10.0147333333,8.65880000001,10.4967333333,8.3138,12.7741666667,59.0210666667,10.7709333333,8.5292,18.3064666667
827.21,9.57106666667,10.0839333334,8.6292,10.5252666667,8.23713333333,12.7982666667,58.7525333333,10.5720666667,8.42213333333,18.3160666667
827.51,9.85299999999,10.2968,8.97539999999,10.8526666667,8.48426666667,12.9131333333,58.6088,10.8126666667,8.71593333333,18.5190666667
827.82,9.89600000001,10.4182666667,9.03866666666,10.9664666667,8.61513333333,12.9228666667,58.8334,10.8157333333,8.68013333333,18.6336
828.12,10.0247333333,10.5573333333,9.03613333334,11.1806,8.6958,13.0093,58.9511333334,11.0048,8.79186666667,18.7809333333
828.42,9.85786666667,10.6256,8.88493333333,11.2703333333,8.63,12.9465333333,58.737,10.945,8.80879999999,18.737
828.72,10.0174666667,11.045,9.01553333333,11.7089333333,8.90373333333,13.1163666667,59.3012,11.0896666667,9.1112,19.1862666667
829.02,10.3024,11.3328666667,9.33553333333,12.1939333333,9.25106666667,13.4792666667,59.6238,11.3397333333,9.50780000001,19.6448666667
829.33,11.133,11.9615333333,10.1619333333,13.1022,10.1040666667,14.3294333333,59.6724,12.1464,10.3006,20.3389333333
829.63,11.4090666667,12.4269333333,10.5412,13.7414,10.6056,14.8131,60.4038666667,12.6116,10.7945333333,20.9019333333
829.93,10.8762666667,12.3428,10.2998666667,13.6523333333,10.3429333333,14.5332666667,60.0428666667,12.2858666667,10.5904,20.7810666667
830.23,11.3155333333,12.7559333333,10.8148666667,14.2018666667,10.9324,15.0447,59.6577333333,12.8532,11.2746,21.0576
830.54,10.4035333333,11.8132,9.69039999999,13.6374666667,10.2266,14.1376333333,59.1542,12.095,10.5914666667,19.9612666667
830.84,9.65286666667,11.1518,8.66146666666,12.575,9.44886666668,13.3361333333,58.6468,11.2044,9.6414,18.9734666667
831.14,10.1244,11.5929333333,9.30893333334,13.0268,9.81200000001,13.6918333334,58.595,11.8530666667,10.2862,19.0807333333
831.44,9.55606666667,11.2366666667,8.84206666667,12.3047333333,9.64026666667,13.3923666667,58.0326,11.4615333333,9.85393333333,18.6676666667
831.74,10.4222,11.8352666667,9.82739999999,12.8659333333,10.4912666667,13.9682666667,58.5711333333,12.2389333333,10.7303333333,19.3518666667
832.04,10.3493333333,11.6966,9.93026666667,12.3853333333,10.1547333333,13.7150666667,58.5080666667,12.0209333333,10.2994,18.9123333333
832.35,10.1374666667,11.4512,9.69480000001,11.917,9.87193333333,13.2961333333,58.4579333333,12.0055333333,10.0022666667,18.5883333333
832.65,9.12886666665,10.6034666667,8.72946666667,10.6209333334,8.86986666667,12.0912333333,58.0600666667,11.0072666667,8.82600000001,17.5291333334
832.95,9.16613333333,10.2560666667,8.52700000001,10.2643333333,8.52686666667,11.8110666667,57.3448,10.7887333333,8.568,17.2136666667
833.25,9.31166666666,10.1648,8.6252,10.1493333333,8.36906666667,11.945,57.545,10.8551333333,8.43513333333,17.2155333333
833.55,8.99386666666,9.70586666667,8.36793333333,9.76953333333,7.82846666667,11.5232333333,57.3655333333,10.4628666667,7.98946666666,16.9533333333
833.85,9.53640000001,10.1386666667,8.95220000001,10.0765333333,8.18193333333,11.9386666667,57.8130666667,10.9164,8.3206,17.5576
834.16,9.63006666667,10.24,9.15359999999,10.2689333333,8.3992,12.0916666667,57.8631333333,11.045,8.62666666667,17.8848666667
834.46,9.35893333333,10.0968666667,8.99359999999,10.0493333333,8.22653333333,11.8520666667,57.7570666667,10.9040666667,8.50780000001,17.8739333333
834.76,10.1606666667,10.8033333333,9.79820000001,10.9492,8.77806666667,12.4214,58.266,11.5434,9.20033333335,18.5800666667
835.06,9.88193333333,10.551,9.516,10.5904,8.58320000001,12.3022666667,58.3352666667,11.2594666667,8.81153333333,18.3666666667
835.36,9.50113333333,9.87006666666,8.99373333333,10.1426666667,8.20966666667,12.0857666667,58.084,10.8387333333,8.31013333333,18.0042
835.66,9.48959999999,9.69733333333,8.92953333333,10.3207333333,8.02186666667,12.1069,58.1256,10.5601333333,8.16633333334,17.9583333333
835.96,10.3105333333,10.3540666667,10.0242666667,11.5865333333,8.92286666668,13.0300333333,58.2678,11.5235333333,9.21406666667,18.6608
836.26,10.9844,11.2786666667,10.9524,12.6270666667,9.66293333333,13.9698,59.2243333333,12.3220666667,10.1444666667,19.5023333334
836.57,11.8435333333,12.2376666667,11.826,13.8492666667,10.6434666667,14.5740333333,59.2057333333,13.2405333333,11.4955333333,20.2552
836.87,12.127,12.7494,11.9282,14.3022666667,11.1324666667,14.9118666667,59.769,13.5514666667,11.8639333333,20.5002666667
837.17,12.4568666667,13.0986666667,12.3879333333,14.9966666666,11.8012666667,15.3795,59.6756666667,13.9958666667,12.7536666667,20.9178666667
837.47,13.9046666667,14.3148666667,13.5969333333,16.6006666667,13.0989333333,16.3261,60.2123333334,15.2675333334,13.7582666667,22.1538
837.77,14.5693333333,15.1331333333,14.2063333333,17.6978666667,13.7503333333,17.1649666667,61.0351333333,16.1144,14.2912666667,22.889
838.07,14.7618666667,15.5528666667,14.6003333333,18.0951333333,14.2777333333,17.2436333333,61.7352,16.6020666667,14.5924,23.2524666666
838.37,15.5392666667,16.1454,15.2567333333,18.8202,15.0868,17.1758333333,61.3818,17.3817333333,15.2081333333,23.8061333333
838.67,16.4302,17.449,16.3079333334,19.9265333333,16.1205333333,17.6202333333,61.964,18.7694,16.6015333333,25.0122
838.97,15.6732666667,17.0196666667,15.6158,18.6618,15.8867333333,16.8185,61.4532666667,18.5551333333,15.8456666667,24.3103333333
839.27,15.1964,16.5998,14.6699333333,17.828,15.4053333333,16.5163333333,62.264,17.7275333333,15.3551333333,24.0183333333
839.57,15.2608,16.1034,14.2511333333,17.3716666667,15.2273333333,16.2871,62.5866,17.6052666667,14.9604,23.8882
839.87,15.1317333334,15.9096,14.0275333333,17.1478666667,14.6132666667,16.2234333333,62.409,17.0223333333,14.2618,23.6971333333
840.17,14.9178666667,15.6088666667,13.7547333334,16.8478666667,14.252,16.0091666667,62.5368666667,16.6202,13.8306666667,23.5904
840.47,14.6494,15.4545333333,13.4285333333,16.1385333333,13.5412,15.5195,62.9783333333,16.2683333333,13.0302666667,22.9958
840.77,13.9084666667,14.841,13.1678666667,15.1372666667,12.9062666667,15.3506333333,62.2657333333,15.8344,12.3224,22.1350666667
841.07,13.6516666667,14.4738666667,12.8294,14.2706,12.7408666667,15.1282666667,61.5384666667,15.6056666667,12.3518666667,21.9540666667
841.37,13.8315333333,14.7011333333,13.2517333333,14.1938666667,12.8171333333,15.5480666667,60.9329333333,15.6612,12.5814,21.7664
841.67,13.3722,14.5735333333,12.8294666667,13.7985333333,12.1706,15.2228333333,61.405,14.9806666667,12.1220666667,21.2306
841.97,13.0166666667,14.1705333333,12.3940666667,13.4966,11.5977333333,14.8034333333,61.4293333333,14.4766666667,11.5467333333,20.153
842.27,15.2059333333,16.2120666667,14.5532666667,15.9551333334,13.3868,17.1000333334,62.9428,16.3295333333,13.8792,22.2258666667
842.57,16.828,17.3067333333,16.2048,17.3066666667,14.6354,18.1692333333,62.9494666667,17.93,15.203,23.6504666667
842.87,15.6194,16.3974,15.0928,16.2416666667,13.5965333333,17.1335,62.2501333333,16.5648666667,14.219,22.6810666667
843.17,15.3143333333,16.3683333333,14.6412666667,15.6825333333,14.0063333333,17.5239333333,62.4254,16.4825333333,14.0698,22.0061333333
843.47,15.5861333333,16.778,15.5860666667,16.1492666667,15.1802,18.1598333333,62.685,16.9352666667,14.6299333333,22.685
843.77,17.0161333333,18.2258,17.0564,17.7956666667,16.9624,20.2486,63.8709333333,18.5349333333,16.9084666667,24.5698666667
844.07,18.9570666667,19.9294666667,18.365,19.8590666667,18.3508666667,22.1424,66.1171333333,20.6484,19.112,26.2438
844.37,21.5362,22.1476666667,21.0887333334,23.3705333333,20.8799333334,24.8993,68.9038,22.7741333334,21.7301333333,28.3967333333
844.67,23.3102,23.9877333333,21.9861333333,25.2501333333,22.7868,26.6282,71.5472666667,25.0191333333,23.7414,30.1155333333
844.97,24.5406,24.6621333333,23.0066666667,26.5451333333,23.6902666667,28.2611333333,71.8602666667,25.6946666666,24.8746666667,30.615
845.27,26.182,26.2848,25.3598,28.4434666666,25.9178666667,30.0147666667,70.8222666667,27.1072666667,26.4170666667,32.0705333333
845.57,26.9898666667,26.7254666667,26.0647333333,28.8105333333,26.3877333333,30.2276,70.4112,27.1659333333,27.0336666667,31.9532
845.87,26.5284666667,27.0045333333,25.4532,28.1259333333,25.2074666667,29.3317333333,70.7988,25.9292666667,26.0984666667,30.9985333333
846.17,26.3142,26.6974,24.9809333333,27.5554666667,24.5363333333,28.6284,69.9311333333,26.6667333333,26.1609333333,30.5746666667
846.47,25.4227333333,25.6619333333,24.0668666667,26.6027333333,23.3970666667,27.0893666667,69.7766666667,26.0925333333,25.0238666667,30.1435333333
846.77,26.0125333333,25.9190666667,24.5483333333,27.2897333333,23.4267333333,27.7101333334,68.6137333333,27.1183333333,25.7321333333,30.4361333333
847.07,27.0947333333,26.789,25.7950666667,28.6542666667,24.2506666667,28.4098333333,67.7217333333,28.2570666667,25.9632666667,31.1621333333
847.37,26.5120666667,26.6668,25.9706,28.5692,24.5474666667,28.4531333333,67.7958666666,27.5948,25.5373333333,30.9514
847.67,25.1064,25.3428,24.5232,26.4619333333,23.0890666667,27.2734666667,67.4389333333,25.7526,23.814,29.4877333333
847.97,25.0000666667,23.8562,23.8562666667,24.9836666667,22.3038666667,26.5196333333,67.0261333333,24.5914666666,23.3496666667,28.8234666667
848.26,23.8595333333,22.0526666667,21.9825333333,23.2982666667,20.9474,24.8158,68.1228,24.7544666667,21.5438,28.3508666667
848.56,22.6666,20.4326,19.2793333333,21.3874,18.8468,22.8558,67.9998666667,23.099,20.0360666667,27.3874
848.86,21.8508666667,19.7167333333,18.2434666666,20.0,18.1114,21.7187333333,68.8197333333,22.5874666667,18.8290666667,27.1765333333
849.16,19.5748666667,17.6038666667,17.1014666667,18.6278666667,17.5072,21.6522,68.8888666667,22.7246666667,17.3332666667,25.43
849.46,19.2486,18.2658666667,18.2080666667,18.42,17.4566,23.8343333333,68.4972,22.7168,17.1868,25.0097333333
849.76,20.4575333333,19.3632,20.4577333334,19.403,18.0298666667,25.7311666667,70.5870666667,23.3433333333,18.4478,26.7660666667
850.06,19.1369333333,18.7269333333,19.9353333333,18.274,17.0441333333,25.1023666667,72.8156,22.1143333333,16.9794,25.1131333333
850.36,18.2444666667,17.3334,18.2445333333,16.9110666667,16.3778666667,23.8444,72.9999333333,20.7334666667,15.0221333333,22.5999333333
850.65,19.2236666667,18.927,19.6803333333,18.4016666666,17.4886,24.3606666667,74.0867333333,22.5798666667,15.8676666667,23.5388
850.95,18.531,19.3898,20.3164,17.5366666667,17.2204,23.6948,71.7062,23.6835333333,16.2712,22.5988666667
851.25,15.0052666667,16.5503333333,17.6507333333,15.5556666667,13.926,20.9628333333,65.1218,20.5504,12.9311333333,19.4073333333
851.55,15.1897333333,16.7464666667,16.9060666667,15.6086666667,13.4130666667,22.2055666667,61.9960666667,20.1197333333,13.3532,18.6226
851.85,15.6504,17.1137333333,17.7234666667,16.4634666667,13.7398,24.5120666667,63.1301333333,21.9918,14.7764,19.4716
852.15,16.4433333333,17.6482666667,19.514,18.3477333333,14.9076666667,26.4821,62.3907333333,23.2264,16.4624666667,21.2827333333
852.45,17.3184,18.7913333333,19.83,19.7546666667,15.2784,26.5249,61.9642,22.8328,17.6958666667,23.0974
852.74,20.2066,21.0892666667,22.0093333333,22.8732666667,18.2912,27.8216666667,64.1877333333,24.5446666667,20.0188,26.9483333333
853.04,20.4541333333,21.4531333333,22.3796,24.1053333333,19.4551333333,27.2752333333,63.8692666667,25.6493333333,20.3269333333,27.2298666667
853.34,21.4237333333,22.6042,22.9861333333,25.4860666667,19.6527333333,27.882,63.4548,26.1806666667,21.4931333333,28.8542666667
853.64,22.3042,23.5181333334,23.6412,25.7344666667,19.7713333333,27.3967333333,64.8020666667,26.7195333333,22.2692,30.3781333333
853.94,20.6169333333,21.9194,22.3822666667,23.8389333333,18.8516666666,25.4157,62.5536666667,24.8329333333,21.6796,29.3401333333
854.23,21.0411333333,22.1158666666,21.1418666667,24.0134,19.1101333333,25.2729,61.6624666667,23.9462,21.0580666667,30.445
854.53,22.2964,23.8730666667,22.3992666667,24.9528666667,19.6401333333,26.1953666667,63.8732,24.5929333333,22.348,32.4078
854.83,22.4596666667,24.3596666667,23.3927333334,24.8176666667,19.9491333333,25.1143666667,62.3918,23.8846666667,22.9346666667,32.6547333333
855.13,21.7869333333,23.5395333334,22.6805333333,23.0411333333,19.1408,23.7114,61.8727333333,22.4912666667,22.0103333333,31.7698
855.43,19.7696,21.8438666667,19.5923333333,20.6204666667,16.9681333333,20.5939,60.6206666667,19.8581333333,19.4858666667,29.0426
855.72,19.0964666667,21.1018666667,18.5725333334,19.1868,16.531,19.8914,59.7112,19.4036,18.1750666667,28.4008
856.02,16.0741333333,18.1111333333,15.8332,16.7223333333,13.5000666667,16.1758333333,57.0927333333,16.5740666667,14.7408,25.2405333333
856.32,15.6537333333,17.7530666667,15.8563333333,16.2615333333,12.7624,16.2891666667,56.0957333333,15.6168666667,14.2540666667,24.0332666667
856.62,15.9925333334,18.1195333333,16.5052,15.4985333333,13.0484,16.0494,56.9421333333,16.1253333333,14.682,23.6467333333
856.91,15.2023333333,17.7455333333,16.5318,15.1830666667,12.7745333333,17.0133666667,56.5317333333,15.8766666667,14.3931333333,23.314
857.21,14.9793333333,17.0164666667,14.9588666667,13.5596666667,10.4526666667,15.9567333333,56.893,15.0618,12.675,21.7079333333
857.51,14.8102666667,17.0041333333,16.0128,14.7468,11.0128,15.9599666667,59.2404666667,16.0338666667,13.3334666667,20.8438
857.81,15.5554666667,17.974,17.1894666667,15.7297333333,12.7014666667,17.1351666667,61.4160666667,17.255,14.3136,21.634
858.10,17.6063333334,19.5972666667,18.9039333333,18.4564,14.877,19.4854333333,65.2125333333,19.7538666667,15.4586666667,24.5638
