wavelength,Back_TanRuef,Belly_TanRuef,Breast_TanRuef,Crissum_TanRuef,Crown_TanRuef,DorTail_TanRuef,Patch10_TanRuef,Patch11_TanRuef,Patch12_TanRuef,Rump_TanRuef,Throat_TanRuef,WingTip_TanRuef
244.92,4.647,4.09525490196,4.52033333333,0.253333333333,4.77433333333,9.506,8.745,13.3503333333,4.436,17.237,9.16766666667,9.41739393939
245.30,5.79366666667,6.81360784314,6.66666666667,2.53966666667,6.94466666667,11.151,9.841,15.3573333333,5.794,18.9286666667,11.111,11.0858484848
245.67,5.033,7.56245098039,6.60133333333,2.152,7.11166666667,11.1963333333,9.26366666667,16.0466666667,5.25166666667,18.016,11.8526666667,10.974
246.05,6.12066666667,8.84962745097,7.07466666667,4.179,7.43666666667,12.3396666667,10.168,17.703,5.79133333333,18.46,13.0963333333,12.1423939394
246.42,7.061,9.47366666667,7.62,5.884,7.826,12.592,10.5916666667,17.976,6.76666666667,18.535,12.533,13.322030303
246.79,6.41333333333,9.1051372549,7.572,5.95533333333,7.35666666667,11.749,9.94333333333,17.0303333333,6.76366666667,17.5693333333,11.8836666667,12.5619393939
247.17,6.015,8.54049019607,7.619,5.86466666667,7.34366666667,11.103,9.84966666667,16.842,6.49133333333,16.9676666667,11.3033333333,12.2853636364
247.54,6.31433333333,8.9305882353,7.74366666667,6.76666666667,7.71966666667,11.4843333333,10.1976666667,17.87,6.576,17.3696666667,12.819,12.6366969697
247.92,6.58833333333,9.03315686273,7.53266666667,7.27966666667,7.67133333333,11.7026666667,10.0206666667,18.3366666667,6.65766666667,17.3923333333,13.407,12.7326363636
248.29,6.46666666667,8.27974509803,6.80733333333,7.10233333333,7.057,11.164,9.485,17.9486666667,5.99033333333,16.4283333333,12.5253333333,11.9501818182
248.67,7.06733333333,7.86952941177,7.24766666667,7.54033333333,7.51733333333,11.6363333333,9.318,18.141,5.762,16.2276666667,12.4013333333,11.6873636364
249.04,7.865,8.09229411763,7.40233333333,7.888,8.235,11.8203333333,9.50733333333,18.367,6.19966666667,16.1233333333,12.6533333333,12.1318181818
249.42,7.45066666667,6.93911764707,6.57433333333,7.28033333333,7.45066666667,11.0543333333,9.05766666667,17.4093333333,5.649,14.4876666667,12.3206666667,11.6054545455
249.79,8.661,7.5319019608,7.81266666667,8.60966666667,8.327,11.591,10.1516666667,17.579,6.73333333333,15.0603333333,12.953,12.6374545455
250.17,8.11833333333,6.54080392157,7.675,7.78633333333,8.22966666667,10.917,9.67033333333,16.4866666667,6.40066666667,14.0756666667,12.081,12.2092424242
250.54,8.43033333333,5.9864509804,8.07166666667,6.90566666667,8.819,11.0613333333,9.32766666667,16.592,6.577,13.6323333333,12.3466666667,11.726969697
250.92,8.42233333333,5.64258823529,8.00133333333,6.317,8.42233333333,10.9816666667,9.362,16.035,5.928,13.0546666667,11.8563333333,11.5764545455
251.29,8.56366666667,6.44633333333,7.67666666667,5.93666666667,7.67666666667,11.259,9.04133333333,15.046,5.766,12.7603333333,10.85,10.9023030303
251.66,8.045,6.2302745098,7.13533333333,5.14166666667,6.99533333333,10.1086666667,8.70933333333,13.921,4.827,12.207,8.67466666667,9.74593939394
252.04,7.01933333333,5.89954901961,6.47933333333,4.67966666667,6.11933333333,8.927,8.78333333333,12.1673333333,3.85166666667,11.339,7.559,8.7733030303
252.41,7.40333333333,7.02811764706,7.294,5.288,6.49166666667,9.00833333333,9.37266666667,11.6703333333,4.814,12.6913333333,8.49733333333,9.51209090909
252.79,6.38,6.20658823529,6.49333333333,4.68133333333,5.587,7.248,9.43766666667,10.0413333333,4.37933333333,11.9293333333,7.55,9.54057575758
253.16,6.29033333333,6.38554901961,6.36566666667,5.047,4.972,7.232,9.03966666667,9.64233333333,4.21866666667,12.015,7.72166666667,9.64224242424
253.54,6.84733333333,6.50405882353,7.18566666667,4.85333333333,4.966,6.84733333333,10.0453333333,9.97,4.51433333333,13.3933333333,6.92233333333,9.8226969697
253.91,5.11033333333,4.98058823529,6.27166666667,3.678,4.181,5.34233333333,10.1046666667,9.56266666667,3.36833333333,12.8923333333,5.18733333333,8.47124242424
254.28,4.85133333333,6.0317254902,7.277,4.734,5.634,5.94666666667,11.5806666667,10.9156666667,3.91233333333,13.889,4.42066666667,8.63206060606
254.66,4.74466666667,6.79480392157,7.855,6.22,5.90133333333,6.26,12.3603333333,11.4033333333,4.18666666667,13.6763333333,5.263,9.4133030303
255.03,3.36633333333,6.42084313725,7.01966666667,5.00833333333,4.803,4.84366666667,12.3153333333,10.632,4.55666666667,13.4646666667,4.06433333333,8.77018181818
255.41,3.58966666667,6.17380392157,7.05133333333,4.658,4.27333333333,3.63233333333,12.6493333333,11.8803333333,4.188,13.8033333333,5.04233333333,9.23106060606
255.78,3.46466666667,7.30625490196,7.76333333333,5.702,4.69266666667,4.82433333333,12.6753333333,13.202,4.693,14.605,6.66633333333,9.71693939393
256.15,3.00266666667,6.92407843137,8.74666666667,6.35333333333,4.65633333333,5.78766666667,12.6633333333,13.4463333333,5.48266666667,15.1873333333,6.136,10.0403939394
256.53,1.917,6.23088235294,7.58166666667,5.75166666667,3.83433333333,4.66233333333,12.6363333333,13.3333333333,4.139,13.987,5.35933333333,8.96406060606
256.90,2.18733333333,7.62164705882,7.97866666667,6.48033333333,4.49566666667,4.98166666667,12.6773333333,14.581,4.45533333333,14.054,6.399,8.62706060607
257.28,2.24766666667,7.36356862745,8.838,7.00966666667,4.22833333333,4.87633333333,12.9906666667,14.895,4.838,13.7523333333,5.75233333333,9.08396969697
257.65,2.279,7.63525490196,8.29933333333,7.653,4.83,5.88433333333,12.3466666667,15.4763333333,5.034,13.6053333333,7.34666666667,8.99827272727
258.02,2.022,6.97752941176,7.13633333333,6.54166666667,3.21133333333,5.709,10.4073333333,14.0943333333,3.806,12.3103333333,6.00666666667,8.31487878788
258.40,1.792,5.83407843137,6.17,5.68366666667,2.432,5.09466666667,8.88366666667,12.7753333333,3.149,11.495,5.88866666667,7.78509090909
258.77,1.81466666667,4.90735294118,5.60033333333,5.42133333333,2.509,5.10733333333,8.759,12.0296666667,3.02433333333,11.268,5.847,7.22336363636
259.15,2.824,5.606,6.47733333333,6.45733333333,3.515,6.47733333333,8.88633333333,12.9543333333,3.35666666667,11.9273333333,7.05,7.7623030303
259.52,2.766,5.14103921569,6.27266666667,5.98333333333,3.74166666667,6.79666666667,8.58633333333,12.6353333333,3.41666666667,11.623,6.74266666667,7.13039393939
259.89,3.17133333333,4.98762745098,6.35966666667,5.88733333333,3.93066666667,6.96666666667,8.78866666667,12.4326666667,3.69466666667,11.859,6.57866666667,7.38109090909
260.27,3.55166666667,5.42294117647,6.55733333333,5.89866666667,4.05,6.991,8.83966666667,12.1343333333,3.45533333333,11.6523333333,7.05533333333,7.21757575758
260.64,3.40366666667,4.98388235294,6.573,5.49566666667,3.56,6.932,8.22833333333,11.8033333333,2.95066666667,11.3663333333,6.979,6.82421212121
261.01,3.14433333333,4.25252941176,6.03766666667,4.98433333333,2.83,6.91833333333,7.484,11.3523333333,2.27966666667,10.7703333333,6.13233333333,6.75672727273
261.39,3.758,4.64133333333,6.17433333333,4.91066666667,3.12633333333,7.548,7.46866666667,11.6533333333,2.55833333333,11.0216666667,6.58466666667,6.69093939394
261.76,3.87466666667,4.80011764706,6.177,4.71766666667,2.74,7.458,7.27933333333,11.284,2.17266666667,10.9273333333,6.01466666667,6.73127272727
262.13,3.649,4.59849019608,5.83133333333,4.16033333333,2.55766666667,6.93933333333,6.786,10.9976666667,2.08033333333,10.8443333333,6.24033333333,6.17709090909
262.51,3.45433333333,4.28037254902,5.513,3.50966666667,2.02133333333,6.799,6.101,10.6026666667,1.78233333333,10.658,6.02733333333,5.40890909091
262.88,2.79133333333,4.3351372549,5.35833333333,2.40433333333,1.48733333333,6.39733333333,5.03233333333,10.208,1.50766666667,10.5746666667,5.19533333333,4.79018181818
263.25,1.86333333333,2.97792156863,4.272,0.886333333333,0.136333333333,5.13533333333,3.999,8.52066666667,0.227,9.47466666667,3.658,3.68715151515
263.63,2.01333333333,2.95337254902,4.499,1.29266666667,-0.273333333333,4.99633333333,4.3,7.90433333333,0.298333333333,9.44566666667,4.05133333333,3.87551515152
264.00,0.761666666667,1.30421568627,3.59166666667,-0.190666666667,-1.85033333333,3.89133333333,2.966,6.585,-1.034,8.35366666667,2.83,2.37718181818
264.37,-0.494,-0.441078431373,2.325,-1.54,-3.22566666667,2.76066666667,1.424,5.667,-2.44133333333,7.73,1.802,1.08851515152
264.75,1.16866666667,0.515666666667,2.36633333333,-1.02233333333,-1.51933333333,3.73933333333,2.308,7.04033333333,-0.964333333333,9.027,2.571,2.35563636364
265.12,1.94733333333,1.4068627451,2.97833333333,-0.773,0.257666666667,4.69633333333,3.379,7.58866666667,0.458,10.252,3.78,3.16306060606
265.49,1.27966666667,1.00525490196,3.42233333333,-0.334,0.556666666667,4.00666666667,3.22766666667,7.87433333333,0.584333333333,10.5456666667,4.00666666667,3.5213030303
265.87,1.26866666667,0.90005882353,3.50866666667,-0.0813333333333,0.944666666667,4.15666666667,3.04966666667,8.367,0.594,10.6073333333,4.453,3.7416969697
266.24,1.69266666667,1.11035294118,4.06266666667,0.911666666667,1.276,5.15633333333,3.54133333333,8.82833333333,0.651333333333,10.7813333333,4.349,4.70627272727
266.61,2.24566666667,2.17129411765,4.59266666667,1.86733333333,1.13566666667,5.85433333333,4.69333333333,9.43733333333,0.807666666667,10.901,4.113,5.37693939394
266.98,2.50033333333,2.23221568627,4.637,2.52466666667,1.09266666667,6.28766666667,5.02533333333,9.347,0.704,10.148,4.51566666667,5.55493939394
267.36,3.14133333333,3.76184313725,5.83666666667,3.53933333333,2.11,7.52466666667,5.626,10.642,1.711,10.736,5.485,6.21190909091
267.73,3.38566666667,4.31962745098,6.18033333333,3.613,2.704,8.18,5.612,11.4063333333,1.977,11.2473333333,5.362,6.70939393939
268.10,3.81266666667,4.64447058824,6.04233333333,3.85733333333,3.00966666667,8.629,5.90866666667,11.6166666667,2.163,11.3043333333,5.23966666667,6.97093939394
268.48,4.79333333333,5.49176470588,6.40533333333,4.33566666667,3.878,9.38966666667,6.88433333333,12.7886666667,3.20233333333,11.5686666667,5.62066666667,8.1163030303
268.85,4.35433333333,5.49231372549,6.585,4.22533333333,3.432,9.245,6.564,12.0336666667,2.81,11.0893333333,5.062,7.4686969697
269.22,3.94766666667,4.99360784314,6.58666666667,4.13766666667,2.829,8.35966666667,6.03766666667,11.273,2.808,10.4496666667,4.87666666667,6.2736969697
269.59,3.35833333333,4.58415686275,5.44433333333,2.983,2.10666666667,7.98933333333,5.924,10.4296666667,2.33633333333,9.67866666667,4.23466666667,5.68127272727
269.97,3.04133333333,4.04658823529,4.90666666667,2.433,1.845,7.36033333333,5.55566666667,9.89466666667,2.16966666667,9.16433333333,3.95366666667,5.27345454545
270.34,3.363,4.48629411765,4.68066666667,2.36,2.183,7.29633333333,5.62466666667,9.833,2.32066666667,9.26266666667,4.44466666667,4.79148484848
270.71,3.59566666667,4.69843137255,5.099,2.49233333333,2.835,7.38166666667,5.63166666667,10.1216666667,2.72066666667,9.513,5.65033333333,4.85509090909
271.09,3.25266666667,4.78741176471,5.23733333333,1.96633333333,2.591,6.92766666667,5.34766666667,10.272,2.701,9.702,5.69666666667,4.79278787879
271.46,2.92633333333,3.98770588235,4.747,1.73066666667,2.32,6.281,5.03233333333,9.95733333333,2.55166666667,9.172,5.71,4.49539393939
271.83,3.24,4.0517254902,4.57366666667,2.20033333333,2.391,6.11566666667,5.561,10.0833333333,2.85866666667,9.07833333333,5.92533333333,4.64936363636
272.20,3.62,4.26933333333,4.605,2.65266666667,2.786,6.156,5.68933333333,10.227,3.35333333333,8.94233333333,6.59,4.5546969697
272.58,3.39566666667,3.43166666667,4.566,2.48933333333,2.555,5.44,5.24233333333,9.39633333333,3.23133333333,8.68766666667,6.347,3.85472727273
272.95,3.40333333333,3.31805882353,4.60833333333,2.65433333333,2.687,5.14566666667,5.341,9.36333333333,3.51733333333,8.56533333333,6.416,4.12560606061
273.32,3.72166666667,3.48737254902,4.57933333333,2.70233333333,2.31366666667,5.14533333333,5.534,9.45,3.34966666667,9.33633333333,6.56933333333,4.24415151515
273.69,3.52666666667,3.54403921569,4.77833333333,3.218,2.34033333333,5.13566666667,5.23333333333,9.475,3.13666666667,9.39366666667,6.517,4.15754545455
274.06,3.753,3.67650980392,5.07633333333,3.50566666667,2.348,5.423,5.10933333333,9.16033333333,2.943,9.39133333333,6.349,3.83751515152
274.44,3.55333333333,2.95215686275,5.33,3.29933333333,1.82766666667,4.958,4.518,8.663,2.45366666667,9.03566666667,6.328,3.83915151515
274.81,3.902,2.81262745098,5.22033333333,3.13866666667,1.83833333333,4.544,4.28366666667,7.978,2.46266666667,8.77566666667,6.20866666667,3.83603030303
275.18,4.14433333333,2.48715686275,4.94166666667,3.34766666667,1.66533333333,4.26833333333,4.42766666667,7.73966666667,2.037,8.69633333333,6.323,3.41675757576
275.55,4.41766666667,2.50421568627,4.943,3.18666666667,1.81066666667,4.30933333333,4.4,7.731,1.901,8.99866666667,6.337,3.42836363636
275.93,3.648,2.22656862745,4.76466666667,2.69866666667,1.65633333333,3.90833333333,3.51766666667,7.59366666667,1.433,8.87766666667,6.365,3.12984848485
276.30,3.467,2.49084313725,5.21933333333,2.781,1.638,3.981,3.48533333333,7.79033333333,1.25733333333,9.39066666667,6.70466666667,3.36263636364
276.67,3.366,3.19121568627,5.10766666667,2.82433333333,2.05066666667,4.527,3.55966666667,8.164,1.31533333333,9.557,6.79033333333,3.78136363636
277.04,3.41766666667,3.23998039216,5.343,2.82833333333,2.21966666667,4.498,3.65333333333,8.09266666667,0.864333333333,9.54633333333,7.16933333333,3.41766666667
277.41,3.165,3.04447058824,5.61833333333,2.63066666667,2.433,4.60933333333,3.30366666667,8.19,0.811,8.58533333333,7.24,3.36296969697
277.79,3.33133333333,3.21745098039,5.745,1.79533333333,2.51333333333,4.38866666667,2.89266666667,8.099,0.578666666667,8.29833333333,7.30133333333,3.18457575758
278.16,2.79266666667,3.13923529412,5.22433333333,1.487,2.451,4.05866666667,2.773,8.35833333333,0.321666666667,8.278,7.25333333333,3.18918181818
278.53,3.21633333333,3.67154901961,5.36033333333,1.92566666667,3.17633333333,4.50666666667,3.633,9.172,0.992333333333,8.71533333333,7.524,3.89648484848
278.90,2.45,3.48715686275,5.078,1.60033333333,2.90466666667,4.426,3.63533333333,9.24733333333,0.770666666667,8.67433333333,6.91566666667,3.76303030303
279.27,2.43,4.39539215686,5.70233333333,1.744,3.44866666667,4.958,4.09566666667,10.3073333333,1.13633333333,8.93566666667,7.094,4.83303030303
279.64,2.047,4.71439215686,5.23366666667,1.77666666667,2.78066666667,4.77033333333,3.88166666667,10.255,1.10066666667,8.49766666667,6.972,4.84048484848
280.02,2.77766666667,4.69049019608,5.46033333333,1.92166666667,2.987,5.42233333333,4.395,10.1786666667,1.08433333333,8.65666666667,6.88766666667,5.20090909091
280.39,2.781,4.14745098039,5.002,1.4,2.59433333333,4.83366666667,4.23633333333,9.46266666667,0.821333333333,8.28666666667,5.78566666667,5.00512121212
280.76,2.98266666667,4.17031372549,5.07966666667,1.55466666667,2.40433333333,4.98933333333,4.302,9.472,0.723,8.24333333333,5.76666666667,4.82809090909
281.13,3.33333333333,4.86568627451,5.263,1.63166666667,2.77166666667,5.579,4.649,10.035,1.05266666667,8.66666666667,5.82466666667,4.99060606061
281.50,3.89966666667,4.90719607843,5.302,2.035,3.318,6.20833333333,5.422,10.6036666667,1.07733333333,8.859,6.29366666667,5.51009090909
281.87,4.417,5.24233333333,5.50866666667,3.20933333333,3.78866666667,6.81533333333,6.60066666667,11.1333333333,1.85266666667,9.67733333333,7.279,6.40060606061
282.25,5.419,5.88623529412,6.22266666667,3.89133333333,4.53466666667,7.52533333333,7.76633333333,11.9793333333,2.92666666667,10.5483333333,8.13666666667,7.42875757576
282.62,5.367,6.19550980392,6.18333333333,3.98633333333,4.44133333333,7.65866666667,7.92533333333,11.943,2.95033333333,10.499,8.11366666667,7.51878787879
282.99,5.47966666667,6.25025490196,6.24033333333,4.23133333333,4.50533333333,8.21933333333,8.24933333333,11.9786666667,3.12033333333,10.548,8.58433333333,7.5193030303
283.36,5.934,5.81607843137,5.78766666667,4.39566666667,4.54166666667,8.46866666667,8.14633333333,11.575,3.10633333333,10.608,8.52733333333,7.11015151515
283.73,6.159,5.49082352941,6.01666666667,4.29133333333,4.60533333333,8.497,8.01266666667,11.2776666667,3.00866666667,10.75,8.75366666667,6.92645454545
284.10,5.74666666667,5.52794117647,5.89866666667,4.21366666667,4.55866666667,8.06766666667,7.75,10.775,2.70766666667,10.4983333333,8.77166666667,6.52624242424
284.47,5.43566666667,5.38298039216,5.88866666667,4.07666666667,4.28966666667,7.87366666667,7.54066666667,10.898,2.718,10.232,9.09933333333,6.41424242424
284.85,5.158,5.11066666667,5.71233333333,3.88133333333,4.24233333333,7.363,7.195,10.7156666667,2.721,10.1486666667,8.82,6.13815151515
285.22,4.897,4.48235294118,5.23666666667,3.43633333333,3.63766666667,6.999,6.74733333333,10.423,2.54266666667,9.844,8.64766666667,6.02154545455
285.59,5.025,4.92331372549,5.41833333333,3.52633333333,3.62433333333,6.91733333333,6.70833333333,10.3946666667,2.703,10.2103333333,8.45333333333,6.15690909091
285.96,5.304,5.01558823529,5.473,3.41933333333,3.60033333333,7.00766666667,6.633,10.4143333333,2.62166666667,10.0036666667,7.926,5.95318181818
286.33,4.29533333333,4.23245098039,4.80966666667,2.56033333333,2.64433333333,6.23366666667,5.52766666667,9.65533333333,1.85433333333,9.16466666667,7.20266666667,5.02084848485
286.70,4.15333333333,4.27288235294,4.726,2.32733333333,2.66166666667,6.25333333333,5.23933333333,9.61933333333,1.88566666667,9.23733333333,7.39966666667,4.7513030303
287.07,4.02533333333,4.04258823529,4.65,2.05466666667,2.51133333333,5.792,4.78233333333,9.68533333333,1.54966666667,9.46866666667,7.12566666667,4.77248484848
287.44,3.755,3.99850980392,4.84866666667,1.92,2.12666666667,5.39566666667,4.33833333333,9.43,1.42166666667,9.38133333333,7.04833333333,4.60236363636
287.82,3.80133333333,4.7481372549,4.837,2.144,2.522,5.58,4.459,9.57566666667,1.82766666667,9.61266666667,6.969,4.72457575758
288.19,4.429,4.98801960784,5.263,2.44133333333,2.871,5.87633333333,4.55166666667,10.195,2.40466666667,10.1583333333,7.165,4.99884848485
288.56,4.659,5.1198627451,5.16833333333,2.85766666667,3.26766666667,6.05066666667,4.70833333333,10.4236666667,2.42266666667,10.3613333333,6.945,5.06533333333
288.93,5.15133333333,5.69952941176,5.63666666667,3.434,3.708,6.54466666667,5.41233333333,10.8,3.011,10.8996666667,7.44066666667,5.62975757576
289.30,5.254,6.12403921569,5.86566666667,3.694,4.01866666667,6.926,5.903,10.82,3.407,10.77,7.276,5.99618181818
289.67,4.96866666667,5.98517647059,5.72333333333,3.283,3.874,6.84266666667,5.63533333333,10.5913333333,3.11933333333,10.4776666667,7.09433333333,5.82054545455
290.04,4.96333333333,6.10505882353,5.83266666667,3.351,4.08166666667,7.042,5.795,10.544,3.55266666667,11.0103333333,7.40733333333,6.02724242424
