wavelength,Back_PhrUnim,Belly_PhrUnim,Breast_PhrUnim,Crissum_PhrUnim,Crown_PhrUnim,DorTail_PhrUnim,Rump_PhrUnim,Throat_PhrUnim,WingTip_PhrUnim
796.40,9.64699999999,19.9780666667,17.1793333333,16.6606,9.38359999999,12.8344666667,10.4646666667,15.5954666667,13.5726666667
796.70,9.9384,20.2855666667,17.6918,17.0969333333,9.772,13.2896666667,11.0609333333,15.9468,14.1106
797.01,10.1526666667,20.5276,18.0568,17.4260666667,10.121,13.5594,11.2632,16.0340666667,14.2136
797.32,10.2258666667,20.5310333334,18.1569333333,17.2057333333,9.94053333334,13.4998,11.1612666667,16.0204666667,14.0904
797.63,10.2148666667,20.5687,17.9791333333,16.8693333333,9.94040000001,13.3771333333,11.1097333333,15.6324666667,14.0174
797.93,10.6364,21.0173666667,18.4319333333,17.1712666666,10.3850666667,13.5487333333,11.5778666667,16.0144,14.3386666666
798.24,10.3534666667,20.9196666667,18.261,16.8915333333,10.3052,13.0964,11.5983333333,15.7710666667,14.2008
798.55,10.0816666667,20.6486666667,18.0498666667,16.7808666667,10.0245333333,12.9906,11.5953333333,15.7118666667,14.1983333333
798.85,10.1155333333,20.7156333333,18.2260666667,17.005,10.0824,13.4076,12.1163333333,15.7961333333,14.707
799.16,10.2577333333,21.0390666667,18.5578,17.1322,10.2785333333,13.5039333333,12.5726666667,16.168,14.9543333333
799.47,10.2317333333,21.3611666667,18.8916666667,17.4842666667,10.6322,13.7378,12.8361333333,16.4516,15.3688
799.78,10.0384,21.4917333333,18.63,17.4348666667,10.5890666667,13.5895333333,12.8126,16.3294,15.3606
800.08,10.5444,22.1326,18.9110666667,17.8694666667,11.1512666667,14.1382,13.0449333334,16.8754,15.8038
800.39,10.8801333333,22.4962666667,18.9240666667,18.0288,11.4095333333,14.3234,13.3678,17.3403333333,15.9845333333
800.70,11.4713333333,23.1010666667,19.4097333333,18.7544,12.0877333333,14.8003333333,13.9278666667,17.9252666667,16.5451333333
801.00,10.9403333333,22.4217333333,18.8344,18.0750666667,11.2538,14.2296666667,13.3643333333,17.3421333333,15.6865333333
801.31,10.7307333333,21.9441,18.471,17.7267333334,10.8569333333,14.0279333333,12.9768666667,17.0771333333,15.3223333334
801.62,11.1784666667,22.1156666667,18.7778666666,18.1576666667,11.5138666667,14.3717333333,13.0806,17.4822,15.5019333333
801.92,11.2468,22.3088333333,18.8536666667,18.3016,11.5508,14.1474666667,13.1696,17.1742,15.2562
802.23,10.7067333333,22.2015666667,18.4958,18.3094666667,11.0936,13.6056666667,12.851,16.8577333333,14.938
802.54,10.8968666667,22.1942333333,18.6713333334,18.6618666667,11.5731333333,13.9760666667,13.0791333333,16.6954,15.1798666667
802.84,10.7520666667,21.9722666667,18.5783333333,18.6268666667,11.014,13.8526,12.8675333333,16.5066,14.9637333333
803.15,11.7568666667,22.2263,19.5765333333,19.4938,11.6302666667,14.5354,13.4647333333,17.2212666667,15.6788
803.46,11.5152,21.5472333333,19.1919333333,19.1968666667,11.1456666667,14.0427333333,12.9885333333,16.9105333333,15.4964666667
803.76,11.5775333334,21.6971,19.5572,19.5571333333,10.9770666667,14.1118666667,12.8854,16.8549333333,15.5572
804.07,12.0122,22.159,19.8784666667,19.9747333333,11.5363333333,14.8316666667,13.2878,17.3778666667,16.1022
804.38,12.7446,22.9911666667,20.5886666667,20.9458666667,12.5886666667,15.7284,14.0628666667,18.4604666667,17.2379333334
804.68,12.8680666667,23.1205333333,20.7028666667,21.1334666667,12.9224666667,16.0059333333,14.3479333333,18.3617333333,17.2631333333
804.99,12.6785333333,23.2866333333,20.6451333333,20.8716666667,12.4962,15.8837333333,14.323,18.2028,17.0506666667
805.30,12.93,23.467,20.9134666667,20.9232,12.6141333333,16.2973333333,14.5578,18.654,17.4295333333
805.60,12.7920666667,23.2327333333,20.613,20.3590666667,12.433,16.001,14.1236,18.5248,17.0450666667
805.91,12.3718,23.0628,20.2077333333,19.7196666667,11.7922,15.6376666667,13.6908666667,18.3816666667,16.5653333333
806.21,12.2525333333,23.0727,19.9283333333,19.3496,11.7504,15.4998,13.6106,18.3978666667,16.2985333333
806.52,11.5671333333,22.5691666667,19.2237333333,18.6172666667,11.0868,14.6918666667,13.0227333333,17.9135333333,15.6574
806.83,10.688,21.6922333333,18.4342666667,17.5734666667,10.192,13.4889333333,12.0012,17.0094666667,14.3350666667
807.13,10.4490666667,21.1457666667,17.8828666667,17.3341333333,10.0169333333,13.2265333333,11.9688666667,16.9118,14.1442666666
807.44,9.86840000001,20.6378333333,17.7711333333,17.2351333333,9.47626666667,12.6731333333,11.8440666667,16.3860666667,13.3533333333
807.74,9.68593333333,20.3993333333,18.0657333333,17.3172666667,9.27399999999,12.7305333333,11.8614666667,16.5636666667,13.2026666667
808.05,9.26006666667,20.2499666667,18.015,17.1590666667,8.82186666667,12.3639333333,11.6626666667,16.5093333333,13.1735333333
808.35,9.95613333333,20.8871,18.7019333333,17.8019333333,9.5112,12.9403333333,12.2732,17.0830666666,14.0366666667
808.66,10.6718666666,21.1129666667,18.9831333333,18.2411333333,10.1634666667,13.4682,12.7107333333,17.4163333333,14.5629333333
808.97,11.8536,21.9825666666,20.1737333333,19.2152666667,11.427,14.3496,13.7862,18.1622666667,15.8505333333
809.27,12.4262666667,22.453,20.6548666667,19.5705333333,11.927,14.4605333333,14.0313333333,18.4166,16.452
809.58,12.2539333333,22.2538666667,20.5593333333,19.312,11.8903333333,14.3008666666,13.7415333333,18.1208666667,16.3815333333
809.88,11.759,21.8897333333,20.3582,18.8066,11.435,14.2370666667,13.4696666667,17.7265333333,16.0216666667
810.19,12.622,23.0751,21.658,20.1376,12.3578666667,15.9724666667,14.7963333333,18.91,17.3896
810.49,12.4032666667,22.8422333333,21.6158,19.907,11.9790666667,15.6524666667,14.2226,18.3551333333,17.2856666667
810.80,12.2398666667,22.6719333333,21.0464666667,19.2887333333,11.4932666667,15.3439333333,13.5803333333,18.0246666667,17.3250666667
811.10,12.019,22.3444666667,20.4122,18.7934,11.135,15.0179333333,13.0167333333,17.2699333333,17.0906666667
811.41,11.9566666667,22.2573,20.2946,19.0141333333,11.1451333333,15.0647333333,12.7382666667,17.1025333333,16.856
811.71,11.3412,21.4055,19.6333333334,18.6619333333,10.7178666667,14.7631333333,12.2946,16.5964,16.4864
812.02,10.3414666667,20.4779666667,18.9323333333,17.9826666667,9.7766,14.2954,11.3594666667,15.9093333333,15.4935333333
812.32,9.55453333335,19.7819666667,17.8388666667,17.7693333333,8.61293333334,13.8956666667,10.6730666667,15.2481333333,14.6792666667
812.63,9.70613333333,19.8324333333,18.06,18.3381333333,9.06786666667,14.5088,10.9383333333,15.7851333333,14.7614
812.93,10.0464,19.9411666667,18.4029333333,18.6940666667,9.50793333334,14.6952666667,11.4020666667,15.9578666667,14.8993333333
813.24,9.81753333333,19.9658666667,17.9510666667,18.4586666667,9.48933333332,14.3484,11.0244,15.7598666667,14.5466
813.54,9.27426666666,19.4911,17.0782666667,17.6814666667,8.5078,13.4589333333,10.3236666667,15.055,13.8108666667
813.85,10.0588666667,20.1733,17.5734666667,18.1863333334,9.47686666666,14.3113333333,11.4083333333,15.7226666666,14.4537333334
814.15,9.86,20.0714666667,17.7528,17.8337333333,9.51753333333,14.3106,11.2792,15.6427333333,14.4038666667
814.46,10.6417333333,20.8878333333,18.4360666667,18.3924666666,10.106,14.5545333333,12.1308666667,16.3364,14.9158666667
814.76,11.3247333333,21.7282666667,18.6752666667,18.3857333333,10.9673333333,14.9783333333,12.6125333333,16.907,15.6008
815.07,12.3576666667,22.8242666667,19.5696666667,19.2786666666,11.8242,15.6302666667,13.4606666667,17.5211333333,16.1575333333
815.37,12.3992666667,23.1089,19.3750666667,19.4296666667,11.8652666667,15.0804666667,13.6003333333,17.4158,16.2512666667
815.68,13.1776,23.5309666667,20.4072666666,19.7844,12.7823333333,15.7651333333,14.2677333333,18.0534,16.7835333334
815.98,12.8704,23.5467333333,20.2043333334,19.5912,12.4736666667,15.7018,14.3192,17.8359333333,16.7899333333
816.29,12.3514666667,23.0588666666,19.2680666667,19.1032666667,11.6255333333,14.9435333334,13.8212,17.4565333333,16.2488
816.59,12.4478,23.1968,19.5146,19.2658666667,11.6712,15.1592,14.0978,17.6099333333,16.4877333333
816.89,13.1848666667,23.5234666667,20.0178666667,19.7388,12.4368666667,15.5773333333,14.6986666667,18.1536666667,17.1445333333
817.20,13.4326666667,23.5468666667,20.3276,19.9474666667,12.2573333333,15.6024,14.5204,18.2104666667,17.2748
817.50,13.4391333333,23.0186333333,19.6101333333,19.872,11.9687333333,15.1880666667,14.4027333333,17.9504,16.9924666667
817.81,12.5978666667,22.2007,19.0874666667,19.3881333333,11.5406,14.4873333333,13.8003333333,17.2248666667,16.2586666667
818.11,12.2796,21.5857333333,19.0089333333,19.3793333333,11.205,14.1628,13.5523333333,17.0631333333,15.8110666667
818.41,11.7812,20.9725666667,18.5388,18.7704,10.7231333333,13.802,13.1571333333,16.8505333333,15.3542
818.72,11.8346666666,21.2248,18.833,18.8856666667,10.8836666667,14.049,13.1412,17.027,15.6004
819.02,11.4157333333,20.9183333333,18.2256666667,18.4676666667,10.2822,13.6602666667,12.6658666667,16.5905333333,15.0896
819.33,10.8798,20.2285666667,17.8648666667,17.7668666667,9.57339999999,13.0883333333,12.129,16.0155333333,14.5213333333
819.63,11.3298,20.7266666667,18.6102666667,18.4021333333,10.2080666667,13.8412666667,12.5537333333,16.6666,15.2064
819.93,11.3728666667,20.8122,18.7951333333,18.703,10.6441333333,14.0562666667,12.8424666666,16.6742,15.4335333333
820.24,11.0195333333,20.7196333333,18.4956666667,18.6282,10.6421333333,14.003,12.5662,16.4044,15.245
820.54,10.7751333333,20.8289666667,18.3549333333,18.5278,10.6695333333,13.8880666667,12.4180666667,16.3302666667,15.1786666667
820.85,11.0396,21.3682333333,18.782,18.9131333333,11.0595333333,14.271,12.749,16.5119333333,15.498
821.15,11.155,21.5378,18.9251333333,19.0757333333,11.1564,14.5621333334,12.8450666667,16.6927333333,15.7257333333
821.45,11.0954666666,21.5695,18.8002,18.993,11.0420666667,14.5218666667,12.8039333333,16.6510666666,15.7386
821.76,10.9607333333,21.4685333333,18.707,18.9178,10.9247333333,14.4502666667,12.6675333333,16.4950666667,15.6608666667
822.06,10.7902,21.3136,18.6347333333,18.7549333333,10.7674666667,14.3244666667,12.5128666667,16.3671333333,15.5119333333
822.36,10.8064666667,21.4360666667,18.7474,18.9184666667,10.862,14.364,12.5904666667,16.4852666667,15.6533333333
822.67,11.0267333333,21.6369666667,18.945,19.2172666667,11.0920666667,14.5906666667,12.7507333333,16.7095333333,15.8490666667
822.97,11.0402666667,21.7567,18.9634,19.2618666666,11.1406,14.5774,12.7767333333,16.7095333333,15.8316666667
823.27,11.1667333333,21.9433333333,19.0591333333,19.3634666667,11.2592666667,14.6539333333,12.7754,16.8599333333,15.9826
823.58,11.4604666667,22.2591666667,19.3813333333,19.618,11.4788666666,14.8254666666,13.0221333333,17.1180666667,16.3165333333
823.88,11.4684666667,22.2594333333,19.4191333333,19.7194666667,11.5001333333,14.9042666667,13.0644666667,17.1544666667,16.3965333333
824.18,11.2568666667,22.0814666667,19.2596,19.5700666667,11.2583333333,14.7124,12.7902666667,17.076,16.2500666667
824.49,11.3402666667,22.1786333333,19.2306,19.6020666667,11.3622666667,14.7184,12.8460666667,17.1764666667,16.3542
824.79,11.6636,22.5632333333,19.6425333333,20.0206666667,11.7534666667,15.124,13.1711333333,17.5706666667,16.7228
825.09,11.8431333333,22.8394,19.8327333333,20.2315333333,11.8392666667,15.1884666667,13.341,17.8191333333,16.8745333333
825.39,12.267,23.2882,20.154,20.5940666667,12.3210666667,15.5556,13.7272,18.1978666667,17.2758666667
825.70,12.164,23.1148333333,19.9104666667,20.3621333333,12.1889333333,15.4474,13.5224666667,18.1627333333,17.1056666667
826.00,11.9556666667,23.007,19.5938666667,20.0616,12.1364666666,15.2595333334,13.3568,17.9443333333,16.9450666667
826.30,12.0331333333,22.9405666667,19.6470666667,20.0366666667,12.2141333333,15.4321333333,13.3957333333,18.1100666666,17.081
826.61,11.8093333333,22.8402333333,19.4775333333,19.9086666667,11.9138,15.2646,13.2506,17.997,16.9063333333
826.91,11.716,22.6799,19.4463333333,19.8719333333,12.0266,15.3326666667,13.2574666667,17.9659333333,16.7546
827.21,11.9531333333,22.898,19.6151333333,19.9495333333,12.1938,15.4090666667,13.3945333333,18.1626,16.835
827.51,12.1852666667,22.9751333333,19.8154,20.089,12.3698666667,15.5739333333,13.5024,18.3156666667,17.0138666667
827.82,12.1795333333,22.8997,19.8796,20.0461333333,12.2048666667,15.6018,13.4651333333,18.2958,16.9523333333
828.12,12.2206,22.8157333333,19.9054,20.0534,12.1672,15.6194666667,13.4495333333,18.2062,16.8776
828.42,12.2002666666,22.7501,19.8192666667,19.9922,12.2572,15.7258666667,13.4185333333,18.1908,16.9053333333
828.72,12.3230666667,22.7889,19.7929333333,20.1400666667,12.2164666667,15.8550666667,13.3417333333,18.2732,16.8543333333
829.02,12.3402,22.8645,19.8529333333,20.2728666667,12.3188666667,15.9478666667,13.2842666667,18.0873333333,16.8429333333
829.33,12.3525333333,22.8858666667,19.8628,20.3428,12.1296,15.9910666667,13.1208666667,18.2234666667,16.8929333333
829.63,12.1778666667,22.7727,19.7074666667,20.1254,11.9346666667,15.8341333333,12.8924,17.8412666667,16.7692
829.93,12.62,23.0877666667,19.9959333333,20.5370666667,12.3684,16.4254,13.1570666667,18.0197333333,17.1177333333
830.23,11.5597333333,22.2719333334,18.9990666667,19.6088666667,11.0940666667,15.4329333333,11.9274,16.9180666667,16.1684666667
830.54,10.5268,21.3527333333,18.1966,18.8448,10.0658,14.8682666667,11.2462666667,15.9524,15.2430666667
830.84,9.48733333331,20.5604,17.3865333333,18.1568,9.32273333333,14.3054666667,10.7038666667,15.2032,14.3319333333
831.14,8.60906666667,20.0618666667,16.5671333333,17.272,8.74360000001,13.4946666666,9.97026666665,14.2642666667,13.4894
831.44,8.11253333333,19.4716,15.8307333333,16.635,8.3858,12.8655333333,9.44793333332,14.1167333333,12.9916666667
831.74,8.79366666667,20.1002333333,16.3932,17.0101333333,9.20993333333,13.203,9.90713333332,14.7078,13.4686666667
832.04,8.31913333333,19.8584,16.2984,16.8932,8.96126666667,12.6912,9.88179999999,14.4238666667,13.3616
832.35,8.7858,20.0283333333,16.7016666667,17.2192666667,9.31673333333,12.9024666667,10.6700666667,14.8259333333,13.7858666667
832.65,9.1606,20.4479,17.2800666667,17.6108,9.8264,12.9862666667,11.2307333333,15.0362666667,14.3864666667
832.95,9.15473333333,20.7399333333,17.3548,17.9068666667,9.84853333333,13.111,11.2708,15.2079333334,14.4067333334
833.25,8.74486666667,20.1723333333,17.0075333334,17.5480666667,9.44873333333,12.7058,11.0192666667,14.7442666667,13.8230666667
833.55,9.18273333333,20.6003666667,17.3312,17.692,9.70659999999,13.1736666667,11.4697333333,15.2005333333,14.1107333334
833.85,9.392,20.7294333333,17.5710666667,17.6149333333,9.94433333333,13.2322666666,11.44,15.2636,14.2968
834.16,9.88060000001,21.1606333333,17.9867333333,17.9170666666,10.325,13.6486,11.7944,15.7413333333,14.8556666667
834.46,9.99153333333,21.2231333333,18.0852,18.0279333333,10.4123333333,13.5151333333,11.7786,15.8438,14.9655333333
834.76,10.2806666667,21.6440666667,18.4822,18.2466,10.5128666667,13.7006666667,12.1345333333,15.9112666667,15.2564
835.06,9.37426666667,21.0947333333,17.92,17.5587333333,9.54926666666,12.9576,11.4176,15.3622,14.6799333333
835.36,9.4964,21.0415333333,17.9743333333,17.3386666667,9.71846666666,13.2069333333,11.4646,15.3705333334,14.7462666666
835.66,9.51599999999,21.0201666667,18.1018,17.0464,9.6706,13.4125333333,11.1724666667,15.4234666667,14.9269333333
835.96,9.33246666667,20.5757333333,17.9123333333,16.7056666667,9.45173333333,13.4571333333,10.975,15.4668666667,14.7096666667
836.26,8.60193333333,19.4015333333,17.2804,15.778,8.714,12.6661333333,10.1807333333,14.7440666667,13.9751333333
836.57,8.97613333333,19.4653,17.4118,15.3696666667,8.83960000001,12.7075333333,10.0171333333,14.983,14.2264666667
836.87,8.96846666666,19.0690666667,17.2138,15.1320666667,8.89946666667,12.4906,9.91193333335,14.5786666667,14.3522666667
837.17,9.30273333333,19.1918333333,17.4470666667,15.4631333333,9.12246666667,12.5288,10.1699333333,14.8177333333,14.4778666667
837.47,9.29426666667,18.8925666667,17.3423333333,15.3228666667,9.11419999999,12.4325333333,10.1877333333,14.5720666667,14.3318666667
837.77,9.24473333333,18.6161666667,17.4139333333,15.2946,8.99966666668,13.0804,10.2886666667,15.2075333333,14.5986666667
838.07,7.2146,16.2930666667,15.633,13.1672666667,7.05693333333,11.125,7.78753333333,13.4164,13.0178
838.37,8.18533333334,16.5980333333,16.1647333333,14.0283333333,7.85073333333,12.0721333333,8.47720000001,13.7366,13.8395333333
838.67,7.14813333333,16.1307333333,15.2678666667,13.4696,6.57593333333,10.863,7.5568,13.4878,13.0154666667
838.97,6.49313333333,16.2785,14.9954666667,13.6530666667,5.97253333333,10.1553333333,7.42466666667,13.3151333333,12.1643333333
839.27,5.16373333333,15.7352666667,14.0064,12.9552666666,4.65646666667,9.0272,6.2518,11.7934666667,10.567
839.57,5.62106666667,16.5594333333,14.2717333333,13.2798,5.32606666667,9.47279999999,6.72926666667,11.8946,11.3762
839.87,4.6576,16.2072666667,13.8469333334,13.2611333333,4.49553333333,9.01806666667,6.2252,11.2702,10.4323333333
840.17,5.37433333333,17.3707333333,14.8038666667,14.6345333333,5.38313333333,10.1337333333,7.0766,12.3172666667,11.0873333333
840.47,4.3634,16.7882,14.1250666667,13.9360666667,4.5974,9.7166,6.34273333333,11.9118,10.4904
840.77,2.8612,16.1757333334,13.0342,13.0902,3.5624,8.71433333333,5.17073333333,10.9583333333,9.34066666666
841.07,3.314,16.3654333333,13.3818666667,14.1206,4.04286666667,9.16413333333,5.23806666667,10.6511333333,9.19346666665
841.37,1.38366666667,15.1623666667,12.1174666667,13.2913333333,2.71486666667,8.10286666666,3.98313333333,9.34999999999,7.34799999999
841.67,0.627866666669,14.4210333333,11.8831333333,12.5974,1.7208,7.1754,3.45233333333,8.92866666667,6.03906666667
841.97,0.751866666667,14.041,12.4158,12.5926666667,1.75773333333,7.70593333333,3.88053333333,8.723,5.88193333333
842.27,-0.633733333331,13.0515666667,11.2206666667,11.2324,0.727866666666,6.6902,2.41786666667,7.2536,4.97653333334
842.57,-0.459200000002,12.5760666667,11.2973333333,11.0863333333,0.533866666666,6.46813333333,2.09813333334,6.72873333334,4.68033333333
842.87,-1.65986666667,11.5089,10.3839333333,10.6036666667,-1.39913333333,4.8972,0.822999999998,5.583,2.16733333333
843.17,-0.400533333335,12.7325,11.6595333333,10.9870666667,-0.228933333334,5.26466666667,1.7168,6.95293333333,3.6624
843.47,-4.08193333333,9.77943333333,8.87306666665,7.502,-3.71946666667,1.74933333334,-1.844,4.09773333333,0.394133333334
843.77,-2.82053333333,10.5609666667,8.66973333332,8.12506666667,-3.02873333333,2.0994,-1.39413333333,4.47106666666,0.961466666666
844.07,-1.3004,11.1686666667,9.23453333335,9.05346666666,-2.6008,2.79833333333,-0.724133333332,4.77373333333,1.59686666667
844.37,-3.9216,9.51399999999,6.76893333334,6.73493333333,-5.81413333333,0.324133333332,-2.79613333333,1.79026666667,-0.375133333335
844.67,-0.0001333333332,12.8027,9.70160000001,9.98326666666,-2.43786666667,3.383,0.9452,4.3614,3.49926666667
844.97,0.759533333334,12.8693,9.24886666667,10.1941333333,-1.58633333333,4.8608,1.18133333333,4.33753333333,4.11826666667
845.27,3.05066666667,14.3358666667,10.1798666667,11.8424,0.445466666667,6.34093333334,2.9134,5.9126,6.18686666667
845.57,5.78706666667,16.3413333333,12.6297333333,13.9490666667,2.91986666667,7.77493333333,5.45286666667,8.35520000001,7.82753333334
