wavelength,Back_TanJohm,Belly_TanJohm,Breast_TanJohm,Crissum_TanJohm,Crown_TanJohm,DorTail_TanJohm,Patch10_TanJohm,Patch11_TanJohm,Patch12_TanJohm,Rump_TanJohm,Throat_TanJohm,WingTip_TanJohm
624.95,13.1568888889,26.6462222222,31.917,26.5431111111,20.2445555556,11.4427777778,13.0231111111,8.87466666666,16.6381111111,65.5167777778,6.91155555556,14.3923333333
625.28,13.3087777778,26.7312222222,31.832,26.6036666666,20.3078444444,11.6552222222,13.1992222222,9.0338888889,16.719,65.4004444444,7.09322222222,14.4994444444
625.61,13.2946666667,26.6606666667,31.7233333333,26.5542222222,20.2293555555,11.6361111111,13.2488888889,9.07866666668,16.6696666666,65.2917777778,7.07466666667,14.5717777778
625.95,13.3793333333,26.6675555555,31.5966666666,26.593,20.1815555556,11.7555555555,13.3265555555,9.17222222221,16.6537777778,65.1855555555,7.15677777778,14.6853333333
626.28,13.373,26.5805555556,31.4398888889,26.4911111111,20.1479777778,11.7775555556,13.3484444445,9.19144444443,16.6086666667,64.9207777778,7.13611111111,14.708
626.61,13.4802222222,26.5976666667,31.4088888889,26.5381111111,20.1330444444,11.8484444445,13.4525555556,9.25333333333,16.5924444445,64.9212222222,7.289,14.7645555555
626.94,13.5005555556,26.5181111111,31.2701111111,26.5077777778,20.0472,11.8625555556,13.3642222222,9.24155555557,16.4883333334,64.8275555555,7.25766666667,14.7636666667
627.28,13.4808888889,26.4404444444,31.1725555556,26.5141111111,19.994,11.825,13.3804444445,9.19544444445,16.4365555556,64.7868888889,7.23355555556,14.7354444444
627.61,13.4835555556,26.5172222222,31.1741111111,26.5188888889,19.9441777778,11.8394444445,13.4197777778,9.24877777778,16.4503333333,64.7943333333,7.257,14.7674444444
627.94,13.4238888889,26.4284444444,30.9926666666,26.4833333334,19.8271333333,11.8326666667,13.3884444444,9.27077777778,16.345,64.6403333334,7.24144444444,14.7518888889
628.27,13.4361111111,26.4108888889,30.9463333333,26.5314444444,19.8390222222,11.8948888889,13.4217777778,9.31111111111,16.3304444444,64.6565555556,7.31133333333,14.8375555555
628.61,13.4686666667,26.3932222222,30.8101111111,26.5833333333,19.8434444444,11.914,13.3456666667,9.30244444443,16.2978888889,64.6668888889,7.34288888889,14.844
628.94,13.4234444444,26.3334444445,30.7267777778,26.6017777778,19.7202888889,11.7894444445,13.252,9.20644444443,16.183,64.6933333333,7.31177777778,14.796
629.27,13.3683333333,26.3757777778,30.6274444444,26.6993333334,19.6677333333,11.764,13.2038888889,9.14155555555,16.1438888889,64.638,7.36488888889,14.7663333333
629.60,13.3331111111,26.3813333333,30.568,26.6734444444,19.6142888889,11.678,13.1117777778,9.06033333333,16.0685555556,64.666,7.26666666667,14.733
629.94,13.2873333333,26.3801111111,30.4872222222,26.7358888889,19.4986,11.6385555556,13.0335555556,9.02833333334,15.9634444445,64.7735555555,7.20877777778,14.7375555555
630.27,13.1623333333,26.3023333333,30.3793333334,26.6713333334,19.4417111111,11.557,12.9603333333,8.99577777779,15.847,64.6978888889,7.14222222222,14.6512222222
630.60,13.1264444444,26.336,30.2168888889,26.6792222222,19.4136,11.5463333333,12.9832222222,9.05255555554,15.8723333333,64.5325555556,7.188,14.6382222222
630.93,13.1618888889,26.4292222222,30.1503333333,26.6571111111,19.3961555556,11.5945555556,12.9591111111,9.11511111112,15.7957777778,64.4251111111,7.22666666666,14.6797777778
631.26,13.241,26.4753333333,30.0887777778,26.7467777778,19.4284444445,11.7332222222,13.0185555555,9.17255555554,15.8004444444,64.3973333333,7.36288888889,14.7887777778
631.60,13.345,26.5238888889,30.0322222222,26.8178888889,19.4937333333,11.8313333333,13.0921111111,9.20466666666,15.8391111111,64.2792222222,7.50944444445,14.8373333333
631.93,13.2262222222,26.4571111111,29.9214444445,26.7503333334,19.4349777778,11.7072222222,13.0341111111,9.12677777777,15.7275555556,64.1331111111,7.423,14.7153333333
632.26,13.068,26.4396666667,29.7105555555,26.6498888889,19.2631111111,11.5787777778,12.8915555556,8.9711111111,15.5598888889,64.0464444444,7.25444444444,14.6261111111
632.59,13.0017777778,26.4142222222,29.5617777778,26.5927777778,19.1965777778,11.5755555555,12.8536666667,8.95266666668,15.5268888889,63.9744444444,7.252,14.5665555555
632.92,13.1004444444,26.4684444444,29.5614444445,26.5863333333,19.1997777778,11.6471111111,12.925,9.04422222221,15.5425555556,64.0333333333,7.30322222222,14.658
633.26,13.0734444444,26.5222222222,29.4738888889,26.5725555556,19.1873333333,11.7038888889,12.9781111111,9.12988888889,15.5041111111,63.9244444445,7.45111111111,14.6748888889
633.59,13.1217777778,26.6304444444,29.514,26.7337777778,19.2775111111,11.7785555555,13.0655555556,9.25766666668,15.6012222222,64.0255555555,7.59244444445,14.7867777778
633.92,13.1116666667,26.5605555556,29.3791111111,26.7702222222,19.1915333333,11.8627777778,13.0322222222,9.26611111112,15.6232222222,63.8236666667,7.58711111111,14.7796666667
634.25,13.1575555556,26.6216666667,29.372,26.8096666666,19.1463111111,11.876,13.0732222222,9.24122222221,15.675,63.9195555556,7.62855555556,14.8604444445
634.58,13.0442222222,26.5357777778,29.2326666666,26.8446666667,19.0533111111,11.8252222222,13.0341111111,9.17355555557,15.5953333334,63.8936666666,7.55155555556,14.7951111111
634.91,13.0368888889,26.497,29.1292222222,26.918,19.0460222222,11.787,13.0286666667,9.25377777778,15.6087777778,63.8487777778,7.57077777778,14.8587777778
635.25,13.0181111111,26.5323333333,29.1451111111,26.9353333333,18.9590888889,11.7521111111,13.0193333334,9.27755555555,15.5974444445,63.8687777778,7.51911111111,14.8954444444
635.58,13.0984444444,26.5878888889,29.1266666667,27.0161111111,18.9260888889,11.8661111111,13.1101111111,9.37744444444,15.6711111111,63.9462222222,7.61466666667,15.0043333333
635.91,13.0775555556,26.5581111111,29.1386666667,27.0475555556,18.9149555556,11.8631111111,13.1493333333,9.42044444446,15.6968888889,63.9645555556,7.61344444444,15.059
636.24,13.0631111111,26.4404444444,29.0051111111,27.0017777778,18.8107777778,11.884,13.1206666667,9.38600000001,15.5802222222,63.8257777778,7.61577777778,15.1047777778
636.57,13.1214444444,26.3861111111,28.955,27.0693333333,18.8746888889,11.9447777778,13.1445555556,9.47155555557,15.585,63.8674444445,7.61122222222,15.1211111111
636.90,13.0534444444,26.3042222222,28.9312222222,27.131,18.7944666667,11.9105555556,13.1373333333,9.44422222222,15.5256666666,64.035,7.54911111111,15.0944444445
637.23,13.0491111111,26.2557777778,28.7422222222,27.0455555555,18.7288,12.0007777778,13.1304444445,9.39400000001,15.4134444445,63.8276666667,7.53133333333,15.0634444444
637.56,13.0418888889,26.3428888889,28.6636666667,27.0314444445,18.6815777778,11.9367777778,13.1307777778,9.39344444443,15.3704444444,63.97,7.55044444445,15.143
637.90,12.9211111111,26.2817777778,28.5338888889,26.9842222222,18.6432222222,11.9025555556,13.0448888889,9.35388888889,15.2736666667,63.931,7.469,15.0714444444
638.23,13.0838888889,26.3913333333,28.564,27.0306666667,18.7214888889,12.0601111111,13.1452222222,9.53711111112,15.3755555556,64.0048888889,7.62066666667,15.2814444444
638.56,12.9347777778,26.295,28.3441111111,26.8698888889,18.5385555556,12.037,12.9827777778,9.40911111111,15.2223333333,63.7977777778,7.478,15.1825555555
638.89,12.9411111111,26.3443333333,28.2935555555,26.9166666667,18.5681333333,12.1025555556,12.996,9.45733333333,15.2114444445,63.8772222222,7.51577777778,15.2681111111
639.22,12.7593333333,26.243,28.1083333333,26.8198888889,18.4003333333,11.9921111111,12.8564444445,9.36177777778,15.0556666667,63.8033333334,7.39833333333,15.2096666667
639.55,12.8233333333,26.3346666667,27.978,26.8466666667,18.3605111111,12.0511111111,12.9046666667,9.4401111111,14.9976666667,63.6387777778,7.54355555555,15.255
639.88,12.8737777778,26.4422222222,27.9931111111,26.971,18.4186666667,12.0581111111,12.9437777778,9.55200000001,14.9798888889,63.7198888889,7.58955555556,15.256
640.21,12.6502222222,26.416,27.8181111111,26.8498888889,18.2102666667,11.8883333333,12.7606666667,9.35555555557,14.7874444444,63.5035555556,7.45,15.1521111111
640.54,12.6877777778,26.4704444444,27.6817777778,26.7803333333,18.1784,11.9103333333,12.7958888889,9.36088888888,14.8318888889,63.226,7.45166666667,15.1898888889
640.87,12.7484444444,26.4783333333,27.6881111111,26.8113333333,18.1872666667,11.8428888889,12.8704444444,9.43088888888,14.9597777778,63.1006666667,7.541,15.2524444444
641.20,12.7386666667,26.4448888889,27.6002222222,26.7662222222,18.1597333333,11.8334444444,12.8748888889,9.35922222221,14.8485555556,62.9435555556,7.52577777778,15.115
641.53,12.9405555556,26.564,27.7295555555,26.9675555556,18.2876444445,11.99,13.021,9.49500000001,14.9103333333,63.1454444445,7.71111111111,15.2804444445
641.87,12.7371111111,26.4098888889,27.5535555556,26.9161111111,18.0904888889,11.8208888889,12.8243333333,9.3921111111,14.676,62.9998888889,7.50488888889,15.1246666667
642.20,12.7018888889,26.426,27.5925555555,27.0025555556,18.0884444445,11.7025555556,12.7977777778,9.31244444446,14.5811111111,63.1904444444,7.57522222222,15.0621111111
642.53,12.7435555556,26.3992222222,27.5075555556,26.9906666667,18.0205777778,11.7132222222,12.8515555556,9.3348888889,14.5616666667,63.0003333333,7.66488888889,15.0424444444
642.86,12.8296666667,26.435,27.5165555556,27.0163333333,18.0285333333,11.7798888889,12.8988888889,9.35044444446,14.5632222222,62.8967777778,7.74633333333,15.1175555555
643.19,12.7557777778,26.2894444444,27.4593333333,26.963,17.9651777778,11.7225555556,12.7951111111,9.28777777778,14.5731111111,62.9437777778,7.66722222222,15.1054444444
643.52,12.7137777778,26.2581111111,27.321,26.917,17.8956888889,11.6724444444,12.8052222222,9.21133333332,14.5754444445,62.8334444444,7.58733333333,15.132
643.85,12.7558888889,26.3424444445,27.2727777778,26.9936666666,17.8695777778,11.7241111111,12.9274444445,9.29022222221,14.6611111111,62.9235555556,7.71577777778,15.1913333333
644.18,12.7418888889,26.2948888889,27.1977777778,27.1083333333,17.8361333333,11.7422222222,12.8174444445,9.27988888889,14.5978888889,62.9794444445,7.70455555556,15.2505555555
644.51,12.6693333333,26.309,27.1767777778,27.0882222222,17.7073111111,11.7657777778,12.7285555555,9.26977777777,14.4888888889,63.2222222222,7.61211111111,15.2226666667
644.84,12.6784444444,26.3445555556,27.1663333333,27.1555555556,17.6524222222,11.7987777778,12.7347777778,9.38144444446,14.5595555556,63.3181111111,7.71411111111,15.2725555555
645.17,12.6284444444,26.3485555556,27.0753333333,27.0565555556,17.5341111111,11.8065555556,12.7048888889,9.35977777779,14.5232222222,63.214,7.70988888889,15.2294444444
645.50,12.6392222222,26.3864444444,27.0455555556,27.0596666667,17.4733111111,11.7846666667,12.686,9.322,14.5955555556,63.3462222222,7.75488888889,15.1782222222
645.83,12.6448888889,26.4527777778,26.9402222222,27.0817777778,17.4589777778,11.8708888889,12.76,9.41244444445,14.647,63.193,7.74311111111,15.2777777778
646.16,12.5695555556,26.4698888889,26.8311111111,27.1221111111,17.4538222222,11.8223333333,12.6995555556,9.34433333332,14.5646666667,63.2615555555,7.63577777778,15.2915555556
646.49,12.4722222222,26.4282222222,26.635,27.1505555556,17.4084,11.7032222222,12.5568888889,9.29555555557,14.4712222222,63.1717777778,7.49722222222,15.1042222222
646.82,12.3292222222,26.3344444445,26.4977777778,27.0658888889,17.2912222222,11.6087777778,12.4923333333,9.18833333335,14.263,63.0974444444,7.31755555556,14.944
647.15,12.1683333333,26.2106666667,26.395,26.9675555555,17.0917777778,11.4902222222,12.3776666667,9.06577777778,14.0154444444,63.0746666667,7.17611111111,14.7961111111
647.48,12.1034444445,26.1246666667,26.3402222222,26.9142222222,17.0021777778,11.4397777778,12.2137777778,9.0381111111,13.8324444444,62.9876666667,7.03866666666,14.7636666667
647.81,11.9543333333,26.058,26.2202222222,26.7566666667,16.8337333333,11.3205555556,12.1068888889,8.80600000001,13.6285555555,62.8133333333,6.94477777778,14.6308888889
648.14,11.8498888889,26.0227777778,26.0526666667,26.7096666667,16.7625777778,11.1912222222,12.0005555556,8.70322222223,13.4687777778,62.6788888889,6.89211111111,14.5927777778
648.47,11.8355555555,26.062,25.972,26.7014444444,16.7080444444,11.0985555556,11.9992222222,8.62111111111,13.2908888889,62.6726666667,6.82733333333,14.6451111111
648.80,11.6567777778,25.935,25.8183333333,26.583,16.5712444444,10.9051111111,11.8522222222,8.51222222222,13.109,62.446,6.67488888889,14.5988888889
649.13,11.6813333333,25.9336666667,25.8238888889,26.628,16.6520222222,10.9683333333,11.9418888889,8.56644444446,13.1202222222,62.4023333334,6.81833333333,14.6827777778
649.46,11.6698888889,25.858,25.7982222222,26.5487777778,16.6825555556,10.9415555556,11.9337777778,8.50222222221,13.0245555556,62.3655555555,6.79411111111,14.6634444444
649.79,11.6204444444,25.8601111111,25.7707777778,26.5873333334,16.5946222222,10.9262222222,11.8852222222,8.49222222223,12.9795555556,62.4284444445,6.84177777778,14.6376666667
650.11,11.6728888889,25.8803333333,25.8534444444,26.5513333333,16.68,11.047,12.0192222222,8.51888888889,13.1054444444,62.4361111111,6.97866666667,14.708
650.44,11.7815555556,26.0772222222,25.8907777778,26.6043333333,16.7775555556,11.1671111111,12.1732222222,8.64799999999,13.2648888889,62.4305555555,7.16722222222,14.8914444444
650.77,11.8973333333,26.3052222222,25.972,26.7254444444,16.9304,11.3204444444,12.2866666667,8.81588888889,13.4543333333,62.5572222222,7.40766666667,15.1196666667
651.10,11.9998888889,26.3657777778,25.9273333334,26.8394444444,17.0057333333,11.4455555556,12.4488888889,8.88622222222,13.5713333333,62.6161111111,7.63477777778,15.2436666667
651.43,12.0836666667,26.4818888889,25.9247777778,26.9192222222,17.0174444444,11.547,12.5738888889,9.08211111111,13.6767777778,62.7825555556,7.65822222222,15.3146666667
651.76,12.2437777778,26.503,25.9476666666,26.9717777778,17.0965111111,11.6354444444,12.6905555555,9.17166666665,13.7068888889,62.6184444444,7.803,15.3313333333
652.09,12.1478888889,26.3497777778,25.8042222222,26.9265555556,17.0198666667,11.6816666667,12.571,9.13977777777,13.7136666666,62.371,7.72188888889,15.3428888889
652.42,12.1271111111,26.2438888889,25.6567777778,26.8775555556,16.9136444445,11.7135555556,12.5843333333,9.13699999999,13.6485555556,62.1237777778,7.67311111111,15.2668888889
652.75,12.1647777778,26.2388888889,25.6062222222,26.8953333333,16.8619555555,11.7737777778,12.5652222222,9.10433333334,13.6344444444,62.0046666667,7.60466666667,15.2818888889
653.08,12.302,26.4233333334,25.6963333333,27.0518888889,16.8924,11.917,12.6121111111,9.22677777777,13.757,62.1396666667,7.637,15.4611111111
653.41,12.4115555555,26.4973333333,25.7616666666,27.0908888889,16.9870222222,12.0546666667,12.7456666667,9.30699999999,13.867,62.2282222222,7.72655555556,15.5893333333
653.74,12.5365555555,26.4807777778,25.7177777778,27.1706666666,16.9134666667,12.1252222222,12.7735555555,9.40666666667,13.8844444444,62.239,7.76366666667,15.7324444444
654.06,12.6495555556,26.4496666667,25.7856666667,27.3943333333,16.9010222222,12.2058888889,12.8257777778,9.48600000001,13.9126666667,62.4864444445,7.84766666667,15.8835555555
654.39,12.6895555556,26.406,25.598,27.4508888889,16.8903111111,12.1805555555,12.8031111111,9.46522222223,13.8724444445,62.2674444445,7.811,15.8174444444
654.72,12.7226666667,26.3708888889,25.6096666667,27.3823333333,16.8614,12.1865555556,12.874,9.57677777777,13.9147777778,61.8684444444,7.83222222222,15.888
655.05,12.8666666667,26.4111111111,25.6742222222,27.5552222222,17.1006,12.3061111111,13.0267777778,9.76588888888,14.0471111111,61.8941111111,8.04488888889,16.0981111111
655.38,12.69,26.4246666667,25.5936666667,27.5305555556,17.0326222222,12.252,12.9568888889,9.67344444445,14.0731111111,62.1111111111,7.83588888889,16.1077777778
655.71,12.6891111111,26.3186666667,25.6428888889,27.4968888889,17.0113555555,12.1967777778,12.9685555555,9.72144444446,14.0045555556,62.0331111111,7.82933333333,16.1163333333
656.04,12.797,26.4551111111,25.7086666667,27.6636666667,17.1733333333,12.2967777778,13.1266666667,9.80733333333,14.1335555556,62.2173333333,8.00488888889,16.3311111111
656.37,12.741,26.5566666667,25.6551111111,27.6653333333,17.1131333333,12.2618888889,13.1002222222,9.81622222223,14.1361111111,62.2382222222,8.01988888889,16.3015555556
656.69,12.5504444445,26.3513333333,25.3598888889,27.5825555555,16.9105111111,12.0723333333,12.9635555556,9.66066666666,13.9231111111,62.1151111111,7.88766666667,16.0754444445
657.02,12.4975555556,26.2823333333,25.1714444444,27.4955555556,16.7060888889,11.9527777778,12.7712222222,9.57011111111,13.8004444444,61.8066666667,7.74566666667,15.9091111111
657.35,12.5271111111,26.4202222222,25.1172222222,27.5265555555,16.7375555555,11.9823333333,12.8188888889,9.64844444444,13.8075555556,61.8273333333,7.76755555556,15.9007777778
657.68,12.4771111111,26.5002222222,25.1163333333,27.5184444444,16.7521777778,11.9877777778,12.7664444445,9.61511111111,13.7527777778,61.635,7.73766666667,15.8083333333
