wavelength,Back_PooHisf,Belly_PooHisf,Breast_PooHisf,Crissum_PooHisf,Crown_PooHisf,DorTail_PooHisf,Patch10_PooHisf,Patch11_PooHisf,Patch12_PooHisf,Rump_PooHisf,Throat_PooHisf,WingTip_PooHisf
240.04,0.401444444444,5.92488888889,1.36477777778,5.78033333333,-0.0964444444433,3.59677777778,2.58511111111,3.82133333333,7.49844444445,2.18366666667,5.78044444444,4.38355555557
240.42,-0.419222222221,4.94766666667,0.47522222222,4.40233333333,-0.684777777777,2.61366666667,1.52333333333,2.82322222222,6.62466666667,1.73311111111,4.86377777778,4.01133333332
240.79,-1.02677777778,3.74388888889,0.434666666667,3.454,-0.881777777777,2.46388888889,1.52155555555,2.63277777778,6.703,1.29233333333,3.92522222222,3.93722222222
241.17,-1.03288888889,3.18366666667,-0.210777777777,2.58277777778,-1.07533333333,2.92022222222,1.518,2.43522222222,6.35666666667,1.04366666667,3.15211111111,4.11122222222
241.54,-0.277333333333,3.82688888889,0.15711111111,2.98577777778,-0.480777777777,3.54044444445,2.08,2.801,6.73866666667,1.29411111111,3.28155555555,4.90866666666
241.92,0.407777777778,4.07,0.507777777777,3.42911111111,-0.191444444443,4.25311111111,2.23066666667,2.94633333333,7.30755555555,1.49,3.23744444444,5.27677777777
242.29,0.804999999998,4.04055555556,0.987222222223,3.67588888889,0.10622222222,4.70111111111,2.43788888889,3.31133333333,7.45044444444,1.61766666667,3.32666666667,5.43044444445
242.67,1.62811111111,4.61288888889,1.66388888889,4.67,0.999666666665,5.77677777778,3.39888888889,3.98477777778,8.112,2.14222222222,4.12744444444,6.52677777779
243.05,2.49688888889,5.56922222222,2.69988888889,5.62988888889,1.92188888889,6.90211111111,4.39166666667,4.85855555555,9.17566666666,2.95011111111,4.93977777778,7.70744444443
243.42,2.65522222222,5.539,2.714,5.72233333333,2.18433333333,7.04333333333,4.61055555555,4.98988888889,9.46311111109,3.06711111111,4.80655555556,7.90666666668
243.80,2.702,5.77166666667,2.85022222222,6.13266666666,2.46344444444,7.28066666667,4.78488888889,5.18466666667,9.76344444446,3.32755555556,4.959,8.40266666667
244.17,2.657,5.96866666667,2.89844444444,6.33088888889,2.52366666667,7.51322222222,4.91355555556,5.37766666667,9.87788888891,3.40055555556,4.977,8.448
244.55,2.83088888889,6.26166666666,3.29344444444,6.62411111111,2.64344444444,7.96155555557,5.193,5.68677777778,10.3425555556,3.78088888889,5.17433333334,8.6551111111
244.92,2.66866666667,6.18633333333,3.069,6.43488888889,2.347,7.65411111111,4.96122222222,5.35522222222,10.2984444445,3.84522222222,4.99155555556,8.64266666668
245.30,2.33088888889,5.78755555556,3.04355555556,6.33066666667,2.31944444445,7.08866666666,4.45777777778,5.10844444444,10.2171111111,3.88655555555,4.82577777778,8.35588888889
245.67,2.05477777778,5.47444444444,2.88111111111,5.90866666666,2.09155555556,6.84455555555,4.00511111111,4.75833333333,9.98699999999,3.67044444445,4.69011111111,8.01044444443
246.05,1.92277777778,5.448,2.78855555556,5.69655555556,2.01844444444,6.66766666667,3.88377777778,4.65866666667,9.97288888891,3.683,4.91211111111,8.10244444443
246.42,2.29277777778,5.86711111111,3.10355555555,6.02866666667,2.40622222222,7.03544444444,4.19777777778,4.82555555556,10.4093333333,4.15844444444,5.32666666667,8.6221111111
246.79,2.59266666667,6.084,3.38433333333,6.171,2.61233333333,7.20433333334,4.35833333334,5.047,10.6717777778,4.63933333333,5.54566666667,8.89066666668
247.17,2.41322222222,5.866,3.269,6.06777777778,2.56,6.93844444445,4.17988888889,4.80088888889,10.472,4.52888888889,5.55,8.74566666667
247.54,2.327,5.95144444444,3.26866666667,6.06655555556,2.65133333333,6.94222222222,4.11288888889,4.79677777778,10.4413333333,4.57677777778,5.59555555555,8.81566666667
247.92,2.23033333333,5.97355555556,3.30988888889,5.86855555555,2.66022222222,6.89766666667,4.08844444445,4.77522222222,10.4307777778,4.56877777778,5.54366666667,8.75899999999
248.29,2.38866666666,6.03588888889,3.41888888889,5.93966666666,2.76955555555,6.97677777778,4.07466666667,4.80688888889,10.5082222222,4.68755555555,5.67144444444,8.91477777779
248.67,2.27844444444,5.76411111111,3.19122222222,5.67788888889,2.64866666667,6.78577777778,3.89866666667,4.57988888889,10.2051111111,4.471,5.51922222222,8.73333333335
249.04,2.42711111111,5.90222222222,3.39711111111,5.91911111111,2.826,6.977,4.168,4.82033333333,10.3234444445,4.58055555556,5.75666666667,8.90366666665
249.42,2.90644444445,6.402,3.893,6.40188888889,3.26122222222,7.43111111111,4.75877777778,5.26277777778,10.7598888889,4.91844444445,6.29188888889,9.31544444446
249.79,3.30066666667,6.82188888889,4.32755555556,6.93577777778,3.55144444444,7.761,5.23988888889,5.75711111111,11.2441111111,5.45288888889,6.84477777778,9.8031111111
250.17,3.41666666667,6.91866666667,4.63944444444,7.18255555556,3.709,7.87322222222,5.43966666667,5.82155555556,11.3547777778,5.48044444444,7.06877777778,9.738
250.54,3.22177777778,6.90033333333,4.74233333333,7.13788888889,3.58655555556,7.652,5.44133333333,5.77088888889,11.1682222222,5.34011111111,7.16411111111,9.57733333333
250.92,3.00877777778,6.85611111111,4.51077777778,7.00777777778,3.34522222222,7.37744444445,5.33533333333,5.60533333333,11.0921111111,5.13611111111,7.112,9.26800000001
251.29,2.98511111111,6.84944444445,4.49011111111,6.77988888889,3.13411111111,7.25177777778,5.21033333334,5.548,10.7335555556,4.99155555556,6.91911111111,8.9851111111
251.66,2.94311111111,6.85544444444,4.55322222222,6.65044444444,2.98411111111,7.26055555556,5.17866666667,5.65555555556,10.5573333333,4.86611111111,6.676,8.98833333333
252.04,3.10077777778,6.90722222222,4.69544444445,6.79755555554,3.09011111111,7.33611111111,5.29155555556,5.79877777778,10.6353333333,4.80511111111,6.65622222222,9.01966666667
252.41,3.05866666666,6.83244444444,4.86477777778,6.85377777779,3.14444444445,7.17633333333,5.45066666667,5.72488888889,10.7187777778,4.80033333333,6.61722222222,9.11677777779
252.79,3.27922222222,7.28055555555,5.054,7.21466666667,3.51644444444,7.457,5.85877777778,6.01844444444,11.2268888889,5.06511111111,6.81211111111,9.46866666667
253.16,3.46211111111,7.49855555556,5.00077777778,7.3368888889,3.741,7.727,5.82588888889,6.04888888889,11.167,5.157,6.94655555556,9.62799999999
253.54,3.00322222222,7.17088888889,4.49666666666,6.92666666665,3.21933333333,7.49433333333,5.24044444444,5.77422222222,10.634,4.62155555555,6.55766666667,9.02744444443
253.91,2.33388888889,6.67933333333,4.081,6.36888888889,2.86833333333,7.099,4.65022222222,5.087,9.99022222224,3.97188888889,5.88033333333,8.40966666667
254.28,1.75377777778,6.35444444445,3.35144444445,5.81955555555,2.25222222222,6.54055555556,3.98788888889,4.72066666667,9.39344444447,3.56155555555,5.17733333333,8.1081111111
254.66,1.73422222222,6.29255555556,2.95411111111,5.55544444444,2.16777777778,6.29866666667,3.72211111111,4.57077777778,9.42655555556,3.46833333334,5.14055555556,7.94022222223
255.03,1.78944444444,6.28288888889,3.0,5.57488888889,2.11155555556,6.45677777778,3.70166666667,4.48688888889,9.40522222221,3.37322222222,5.29155555556,8.079
255.41,1.21877777778,5.93,2.55322222222,5.34444444444,1.73611111111,6.4,3.26777777778,4.12588888889,9.37511111112,3.20688888889,4.94966666667,7.8908888889
255.78,1.28044444444,5.70266666667,2.49088888889,5.21988888889,1.51833333333,6.08033333333,3.00144444444,3.83422222222,9.06099999999,3.16966666667,4.863,7.52166666666
256.15,1.28611111111,5.87544444444,2.57933333333,5.07433333333,1.32833333334,5.98766666666,3.001,3.98488888889,8.93233333334,3.18366666667,5.025,7.40055555555
256.53,1.38544444444,5.76711111111,2.48444444445,4.948,1.24211111111,6.01955555555,2.87344444444,4.00633333333,8.84533333335,3.00988888889,5.03688888889,7.15933333335
256.90,1.55988888889,5.62588888889,2.71044444444,5.13366666667,1.12511111111,5.74722222222,2.76822222222,4.04055555556,8.89266666668,2.92166666667,5.12088888889,7.21766666667
257.28,1.76788888889,5.67844444445,3.20811111111,5.181,1.17077777778,5.64333333334,3.04411111111,4.02755555556,9.27888888888,3.06166666667,5.20422222222,7.2648888889
257.65,1.799,5.76622222222,3.30144444444,5.20955555555,1.21666666667,5.54244444444,3.14055555555,3.92044444444,9.49388888888,3.32233333333,5.12133333333,7.49233333333
258.02,1.94777777778,5.785,3.27488888889,5.16411111111,1.38555555556,5.731,3.32877777778,4.134,9.58622222222,3.45922222222,5.11011111111,7.70122222221
258.40,2.28733333333,6.02022222222,3.70633333333,5.42355555555,1.81666666667,6.12733333333,3.67177777778,4.41744444445,9.85655555556,3.79411111111,5.48488888889,8.18500000001
258.77,2.11522222222,5.91088888889,3.68611111111,5.42944444444,1.84288888889,6.26944444444,3.666,4.47288888889,9.85233333332,3.79233333333,5.31977777778,8.27855555555
259.15,2.17077777778,5.92777777778,3.73033333333,5.35222222222,2.02522222222,6.44655555556,3.72444444444,4.626,9.92788888888,3.91111111111,5.26933333333,8.33855555555
259.52,2.49433333333,6.19277777778,3.92611111111,5.55288888889,2.39944444445,6.55877777778,4.03977777778,4.89677777778,10.1132222222,4.14288888889,5.54466666667,8.60033333332
259.89,2.54644444444,6.25355555555,3.96811111111,5.55666666667,2.60455555555,6.71988888889,4.143,4.95122222222,10.1635555555,4.171,5.74688888889,8.74455555557
260.27,2.558,6.18466666667,3.928,5.53855555556,2.61855555556,6.65366666667,4.12466666667,4.86311111111,10.159,4.18311111111,5.76688888889,8.82044444445
260.64,2.70066666667,6.36555555556,4.07822222222,5.679,2.80977777778,6.774,4.25866666667,5.02833333333,10.2655555556,4.35366666667,5.86444444445,9.04944444443
261.01,2.74822222222,6.48966666667,4.224,5.78266666667,3.08644444444,7.01955555556,4.44866666667,5.19366666667,10.397,4.57877777778,5.97644444445,9.26155555556
261.39,2.60988888889,6.34311111111,4.02955555555,5.66444444445,2.94211111111,6.95266666667,4.29255555556,5.07155555556,10.2028888889,4.48366666667,5.87455555555,9.09644444446
261.76,2.83611111111,6.49155555556,4.16088888889,5.77522222222,3.13044444444,7.144,4.48222222222,5.26222222222,10.2966666667,4.66122222222,6.06688888889,9.26122222223
262.13,2.99777777778,6.644,4.35388888889,5.90044444445,3.24722222222,7.23844444445,4.57255555555,5.49888888889,10.401,4.81944444444,6.23488888889,9.38966666666
262.51,3.05322222222,6.68844444445,4.46155555555,5.934,3.379,7.30622222222,4.69266666667,5.63344444445,10.4181111111,4.87377777778,6.25977777778,9.31600000001
262.88,3.11711111111,6.62733333333,4.41911111111,5.82255555555,3.37822222222,7.22322222222,4.68344444445,5.47888888889,10.2603333333,4.72022222222,6.29577777778,9.13644444445
263.25,2.95333333333,6.49422222222,4.28766666667,5.75411111111,3.29622222222,6.94244444444,4.49466666667,5.09911111111,9.91277777777,4.47433333333,6.23944444445,8.84011111112
263.63,2.87777777778,6.64455555555,4.44822222222,5.88155555555,3.29255555555,6.98155555556,4.50733333334,5.02211111111,9.81866666667,4.55188888889,6.31855555556,8.72966666668
264.00,3.00644444444,6.927,4.71122222222,6.15655555555,3.39366666667,7.07477777778,4.86288888889,5.15844444444,10.0211111111,4.75888888889,6.35211111111,8.78744444446
264.37,3.12933333333,7.04955555556,4.88555555556,6.31288888889,3.62055555556,7.39488888889,4.98955555556,5.27266666667,10.0457777778,4.84833333333,6.43366666667,8.70577777777
264.75,3.14655555555,7.10133333333,4.90266666666,6.34733333333,3.75711111111,7.52666666667,5.00388888889,5.29433333333,9.91066666667,4.82266666667,6.39377777778,8.5248888889
265.12,2.99111111111,6.92766666667,4.61022222222,6.02,3.38033333333,7.12433333333,4.677,4.92377777778,9.54233333332,4.472,6.07844444445,8.07400000001
265.49,2.67755555556,6.78488888889,4.52866666667,5.73933333333,3.28077777778,7.01611111111,4.51222222222,4.81788888889,9.43344444446,4.38,5.86755555556,8.06166666667
265.87,2.19722222222,6.36477777778,4.13522222222,5.40555555556,3.11955555555,6.66833333333,4.196,4.35766666667,9.05155555557,3.92088888889,5.59611111111,7.81733333333
266.24,2.086,6.30544444444,3.979,5.38033333333,3.192,6.68711111111,4.24677777778,4.24288888889,9.092,3.84544444444,5.60877777778,7.84433333332
266.61,2.23077777778,6.39155555556,3.94811111111,5.38088888889,3.27933333333,6.68433333333,4.37766666666,4.37,9.177,3.99,5.70744444445,7.91555555557
266.98,2.34888888889,6.56066666667,4.02766666667,5.526,3.43488888889,6.87733333333,4.54677777778,4.65733333333,9.50222222221,4.30744444445,5.83522222222,8.21
267.36,2.49388888889,6.62388888889,4.04788888889,5.55911111111,3.39044444444,6.95611111111,4.68022222222,4.93744444444,9.757,4.38022222222,5.92,8.39588888888
267.73,2.528,6.42277777778,3.79322222222,5.35611111111,3.20255555555,6.89466666667,4.54522222222,4.90855555556,9.77577777779,4.30733333334,5.81066666667,8.454
268.10,2.66455555556,6.389,3.75844444444,5.35666666667,3.21333333333,6.92722222222,4.44111111111,5.03433333333,9.85577777779,4.47188888889,5.95333333334,8.62822222223
268.48,2.439,6.28366666667,3.60466666667,5.34422222222,3.05388888889,6.76333333333,4.36133333333,5.03044444444,9.895,4.41544444444,5.91188888889,8.63477777778
268.85,2.155,5.94055555556,3.21755555556,4.89155555555,2.54155555556,6.35744444445,4.12844444445,4.72011111111,9.65533333335,4.13177777778,5.78588888889,8.30388888888
269.22,2.25477777778,5.87755555556,3.221,4.85488888889,2.51044444444,6.42555555555,4.08133333333,4.76855555556,9.63333333334,4.24055555556,5.83777777778,8.23877777778
269.59,2.81577777778,6.287,3.66477777778,5.29244444444,3.00644444445,6.79055555555,4.41077777778,5.24722222222,10.0456666667,4.70466666667,6.29988888889,8.56677777777
269.97,3.28277777778,6.70055555556,4.02733333333,5.67644444444,3.34577777778,7.16222222222,4.77811111111,5.61988888889,10.4671111111,5.13611111111,6.57488888889,8.98144444446
270.34,3.263,6.711,3.98411111111,5.62033333333,3.27244444444,7.03777777778,4.64655555555,5.49077777778,10.4607777778,5.11477777778,6.46455555555,8.87422222222
270.71,3.123,6.55844444444,3.79277777778,5.51955555556,3.11688888889,6.901,4.38133333334,5.26722222222,10.4354444445,4.985,6.33044444444,8.76266666668
271.09,2.99922222222,6.33166666667,3.83822222222,5.49566666667,2.93777777778,6.78766666667,4.25033333333,5.15366666667,10.2254444444,4.83211111111,6.14166666667,8.63233333332
271.46,2.89933333333,6.32155555556,3.90277777778,5.46322222222,2.96477777778,6.71666666667,4.27222222222,5.18166666667,10.1902222222,4.76411111111,6.06311111111,8.62677777779
271.83,2.96588888889,6.31655555556,3.99788888889,5.46966666667,2.963,6.67322222222,4.30211111111,5.17655555555,10.1647777778,4.66466666667,6.00655555555,8.60722222221
272.20,2.63811111111,6.13088888889,3.84288888889,5.23811111111,2.72466666667,6.38611111111,4.19577777778,4.98022222222,10.0364444444,4.489,5.76177777778,8.42977777779
272.58,2.565,6.11777777778,3.80444444444,5.09511111111,2.70711111111,6.24088888889,4.09622222222,4.88622222222,9.94377777778,4.46044444444,5.59311111111,8.38300000001
272.95,2.71888888889,6.23933333333,4.04922222222,5.34522222222,2.93322222222,6.40588888889,4.19477777778,5.03866666667,10.1616666667,4.63655555556,5.64688888889,8.67777777778
273.32,2.73811111111,6.38277777778,4.11244444444,5.39977777778,2.97866666667,6.41711111111,4.30288888889,5.20666666667,10.2441111111,4.63833333333,5.67444444445,8.86722222221
273.69,2.675,6.35111111111,4.07388888889,5.342,2.86977777778,6.27366666667,4.32755555555,5.18433333333,10.1555555555,4.49311111111,5.52355555556,8.82055555554
274.06,2.58722222222,6.25455555555,4.08822222222,5.29911111111,2.85855555555,6.11077777778,4.25933333333,5.18766666667,9.99011111112,4.44922222222,5.49711111111,8.60255555556
274.44,2.65855555555,6.35044444444,4.24566666666,5.41988888889,2.96866666667,6.21755555556,4.47266666666,5.37288888889,10.0312222222,4.614,5.58044444444,8.67677777777
274.81,2.58811111111,6.38177777778,4.40522222222,5.38333333333,3.07144444444,6.23677777778,4.59566666667,5.483,9.95644444444,4.627,5.60533333333,8.80466666667
275.18,2.48011111111,6.41577777778,4.27922222222,5.11755555556,2.99522222222,6.26733333333,4.579,5.47555555556,9.85944444443,4.56433333333,5.52811111111,8.77666666668
275.55,2.49022222222,6.47,4.25388888889,5.10855555555,3.06522222222,6.318,4.55466666666,5.46033333333,9.854,4.68,5.49,8.68633333333
275.93,2.15966666666,6.32666666667,4.18533333333,4.91833333333,2.99611111111,6.11977777778,4.49544444444,5.43233333334,9.64511111112,4.58988888889,5.31677777778,8.46166666666
276.30,2.34133333333,6.521,4.362,5.12988888889,3.18033333333,6.36055555556,4.60844444445,5.61422222222,9.75988888891,4.76288888889,5.49088888889,8.53844444444
276.67,2.49,6.51811111111,4.41511111111,5.21077777778,3.21077777778,6.62422222222,4.81766666667,5.68822222222,9.679,4.79877777778,5.64755555556,8.5618888889
277.04,2.15911111111,6.26588888889,4.088,4.90522222222,3.03355555556,6.37955555556,4.64955555556,5.46077777778,9.375,4.53288888889,5.46388888889,8.28911111111
277.41,2.17288888889,6.20655555556,4.22788888889,4.97422222222,3.10955555555,6.52133333333,4.74555555556,5.36188888889,9.54833333334,4.64088888889,5.62533333334,8.27766666665
277.79,2.181,6.13,4.17444444445,4.98088888889,3.15211111111,6.59377777778,4.72377777778,5.30466666667,9.51733333332,4.61911111111,5.68255555556,8.29522222221
278.16,1.78288888889,5.788,3.85544444445,4.575,2.722,6.342,4.39011111111,4.96988888889,9.29955555555,4.27255555556,5.37088888889,8.20111111112
