wavelength,Back_ChaEucm,Belly_ChaEucm,Breast_ChaEucm,Crissum_ChaEucm,Crown_ChaEucm,DorTail_ChaEucm,Patch10_ChaEucm,Patch11_ChaEucm,Patch12_ChaEucm,Rump_ChaEucm,Throat_ChaEucm,WingTip_ChaEucm
404.67,11.5951666667,12.084,6.86091666667,8.51683333332,3.77266666667,4.42708333333,9.19925000001,39.0697222222,24.8800833334,17.2393333334,2.5915,6.39616666667
405.03,11.48825,12.0483333333,6.73008333333,8.40033333333,3.58891666666,4.27908333333,9.12233333334,38.9586111111,24.8126666667,17.0669166667,2.47666666666,6.2805
405.39,11.4973333333,12.0669166667,6.73275,8.40608333334,3.58816666667,4.2875,9.17400000001,38.9844444445,24.8446666666,17.0615,2.51991666666,6.33208333333
405.75,11.5191666667,12.1114166667,6.74533333333,8.46708333334,3.6205,4.28975,9.33708333332,39.1305,24.9723333334,17.1193333333,2.55,6.38533333333
406.11,11.547,12.1350833333,6.74225,8.53599999999,3.66416666667,4.32108333333,9.3855,39.0646111111,25.0609166667,17.117,2.59825,6.45491666666
406.47,11.5443333334,12.188,6.74941666666,8.54458333333,3.68091666667,4.31875,9.45891666668,39.1850555556,25.077,17.1129166667,2.589,6.51866666667
406.83,11.6123333333,12.2726666667,6.75966666667,8.59875,3.69791666666,4.33033333333,9.56800000002,39.3888333333,25.25925,17.2549166667,2.65475,6.54016666666
407.19,11.6358333334,12.2166666667,6.675,8.62966666667,3.67508333333,4.36008333333,9.61516666667,39.2987222222,25.2703333333,17.2295,2.64158333333,6.48658333334
407.55,11.7076666667,12.309,6.76283333334,8.72158333334,3.72833333334,4.44208333333,9.73091666667,39.3046111111,25.4121666667,17.3001666667,2.75491666667,6.54566666667
407.90,12.00575,12.59525,7.03775,9.01333333332,4.00333333334,4.78341666666,10.0964166667,39.4638333333,25.6318333333,17.57325,3.10875,6.86333333333
408.26,12.1311666667,12.72125,7.11075,9.12316666668,4.11466666667,4.89258333333,10.2719166667,39.4753333333,25.766,17.6898333333,3.26108333333,6.957
408.62,12.1716666667,12.7985833333,7.15016666667,9.11083333333,4.14083333334,4.93233333334,10.3573333333,39.3860555556,25.7300833333,17.6915,3.33366666667,7.02183333333
408.98,12.2746666667,12.93675,7.27641666666,9.24400000001,4.29316666667,5.04975,10.5380833333,39.5618333333,25.8811666666,17.8065833333,3.4495,7.15966666667
409.34,12.26175,13.0185,7.261,9.3155,4.301,5.04583333333,10.5915833334,39.5042777778,25.8704166667,17.8076666667,3.43841666667,7.16291666666
409.70,12.2461666667,13.0419166667,7.19125,9.26150000001,4.23766666667,4.9965,10.5553333333,39.4895555556,25.8639166667,17.7736666667,3.34475,7.14641666667
410.06,12.2356666667,13.0678333333,7.19975,9.25691666667,4.19383333333,4.93666666667,10.5965833333,39.6031666667,25.93525,17.8098333333,3.30508333333,7.1125
410.42,12.31425,13.1858333333,7.32166666667,9.39166666666,4.27283333333,5.03333333333,10.715,39.7671111111,26.12275,17.9761666667,3.38358333333,7.23783333333
410.77,12.3740833333,13.286,7.41366666667,9.46608333333,4.30216666667,5.10191666666,10.8174166667,39.7924444445,26.179,17.9870833333,3.47741666667,7.35375
411.13,12.3625833333,13.4664166667,7.52,9.50733333333,4.37625,5.137,10.9,40.0733888889,26.3631666667,18.0240833333,3.526,7.40883333334
411.49,12.4021666667,13.4703333333,7.455,9.47758333334,4.35633333333,5.10758333333,10.95275,40.2423888889,26.4084166667,17.9949166667,3.48191666667,7.42366666667
411.85,12.1985,13.4383333333,7.34791666667,9.35041666667,4.25541666667,4.92941666667,10.8384166667,40.3118333333,26.3915833333,17.84925,3.31533333334,7.2985
412.21,12.0633333333,13.3650833333,7.23808333333,9.24408333332,4.11716666666,4.8075,10.8015833333,40.3095555556,26.3155,17.72825,3.16866666667,7.15683333333
412.57,11.9046666666,13.2903333333,7.14275,9.19941666667,3.95958333333,4.65041666667,10.8139166667,40.2586111111,26.23025,17.5226666667,3.04183333333,7.00958333333
412.92,11.7338333333,13.169,7.03116666667,9.08949999999,3.78358333333,4.50425,10.7610833333,40.1088888889,26.1553333333,17.3376666667,2.88816666667,6.87425
413.28,11.6498333333,13.1468333333,7.00391666666,9.04250000001,3.71525,4.45616666667,10.7549166667,40.0926111111,26.1929166667,17.2869166667,2.8245,6.83416666667
413.64,11.5425,13.1005833333,6.9545,8.98208333333,3.63708333333,4.36283333333,10.8008333333,40.0473333333,26.2051666667,17.20725,2.80866666667,6.72408333333
414.00,11.5148333333,13.1590833333,6.94675,9.00316666666,3.65783333333,4.34333333333,10.91325,40.1545,26.2381666667,17.2449166666,2.77516666667,6.7455
414.36,11.56975,13.24825,7.01875,9.05950000001,3.6905,4.37083333333,11.0083333333,40.1331111111,26.2684166666,17.2645,2.81658333334,6.69683333333
414.72,11.3708333333,13.1116666667,6.82208333333,8.92416666666,3.53991666667,4.18541666667,10.8515,40.0368888889,26.1386666667,17.1504166666,2.60841666667,6.4945
415.07,11.3883333333,13.1654166667,6.81766666666,8.91466666666,3.49741666667,4.14091666667,10.8966666667,40.0709444444,26.1280833333,17.22425,2.54308333333,6.48666666667
415.43,11.23725,13.1475,6.74908333333,8.88316666667,3.40983333333,4.00008333333,10.8215833333,39.8405555556,26.0308333333,17.1689166667,2.42658333333,6.35791666666
415.79,11.2441666666,13.13425,6.70116666667,8.88350000001,3.32341666667,3.96025,10.8721666667,39.8229444445,26.0443333333,17.1778333333,2.35041666667,6.26808333333
416.15,11.192,13.1994166667,6.73408333333,8.94975000001,3.34508333334,3.95691666667,10.9445833333,39.8575555555,26.0754166666,17.1984166667,2.36866666667,6.30133333333
416.51,11.2475833333,13.3039166667,6.81758333333,9.01775000001,3.41725,4.04241666666,10.9991666667,39.988,26.16875,17.3745833333,2.4095,6.34566666667
416.86,11.3418333333,13.39525,6.89408333333,9.07008333334,3.5015,4.08133333333,11.1251666667,40.1742777778,26.24175,17.4720833333,2.48383333334,6.3875
417.22,11.4325833333,13.4321666667,6.95475,9.14516666667,3.5535,4.119,11.2445,40.3538888889,26.25475,17.5839166667,2.53508333333,6.41341666667
417.58,11.40475,13.4720833333,6.93375,9.174,3.51308333333,4.11916666667,11.25725,40.4132777778,26.25225,17.57775,2.50141666667,6.3855
417.94,11.4165,13.52025,6.94941666667,9.1985,3.49,4.12616666667,11.347,40.3625555555,26.2603333333,17.5615,2.53875,6.40083333334
418.29,11.334,13.4745833333,6.892,9.13691666668,3.42383333334,4.05441666667,11.356,40.4035,26.25875,17.4616666667,2.46575,6.33875
418.65,11.4010833333,13.608,6.98375,9.23266666667,3.45725,4.10108333333,11.54,40.5396666667,26.3415,17.5684166666,2.53866666667,6.425
419.01,11.3780833333,13.6175,6.97958333333,9.27774999999,3.46091666667,4.11775,11.5455833333,40.5222222222,26.305,17.51225,2.59,6.42258333333
419.37,11.4420833333,13.709,7.04558333334,9.36141666668,3.51425,4.17533333333,11.6878333333,40.6315555555,26.4059166667,17.5435,2.651,6.46541666667
419.73,11.45375,13.7874166667,7.0865,9.41291666666,3.54983333333,4.1795,11.7671666667,40.6931666667,26.4565,17.58825,2.67775,6.50908333333
420.08,11.48175,13.8065,7.107,9.45058333332,3.57291666666,4.19058333333,11.8149166667,40.6794444445,26.4255,17.5579166667,2.6935,6.51916666666
420.44,11.4564166667,13.8225,7.069,9.43475,3.53883333333,4.15333333333,11.84125,40.6423888889,26.4304166667,17.5155,2.68416666667,6.49208333333
420.80,11.4300833333,13.8279166667,7.05716666667,9.43908333332,3.5035,4.13183333333,11.8520833333,40.5182222222,26.3636666667,17.4681666667,2.67575,6.46758333333
421.16,11.3400833333,13.8640833333,7.02066666666,9.41116666666,3.417,4.08191666667,11.8710833333,40.5268888889,26.40625,17.3990833333,2.62058333333,6.41366666667
421.51,11.3435,13.9065,7.03958333333,9.45466666667,3.45083333333,4.07141666666,11.9148333333,40.5227222222,26.449,17.4003333334,2.63958333333,6.40808333334
421.87,11.31725,13.9394166667,7.0285,9.48908333333,3.43316666667,4.03916666667,11.9305833333,40.5358333333,26.4548333333,17.4048333333,2.59691666666,6.36408333333
422.23,11.2911666667,13.9635,7.00966666667,9.5065,3.39333333333,3.989,11.947,40.5176666667,26.4458333333,17.4055833334,2.56958333333,6.33625
422.58,11.2250833333,13.93675,6.96208333334,9.46541666668,3.35616666667,3.91975,11.912,40.4643888889,26.4139166667,17.2906666666,2.52333333333,6.24633333333
422.94,11.1838333333,13.9470833333,6.96825,9.44733333334,3.322,3.87558333334,12.0129166667,40.4841666667,26.4565,17.27425,2.48433333333,6.19258333333
423.30,11.1229166667,13.9351666666,6.92975,9.43441666666,3.27641666666,3.83091666667,12.025,40.4681111111,26.4209166667,17.23675,2.45516666667,6.1425
423.66,11.1078333333,13.9354166667,6.90108333333,9.41708333333,3.26441666667,3.81583333333,12.0470833334,40.4237222222,26.35525,17.1706666666,2.45708333333,6.12166666666
424.01,11.0825,13.9569166667,6.88741666667,9.39716666667,3.22516666667,3.78058333334,12.0965833333,40.4338333333,26.40575,17.1940833334,2.42866666667,6.09958333333
424.37,11.0536666667,13.971,6.87075,9.40591666666,3.22025,3.76225,12.1719166667,40.4812222222,26.41425,17.1910833333,2.41908333334,6.09758333333
424.73,11.0486666667,14.02075,6.88958333333,9.44350000001,3.23566666666,3.7845,12.2416666667,40.539,26.4759166667,17.2235,2.42266666667,6.11325
425.08,11.0791666667,14.03525,6.89333333333,9.48775000001,3.25991666667,3.77041666667,12.2724166667,40.4691666667,26.4565,17.2043333333,2.442,6.11891666667
425.44,11.049,14.0308333333,6.86233333334,9.44791666668,3.20758333333,3.72725,12.3120833333,40.4134444444,26.4040833334,17.1744166667,2.40466666667,6.08816666667
425.80,10.9710833333,13.9896666667,6.80183333333,9.37525,3.1385,3.6875,12.3279166667,40.3793888889,26.3693333333,17.1136666667,2.36225,6.03141666667
426.16,10.9648333333,13.9873333333,6.78358333333,9.36325,3.13233333333,3.688,12.3930833333,40.3443888889,26.3435,17.1038333333,2.35358333333,6.01475
426.51,10.9669166667,14.0539166667,6.77316666667,9.40475,3.09433333334,3.68516666667,12.4844166667,40.3798333333,26.3521666667,17.1326666667,2.34433333334,6.03275
426.87,10.92675,14.0483333333,6.68816666667,9.37599999999,3.02058333333,3.61683333333,12.4540833333,40.3381666667,26.2831666667,17.0795833333,2.29225,5.99016666666
427.23,10.9399166667,14.1018333333,6.68566666667,9.35341666666,3.04091666667,3.62108333333,12.5354166667,40.3718333333,26.30375,17.1076666667,2.29566666667,6.01741666667
427.58,10.8881666667,14.1320833333,6.65416666666,9.36475,2.96316666666,3.566,12.5685,40.3686111111,26.34875,17.102,2.24325,5.95566666667
427.94,10.9550833333,14.2221666667,6.68091666667,9.40408333334,2.96741666667,3.56516666667,12.67125,40.5038888889,26.3995,17.11775,2.233,5.951
428.30,10.9130833334,14.1910833333,6.649,9.35075000001,2.89258333333,3.53308333334,12.68775,40.4907222222,26.3703333333,17.0760833333,2.17408333333,5.90675
428.65,10.86725,14.1353333333,6.55033333334,9.28591666667,2.77783333333,3.43883333334,12.7205833333,40.5541111111,26.385,17.0259166666,2.09233333334,5.78133333333
429.01,10.8806666667,14.2064166667,6.59575,9.28225,2.81291666667,3.47808333333,12.84625,40.6972777778,26.4514166667,17.0975833333,2.11,5.81733333334
429.37,10.9528333333,14.3559166666,6.72641666667,9.40341666667,2.89258333333,3.54758333333,13.0088333333,40.9310555555,26.5741666667,17.2220833333,2.173,5.92933333333
429.72,11.0268333333,14.4378333333,6.77983333333,9.45241666666,2.93841666667,3.577,13.0948333333,40.9717222222,26.6074166667,17.2386666666,2.20791666667,5.946
430.08,11.0175833333,14.5588333333,6.8335,9.49691666666,2.979,3.60241666666,13.1998333333,41.1183888889,26.6591666667,17.2835833333,2.24733333333,5.99075
430.44,11.0345833333,14.6349166667,6.88008333333,9.54041666666,3.02716666667,3.62608333333,13.3035833333,41.208,26.7251666667,17.3105,2.23683333333,6.04766666667
430.79,11.0993333333,14.7574166667,6.998,9.66241666667,3.13541666667,3.73591666667,13.451,41.2648333333,26.8516666667,17.3865,2.3025,6.15266666667
431.15,11.1250833333,14.8685833333,7.0645,9.74941666666,3.13058333333,3.77308333333,13.5556666667,41.3812777778,26.94925,17.4024166666,2.28941666666,6.16308333333
431.50,11.14125,14.9645,7.13525,9.78533333334,3.13616666667,3.78725,13.69525,41.5372222222,27.0426666667,17.4258333333,2.26658333333,6.192
431.86,11.03075,14.9370833333,7.05016666667,9.69841666667,3.01016666667,3.66991666667,13.6458333333,41.5243888889,27.0118333333,17.3170833333,2.14066666667,6.10358333333
432.22,11.1098333333,15.0935,7.12191666667,9.80649999999,3.06783333333,3.68416666667,13.7671666667,41.5338888889,27.11925,17.35025,2.20241666667,6.16075
432.57,11.1816666667,15.228,7.22000000001,9.91358333333,3.16041666667,3.75991666667,13.8695,41.6473333333,27.22775,17.36975,2.26891666667,6.23716666666
432.93,11.1675833333,15.2279166667,7.18591666666,9.92341666666,3.10358333333,3.71516666667,13.916,41.6236111111,27.2280833333,17.2955833333,2.20491666666,6.16891666666
433.29,11.097,15.1894166667,7.09124999999,9.88091666667,3.04333333333,3.66883333333,13.916,41.5225,27.1805,17.18575,2.12641666666,6.09858333334
433.64,11.038,15.1791666667,7.04466666666,9.85658333333,2.97733333333,3.60075,13.9279166667,41.5058888889,27.1475,17.11375,2.0595,6.05141666667
434.00,10.98625,15.1919166667,6.99774999999,9.85399999999,2.91625,3.55941666667,13.9505,41.4557777778,27.1819166667,17.07,1.97666666666,6.01008333333
434.35,10.8791666667,15.1215833333,6.92983333333,9.76999999999,2.79716666667,3.46066666667,13.9404166667,41.3572222222,27.17,16.934,1.9145,5.86583333333
434.71,10.7996666667,15.0349166667,6.82491666667,9.66650000001,2.68691666667,3.35141666667,13.9095,41.2710555555,27.0591666667,16.855,1.81783333333,5.7655
435.07,10.754,15.0444166667,6.82033333333,9.66300000001,2.66883333333,3.31141666667,13.9431666667,41.2238333333,27.0965,16.8414166667,1.798,5.73541666666
435.42,10.7989166667,15.07775,6.84916666667,9.73508333334,2.74733333333,3.38216666667,14.0118333333,41.2090555556,27.1268333333,16.8580833333,1.86691666667,5.80716666667
435.78,10.8519166667,15.20875,6.94325,9.88566666666,2.84908333333,3.47383333333,14.1814166667,41.1975555556,27.2206666667,16.9591666667,1.97708333333,5.898
436.13,10.86975,15.25775,6.97275,9.93366666668,2.89325,3.5185,14.2981666667,41.2944444444,27.2638333333,17.0305833333,1.99333333333,5.93441666667
436.49,10.8255,15.27725,6.94050000001,9.92825000001,2.88716666667,3.498,14.3719166667,41.2262777778,27.2440833333,17.06725,1.95591666667,5.94725
436.84,10.7770833333,15.30375,6.90966666667,9.90766666667,2.83066666667,3.44691666667,14.4140833333,41.2925,27.2401666667,17.06825,1.93875,5.89958333334
437.20,10.8286666667,15.3843333333,6.97425000001,9.979,2.83075,3.45858333333,14.50025,41.402,27.289,17.10825,1.98133333334,5.90058333333
437.56,10.9205833333,15.5361666667,7.09191666666,10.0994166667,2.92191666667,3.53766666666,14.6678333333,41.5547222222,27.4038333333,17.1990833333,2.057,5.9845
437.91,10.9903333333,15.6103333333,7.16441666666,10.1835,3.01383333333,3.588,14.795,41.5761111111,27.4235,17.2270833333,2.14491666666,6.06616666667
438.27,11.192,15.8158333333,7.32733333333,10.3930833333,3.19716666667,3.77416666667,14.9825833333,41.6721666667,27.5014166667,17.426,2.29308333333,6.25683333333
438.62,11.3130833333,15.9896666666,7.45641666668,10.572,3.29525,3.86775,15.1390833333,41.8836111111,27.6509166667,17.5200833333,2.39216666667,6.35941666667
438.98,11.4068333333,16.05275,7.5165,10.6670833333,3.32508333333,3.92125,15.2538333333,42.0166666667,27.6674166667,17.5676666667,2.44583333333,6.41533333333
439.33,11.4748333333,16.136,7.59341666667,10.73025,3.34691666666,3.96083333333,15.38725,42.0724444444,27.70675,17.6273333333,2.48108333333,6.44408333333
439.69,11.4586666667,16.13175,7.59783333333,10.7081666667,3.34741666667,3.94608333333,15.4105,41.9788333333,27.6035,17.5584166667,2.47625,6.40833333333
440.04,11.4613333333,16.1931666667,7.60266666666,10.733,3.33541666667,3.928,15.45775,42.0264444444,27.6266666666,17.52475,2.43341666667,6.35283333333
440.40,11.4775833333,16.2444166667,7.62216666666,10.7665,3.29641666667,3.91633333333,15.5255833333,42.0796111111,27.6456666667,17.5020833334,2.44791666667,6.32058333333
440.75,11.5900833333,16.43775,7.78516666667,10.9180833333,3.46625,4.06558333333,15.7191666667,42.0716666667,27.77275,17.631,2.59516666666,6.47366666667
441.11,11.6203333334,16.5115833333,7.81658333333,10.98025,3.49816666667,4.10733333333,15.80425,42.1315555556,27.8580833334,17.67575,2.6095,6.52625
441.47,11.5935833333,16.5239166667,7.78208333332,10.9648333333,3.46266666667,4.09533333333,15.827,42.1132777778,27.8555833333,17.64825,2.57475,6.50358333333
441.82,11.6118333333,16.6054166667,7.81533333333,11.0153333333,3.43458333333,4.10966666667,15.9083333333,42.1737222222,27.9013333333,17.7055,2.59783333334,6.5265
442.18,11.55725,16.6026666667,7.81941666668,10.989,3.40125,4.05075,15.9645833333,42.1686666667,27.91925,17.6634166667,2.54891666667,6.48041666667
442.53,11.5391666667,16.646,7.84083333332,10.9945,3.38125,4.052,16.1044166667,42.1401666667,27.9481666666,17.6491666667,2.5465,6.46833333333
442.89,11.4646666667,16.6863333333,7.80724999999,10.9771666667,3.34025,4.03775,16.1496666667,42.0397222222,27.9166666666,17.5905833333,2.53341666666,6.44108333334
443.24,11.3835833333,16.7000833333,7.77966666667,10.95375,3.2785,3.96883333333,16.1376666667,41.9952222222,27.9106666667,17.4966666667,2.48641666667,6.36808333333
443.60,11.4421666667,16.81575,7.84108333333,11.06375,3.29425,4.02966666667,16.2890833333,42.2063888889,28.0599166666,17.5650833333,2.5235,6.43858333333
443.95,11.4834166667,16.9049166667,7.93366666667,11.1665833333,3.3175,4.082,16.4208333334,42.2266111111,28.1415833334,17.5860833333,2.59108333333,6.50791666667
444.31,11.5135,17.0208333333,8.00333333332,11.24675,3.377,4.11991666666,16.5381666666,42.2969444444,28.2176666667,17.6355,2.62166666666,6.58608333333
444.66,11.4915,17.0314166667,8.00233333334,11.2401666667,3.32591666666,4.06991666667,16.556,42.4141666667,28.2116666667,17.6026666667,2.57583333333,6.57116666667
445.02,11.5085833333,17.0659166667,8.04158333333,11.2499166667,3.31575,4.08616666667,16.6375833333,42.4043888889,28.1998333333,17.595,2.60733333333,6.5825
445.37,11.5541666667,17.1328333333,8.134,11.34125,3.36075,4.12066666667,16.75625,42.5046111111,28.3206666667,17.6745833333,2.68225,6.64033333333
445.72,11.5331666667,17.1029166666,8.1165,11.3270833333,3.36691666667,4.10383333333,16.7755,42.4486666667,28.2755,17.6313333333,2.65808333334,6.58583333333
446.08,11.5373333333,17.1330833333,8.118,11.345,3.34316666667,4.09166666666,16.8296666667,42.5193888889,28.3178333334,17.6345,2.66583333333,6.5775
446.43,11.4998333333,17.1483333333,8.09133333333,11.3211666667,3.32775,4.04408333333,16.8205,42.5211111111,28.2945,17.6145,2.63641666667,6.53491666667
446.79,11.5494166667,17.1629166667,8.12358333332,11.3300833333,3.34525,4.049,16.8838333333,42.5548333333,28.33,17.6283333333,2.62725,6.54366666667
447.14,11.6123333333,17.252,8.16266666667,11.4099166667,3.40241666667,4.09758333333,17.02425,42.6201111111,28.404,17.7121666667,2.674,6.59508333333
447.50,11.6094166667,17.2483333334,8.17241666666,11.4016666667,3.42083333333,4.07141666666,17.0749166667,42.5548888889,28.3780833333,17.7139166667,2.66908333334,6.58766666667
447.85,11.6071666667,17.2245833334,8.14825,11.37375,3.42075,4.06016666667,17.0965833334,42.5127777778,28.3266666667,17.704,2.661,6.58416666667
