wavelength,Back_PhrDorm,Belly_PhrDorm,Breast_PhrDorm,Crissum_PhrDorm,Crown_PhrDorm,DorTail_PhrDorm,Patch10_PhrDorm,Rump_PhrDorm,Throat_PhrDorm,WingTip_PhrDorm
655.05,22.8378333333,46.8789166666,18.841625,52.2282916667,13.66725,15.9562083333,11.2975,14.60975,43.6167083333,16.9209583333
655.38,23.0101666667,46.98375,18.9798333334,52.3595416667,13.8650833334,16.1165,11.40925,14.7380277778,43.7122916667,17.1097916667
655.71,23.0881666667,47.1178333333,19.0193958333,52.48925,13.8833333334,16.1453333333,11.4365833334,14.7642222222,43.8719583333,17.129125
656.04,23.10175,47.0532916667,19.0136458333,52.405,13.767375,16.091125,11.3591666667,14.6648888889,43.781125,17.19
656.37,23.2263333333,47.1855,19.055,52.3353333334,13.8118333333,16.11575,11.3816666667,14.7695,43.7672083333,17.2985
656.69,23.3994166667,47.3464583334,19.05096875,52.6165,13.8614166667,16.225125,11.3780833333,14.7728333333,43.9014166667,17.403625
657.02,23.3923333333,47.3482083333,18.9654791667,52.7070833333,13.790125,16.13175,11.3215,14.6579444444,43.942,17.4187083334
657.35,23.2895,47.1727083333,18.8683854167,52.5325,13.683,16.04875,11.2316666666,14.5598611111,43.7252083333,17.369
657.68,23.3773333333,47.3447083333,18.9880833334,52.56025,13.7877083333,16.2032083333,11.4241666667,14.7660833333,43.8657916667,17.55725
658.01,23.3050833333,47.15725,18.8392291667,52.4282083333,13.62825,16.0271666667,11.3328333333,14.6460277778,43.6883333333,17.4435833333
658.34,23.2993333333,47.1320833333,18.7621875,52.4285,13.63075,16.0114583333,11.3529166667,14.6261666667,43.6535,17.502
658.66,23.3244166666,47.209375,18.8262916667,52.5180833333,13.617125,16.0879166667,11.3915,14.6220833333,43.6505416667,17.5191666667
658.99,23.28775,47.2006666667,18.7838645833,52.5312916667,13.53775,16.0024166667,11.3603333333,14.5795555556,43.6287083333,17.442875
659.32,23.2264166667,47.045,18.6941875,52.3877916666,13.4384166667,15.81375,11.235,14.4601111111,43.511875,17.3853333333
659.65,23.18375,46.9511666667,18.7254375,52.3210416667,13.4349583334,15.793875,11.2214166667,14.4616111111,43.5552083333,17.32175
659.98,23.1674166667,46.8332916667,18.7506354166,52.2762083333,13.4215416667,15.8058333333,11.2541666667,14.4396388889,43.552875,17.322625
660.31,23.0879166666,46.6834583334,18.73575,52.056,13.3947916667,15.7417916667,11.24575,14.3802222222,43.4368333334,17.2393333333
660.63,23.1221666667,46.6657916667,18.8542708333,52.0233333333,13.49425,15.8808333333,11.3266666667,14.5099722222,43.4409166666,17.2836666667
660.96,23.4049166667,46.9898333333,19.1597604167,52.3260416666,13.6955833333,16.1247083333,11.5871666667,14.7310555556,43.81775,17.5697916666
661.29,23.4080833333,46.9745416666,19.0697083333,52.4663333333,13.650875,16.0917083333,11.5268333333,14.6705,43.806375,17.4984583333
661.62,23.5085,47.14925,19.19640625,52.5415,13.8145,16.3095,11.6086666667,14.7312222222,43.8375,17.603125
661.94,23.4768333334,47.1439166667,19.2149270833,52.4855416667,13.7511666667,16.2706666667,11.57275,14.7478333333,43.817375,17.532
662.27,23.5478333333,47.0145833334,19.1973125,52.3976666667,13.8016666667,16.33325,11.5778333333,14.8061388889,43.8336666667,17.5050416667
662.60,23.6219166667,47.0190833333,19.19028125,52.3694166667,13.8505,16.418875,11.643,14.8578055556,43.8097916667,17.5660833333
662.93,23.7479166666,47.0908333333,19.2180208333,52.551875,13.9524166667,16.558875,11.7368333333,14.9881111111,43.9074583333,17.569625
663.26,23.86375,47.193625,19.214125,52.5809583333,13.9865,16.59425,11.7693333333,14.9764444444,43.8912083334,17.6255
663.58,23.9545833333,47.2605416666,19.2648020833,52.654875,14.1147916666,16.6062916667,11.83675,15.0393888889,43.872,17.6703333334
663.91,24.0879166666,47.380125,19.2962708333,52.78925,14.1908333333,16.7028333333,11.9096666667,15.1404166667,44.0298333333,17.7025
664.24,24.1113333333,47.3915,19.25278125,52.8805,14.1245,16.6605833333,11.8783333333,15.1004166667,43.99225,17.6692916667
664.57,23.8483333333,47.0425416667,18.9616041666,52.683375,13.8710416667,16.3937916667,11.56525,14.7931944445,43.674625,17.3570416666
664.89,23.8025833333,47.0087916666,18.8904166667,52.545125,13.7724166667,16.345875,11.5405833333,14.7131666667,43.6280416667,17.3252083333
665.22,23.8240833333,46.791875,18.8655729167,52.4727083333,13.73725,16.2336666667,11.6008333333,14.7786944445,43.638,17.1920416667
665.55,24.0780833333,46.8270416667,19.0214270833,52.564625,13.9324583333,16.42525,11.7835833334,14.9545555556,43.6910416667,17.3899166667
665.87,24.1080833333,46.8525416666,19.03346875,52.4868333333,13.930125,16.3147916667,11.7865833333,14.9303611111,43.603125,17.4238333333
666.20,24.13875,46.8383333334,19.0829270834,52.5203333334,14.005625,16.4245416667,11.8618333334,14.9414722222,43.631125,17.50825
666.53,24.1735,46.8701666667,19.176625,52.4905833333,13.9720833333,16.379875,11.8450833333,14.8903611111,43.67525,17.4998333333
666.86,24.067,46.8249166667,19.0768020833,52.4607083333,13.8579583334,16.3248333333,11.7514166667,14.8521944444,43.6194166667,17.4745416667
667.18,23.9201666667,46.7432916667,18.88825,52.4840833333,13.561,16.11875,11.5385833333,14.63525,43.5801666667,17.3377083333
667.51,23.58775,46.5028333333,18.5833645833,52.2401666666,13.228125,15.7607083333,11.1955,14.3088333333,43.30425,17.0923333333
667.84,23.6853333333,46.6179166666,18.5286041666,52.274125,13.2786666667,15.7538333333,11.1543333333,14.3324166667,43.392375,17.1370416666
668.16,23.6364166667,46.624375,18.4971354166,52.1251666667,13.19225,15.7309166667,11.10675,14.3544166667,43.3885833333,17.0494583333
668.49,23.682,46.544,18.57909375,52.0978333333,13.2437083333,15.8852083333,11.0871666667,14.3475277777,43.2714583333,17.0844166667
668.82,23.6859166667,46.6145416666,18.5206145833,52.2110416666,13.2296666667,15.9052916667,10.9904166667,14.3251944445,43.2517916666,17.133125
669.14,23.5953333333,46.6236666666,18.4352916667,52.1676666666,13.1167083333,15.883375,10.9030833333,14.1736944444,43.1743333333,17.048375
669.47,23.6115833334,46.7489583334,18.5126041667,52.348625,13.1202916667,15.9545,10.9706666667,14.2198611111,43.1905,17.1035
669.80,23.6449166667,46.8440416667,18.5763020834,52.429625,13.15325,15.9479583333,10.9735833333,14.2648888889,43.1883333333,17.124
670.13,23.6838333333,46.839375,18.5585416667,52.3780833333,13.2224583333,16.0735,11.1055,14.3535833334,43.172375,17.2702083333
670.45,23.8645833333,47.0037083333,18.6526145834,52.5643333333,13.3686666667,16.157,11.1903333333,14.4949444445,43.302375,17.3621666667
670.78,24.0245833334,47.1700833333,18.8226770833,52.6239166667,13.620875,16.4115,11.36075,14.7088888889,43.386875,17.4256666667
671.10,24.2191666667,47.2032916667,18.9958645833,52.7631666667,13.7755833333,16.6175,11.48375,14.8473888889,43.456375,17.5187083333
671.43,24.1244166667,47.1024166667,18.9852395834,52.6354166667,13.69575,16.591375,11.4900833334,14.8096666667,43.4432083334,17.4614166667
671.76,24.3314166667,47.3231666667,19.08175,52.9362916667,13.8089166667,16.7277083333,11.5705833333,14.8292777778,43.5358333333,17.5969583333
672.08,24.3186666667,47.3163333333,19.0292395833,52.7943333333,13.77625,16.550875,11.5835833333,14.7780277778,43.5966666667,17.5147083333
672.41,24.353,47.438875,19.04640625,52.8050416667,13.6852083333,16.5535,11.5741666666,14.6913611111,43.577375,17.5230416667
672.74,24.4894166667,47.5769583333,19.1771145834,52.96775,13.7897083333,16.5890833333,11.6268333333,14.8483611111,43.750875,17.6227916667
673.06,24.5170833334,47.5005,19.1416041667,52.9489583333,13.8377916667,16.616,11.6240833333,14.8498055556,43.9130833334,17.61925
673.39,24.44925,47.321125,19.0378645833,52.8517083333,13.67225,16.518625,11.4229166667,14.7053333333,43.8183333333,17.5067083333
673.72,24.4165833334,47.3477083333,19.013625,52.927,13.604875,16.4101666667,11.30725,14.6366944445,43.80325,17.508
674.04,24.4301666667,47.2843333333,19.01946875,52.7735833333,13.6375416666,16.395125,11.4284166667,14.6603611111,43.6841666667,17.5511666667
674.37,24.468,47.2312916667,18.9789375,52.7845,13.54725,16.3617083333,11.43825,14.6142222222,43.7295833333,17.6692916667
674.69,24.4745,47.3194166667,18.9693541666,52.7744583333,13.46525,16.4522083333,11.5039166667,14.5834444444,43.7010833333,17.7459583333
675.02,24.6069166667,47.4308333333,19.0523125,52.80475,13.489625,16.494375,11.5071666667,14.5934444444,43.6735416667,17.7523333333
675.35,24.5854166667,47.341875,19.0383020833,52.5736666667,13.5706666667,16.5414583333,11.5899166667,14.6391666667,43.5690833333,17.8544166666
675.67,24.9239166667,47.5615833334,19.28175,52.8571666667,13.8447083334,16.7635833333,11.8629166667,14.8680833333,43.804625,18.170375
676.00,24.9586666667,47.441,19.33809375,52.712,13.9063333333,16.8,11.8433333333,14.9416111111,43.74,18.1877916666
676.32,24.929,47.3203333333,19.2903541667,52.51975,13.844125,16.808875,11.9025,14.9461111111,43.68875,18.1877083334
676.65,24.8865,47.279,19.235875,52.2874166667,13.7892083334,16.7324583333,11.8523333333,14.9190277778,43.4360416667,18.191625
676.97,24.933,47.4342916667,19.19415625,52.272,13.778875,16.74025,11.8831666667,14.9225277778,43.5718333333,18.2249583333
677.30,25.0711666667,47.533125,19.35378125,52.402,13.877875,16.8976666667,12.0148333333,15.0148611111,43.6882916667,18.3405416667
677.63,24.9311666667,47.418125,19.1372291667,52.4748333333,13.6743333333,16.7680833333,11.6980833333,14.7719722222,43.5665,18.1354166667
677.95,24.87425,47.2765,19.0608229167,52.3032916667,13.57525,16.710625,11.599,14.6952222222,43.4180833333,18.0157916666
678.28,24.9905,47.3835833333,19.0322708333,52.3952083333,13.6858333334,16.6630416667,11.58825,14.7719444444,43.5716666667,18.0774583333
678.60,24.8766666667,47.424,18.8566666667,52.4715833333,13.6329166667,16.5974166667,11.5194166667,14.6885833333,43.5367916667,17.9845833333
678.93,24.837,47.4147916666,18.87053125,52.4193333333,13.5779166667,16.5168333333,11.4845833333,14.704,43.569,17.90375
679.25,24.7358333333,47.3775833333,18.8074270833,52.4689166667,13.5294166667,16.52875,11.3825,14.6149166667,43.4938333334,17.8707083333
679.58,24.8228333334,47.535375,18.8715625,52.6181666666,13.6045833333,16.5899166667,11.517,14.6775555556,43.675125,17.9599166666
679.90,24.7725833333,47.6080833333,18.8035104167,52.764625,13.5259583333,16.4964583333,11.3796666667,14.5530277778,43.6370833333,17.9484166667
680.23,24.7290833333,47.6435416667,18.8217916667,52.843625,13.5264166667,16.6081666667,11.3765,14.5280833333,43.74625,17.930125
680.55,24.7345833333,47.496375,18.8028541667,52.7665833333,13.5096666667,16.6115,11.4046666667,14.5221388889,43.6120833333,17.848875
680.88,24.5916666667,47.406875,18.63978125,52.6287916667,13.4116666667,16.4827916667,11.2578333333,14.4249444444,43.527875,17.7299583333
681.20,24.7085833333,47.4580416667,18.8740520834,52.5550833333,13.59225,16.718375,11.56,14.6719444444,43.6064166667,17.9397916667
681.53,24.7950833333,47.568625,19.0437395833,52.667625,13.7730416667,16.8030833333,11.6631666667,14.7818611111,43.72525,18.0485833333
681.85,24.7069166666,47.5227083334,19.0904270834,52.5787083333,13.677,16.771375,11.6116666667,14.7611666667,43.6180833333,17.952375
682.18,24.8788333333,47.4256666667,19.3318020833,52.5862083333,13.8273333333,16.8973333333,11.7941666667,14.8938055556,43.6000416667,18.1345416667
682.50,25.04675,47.4618333334,19.3995520833,52.7748333333,13.915375,17.0035,11.8865833333,14.9360555556,43.7520416667,18.2345833333
682.83,24.9640833334,47.5095,19.32665625,52.6449166667,13.8005833333,16.897,11.7694166667,14.9265277778,43.7469166667,18.1245416667
683.15,25.06325,47.506,19.4436458333,52.570625,13.979,17.0653333333,11.8780833333,15.0683611111,43.69475,18.235625
683.48,25.2025,47.521375,19.6075625,52.5087916667,14.1289583333,17.221875,12.0675,15.2473333333,43.7435416667,18.2555
683.80,25.3576666667,47.6128333333,19.6619583334,52.66475,14.1933333334,17.2260833333,12.1278333333,15.3204166667,43.7785833333,18.2731666667
684.13,25.3715,47.6111666667,19.6904479167,52.6989166666,14.2759583333,17.24,12.1865833333,15.35,43.8242916667,18.367875
684.45,25.6159166667,47.7472916667,19.9347916666,52.817,14.5089583333,17.4650416667,12.4184166667,15.6106944444,43.912375,18.57725
684.78,25.7746666667,47.8400833333,19.9955833333,53.0260833334,14.557375,17.5087083333,12.4349166667,15.6308611111,44.02075,18.664875
685.10,25.719,47.8218333333,19.84328125,53.101,14.3574583333,17.4441666667,12.3264166667,15.5629722222,43.8809583333,18.61725
685.43,25.7061666667,47.6440416667,19.8191666667,52.98475,14.372875,17.515,12.3804166666,15.5270555556,43.741,18.706875
685.75,25.5876666667,47.552,19.6774375,52.8074583333,14.2751666666,17.45625,12.321,15.4709722222,43.7510416667,18.6295416667
686.08,25.501,47.4615416667,19.5975,52.655,14.1819583333,17.3325833333,12.2023333333,15.4264444444,43.5614166667,18.5612916667
686.40,25.65725,47.327125,19.6310208333,52.58,14.2029166667,17.3972083333,12.2606666666,15.4184722222,43.4704166667,18.632375
686.72,25.562,47.2396666667,19.5017708333,52.6266666667,13.9915833334,17.1855,12.0636666667,15.2394722223,43.4460416666,18.5023333333
687.05,25.6035,47.2675833333,19.4989583333,52.6837916667,14.0350833333,17.3220833333,12.0745,15.2105555556,43.4872083333,18.5914583334
687.37,25.69125,47.205,19.5738020833,52.6446666666,14.0887916666,17.385,12.1484166667,15.2322777778,43.5443333333,18.6451666666
687.70,25.8830833334,47.3928333333,19.6650416667,52.827125,14.2220416667,17.5594166667,12.21475,15.3733333333,43.7405416667,18.8145
688.02,25.7264166666,47.3056666667,19.43071875,52.7340833333,13.9217083334,17.4037916667,12.01375,15.0965,43.6340833333,18.5773333334
688.34,25.6400833333,47.4100416667,19.38646875,52.7834166667,13.8145833334,17.3069166667,11.9190833333,15.00075,43.6715,18.4080833333
688.67,25.485,47.15775,19.15290625,52.4250416667,13.6565,17.0936666667,11.7325,14.7502777778,43.4910833333,18.1160833333
688.99,25.7045,47.451,19.2111770833,52.6827916667,13.8045416667,17.17725,11.8395,14.9194444445,43.7552083333,18.1902083334
689.32,25.9889166667,47.6800833333,19.4796875,52.9325833333,14.0622083334,17.321375,12.0069166667,15.1124722222,43.9564583333,18.487375
689.64,25.9966666667,47.6245416667,19.4386041667,52.9643333333,14.159625,17.2964583333,12.0315833333,15.1079444444,43.9567083333,18.563625
689.96,25.8655,47.58325,19.3243541667,52.9856666667,14.177625,17.2590833333,11.9935,15.0949166667,43.938,18.50175
690.29,25.9925833333,47.6022083333,19.3519895833,53.035125,14.2740833333,17.344625,12.0825,15.1385833333,43.9716666667,18.5725
690.61,25.9829166667,47.554,19.2365104167,53.0121666667,14.27575,17.1678333333,12.084,15.1196111111,43.90075,18.6049583333
690.94,25.8513333333,47.5159583333,19.0501354167,52.772625,14.1305,17.0827083333,11.8970833333,14.9695,43.7950833334,18.533
691.26,25.7299166667,47.38875,18.94221875,52.669,13.9690416667,16.783625,11.758,14.8014722222,43.5585416667,18.333875
691.58,25.7296666667,47.4018333333,18.9801666666,52.602625,14.0709583333,16.697,11.8210833333,14.8396111111,43.5401666667,18.3399583333
691.91,25.69575,47.07375,18.8598958333,52.33675,14.0469583333,16.6352083333,11.7361666667,14.7902777777,43.3687916667,18.3780416667
692.23,25.95725,47.4047916666,19.1233229167,52.55575,14.2797916667,16.94925,11.9889166667,15.0763611111,43.5741666667,18.7925833333
692.55,26.0418333333,47.4079166667,19.32615625,52.4195,14.452125,17.1097083333,12.1879166667,15.2268888889,43.6267083333,18.9504166666
692.88,25.8779166667,47.2804166667,19.1838645834,52.2531666667,14.2802916667,17.04325,12.09575,15.1871388889,43.48475,18.759875
693.20,25.9114166666,47.3850416666,19.2175729166,52.2637916667,14.1499166667,17.0992083333,12.0658333333,15.1840833333,43.5775833333,18.7835416667
693.52,25.9406666666,47.4039166667,19.19796875,52.30275,14.0513333333,17.0152083333,11.9901666667,15.1304166667,43.4595833333,18.7470833333
693.85,25.8134166666,47.2927916667,19.1227604167,52.1917916667,14.0169166666,16.83225,11.894,15.0135277778,43.4250833333,18.622
694.17,25.79075,47.2510416667,19.15409375,52.0574583333,13.9525,16.9135,11.857,15.019,43.3406666667,18.5828333333
694.49,25.8506666666,47.291375,19.2115520833,52.250125,14.0937083334,16.8968333333,11.9698333333,15.1541666667,43.39225,18.6442916667
694.82,25.8909166667,47.3972916667,19.2393333334,52.2394166667,13.9987916667,17.0324583333,11.9229166667,15.1624166666,43.3426666666,18.6915833333
695.14,25.81525,47.0930416667,19.0622083333,52.096,13.9045416666,16.9664583333,11.78375,15.0771388889,43.1119583333,18.57425
695.46,25.7755,47.1489583334,18.9754791667,52.0372916666,13.7998333333,16.953125,11.7863333333,15.0007222222,43.1131666667,18.5634583333
695.79,25.7241666667,46.9717083333,19.0346354167,52.0113333333,13.7900416667,16.88975,11.82825,14.9455555556,43.0233333333,18.5605
696.11,25.5218333333,46.9603333333,18.8835,52.116,13.6377083333,16.7599166667,11.5818333333,14.7777222223,42.9667083333,18.3901666667
696.43,25.6898333333,47.085125,18.9508541667,52.1732083334,13.7040416667,16.92325,11.71025,14.7706666667,43.0152083334,18.4867083333
696.75,25.5398333333,47.0435,18.7843645833,52.0772083333,13.6425833333,16.7686666667,11.5986666667,14.5821388889,42.85625,18.2424583333
697.08,25.7089166667,47.2127916667,18.8570625,52.2745416667,13.7475833333,16.9390416667,11.7294166667,14.76425,43.0667916667,18.3279166667
697.40,25.6621666667,47.169,18.7644791666,52.243875,13.5815,16.9325833333,11.67075,14.75725,43.03425,18.3239583333
697.72,25.6098333333,47.0585,18.6758854167,52.1824583333,13.4983333333,16.8109166667,11.5033333333,14.6620833333,42.960625,18.141
698.05,25.6849166667,47.132625,18.7133333333,52.3320416667,13.4337083333,16.8155416667,11.5575,14.6694722222,43.1232916667,18.1561666667
698.37,25.6499166667,47.0657916667,18.7385833333,52.3474583333,13.491,16.7745416667,11.6670833333,14.72375,43.1296666667,18.1432083333
698.69,25.8139166667,47.2508333333,18.9143125,52.5016666667,13.594875,16.9830833333,11.7565,14.7953333333,43.3387083333,18.3557916666
699.01,26.1395833334,47.667375,19.2476666666,52.8785416667,13.9353333333,17.3154583333,12.1065833333,15.0980555555,43.5737083333,18.635125
699.34,26.2029166667,47.7495,19.2454375,52.88775,13.995125,17.3218333333,12.0756666667,15.089,43.6179166667,18.6392916667
699.66,26.311,47.708125,19.1909791667,52.863875,13.9582083333,17.3315,12.0780833333,15.0126944445,43.60675,18.6866666667
699.98,26.118,47.4763333333,18.9396666667,52.795875,13.7896666667,17.1491666667,11.7773333333,14.8390277778,43.5260833333,18.5047083333
