wavelength,Back_SerAlbf,Belly_SerAlbf,Breast_SerAlbf,Crissum_SerAlbf,Crown_SerAlbf,DorTail_SerAlbf,Patch10_SerAlbf,Rump_SerAlbf,Throat_SerAlbf,WingTip_SerAlbf
598.52,3.39773333333,4.42106666667,5.04353333333,6.8478,61.5722,7.85393333333,6.02913333333,4.02326666667,5.77433333333,8.10713333333
598.85,3.4218,4.42583333333,5.0394,6.87506666667,61.4906666667,7.8366,6.03966666667,4.02573333333,5.7864,8.13053333333
599.19,3.41793333333,4.43256666667,5.03206666667,6.90333333333,61.5172,7.81433333333,6.056,4.02546666667,5.83566666667,8.1224
599.53,3.40893333333,4.40723333333,4.9976,6.86433333333,61.5052666667,7.77506666667,6.03666666667,4.0198,5.8372,8.10806666667
599.86,3.4484,4.45316666667,5.03073333333,6.8934,61.6,7.84056666667,6.0502,4.081,5.89353333333,8.15273333333
600.20,3.4852,4.4762,5.04573333333,6.9496,61.6077333333,7.8708,6.07126666667,4.1164,5.92586666667,8.2248
600.53,3.50013333333,4.4774,5.0706,6.96686666667,61.5919333333,7.8757,6.112,4.12453333333,5.94026666667,8.23506666667
600.87,3.518,4.5201,5.0996,7.00726666667,61.6057333333,7.889,6.1544,4.14,5.99386666667,8.2722
601.21,3.5356,4.5454,5.12286666667,7.0264,61.6572666667,7.9451,6.17573333333,4.1602,6.02826666667,8.28606666667
601.54,3.51406666667,4.52713333333,5.1392,7.03073333334,61.7016,7.95873333333,6.17173333333,4.14373333333,6.04066666667,8.30333333333
601.88,3.46813333333,4.48663333333,5.10273333333,7.00933333333,61.778,7.91756666667,6.1324,4.0992,6.035,8.3066
602.21,3.40433333334,4.43466666667,5.0448,6.94306666667,61.6905333333,7.86903333333,6.0786,4.04086666667,5.99533333333,8.2208
602.55,3.3578,4.37453333333,5.01966666667,6.89973333333,61.8530666667,7.8451,6.0406,3.99646666667,5.99673333334,8.23126666667
602.88,3.31053333333,4.35476666667,4.99286666667,6.86393333333,61.8013333333,7.8176,6.0034,3.94986666667,5.9636,8.19853333333
603.22,3.31613333333,4.36673333333,5.00893333333,6.87306666667,61.9258666667,7.83386666667,5.9998,3.9642,5.98653333333,8.21326666667
603.56,3.3088,4.35183333333,4.99966666667,6.87226666667,61.8888666667,7.82023333333,5.9888,3.947,5.9768,8.19266666667
603.89,3.2764,4.3124,4.95773333333,6.81326666667,61.8119333333,7.75033333333,5.9386,3.89206666667,5.94233333333,8.11326666667
604.23,3.25066666667,4.28303333333,4.91466666667,6.7748,61.8285333333,7.70883333333,5.88453333333,3.86046666667,5.92093333333,8.06466666667
604.56,3.25393333333,4.2745,4.904,6.75906666667,61.856,7.69376666667,5.8772,3.8508,5.91653333333,8.04766666667
604.90,3.2072,4.22423333333,4.8518,6.68966666667,61.7505333333,7.6034,5.81806666667,3.79373333334,5.873,7.9822
605.23,3.19686666667,4.21553333333,4.8204,6.67693333333,61.6945333333,7.5753,5.79733333333,3.779,5.86366666667,7.937
605.57,3.23326666667,4.26033333333,4.83386666667,6.7054,61.7462666667,7.59896666667,5.82353333333,3.79673333333,5.89186666667,7.96046666667
605.90,3.2216,4.25133333333,4.8354,6.68873333333,61.6830666667,7.55956666667,5.7964,3.79906666667,5.8976,7.93673333333
606.24,3.198,4.2326,4.8074,6.64353333333,61.5334666667,7.5168,5.7644,3.77506666667,5.85893333333,7.87733333333
606.58,3.20646666667,4.23273333333,4.82433333333,6.6616,61.4968666667,7.5337,5.7638,3.78986666667,5.8698,7.86953333333
606.91,3.23106666667,4.27686666667,4.8576,6.71686666667,61.5059333333,7.5743,5.80233333333,3.8036,5.91773333333,7.90053333333
607.25,3.26986666666,4.30173333333,4.89053333333,6.73313333333,61.5814,7.61123333333,5.84486666667,3.83433333333,5.97873333333,7.9306
607.58,3.2836,4.34396666667,4.91833333333,6.76773333333,61.6843333333,7.6595,5.88733333333,3.8658,6.0024,7.98086666667
607.92,3.2782,4.35196666667,4.91986666667,6.77486666667,61.6554666667,7.66123333333,5.90086666667,3.85773333333,6.02073333333,7.99053333333
608.25,3.30613333333,4.3915,4.95593333333,6.805,61.6952666667,7.70773333333,5.936,3.91,6.0774,8.052
608.59,3.33333333333,4.3969,4.97446666666,6.85046666667,61.7616,7.7455,5.96013333333,3.9298,6.1296,8.0922
608.92,3.297,4.3865,4.94866666667,6.85326666667,61.7637333333,7.7273,5.94406666667,3.90026666667,6.1118,8.08526666667
609.26,3.284,4.37616666667,4.9616,6.86073333333,61.7012666667,7.73353333333,5.964,3.9182,6.13206666667,8.0818
609.59,3.29413333333,4.37063333333,4.94766666667,6.85473333333,61.6603333333,7.723,5.97366666667,3.90486666667,6.13046666667,8.08893333333
609.93,3.3696,4.4436,5.004,6.9382,61.6624666667,7.80286666667,6.04466666667,3.96106666667,6.21446666667,8.14606666667
610.26,3.3928,4.45333333333,5.01053333333,6.93213333333,61.7178,7.8107,6.05273333333,3.96686666667,6.2314,8.17913333333
610.60,3.4014,4.45336666667,5.01493333333,6.90146666667,61.659,7.80266666667,6.06826666667,3.9736,6.2306,8.18166666667
610.93,3.4038,4.4592,5.0128,6.90853333333,61.5916,7.7805,6.06713333333,3.96766666667,6.239,8.17906666667
611.27,3.4642,4.50286666667,5.08553333333,6.98633333333,61.6086666667,7.81023333333,6.12253333333,4.03313333333,6.35266666667,8.22706666667
611.60,3.51733333333,4.5467,5.12773333333,7.04126666667,61.5610666667,7.80553333333,6.15773333333,4.07406666667,6.4086,8.286
611.93,3.52786666667,4.5448,5.13106666667,7.0324,61.4726,7.77813333333,6.15993333333,4.07133333333,6.41986666667,8.24606666667
612.27,3.52446666667,4.56053333333,5.14453333333,7.02586666667,61.4746666667,7.75693333333,6.1618,4.05726666666,6.42006666667,8.23566666667
612.60,3.5654,4.58056666667,5.2016,7.04113333333,61.5698,7.79786666667,6.2044,4.0886,6.492,8.263
612.94,3.5128,4.52803333333,5.14233333333,6.97873333333,61.6840666667,7.71986666667,6.1404,4.02446666667,6.43266666667,8.24126666667
613.27,3.5964,4.63216666667,5.24773333333,7.05566666666,61.7995333333,7.83056666667,6.2228,4.1058,6.52866666667,8.33153333333
613.61,3.57473333333,4.62636666667,5.2466,7.0456,61.8769333333,7.7926,6.19926666667,4.09533333334,6.53593333333,8.342
613.94,3.6012,4.64733333333,5.2784,7.1002,62.0078,7.79246666667,6.2362,4.14613333333,6.60073333333,8.37726666667
614.28,3.60326666666,4.64473333333,5.26973333333,7.10626666667,62.0164,7.77466666667,6.22273333333,4.1594,6.59386666667,8.36213333333
614.61,3.56333333334,4.61993333333,5.25366666667,7.11,62.1026666667,7.7386,6.20473333333,4.16346666667,6.57973333333,8.3584
614.94,3.48426666667,4.53236666667,5.172,6.9892,62.1526666667,7.67883333333,6.11806666667,4.0776,6.48006666667,8.3006
615.28,3.46846666667,4.52696666667,5.1814,6.98906666667,62.3558,7.70656666666,6.10953333333,4.08073333333,6.47953333333,8.3056
615.61,3.48933333333,4.53433333333,5.17826666667,7.03386666667,62.4332666667,7.743,6.09973333333,4.089,6.52313333333,8.34326666667
615.95,3.51293333333,4.57126666667,5.16233333333,7.05406666667,62.4214666667,7.7948,6.1124,4.12893333333,6.55933333333,8.3776
616.28,3.53746666667,4.60403333333,5.1664,7.08533333333,62.4354,7.79533333333,6.13366666667,4.15826666667,6.60066666667,8.41993333333
616.61,3.601,4.6543,5.21706666667,7.1382,62.3232666667,7.85353333333,6.1814,4.20546666667,6.6858,8.45706666667
616.95,3.55446666667,4.57916666667,5.15673333333,7.10286666667,62.4227333333,7.80793333333,6.111,4.1626,6.656,8.40653333333
617.28,3.5202,4.54693333333,5.12326666667,7.05106666667,62.4937333334,7.80856666666,6.08633333333,4.14453333333,6.62453333333,8.35566666667
617.62,3.51546666667,4.55073333333,5.10313333333,7.01293333333,62.3242666667,7.79926666667,6.06206666667,4.11146666667,6.60486666667,8.31486666667
617.95,3.40673333333,4.43863333333,5.0204,6.9168,62.1674666667,7.6871,5.97153333333,3.97466666666,6.55006666667,8.2142
618.28,3.39893333333,4.42396666667,5.012,6.9082,62.0951333333,7.66413333333,5.95673333333,3.9288,6.557,8.18893333333
618.62,3.41113333333,4.4391,5.04653333333,6.97206666667,62.1832,7.6841,5.96806666667,3.9502,6.58733333333,8.19493333333
618.95,3.39086666666,4.39973333333,5.03453333333,6.959,62.1018666667,7.67506666667,5.93866666667,3.93106666667,6.5584,8.1568
619.28,3.33513333333,4.3438,4.9964,6.9264,62.1138666667,7.61113333333,5.871,3.86886666667,6.50706666667,8.10566666667
619.62,3.3332,4.31913333333,5.02506666667,6.9338,62.1821333333,7.58446666667,5.86793333333,3.862,6.5354,8.1
619.95,3.27066666667,4.25856666667,4.95993333334,6.838,62.1528666667,7.5196,5.75886666667,3.798,6.46193333333,8.02513333333
620.28,3.22813333333,4.20333333333,4.91506666667,6.7696,62.1964,7.47433333333,5.71426666667,3.74653333333,6.40366666667,7.9672
620.62,3.1584,4.16423333333,4.85413333333,6.7214,62.1423333333,7.40103333333,5.67133333333,3.69013333333,6.37226666667,7.93586666667
620.95,3.20873333333,4.206,4.88006666667,6.77026666667,62.1262,7.4125,5.7024,3.7158,6.43946666667,8.00733333333
621.28,3.14786666667,4.1384,4.85573333333,6.7438,62.2813333333,7.36673333333,5.65233333333,3.64453333333,6.43046666667,7.9912
621.62,3.2088,4.20776666667,4.91233333333,6.81206666667,62.4712666667,7.46243333333,5.709,3.7242,6.51613333333,8.0704
621.95,3.24053333333,4.26113333333,4.9418,6.82906666667,62.5711333333,7.5192,5.7364,3.7564,6.54793333333,8.10633333333
622.28,3.26666666667,4.283,4.95026666667,6.82073333333,62.5378,7.55086666667,5.77153333333,3.77313333333,6.5838,8.1426
622.62,3.32433333333,4.35333333333,4.98846666667,6.87093333333,62.525,7.59556666667,5.8396,3.8298,6.6764,8.21226666667
622.95,3.31566666667,4.35373333333,4.99326666667,6.83906666667,62.5295333333,7.5973,5.8544,3.83133333333,6.67513333333,8.2296
623.28,3.31813333333,4.33813333333,5.00973333333,6.86993333333,62.4684666667,7.6049,5.875,3.84753333333,6.66206666667,8.2496
623.62,3.3706,4.39266666667,5.06946666667,6.96806666667,62.5638,7.6784,5.9346,3.9078,6.72693333333,8.3122
623.95,3.45566666667,4.48923333333,5.14846666667,7.0418,62.5107333333,7.7931,5.99926666667,4.01566666667,6.83513333333,8.39386666667
624.28,3.58466666667,4.5987,5.27146666667,7.1834,62.6735333333,7.90753333333,6.1288,4.1396,6.9774,8.52353333333
624.62,3.47373333333,4.4961,5.18133333333,7.09493333333,62.6376,7.83206666667,6.01953333333,4.05666666667,6.8596,8.395
624.95,3.49273333333,4.50576666667,5.16793333333,7.1058,62.5108,7.85336666667,6.01633333333,4.0776,6.86106666667,8.372
625.28,3.48266666667,4.49626666667,5.15686666667,7.0844,62.5202666667,7.81636666667,5.9838,4.0486,6.8398,8.34606666667
625.61,3.48333333333,4.50436666667,5.20293333333,7.10673333333,62.5357333333,7.82476666667,6.00226666667,4.08433333333,6.8712,8.37833333333
625.95,3.45626666667,4.49323333333,5.1938,7.0824,62.5016666667,7.78623333333,5.97146666667,4.07426666667,6.87266666667,8.35473333333
626.28,3.416,4.4634,5.16033333333,7.0334,62.5792666667,7.7606,5.9302,4.04366666667,6.84073333333,8.36326666667
626.61,3.41626666667,4.51163333333,5.14773333333,7.04946666666,62.5160666667,7.7536,5.94846666667,4.052,6.8692,8.37846666667
626.94,3.43006666666,4.56186666667,5.1386,7.0408,62.5505333333,7.76583333333,5.96593333333,4.06333333333,6.8976,8.3924
627.28,3.42133333333,4.56016666667,5.143,7.0312,62.4780666667,7.7721,5.98286666667,4.05853333333,6.90773333333,8.38713333333
627.61,3.41046666667,4.55683333333,5.13906666667,7.03206666667,62.4998,7.72646666667,5.98626666667,4.03166666667,6.92446666667,8.3656
627.94,3.35946666667,4.5059,5.08946666667,6.96886666667,62.3914,7.67833333333,5.92413333333,3.97873333333,6.85473333333,8.31026666667
628.27,3.42613333333,4.57436666667,5.15993333333,7.03753333333,62.4660666667,7.74683333333,6.00513333333,4.0434,6.95746666667,8.3808
628.61,3.4026,4.55876666667,5.14633333333,7.0012,62.5096,7.71976666667,5.99433333333,4.0216,6.9426,8.38873333333
628.94,3.40613333333,4.55526666667,5.13406666667,7.01693333333,62.5136,7.74183333333,6.014,4.02953333333,6.97546666667,8.41646666667
629.27,3.40973333333,4.5408,5.0914,7.0082,62.4411333333,7.7218,6.00606666666,4.02573333333,6.98526666667,8.41973333333
629.60,3.44233333333,4.55616666667,5.09546666667,7.02473333333,62.4358666667,7.73663333333,6.0286,4.0152,7.0004,8.41433333333
629.94,3.449,4.56166666667,5.12186666667,7.04393333333,62.424,7.7288,6.0252,4.00193333333,7.00853333333,8.349
630.27,3.43913333333,4.52763333333,5.13086666666,6.99886666667,62.4605333333,7.7263,6.01286666667,3.98493333333,6.98426666667,8.3096
630.60,3.3904,4.45523333333,5.09546666667,6.94753333333,62.4822666667,7.6687,5.94753333333,3.92726666667,6.92913333333,8.2616
630.93,3.41486666667,4.46196666667,5.10733333334,6.96306666667,62.518,7.63566666667,5.96106666667,3.91713333333,6.94186666667,8.2724
631.26,3.42826666667,4.47256666667,5.10073333333,7.0202,62.512,7.676,5.972,3.94426666667,6.94133333333,8.31573333333
631.60,3.45633333333,4.4963,5.10426666667,7.02226666667,62.5234,7.70123333334,5.99833333333,3.95773333333,6.97573333333,8.3144
631.93,3.4894,4.53713333333,5.14166666667,7.0484,62.4657333333,7.71246666667,6.0386,3.97926666667,7.0046,8.36573333333
632.26,3.5242,4.56573333333,5.18706666667,7.09086666667,62.5474666667,7.72463333333,6.06306666667,4.019,7.05093333333,8.42126666666
632.59,3.52973333333,4.59646666667,5.2174,7.0804,62.51,7.66996666667,6.074,4.0496,7.03953333333,8.41246666667
632.92,3.53093333333,4.58543333333,5.22906666667,7.05546666667,62.5149333333,7.67466666667,6.0662,4.03053333333,7.039,8.38153333333
633.26,3.5202,4.5801,5.22413333333,7.05213333333,62.4925333333,7.67053333333,6.05373333333,4.01973333334,7.04473333333,8.40526666667
633.59,3.50973333333,4.55973333333,5.2086,7.04513333333,62.4560666667,7.65396666667,6.05033333333,4.0154,7.0758,8.43233333334
633.92,3.59686666667,4.61976666667,5.28586666667,7.143,62.5694666667,7.72096666667,6.11453333333,4.10446666667,7.17226666667,8.53033333333
634.25,3.65633333333,4.6879,5.3206,7.1926,62.6387333333,7.79123333333,6.17146666667,4.17266666666,7.26206666667,8.6
634.58,3.62833333333,4.66786666667,5.2844,7.16693333333,62.6204666667,7.77673333333,6.13706666667,4.16,7.2716,8.57473333333
634.91,3.59693333334,4.6218,5.27053333333,7.10193333333,62.6862666667,7.74696666667,6.11026666667,4.09706666667,7.2558,8.53526666667
635.25,3.50146666667,4.5434,5.19573333334,7.01746666667,62.6322,7.64523333333,6.01586666667,4.00553333333,7.18193333333,8.48126666667
635.58,3.4286,4.4703,5.09486666667,6.93506666667,62.6624666667,7.544,5.9156,3.92513333333,7.106,8.43086666667
635.91,3.3898,4.44233333333,5.02546666667,6.90826666667,62.6168666667,7.51986666667,5.89726666667,3.8954,7.0968,8.40473333333
636.24,3.389,4.40243333333,4.99513333333,6.93226666667,62.7265333333,7.56656666667,5.8774,3.8904,7.08846666667,8.4042
636.57,3.34566666667,4.37183333333,4.94453333333,6.94753333333,62.8076,7.55406666667,5.8694,3.87426666667,7.0774,8.38653333333
636.90,3.3928,4.38776666667,4.94513333333,6.9838,62.8738666667,7.58426666667,5.90113333333,3.91233333333,7.1108,8.4226
637.23,3.43346666667,4.40456666667,4.93773333333,6.9952,62.8518,7.60343333333,5.93813333333,3.9534,7.12046666667,8.4026
637.56,3.4476,4.4134,4.9344,6.99086666667,62.8442,7.62673333333,5.96133333333,3.959,7.135,8.4056
637.90,3.5048,4.4459,5.01686666667,7.02873333333,62.8135333333,7.69333333333,6.0062,3.9894,7.20306666667,8.4174
638.23,3.57166666667,4.52743333333,5.1038,7.08846666667,62.8931333333,7.7595,6.06646666667,4.07966666667,7.27906666666,8.49813333333
638.56,3.60966666667,4.60523333333,5.122,7.17586666667,62.8664666667,7.73566666667,6.1132,4.1258,7.32893333333,8.53293333333
638.89,3.6526,4.68276666667,5.1788,7.2362,62.9170666667,7.7659,6.15686666667,4.17233333333,7.387,8.57073333333
639.22,3.66773333333,4.64486666667,5.23113333333,7.23093333333,62.8516666666,7.81593333333,6.19746666667,4.199,7.43633333333,8.56
639.55,3.6168,4.6001,5.1902,7.167,62.8053333333,7.76003333333,6.15833333333,4.1628,7.4038,8.49206666667
639.88,3.63666666667,4.64616666667,5.24786666667,7.2248,62.8329333333,7.79053333333,6.20993333333,4.195,7.46986666667,8.5376
640.21,3.6816,4.70426666667,5.31613333333,7.28206666667,62.9137333333,7.80723333333,6.23306666667,4.21666666667,7.54166666666,8.60593333333
640.54,3.58553333333,4.6673,5.30313333333,7.271,62.9441333333,7.78456666667,6.20673333333,4.1496,7.5258,8.55133333333
640.87,3.51166666667,4.63596666667,5.26906666667,7.22366666667,63.0732666666,7.77373333333,6.15706666667,4.06373333333,7.48766666667,8.56166666667
641.20,3.50926666667,4.6399,5.2764,7.28193333333,63.0787333333,7.7756,6.16653333333,4.05386666667,7.50946666667,8.58053333333
641.53,3.45126666667,4.61666666667,5.2128,7.306,63.1284666667,7.6875,6.13493333333,4.0162,7.49426666667,8.55473333333
641.87,3.375,4.51566666667,5.10846666666,7.2632,63.1962,7.63203333333,6.0738,3.93453333333,7.43093333333,8.49173333333
642.20,3.34866666667,4.47196666667,5.11526666667,7.23593333333,63.4099333333,7.6779,6.06993333333,3.9248,7.454,8.52146666667
642.53,3.37686666667,4.45113333333,5.14906666667,7.291,63.4932666667,7.74426666667,6.14213333333,3.9778,7.54646666667,8.5754
642.86,3.35986666667,4.49206666667,5.13886666666,7.3308,63.53,7.71723333333,6.14473333333,3.99806666667,7.57926666667,8.6064
643.19,3.4464,4.5931,5.2396,7.4328,63.6939333333,7.8026,6.23593333333,4.07846666667,7.66826666667,8.71286666667
643.52,3.41133333333,4.59083333333,5.1858,7.35333333333,63.6731333333,7.74753333333,6.19966666667,4.0458,7.6406,8.67453333333
643.85,3.4246,4.6076,5.16666666667,7.3172,63.6858,7.77693333333,6.17493333333,4.0508,7.65193333333,8.68593333333
644.18,3.45293333333,4.62966666667,5.17013333333,7.26673333333,63.6600666667,7.75086666667,6.17166666667,4.09273333334,7.64826666667,8.67313333333
644.51,3.48186666667,4.64166666667,5.1932,7.287,63.786,7.76396666667,6.1814,4.13273333333,7.68573333333,8.69446666667
644.84,3.3964,4.54173333333,5.12653333333,7.1488,63.8008666667,7.7225,6.07586666666,4.05646666667,7.6414,8.61266666667
645.17,3.2634,4.3685,5.01646666667,7.00406666667,63.6170666667,7.60026666667,5.9112,3.9126,7.48513333333,8.4716
645.50,3.27126666667,4.3891,5.039,7.02986666667,63.6184666667,7.6374,5.96333333334,3.9346,7.48673333333,8.48426666667
645.83,3.26646666667,4.34953333333,5.02053333333,6.99693333333,63.4088666667,7.61756666667,5.91366666667,3.94586666667,7.42133333333,8.43006666667
646.16,3.15406666667,4.25033333333,4.9174,6.87593333333,63.3282666667,7.50793333333,5.77993333333,3.84973333333,7.28733333333,8.34093333333
646.49,3.20626666667,4.26373333333,4.9514,6.89746666667,63.3741333333,7.60076666667,5.79633333333,3.86073333333,7.3066,8.3706
646.82,3.19966666667,4.2454,4.9886,6.90706666667,63.4354,7.58143333333,5.78786666667,3.85193333333,7.3258,8.402
647.15,3.17433333333,4.19753333333,4.97433333333,6.8756,63.4111333333,7.5585,5.73373333333,3.77993333333,7.30826666667,8.3888
647.48,3.09453333333,4.0906,4.87853333333,6.79946666667,63.4161333333,7.4886,5.6742,3.67133333333,7.22226666667,8.27126666667
647.81,3.083,4.0539,4.85093333334,6.80553333333,63.4642666667,7.47363333333,5.62533333333,3.5878,7.19373333333,8.28986666667
648.14,3.07013333333,4.00873333333,4.82013333333,6.79793333333,63.292,7.4563,5.5858,3.55466666667,7.19113333333,8.32073333333
648.47,3.0226,3.9825,4.7644,6.81526666667,63.3149333333,7.44323333333,5.581,3.52686666667,7.13566666667,8.30386666666
648.80,3.1732,4.13083333333,4.8948,6.91253333333,63.4662,7.6121,5.76333333333,3.66746666667,7.30626666667,8.4844
649.13,3.25686666667,4.16983333333,4.93326666667,6.8906,63.4442666667,7.66083333333,5.74526666666,3.7118,7.36353333333,8.52253333333
649.46,3.25246666667,4.19983333333,4.9596,6.9046,63.5101333333,7.70236666667,5.73526666667,3.73813333333,7.42346666667,8.55293333333
649.79,3.4366,4.34336666667,5.11753333333,7.07366666667,63.6262666667,7.8729,5.87466666667,3.86593333333,7.6034,8.73006666667
650.11,3.46086666667,4.39226666667,5.164,7.1166,63.8271333333,7.87186666667,5.92013333333,3.89693333334,7.64373333333,8.78286666667
650.44,3.43033333333,4.30893333333,5.07173333333,7.06,63.7452,7.84906666667,5.881,3.81733333333,7.5742,8.68446666667
650.77,3.4456,4.26896666667,5.0472,7.05626666666,63.7391333333,7.8228,5.92413333333,3.81886666667,7.60193333333,8.66573333333
