wavelength,Back_HemMelm,Belly_HemMelm,Breast_HemMelm,Crissum_HemMelm,Crown_HemMelm,DorTail_HemMelm,Patch10_HemMelm,Patch11_HemMelm,Rump_HemMelm,Throat_HemMelm,WingTip_HemMelm
445.72,9.08182222222,16.4080666667,17.1465333333,9.76513333334,8.5554,9.29606,4.91166666667,10.5596666666,7.45773333333,6.77086666667,9.18733333333
446.08,9.08224444444,16.4362666667,17.1930666667,9.77999999999,8.54393333333,9.30038272727,4.9014,10.555,7.45506666667,6.7564,9.17813333333
446.43,9.08558518519,16.4554666667,17.2211333334,9.78239999999,8.53093333333,9.29490575757,4.887,10.571,7.44546666667,6.75206666667,9.1824
446.79,9.08441481482,16.4854666667,17.2264,9.79786666667,8.53033333333,9.28329575757,4.88986666667,10.5624666667,7.45086666667,6.7564,9.17193333334
447.14,9.09875555555,16.5005333333,17.2692666667,9.8154,8.52773333333,9.2859169697,4.8988,10.5786,7.46853333333,6.76713333333,9.18473333332
447.50,9.11015555556,16.5312666667,17.2730666667,9.83633333335,8.53706666667,9.27343545455,4.9064,10.5965333333,7.47793333333,6.77646666667,9.20733333334
447.85,9.1099925926,16.5521333333,17.2878,9.83940000001,8.53846666667,9.26683878788,4.9026,10.5971333333,7.47826666667,6.78326666667,9.198
448.21,9.11477777779,16.6035333334,17.3269333333,9.86213333334,8.5534,9.26886636363,4.91446666667,10.6112666667,7.49386666667,6.80106666667,9.21946666667
448.56,9.12505185185,16.6504,17.3751333333,9.89426666667,8.57373333333,9.27545515151,4.92513333333,10.6299333333,7.507,6.81666666667,9.23913333332
448.92,9.12456296297,16.6777333333,17.4002,9.89346666667,8.56033333333,9.26753575757,4.9236,10.6354666667,7.516,6.8064,9.22466666667
449.27,9.15994074073,16.7490666667,17.4687333333,9.92673333334,8.5888,9.2781230303,4.94433333333,10.6742666667,7.545,6.83833333333,9.24926666665
449.62,9.21974074075,16.8209333333,17.5556,10.0050666667,8.64506666667,9.33481666667,4.99593333333,10.7302,7.60586666667,6.88633333333,9.29553333333
449.98,9.26388148149,16.9008,17.6312666667,10.0484,8.69413333333,9.39178181818,5.0432,10.8024,7.66306666667,6.946,9.34759999999
450.33,9.3309925926,17.0218,17.7230666667,10.1256,8.76333333333,9.45277272727,5.1022,10.895,7.7304,7.0152,9.41226666667
450.69,9.36544444442,17.1096,17.7983333333,10.1700666667,8.7952,9.51233878789,5.11533333333,10.9511333333,7.76573333333,7.06206666667,9.44533333333
451.04,9.34966666665,17.1660666667,17.8137333333,10.1834,8.79246666667,9.51694181818,5.10546666666,10.9688666667,7.7598,7.0686,9.43433333333
451.40,9.35891851853,17.212,17.8720666667,10.2090666667,8.79573333333,9.55205878789,5.1172,10.9998666667,7.77653333333,7.08333333334,9.45046666668
451.75,9.38721481481,17.2704666667,17.9346666667,10.2377333333,8.82713333333,9.56702545455,5.1256,11.0342666667,7.79753333333,7.10513333333,9.47780000001
452.10,9.44102222223,17.3394666667,17.9864,10.2869333333,8.85053333333,9.61432878787,5.14993333333,11.0842,7.83426666667,7.15253333333,9.51553333332
452.46,9.46202962964,17.3617333333,17.9988,10.3152,8.85486666667,9.62815606061,5.16653333333,11.118,7.84326666667,7.16773333333,9.50846666666
452.81,9.53172592593,17.4673333333,18.0946,10.4056666667,8.92266666667,9.70548545455,5.21726666667,11.2110666667,7.90426666667,7.2458,9.58373333333
453.17,9.5796,17.5527333333,18.1615333333,10.4746,8.96473333333,9.75205242424,5.25266666667,11.2568,7.95346666667,7.302,9.63533333333
453.52,9.59342962963,17.6047333333,18.1825333333,10.4918,8.9568,9.75376060605,5.24646666667,11.288,7.95153333333,7.315,9.64946666665
453.87,9.58539999999,17.6386,18.1990666667,10.5276,8.9512,9.7514369697,5.2384,11.3246,7.9526,7.32406666667,9.65926666667
454.23,9.58028888888,17.655,18.2202,10.5226666667,8.945,9.74793060605,5.22513333333,11.2966,7.95106666667,7.32686666667,9.66226666666
454.58,9.58751111112,17.6906666667,18.2479333333,10.5426666667,8.9528,9.74989545455,5.2352,11.3162,7.96193333333,7.32926666667,9.66813333334
454.93,9.5941037037,17.7312,18.2770666667,10.5666,8.94773333333,9.76421909091,5.23746666666,11.3325333333,7.9878,7.35133333333,9.67553333333
455.29,9.60522962963,17.7594,18.3156,10.6002,8.9418,9.76308666666,5.23633333333,11.3550666667,8.0034,7.3646,9.68173333333
455.64,9.61395555556,17.8141333333,18.354,10.6385333333,8.93773333333,9.78329424241,5.2382,11.3832666667,8.02786666667,7.39453333333,9.68033333333
456.00,9.59594814816,17.8429333333,18.3856666667,10.644,8.92066666667,9.77688181819,5.2162,11.3972666667,8.0296,7.4016,9.6684
456.35,9.60875555558,17.9177333333,18.4479333333,10.6580666667,8.9286,9.7781221212,5.20513333333,11.4324666667,8.0428,7.42273333333,9.68353333333
456.70,9.57251851852,17.9362666667,18.4555333334,10.64,8.89966666667,9.75457939393,5.16493333333,11.4138666667,8.02513333333,7.39266666667,9.67406666665
457.06,9.53385925925,17.9172,18.4374666667,10.5963333333,8.85386666667,9.71374181818,5.11266666667,11.3998666667,7.9994,7.3544,9.63253333334
457.41,9.52527407407,17.9350666667,18.4602666667,10.5947333333,8.8456,9.71605787877,5.09373333333,11.4187333333,8.0046,7.34973333333,9.6118
457.76,9.53756296296,17.9602,18.4778666667,10.5884,8.83806666667,9.71027030305,5.09513333333,11.4227333333,8.003,7.36646666667,9.61273333334
458.12,9.53720000001,17.9986666667,18.504,10.6154666667,8.82693333333,9.72221151515,5.09973333333,11.4514,8.01186666667,7.37173333333,9.61319999999
458.47,9.53757777776,18.0062,18.5173333333,10.6326666667,8.8056,9.72070454545,5.09286666667,11.4724666667,8.0022,7.37073333333,9.62113333333
458.82,9.52960740742,18.006,18.5265333333,10.6324,8.79073333333,9.69287454545,5.07433333333,11.4573333333,7.98186666667,7.36586666667,9.60926666666
459.18,9.52456296294,18.0534666667,18.5412,10.6327333334,8.79353333333,9.69039575758,5.0678,11.4504666667,7.98213333333,7.375,9.60120000001
459.53,9.53440740739,18.0818,18.5708666667,10.6527333333,8.79446666667,9.69144484848,5.0774,11.4704,7.99386666667,7.39626666667,9.62573333333
459.88,9.54901481482,18.1128666667,18.6042666667,10.6799333333,8.81326666667,9.71054727272,5.0958,11.4978,8.00913333333,7.41246666667,9.64246666667
460.24,9.57171111112,18.175,18.6498666667,10.7273333333,8.83193333333,9.74900787877,5.12053333333,11.5291333333,8.04133333333,7.44913333333,9.67573333334
460.59,9.58573333335,18.1974,18.6812666667,10.7637333333,8.84066666667,9.76726272726,5.14546666667,11.5491333333,8.05166666667,7.47586666667,9.67226666666
460.94,9.60808888889,18.2364666667,18.7234666667,10.8114,8.84973333333,9.78559333333,5.1696,11.5934,8.0652,7.51293333333,9.68733333334
461.29,9.62096296297,18.2834,18.7545333333,10.8478666667,8.85646666667,9.79808878787,5.18486666667,11.6220666666,8.08466666667,7.5466,9.71626666666
461.65,9.61671851853,18.3298666667,18.7893333333,10.8606,8.848,9.8003848485,5.16506666667,11.6338666667,8.07886666667,7.54293333333,9.70400000001
462.00,9.63588148149,18.3700666667,18.8359333333,10.8833333333,8.86253333333,9.81000939394,5.1688,11.6768666667,8.0928,7.56006666667,9.70699999999
462.35,9.6443037037,18.4117333334,18.8891333333,10.9083333333,8.877,9.80868727271,5.1776,11.6958666667,8.1108,7.58546666667,9.71099999999
462.71,9.68772592593,18.5147333333,18.9765333333,10.9660666667,8.91726666667,9.87674454544,5.2212,11.7660666667,8.16066666667,7.63533333334,9.75379999999
463.06,9.70806666666,18.5687333333,19.0336666667,11.0047333333,8.92393333334,9.90423909091,5.2206,11.8116,8.16286666667,7.6582,9.75720000001
463.41,9.74047407409,18.6443333333,19.0848666667,11.0524666667,8.95233333333,9.95684575757,5.2446,11.8657333333,8.18713333333,7.68946666667,9.78326666666
463.76,9.78039259261,18.7292666667,19.1452,11.0913333333,8.96633333333,9.9923321212,5.24686666667,11.9106666667,8.20813333333,7.71373333333,9.80126666667
464.12,9.80613333333,18.7778666667,19.1754666667,11.114,8.9748,10.0128636364,5.24386666667,11.9305333333,8.2156,7.7278,9.801
464.47,9.83219259259,18.8621333333,19.2359333333,11.1601333333,8.9948,10.0353381818,5.24726666667,11.9696666667,8.2576,7.7574,9.828
464.82,9.81479259261,18.9174,19.2713333334,11.1746,8.97813333333,10.0416975758,5.21686666667,11.9772,8.25053333333,7.7462,9.83506666667
465.17,9.83716296297,18.9719333333,19.3268666666,11.2150666667,9.0028,10.0649409091,5.21873333333,12.0037333333,8.2732,7.76326666667,9.83699999999
465.53,9.90302222222,19.0714,19.4092666667,11.308,9.06306666667,10.124799697,5.278,12.0774,8.3462,7.83226666667,9.90413333333
465.88,9.91686666667,19.1388666667,19.4487333333,11.3491333333,9.08466666667,10.1541033333,5.29653333333,12.1067333333,8.3692,7.88093333333,9.93786666665
466.23,9.91933333334,19.1942666667,19.4584,11.3588,9.0674,10.1627190909,5.27873333333,12.1094666667,8.37753333333,7.87706666667,9.94066666667
466.58,9.90647407409,19.1872666667,19.4715333333,11.362,9.05206666667,10.1570554545,5.26013333333,12.1110666667,8.36833333333,7.87646666667,9.92653333335
466.94,9.91981481482,19.2435333333,19.525,11.3986666667,9.06526666666,10.1705384848,5.27266666667,12.1442666666,8.4034,7.91493333334,9.94913333333
467.29,9.93107407408,19.2864,19.5894666667,11.4288,9.07693333334,10.17786,5.26373333333,12.1795333333,8.43066666667,7.925,9.9468
467.64,9.91143703703,19.2957333333,19.5906,11.4322666667,9.059,10.1526924242,5.24013333333,12.1654666667,8.42306666667,7.9248,9.92220000001
467.99,9.88208888888,19.2877333333,19.6170666667,11.4169333333,9.02613333334,10.1377254545,5.2262,12.1654,8.4106,7.921,9.91986666667
468.35,9.86572592594,19.2844,19.6262,11.3943333333,9.00606666667,10.1086669697,5.20713333333,12.1734,8.37606666667,7.91693333333,9.89359999999
468.70,9.89877037038,19.3246666667,19.6654,11.4229333333,9.00946666667,10.1330312121,5.21866666667,12.1732666666,8.39666666667,7.944,9.89740000001
469.05,9.88907407407,19.3422,19.6882,11.437,8.99226666667,10.1328112121,5.21246666667,12.1699333333,8.3898,7.9432,9.90106666667
469.40,9.87054074073,19.3633333333,19.7244,11.4362666667,8.978,10.1293515151,5.19253333333,12.188,8.3788,7.9298,9.88673333334
469.75,9.90182962964,19.4064,19.779,11.4754,8.9752,10.1560124242,5.2072,12.2154666667,8.39873333334,7.96606666667,9.90466666669
470.11,9.93574074075,19.4719333333,19.8584666667,11.5244666667,9.016,10.2064660606,5.2488,12.2781333333,8.44913333333,8.0242,9.95126666667
470.46,9.99117777777,19.5694,19.9402666667,11.6102,9.052,10.2557469697,5.30813333333,12.3590666667,8.50213333333,8.08666666667,10.0267333333
470.81,10.0131333333,19.6273333333,19.9689333333,11.6501333334,9.0686,10.2833187879,5.33133333333,12.4150666667,8.5266,8.1052,10.0664666667
471.16,10.054962963,19.724,20.0147333333,11.7061333333,9.08326666667,10.3081418182,5.38873333333,12.4548666667,8.56453333333,8.16606666667,10.1181333333
471.51,10.1271925926,19.8213333333,20.1220666667,11.7964666667,9.1546,10.3708081818,5.45186666667,12.5412666667,8.62793333333,8.24766666666,10.2003333334
471.87,10.1928444444,19.9159333333,20.1812,11.8850666667,9.21033333333,10.4316348485,5.4886,12.6352,8.667,8.31646666667,10.2374
472.22,10.2638666667,20.0312666667,20.2666666667,11.9936,9.2536,10.5032418182,5.53073333333,12.7118666667,8.7324,8.38113333333,10.3114666667
472.57,10.2804074074,20.0908,20.3305333333,12.0364666667,9.28793333333,10.5424842424,5.54966666667,12.7731333333,8.75486666667,8.41113333333,10.3431333333
472.92,10.2944740741,20.1747333333,20.3822666667,12.0667333333,9.29766666667,10.5531372727,5.56506666666,12.8216666667,8.7714,8.4512,10.3630666667
473.27,10.3071333333,20.2192666667,20.4223333333,12.1151333333,9.309,10.5638072727,5.578,12.8476666667,8.7894,8.5088,10.3861333333
473.62,10.3092074074,20.2625333333,20.4404666667,12.1463333333,9.31446666666,10.5731633333,5.56106666667,12.8742666667,8.79366666667,8.49906666667,10.3801333333
473.98,10.3450074074,20.3135333333,20.4879333333,12.1939333334,9.33080000001,10.5951148485,5.57413333333,12.8942,8.79826666667,8.5372,10.4035333333
474.33,10.365037037,20.335,20.5217333333,12.2132666667,9.34913333333,10.612909697,5.55373333333,12.9254666667,8.807,8.5598,10.3782666667
474.68,10.3798,20.3651333333,20.5726,12.24,9.35213333333,10.6150115152,5.5554,12.95,8.82673333333,8.5882,10.3882
475.03,10.3492666667,20.3514666667,20.5788666667,12.2422,9.32466666666,10.6142848485,5.51826666667,12.9368666667,8.799,8.57626666667,10.3548666667
475.38,10.2877037037,20.3404,20.5378,12.2195333333,9.26333333333,10.5855727272,5.46013333333,12.9188666666,8.75146666667,8.5498,10.3120666667
475.73,10.2914740741,20.3872,20.5868,12.2496666667,9.27379999999,10.5874648485,5.4624,12.9223333333,8.79326666667,8.5748,10.3371333333
476.08,10.2444444445,20.3625333333,20.5898666667,12.2036666667,9.24960000001,10.5732984848,5.43306666667,12.8957333333,8.7742,8.561,10.2901333333
476.44,10.2432962963,20.4063333333,20.6057333333,12.2222666666,9.24626666666,10.5654851515,5.42713333333,12.9035333333,8.77586666667,8.5778,10.2798666667
476.79,10.2975851852,20.4902666667,20.6698666666,12.2808,9.28960000001,10.6152021212,5.45853333333,12.9722,8.833,8.62873333334,10.3216
477.14,10.2756592592,20.4956666667,20.6555333333,12.2535333333,9.23293333333,10.5841912121,5.41526666667,12.9367333333,8.80533333333,8.59180000001,10.2849333333
477.49,10.2818518519,20.5310666667,20.7088666667,12.2864666667,9.23733333333,10.5852978788,5.4172,12.9592,8.81666666667,8.62486666667,10.2927333333
477.84,10.2734666667,20.5518,20.7208,12.2978666667,9.22239999999,10.5858812121,5.40253333333,12.9834,8.8148,8.63046666666,10.2842666667
478.19,10.2740592593,20.6274,20.7618666667,12.3264666667,9.21379999999,10.5750478788,5.40513333334,13.0010666667,8.8242,8.63666666667,10.311
478.54,10.2838592593,20.6794,20.8012,12.3632666667,9.22900000001,10.6094372727,5.423,13.0317333333,8.85653333333,8.67673333333,10.3379333333
478.89,10.3117777778,20.7359333333,20.8602,12.419,9.2698,10.6450454545,5.44293333333,13.0926666667,8.89313333333,8.72413333333,10.3833333333
479.24,10.3339333334,20.8054666667,20.9264666667,12.4578,9.2756,10.6653339394,5.4636,13.1259333333,8.91993333333,8.7518,10.3982666667
479.60,10.3116148148,20.8171333333,20.9252666667,12.4405333334,9.22813333334,10.6405257576,5.43033333333,13.1236666667,8.89646666668,8.74246666666,10.3668
479.95,10.3459037037,20.9005333333,20.9767333333,12.5061333333,9.24213333334,10.6595251515,5.43993333333,13.188,8.9234,8.78813333334,10.4042
480.30,10.3456222222,20.9229333333,20.9885333333,12.5381333333,9.22360000001,10.6614942424,5.4406,13.2209333333,8.93806666666,8.82733333333,10.4198666667
480.65,10.3289333333,20.9312666667,20.9934666667,12.5564,9.21106666666,10.6644227273,5.41866666667,13.2179333333,8.91893333333,8.83980000001,10.4139333333
481.00,10.3470296296,20.9942666667,21.0717333333,12.6150666667,9.23346666666,10.7062972727,5.43446666666,13.2553333333,8.94026666667,8.88346666666,10.448
481.35,10.2975259259,20.9982,21.0594666667,12.6149333333,9.19266666667,10.6897542424,5.41746666667,13.2310666667,8.91293333333,8.86959999999,10.4207333333
481.70,10.2924074074,21.0476,21.1082666667,12.6527333333,9.18780000001,10.6988281818,5.4172,13.2652,8.9282,8.89906666667,10.4298666667
482.05,10.2752666667,21.0491333333,21.1228666667,12.6702,9.16626666667,10.698190303,5.40213333333,13.2736,8.92033333333,8.91493333333,10.4303333333
482.40,10.2668296296,21.0610666667,21.1384666667,12.6829333333,9.13746666667,10.6892512121,5.37886666667,13.2754,8.90286666667,8.90806666667,10.4082
482.75,10.2423111111,21.0818,21.1464666667,12.69,9.11393333333,10.6831375757,5.36613333333,13.2734666667,8.8948,8.90733333333,10.3958666667
483.10,10.253037037,21.1116666667,21.174,12.7178666667,9.11273333333,10.7004921212,5.3706,13.296,8.90626666667,8.9266,10.4073333333
483.45,10.2444962963,21.1066,21.1778,12.7328,9.10233333333,10.7021463636,5.36493333333,13.2924666667,8.89973333333,8.92366666667,10.395
483.80,10.2320296296,21.1058,21.1762666667,12.7366,9.0856,10.6974239394,5.34506666667,13.2863333333,8.88726666667,8.91813333334,10.392
484.15,10.2209185185,21.1192666667,21.193,12.7434,9.0776,10.6974181818,5.33306666666,13.2823333333,8.8832,8.92313333333,10.3873333333
484.50,10.2154518519,21.1262,21.2050666666,12.7528,9.0574,10.6887139394,5.32373333333,13.2803333333,8.88093333334,8.922,10.3784666667
484.85,10.2172666667,21.1521333333,21.2249333333,12.7799333333,9.0566,10.6913536364,5.32393333333,13.2932666667,8.88573333333,8.93646666667,10.3841333333
485.20,10.2250740741,21.1862,21.2484666667,12.7997333333,9.0478,10.69405,5.3178,13.3183333333,8.89746666667,8.9572,10.3936666667
485.55,10.2173777778,21.2124666667,21.2628666667,12.8166666667,9.0324,10.6861324242,5.30506666667,13.3166666667,8.89126666667,8.96413333334,10.3914666667
485.90,10.2152666667,21.2506666667,21.2790666667,12.8343333333,9.0292,10.69014,5.29593333333,13.3301333333,8.8914,8.97713333333,10.3878
486.25,10.2184444445,21.2878666667,21.3038,12.8664,9.0392,10.7071945454,5.30173333333,13.3483333333,8.902,9.00593333333,10.4011333333
486.60,10.2326296296,21.3162,21.3338,12.8858666667,9.0398,10.7116084848,5.29586666667,13.3678666667,8.90626666667,9.03226666667,10.4109333333
486.95,10.2163333333,21.3236,21.3384,12.8838666667,9.02726666667,10.6987763636,5.275,13.3694666667,8.8926,9.03380000001,10.3997333333
487.30,10.2316296296,21.3865333334,21.381,12.9226666667,9.03466666667,10.70787,5.28126666666,13.4104,8.91206666667,9.0708,10.4195333333
487.65,10.2321777778,21.4127333333,21.4049333333,12.9490666667,9.0252,10.7126175758,5.28706666667,13.4244666667,8.9126,9.0918,10.4171333333
488.00,10.2492740741,21.46,21.4408,12.9824666667,9.03246666667,10.7281842424,5.29873333333,13.4525333334,8.93113333334,9.11526666667,10.432
488.35,10.2787259259,21.5285333333,21.4984666667,13.0346,9.0686,10.7620254545,5.32073333333,13.498,8.96713333333,9.167,10.4704666667
488.70,10.3015777778,21.5748666667,21.5276666667,13.0636,9.07826666667,10.7876924242,5.33213333334,13.5372666667,8.99186666667,9.20673333333,10.4884
489.05,10.3308296296,21.6309333333,21.5854,13.1142666667,9.10833333333,10.8280675758,5.34553333333,13.58,9.01686666667,9.25713333334,10.5180666667
489.40,10.3457185185,21.6743333333,21.6222666667,13.1600666667,9.12213333333,10.8546042424,5.35493333333,13.6087333333,9.03659999999,9.2952,10.5260666667
489.75,10.3685333333,21.7323333333,21.6789333333,13.2099333333,9.133,10.8859978788,5.37593333333,13.6433333333,9.061,9.33873333334,10.5554666667
490.10,10.390762963,21.7983333333,21.7276666667,13.258,9.1386,10.9054172727,5.38526666667,13.6831333333,9.08173333333,9.38866666667,10.5846666667
490.45,10.4061777778,21.8727333333,21.7808,13.3124666667,9.15226666667,10.9418030303,5.40026666667,13.7307333333,9.11279999999,9.42540000001,10.5998
490.80,10.4338740741,21.9453333333,21.8304666666,13.3775333333,9.1744,10.9667766667,5.4264,13.7672,9.14619999999,9.47480000001,10.6288
491.15,10.4403259259,21.9853333333,21.8553333333,13.4086666666,9.17593333333,10.9885630303,5.42253333333,13.7786,9.15506666667,9.50453333334,10.6518
491.50,10.479237037,22.0711333333,21.9300666667,13.4729333334,9.22459999999,11.0388869697,5.458,13.8372666667,9.20293333334,9.57386666668,10.6940666667
491.85,10.503362963,22.1159333333,21.9861333333,13.5160666667,9.24113333334,11.0586933334,5.47413333333,13.8736,9.22306666666,9.61533333334,10.7174
492.20,10.5151555556,22.1514,22.002,13.5481333333,9.23193333333,11.0720966667,5.47433333333,13.9016666667,9.22473333333,9.64200000001,10.7234
492.55,10.5271555555,22.1854,22.0360666667,13.5926,9.24686666666,11.0929436364,5.49233333333,13.9301333333,9.25019999999,9.68019999999,10.7344
