wavelength,Back_TanDesm,Belly_TanDesm,Breast_TanDesm,Crissum_TanDesm,Crown_TanDesm,DorTail_TanDesm,Patch10_TanDesm,Patch11_TanDesm,Patch12_TanDesm,Patch13_TanDesm,Patch14_TanDesm,Patch15_TanDesm,Patch16_TanDesm,Rump_TanDesm,Throat_TanDesm,WingTip_TanDesm
622.28,8.79833333333,42.3078333333,42.57625,40.0234166667,14.5864722222,9.251875,13.40275,40.3768333333,17.914,23.02675,13.4250833333,22.9544166667,25.2135,16.1627,7.00566666667,10.9475416667
622.62,8.84083333333,42.2079166667,42.6269166667,39.9556666667,14.5249166667,9.25391666666,13.39475,40.3879166667,17.8050833333,22.82675,13.3741666667,22.7925,25.1018333333,16.069825,7.036,11.0172083333
622.95,8.81708333333,42.1764166666,42.7550833333,39.9530833334,14.4298333333,9.244375,13.2786666667,40.4819166667,17.7149166667,22.6955833334,13.30925,22.677,24.9605,15.962575,7.00258333334,11.0290833333
623.28,8.82516666667,42.1599166666,42.8385,39.9478333333,14.387875,9.22812500001,13.2330833334,40.5319166667,17.6029166667,22.5475,13.2546666667,22.5529166667,24.84125,15.874675,7.02875,11.07975
623.62,8.79233333333,42.15825,42.96975,40.01125,14.3445416667,9.23283333334,13.21825,40.64,17.5209166666,22.4485833333,13.2103333333,22.4895,24.7324166667,15.8169916667,7.05283333334,11.1326666667
623.95,8.75341666667,42.1374166666,43.0220833333,40.0081666667,14.2803888889,9.20633333333,13.13275,40.6948333333,17.4433333333,22.30625,13.1215833333,22.3779166667,24.6016666667,15.6740083333,6.99091666667,11.101125
624.28,8.70533333334,42.1061666667,43.06675,39.9861666666,14.2302222222,9.19274999999,13.0433333333,40.7563333333,17.3265,22.1684166667,13.003,22.25975,24.4789166667,15.5724,6.96625,11.1002916667
624.62,8.71491666666,42.224,43.2663333333,40.05075,14.2219722222,9.23804166666,13.0485,40.8596666666,17.3025,22.09425,13.0068333333,22.2205833333,24.4285,15.5447666667,7.00483333334,11.2069166667
624.95,8.72183333334,42.1764166667,43.2833333334,40.02725,14.1806666667,9.236875,12.9870833333,40.8674166667,17.176,21.92825,12.9274166667,22.1323333334,24.29375,15.4451416667,7.016,11.213125
625.28,8.70033333333,42.2055,43.3669166666,40.0285833333,14.1555694445,9.249625,12.9771666667,40.9551666667,17.1225833333,21.8009166667,12.8626666667,22.0074166667,24.2269166667,15.336125,6.98633333333,11.265625
625.61,8.71000000001,42.1933333333,43.48475,40.0055833334,14.1589166667,9.29987499999,12.9346666666,40.98325,17.0844166667,21.7373333333,12.8484166667,21.9161666667,24.1306666667,15.286725,7.04458333333,11.3334583333
625.95,8.70799999999,42.2108333334,43.5958333334,39.9868333333,14.1447083333,9.32524999999,12.8870833334,41.0265833333,17.0328333333,21.64575,12.81525,21.8593333334,24.0758333334,15.256825,7.06433333333,11.35175
626.28,8.72675000001,42.3056666667,43.685,40.0584166667,14.1534444444,9.36783333333,12.89275,41.1501666667,17.00575,21.6139166666,12.8015833333,21.8630833333,24.0065,15.23165,7.09858333333,11.4167083333
626.61,8.77074999999,42.2995833333,43.70275,40.07725,14.1527638889,9.42220833333,12.9294166667,41.2004166666,16.9688333333,21.5230833333,12.7905833333,21.8015833333,23.9411666667,15.1943166667,7.155,11.4778333333
626.94,8.76608333334,42.3313333333,43.8169166667,40.1316666666,14.1054583333,9.46208333332,12.90125,41.2744166666,16.94875,21.4586666667,12.7670833333,21.7429166667,23.8493333333,15.1711416667,7.172,11.4952083333
627.28,8.81875000001,42.3045833333,43.8471666666,40.1025,14.0777777778,9.50075,12.88825,41.3150833333,16.8801666666,21.3489166667,12.7400833333,21.6840833333,23.76325,15.1022,7.20541666667,11.518
627.61,8.86275,42.2805833333,43.918,40.0750833333,14.0477777778,9.58479166667,12.8735833334,41.34125,16.8355,21.28,12.7251666667,21.6050833333,23.6811666667,15.09695,7.27208333333,11.5985
627.94,8.84625000001,42.2799166667,43.9521666667,40.0623333333,13.9634305556,9.58070833334,12.8355833333,41.3543333333,16.7789166667,21.1778333334,12.6870833333,21.5074166667,23.5556666666,15.0430583334,7.27408333333,11.5882083333
628.27,8.95150000001,42.2585833334,43.9926666667,40.0638333333,13.9760277778,9.65033333332,12.86675,41.36425,16.7695833333,21.09375,12.7114166667,21.4436666666,23.5250833334,15.0658083333,7.383,11.6510416667
628.61,8.92833333334,42.1769166667,44.0030833333,39.9933333333,13.8906111111,9.61962500001,12.7928333333,41.3450833333,16.6990833333,20.9415,12.6411666667,21.2805833333,23.3996666667,15.0018166667,7.37983333333,11.6421666667
628.94,8.95758333334,42.1103333333,43.9946666666,39.98275,13.8237777778,9.61045833333,12.759,41.3189166666,16.6335,20.82325,12.62925,21.2156666667,23.2631666667,14.9889666667,7.42966666667,11.637
629.27,8.94966666667,42.0706666667,43.9679166667,39.95525,13.7472916667,9.59841666666,12.7045833333,41.3286666667,16.5255833333,20.67975,12.5563333333,21.1069166667,23.1458333333,14.8930583333,7.40166666667,11.606
629.60,8.94650000001,41.9919166666,43.9050833333,39.90375,13.6779166667,9.59575000001,12.6560833333,41.3494166667,16.4323333333,20.5510833334,12.531,20.9918333334,23.0448333333,14.8109,7.40483333333,11.6088333334
629.94,8.93866666667,41.9935,43.9838333333,39.9318333333,13.6313333333,9.57541666668,12.6203333333,41.4013333333,16.402,20.44075,12.4985833334,20.8783333333,22.9626666667,14.7544166667,7.41383333334,11.5729166667
630.27,8.91000000001,41.9345,44.00975,39.9180833333,13.5232361111,9.50941666667,12.5240833333,41.3935833334,16.3041666667,20.2778333333,12.43275,20.73875,22.80525,14.6376083333,7.37366666667,11.562
630.60,8.86049999999,41.8225,43.9599166667,39.8311666667,13.4248194444,9.43304166666,12.4151666667,41.3678333333,16.17625,20.10125,12.3239166667,20.5968333333,22.6345833333,14.5077833333,7.32608333334,11.5335416667
630.93,8.83400000001,41.8065833333,44.033,39.8020833333,13.3630833333,9.40020833334,12.3554166667,41.40325,16.1059166667,19.9803333333,12.2784166666,20.48225,22.5328333333,14.434175,7.33458333333,11.5322083334
631.26,8.77191666667,41.7650833333,44.09925,39.8515833333,13.2639861111,9.28433333333,12.2896666667,41.4599166667,16.034,19.8406666667,12.2225,20.355,22.3671666667,14.3381,7.31491666667,11.4820416666
631.60,8.74825,41.7084166667,44.1456666667,39.84875,13.1848055556,9.25058333333,12.203,41.5325833333,15.9209166667,19.6421666667,12.1638333333,20.25075,22.2573333333,14.2400333333,7.27833333334,11.4514166667
631.93,8.67958333333,41.7116666667,44.2655833333,39.9475833333,13.1216805556,9.22800000001,12.1484166667,41.7005833333,15.8368333334,19.549,12.1225,20.1785,22.1343333333,14.1365333333,7.2305,11.4356666667
632.26,8.57724999999,41.6914166667,44.3081666666,39.9715833333,13.0122638889,9.18604166667,12.0245833333,41.754,15.69175,19.4158333334,11.98625,20.0685,21.97625,13.9950833333,7.1405,11.39175
632.59,8.50866666667,41.61525,44.2913333333,39.91925,12.9279444444,9.14179166667,11.8819166667,41.7224166667,15.57575,19.2428333333,11.88025,19.8926666667,21.7856666666,13.8241,7.05783333333,11.3453333333
632.92,8.48025000001,41.6438333334,44.3886666666,39.9756666667,12.8494166667,9.11129166667,11.8361666667,41.80625,15.5271666667,19.159,11.8276666666,19.8470833333,21.69125,13.7846916667,7.03666666667,11.3638333333
633.26,8.51291666667,41.7115,44.5288333333,40.05375,12.8465,9.11320833334,11.8336666667,41.8953333334,15.5290833333,19.081,11.8015,19.8120833333,21.6250833333,13.742175,7.06358333333,11.390875
633.59,8.46966666667,41.6133333333,44.4875,39.98025,12.7519027778,9.07429166666,11.7495833333,41.87575,15.412,18.9174166667,11.70675,19.69025,21.448,13.6230833333,7.039,11.3752083333
633.92,8.44708333334,41.65975,44.5966666667,40.0179166667,12.7622638889,9.12016666666,11.75025,41.9225,15.3575833333,18.8483333333,11.6550833333,19.6375833333,21.379,13.617475,7.08816666666,11.364875
634.25,8.41033333332,41.57975,44.586,39.9646666667,12.6984444444,9.11304166668,11.68425,41.8794166667,15.2480833333,18.7259166667,11.5823333333,19.5611666667,21.269,13.5376833333,7.07583333333,11.3329166667
634.58,8.34500000001,41.5448333333,44.5736666667,39.9445833334,12.6319583333,9.10041666666,11.6093333333,41.89875,15.1628333333,18.6024166667,11.5066666667,19.45925,21.0868333334,13.4447583333,7.06016666667,11.29725
634.91,8.29941666668,41.5085,44.5919166667,39.889,12.5669861111,9.09483333334,11.5276666667,41.89025,15.051,18.4719166667,11.4279166667,19.3683333334,20.99525,13.3332583333,7.00741666666,11.262625
635.25,8.31116666667,41.4829166666,44.6641666667,39.881,12.5670277778,9.14004166667,11.4834166666,41.8593333334,15.0505833333,18.4591666667,11.4363333333,19.3066666667,20.93975,13.3221083334,7.056,11.3210416667
635.58,8.24141666666,41.4174166667,44.6228333334,39.7724166667,12.4809166667,9.07195833333,11.357,41.7745833333,14.9271666667,18.2665,11.28675,19.14625,20.8145,13.1972833333,7.00933333333,11.2502916667
635.91,8.34516666666,41.5236666667,44.75825,39.7769166667,12.569625,9.14433333334,11.40925,41.8670833333,14.9598333333,18.2583333333,11.35275,19.1935833333,20.7981666667,13.2461916667,7.126,11.3411666667
636.24,8.39608333334,41.6620833333,44.9183333333,39.8806666667,12.5745138889,9.20208333333,11.4349166667,42.0551666667,14.9609166667,18.229,11.3501666667,19.2225,20.8343333333,13.2733916666,7.20258333333,11.3984583333
636.57,8.35616666666,41.61975,44.9441666667,39.84975,12.5230416667,9.16133333334,11.3571666667,42.072,14.8745,18.10375,11.2559166667,19.0931666667,20.7029166667,13.1746833333,7.15658333333,11.34325
636.90,8.29941666668,41.4543333334,44.8675,39.7153333334,12.4152083333,9.14208333332,11.2795,42.0361666667,14.7461666666,17.9571666667,11.1700833334,18.9615,20.55575,13.0912166667,7.11158333333,11.3154166667
637.23,8.31808333333,41.518,44.97625,39.7713333333,12.4347222222,9.20116666668,11.30925,42.1074166667,14.7051666667,17.9268333333,11.2035833333,18.982,20.5406666667,13.08825,7.12775,11.36825
637.56,8.32416666666,41.4405833333,44.9765,39.7775833333,12.3861111111,9.21529166666,11.254,42.1076666667,14.6208333333,17.8594166667,11.1913333334,18.94075,20.48125,13.046725,7.12033333333,11.3979583333
637.90,8.36091666666,41.4359166667,45.0929166666,39.80125,12.3905416667,9.23754166666,11.28275,42.19825,14.5976666667,17.7989166667,11.1990833333,18.8620833334,20.4430833333,13.02055,7.14516666667,11.4526666667
638.23,8.43049999999,41.4593333333,45.2150833333,39.8361666667,12.3827361111,9.26858333334,11.2890833333,42.2815833333,14.60225,17.7965833333,11.2135833333,18.83325,20.4719166667,13.0362833333,7.17816666667,11.535
638.56,8.51558333334,41.5471666667,45.32275,39.93025,12.4490833333,9.38600000001,11.3324166667,42.4188333333,14.65175,17.7951666667,11.27775,18.8558333333,20.4576666667,13.0908,7.28208333333,11.6422083333
638.89,8.49216666667,41.49825,45.2969166667,39.864,12.405375,9.35979166667,11.3166666667,42.4530833333,14.5459166667,17.7078333333,11.1955833333,18.7741666667,20.3101666666,12.9991416667,7.287,11.622375
639.22,8.45383333333,41.4699166667,45.29275,39.8708333333,12.326375,9.31383333334,11.27175,42.52575,14.4838333334,17.6004166667,11.14225,18.699,20.1625,12.894025,7.28791666667,11.5859583333
639.55,8.43866666667,41.5545,45.3541666667,40.05125,12.2779583333,9.32604166667,11.3181666667,42.6584166667,14.5095,17.56575,11.1239166667,18.628,20.14625,12.8602916667,7.30891666667,11.6092083333
639.88,8.39933333332,41.55075,45.4050833333,40.05375,12.2559583333,9.29470833334,11.33975,42.6588333333,14.45225,17.5146666667,11.085,18.5926666667,20.0445,12.7917666667,7.30058333334,11.6345833334
640.21,8.45958333334,41.5208333333,45.4869166666,40.0688333333,12.299875,9.40258333333,11.4058333333,42.698,14.4891666667,17.5268333333,11.1780833333,18.6480833333,20.0601666667,12.8057,7.40508333333,11.7985
640.54,8.4625,41.5570833334,45.62825,40.1499166667,12.3082361111,9.45479166667,11.39075,42.7236666667,14.4800833333,17.5233333333,11.2178333334,18.67325,20.0151666667,12.7704083333,7.43041666667,11.8565833333
640.87,8.41291666668,41.43375,45.5968333333,40.0321666666,12.1990694445,9.42595833334,11.2904166667,42.6738333334,14.4055833333,17.3911666667,11.1151666667,18.534,19.9183333333,12.700725,7.45025,11.8604166667
641.20,8.44008333334,41.4231666667,45.5919166667,39.9425,12.1472638889,9.42624999999,11.2499166667,42.6624166667,14.328,17.2891666667,11.05475,18.4345,19.8164166666,12.658425,7.42666666666,11.8832083333
641.53,8.433,41.4553333333,45.6103333333,40.0106666667,12.092875,9.466875,11.2039166667,42.73575,14.3201666666,17.231,10.9924166666,18.3925,19.75825,12.587275,7.46033333333,11.8899583333
641.87,8.42633333334,41.3946666667,45.5734166667,40.0090833333,12.0939861111,9.48733333334,11.1944166667,42.7358333333,14.3016666667,17.1264166667,10.9484166667,18.3648333333,19.6548333333,12.5468333333,7.46633333333,11.8580416667
642.20,8.41575,41.3168333333,45.5745,40.0098333334,12.0254444445,9.46404166666,11.1975833333,42.6753333333,14.2345833334,17.014,10.89575,18.3259166667,19.65075,12.4898583333,7.44475,11.851875
642.53,8.48758333333,41.3814166667,45.6278333333,40.10025,12.0937222222,9.514375,11.2654166667,42.7525833333,14.2588333333,16.9970833333,10.9470833334,18.3865,19.72,12.5546166667,7.50008333334,11.9133333333
642.86,8.47016666666,41.3798333333,45.7451666667,40.076,12.0981944445,9.55608333334,11.2323333333,42.6968333333,14.2268333333,16.97825,10.9735833333,18.35975,19.6761666667,12.5583666667,7.47608333333,11.9618333333
643.19,8.41366666667,41.2005833333,45.6628333333,39.8853333333,11.9988055556,9.48675000001,11.1020833334,42.56475,14.07925,16.8,10.92325,18.2245,19.5320833334,12.4669916667,7.38975,11.8664166667
643.52,8.41475,41.00825,45.60125,39.76625,11.9638472222,9.49074999999,11.0149166667,42.5210833333,14.01325,16.6715833333,10.89475,18.186,19.4506666667,12.4058583334,7.39266666667,11.821375
643.85,8.42433333333,41.05325,45.6705,39.8201666667,11.9783472222,9.44175,10.98175,42.59725,13.9611666667,16.5713333334,10.8674166667,18.14225,19.3601666667,12.37655,7.42366666666,11.7947916666
644.18,8.50816666668,41.2,45.832,39.9435833333,12.0125833333,9.46566666667,11.0404166667,42.7759166667,13.9888333333,16.538,10.8755833334,18.1141666667,19.36975,12.3956666667,7.50333333334,11.8384583333
644.51,8.40166666668,41.1254166667,45.8218333333,39.891,11.9342777778,9.41145833333,10.9160833333,42.7165,13.8875,16.4179166667,10.7769166667,17.988,19.2468333334,12.2668083333,7.4125,11.7477083333
644.84,8.29616666666,41.162,45.8761666667,39.9065,11.8320277778,9.32316666668,10.8294166667,42.7859166667,13.8481666667,16.34325,10.66925,17.8806666667,19.1558333333,12.1546333334,7.32491666667,11.6542916667
645.17,8.18116666668,41.03025,45.8800833334,39.77375,11.7239027778,9.18133333333,10.6740833333,42.70925,13.692,16.1695833334,10.5245,17.7201666667,18.9021666667,12.0526416667,7.19566666666,11.509875
645.50,8.04158333333,40.91425,45.8375833333,39.6488333333,11.5955694444,9.04741666667,10.4804166667,42.5448333333,13.5194166667,15.9604166666,10.3791666666,17.5049166667,18.7711666667,11.9133583333,7.07483333334,11.4199583333
645.83,7.97633333334,40.9056666667,45.8090833333,39.595,11.5561111111,8.98262499999,10.3795,42.5400833333,13.4241666667,15.8435,10.2779166667,17.4200833334,18.5873333333,11.8457916667,7.02008333334,11.3875833334
646.16,7.89483333333,40.8451666667,45.8746666667,39.552,11.4216527778,8.91550000001,10.2890833333,42.57625,13.338,15.6776666667,10.13625,17.2735833333,18.3976666667,11.7081333333,6.92825,11.3551666667
646.49,7.89341666667,40.85575,45.8839166667,39.57125,11.3570833333,8.90966666666,10.2495833333,42.6370833333,13.3041666667,15.5839166667,10.084,17.2204166667,18.3195833333,11.6498333333,6.94183333333,11.35975
646.82,7.91766666666,40.9239166667,45.9986666667,39.678,11.3482638889,8.941625,10.2559166667,42.77,13.3005833333,15.6165833333,10.0654166667,17.2273333333,18.27575,11.6602916667,6.97925,11.4519583333
647.15,7.96158333333,41.0755,46.18075,39.7949166667,11.3941666667,9.03041666668,10.2819166667,42.8955833334,13.3645833333,15.6365,10.0820833333,17.19325,18.2595,11.7255833333,7.02008333333,11.567625
647.48,7.90066666667,41.0533333333,46.2030833334,39.7845,11.3032916667,9.03570833333,10.1905833333,42.9655,13.312,15.5811666667,10.0183333333,17.0924166666,18.2708333333,11.6646083333,6.97258333333,11.5460416666
647.81,7.83166666667,40.98525,46.153,39.6626666667,11.2229166667,8.96008333334,10.046,42.93725,13.2448333333,15.4584166667,9.8775,16.9863333334,18.1565833333,11.584575,6.90083333333,11.500375
648.14,7.93791666667,41.1671666666,46.3351666667,39.8401666667,11.27175,8.99883333332,10.1269166667,43.15725,13.3059166667,15.458,9.95383333334,17.0328333333,18.2010833333,11.6362666667,6.99191666667,11.6057916667
648.47,7.95449999999,41.1484166667,46.39425,39.8243333333,11.2838472222,9.03770833334,10.14575,43.287,13.2943333333,15.3631666667,10.00175,17.06175,18.1889166667,11.6262333333,7.05308333333,11.6579166667
648.80,8.04608333332,41.3743333333,46.5766666666,39.9589166666,11.3309305555,9.11933333333,10.1805,43.4346666667,13.3671666667,15.3965,10.1356666667,17.1369166667,18.33325,11.682925,7.1725,11.783625
649.13,8.20341666668,41.5453333333,46.7849166666,40.1075833333,11.4094027778,9.22254166668,10.2983333333,43.74075,13.4550833334,15.4923333334,10.2485,17.2481666667,18.4295833333,11.7539,7.2725,11.8899583333
649.46,8.32658333334,41.71475,47.0214166666,40.2581666667,11.4665138889,9.32508333333,10.3793333333,43.9895,13.52475,15.5881666667,10.3046666667,17.319,18.5409166667,11.8304416667,7.41966666666,12.00925
649.79,8.36150000001,41.6924166667,46.9974166666,40.252,11.4487777778,9.35070833334,10.3731666667,43.9508333334,13.5109166667,15.5581666667,10.3798333333,17.3141666667,18.5354166667,11.7989666667,7.47283333333,12.0510416667
650.11,8.31375000001,41.6045833333,46.9771666666,40.2005,11.386625,9.29725,10.3309166667,43.9041666667,13.41825,15.47125,10.295,17.2165833333,18.4623333333,11.73255,7.43666666667,12.0037083333
650.44,8.39358333333,41.5775833333,47.0521666667,40.1588333333,11.4039583333,9.34354166667,10.3551666667,43.9038333334,13.4058333333,15.431,10.283,17.18825,18.4968333333,11.6766083333,7.48266666666,12.0330833333
650.77,8.37066666666,41.5050833334,47.0378333334,40.0815,11.3616666667,9.32633333334,10.3549166667,43.9285,13.3178333333,15.3656666667,10.2755,17.126,18.4498333333,11.61635,7.47566666667,12.0276666667
651.10,8.35125,41.4966666667,47.0965,40.0625,11.3636944444,9.30041666666,10.3560833333,43.9214166667,13.25975,15.2664166666,10.2225,17.0735833334,18.3425,11.574575,7.44925,11.9894583334
651.43,8.40625,41.4735833333,47.1491666667,40.0774166667,11.3639027778,9.38141666667,10.4395833333,43.9014166667,13.2310833333,15.2645,10.28975,17.1305,18.3269166666,11.5551083333,7.50491666667,12.0485833334
651.76,8.36966666668,41.3616666667,47.117,40.0138333333,11.3265694444,9.36849999999,10.3923333333,43.8690833333,13.1855833333,15.18675,10.2270833334,17.0676666667,18.1846666667,11.489175,7.42816666666,11.9846666667
