wavelength,Back_SicLucf,Belly_SicLucf,Breast_SicLucf,Crissum_SicLucf,Crown_SicLucf,DorTail_SicLucf,Patch10_SicLucf,Patch11_SicLucf,Rump_SicLucf,Throat_SicLucf,WingTip_SicLucf
246.42,-3.3355,-2.66833333333,-3.46916666667,-5.45523809524,-7.01583333334,-1.39,-3.02416666666,-0.311333333333,-2.34222222222,0.17225,1.47866666667
246.79,-2.01583333333,-1.65966666667,-2.63716666667,-4.10140476191,-6.22066666667,-0.2035,-2.28066666667,0.3055,-1.53897222222,0.8605,2.65733333333
247.17,-1.546,-1.744,-2.649,-3.4306547619,-5.7125,0.310833333335,-1.71566666667,0.716666666667,-1.58844444445,0.527916666665,3.24283333333
247.54,-1.25916666667,-1.59183333333,-2.4645,-3.30227380952,-5.1715,0.647333333335,-1.313,1.23233333333,-1.29508333333,1.12416666667,3.193
247.92,-0.542333333335,-1.00616666666,-2.1,-2.90853571428,-4.72433333334,1.21616666666,-0.673500000002,1.60966666666,-1.02936111111,1.63183333333,3.63066666667
248.29,-0.895,-1.42833333333,-2.43516666667,-3.19658333333,-4.91333333333,0.611,-0.938000000002,1.33366666667,-1.37963888889,1.123,3.39016666667
248.67,-1.2455,-1.67783333333,-2.491,-3.20083333333,-5.23266666667,0.657333333335,-1.02083333333,1.0725,-1.75580555556,0.7525,3.2435
249.04,-0.757833333333,-1.049,-1.81566666666,-2.50866666666,-4.53016666667,1.507,-0.502499999999,1.754,-1.28241666667,1.25158333333,3.92183333334
249.42,-0.409166666669,-0.706333333335,-1.1525,-2.30745238095,-4.19216666667,1.79416666667,-0.399833333335,1.9705,-0.926444444445,1.44075,4.41533333333
249.79,-1.3115,-1.578,-2.18916666667,-3.30146428571,-4.90116666667,0.838333333335,-1.34116666666,1.15383333334,-1.58436111111,0.981333333333,3.5995
250.17,-1.09916666667,-1.49016666666,-2.4625,-3.41960714285,-4.85066666667,0.8245,-1.078,1.31066666667,-1.20638888889,1.32658333333,3.51933333333
250.54,-1.20516666667,-1.37383333333,-2.196,-3.70009523809,-5.0565,1.04716666666,-1.3515,1.28383333333,-1.57663888889,1.39641666667,3.53616666667
250.92,-1.25183333333,-1.7645,-3.06416666667,-4.50655952381,-4.81616666667,1.061,-0.894333333335,1.18033333334,-1.51216666666,1.18625,3.25483333334
251.29,-1.18866666667,-1.31383333333,-2.953,-4.77907142857,-4.905,1.51383333333,-0.387833333333,1.17633333333,-0.986305555554,1.57025,3.72883333333
251.66,-0.8525,-0.3055,-2.1375,-4.35303571429,-4.4275,1.88266666667,0.394333333333,0.890333333333,-0.513277777778,1.27225,4.3895
252.04,-1.693,-1.04983333333,-3.399,-5.05976190476,-5.24933333334,1.06316666667,-0.380500000002,-0.433000000002,-1.33416666666,0.072083333335,3.806
252.41,-1.51366666667,-0.635166666665,-3.81183333333,-5.09769047619,-5.6365,1.68983333334,-0.027,-0.7975,-1.41938888888,-0.35825,4.09583333333
252.79,-0.67,0.30083333333,-2.98083333334,-4.48060714286,-4.84,2.70716666667,0.902333333333,-0.328333333334,-0.829583333335,0.0615,4.99033333333
253.16,-0.905,-0.0975,-4.20483333334,-5.67172619049,-6.1405,1.58733333334,0.515333333333,-1.16966666667,-1.66861111111,-0.77975,4.62266666665
253.54,-1.113,-0.591833333335,-4.35366666667,-6.21978571427,-6.5935,1.26783333334,0.2535,-1.80333333334,-2.32463888889,-1.73991666666,4.05766666665
253.91,-0.679333333333,-0.664833333335,-4.8135,-5.8812142857,-6.76483333333,2.11033333334,0.274833333334,-1.749,-2.23569444444,-1.81425,3.91716666669
254.28,-1.80983333333,-1.41766666667,-5.00733333333,-6.40029761905,-7.75283333334,1.9155,-0.196166666667,-2.91083333333,-3.64747222222,-3.03908333334,3.12216666665
254.66,-2.65716666667,-1.99683333334,-6.03783333333,-6.85985714284,-8.82083333334,1.25783333334,-0.314166666665,-3.49066666666,-4.50219444445,-3.68691666666,2.23283333333
255.03,-3.95,-2.56666666667,-6.05,-7.58214285716,-10.2333333334,0.333333333335,-1.55,-4.36666666667,-5.825,-4.88333333333,1.31666666666
255.41,-5.15133333333,-4.0085,-7.437,-8.83946428573,-11.7616666667,-0.96683333333,-3.02383333333,-5.69633333333,-7.02358333333,-6.3465,-0.158333333335
255.78,-6.17416666667,-5.23716666667,-8.9125,-9.66280952379,-12.7526666667,-1.96616666666,-4.061,-5.7515,-7.52180555555,-6.98266666665,-0.625
256.15,-5.2955,-3.8265,-7.073,-8.7192857143,-11.3166666667,-1.05166666667,-2.99233333333,-4.46133333334,-6.53183333333,-6.27466666666,0.380833333335
256.53,-4.65483333333,-2.82433333333,-6.32883333333,-8.25498809526,-10.129,-1.48166666666,-2.85916666667,-3.41683333333,-5.91291666667,-5.70958333333,0.505666666665
256.90,-4.03883333333,-3.083,-5.8195,-7.7468690476,-9.75933333335,-1.84633333334,-2.85183333333,-3.42916666667,-5.72316666666,-5.6215,0.3955
257.28,-2.69016666667,-1.86366666666,-3.98266666666,-5.26963095239,-7.815,0.015166666665,-1.42766666667,-1.92366666666,-4.42075,-4.26808333334,1.7735
257.65,-2.15533333333,-1.60633333333,-3.601,-4.21408333334,-7.00116666667,0.83,-0.656,-1.43216666667,-3.55413888889,-3.07925,2.62383333334
258.02,-0.676333333333,0.20633333333,-1.6965,-2.38417857143,-4.86016666667,2.224,1.13483333333,0.137499999999,-2.01366666667,-1.2035,4.66533333333
258.40,0.400166666667,0.9275,-1.10333333333,-1.34647619048,-3.93466666667,2.52883333333,1.484,0.673666666666,-1.36847222222,-0.375916666665,5.3895
258.77,1.5145,1.54766666667,0.1505,-0.284428571428,-2.7275,3.21266666667,2.0665,1.2885,-0.369472222222,0.661083333334,6.0325
259.15,2.4695,2.49866666666,0.7665,0.695035714285,-1.52583333334,4.4155,2.934,2.0935,0.544305555555,1.51825,6.63433333333
259.52,3.377,3.47666666666,1.73166666667,1.78530952381,-0.524333333335,5.4075,3.7885,2.71383333333,1.39205555556,2.541,7.39133333335
259.89,3.683,3.75066666666,2.4635,2.23526190476,-0.301666666668,5.74033333333,4.05266666666,2.64233333333,1.57797222222,2.86066666666,7.34783333335
260.27,3.9935,3.74516666666,2.65633333334,2.72322619048,-0.08883333333,6.24183333334,4.3425,2.98766666667,2.08738888889,3.47258333334,7.50216666668
260.64,4.22883333333,3.71933333334,2.8795,3.11034523809,0.15666666667,6.72583333333,4.4955,3.01816666666,2.29880555555,3.70758333334,7.69883333333
261.01,4.3265,3.71083333333,2.78416666667,3.18473809523,0.1785,6.87483333333,4.65433333333,3.06633333333,2.41813888889,3.7395,7.807
261.39,4.158,3.25266666667,2.429,2.77842857143,-0.110833333335,6.49383333334,4.30383333333,2.65716666667,2.14502777778,3.43966666666,7.38166666665
261.76,4.4715,3.47233333333,2.68183333334,2.98933333333,0.225666666669,6.9865,4.54866666667,2.83616666667,2.56858333333,3.70416666666,7.53383333335
262.13,4.70233333333,3.51283333334,2.89633333333,3.2436547619,0.392333333334,7.175,4.60883333333,2.69683333333,2.86188888888,3.81791666666,7.43650000002
262.51,4.8115,3.4445,2.9555,3.2420952381,0.281333333333,7.55916666667,4.79166666666,2.75433333333,3.13402777777,3.75941666666,7.32466666665
262.88,4.75333333334,3.38666666666,2.61416666667,3.16705952381,0.296999999998,7.76866666667,4.605,2.70333333333,3.07344444445,3.65433333333,7.09316666665
263.25,4.93983333334,3.2905,2.58916666666,3.51460714286,0.354666666665,7.925,4.72533333333,2.92766666666,3.54477777777,4.037,7.47166666669
263.63,4.91266666667,3.11133333333,2.12883333333,3.50377380952,0.200166666665,7.64183333333,4.64883333334,2.74733333334,3.59211111111,3.93025,7.12333333332
264.00,5.5785,3.57416666666,1.98466666667,3.81544047619,0.50366666667,8.37266666667,4.927,3.4855,4.29025,4.01366666667,7.16833333334
264.37,5.72533333333,3.65416666666,1.78,3.61447619048,0.624666666665,8.52583333333,4.83016666667,3.33116666667,4.29238888889,3.5185,7.32866666667
264.75,5.62283333334,3.43733333334,1.30483333333,3.63655952381,0.244166666665,8.137,4.753,3.32066666667,3.87758333333,3.538,6.88516666665
265.12,5.5345,3.10416666667,1.10483333334,3.81134523809,0.3155,8.07033333333,4.51366666667,3.23033333333,3.44413888888,3.51966666667,6.46033333335
265.49,5.814,3.00916666667,1.03,4.17321428571,0.673166666665,8.18033333333,4.49833333334,3.6005,3.46116666667,3.50366666667,6.538
265.87,6.02733333334,3.24783333333,1.09583333333,4.59972619047,1.02616666667,7.95966666666,4.58266666667,3.925,3.36886111111,3.5865,6.5355
266.24,5.71316666666,3.1075,0.810666666665,4.12485714286,0.56933333333,7.28616666667,4.121,3.76383333333,3.01738888889,3.07383333334,6.051
266.61,5.71716666667,3.2645,1.32433333334,4.37875,0.886,7.2095,4.057,3.80516666667,2.93944444444,3.27841666666,5.98783333333
266.98,5.11283333334,2.42,0.873166666665,3.59276190477,0.282,6.59566666667,3.73,2.88383333334,2.29555555556,2.4425,5.34933333334
267.36,5.41833333333,2.6565,1.7885,3.74496428572,0.77166666667,6.77716666667,4.121,3.08616666667,2.42125,2.59491666667,5.2515
267.73,5.05816666667,2.1005,1.80883333333,3.49248809524,0.557333333335,6.64433333334,3.78933333333,3.06066666667,1.73186111111,2.12208333333,4.77533333334
268.10,4.456,1.29216666667,1.47733333334,3.3564047619,0.18466666667,6.08416666667,3.44083333334,2.333,1.06319444444,1.561,4.322
268.48,4.33266666667,1.2555,1.53433333334,3.49125,0.393833333335,5.80183333334,3.42183333333,2.19083333333,1.00805555555,1.78075,4.01266666667
268.85,4.05816666667,1.3365,1.9485,3.48352380952,0.43483333333,5.918,3.31716666667,2.15783333333,1.16738888889,1.88808333333,4.19483333333
269.22,3.87433333333,1.473,2.20133333334,3.53573809524,0.36016666667,5.74766666667,3.27416666666,2.3295,1.31161111111,1.90133333333,4.21883333334
269.59,3.738,1.96783333333,2.60766666667,3.81069047619,0.474333333335,5.83233333333,3.49283333334,2.30766666667,1.61597222222,2.28783333334,4.42533333333
269.97,3.47033333333,1.7505,2.5675,3.58691666667,0.06216666667,5.5555,3.229,2.08516666667,1.46672222222,1.96858333333,4.18633333333
270.34,3.591,1.479,2.84383333333,3.92942857143,0.495666666665,5.84033333333,3.507,2.272,1.53641666667,2.0395,4.4375
270.71,3.64816666667,1.5435,2.8355,3.88441666667,0.790166666665,5.78933333333,3.61833333334,2.2745,1.78197222222,2.03433333333,4.7705
271.09,3.83783333334,1.86216666667,3.11316666667,4.31704761905,1.14433333334,5.9985,3.86633333333,2.62966666667,2.01372222222,2.35233333333,5.31616666666
271.46,3.6365,1.94166666666,2.72383333333,4.43060714286,0.974333333335,5.72933333333,3.76,2.4635,1.65372222222,2.48725,5.50316666667
271.83,3.59833333333,1.96616666666,2.8495,4.30030952381,1.09683333333,5.47766666667,3.87916666667,2.187,1.87377777778,2.57141666666,5.698
272.20,3.528,1.98583333333,2.63966666667,3.94182142857,1.0715,5.168,3.63266666667,2.00566666667,1.88808333334,2.80266666666,5.80166666666
272.58,3.48083333334,1.82066666666,2.57066666667,3.89753571429,0.948499999998,4.77566666666,3.423,2.077,1.81194444444,2.7115,5.763
272.95,3.17066666666,1.455,2.027,3.61225,0.768999999998,4.40983333333,3.16433333333,1.76633333333,1.49427777778,2.25866666667,5.38166666666
273.32,3.27133333333,1.42366666666,1.95516666667,3.49935714286,0.847666666667,4.57466666666,3.088,1.68933333333,1.57775,2.338,5.49833333333
273.69,3.15083333334,1.13466666667,1.75616666666,3.3323452381,0.893833333331,4.40583333333,2.95433333334,1.77516666667,1.44013888889,2.14575,5.46483333334
274.06,3.06233333334,1.042,1.65583333333,3.37004761905,1.02933333333,4.11083333334,2.813,1.899,1.399,2.12908333334,5.319
274.44,2.81066666666,1.183,1.58166666667,3.24973809524,0.960833333332,3.94116666667,2.68,2.05216666666,1.34530555556,2.281,5.242
274.81,2.8015,1.08566666667,1.46066666667,3.31423809524,0.891333333333,3.78616666667,2.5935,2.1445,1.26783333333,2.28191666667,5.03966666667
275.18,3.2395,1.793,2.12566666666,3.79316666667,1.51466666667,4.02066666666,3.04233333333,2.7575,1.89025,2.70616666667,5.3585
275.55,2.22983333333,0.722166666666,1.10783333334,2.73905952381,0.672999999999,2.97983333333,1.87216666666,1.858,1.06805555555,1.41983333334,4.0455
275.93,2.00466666666,0.5225,1.02416666666,2.76383333333,0.3365,2.885,1.582,1.9615,0.959305555554,1.23491666666,4.002
276.30,1.78416666667,0.279166666667,0.881,2.82078571428,0.3305,2.90033333333,1.51233333333,2.16583333333,0.69627777778,0.811416666665,3.94283333333
276.67,1.462,0.2475,0.712666666665,2.52657142858,0.232166666665,2.8865,1.417,2.00166666667,0.38613888889,0.329833333333,3.9735
277.04,1.70433333333,0.504166666667,1.00116666667,2.51977380952,0.489166666665,2.88083333333,1.75733333333,2.071,0.606166666666,0.596,4.119
277.41,2.13866666667,1.25583333333,1.64383333333,2.90105952381,1.073,3.379,2.38183333333,2.6635,1.08844444445,0.7875,4.45183333333
277.79,2.394,1.63933333333,2.07366666666,3.15420238095,1.21216666667,3.47666666667,2.56933333333,2.81333333333,1.35080555555,1.3075,4.56683333333
278.16,2.08516666666,1.539,2.047,3.07620238095,1.02333333333,3.43966666667,2.51583333334,2.524,1.33497222222,1.31175,4.7015
278.53,1.80466666666,1.675,1.622,2.89827380952,0.845333333335,3.09116666666,2.29166666667,2.0785,1.15847222222,0.9025,4.11916666666
278.90,1.05216666667,1.20483333333,0.739666666665,2.27028571428,0.35083333333,2.61516666666,1.86033333333,1.4485,0.56033333333,0.457416666665,3.46133333333
279.27,-0.3615,0.038333333333,-0.746666666667,1.20884523809,-0.838500000002,1.35433333334,0.646333333333,0.3615,-0.683666666665,-0.758166666667,2.08516666667
279.64,-0.242,0.355333333333,-0.234333333334,1.33741666666,-0.794166666668,1.30066666666,0.990500000002,0.476333333335,-0.501555555555,-0.55975,2.32916666666
280.02,-0.575333333333,0.1795,-0.6275,1.09286904762,-0.911499999998,1.00116666667,0.605166666666,0.418333333335,-0.793138888885,-0.855333333334,1.86016666666
280.39,-0.413,0.753666666667,-0.0506666666665,1.52536904762,-0.695666666666,1.1595,0.877,0.724833333335,-0.61125,-0.333583333333,2.0215
280.76,-0.272166666667,0.8235,0.14,1.59877380953,-0.718833333333,1.29133333333,1.12383333333,0.746666666668,-0.37911111111,-0.0836666666665,1.98916666667
281.13,-0.194833333334,0.785666666665,0.140833333334,1.80159523809,-0.685166666666,1.3095,1.0745,0.832833333335,-0.39272222222,0.03025,2.24966666667
281.50,-0.583666666665,0.367333333333,-0.327833333335,1.62290476191,-1.06916666667,0.708333333333,0.518166666667,0.642833333332,-0.680083333331,-0.0624166666665,2.06616666667
281.87,-0.923,0.179666666667,-0.647666666665,1.46885714286,-1.28866666667,0.564166666665,0.359,0.474333333334,-0.844055555555,-0.291833333333,1.90383333333
282.25,-0.887333333331,0.112666666666,-0.587333333335,1.34921428572,-1.39983333333,0.506000000001,0.131333333333,0.337666666667,-1.02983333333,-0.29675,1.76233333333
282.62,-0.273499999998,0.455333333331,0.0971666666665,1.85080952381,-0.838166666666,0.880666666665,0.637833333334,0.807833333331,-0.47988888889,0.273166666666,2.78166666667
282.99,0.047,0.816833333333,0.476,2.15388095238,-0.5525,1.09916666667,0.881666666669,1.31016666667,-0.11552777778,0.649083333335,3.1735
283.36,0.606999999998,1.37266666667,0.8285,2.54326190477,-0.204166666665,1.54283333333,1.163,1.76983333333,0.353694444445,1.10633333334,3.73266666667
283.73,1.00866666667,1.896,1.33366666667,3.08915476191,0.258833333331,2.13283333333,1.5985,2.27616666667,0.955083333334,1.7305,4.40916666667
284.10,1.46983333333,2.40366666666,1.82516666666,3.48527380953,0.758833333335,2.37183333334,2.04833333334,2.64783333333,1.48488888889,2.30825,4.82866666666
284.47,1.58416666666,2.38683333333,1.62016666666,3.33048809524,0.6995,2.3095,2.07833333334,2.66466666667,1.66083333333,2.33266666667,4.8355
284.85,1.97883333333,2.86366666666,1.829,3.67248809523,1.13933333333,2.68866666667,2.42883333334,3.13333333333,2.02563888889,2.84575,5.2325
285.22,1.7985,2.742,1.74966666667,3.48723809524,1.06083333333,2.75166666667,2.4145,3.10366666667,2.02830555555,2.81283333333,5.098
285.59,1.46066666667,2.505,1.379,3.10161904762,0.804666666665,2.44716666666,2.30383333334,2.73,1.79136111111,2.55991666666,4.823
285.96,1.27033333333,2.5075,1.41716666667,3.06636904762,0.82,2.46033333333,2.27533333333,2.517,1.70408333333,2.50491666667,4.91566666667
286.33,1.5045,2.7895,1.74283333333,3.25708333334,1.1495,2.73816666667,2.71,2.9575,1.91016666667,2.88966666666,5.3455
286.70,1.11933333333,2.31783333333,1.441,2.82261904762,0.760166666667,2.33166666666,2.37383333333,2.69083333333,1.47908333333,2.53675,4.87783333334
287.07,1.07066666667,2.27233333334,1.62683333334,2.81134523809,0.738666666667,2.2255,2.30016666667,2.506,1.45466666667,2.55041666666,4.94633333333
287.44,1.25633333333,2.28783333334,1.93633333333,2.86814285715,0.9515,2.316,2.67216666666,2.70983333333,1.71294444444,2.89283333334,5.06783333333
287.82,1.044,1.99883333333,1.5705,2.55504761905,0.860833333334,2.09283333334,2.45,2.62433333333,1.53225,2.81466666666,4.77816666667
288.19,0.609666666667,1.7435,1.15716666667,2.14117857143,0.438166666667,1.82416666667,2.2435,2.35766666667,1.27402777778,2.43641666667,4.62983333333
288.56,0.182,1.49983333334,0.991833333334,1.95142857142,0.253833333333,1.6245,2.08933333333,2.07966666667,1.075,2.28575,4.63866666667
288.93,-0.285333333333,1.14616666667,0.614166666667,1.62061904762,-0.130333333334,1.214,1.83783333333,1.68783333333,0.875472222221,1.879,4.48333333334
289.30,-0.1465,1.21516666667,0.566166666666,1.80476190476,-0.127,1.16166666666,1.95216666667,1.67883333334,0.881805555555,1.96916666667,4.69016666667
289.67,0.244333333333,1.43616666667,0.972333333334,2.301,0.2295,1.50483333334,2.24266666666,1.95933333334,1.15536111111,2.35025,5.03266666666
290.04,0.263666666669,1.52166666667,1.06333333333,2.28446428571,0.268333333334,1.63866666667,2.2875,2.195,1.28111111111,2.48741666667,5.14566666666
290.41,-0.177,1.2075,0.426833333334,1.89676190476,-0.167,1.12933333333,1.78683333334,1.7525,1.00211111111,2.00541666666,4.708
290.78,0.0988333333335,1.70283333333,0.675833333333,2.2860952381,0.128166666667,1.57933333333,2.048,2.08766666667,1.43366666666,2.39608333334,5.01916666667
291.15,0.282999999999,1.93116666666,1.04266666667,2.4030952381,0.3775,1.8965,2.29366666667,2.29883333333,1.77502777778,2.62908333334,5.198
291.52,-0.130333333335,1.69883333333,0.741333333333,2.09310714286,-0.105333333333,1.804,1.91916666667,1.94933333334,1.43241666667,2.3175,5.06633333333
291.89,-0.340666666665,1.47066666667,0.453,2.08290476191,-0.554666666666,1.53166666667,1.81183333333,1.60833333334,1.19425,2.117,4.977
292.26,0.087166666665,1.68716666667,0.589666666667,2.49679761905,-0.2,2.01033333333,2.0615,1.836,1.34958333334,2.4385,5.25133333333
292.64,0.166666666668,1.70966666667,0.610166666666,2.54732142857,-0.114666666667,1.98616666666,1.89233333333,1.85583333333,1.36163888889,2.46583333333,5.12466666667
293.01,0.337499999998,1.8565,0.943833333334,2.76182142857,0.0526666666665,2.07266666666,1.89866666667,2.015,1.38708333333,2.64233333334,5.1215
293.38,0.350999999999,2.144,0.9685,2.80914285714,0.0425,2.1385,1.84583333333,2.11183333333,1.48072222222,2.55091666667,5.01116666666
293.75,0.520166666665,2.3735,1.05116666667,2.93364285714,0.212166666667,2.405,2.15566666667,2.3045,1.59308333334,2.84325,5.246
294.12,1.01483333333,2.49733333333,1.083,3.20652380952,0.425833333333,2.6235,2.487,2.424,1.87866666667,3.17283333334,5.32583333333
