wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
614.94,22.7956666667,53.1455,16.9395,32.588,19.9298333333,10.2193333333,38.5126666667,37.0965,16.7043333333,39.4546666667,11.6115
615.28,22.75,53.147,17.011,32.6746666667,19.9585,10.268,38.5916666667,37.1045,16.7746666667,39.3753333333,11.599
615.61,22.928,53.282,17.2035,32.7403333333,20.0355,10.3236666667,38.8416666667,37.2865,16.7983333333,39.3683333333,11.5635
615.95,22.744,53.16,17.139,32.7396666667,19.9593333333,10.2103333333,38.688,37.165,16.7013333333,39.2126666667,11.5485
616.28,22.7506666667,53.2555,17.111,32.83,19.9671666667,10.169,38.7813333333,37.1925,16.6116666667,39.1873333333,11.609
616.61,22.7736666667,53.287,17.1745,32.951,20.0371666667,10.1356666667,38.8836666667,37.2785,16.6256666667,39.097,11.609
616.95,22.838,53.279,17.2205,32.954,19.9605,10.1646666667,38.8696666667,37.1545,16.591,39.0336666667,11.6985
617.28,22.8396666667,53.162,17.2315,33.0696666667,19.9541666667,10.1073333333,38.9296666667,37.1715,16.5846666667,38.989,11.7295
617.62,22.8026666667,53.185,17.281,33.159,19.8648333333,10.0253333333,38.873,37.1355,16.6806666667,39.0786666667,11.6525
617.95,22.7023333333,53.0965,17.232,33.034,19.7671666667,9.93266666667,38.8436666667,37.0235,16.6476666667,39.004,11.6225
618.28,22.6953333333,53.1785,17.3315,33.0806666667,19.8193333333,10.0203333333,38.8936666667,37.003,16.719,39.0696666667,11.7485
618.62,22.6096666667,53.39,17.349,33.1283333333,19.7891666667,10.0583333333,39.0713333333,36.9395,16.7536666667,39.194,11.8125
618.95,22.6953333333,53.482,17.475,33.1823333333,19.9025,10.136,39.0416666667,36.9945,16.723,39.313,11.8675
619.28,22.5773333333,53.4805,17.4975,33.1336666667,19.9551666667,10.1953333333,38.9033333333,36.8545,16.6306666667,39.2823333333,11.866
619.62,22.752,53.649,17.6655,33.2433333333,20.0235,10.3626666667,39.178,36.9745,16.7683333333,39.5666666667,11.984
619.95,22.8933333333,53.706,17.8335,33.3413333333,20.1403333333,10.499,39.3963333333,37.017,16.8663333333,39.8376666667,11.969
620.28,22.9,53.699,17.905,33.284,20.1338333333,10.5753333333,39.4656666667,36.9585,16.9306666667,39.8126666667,11.9085
620.62,22.954,53.705,17.963,33.2736666667,20.2473333333,10.587,39.3973333333,37.062,17.0223333333,39.8153333333,11.9765
620.95,22.9943333333,53.8255,18.038,33.3696666667,20.3425,10.7293333333,39.5136666667,37.0285,17.061,39.9743333333,12.023
621.28,22.9706666667,53.7675,18.1095,33.391,20.3816666667,10.809,39.628,37.021,17.1066666667,39.9676666667,12.125
621.62,23.0823333333,53.855,18.134,33.4826666667,20.4575,10.9093333333,39.7186666667,37.1415,17.1506666667,40.0096666667,12.186
621.95,23.0313333333,53.7035,18.071,33.4043333333,20.3371666667,10.8363333333,39.5403333333,37.0855,17.064,39.9296666667,11.975
622.28,23.1356666667,53.6945,18.1675,33.513,20.3995,10.8946666667,39.4526666667,37.2255,17.1006666667,39.949,11.9665
622.62,23.1393333333,53.6905,18.0795,33.5266666667,20.2868333333,10.8083333333,39.4963333333,37.1525,17.1726666667,39.9886666667,11.8665
622.95,23.198,53.6475,18.0865,33.588,20.178,10.6893333333,39.536,37.2,17.1253333333,40.0346666667,11.937
623.28,23.094,53.4995,18.034,33.4416666667,20.1031666667,10.6093333333,39.3843333333,37.1065,16.993,39.7406666667,11.7955
623.62,23.053,53.447,17.9185,33.3543333333,20.0258333333,10.5033333333,39.2296666667,37.1405,16.941,39.6156666667,11.752
623.95,23.113,53.475,17.873,33.4273333333,20.0101666667,10.506,39.282,37.1695,16.9096666667,39.604,11.8635
624.28,23.141,53.451,17.977,33.4926666667,19.9688333333,10.5306666667,39.36,37.2085,16.919,39.6476666667,11.7605
624.62,23.11,53.3485,17.973,33.404,19.9103333333,10.4753333333,39.2786666667,37.208,16.8466666667,39.5156666667,11.734
624.95,23.0803333333,53.2055,17.92,33.336,19.855,10.4013333333,39.249,37.234,16.696,39.352,11.6605
625.28,23.1233333333,53.1155,17.8955,33.273,19.8403333333,10.3616666667,39.3096666667,37.255,16.6343333333,39.283,11.5955
625.61,23.1766666667,53.2,17.897,33.331,19.9491666667,10.3293333333,39.429,37.4055,16.621,39.3086666667,11.7275
625.95,23.135,53.1185,17.8465,33.1853333333,19.8965,10.2583333333,39.385,37.3385,16.5716666667,39.2206666667,11.7485
626.28,23.1266666667,52.991,17.782,33.1513333333,19.8978333333,10.2433333333,39.3883333333,37.3635,16.4683333333,39.1556666667,11.725
626.61,23.21,53.049,17.826,33.187,19.9928333333,10.2293333333,39.459,37.4825,16.5326666667,39.1056666667,11.6565
626.94,23.1946666667,53.1095,17.831,33.161,19.9251666667,10.1836666667,39.478,37.4315,16.5103333333,39.1273333333,11.716
627.28,23.2023333333,53.1465,17.958,33.2776666667,19.9418333333,10.2426666667,39.5506666667,37.4605,16.5563333333,39.1596666667,11.819
627.61,23.157,52.9705,17.997,33.2436666667,19.9281666667,10.2236666667,39.4393333333,37.3835,16.567,39.097,11.848
627.94,23.1243333333,52.9715,17.9365,33.27,19.941,10.2246666667,39.4223333333,37.364,16.5233333333,39.0373333333,11.7975
628.27,23.2023333333,53.1145,17.9925,33.372,20.0165,10.291,39.426,37.4965,16.5776666667,39.051,11.8045
628.61,23.2243333333,53.305,18.0365,33.329,20.0688333333,10.4036666667,39.3466666667,37.5005,16.6306666667,39.184,11.921
628.94,23.213,53.374,18.1815,33.369,20.1378333333,10.438,39.19,37.4895,16.7066666667,39.2376666667,11.988
629.27,23.2576666667,53.42,18.2895,33.2776666667,20.1493333333,10.4976666667,39.1643333333,37.477,16.758,39.259,11.9445
629.60,23.3053333333,53.5605,18.3685,33.3483333333,20.2321666667,10.5016666667,39.2313333333,37.5995,16.8193333333,39.3803333333,11.9725
629.94,23.256,53.543,18.3675,33.3053333333,20.2578333333,10.495,39.1576666667,37.6185,16.888,39.3343333333,12.04
630.27,23.119,53.4325,18.214,33.2326666667,20.1393333333,10.5543333333,39.0273333333,37.443,16.8843333333,39.4263333333,12.063
630.60,23.2793333333,53.44,18.298,33.365,20.3013333333,10.6496666667,39.0773333333,37.63,17.013,39.5396666667,12.1855
630.93,23.2836666667,53.4165,18.3755,33.2856666667,20.3515,10.6576666667,39.0603333333,37.5485,17.0433333333,39.4943333333,12.126
631.26,23.3046666667,53.7375,18.418,33.3546666667,20.395,10.616,39.188,37.649,17.077,39.639,12.098
631.60,23.3386666667,53.671,18.5495,33.3033333333,20.4215,10.624,39.168,37.6175,17.1743333333,39.6273333333,12.1475
631.93,23.3106666667,53.5215,18.649,33.214,20.3943333333,10.6723333333,39.34,37.493,17.2313333333,39.624,12.2515
632.26,23.4403333333,53.365,18.709,33.2683333333,20.4603333333,10.699,39.4366666667,37.504,17.299,39.4693333333,12.1865
632.59,23.403,53.3115,18.6785,33.2816666667,20.4063333333,10.7016666667,39.5243333333,37.41,17.2006666667,39.4133333333,12.1885
632.92,23.407,53.3315,18.6675,33.3763333333,20.444,10.7643333333,39.6286666667,37.485,17.2866666667,39.399,12.2965
633.26,23.4933333333,53.4085,18.679,33.4436666667,20.4398333333,10.7683333333,39.6486666667,37.5395,17.3156666667,39.3003333333,12.323
633.59,23.5436666667,53.495,18.7995,33.5033333333,20.4695,10.8053333333,39.759,37.5625,17.339,39.4026666667,12.3195
633.92,23.6073333333,53.6135,19.022,33.6253333333,20.5333333333,10.8316666667,39.6276666667,37.646,17.386,39.4276666667,12.3215
634.25,23.4846666667,53.5185,19.0015,33.593,20.4586666667,10.8116666667,39.6483333333,37.52,17.3133333333,39.3046666667,12.244
634.58,23.5056666667,53.648,18.948,33.6403333333,20.4756666667,10.795,39.5663333333,37.618,17.2453333333,39.3736666667,12.219
634.91,23.5876666667,53.5265,18.9525,33.6856666667,20.4593333333,10.9283333333,39.518,37.638,17.2253333333,39.393,12.1855
635.25,23.599,53.7055,18.8735,33.755,20.4821666667,10.9036666667,39.489,37.7595,17.1836666667,39.5226666667,12.257
635.58,23.582,53.7205,18.741,33.7906666667,20.4543333333,10.8533333333,39.4186666667,37.775,17.1453333333,39.5303333333,12.187
635.91,23.4336666667,53.8305,18.671,33.8403333333,20.372,10.7996666667,39.4223333333,37.728,17.1833333333,39.6346666667,12.2465
636.24,23.648,54.1285,18.821,34.087,20.5173333333,10.9156666667,39.5913333333,38.006,17.413,39.8943333333,12.393
636.57,23.6356666667,54.156,18.9135,34.126,20.4836666667,10.801,39.626,38.003,17.4193333333,39.9373333333,12.2965
636.90,23.3893333333,53.796,18.882,34.0953333333,20.3493333333,10.8043333333,39.538,37.728,17.298,39.8473333333,12.1965
637.23,23.345,53.9895,19.04,34.221,20.3675,10.9,39.6346666667,37.6445,17.3743333333,39.774,12.256
637.56,23.4023333333,54.1005,19.062,34.174,20.4916666667,10.9163333333,39.964,37.74,17.4733333333,39.801,12.223
637.90,23.4363333333,54.257,19.1305,34.1656666667,20.5436666667,10.867,39.876,37.844,17.466,39.895,12.1985
638.23,23.408,54.0265,19.129,34.165,20.4535,10.7473333333,39.7746666667,37.7535,17.5216666667,39.7686666667,12.2465
638.56,23.3286666667,53.895,19.2055,34.1046666667,20.486,10.6153333333,39.761,37.712,17.557,39.5713333333,12.2925
638.89,23.3103333333,53.8575,19.3555,34.0453333333,20.3941666667,10.6696666667,39.686,37.4815,17.644,39.4386666667,12.2745
639.22,23.2753333333,53.72,19.5235,33.9296666667,20.3833333333,10.6446666667,39.6733333333,37.516,17.584,39.492,12.2075
639.55,23.507,53.812,19.7935,33.9886666667,20.6033333333,10.7273333333,39.7663333333,37.641,17.6996666667,39.6233333333,12.374
639.88,23.2966666667,53.6805,19.724,33.831,20.4715,10.6316666667,39.585,37.4255,17.6533333333,39.5183333333,12.307
640.21,23.393,53.558,19.77,33.878,20.519,10.713,39.5576666667,37.463,17.628,39.6666666667,12.4655
640.54,23.6556666667,53.84,20.025,33.9273333333,20.7248333333,10.8823333333,39.5483333333,37.7845,17.8043333333,39.8296666667,12.7255
640.87,23.6726666667,53.585,19.91,33.7996666667,20.7165,10.8623333333,39.3046666667,37.8405,17.8496666667,39.7956666667,12.688
641.20,23.505,53.4925,19.7955,33.81,20.5385,10.82,39.2843333333,37.5285,17.6933333333,39.6916666667,12.7325
641.53,23.4873333333,53.355,19.873,33.862,20.5576666667,10.928,39.3116666667,37.457,17.8096666667,39.6406666667,12.785
641.87,23.4493333333,53.299,19.9615,33.7923333333,20.6041666667,11.0983333333,39.5603333333,37.4455,17.763,39.6553333333,12.888
642.20,23.5433333333,53.4605,20.1665,33.831,20.6461666667,11.2723333333,39.647,37.4425,17.8133333333,39.874,12.92
642.53,23.4756666667,53.4105,20.1635,33.9276666667,20.7095,11.2793333333,39.8433333333,37.5285,17.7823333333,39.7393333333,12.9875
642.86,23.6306666667,53.729,20.205,34.2063333333,20.8255,11.377,39.8246666667,37.6655,17.8936666667,39.799,13.1905
643.19,23.4956666667,53.6755,20.1275,34.115,20.6856666667,11.3133333333,39.8373333333,37.67,17.8316666667,39.619,13.088
643.52,23.6016666667,53.674,20.202,33.962,20.6606666667,11.2706666667,40.0526666667,37.733,17.8326666667,39.6213333333,13.139
643.85,23.477,53.788,20.09,33.8833333333,20.5173333333,11.2563333333,39.96,37.459,17.8213333333,39.2966666667,13.003
644.18,23.3206666667,53.784,19.928,33.8316666667,20.3528333333,11.01,40.0586666667,37.2135,17.688,39.291,12.8145
644.51,23.3293333333,53.8795,19.9655,33.7896666667,20.2475,10.9393333333,40.191,37.1535,17.5476666667,39.3783333333,12.8575
644.84,23.4916666667,53.868,20.246,33.8423333333,20.3338333333,10.908,40.1586666667,37.4055,17.666,39.3186666667,12.912
645.17,23.6316666667,54.078,20.1995,34.0056666667,20.3543333333,10.9346666667,40.175,37.413,17.6153333333,39.6,13.001
645.50,23.7403333333,54.3005,20.1775,34.093,20.3908333333,10.779,40.1526666667,37.5025,17.61,39.6253333333,12.952
645.83,23.659,54.329,19.9705,33.9366666667,20.3175,10.645,40.0836666667,37.4625,17.373,39.3716666667,12.943
646.16,23.6606666667,54.3,20.0925,34.0123333333,20.383,10.7796666667,40.1323333333,37.489,17.4396666667,39.6106666667,13.0515
646.49,23.667,54.2275,20.138,33.9503333333,20.279,10.7913333333,40.166,37.414,17.4546666667,39.5266666667,12.9135
646.82,23.6593333333,54.192,20.1025,33.939,20.2755,10.81,39.9383333333,37.3225,17.31,39.6296666667,12.796
647.15,23.602,53.971,20.167,34.1466666667,20.2823333333,10.7933333333,39.7133333333,37.301,17.3123333333,39.6036666667,12.6425
647.48,23.594,53.8175,20.3525,34.105,20.309,10.692,39.6806666667,37.311,17.2543333333,39.666,12.65
647.81,23.756,53.869,20.4455,34.1193333333,20.3818333333,10.852,39.6763333333,37.3885,17.379,39.5973333333,12.758
648.14,23.8333333333,53.8385,20.6875,34.2616666667,20.5433333333,10.9583333333,39.8306666667,37.458,17.5273333333,39.9323333333,12.7905
648.47,23.8103333333,53.7825,20.6075,34.233,20.5506666667,11.0356666667,39.694,37.364,17.4493333333,40.0783333333,12.675
648.80,23.829,53.897,20.748,34.2206666667,20.6481666667,11.1476666667,39.8036666667,37.4575,17.6706666667,39.9913333333,12.6665
649.13,23.8046666667,53.8525,20.813,34.2356666667,20.6053333333,11.273,39.7693333333,37.319,17.728,40.0466666667,12.636
649.46,23.824,53.904,20.8045,34.44,20.7315,11.308,39.8703333333,37.4245,17.9156666667,40.1693333333,12.7555
649.79,23.9063333333,53.8705,20.545,34.288,20.6961666667,11.1493333333,39.717,37.5325,17.7873333333,39.889,12.6805
650.11,23.861,53.7545,20.4635,34.18,20.6975,10.9986666667,39.6716666667,37.4735,17.7676666667,39.9353333333,12.688
650.44,24.0113333333,53.814,20.4935,34.1856666667,20.6938333333,11.0086666667,39.7606666667,37.5515,17.91,39.905,12.8545
650.77,23.8996666667,53.7055,20.3365,34.0533333333,20.6155,10.918,39.662,37.4005,17.73,39.702,12.727
651.10,23.9126666667,53.7535,20.2735,34.159,20.7543333333,11.064,39.6026666667,37.428,17.7833333333,39.6726666667,12.7545
651.43,23.854,53.6195,20.1535,34.1916666667,20.7578333333,11.0856666667,39.5263333333,37.3505,17.8933333333,39.7916666667,12.699
651.76,23.7246666667,53.5385,19.9615,34.0826666667,20.6498333333,11.004,39.391,37.1985,17.7926666667,39.3613333333,12.658
652.09,23.816,53.5965,19.9245,34.2043333333,20.7436666667,11.1036666667,39.5483333333,37.314,17.9046666667,39.4076666667,12.8695
652.42,23.652,53.378,19.941,34.1846666667,20.6841666667,11.0083333333,39.3876666667,37.2785,17.813,39.3283333333,12.8665
652.75,23.642,53.467,20.0495,34.21,20.7591666667,11.01,39.481,37.3735,17.914,39.271,12.9015
653.08,23.6033333333,53.328,20.172,33.9773333333,20.637,11.0483333333,39.3943333333,37.264,18.017,39.0626666667,12.815
653.41,23.6736666667,53.3885,20.5175,34.1143333333,20.649,11.13,39.5726666667,37.207,18.2116666667,39.3366666667,12.816
653.74,23.7266666667,53.457,20.7075,34.2783333333,20.7748333333,11.2426666667,39.529,37.3415,18.3643333333,39.3256666667,12.935
654.06,23.5496666667,53.4115,20.66,34.2843333333,20.7436666667,11.2313333333,39.597,37.187,18.376,39.4073333333,12.877
654.39,23.713,53.565,20.8035,34.379,20.8213333333,11.3943333333,39.841,37.243,18.556,39.555,13.039
654.72,23.707,53.432,20.8605,34.2996666667,20.6846666667,11.3226666667,39.8783333333,37.235,18.59,39.5863333333,13.0255
655.05,23.7436666667,53.635,21.225,34.382,20.8595,11.3376666667,40.0033333333,37.5165,18.512,39.6893333333,13.127
655.38,23.7863333333,53.7435,21.2685,34.3076666667,20.8153333333,11.3083333333,39.858,37.554,18.3756666667,39.7256666667,13.015
655.71,23.6893333333,53.744,21.355,34.0986666667,20.6775,11.091,39.832,37.4175,18.2353333333,39.4446666667,12.7795
656.04,23.9383333333,53.8405,21.2965,34.2516666667,20.7338333333,11.0966666667,40.1203333333,37.5235,18.253,39.512,12.792
656.37,24.057,53.752,21.342,34.3606666667,20.7576666667,11.162,40.261,37.597,18.3486666667,39.72,12.85
656.69,24.094,53.816,21.317,34.4743333333,20.7986666667,11.082,40.3563333333,37.685,18.2586666667,39.8933333333,12.7605
657.02,23.9836666667,53.7825,21.274,34.562,20.7931666667,11.037,40.3573333333,37.5875,18.185,39.8046666667,12.728
657.35,24.0013333333,53.762,21.227,34.438,20.7293333333,10.9836666667,40.4853333333,37.473,18.1683333333,39.7016666667,12.757
657.68,24.0826666667,53.691,21.338,34.4826666667,20.7596666667,11.0203333333,40.515,37.541,18.0046666667,39.5556666667,12.7075
658.01,23.989,53.7565,21.277,34.522,20.6876666667,11.0,40.5583333333,37.607,17.9226666667,39.4623333333,12.63
658.34,24.113,54.089,21.223,34.6143333333,20.7888333333,11.0843333333,40.706,37.7135,17.907,39.5966666667,12.6235
658.66,24.037,53.9305,21.092,34.547,20.5936666667,11.0313333333,40.7676666667,37.393,17.8653333333,39.426,12.5285
658.99,24.0746666667,54.033,21.175,34.7356666667,20.6266666667,11.067,40.9313333333,37.345,17.9946666667,39.5006666667,12.6305
659.32,24.1243333333,53.979,21.2915,34.8653333333,20.6181666667,11.1876666667,41.0866666667,37.2735,18.044,39.673,12.774
659.65,24.0693333333,53.9915,21.3115,34.7063333333,20.5501666667,11.0793333333,40.8773333333,37.2155,17.927,39.711,12.761
659.98,23.961,54.0165,21.2345,34.5666666667,20.5065,11.0313333333,40.7306666667,37.1685,17.8953333333,39.5963333333,12.7455
660.31,24.0403333333,54.093,21.281,34.712,20.546,11.1383333333,40.7136666667,37.148,17.926,39.6583333333,12.867
660.63,24.1626666667,54.2765,21.3575,34.7076666667,20.644,11.2486666667,40.7496666667,37.324,18.018,39.653,12.929
660.96,24.1486666667,54.3575,21.2575,34.8063333333,20.713,11.2493333333,40.8,37.412,17.9,39.647,12.828
661.29,24.1513333333,54.515,21.2295,34.9423333333,20.7488333333,11.231,40.878,37.4365,17.9973333333,39.8356666667,12.8805
661.62,24.142,54.529,21.404,34.957,20.8453333333,11.21,40.796,37.398,18.042,39.9733333333,13.0095
661.94,24.065,54.4975,21.522,34.9803333333,20.829,11.1433333333,40.6886666667,37.333,18.042,39.974,13.0655
662.27,24.153,54.486,21.682,34.9483333333,20.9053333333,11.1933333333,40.4353333333,37.458,18.1403333333,40.064,13.1505
662.60,24.2333333333,54.373,21.883,34.916,21.0595,11.3033333333,40.52,37.7285,18.2636666667,40.2456666667,13.2325
662.93,24.1973333333,54.419,21.7605,34.894,21.0983333333,11.3366666667,40.106,37.818,18.3456666667,40.0613333333,13.2215
663.26,24.1753333333,54.3685,21.7315,34.8666666667,21.092,11.308,40.138,37.888,18.4043333333,39.8333333333,13.0685
663.58,24.0583333333,54.249,21.614,34.8793333333,21.077,11.2116666667,40.0943333333,37.788,18.278,39.7246666667,12.887
663.91,23.8416666667,54.005,21.589,34.6943333333,20.969,11.055,39.931,37.726,18.26,39.5906666667,12.7005
664.24,23.562,53.7135,21.3845,34.4273333333,20.7331666667,10.7873333333,39.7056666667,37.5265,17.9916666667,39.6093333333,12.6045
664.57,23.5373333333,53.6275,21.606,34.264,20.5748333333,10.902,39.57,37.4065,17.9986666667,39.6093333333,12.732
664.89,23.6673333333,53.6395,21.632,34.226,20.6398333333,10.961,39.6006666667,37.5095,18.196,39.6576666667,12.782
665.22,23.6663333333,53.593,21.4665,34.028,20.6295,10.958,39.4423333333,37.4165,18.176,39.527,12.6635
665.55,23.759,53.458,21.572,33.9623333333,20.6511666667,10.9476666667,39.6613333333,37.5385,18.31,39.469,12.8495
665.87,23.7966666667,53.6395,21.5775,34.1496666667,20.708,11.1153333333,39.8726666667,37.582,18.3373333333,39.569,12.9065
666.20,23.819,53.8295,21.5635,34.0793333333,20.7266666667,11.0726666667,39.8373333333,37.54,18.2206666667,39.4026666667,12.8525
666.53,23.92,53.9495,21.7,34.1636666667,20.8293333333,11.043,40.207,37.698,18.2806666667,39.6386666667,12.928
666.86,23.7353333333,53.8845,21.6825,34.089,20.7678333333,11.1756666667,40.148,37.5385,18.1536666667,39.5513333333,12.9725
667.18,23.824,54.036,21.861,34.0983333333,20.7905,11.2593333333,40.218,37.4965,18.241,39.5806666667,13.1295
667.51,24.1046666667,54.151,21.921,34.0676666667,20.9068333333,11.366,40.468,37.6195,18.19,39.803,13.233
667.84,24.3613333333,54.36,22.1325,34.2846666667,21.0833333333,11.5613333333,40.7323333333,37.702,18.3483333333,40.033,13.4125
668.16,24.3263333333,54.307,22.008,34.2573333333,21.1638333333,11.52,40.63,37.7525,18.394,40.0213333333,13.329
668.49,24.3906666667,54.1925,22.2435,34.3206666667,21.2198333333,11.5833333333,40.6746666667,37.6935,18.3923333333,40.0393333333,13.299
668.82,24.5116666667,54.366,22.331,34.69,21.324,11.6376666667,40.9226666667,37.907,18.502,40.1846666667,13.406
669.14,24.5876666667,54.5705,22.363,34.9103333333,21.4285,11.823,40.962,37.9195,18.4673333333,40.33,13.3575
669.47,24.489,54.4285,22.33,34.8203333333,21.4353333333,11.6843333333,40.9746666667,37.865,18.2656666667,40.2203333333,13.2275
