wavelength,Back_TacCrif,Belly_TacCrif,Breast_TacCrif,Crissum_TacCrif,Crown_TacCrif,DorTail_TacCrif,Patch10_TacCrif,Rump_TacCrif,Throat_TacCrif,WingTip_TacCrif
826.00,23.7529333333,54.6024666667,41.5966,46.7208,19.3626,24.5795,27.7217333333,29.7614,54.1159333333,16.0875333334
826.30,23.8923333333,54.6615333333,41.968,46.9338666667,19.4336666667,24.9748666667,27.4767333333,30.1108666667,54.193,16.2198
826.61,23.6924,54.6504,42.0012666667,46.8032666667,19.3254,24.8071666667,27.6592666667,30.0532,54.0747333333,15.8483333333
826.91,24.0908,55.194,42.3438666667,47.1532666667,19.7215333334,25.1107333333,27.6186666667,30.342,54.4439333333,16.1349333333
827.21,23.8855333333,54.8517333334,41.9306666667,46.9574666667,19.6504,24.8282,27.4904,30.0428666667,53.9002,15.7560666667
827.51,23.2715333333,54.3033333333,41.2830666667,46.4256666667,18.9457333333,24.1618666667,28.4263333333,29.5074,53.1554666667,14.6829333333
827.82,22.8225333333,53.5538,40.8355333333,45.8313333333,18.4287333333,23.7293333333,28.4724666667,29.2304666667,52.5353333333,14.0164
828.12,22.9514,53.272,40.6955333333,45.6407333333,18.4628,23.7639,28.0879333333,29.2488,52.4078,14.1132
828.42,23.0058,53.3850666667,40.3718,45.6186666667,18.3971333333,23.7417666667,27.5280666667,28.9374,52.2924,13.947
828.72,22.6102666667,52.7511333333,40.1798,44.9690666667,17.6825333333,23.3426333333,27.343,28.5416,52.1277333333,13.4047333333
829.02,21.9753333333,51.9341333333,39.6129333333,44.3828,17.1933333333,23.1977,27.9854,28.1737333334,51.5801333333,12.4732
829.33,21.5933333333,51.6484666667,39.5888,43.8918,16.7126,23.0151333333,28.6826,27.8828,51.2545333334,11.7536
829.63,21.1756,51.6886,39.2375333333,43.5679333333,16.7776,22.9568,28.6263333333,27.2770666667,51.3018,11.2916
829.93,20.9083333333,51.3224666666,38.9290666667,42.9878,16.561,22.9219666667,28.2591333333,26.723,51.2025333333,10.9454
830.23,20.3309333333,50.1196,37.7811333333,41.9074,15.8538666667,22.0636,28.0964,26.1188666667,50.414,10.5062
830.54,20.6862,50.0784,37.638,41.7125333333,15.7320666666,22.0947,27.9490666667,26.1886,50.5816666667,10.9934
830.84,20.7132,50.6378,37.4550666667,41.8174666667,15.967,22.1639333333,27.049,26.0681333333,50.9396,11.454
831.14,21.2196,51.2473333334,37.4421333333,42.0998666667,16.4312,22.6403,26.7966666667,26.1896666667,51.3375333333,12.072
831.44,20.7196666667,50.9910666667,37.4078666667,41.8738666667,16.0489333333,22.2708666667,27.5417333333,25.6847333333,50.7876,11.7584
831.74,20.0844,50.0878666667,37.4298,41.5023333333,15.6487333333,21.6618,29.0544,25.6271333333,50.5235333333,11.4667333333
832.04,20.0855333333,49.7436,37.1432666667,41.9169333333,15.5554666667,21.6636333333,29.0543333333,25.4514666667,50.5494666667,11.453
832.35,20.4942,50.385,38.0118666667,42.3620666667,15.5575333333,21.2557666667,28.7907333333,25.8464,51.0861333333,11.7817333333
832.65,20.4922,50.1270666667,37.7002,42.5396666667,15.8202,20.8545333333,29.1318,25.7785333333,50.6138,11.9894
832.95,21.4918666667,50.6254,38.4272,43.0625333333,16.583,21.2014,29.0210666667,26.5788666667,51.0438,13.0478
833.25,21.7420666667,51.0686666667,38.9404666667,43.3662666667,16.7466666667,21.1229,29.7637333333,26.9648666667,51.2571333333,13.4133333333
833.55,21.6838,51.458,39.2271333333,43.5592,16.8423333333,21.1295,30.0849333333,26.8911333333,51.1248666667,13.4930666666
833.85,21.6476,52.0504666667,39.9436,44.1458666667,17.1731333333,21.5777,30.2763333333,27.1924666667,51.8433333333,13.6439333333
834.16,22.1957333333,52.4542,40.9676666667,44.7272,17.7114666667,22.2089333333,30.224,27.8974,52.4366,14.1726666667
834.46,21.6655333333,52.2198666667,41.0412666667,44.5296666667,17.1716666667,21.7328333333,29.7134666667,27.4208666667,52.3816,13.6968666667
834.76,21.7812,52.5144,41.4469333333,44.7744666667,17.0344,21.6817,30.1196,27.6106666667,52.5885333333,13.7818666667
835.06,21.5761333333,52.4874666667,41.6092,45.1292,17.2105333333,21.4236666667,30.4421333333,27.4062666667,52.3374,13.7732666667
835.36,21.2168666667,52.5238666667,41.7739333333,44.9961333333,16.8858666667,20.8326333333,30.6821333333,27.1607333333,52.5239333333,13.6066666667
835.66,20.3182,52.2724666667,41.0098666667,44.3997333333,16.1361333333,20.3965,30.3468666667,26.404,52.3058,12.9758666667
835.96,20.5222,52.8540666667,41.4356,44.7742666667,16.6082,20.8787333333,29.8082,26.5237333333,52.891,13.0998666667
836.26,19.6498666667,52.4476,41.145,44.964,15.7982666667,20.4085,31.2734,25.6825333334,52.6606,12.0768666667
836.57,19.2948,52.1653333333,40.7892,45.0058,15.7148,20.1404333333,31.3306666667,25.4264666667,52.9466666666,11.4828666667
836.87,17.1621333333,50.7304,39.6006,43.8035333333,13.938,18.854,31.746,24.0434666667,52.2166,9.48793333333
837.17,16.9244666667,50.0045333333,38.9496666667,42.6954666667,13.4148,18.3672666667,32.7768666667,23.3244,51.1622666667,8.76519999999
837.47,16.6134666667,49.2867333333,37.7972,42.0669333333,13.1878666667,17.9427333333,34.9702666667,22.7994666667,49.9854,8.89846666667
837.77,17.7846,50.7453333333,38.553,43.4160666667,14.6169333333,19.0839333333,37.5888,24.4262666667,51.0869333333,10.0000666667
838.07,16.0090666666,50.3316666667,37.2140666667,42.4509333333,13.6144,17.9146,36.8216666667,22.6782,50.9049333333,8.17326666667
838.37,14.4367333333,48.9662666667,34.6244666667,39.8722,11.3472,16.2019666667,34.2286666667,21.1744,49.5587333333,6.57366666666
838.67,14.1624666667,47.4502666667,33.6252,38.4894666667,11.5957333333,16.2521666667,34.9028,20.8664,47.6662,6.54180000001
838.97,14.0942666667,46.4280666667,33.8641333333,38.3874,11.4026666667,15.4798666667,36.2794666667,20.5442666667,46.8028666667,5.69000000001
839.27,12.7816,44.8506,32.7092666667,37.1954,8.97713333333,13.8678,36.2888,19.4576666667,45.9886666667,3.1034
839.57,10.2502,43.9906666667,31.1266,34.7994,6.52706666667,11.4893,35.573,17.9293333333,45.4216666667,0.604933333332
839.87,9.85353333333,42.3648666667,30.6226666667,33.1079333333,5.66453333333,11.1485666667,34.2882666667,17.6468,43.3558666667,1.06986666667
840.17,9.96640000001,41.7508,29.9514,32.6936666667,5.19639999999,10.6677,34.3652666667,17.2242,42.5700666666,0.606066666666
840.47,8.90800000001,41.5094666667,29.1497333333,32.224,4.2768,9.777,35.9524,17.051,42.3098,-0.114333333333
840.77,9.62953333333,41.8803333333,30.3578666667,32.7977333333,5.67520000001,10.9060333333,35.7658,17.7130666667,43.7608,0.888866666668
841.07,8.62333333335,40.3640666667,29.8231333333,31.4903333333,5.35833333332,9.65306666667,35.0868666667,16.8078,42.992,0.637133333333
841.37,8.67693333334,39.046,29.0239333333,30.4713333333,4.70173333333,9.03443333334,36.3035333333,16.4677333333,41.9987333333,0.647266666675
841.67,10.6597333333,40.7590666667,31.3653333334,31.6520666667,6.59666666666,11.4419333333,39.6158,17.7721333333,43.3392666667,1.93819999999
841.97,11.024,40.7822,32.4922,31.6202,6.1452,11.0366,42.7084,17.7594,43.3272,1.7256
842.27,13.0081333333,41.1382,32.6838666667,31.9074666667,8.10513333334,12.8142666667,42.9143333333,18.7640666667,44.1401333333,3.93999999999
842.57,13.9452666667,41.5042,33.7257333333,32.3900666667,9.98100000001,13.4927333333,43.8271333334,19.3811333333,44.8822,6.30986666667
842.87,15.1146666667,40.7203333333,34.0948666667,32.5998,11.7354666667,14.4532333333,43.0282,19.7043333333,44.4009333333,7.53106666667
843.17,14.8718666667,41.8232666666,34.5535333333,34.1310666667,12.5926,14.7437,43.9552,19.3848666667,45.7977333333,6.92306666667
843.47,16.9507333333,43.961,36.8030666667,36.5321333334,15.6652,17.4812666667,46.0399333333,21.4004666667,48.7892,10.2392
843.77,18.4674666667,43.8774666667,37.1140666667,37.5480666667,16.5976666667,19.0114666667,44.0308666667,21.6510666667,49.0420666667,11.5096
844.07,15.9156,42.6835333334,35.1565333333,36.8608,14.4640666667,16.9705666667,40.4394666667,19.1874666667,49.0802666667,9.08013333334
844.37,16.6577333333,43.4844,34.9332666667,38.5422666667,15.2178,17.9822,38.0606,19.0416,50.2932666667,9.72446666667
844.67,15.4802666667,44.1055333333,35.1614,39.3220666667,15.5932,16.8549666667,38.8333333333,18.8863333333,51.0923333333,9.60440000001
844.97,12.3494,42.3292666667,31.8734666667,38.3935333333,12.8313333333,13.6948,40.8334,16.1462666667,51.2850666667,7.38946666667
845.27,12.1304,43.1599333333,31.8888666667,39.3067333333,13.6392,14.4036333333,37.0264,16.6274,52.3139333333,8.17546666665
845.57,10.2299333333,45.2643333333,33.4061333333,41.7471333333,12.3678666667,13.4138666667,37.5599333333,16.3238,56.7127333333,7.24119999999
845.87,4.99993333334,43.5128666667,31.1991333333,39.1282666667,7.43579999999,9.23070000001,39.1372,13.0377333333,55.3076,1.97433333333
846.17,4.66406666667,44.6377333333,31.3260666666,39.9473333333,5.34933333333,9.01199999999,44.5809333333,14.1529333333,56.7326,1.63359999999
846.47,3.01260000001,44.491,29.9645333333,38.4100666667,2.45466666669,6.42953333333,48.7896,13.2460666667,57.5175333333,-1.72939999999
846.77,0.17853333334,43.7499333333,28.1441333333,37.2917333333,-1.99399999999,1.86013333333,46.986,10.0155333333,58.0654666667,-7.47026666668
847.07,-3.94833333333,45.7282,27.8636,37.0551333333,-5.40460000001,-3.78639999999,48.4326666667,6.83066666667,59.8704666667,-10.5177333333
847.37,-3.00886666665,41.9469333333,25.7427333333,32.5663333333,-4.60173333333,-4.48363333333,49.6581333333,7.49713333333,53.1858666667,-8.49559999999
847.67,-7.34306666665,40.5796666667,22.9910666666,29.2754,-10.7568,-9.59743333334,53.2468,4.57399999999,53.2044,-13.752
847.97,-6.60220000001,40.7085333333,22.4440666667,29.0176666667,-10.5956666667,-7.34300000001,53.1829333333,6.11886666667,53.9130666667,-12.9146666667
848.26,-9.74353333333,38.782,22.1225333333,26.955,-12.6603333333,-10.8493666667,50.5323333333,5.689,48.5576666667,-13.7500666667
848.56,-7.44900000001,40.2190666667,21.9494,27.4491333333,-11.0798,-9.17046666666,50.0693333333,7.97826666667,47.0110666667,-10.579
848.86,-3.41733333334,38.2073333333,23.7910666667,25.8542666667,-7.00273333334,-4.93013333333,57.0491333333,13.8257333333,41.5966,-7.1428
849.16,3.30793333333,39.9490666667,31.4876666667,29.9490666667,-0.45793333334,2.32823333333,72.2963333334,22.2240666667,45.1144,0.585200000006
849.46,5.69986666667,41.1959333333,39.3040666667,30.4324,1.57753333333,4.89823333334,62.7957333333,23.5499333333,46.8448,3.68966666665
849.76,4.6324,38.2842666667,45.4813333334,27.7451333333,0.759799999992,3.74996666667,70.9092000002,21.8850666666,43.2352,3.87253333333
850.06,6.27306666667,37.5694666667,46.1848,27.5927333333,3.07873333333,5.6713,82.1212666667,21.3509333333,41.8518666667,6.59713333332
850.36,4.69653333333,33.8602,46.4385999999,25.7045333333,2.06173333334,5.09719999999,104.2424,20.0385333333,40.6415333333,5.5212
850.65,2.54546666667,32.0485333333,39.3004666667,23.9757333333,-0.94546666666,3.29696666667,98.3334,16.626,40.1212,2.18186666665
850.95,2.56046666667,30.7728,36.0553333334,23.7600666667,-0.184600000005,5.1096,95.6863333335,12.9988,38.8004666667,2.00693333333
851.25,2.55373333333,30.8022666667,30.5234666667,24.7232,0.76826666666,6.39546666667,89.6856666666,9.70980000001,38.3050666667,2.71193333332
851.55,7.28633333333,33.3974,33.5257333333,28.1196666667,6.51713333334,11.0363333333,99.8611333333,14.156,41.1965333333,7.50000000001
851.85,5.97273333333,30.5783333333,29.4863333333,26.8980666667,7.08713333334,10.0945333333,80.6452666666,11.0942666667,39.8947333333,5.63613333334
852.15,3.61293333333,28.7741333333,27.0352666667,26.7956666667,5.69893333333,8.2043,80.6482666667,9.32899999999,39.5269333333,3.78493333334
852.45,0.2988,28.5516666667,23.6118666666,25.1724666667,4.18400000001,5.95393333333,74.0640666666,7.11613333333,39.3332666667,1.31026666667
852.74,-0.76573333334,28.8514,21.6816,24.9776,4.77486666667,4.89866666667,72.8704666666,9.25920000001,37.8828666667,0.991
853.04,1.74966666667,32.0932666667,22.2795333333,27.3089333334,6.42293333333,8.25013333334,68.9552666666,12.2828,40.3765333333,3.36666666669
853.34,0.270133333341,32.0720666667,23.3804666666,27.1170666667,5.90100000001,8.10816666667,78.6164666665,13.4928,40.7207333333,3.31079999999
853.64,0.06606666666,31.7218666667,21.0116,25.9822,6.07053333334,7.61590000001,68.6364666667,12.0861333333,40.2647333333,3.90726666667
853.94,0.962199999993,33.6082666667,21.9488666667,27.8808666667,6.73540000001,9.54189999999,69.4623999999,11.8382,42.2452,4.94846666666
854.23,0.532533333341,33.8426,20.1328,27.2221333334,7.59239999999,7.92836666668,78.5507333332,14.3286,41.4352,5.76386666666
854.53,1.58953333333,35.5872,20.9188666667,27.5444,9.20526666667,8.00723333333,143.030333333,17.3708,42.4198666667,6.21580000001
854.83,-2.46826666667,33.6895333333,19.1836,24.3002666667,4.42746666667,4.37650000001,98.0555333332,11.1639333333,41.603,1.78119999999
855.13,-2.38479999999,37.2356666667,22.6815333333,26.0433333333,3.523,4.7424,114.035066667,13.3746,46.0164,2.16800000001
855.43,-1.10646666667,38.7044666667,26.1268666667,26.0458666667,3.50886666667,4.37250000001,99.9999333331,11.5248666667,46.3158,2.99606666667
855.72,2.73426666666,40.625,29.0363333333,27.8646666667,4.73953333333,6.66653333333,102.500066666,12.7256,46.6143333333,5.91140000001
856.02,3.33340000001,38.084,28.8958,28.2153333333,3.46453333334,6.32533333334,103.5556,11.1444,47.0603333333,5.19679999999
856.32,3.24526666667,35.5723333333,28.4592,26.9937333333,3.47166666667,4.67933333333,99.5000000001,12.6634666667,44.5534,5.91193333334
856.62,2.49680000001,34.8066,24.4302,25.3683333333,2.79653333333,3.94506666667,82.6881333332,11.4546,43.0211333333,4.89386666667
856.91,2.92493333333,36.8379333333,25.0404,26.8511333333,3.03033333334,5.1777,88.5714666667,11.7824666667,43.6362666667,4.00533333333
857.21,4.99393333334,35.6272666667,26.5917333333,26.7384666667,4.58766666667,5.48380000001,98.4553333334,14.7347333333,40.4778666667,6.14093333333
857.51,7.823,37.6643333334,28.8152,27.3241333333,5.85033333334,7.86843333334,111.249933333,19.3792,41.1339333333,7.25633333334
857.81,7.98686666665,35.7535333333,29.205,25.8525333333,4.51046666665,8.3609,105.0538,19.7984,39.648,6.75466666668
858.10,12.4404,37.7362666667,32.4114666667,28.4318666667,7.28966666668,12.4818666667,102.948666667,23.8144,41.7030666667,10.5918
858.40,12.1985333333,35.1367333333,30.5141333333,26.4641333333,6.13993333333,12.0061,100.357133333,21.5679333333,38.5612666667,9.50359999999
858.70,11.9626,35.2855333333,28.7674666667,26.6044666667,6.85353333332,11.9521333333,90.1149333333,22.6698666667,39.7922666667,10.2804
858.99,10.0412,33.5185333333,26.5883333333,24.7326,5.53506666666,10.5453,85.5721333333,21.2284666667,37.5926,9.38253333333
859.29,4.88313333334,30.9128,22.7382666667,20.7005333333,1.61366666666,6.13583333334,84.6296666667,17.6078666667,33.4394,6.30566666667
859.59,4.14966666667,32.0182666667,22.6002,21.2472666667,1.54193333333,6.71213333333,93.7565999999,17.876,35.9863333333,5.5102
859.89,5.69813333333,33.2658,26.4067333333,22.5900666667,2.45506666667,7.57876666666,117.272666667,21.5418,36.5540666667,6.12613333332
860.18,9.89313333334,36.2821333333,33.9862,26.5384666667,7.24360000001,11.7201666667,140.202066667,27.8108,39.2094666667,9.97866666667
860.48,8.808,36.6888,44.7162666667,26.4459333333,8.38840000002,12.6931,206.666866667,34.7901999999,41.3467333333,10.1324666667
860.78,5.575,33.6121333333,40.9030000001,26.0628,6.29493333333,10.1975,179.71,28.5533333334,39.6052666667,7.52626666667
861.07,1.31386666667,30.876,38.5106666666,24.5012666667,2.50626666667,6.02180000001,167.3684,24.1938666667,36.1558666667,3.0658
861.37,-5.24886666667,25.4477333333,28.6720666667,20.0744666667,-1.69153333333,1.62933333334,138.095266667,16.2058,30.199,-1.9652
861.67,-9.32280000001,25.0002,27.5594666667,18.4896,-3.17699999999,-1.32813333333,153.015933333,16.9519333333,29.2447333333,-4.5312
861.96,-10.8332666667,23.9845333333,26.4506,17.2396,-4.92173333335,-2.96876666667,145.217533333,10.5300666667,28.125,-5.72913333332
862.26,-12.981,22.5202666667,27.8222,17.3984,-6.72086666668,-5.5014,131.515133333,7.26773333335,28.7262666667,-7.64233333334
862.56,-9.69940000001,24.9999333334,10.1092,19.5902,-3.98906666667,-3.49716666667,0.0,-1.14759999999,30.9563333333,-6.06573333333
862.85,-10.5401333333,22.2397333333,18.0592666667,18.0500666667,-4.585,-5.32279999999,82.3809333335,-1.52846666667,28.0632666667,-7.06200000001
863.15,-12.5488666667,19.5032666667,10.4302666667,15.4509333333,-5.93473333333,-6.6797,44.3477333334,-6.40866666667,26.7189333333,-8.39206666666
863.45,-21.3765333334,12.6584666667,0.693066666666,8.23213333334,-15.0069333333,-14.3589666667,43.8095999999,-10.8723333333,19.4061333333,-16.0864
863.74,-23.2904666667,13.1902,-3.21413333334,8.78406666666,-18.9984666667,-17.6682,52.0832666666,-10.7070666667,17.7396666667,-18.5693333333
864.04,-22.3954,14.1702666667,-3.61006666667,7.18613333334,-19.5382666667,-17.8212,50.8213333333,-11.1751333334,17.7202,-18.9898666667
864.33,-18.6332666666,17.1826,0.944400000002,8.56353333334,-14.226,-14.0165666667,61.8802,-6.51793333331,22.0920666667,-13.8354666667
864.63,-15.0144,23.3043333333,5.56713333333,12.9566,-10.7246,-11.5796,72.0156,-1.49166666667,27.826,-10.7246666667
864.93,-10.0542,25.637,8.10233333332,16.1518,-6.47699999999,-6.28723333334,80.4166666666,3.29820000001,29.8916,-4.95920000001
865.22,-9.90240000001,26.6109333333,8.92946666666,16.4852666666,-7.89406666667,-4.86753333334,96.9166666667,6.04906666666,28.4238666667,-5.35573333333
865.52,-12.1937333333,26.3247333334,10.7760666667,14.2736,-9.65813333333,-6.28223333334,125.8666,6.63013333333,25.527,-6.89466666667
865.81,-15.6231333333,24.6666666667,8.64159999999,12.8695333333,-13.8550666667,-8.62320000001,132.622266667,4.18933333333,22.4346666667,-10.5797333333
866.11,-18.2282666667,23.1832666666,8.95359999999,10.8108,-18.2282,-11.2763666667,151.354133333,2.89606666665,19.4893333333,-13.6035333333
866.41,-19.2900666667,23.179,7.58773333331,11.7284666667,-19.2901333333,-12.7625,136.883133333,1.04526666665,16.8826666667,-14.3826666667
866.70,-17.9602666667,22.1614,9.84473333335,11.4763333333,-17.7776666667,-10.9740333333,127.999933333,1.28686666668,16.2557333333,-12.9681333333
867.00,-15.0565333333,21.2147333333,14.4334,11.1016666667,-14.661,-7.28826666667,134.085933333,4.80766666665,15.0281333333,-11.243
867.29,-13.5476666667,20.2677333333,19.8584666667,13.7617333333,-13.4404666667,-4.06966666666,148.888933333,7.89346666667,14.1633333333,-7.06820000001
867.59,-12.5537333333,20.457,19.9998666667,15.5645333333,-13.4407333333,-3.1181,149.8718,7.00993333333,13.5753333333,-6.69366666666
867.88,-17.5410666667,13.2241333333,14.5206,9.61739999999,-18.9616666667,-8.46990000001,140.629,-0.272733333346,7.10373333335,-13.4972666667
868.18,-21.2326,8.99160000001,15.6608,5.40613333332,-23.1932,-13.6275333333,151.5152,-3.93673333333,2.94113333334,-18.1793333333
868.48,-21.8106666667,5.62406666665,9.32780000001,2.74353333335,-23.4294,-15.1029666667,115.3086,-8.21673333333,2.6062,-19.0122
868.77,-20.3454,5.6308,6.13506666666,2.62946666667,-22.2311333333,-12.6427,92.1505333333,-9.05120000001,3.58573333334,-18.0876
