wavelength,Back_SicAurm,Belly_SicAurm,Breast_SicAurm,Crissum_SicAurm,Crown_SicAurm,DorTail_SicAurm,Rump_SicAurm,Throat_SicAurm,WingTip_SicAurm
821.45,32.0904,53.4884666667,43.808,55.3461333333,37.5576666667,28.5787333333,35.678,48.0974666667,28.3747333333
821.76,31.9132666667,53.5218,43.6014,55.3557333333,37.3092666667,28.3144666666,35.5122666667,47.9129333333,28.1796
822.06,32.0149333333,53.7313333333,43.6793333333,55.3461333333,37.5643333333,28.3967333333,35.8073333333,48.1476666667,28.2858666667
822.36,31.6029333333,53.4084,43.1840666667,55.1153333333,37.2088,27.7638,35.3237333334,47.6778666667,27.7058666667
822.67,31.3126,52.9606666667,42.7741333333,54.65,36.8074666667,27.383,34.9442,47.2835333333,27.3394666667
822.97,31.2071333333,52.7698666667,42.7041333333,54.5445333333,36.5639333333,27.1766,34.7194,47.1662666667,27.1396
823.27,30.7428666667,52.3420666667,42.3557333333,54.1945333333,35.9761333333,26.7399333333,34.2324666667,46.7714,26.7484666667
823.58,30.8035333333,52.5508666667,42.5937333333,54.4126,36.0743333333,27.0227333333,34.1794666667,46.8732666667,26.8688666667
823.88,30.8646666667,52.6079333333,42.5272666667,54.3933333333,36.1928,27.2048666667,34.1102,46.7742666667,26.8703333333
824.18,30.3858,52.2354,42.2494,54.0746666667,35.7864666666,27.0972666667,33.9269333333,46.4296666667,26.4959333333
824.49,30.2611333333,51.8557333333,42.0556,53.8611333333,35.4366666667,27.2474666667,33.8892,46.122,26.5605333333
824.79,30.3251333333,51.7367333333,42.1112666667,53.5614,35.6541333333,27.5450666667,33.9682666667,46.0934,26.6142666667
825.09,29.8539333333,50.8519333333,41.7786666667,52.9024,35.1562,27.0230666667,33.5131333334,45.5125333333,26.1405333333
825.39,29.3222,50.4930666667,41.6178,52.4949333333,34.7628,26.7404666667,33.0231333333,44.8976,25.6215333333
825.70,29.2854,50.5771333333,41.8256666667,52.5245333333,34.9391333333,27.0987333333,33.1686,45.1235333333,25.7674666667
826.00,29.8243333334,50.9549333333,42.3057333333,53.1152666667,35.4006666667,27.5834,33.6847333333,45.4391333333,26.5334
826.30,29.581,50.8195333333,42.3585333333,53.0186,35.4546666667,27.7868,33.4356,45.281,26.4337333333
826.61,30.0384,50.6974,42.3528,52.7511333333,36.0502,28.0978,33.6567333333,45.2758666667,26.6383333333
826.91,29.8766666667,50.1314666667,42.1549333333,52.7673333333,36.0055333333,27.7622666667,33.2888,45.1505333333,26.4968666667
827.21,30.2294,50.2898666667,42.6570666667,52.8019333333,36.5942,28.2729333333,33.7358666667,45.2335333334,27.1778666667
827.51,30.2925333333,50.3255333333,42.5423333333,52.8884666667,36.5966666667,27.9645333333,33.6340666667,45.167,26.9510666667
827.82,30.0712666666,50.457,42.4068666667,52.6498666667,36.6288,27.8743333334,33.5555333333,45.1112,26.6164
828.12,30.8200666667,51.2963333333,43.2804666667,53.8050666667,37.2398666667,28.5758,34.1446,45.9304,27.3368
828.42,31.1237333333,51.6678,43.5513333333,54.2435333333,37.8747333333,29.3595333334,34.5438,46.5446666667,27.9380666667
828.72,31.3458666667,51.7636,43.5220666667,54.2389333334,38.1586,30.1284666667,34.6617333333,46.9082,28.6137333333
829.02,31.5966,51.6239333333,43.6438666667,53.9104666667,38.2193333333,30.3545333333,34.5204,46.8259333333,28.898
829.33,31.8599333333,52.2192,44.1705333333,54.5144666667,38.965,31.3365333333,35.0866666666,46.8858666667,29.0288
829.63,32.4258,52.3576,44.292,54.8208666667,39.5838666667,32.0162666667,35.9196666667,46.9942,29.6212666667
829.93,32.5517333333,53.0442,44.8691333333,55.9748666667,39.9374666667,32.5128,36.397,47.4090666667,29.9803333333
830.23,32.1196,52.5213333333,44.2735333333,55.2992,39.5556,32.2393333333,36.5897333333,46.6325333333,29.3760666667
830.54,32.0284,52.5673333334,44.123,55.6501333333,39.0258666667,32.1607333333,35.8677333333,46.4208666667,28.6998
830.84,34.4574666667,54.3206666667,45.8748,57.2042666667,40.5864666667,34.7312666667,37.9473333333,48.2404666667,30.9090666667
831.14,35.5894666667,55.1219333333,46.7073333333,58.2014,41.2702,35.3354666667,38.2926666667,49.1666666667,32.4594
831.44,33.2824,53.832,44.7329333333,56.2442666667,39.4197333333,32.8855333333,36.6718666667,47.2468666667,30.6157333333
831.74,32.1116,52.5156666667,43.4824666667,54.2953333334,38.0952,30.7936666667,35.3344,45.6948666667,29.1294
832.04,30.6064666667,50.9986666667,42.2435333333,53.4244,36.8080666667,28.6729333333,34.2909333333,44.4686666667,27.5877333333
832.35,31.8954,52.0018,43.4314,54.0114,37.9575333333,29.7386666667,35.2287333333,44.8939333333,28.8233333333
832.65,31.0034,51.1111333333,43.0296666667,52.9181333333,37.0781333333,27.897,34.5406666667,44.5212666667,28.2276666667
832.95,31.5434,51.3953333333,43.7420666666,52.7766,37.4772,27.9915333333,34.4396666667,45.2853333333,28.7104666667
833.25,32.3782,52.22,44.3478,53.3135333333,38.2741333333,28.834,35.0726,46.1924666667,29.2952666667
833.55,32.5259333334,52.7845333333,44.8566666667,53.8820666667,38.9972666667,29.5364,35.9129333333,46.7738666667,30.0536
833.85,32.0643333333,52.2950666667,44.6508666667,53.1754666667,38.6522,28.7857333334,35.7378,46.4783333333,29.6296666667
834.16,29.8535333333,51.1233333333,43.3577333333,51.8072,37.4236666666,27.2162,33.8767333333,45.0915333333,28.1074
834.46,29.0112,50.5222,43.1716666667,51.2438666667,37.1268666667,26.7723333333,33.5696,44.6640666667,27.2264
834.76,29.935,50.8526666667,44.1176666667,52.0807333333,38.1892,28.3286,34.8401333333,45.7302,28.2108
835.06,30.4062666667,51.9062,44.9884666667,53.0558666667,39.2137333333,29.2236,35.778,46.6732666667,28.8536666667
835.36,32.1817333333,53.2084666667,46.2992,54.1449333333,40.6174666667,30.9261333333,37.01,48.0054,30.1214
835.66,31.8552,52.7848,45.7447333334,54.2475333333,40.5639333333,31.0476666667,36.7314666667,48.7162,30.1409333333
835.96,33.1904666667,54.5859333333,47.3896,55.3340666667,42.3286,33.0138,37.6628,50.1640666667,31.0718
836.26,32.8577333333,54.5980666667,46.9234666667,56.1197333333,42.6914666667,33.7708666666,37.9458666667,50.2900666667,31.127
836.57,32.2636666667,54.3598666667,46.8394666667,55.6672,42.4202666667,33.5170666667,37.9146666667,50.1242666667,31.0319333333
836.87,32.0358,53.6428,45.8928,54.0358666667,41.1904,33.2143333333,35.7976,49.1666666667,29.8332666667
837.17,32.6180666667,54.4535333333,46.9905333333,56.1808666667,41.9028666667,35.6545333333,37.0042,50.5128,31.1876
837.47,34.0367333333,53.5092,46.4468666667,56.4836666667,41.4212,35.6190666667,37.1427333333,51.2234,31.7802666667
837.77,35.3798666667,55.3178666667,47.1628666667,58.2482,42.3875333333,36.2015333333,37.6433333333,52.7597333333,33.0078666667
838.07,35.5049333333,55.2525333333,45.3199333333,57.2558,41.3973333333,34.9664,35.6733333333,51.9697333333,32.6094
838.37,36.9192666667,55.6228,46.532,57.8114,41.5656666667,36.0942666667,36.0774666667,53.3165333333,34.4948
838.67,37.0736,55.7749333333,46.7359333333,58.6319333333,40.8312,35.6536666667,37.3333333333,53.2121333334,34.2337333333
838.97,38.8946,57.6870666667,48.9286,60.7653333333,43.0614,37.1428666667,39.7279333333,54.8299333333,36.4794
839.27,39.1014,56.781,47.7450666667,61.4706,42.6634,37.1567333333,40.5228666667,54.6404,36.9935333333
839.57,39.819,58.255,48.9219333333,62.4032666667,43.5225333333,37.3991333333,41.3993333333,55.7036666667,36.5103333333
839.87,39.8298666667,57.4322666667,47.8884666666,61.5004666667,43.4493333333,37.8808,41.454,55.7926666667,36.9064666667
840.17,42.0874,60.356,49.6600666667,65.0808666667,45.8738666667,39.3366,44.4175333333,59.4013333333,38.7701333333
840.47,42.1078,60.7517333333,49.1666,64.8529333333,46.8464,38.3822666667,44.7386,60.4411333333,38.1698666667
840.77,43.7220666667,63.3582,50.9181333333,66.6832666667,48.8171333333,41.4226,47.2787333333,62.8122666667,40.0992666667
841.07,44.2757333333,63.5600666667,50.9947333333,67.2076,48.7608666667,42.8969333333,48.5166666667,63.3333333333,39.8952
841.37,47.5830666667,66.0017333333,54.1240666667,71.0332,51.8058,46.7027333333,52.2192,65.5525333333,43.3782
841.67,49.8918666667,68.9872666667,55.9095333333,74.1790666667,53.53,49.0068,54.12,69.0461333333,44.7394666667
841.97,49.5743333333,68.7643333333,56.054,73.001,54.4548666667,50.0727333333,54.1017333333,69.4702666667,44.6520666666
842.27,48.8560666667,69.7418666667,54.7109333334,73.678,53.358,48.9542666667,52.9888666667,71.0702,42.3861333333
842.57,49.3552,70.2882,54.1838666667,74.6500666667,53.4705333333,50.3704,52.565,71.7970666667,42.6885333334
842.87,53.5406666667,72.5038666667,55.2298666667,75.911,54.9926,52.5924666666,55.0518666667,75.3185333333,46.2815333333
843.17,64.2495333333,87.3294,67.4074,90.8382666667,66.3937333333,63.7035333333,64.4445333333,91.9687333333,55.0098666667
843.47,66.4910666666,88.9912,72.2368,94.3859333333,70.8333333333,67.1051999999,67.4124666667,95.4823333333,57.6754666667
843.77,77.0803333334,96.1070666665,80.7785333333,104.914733333,77.6642666666,78.7348000001,74.8419333333,104.331,65.2068
844.07,76.7632000001,94.2512666667,82.4637333333,104.251133333,78.3575333333,78.0193999999,73.3334,104.299466666,64.1062
844.37,74.7583333333,92.7227333332,81.9848,104.427533333,77.6589333334,75.1654666667,70.3307333333,105.394266667,64.5802
844.67,67.5229333333,88.4402666667,77.7369333334,100.672866667,71.0091333333,67.0335999999,64.0978,106.850066667,54.1896666666
844.97,61.2466666667,79.2954,66.2872666667,92.4120000001,63.0894,60.5963333334,60.0542,95.8807333333,47.9674666667
845.27,58.6886666667,76.1202000001,59.6721333333,93.3333333333,57.7048666667,55.0273333334,55.4099333333,93.6065333333,45.0274666667
845.57,57.8916,77.3789333333,63.5898666667,94.1880666666,57.9488,58.1197333334,56.1824666667,95.8404000001,44.1596
845.87,57.7048666667,74.2622666667,61.0382666667,89.5081333333,55.3004666666,57.5956666667,58.3061333333,97.4862666667,46.2295333333
846.17,53.8725333334,70.5391999999,58.8234666667,86.4706666667,55.3920666667,57.255,58.9216,92.206,44.6568
846.47,49.5433333333,66.0274666667,53.9268,80.3653333333,52.2374666667,56.3469333334,60.7762,85.8902666666,42.9224
846.77,46.4119333333,62.6327333333,51.4226666667,76.8577333334,46.8791333333,52.9936000001,56.8152,80.8068666667,40.4246
847.07,43.2297333333,57.9710666667,44.9276,72.1325333334,40.6210666667,47.8260666666,53.1678666667,75.6522666667,36.149
847.37,39.8741333333,53.4171333333,38.1132666667,67.3794666667,36.9392666667,43.4800666666,49.7276,69.8952,31.824
847.67,51.6574666667,62.6442,48.4170666667,74.5624000001,47.3372,53.7057333333,61.6014666666,75.2700666667,43.6870666667
847.97,52.4225333333,64.5901333333,47.2131333333,76.3934666667,48.5246,55.6647999999,62.9872666667,75.8834666667,44.4444
848.26,53.4894666667,64.0544666667,52.1246666667,79.61,49.7855333333,58.7524666667,62.963,76.6860666667,44.9902666667
848.56,57.1491333333,68.0263333333,56.6228666667,84.5174,50.9648,63.5525333334,67.9386666667,82.9825333334,45.5264
848.86,58.1124666667,63.6546666667,51.9679333333,80.1205333334,48.2730666667,61.1245333333,64.9799333333,77.3494666666,44.2972
849.16,59.0708666667,65.2120666667,55.3131333333,81.4142666667,48.687,62.1817333333,66.3838,76.8485333333,44.3636666667
849.46,61.4378666667,67.1459333333,57.5163333333,81.2200666666,46.1436666667,63.8344666667,66.2743333333,79.3463333334,43.9216
849.76,65.1999333333,65.9555333333,55.3777333333,81.6887999999,42.5778,62.0444,60.9334,77.0665999999,40.8888666667
850.06,66.5334000001,68.8889333333,55.1110666667,79.2889333333,44.4445333333,64.2666666666,61.7333333333,76.6665333334,41.8667333333
850.36,71.3002,75.2246,61.5602666667,81.8912000001,49.9762666667,71.6784666666,64.8227333333,82.5058666667,47.7541333333
850.65,76.4238666666,82.4723333334,72.6268666667,89.0066666665,57.7925333333,80.3533333333,72.8918000001,89.3597999999,55.7175333333
850.95,66.9929333334,74.9649333333,65.9206,82.8438,51.4219333333,75.4312000001,63.4964,84.1957333334,46.9462
851.25,73.7499333333,80.2315999999,75.4166666667,87.9630000001,57.3611333332,80.1852000001,69.3518666666,91.1574,52.7314666667
851.55,72.7451333334,81.8626666666,73.6764666666,86.9118666667,58.1371333333,81.8628666666,71.9607333333,91.6667333333,51.6666
851.85,70.5405333334,81.4414666666,72.7926666667,84.4594000001,61.2161333333,78.6486,71.7116,86.2162,55.0
852.15,70.7070666667,86.2626666667,77.7777333333,91.5151333333,63.7879333333,81.0605999999,76.4141999999,94.0404000001,56.7676666667
852.45,71.8576,85.9542666666,77.9643333333,92.4173333333,66.0051333333,85.2925333333,74.5038666666,93.9440666667,55.6742666667
852.74,62.4931333333,78.5367333333,70.9485333333,89.3223999999,60.1083999999,79.0787999999,69.5392666667,86.9376,48.0758
853.04,49.7673333333,69.6642,62.5324,78.8631333334,52.3514,68.2687333333,60.6202,76.641,41.6538666667
853.34,55.7627333333,72.7684,66.1016666667,89.4914666666,54.4633333333,73.2202666666,64.9151333334,84.1244000001,44.8023333333
853.64,41.4999333333,56.9998666667,48.5556,78.9443999999,39.4999333333,58.8332666666,53.6111333333,69.8334,29.6668
853.94,36.3362666667,55.4954666667,36.5765333333,73.7538,33.0329333333,54.2342666668,48.9489333333,64.8648,24.5044666667
854.23,39.9472,56.561,38.2010666667,70.6349999999,34.3914000001,55.8202,53.3862666667,61.7988666667,29.7883333333
854.53,30.9376,47.1355333333,26.3542,59.8959333333,25.1562,49.1667333334,42.9167333334,49.9478666667,19.6874666667
854.83,33.5352666667,48.2828666667,26.7676,61.8181333334,25.7577333333,50.8081333334,43.3332666667,51.5656666667,21.2625333333
855.13,36.0492,49.6791333333,29.7777333333,65.4321333333,27.5554666667,53.7777333333,45.7282666667,54.1233333333,21.1853333333
855.43,36.4583333333,47.6666666667,31.4583333333,60.9166666667,29.8333333333,52.8749999999,43.2083333333,46.875,22.3333333333
855.72,26.5854666667,39.9998666667,23.252,50.6098666667,22.6015333333,42.0325333333,37.3577333333,40.1626,16.8698666667
856.02,24.0631333333,37.791,21.1440666667,47.9288,21.7357333333,40.1183333333,34.6352,36.6863333333,16.9625333333
856.32,25.0286,39.0476,23.5047333333,48.6857333333,24.9904666667,43.0858,37.7524666667,37.2573333333,17.4476666667
856.62,20.421,35.9999333333,22.6667333333,41.6842666667,21.9648666667,39.614,33.8245333333,31.7894666667,15.9298
856.91,29.3461333333,42.7432666667,31.5152,46.2200666667,30.9728,46.7943333333,40.1913333333,39.0431333333,24.5933333334
857.21,26.206,37.1121333333,31.4592666667,44.1780666667,28.4485333333,42.7649333333,38.0644666667,36.1596,21.3518666667
857.51,21.7688,33.9796666667,28.6734666667,41.8368,24.5917333333,39.1837333333,31.6666,34.4218666667,15.9523333333
857.81,21.5934666667,32.9429333333,31.0244666667,41.9187333333,26.4064666667,38.0488,31.9674,34.0487333333,18.374
858.10,27.7682666667,37.825,35.6496666667,44.1524666667,32.7967333333,39.5762,35.3389333333,38.4463333333,25.5366666667
858.40,25.6110666667,35.5277333334,32.4722,40.4720666667,30.4722666667,37.1389333333,33.4166666667,35.9999333333,22.8611333334
858.70,22.7074,34.6724,28.7336666667,38.3114,28.0930666667,35.7205333333,32.3724666666,34.9052666667,21.3974666667
858.99,20.2790666667,34.5114666666,27.5348,39.3177333333,24.9922666667,35.1627333333,28.8062666667,31.7518666667,17.3954
859.29,26.6961333333,39.4394666667,31.9469333333,44.2184,30.1179333333,38.8201333333,32.7434,35.6637333333,20.9438
859.59,28.6849333333,41.2231333333,34.4036666667,46.8196,30.2444666667,38.8378666667,32.6606,38.1651333333,23.7919333333
859.89,28.4488,42.4422666667,33.9275333333,50.0660666667,32.3432,41.3201333333,33.8945333333,39.1419333333,23.2673333333
860.18,21.1111333333,38.9582666667,27.1181333333,45.6597333333,25.7984,34.5136666667,27.1876,31.4583333333,17.7778
860.48,21.2973333333,41.1172,26.7746666667,43.8198,26.7026666667,36.7207333333,25.8739333333,29.9820666667,18.126
860.78,22.0192,41.2952666667,26.4381333333,44.2284666667,25.6762,38.6285333333,28.2666666667,27.4666666666,16.7238
861.07,23.4354666667,46.094,26.8710666667,46.0122,26.5847333333,39.5502,29.1206666667,30.6749333334,15.0102
861.37,2.49993333334,31.7188666667,9.7916,34.323,6.40620000002,25.3646,14.1667333333,9.58333333333,-9.99993333334
861.67,-8.17400000001,23.3624,3.88393333335,29.3333333333,-1.85506666665,17.3333333334,2.087,-1.33339999999,-18.145
861.96,-4.02393333334,26.9069333333,9.60946666669,34.4144666667,4.44439999999,21.9219333334,6.84680000001,3.36333333333,-15.7355333333
862.26,3.55193333333,27.9235333333,12.4043333333,38.306,12.1857333333,27.1038666667,14.8634,7.59573333333,-6.99453333334
862.56,-15.2083333333,17.9166,-0.347266666666,28.8194666667,-4.37493333333,18.611,0.3472,-7.63893333332,-24.2360666667
862.85,1.84526666665,29.762,11.1310666667,38.2739333333,11.5476,34.7024000001,16.9046666667,6.24986666667,-5.41660000001
863.15,7.03413333334,32.2311333333,15.6429333333,38.3202,15.538,35.0132666667,22.7295333333,12.3884666667,3.51713333333
863.45,6.26766666667,35.7834,23.8745333333,41.2535333333,19.943,41.9372666666,25.869,18.1196666667,5.01433333333
863.74,6.02153333333,36.0753333333,24.1935333333,42.043,19.6773333333,38.2796,24.5161333333,16.3978,4.67740000001
864.04,13.4742,40.2348,31.6900666667,46.7136,26.1973333333,38.1220666667,28.8732666667,21.5492666667,13.2864666667
864.33,10.4392666667,38.7078666667,31.9379333333,48.2687333333,24.8062,39.8966666666,28.6305333333,17.1575333333,14.8838
864.63,18.216,47.3708666667,39.1078,53.8498,34.0846,45.7276666667,33.6620666667,26.1502,26.5727333333
864.93,19.7494666667,52.2806,43.8095333333,56.6916666667,38.0450666667,53.1827333333,36.5914666667,32.0299333333,28.421
865.22,18.9524666667,50.9048,42.9048,53.3809333333,34.5238666666,48.9524000001,31.0476666667,28.0952666667,25.2379333333
865.52,22.8841333333,54.5153333333,49.8818,54.9882,39.7162666667,53.5224,36.0284,37.305,31.3002666667
865.81,28.4326,55.9382,54.5696666667,58.1898666667,44.8564666667,55.5408666667,38.6313333333,40.5299333333,36.9536666667
866.11,22.1078,51.8628,50.2450666667,53.9706,40.0,48.5784000001,32.7940666667,34.6079333333,31.7157333333
866.41,23.9444,54.9445333334,53.7777333333,57.0000666667,43.4443333333,51.4999999999,31.1110666667,33.9443333333,32.8889333333
866.70,20.1110666667,48.8887333333,46.7777999999,53.7778,37.4443333333,39.4999333334,24.3888666667,26.6111333333,25.8888
867.00,21.8124,53.0097333333,51.9740666667,61.6826666667,38.9642666667,43.5598666667,25.8252,32.1682666667,30.0322
867.29,18.2666666667,55.2000000001,49.5333333334,59.8666666667,37.8666666667,45.3333333333,20.2,30.8666666667,28.9333333333
867.59,20.8815333333,54.3251333333,46.3910666667,55.9229333333,38.0166,42.865,22.3692,33.0027333333,28.1543333333
867.88,25.3438666667,56.4022,47.0370666667,55.4497333334,37.3015333333,42.5397333334,25.3969333333,35.1851333333,29.1005333333
868.18,19.8924,52.3656,40.2149333333,51.2366,32.3656666667,33.2794666667,21.8278666667,28.3871333333,25.6450666666
868.48,17.2272,55.8113333333,44.0119333334,53.3333333333,35.5752,37.5221333333,24.4836666667,29.5575333333,30.6194666667
868.77,16.2091333333,59.6731333333,42.4836,56.6666,32.0260666667,33.3333333333,19.8039333333,24.0522666667,29.8693333333
869.07,22.5925333333,67.2223333333,45.4939333333,63.5802666667,39.1358,39.0740666666,30.4939333333,32.7778,37.4691333333
