wavelength,Back_ThrBonf,Belly_ThrBonf,Breast_ThrBonf,Crissum_ThrBonf,Crown_ThrBonf,DorTail_ThrBonf,Patch10_ThrBonf,Patch11_ThrBonf,Rump_ThrBonf,Throat_ThrBonf,WingTip_ThrBonf
367.84,10.3182,17.0442666667,11.2196666667,9.89506666667,11.3254666667,8.74359999999,9.86476666667,10.4146666667,9.07464444443,14.8040333333,9.44243174602
368.20,10.3830666667,17.1495,11.342,10.0007333333,11.386,8.83008999999,9.96400000001,10.4829333333,9.11128888888,14.8745666667,9.49879365079
368.56,10.1918,17.0371333333,11.1584,9.86886666667,11.2156666667,8.68215000001,9.80623333333,10.2885333333,8.95802222222,14.7265666667,9.31851428571
368.93,10.1578,17.0843666667,11.1639333333,9.88386666667,11.2206,8.63523333332,9.79136666668,10.2606666667,8.94877777777,14.6918,9.29852698413
369.29,10.1536,17.0835,11.1870666667,9.87923333334,11.208,8.62851333334,9.73846666667,10.2410666667,8.93139999999,14.7192,9.25503968254
369.65,10.1135333333,17.1733,11.1834666667,9.88103333334,11.1895333333,8.60191666666,9.74519999999,10.1986,8.91759999999,14.7134,9.2245031746
370.01,10.1490666667,17.2624,11.2516666667,9.91116666666,11.2470666667,8.62843666667,9.82193333334,10.2666,8.98735555557,14.8078666667,9.23955873015
370.38,10.1044,17.3189666667,11.2237333333,9.86626666667,11.2216,8.56548,9.81106666668,10.2213333333,8.92586666666,14.7676,9.22551587301
370.74,10.1378,17.3547333333,11.2733333334,9.93603333333,11.2854666667,8.57278,9.86586666668,10.2170666667,8.94622222224,14.8576666667,9.25792380953
371.10,10.2736,17.5177,11.434,10.0733,11.4092666666,8.68099000001,9.9924,10.3447333333,9.02924444445,15.0496,9.43617936509
371.46,10.2511333333,17.529,11.4954,10.0644666667,11.3814666667,8.66385666667,9.98756666668,10.3382666667,9.04113333335,15.0929333333,9.45872063491
371.83,10.4530666667,17.7231333333,11.7547333333,10.2533333333,11.5561333333,8.86708666667,10.2329,10.5880666667,9.27719999999,15.3053333333,9.67235238096
372.19,10.3167333333,17.6531,11.7086666667,10.1344,11.4726666667,8.75476,10.1181,10.4466,9.25168888888,15.2482,9.59116507936
372.55,10.3364,17.6859,11.7789333333,10.1820666667,11.4904,8.75487,10.1196,10.4372666667,9.28908888889,15.2858666667,9.6030920635
372.92,10.4161333333,17.7827,11.8440666667,10.2477666667,11.5354666667,8.80139333333,10.1690333333,10.4802666667,9.34484444445,15.3649333333,9.64462063492
373.28,10.5213333333,17.8830333333,11.9562,10.3653666667,11.6034,8.89261333334,10.3042666667,10.5811333333,9.44217777776,15.4243666667,9.74655555555
373.64,10.6356,17.9565333333,12.0777333333,10.4421666667,11.6758,9.00395000001,10.3632333333,10.6649333333,9.56531111112,15.5257,9.81997460317
374.00,10.6638,18.0109333333,12.1001333333,10.4748333333,11.7188,9.01225666667,10.3644,10.6748,9.58006666665,15.5842666667,9.85805238095
374.37,10.7007333333,18.088,12.1505333333,10.5447333333,11.7736666667,9.02591,10.3982333333,10.7270666667,9.64817777779,15.6592666667,9.89291269842
374.73,10.6500666667,18.0923,12.0758,10.4632666667,11.6814,8.97323333334,10.3513,10.6704,9.63164444445,15.572,9.81581587302
375.09,10.6363333333,18.1825333333,12.0646,10.4984,11.6834,8.96382333333,10.3462666667,10.6320666667,9.64119999998,15.5858333333,9.76924285713
375.45,10.6537333333,18.2690333334,12.0693333333,10.4910666667,11.6894,8.98011999999,10.4133666667,10.6546,9.65715555555,15.5793666667,9.77921587302
375.81,10.642,18.3532333333,12.0244,10.4691333333,11.7106666667,8.94664999999,10.3798333333,10.5658,9.61942222221,15.5784,9.72575555555
376.18,10.7427333333,18.4806333333,12.0946,10.5487,11.8096666667,8.99823333333,10.4842333333,10.6362666667,9.66184444445,15.6435,9.77893968253
376.54,10.8946,18.6905333333,12.2416666666,10.6510333333,11.9327333333,9.16710999999,10.6547666667,10.7932666667,9.75980000001,15.7691666667,9.90864603176
376.90,10.915,18.7732,12.3086,10.6785333333,11.9839333333,9.22711666667,10.6926666666,10.8292,9.7919111111,15.8413,9.94149365079
377.26,10.893,18.8298,12.3326666666,10.6645666667,12.0021333333,9.23768000001,10.6906,10.8258666667,9.79464444445,15.8325,9.94861111111
377.63,10.8640666667,18.8899333333,12.3086,10.698,11.9848666667,9.20160999999,10.6737333333,10.7877333334,9.77780000001,15.8006333333,9.92619047619
377.99,10.8126666667,18.8885333333,12.2759333334,10.6790666667,11.9256666667,9.17755333333,10.6458,10.7664666667,9.72404444444,15.7391666667,9.89115555555
378.35,10.8196,18.9249666667,12.3247333333,10.6922333333,11.9212666667,9.19978666667,10.6672333333,10.7797333333,9.73037777777,15.7552333333,9.87398571429
378.71,10.7725333333,18.9719666667,12.3348666667,10.6909,11.9268,9.14842000001,10.6696666667,10.7682666667,9.70500000001,15.7588333333,9.83923492063
379.07,10.7128,18.9497,12.3196666667,10.6362333333,11.9388,9.10262666667,10.6661666667,10.7232,9.65637777778,15.6654,9.79385555555
379.44,10.6520666667,18.9196666667,12.2812,10.6374333333,11.9032,9.05257666666,10.6057333333,10.6655333333,9.60446666667,15.6287,9.7380095238
379.80,10.561,18.8442333333,12.2356,10.5850333333,11.7866,8.98420333333,10.5278333333,10.6181333333,9.54471111113,15.5908333333,9.66554761905
380.16,10.5255333333,18.8224333333,12.2359333333,10.5572666667,11.7225333333,8.98535666667,10.5006666667,10.6519333333,9.48637777778,15.5515,9.62842222222
380.52,10.4732,18.7751,12.1822666667,10.5409,11.6715333334,8.89727,10.4150333333,10.5971333333,9.48408888888,15.5426333333,9.56421587303
380.88,10.3718666667,18.7287666667,12.1492,10.5377333333,11.5690666667,8.82216666667,10.3909333333,10.5109333333,9.42746666667,15.4581,9.50970476191
381.24,10.2913333333,18.6787,12.0936666667,10.5011666667,11.47,8.72398333333,10.3180333333,10.4112,9.34735555555,15.4385333334,9.42149206348
381.61,10.3333333333,18.7287,12.1918666667,10.4983,11.5056666667,8.74732666666,10.3940666667,10.4406666667,9.37786666666,15.5361333333,9.47845396826
381.97,10.3688666667,18.8171666667,12.3146666667,10.5444333333,11.5764,8.77468666666,10.4596333333,10.4438,9.47564444444,15.6119666667,9.53372380953
382.33,10.3462,18.8021,12.2925333333,10.5399333333,11.5227333333,8.72380333333,10.4459,10.3998666667,9.46551111111,15.5767666667,9.50433492063
382.69,10.4448666667,18.8675,12.4052,10.6048666667,11.5558666667,8.81794333333,10.5081333333,10.4194,9.54306666668,15.6851666667,9.59443492064
383.05,10.5324666667,18.9459,12.5473333333,10.6908,11.5604666667,8.91277333333,10.5654,10.5157333333,9.64371111111,15.7952333333,9.66869365079
383.41,10.6376666667,19.0722333333,12.6804666667,10.8254,11.6554666667,9.00812000001,10.6331333333,10.5878666667,9.74806666669,15.9135666667,9.76690793649
383.77,10.6571333333,19.1218666667,12.7486,10.8399333333,11.6764,8.99727333334,10.6150666667,10.5986,9.74255555556,15.8861666667,9.76811587303
384.14,10.6977333333,19.2148333333,12.8069333333,10.8974,11.7044,9.00338333333,10.6511333333,10.605,9.81577777777,15.9412333333,9.80305714285
384.50,10.6484666667,19.22,12.8024,10.8533333333,11.6436666667,8.94154333333,10.6173666667,10.5514666667,9.73022222221,15.8846666667,9.73773968255
384.86,10.7695333333,19.3727666667,12.9327333333,10.9428333333,11.7641333333,9.02329000001,10.6778333333,10.6676,9.84208888887,16.0395666667,9.81869999999
385.22,10.9119333333,19.5439333333,13.0624666667,11.052,11.9050666667,9.17583666667,10.8158666667,10.8063333333,9.96051111112,16.1871333333,9.94085079364
385.58,10.8742,19.552,13.0536,11.0697666667,11.901,9.18256333333,10.7742666667,10.8083333333,9.93522222223,16.1729666667,9.87857619048
385.94,10.8695333333,19.586,13.0777333333,11.0780333333,11.8982,9.20131333333,10.7654666667,10.8202,9.91291111112,16.1632,9.85247460319
386.30,10.8411333333,19.6698,13.0962666667,11.0656666667,11.9002,9.19264,10.749,10.7970666667,9.88895555556,16.1980666667,9.82613650794
386.66,10.8006666667,19.7313666667,13.1005333333,11.0756,11.9030666667,9.16400333334,10.7038333333,10.8128,9.84728888888,16.1916333333,9.80153174604
387.03,10.7548666667,19.7592666667,13.0572,11.0557666667,11.8579333333,9.11339,10.6551,10.7583333333,9.79646666665,16.2024,9.75817301587
387.39,10.7722,19.8201333334,13.0971333333,11.0693666667,11.8895333334,9.12546,10.6772333333,10.7859333333,9.80462222221,16.2544666667,9.75626507936
387.75,10.8829333333,19.9824333333,13.2122666667,11.1712333333,11.9935333333,9.211,10.8167,10.8782,9.91824444446,16.3719333333,9.85064761905
388.11,10.7976666667,19.9097,13.1472666667,11.0934,11.9077333333,9.12811000001,10.7323,10.756,9.85699999999,16.2694,9.76666349206
388.47,10.8176,19.9894,13.2081333333,11.1568666667,11.9818,9.18876,10.7910666667,10.7883333333,9.92155555555,16.3542333333,9.83161587302
388.83,10.7641333333,19.9498,13.0976,11.1141333333,11.9106666667,9.13762666666,10.7314333333,10.7138666667,9.84286666665,16.2684666667,9.76201904761
389.19,10.7056,19.9698666667,13.086,11.1022333333,11.867,9.09523666666,10.6827,10.6610666667,9.82331111112,16.2170333333,9.71033492063
389.55,10.7226,20.0716,13.1182,11.1433333333,11.8773333333,9.07006666667,10.7147,10.6812666667,9.85377777778,16.2674666667,9.73781269842
389.91,10.6651333333,20.1252333333,13.0973333333,11.1389333333,11.8424,9.03979666667,10.7025,10.6451333333,9.83742222222,16.2787333333,9.72651269841
390.27,10.6512666667,20.1244666667,13.0880666666,11.1502666667,11.8264,9.03543666667,10.7281333333,10.6309333333,9.86597777778,16.2706333333,9.7284015873
390.63,10.6852,20.1923333333,13.1469333333,11.2102333333,11.8608666667,9.07228666667,10.7563333333,10.6550666667,9.90428888889,16.3326666667,9.76308730158
391.00,10.7318,20.3089333333,13.2338666667,11.2945,11.9552666666,9.14462666667,10.8391,10.7301333333,10.0066222222,16.4278666667,9.83808253969
391.36,10.6997333334,20.3527666666,13.2422666667,11.2716333333,11.9454,9.12575,10.8634333333,10.7091333333,9.99628888889,16.4219666667,9.80887301587
391.72,10.7364,20.4334333333,13.3166,11.3268333333,11.9898666666,9.16380333333,10.8802333333,10.7538666667,10.0523111111,16.5160333333,9.84940317459
392.08,10.8385333333,20.5981,13.439,11.4572333333,12.1139333334,9.25615999999,10.966,10.8568666667,10.1376444445,16.6757333333,9.94016349206
392.44,10.8858,20.6435333333,13.5104,11.4570333333,12.1122666667,9.26976333333,10.9774666667,10.8572666667,10.1664,16.6879666667,9.94674920635
392.80,10.9482666667,20.7301666667,13.6088,11.5117666667,12.1518666667,9.29302,11.0661666667,10.9144666667,10.2439111111,16.7429,10.0205333333
393.16,10.9737333333,20.7765666667,13.6416666667,11.5504666667,12.1397333333,9.28039000001,11.0694,10.9374666667,10.2466444445,16.7806,10.0170095238
393.52,10.9400666667,20.7537666667,13.6498,11.5387,12.1298666666,9.27984333333,11.0605,10.9148666667,10.2277555556,16.7198,10.0055904762
393.88,11.0354,20.8479666667,13.7228,11.6052666667,12.1900666667,9.32377333333,11.1219333333,11.0121333333,10.2996,16.8007333333,10.0486952381
394.24,11.1181333333,20.9499333333,13.8354666667,11.6929666667,12.2589333333,9.39532333334,11.1480333333,11.0993333333,10.3426,16.8654,10.1144
394.60,11.1624,20.9974333333,13.8866666666,11.7391666667,12.2550666667,9.41952333333,11.1965333333,11.1440666667,10.3912444445,16.8570333333,10.1352968254
394.96,11.1570666667,20.9864333333,13.882,11.7025333333,12.2022666667,9.38341,11.1292666667,11.0944,10.3620666667,16.8052333333,10.1028984127
395.32,11.2242666667,21.0637333333,13.9165333333,11.7852666667,12.2264,9.39957333333,11.1274333333,11.1226,10.4118666667,16.8302666667,10.1496047619
395.68,11.2208,21.0707666667,13.9034,11.8024,12.2155333333,9.39112999999,11.1453,11.1405333333,10.3969555556,16.8458333333,10.1396857143
396.04,11.2214666667,21.0793333333,13.9026,11.7997,12.2124,9.38745666667,11.1776333333,11.1428,10.3905777778,16.8476333333,10.1382365079
396.40,11.2582,21.1675,13.9382666667,11.9045333333,12.2530666666,9.43908666666,11.2029333333,11.2019333333,10.4447555555,16.9255,10.1841952381
396.76,11.274,21.2723,14.06,11.9965,12.3354,9.51112666667,11.2279666667,11.2555333333,10.5052666667,17.0325,10.2104984127
397.12,11.2952666667,21.3300333333,14.1022,12.0359,12.3802666667,9.53712333333,11.2476,11.2643333333,10.5186888889,17.0754,10.2080555555
397.48,11.3818,21.4731666667,14.2338666667,12.1591666667,12.4616,9.63265333334,11.3229,11.3478,10.6120888889,17.2380333333,10.3105634921
397.84,11.3982,21.4894,14.2812666666,12.1813333333,12.4843333333,9.65133999999,11.3148666667,11.3579333333,10.6235777778,17.2614333333,10.3306857143
398.20,11.3310666667,21.5397,14.2562,12.1703333333,12.4609333333,9.60841666667,11.2980666667,11.3285333333,10.6116666667,17.2651,10.3025507937
398.56,11.2555333333,21.5203,14.1934,12.1162,12.4306666667,9.53873999999,11.2330333333,11.2613333333,10.5480666667,17.2257333333,10.2305571428
398.92,11.2047333333,21.5310666667,14.1716,12.1214,12.4132666667,9.47462,11.2377,11.2266666667,10.5034888889,17.1938333333,10.1585777778
399.28,11.2132666667,21.5634333333,14.2082,12.1637666667,12.4304666667,9.50060333333,11.2632666667,11.2369333333,10.4953777778,17.2227333333,10.163215873
399.64,11.1742,21.5978666667,14.2005333333,12.1373333333,12.3973333333,9.47944666667,11.2354333334,11.1848666667,10.4568222222,17.1753,10.1289206349
400.00,11.115,21.5585,14.2026,12.1061666667,12.3280666667,9.42146000001,11.1729666667,11.1478666667,10.4310444445,17.1159333333,10.079752381
400.36,11.1503333333,21.6254333333,14.2422666667,12.1128666667,12.3396,9.44899666667,11.2117666667,11.1826,10.4496666667,17.114,10.1167222222
400.72,11.1449333333,21.6204,14.2101333333,12.0866,12.281,9.42460000001,11.2229,11.1458,10.3972222222,17.0764666667,10.1056365079
401.08,11.1643333333,21.6483333333,14.2108666667,12.0716666667,12.278,9.41770999999,11.2483,11.148,10.4061111111,17.0791333333,10.1253539683
401.44,11.1877333333,21.7057666667,14.2454,12.059,12.2563333333,9.40772666667,11.2470333333,11.1623333333,10.4081333333,17.0919333333,10.1248142857
401.80,11.2063333333,21.8335666667,14.2954,12.1414666667,12.2649333333,9.42129000001,11.3076666667,11.1778666667,10.4453333334,17.1495666667,10.1567126984
402.16,11.3206666667,21.9503666667,14.4539333333,12.2811,12.3620666667,9.52826000001,11.418,11.2615333333,10.5536888889,17.2681333333,10.2635492064
402.52,11.3543333333,22.0072666666,14.5409333333,12.3583,12.4029333333,9.57957666667,11.4790666667,11.2953333333,10.6294888889,17.3579333333,10.3175809524
402.88,11.3986,22.0985333333,14.6198,12.4037,12.4357333333,9.65378,11.5228666667,11.3331333333,10.6823555555,17.4413666667,10.3717666667
403.24,11.3312,22.0872333333,14.5917333333,12.3538666667,12.3689333333,9.60194000001,11.4782666667,11.2783333333,10.6442,17.4338333333,10.2995031746
403.60,11.3148,22.1163666667,14.6348,12.3688666667,12.3426,9.57942333333,11.4626333333,11.2494666667,10.6360222222,17.4648666667,10.3037952381
403.95,11.3815333333,22.2500666667,14.7440666667,12.4543,12.4313333333,9.64743666666,11.5264333333,11.3048,10.7004888889,17.5605333333,10.3658730159
404.31,11.2996666667,22.2032666667,14.6974666667,12.4233,12.3635333333,9.58590666666,11.4667666667,11.2444,10.6570444444,17.5407333334,10.2869698413
404.67,11.3008666667,22.2205333333,14.7106666667,12.4269666667,12.3702666666,9.55148333334,11.4537666667,11.2475333333,10.6750888889,17.5497666667,10.2709015873
405.03,11.3534666667,22.3099333333,14.8322666667,12.5411666667,12.4342666667,9.62289000001,11.5244666667,11.306,10.7640666667,17.6420333333,10.3374809524
405.39,11.3861333333,22.3652666667,14.8504,12.6047333333,12.47,9.66373999999,11.5815666667,11.3211333334,10.8103333333,17.6628666667,10.3508968254
405.75,11.3572666667,22.3466666667,14.8445333333,12.5973333333,12.4584,9.65666333333,11.5517666667,11.2668,10.7818666667,17.6244333333,10.3089619048
406.11,11.3691333333,22.4115333333,14.8554666667,12.5867333333,12.4680666667,9.66755333334,11.5703333333,11.2791333333,10.7844,17.6361333333,10.3087825397
406.47,11.3998666667,22.4660333333,14.8922,12.6155,12.4729333333,9.69930333333,11.6051666667,11.2871333333,10.7968666667,17.6405333333,10.3332571429
406.83,11.4544,22.5406666667,14.9349333333,12.6839333333,12.5257333333,9.73092333333,11.6398666667,11.3566,10.8443333334,17.6908666667,10.3907730159
407.19,11.5136,22.6128666667,15.002,12.7598666667,12.5956666667,9.78735,11.6774666667,11.4200666667,10.9089555555,17.7324333333,10.4711603175
407.55,11.5492,22.6922,15.0144666667,12.8152666667,12.6512666667,9.84067666667,11.71,11.4534666667,10.9593555555,17.7571333333,10.4865063492
407.90,11.5835333333,22.8045666667,15.0126666667,12.8731666667,12.6742,9.88302333333,11.7548,11.4947333333,10.9972444445,17.8071,10.5208015873
408.26,11.6258,22.9232333333,15.0759333333,12.9531666667,12.7326666667,9.92217666665,11.8235333333,11.5278,11.0168444444,17.8721666667,10.5607174603
408.62,11.6640666667,23.0289333333,15.1560666666,13.0368333333,12.7719333333,9.99551333334,11.8661333333,11.5714666667,11.0687111111,17.9207333334,10.5931793651
408.98,11.6307333333,23.0351666667,15.1361333333,13.0135333333,12.7419333333,9.96119333333,11.8382,11.5711333334,11.0323555556,17.9082666667,10.565184127
409.34,11.5985333333,23.0689666667,15.153,12.9849333333,12.7108,9.92790999999,11.8065,11.5547333333,11.0047777778,17.9013,10.5522539683
409.70,11.6099333333,23.1348,15.1950666667,12.9950666667,12.7169333333,9.94908666666,11.8177,11.5805333333,11.0330222222,17.9484333333,10.5865111111
410.06,11.5836666667,23.1179,15.1697333333,12.9956,12.691,9.89968666667,11.7841333333,11.5461333334,11.0020222222,17.9463666667,10.5575
410.42,11.5588,23.1697666666,15.1702666667,12.9941,12.6998,9.87158666667,11.7603333333,11.5395333333,10.9827333333,17.9646333333,10.5314333333
410.77,11.5232,23.2086,15.159,12.9895666667,12.6622,9.8463,11.7559333333,11.4969333333,10.9568444444,17.9413666667,10.4985952381
411.13,11.5194,23.2791666667,15.1936,13.0097,12.6686666667,9.86075666667,11.7774333333,11.5042,10.9911111111,17.9874666667,10.4947476191
411.49,11.5400666667,23.3397,15.2474666666,13.0485666667,12.6904666667,9.85394666667,11.7975,11.5376,11.0120888889,18.0171333333,10.5266269841
411.85,11.5106666667,23.3168333333,15.2701333333,13.0443,12.6580666667,9.82497333333,11.7836666667,11.5102666667,11.0006444445,18.0027666667,10.5081142857
412.21,11.547,23.3483,15.3697333333,13.0945,12.7058666667,9.84554333333,11.8091,11.5458666667,11.0796444445,18.0469,10.5470333333
412.57,11.5290666667,23.3716666667,15.3798666667,13.0977666667,12.679,9.83596333333,11.7865,11.5468666667,11.0499111111,18.0564,10.5341063492
412.92,11.4642,23.3508,15.3486,13.0644,12.6216,9.80529999999,11.7425333334,11.4504,10.9976888889,18.0052666667,10.4885460317
413.28,11.4540666667,23.3664666667,15.3683333333,13.0943,12.6402666667,9.82355000001,11.7305,11.4380666667,10.9918222222,18.0222666667,10.4696698413
413.64,11.5067333333,23.4386,15.4268,13.1814333333,12.6855333333,9.86430666667,11.7873333333,11.4984666667,11.0324666667,18.0832666667,10.5134746032
414.00,11.5219333333,23.4814333333,15.5242,13.2278333333,12.7238,9.89584666667,11.8005333333,11.5138,11.0744666667,18.0993,10.5392444445
414.36,11.5380666667,23.5269666666,15.5698,13.2743666667,12.7222666667,9.88990333333,11.8068666667,11.5305333333,11.1030888889,18.1434,10.5488444444
414.72,11.5816,23.5615,15.6684666666,13.3329333333,12.7710666666,9.93027666668,11.8322333333,11.5744666667,11.1604,18.2158333333,10.570831746
