wavelength,Back_SicLuvf,Belly_SicLuvf,Breast_SicLuvf,Crissum_SicLuvf,Crown_SicLuvf,DorTail_SicLuvf,Patch10_SicLuvf,Rump_SicLuvf,Throat_SicLuvf,WingTip_SicLuvf
814.76,22.7507777778,58.65975,41.2312083333,48.0410833334,16.9620833333,17.9027083333,17.164,21.1286666666,46.152125,17.864
815.07,22.6203611111,59.7765,42.5824166667,47.7188333333,16.9459166666,18.7772083333,18.1098333333,21.9739166667,46.77225,17.7064166667
815.37,22.1807222223,59.3438333334,42.622875,47.15475,17.3819166667,19.4494583333,17.8173333333,21.2375833333,47.893375,17.304
815.68,23.0538888889,59.9969166667,42.413625,47.5816666667,17.9759166667,19.300625,18.4689166666,21.6421666666,48.2902083333,17.0364166667
815.98,23.2924444444,59.7554166666,42.5,47.72175,18.4861666667,19.0749583333,18.4250833333,21.3455833333,47.813625,17.37
816.29,24.71025,60.0119166667,43.7205,48.1006666666,20.6714166667,20.3254583333,19.0811666666,22.77675,48.20375,18.3154166667
816.59,26.5424166666,61.2889166667,44.89625,49.13475,22.0874166667,21.7487083333,19.9105,24.1638333333,48.3637083333,19.7950833333
816.89,25.2308055555,60.6888333333,44.1106666667,47.3350833333,20.1120833333,20.46525,17.28525,21.6725833334,46.878625,17.6678333333
817.20,24.3848333333,61.9781666667,44.9334583333,48.3060833334,18.99575,19.30575,16.2581666666,20.6895,47.209625,17.8765833333
817.50,23.9669444444,60.94325,44.432125,47.761,17.8528333333,19.0316666667,15.8806666667,20.6850833333,47.0492083333,17.4080833333
817.81,22.8467222222,62.5750833333,45.7957083333,48.51625,17.9405,20.3085833333,15.7523333334,20.6834166667,47.4968333333,16.39675
818.11,23.8584722222,62.2573333333,46.388125,48.84925,19.4814166667,21.290875,16.9995,22.5595833333,47.067375,19.0514166666
818.41,25.1164166667,62.621,47.359,50.3494166667,20.61825,22.278125,17.5134166666,23.8843333333,48.68275,20.2151666667
818.72,24.0065,61.5805,45.7507916667,49.28975,19.2414166667,21.2074583333,17.1486666667,23.0213333334,47.1461666667,19.1526666667
819.02,23.8913611111,61.90125,46.84325,50.1814166666,19.09775,21.6255833333,17.61,23.21,46.9036666667,19.4849166667
819.33,26.2025,63.69525,49.1119583333,53.136,20.932,24.2708333333,20.5921666667,25.6029166666,49.1775416667,21.7655
819.63,26.7005,63.5690833333,49.4726666667,53.7974166667,20.8478333333,24.6021666667,21.9120833333,26.3235,49.8945,23.1203333334
819.93,26.4031944444,62.0484166666,48.3978333334,52.6153333333,20.7116666667,24.0771666667,22.188,26.0444166667,48.551,23.2719166667
820.24,28.3183333333,63.2818333333,49.732875,54.4723333333,22.8506666667,25.83325,24.2665,28.43625,50.5085,25.8556666667
820.54,28.4126666667,62.3755833333,49.0264166667,53.9258333333,22.9206666666,26.1110833334,24.3808333334,28.3703333333,49.9074166667,25.7564166667
820.85,28.7001666667,62.1960833333,49.3270833333,54.2605833333,23.4665833333,26.4773333333,24.89275,28.7463333333,49.999875,26.10875
821.15,29.2896111111,62.5845833333,49.921375,54.9921666667,24.2359166667,26.8587083333,25.4034166667,29.4010833333,50.7718333333,26.8395
821.45,29.6338055556,63.35225,50.38125,55.4560833334,24.7663333333,27.2265416667,25.7555833333,29.7478333334,51.3149166667,27.0909166667
821.76,29.124,62.9358333333,49.80325,54.9500833334,24.4238333333,26.79375,25.2104166667,29.2518333333,50.7467916666,26.7893333333
822.06,29.5144722222,63.3169166667,50.15575,55.3345833333,24.7990833333,27.0345,25.4190833333,29.5845,51.1325833333,27.0811666667
822.36,29.5724166666,63.3908333334,50.1098333333,55.4805833333,24.9384166666,27.0774583333,25.39375,29.7224166666,51.3661666667,27.132
822.67,29.2150277778,63.0545,49.9675833333,55.11,24.7693333333,26.896875,25.0181666666,29.6824166666,51.25275,26.8474166667
822.97,29.3349722223,63.2619166666,50.1620416666,55.1984166666,24.98975,27.0607916667,25.031,29.8181666667,51.329625,26.85525
823.27,29.533,63.6985,50.4775833333,55.839,25.26825,27.389375,25.2580833333,30.04675,51.7050416667,26.93925
823.58,29.2725833333,63.6275,50.4281666667,55.8501666667,25.1816666667,27.16125,25.179,29.9416666667,51.4314583333,26.55525
823.88,29.3513611111,63.8643333334,50.607,55.9960833334,25.471,27.3298333333,25.2515,30.1275,51.6143333333,26.68775
824.18,29.8458333334,64.506,51.062875,56.51375,25.9665833333,27.8287083334,25.64125,30.6103333333,52.3091666667,27.18925
824.49,29.4368055556,64.4094166667,50.6312083333,56.21875,25.5425833334,27.658875,25.1181666666,30.2065833333,51.826125,26.7148333333
824.79,28.6852777778,63.679,49.838875,55.4493333333,24.7619166667,26.9124166667,24.1971666666,29.4969166667,51.3575,25.9216666667
825.09,28.7209444445,63.74925,49.9330416666,55.29,24.7988333334,27.1337083333,24.4215,29.69475,51.3999583333,25.7880833334
825.39,28.6320833333,63.5665,49.8185,55.1433333334,24.7088333333,27.137,24.72225,30.076,51.1580416666,25.896
825.70,28.7208055556,63.0813333333,49.6825833333,54.7853333333,24.7759166667,27.3225833333,24.94875,30.2755833333,50.772625,25.9991666666
826.00,28.4836666667,62.8886666666,49.4390416667,54.7153333334,24.6308333333,27.2022083333,24.7378333334,29.7300833333,50.6460833333,25.9275
826.30,27.9264166667,62.0146666667,48.6004583333,54.0245833333,24.1519166667,26.87,24.2009166667,28.99525,49.9339166667,25.6126666667
826.61,27.8933888889,61.4353333334,48.5445,53.4925,24.1256666667,26.9147916667,24.0915,28.9664166667,49.6287083333,25.8743333333
826.91,28.0129722222,61.4540833333,48.2142083334,53.4098333334,24.0201666666,27.0109583333,23.85375,28.831,49.7332083333,26.2199166667
827.21,28.338,61.595,48.5505,53.6148333333,24.1149166667,27.1305,24.0451666667,28.9030833333,50.014875,26.3871666667
827.51,27.8645277778,61.43625,48.525125,53.5416666667,23.6324166667,26.5206666667,23.4435833333,28.363,49.438625,25.9593333333
827.82,28.7003611111,61.9234166667,49.221625,54.3554166667,24.219,27.065125,24.1929166666,29.0879166667,50.2779166667,26.4674166667
828.12,29.806,62.7436666667,50.5771666667,55.34575,25.31725,28.2776666667,25.4540833333,30.13225,51.1764166666,27.4676666667
828.42,30.3156666666,63.0175,51.0935416667,56.2984166667,25.75425,28.52625,26.047,30.392,51.9531666667,27.7951666667
828.72,30.7064166667,63.5703333333,51.9845,56.97625,26.1275833333,28.8894583333,25.9683333333,30.2050833333,52.7681666667,27.9941666667
829.02,30.0863611111,63.6541666666,51.601125,56.9960833333,25.86575,28.768875,25.4715833333,29.55375,53.036875,27.6885
829.33,29.8008888889,63.3085833334,50.9935,56.5464166667,25.462,28.20025,25.43125,29.2204166667,52.18725,27.2720833333
829.63,30.4020833333,64.138,51.833625,57.4555,26.2513333333,28.654125,25.9645833333,30.0485833333,52.841625,27.5373333333
829.93,30.4056944444,64.7480833333,52.6029166667,58.1335,26.3188333333,28.2424583333,26.2290833333,30.3456666667,53.8870833333,27.09825
830.23,31.7965277778,65.7470833333,54.7095416666,59.36375,27.3935833334,29.488125,28.3020833333,31.9370833333,55.4077916666,27.9476666667
830.54,31.7583888889,66.679,55.2650833333,60.1865,27.61425,29.1299166667,28.2031666667,32.4986666667,55.6087083333,27.8350833333
830.84,31.9509722222,66.2815,54.494,59.168,27.966,29.006125,28.78775,33.3075833333,55.6175416667,27.7863333333
831.14,32.9444444444,66.08325,54.6803333333,58.5615,29.2870833333,29.6233333333,29.70575,34.5638333333,54.7754166667,29.2113333333
831.44,33.0435833333,66.0831666667,53.8313333333,58.7433333333,28.8251666667,29.1045,29.1979166667,34.67475,53.968125,29.2845833333
831.74,32.1223055555,65.084,52.4699166667,57.42225,27.86575,27.6498333333,27.482,33.5370833333,52.0563333333,28.5970833333
832.04,31.6032777778,65.0776666667,52.194875,57.3043333333,27.5263333333,27.9208333333,26.9318333333,33.4363333333,51.3375,28.4064166667
832.35,31.0774722222,64.9291666667,52.3914583334,56.1990833334,27.0163333333,27.0216666666,26.5014166667,33.537,50.5683333333,27.6918333333
832.65,31.8777777778,65.7150833333,53.6308333333,56.43025,27.534,27.6892916667,26.5925833333,34.375,51.5123333333,27.7343333334
832.95,31.0961111111,65.2698333333,52.9995833334,55.6525,26.2935,27.0997083333,26.24675,33.4270833333,50.9983333333,26.6121666667
833.25,30.0053333334,64.31325,51.567375,55.03175,25.2723333334,26.3961666667,24.7364166667,32.1126666667,49.7979166667,25.6234166667
833.55,28.5333611111,63.4058333333,50.5309166667,54.2129166667,24.3595833333,25.1558333333,22.7840833333,30.5358333333,49.0225,24.2246666667
833.85,28.7501944444,63.4475833333,50.6822083333,54.5260833333,24.2075833333,25.9926666667,22.75325,30.41675,49.4199166667,24.7878333333
834.16,28.4178888889,63.7946666667,51.0970416667,54.82425,23.9514166667,25.951875,22.1765833333,30.0740833333,49.7096666667,24.7096666667
834.46,27.0183055556,63.52025,50.1843333333,54.4329166667,22.9843333333,24.7828333333,21.4845833333,28.62175,49.430625,23.5743333333
834.76,26.16575,62.6981666667,49.178625,53.4715,21.8065,23.6940833334,20.5930833333,27.58675,48.5255833333,22.5818333333
835.06,25.3250555556,62.562,49.2107916667,53.13825,20.90425,23.2935,19.6541666667,27.3669166667,48.883125,21.41825
835.36,26.0690277778,62.2553333334,48.5914583333,52.6448333333,21.83875,23.52375,20.29,28.2880833333,49.0263333333,21.84775
835.66,27.8441666667,62.5523333333,49.420375,53.1545833333,22.8239166667,24.6675833334,21.3226666667,28.8388333333,50.2612916666,22.9380833334
835.96,27.2548611111,62.6973333333,48.9245416667,53.1276666667,22.0594166667,24.257125,20.6256666667,28.4185,50.0623333333,22.8284166667
836.26,27.5064722222,62.66625,49.3293333333,53.2669166666,21.8364166667,24.1745833334,20.0825833333,28.7825833333,50.710625,23.4065833333
836.57,28.7460277778,64.0031666667,50.6405416667,53.9065833333,23.3004166667,25.881625,21.60075,30.695,52.34025,25.30425
836.87,30.0065277778,64.9914166667,51.37,54.7275,23.5375,27.3140416667,22.5865833333,31.942,53.0807916667,27.3563333333
837.17,30.13475,63.7775,51.1027083334,53.7408333333,23.2511666667,26.5892916667,22.3691666666,31.9039166666,52.4787083333,27.3721666667
837.47,30.3993333333,63.4034166667,50.51875,54.13325,23.00875,26.815375,22.8413333333,32.2455,51.9409583333,27.5434166667
837.77,30.3951111111,62.5624166666,50.3656666667,53.2653333333,22.39475,27.1949583333,21.6810833333,32.9941666667,51.7310416667,27.5520833333
838.07,30.9781111111,62.8823333333,51.2677916666,53.0388333333,23.9186666667,28.5327916666,22.4085833333,34.0788333333,52.33025,28.0760833333
838.37,32.5678888889,63.22225,52.0648333333,53.7590833333,25.6296666667,30.7685833333,24.77775,35.77775,52.1945416667,30.5369166667
838.67,31.2564166667,62.11775,52.4846666667,54.01375,23.9486666667,30.1604583334,24.5604166667,35.2065,52.3604166667,29.8164166666
838.97,29.6685555556,63.18075,51.88725,55.5693333333,22.6693333334,29.919375,23.5971666666,35.0245,51.8151666667,28.8158333333
839.27,29.9513888889,62.3125,51.40625,55.6041666667,22.5625,30.4479166667,24.4583333333,34.9583333333,51.9895833333,30.375
839.57,30.0120277778,61.8785833333,50.5297916667,55.8476666667,22.98275,29.502875,24.9998333333,34.352,51.5995,29.9915833334
839.87,29.4523333333,61.111,49.26125,54.2553333333,21.8676666667,28.2505,24.1725,33.27425,49.6355,29.5704166667
840.17,25.7299722222,58.7016666667,46.8119166667,51.7248333333,19.5350833333,24.7965833333,21.8798333333,30.872,46.414625,25.2325
840.47,22.9063611111,58.496,45.741875,51.2805833334,17.8455,23.0590416667,20.6705833333,29.9999166667,45.396375,23.3129166667
840.77,22.1669444444,59.5358333333,46.0199166666,50.35225,18.1178333333,23.4867916666,19.403,28.4411666667,46.7143333333,21.8489166667
841.07,21.5241944444,60.3214166666,46.3937916667,50.04225,18.1049166667,24.6616666667,19.4585833333,27.7919166666,45.8439583333,21.25625
841.37,19.7935833333,61.6121666667,46.9947083334,50.0456666666,16.6210833333,24.4080833333,18.0099166667,27.0263333333,45.6965,20.6285833333
841.67,21.8059444444,65.2258333333,49.3875416667,51.99325,18.1315833334,25.516375,19.6206666667,28.7945,47.1299583333,22.6703333333
841.97,19.86375,64.9894166667,47.274625,49.8951666667,15.2253333333,23.2834583333,17.8983333334,25.6551666667,45.0604583333,19.9685
842.27,17.231,62.037,45.0793333333,46.05825,13.6508333333,20.3572916667,15.7935833333,23.9946666667,42.777875,18.3596666667
842.57,18.8164444445,61.2260833333,44.400125,46.4170833333,15.31325,20.6211666667,16.4279166667,24.7345833333,43.8032083333,17.569
842.87,17.7758055556,61.4050833333,45.051375,47.3265833333,14.306,20.9614583333,14.3059166667,24.3459166667,44.2977083333,17.7475
843.17,16.6772222222,60.3689166667,44.9269166667,46.3424166667,11.7366666667,19.0839166667,12.1184166667,20.738,44.6564583333,15.9350833334
843.47,22.7053888889,63.7351666667,49.242375,50.2305833333,14.8221666667,24.1272083333,15.9750833333,25.2305833334,48.4682916667,19.5983333333
843.77,26.4837222222,67.00125,50.435125,50.6359166667,18.0389166667,25.686,18.7415833333,26.7738333333,50.3179166666,21.3854166667
844.07,28.7325833334,66.2759166667,51.5788333333,50.8464166667,19.1731666667,25.764875,22.2005833333,30.3710833333,49.0396666667,24.28375
844.37,31.3888888889,65.3666666667,52.4833333334,50.9666666666,20.1333333333,25.4,24.0,31.8333333334,51.0666666667,26.0666666667
844.67,35.6821111111,63.5111666666,53.1555416667,53.0636666667,25.3984166667,29.0594166667,28.8603333333,33.701,53.93675,30.2081666667
844.97,36.4593333333,61.9006666667,53.2135833333,53.53625,26.568,30.53475,30.04275,34.0095,54.2589583333,30.47325
845.27,35.6051666666,61.7261666667,52.60425,53.1845,27.8275833333,31.5475833334,28.9285,35.2975833334,53.3928333333,31.726
845.57,40.0000555555,63.8888333334,54.568,57.31475,29.9071666667,35.1390833334,32.3765,39.47525,55.462875,34.6298333333
845.87,39.1257222222,64.2440833334,55.280875,55.8460833334,28.35925,34.6090833333,32.0735833333,38.7273333333,53.6500416667,34.4315
846.17,40.7706944445,65.32275,54.2001666667,55.6450833333,29.9730833334,36.189625,34.5093333333,39.5834166666,54.0995,34.778
846.47,42.8222222222,67.2666666667,57.3166666667,58.7,33.3333333333,38.0666666667,37.8333333333,42.5666666667,55.0666666667,36.3
846.77,42.5213888889,67.9486666666,55.5161666667,58.7044166667,35.4586666667,37.6012083333,38.36025,42.81375,56.3762916667,40.3845833333
847.07,43.2835833333,65.7226666666,55.1920416667,59.9608333333,34.4725833333,38.021,39.4205,42.513,55.1269583333,40.3646666667
847.37,41.995,64.38125,53.0415416666,60.37275,33.1928333334,38.2030833334,37.7635833333,41.80725,56.118,38.8185
847.67,41.5608333333,62.5355,51.200625,60.48725,31.921,36.917375,37.7471666667,41.243,54.2549166667,37.9945
847.97,40.0919722222,62.1280833333,49.255875,60.6026666667,28.0506666667,35.4353333333,37.2768333333,41.8898333333,52.1390416667,36.7189166667
848.26,36.4993333333,60.1891666667,42.5217916667,56.04075,25.0364166666,30.9317083333,34.2794166667,38.1004166667,51.3280416666,33.8793333333
848.56,38.742,61.9791666667,44.3107916667,59.375,26.8831666667,30.568875,36.859,40.1843333333,54.6674166667,34.29475
848.86,33.5263888889,62.2995833333,43.0704166667,59.00175,22.8608333334,24.3762083333,32.7094166667,36.72025,52.941125,30.30325
849.16,31.3033611111,59.43225,42.6739583333,57.9211666667,22.5274166666,23.7866666667,32.0054166667,38.324,51.4194166667,27.74725
849.46,31.6549166667,60.4725,45.3655,58.467,24.1533333333,24.420625,33.4670833333,39.795,48.9973333333,26.8716666667
849.76,29.7898611111,58.55875,41.8468333333,55.3604166667,21.1711666667,22.274625,30.8558333333,38.33325,45.7432083333,21.0361666667
850.06,25.3241666667,54.6758333333,39.3983333333,50.324,17.12975,17.1760833333,27.6389166667,35.2778333333,40.4859583333,10.00025
850.36,18.1280277778,50.48175,34.104,44.4605,12.9576666667,12.6445,21.9655,30.106,36.6087083333,2.07141666667
850.65,25.2735277778,54.7496666667,40.0690416667,48.35925,23.1865833334,19.2789166667,29.8790833334,35.7511666667,42.486875,11.4421666667
850.95,24.2844722222,54.756,40.867,48.106,24.3264166666,19.781125,28.7459166667,34.72225,40.6565833333,9.76425
851.25,25.8304722222,57.9039166667,42.5688333333,48.5394166667,26.1168333333,20.2533333333,29.4243333333,35.2233333333,39.4114166666,9.40708333335
851.55,23.7653611111,57.2611666666,47.0272083333,50.0488333333,24.2203333333,17.8849583333,29.14225,34.3079166667,37.8652916667,7.4075
851.85,25.9259722222,58.5688333333,48.6111666667,49.1525,24.90575,20.3391666667,30.3674166666,31.7796666667,37.73525,10.87575
852.15,28.5896666667,56.88025,49.8076666667,48.4615,27.60675,24.3376666667,32.0085833333,31.0684166666,39.188,16.06825
852.45,32.0669166667,63.7736666667,54.31775,53.7133333334,30.1380833333,27.0726666667,35.5786666667,33.1175,43.5016666666,20.3801666667
852.74,33.8347777778,64.1055,54.5935416666,54.7154166667,32.07325,29.5325,36.7480833333,34.91875,45.060875,26.1384166666
853.04,38.5502222222,72.3575833333,57.5609166667,60.36575,38.2520833334,35.3456666667,43.2929166667,41.0569166666,49.1870416667,32.3578333334
853.34,44.4444166667,82.4728333333,63.5190416666,66.34975,42.2555,41.1459166667,46.2860833333,45.8785,57.6539583333,39.4925833333
853.64,52.57375,89.3125833333,71.3512083333,74.482,49.2468333333,49.01125,51.4595,55.1316666666,65.630875,47.3635
853.94,51.852,91.5636666668,71.9392916667,76.7489166667,45.8848333333,46.9905833333,49.7940833333,53.7551666666,63.6316666667,46.142
854.23,56.0469166667,98.1859166667,77.3809583333,81.1223333333,46.31525,48.9229166666,52.43775,59.07025,69.189125,55.1021666667
854.53,48.621,93.6450833334,74.3704166667,76.37875,40.34775,44.7542916667,45.9831666667,54.1965833333,71.342875,52.5178333333
854.83,48.6205555555,92.5737499999,70.7199166667,77.0409166667,39.11575,45.1530833333,45.3515,55.0455,69.2745416667,50.2835
855.13,44.3347222222,88.4319166667,68.20175,73.1909166667,33.9365,41.2006666667,41.77625,55.4276666667,66.2008333334,45.943
855.43,49.7240833333,91.1699166667,70.226125,77.42825,35.59625,45.9715,47.075,58.7745833333,70.5297083334,49.1720833334
855.72,48.6666111111,87.7775833332,65.6110833333,74.7775833333,34.6110833333,42.111125,45.0555,54.7778333333,65.8887916667,46.77775
856.02,45.39925,89.3229166667,65.3644166667,74.0885,27.08325,35.026,43.9450833333,50.26025,66.6991666667,38.1508333333
856.32,34.2926666667,72.302,55.7553333333,62.7099166667,16.3669166667,26.40875,32.9138333333,39.8081666666,60.9412916667,31.0553333333
856.62,30.1256666667,57.3204166667,46.915375,54.74225,17.5874166667,23.52675,32.59675,34.0699166667,49.6085833333,28.3609166667
856.91,25.4679722222,56.4763333333,44.11225,52.0833333333,15.4436666667,21.422125,30.1628333334,28.9401666667,46.3089166667,26.3134166667
857.21,26.9013888889,57.2636666667,46.2345416667,54.367,15.9981666667,22.88325,32.1746666667,30.2138333333,47.1926666666,26.7379166667
