wavelength,Back_LopGrim,Belly_LopGrim,Breast_LopGrim,Crissum_LopGrim,Crown_LopGrim,DorTail_LopGrim,Patch10_LopGrim,Rump_LopGrim,Throat_LopGrim,WingTip_LopGrim
604.56,12.7831333333,50.2374666667,24.55,52.3284,11.9706,8.1262,49.4622666667,17.9363333333,23.5602,12.3394
604.90,12.7974666667,50.2996666667,24.5923333333,52.3866,12.0058,8.14426666667,49.4787333333,17.9580666667,23.5895333333,12.3822
605.23,12.8122,50.3124666667,24.6348666667,52.4301333333,12.0280666667,8.16153333333,49.5323333333,17.9732,23.6046666667,12.3905333333
605.57,12.8137333333,50.2896,24.6338666667,52.4120666666,12.0299333333,8.16853333333,49.5018666667,17.9543333333,23.6284666667,12.3908666667
605.90,12.8172,50.3381333333,24.6222666667,52.4564666666,12.0306666667,8.16506666667,49.5396666666,17.966,23.6336666667,12.3864
606.24,12.7622,50.2779333333,24.6100666667,52.4072,11.9902666666,8.15306666667,49.4912666667,17.9239333333,23.6118,12.3711333333
606.58,12.7894,50.3496,24.6552666667,52.5047333333,12.0238,8.20006666667,49.5872666667,17.9409333333,23.6583333333,12.4269333333
606.91,12.8475333333,50.3789333333,24.6984666667,52.5189333333,12.101,8.26453333333,49.6241333333,17.9914666667,23.7376666667,12.4753333333
607.25,12.8880666667,50.3865333333,24.7284666667,52.4872666667,12.1483333333,8.31053333333,49.6277333333,18.0322,23.782,12.547
607.58,12.8957333333,50.387,24.7266666667,52.4769333333,12.1512666667,8.30586666667,49.6230666667,18.0548,23.7941333333,12.555
607.92,12.9308,50.344,24.7535333333,52.4553333333,12.1688666667,8.3214,49.6404,18.0767333333,23.8067333333,12.5789333333
608.25,12.932,50.3326,24.731,52.4375333333,12.1662,8.34066666667,49.6510666667,18.0934,23.8348,12.6108666667
608.59,12.9566,50.3404,24.717,52.4157333333,12.2094666667,8.38646666667,49.6952666667,18.1258666667,23.8550666667,12.6564
608.92,12.9345333333,50.3244,24.6784666667,52.4001333333,12.1901333333,8.3678,49.666,18.0882,23.8241333333,12.6658
609.26,12.9354666667,50.3948666667,24.6694666667,52.4558,12.2015333333,8.3664,49.7161333333,18.0952,23.8228,12.6981333333
609.59,12.9082,50.3396,24.6127333333,52.3532666667,12.1727333333,8.38253333333,49.6917333333,18.0600666667,23.7697333333,12.7114
609.93,12.926,50.291,24.6166,52.3118,12.1905333333,8.37986666667,49.6707333333,18.0692,23.747,12.7382
610.26,12.8665333333,50.2093333333,24.5382,52.2326,12.1425333333,8.3448,49.5931333333,18.0382,23.6793333333,12.6925333333
610.60,12.8322,50.1592666667,24.5161333333,52.1768,12.0952666667,8.31326666667,49.5656666667,17.9856,23.6616,12.6783333333
610.93,12.7993333333,50.1290666667,24.4855333333,52.1269333333,12.0701333334,8.29473333333,49.5258,17.9381333333,23.6184666667,12.6500666667
611.27,12.8139333333,50.1097333333,24.4779333333,52.0866,12.0845333333,8.30946666667,49.4662,17.9268666666,23.5955333333,12.6688
611.60,12.7561333333,50.1045333333,24.4072666667,52.0585333333,12.0310666667,8.26706666667,49.4351333333,17.8616666667,23.5598,12.6294
611.93,12.7172666667,50.1098,24.3966,52.0688,12.0036666667,8.22693333333,49.4512,17.835,23.538,12.6027333334
612.27,12.6847333333,50.1574,24.4191333333,52.0973333333,11.9773333333,8.2022,49.4498666667,17.7913333333,23.5478666667,12.5699333333
612.60,12.7226666667,50.1878666667,24.48,52.1734666667,12.0083333333,8.23,49.478,17.8152666667,23.5969333333,12.5759333333
612.94,12.6403333333,50.0944666667,24.4416666667,52.1128,11.9448,8.1464,49.4141333333,17.7502,23.5244,12.4820666667
613.27,12.6436,50.1072,24.4768666667,52.181,11.9613333333,8.13266666667,49.4088,17.7526666667,23.5674666667,12.4698666667
613.61,12.6230666667,50.1649333333,24.4373333334,52.1934,11.9394666667,8.1116,49.3772666667,17.741,23.5651333333,12.4354
613.94,12.6806,50.2827333333,24.5528,52.3238666667,11.9813333333,8.15886666667,49.4580666667,17.7744,23.6471333333,12.4729333333
614.28,12.7576666667,50.4165333333,24.6325333333,52.4821333333,12.0409333334,8.22586666667,49.5303333333,17.8778,23.7076,12.5581333333
614.61,12.7894666667,50.4846666667,24.6602666667,52.6139333333,12.0607333333,8.25453333333,49.5971333333,17.942,23.7452,12.5990666666
614.94,12.7332666667,50.539,24.6294,52.6887333333,12.0082666667,8.20586666667,49.7010666667,17.9325333333,23.7358666667,12.55
615.28,12.7296666667,50.5377333334,24.6366,52.7064,12.0020666667,8.19213333333,49.7150666667,17.9414,23.7349333334,12.5455333333
615.61,12.7660666667,50.5719333333,24.6882,52.6903333333,12.0344,8.2342,49.6941333333,17.9758,23.7647333333,12.5793333333
615.95,12.7746666667,50.5514,24.6745333333,52.7059333333,12.0386666667,8.254,49.6994,17.9966666667,23.7764,12.591
616.28,12.7413333333,50.5624666667,24.6168,52.6492666666,11.9932,8.22666666667,49.6442666667,17.9935333333,23.7536,12.5730666666
616.61,12.831,50.6517333333,24.7036666667,52.714,12.0608666667,8.30273333333,49.6897333333,18.0418666667,23.8429333333,12.6578
616.95,12.8830666667,50.7903333333,24.7799333333,52.8781333333,12.1148,8.31793333334,49.8072,18.1185333333,23.9225333333,12.7240666667
617.28,12.9216,50.8074,24.7952666667,52.9185333333,12.1109333333,8.3476,49.8418666667,18.1134,23.9389333333,12.7578666666
617.62,12.9553333334,50.7674,24.7856,52.8964,12.1564666667,8.38013333333,49.8327333333,18.1442,23.9542,12.8276666667
617.95,12.9228666667,50.7260666667,24.7494666667,52.8136,12.1462,8.36746666667,49.7706,18.1078,23.9032,12.7825333333
618.28,12.9469333333,50.7283333333,24.7896666666,52.7506,12.1575333333,8.39766666667,49.7730666667,18.1080666667,23.9192,12.8025333333
618.62,13.066,50.8068666667,24.8820666667,52.8564,12.2748666667,8.49086666667,49.8242,18.1728666667,24.0155333333,12.9014
618.95,13.1212666667,50.864,24.9354666667,52.8868666667,12.3160666667,8.55493333333,49.8780666667,18.2055333333,24.0734666667,12.9550666667
619.28,13.1849333333,50.8886,24.9767333333,52.9688666667,12.3544,8.59326666667,49.9363333333,18.2804666667,24.1310666667,12.9822666667
619.62,13.2052666667,50.9022,25.0038666667,52.9781333333,12.3849333333,8.6282,49.9462,18.3042,24.1489333333,13.0233333333
619.95,13.2331333333,50.8928666667,25.0472666667,53.0100666667,12.4338,8.6586,49.9884666667,18.3295333333,24.1746,13.0614666667
620.28,13.2662,50.9148666667,25.0535333333,53.0246666667,12.4586,8.68526666667,50.0441333333,18.3695333333,24.1962,13.0896666667
620.62,13.2185333333,50.8454666667,25.0138666667,52.8970666666,12.4132,8.67426666667,49.9546,18.3336,24.1380666667,13.0446666666
620.95,13.194,50.8438666667,25.0444,52.8697333333,12.4232,8.68606666667,49.9514,18.361,24.1312666667,13.0222
621.28,13.2081333333,50.8624666667,25.0268666667,52.8609333333,12.4029333333,8.66713333333,49.9376,18.3666,24.1224666667,13.0093333333
621.62,13.2157333333,50.8395333333,25.0280666667,52.8759333333,12.4049333333,8.63693333333,49.9854666667,18.3706,24.1364666667,12.9898
621.95,13.16,50.7142666667,24.9459333333,52.8068,12.3550666667,8.56273333333,49.8874,18.3022,24.0610666667,12.9287333333
622.28,13.1332,50.6950666667,24.949,52.7734,12.3334666667,8.559,49.8374,18.3128666667,24.0616666667,12.9326
622.62,13.0657333333,50.6212666667,24.8769333333,52.7016,12.2872666667,8.486,49.7407333333,18.2782666667,23.9569333333,12.8834666667
622.95,13.0766,50.6268,24.8572666666,52.6954666667,12.3218,8.48926666667,49.7258,18.2677333334,23.9692,12.9158666667
623.28,13.0754,50.6165333333,24.8194,52.6876,12.2626,8.4262,49.6963333333,18.2401333333,23.9259333333,12.8406
623.62,13.0773333333,50.6160666667,24.7922666667,52.6270666667,12.2328,8.44613333333,49.6578,18.2085333333,23.9115333333,12.8295333333
623.95,13.0529333333,50.6226666667,24.7724666667,52.5885333333,12.197,8.42413333333,49.6341333333,18.1935333333,23.9127333333,12.8156
624.28,13.0986,50.6499333333,24.8042666667,52.5995333333,12.2486666667,8.44573333333,49.6500666667,18.2183333333,23.9812,12.8529333333
624.62,13.088,50.6352,24.7784,52.6056666667,12.2302,8.4184,49.6622666667,18.1791333333,23.9792666667,12.8661333333
624.95,13.0304,50.6577333333,24.7738666667,52.5720666666,12.211,8.3914,49.6858,18.1384,23.9758666667,12.8448666667
625.28,13.0080666667,50.6506,24.7303333333,52.5203333333,12.1783333333,8.369,49.6329333333,18.1282,23.9525333333,12.8304666667
625.61,13.0720666667,50.7738,24.8205333333,52.6233333333,12.2419333333,8.43833333333,49.7207333333,18.2039333333,24.0247333333,12.8839333333
625.95,13.0346,50.7742666667,24.7766,52.6132,12.2012666667,8.41046666667,49.7162,18.1616666666,23.9764,12.8438666667
626.28,13.1166666667,50.9147333333,24.8600666667,52.7282666667,12.3057333333,8.508,49.8447333333,18.2433333333,24.0918,12.917
626.61,13.0814,50.879,24.8595333333,52.6906,12.2550666666,8.5042,49.8048666667,18.201,24.0471333333,12.914
626.94,13.0965333334,50.8939333333,24.8833333333,52.6813333333,12.2763333333,8.5372,49.8132,18.2084666667,24.0672,12.9759333333
627.28,13.0810666667,50.9090666667,24.8979333333,52.7388,12.2698666667,8.50846666667,49.8356,18.2243333333,24.071,12.959
627.61,13.1067333333,50.9128,24.9264,52.809,12.3044666667,8.54453333333,49.8662,18.2685333333,24.0788666667,12.9785333334
627.94,13.1053333333,50.9764666667,24.9442,52.8900666667,12.2946,8.5556,49.9407333333,18.2822,24.0664666667,12.9962666667
628.27,13.1661333333,51.0374666667,24.9958,52.9170666667,12.3693333333,8.60566666667,49.9872666667,18.3492,24.1248666667,13.0572666667
628.61,13.2174666667,51.0496,25.0259333333,52.9705333333,12.3996666667,8.63893333333,49.9872666667,18.3784,24.1416,13.0696666667
628.94,13.2458,51.1080666667,25.0878,53.0699333333,12.4234,8.68373333333,50.0557333333,18.4006666667,24.1863333333,13.1264
629.27,13.1841333333,51.0552,24.9963333333,53.0128666667,12.3636666667,8.63566666667,49.9832666667,18.3214666667,24.1333333333,13.0972666667
629.60,13.2048,51.0392,25.0292,53.0273333333,12.3736,8.64453333333,49.9926666667,18.3104666667,24.1591333333,13.1112666667
629.94,13.208,50.9969333333,25.0433333333,53.0245333333,12.3675333333,8.62426666667,49.9443333333,18.2806666667,24.1388666667,13.1082666667
630.27,13.2367333333,51.0782,25.0716666667,53.1136666667,12.397,8.63173333333,50.0243333333,18.3107333333,24.1852666667,13.1109333333
630.60,13.2416666667,51.0778,25.0652,53.1479333333,12.4348666667,8.64353333333,50.084,18.3230666667,24.1915333333,13.1114
630.93,13.3276666667,51.1472,25.1314666667,53.1884,12.5241333333,8.72473333333,50.1134666667,18.3804666667,24.2572,13.2138
631.26,13.3126666667,51.1629333333,25.1398,53.1176,12.5190666667,8.73086666667,50.0902666666,18.3809333333,24.2564,13.2257333333
631.60,13.3583333333,51.1808,25.1858666667,53.146,12.5763333333,8.78013333333,50.1014666667,18.4089333333,24.3114,13.2762666667
631.93,13.3692,51.2058666667,25.1971333333,53.2160666667,12.5618666667,8.80713333333,50.1155333333,18.4141333333,24.2930666667,13.2913333334
632.26,13.3222666667,51.1638666666,25.1516,53.162,12.5020666667,8.76286666667,50.0722666667,18.3850666667,24.2332666667,13.2707333333
632.59,13.262,51.1753333333,25.138,53.1156,12.465,8.72293333333,50.0247333333,18.3308,24.1830666667,13.2231333333
632.92,13.2926666667,51.2576666667,25.2264,53.1776,12.5347333333,8.74593333333,50.1366,18.3957333333,24.2168666667,13.249
633.26,13.2931333333,51.3225333333,25.2364,53.1865333333,12.5505333333,8.7548,50.172,18.4403333333,24.2247333333,13.2639333333
633.59,13.2626666667,51.2783333333,25.2091333334,53.1294,12.5203333333,8.73133333333,50.1162666667,18.3921333333,24.1959333333,13.2269333333
633.92,13.2199333333,51.2274,25.1492,53.0694666667,12.4636,8.67573333333,50.1206,18.3637333333,24.1246666667,13.1742666667
634.25,13.199,51.2156666666,25.142,53.0310666667,12.4354666666,8.67446666667,50.0952666667,18.3580666667,24.1018,13.1682
634.58,13.1716666667,51.1876666667,25.1177333333,52.9938666667,12.4116,8.64633333333,50.1212666667,18.334,24.107,13.1705333334
634.91,13.2174666667,51.247,25.1550666667,53.1082666667,12.4676666667,8.6892,50.1790666667,18.3308,24.131,13.2058
635.25,13.207,51.1915333333,25.1583333333,53.0636666667,12.4571333333,8.681,50.1542666667,18.3223333334,24.1201333333,13.2151333333
635.58,13.1764,51.1396666667,25.1371333333,53.0078,12.4326,8.63066666667,50.1438,18.3030666667,24.1082666667,13.1937333333
635.91,13.1481333333,51.0981333333,25.1254666667,52.9758,12.4321333333,8.61466666667,50.1206666667,18.2851333333,24.0786,13.1964666667
636.24,13.1530666667,51.0315333333,25.0533333333,52.9496666667,12.4205333333,8.63413333333,50.1014666666,18.3043333333,24.0495333333,13.1830666667
636.57,13.1768,51.0080666667,25.05,52.9389333333,12.405,8.6346,50.0759333333,18.3295333333,24.0513333333,13.2082666667
636.90,13.1317333333,50.9260666667,24.9928,52.8515333333,12.3712666667,8.61126666667,50.0083333334,18.2832,24.0056,13.188
637.23,13.1119333333,50.9301333334,24.947,52.9088666667,12.3144,8.57873333333,50.0663333333,18.2680666667,23.9524,13.1483333333
637.56,13.1232666667,50.9320666667,24.956,52.9142666667,12.3513333333,8.58646666667,49.9728666667,18.2585333333,23.9754666667,13.1679333333
637.90,13.0991333333,50.9427333333,24.9296666667,52.8730666667,12.3338,8.56773333333,49.9268,18.2236666667,23.9561333333,13.1482666667
638.23,13.0646,50.9590666667,24.9481333333,52.8674,12.3137333333,8.54633333333,49.89,18.2202666667,23.9106666667,13.0938666667
638.56,13.0446666667,50.9462,24.948,52.8401333333,12.2854,8.5144,49.8916666667,18.2296,23.9260666667,13.092
638.89,12.9901333333,50.9547333333,24.8554666667,52.8116666667,12.2185333333,8.44926666667,49.8410666667,18.1770666667,23.8434,13.0099333333
639.22,13.0423333333,50.9842,24.8715333333,52.7951333333,12.2673333334,8.51566666667,49.819,18.2248666667,23.8346,13.0417333333
639.55,13.1388,51.1523333333,24.9718,52.9563333333,12.378,8.62913333333,49.9830666667,18.3181333333,23.959,13.1615333333
639.88,13.2184,51.2212,25.0522666667,53.0203333333,12.486,8.65026666667,50.0953333333,18.3581333334,24.0542666667,13.2312
640.21,13.2396,51.1968666667,25.0684666667,52.9985333333,12.5047333333,8.7068,50.045,18.3666666667,24.0676,13.2724666667
640.54,13.3368666667,51.2934,25.1492,53.112,12.5780666667,8.753,50.1766,18.4391333333,24.1477333333,13.3624
640.87,13.3792666667,51.305,25.2250666667,53.1131333333,12.6483333333,8.83806666667,50.1797333333,18.5331333333,24.2288666667,13.4576666667
641.20,13.4215333333,51.4097333333,25.2734,53.2068666667,12.6432666667,8.8504,50.2761333333,18.5558666667,24.2582666667,13.4581333334
641.53,13.524,51.4795333333,25.394,53.3347333333,12.7301333333,8.92786666667,50.3691333333,18.6791333333,24.3513333333,13.5408666667
641.87,13.4640666666,51.4388,25.3452,53.3411333333,12.6858,8.9024,50.3432,18.6432,24.291,13.5086666667
642.20,13.4521333333,51.4293333334,25.3423333333,53.3436666667,12.6706666667,8.89,50.3618666667,18.6182,24.2644666666,13.4924
642.53,13.5368666667,51.4484666667,25.4859333334,53.3722,12.7718666667,8.96393333333,50.4204666667,18.6935333333,24.3308666667,13.5854
642.86,13.531,51.5014666667,25.4914,53.3969333333,12.7677333333,8.95273333333,50.4439333334,18.6789333333,24.3767333333,13.5745333333
643.19,13.4936666667,51.4469333333,25.4299333333,53.3258666667,12.6922666667,8.89886666667,50.3540666667,18.5991333333,24.3125333333,13.4459333333
643.52,13.4532,51.4454666667,25.4504,53.3451333333,12.6113333333,8.899,50.2986,18.5646,24.2870666667,13.4329333333
643.85,13.4675333333,51.4755333333,25.4610666667,53.3764,12.6042,8.93606666667,50.3503333333,18.5926666667,24.3336,13.4012
644.18,13.5484666667,51.5719333333,25.5441333333,53.4642666667,12.6847333333,9.07066666667,50.4012,18.6715333333,24.3792666667,13.4754666667
644.51,13.6023333333,51.6155333333,25.5890666667,53.5166,12.6872666667,9.0892,50.4406666667,18.7000666667,24.391,13.502
644.84,13.6248,51.6286666667,25.6487333333,53.5201333333,12.7334666667,9.14766666666,50.476,18.7751333333,24.4175333333,13.5938666667
645.17,13.5964,51.6106,25.6466,53.5081333334,12.7008666667,9.12966666667,50.4744666667,18.7597333333,24.3808,13.6068
645.50,13.6845333333,51.7076666667,25.6933333333,53.6014666667,12.751,9.18766666666,50.5990666667,18.8280666667,24.4635333333,13.7052
645.83,13.6849333333,51.7842666667,25.6960666667,53.6339333333,12.7554666667,9.18246666666,50.6472,18.8597333333,24.4956,13.7196
646.16,13.6746666667,51.8582666667,25.6904666667,53.7541333333,12.7304,9.15886666666,50.6993333333,18.8647333333,24.4938666667,13.6911333333
646.49,13.6888,51.9325333333,25.7658,53.9139333333,12.771,9.18080000001,50.839,18.9174666667,24.5470666667,13.7421333333
646.82,13.7214,52.0151333333,25.8273333334,53.9624,12.8189333333,9.19319999999,50.8781333333,18.9877333333,24.5935333333,13.8159333333
647.15,13.7859333333,52.0858,25.8724666667,54.0513333333,12.9142666667,9.26653333334,50.9680666667,19.0749333333,24.6233333334,13.9106
647.48,13.7929333333,52.1340666666,25.8812666667,54.0939333333,12.9458666667,9.25486666667,51.0753333333,19.0574,24.6424,13.9713333333
647.81,13.7223333333,51.9655333333,25.7684666667,53.8994666667,12.8484,9.13066666667,50.8922666667,18.9707333334,24.5555333333,13.9039333333
648.14,13.6896,52.0761333333,25.7640666667,53.9468666667,12.8567333333,9.08046666667,50.9367333333,18.9562,24.6136,13.9473333333
648.47,13.6559333333,52.0323333334,25.718,53.9375333333,12.8509333333,9.03066666667,50.9079333333,18.8991333333,24.5941333333,13.9133333333
648.80,13.6340666667,52.0200666667,25.6590666667,53.8916,12.8632,8.994,50.8480666667,18.8482666667,24.588,13.9200666667
649.13,13.6233333334,51.9870666667,25.634,53.8328666667,12.8579333333,8.97626666667,50.8007333333,18.8212,24.5565333333,13.8927333333
649.46,13.6927333333,52.0321333333,25.7117333333,53.9152666667,12.9093333333,9.0486,50.8228,18.849,24.5879333333,13.9654666667
649.79,13.5848666667,51.8167333333,25.5269333333,53.6254,12.7918666667,9.0034,50.6071333333,18.7198,24.4171333333,13.885
650.11,13.5827333333,51.7367333333,25.4629333333,53.517,12.7551333333,8.99726666667,50.5264666667,18.6416,24.3480666667,13.8473333333
650.44,13.5939333333,51.7337333333,25.4840666667,53.5009333333,12.7624,9.02273333333,50.5531333333,18.6330666667,24.3982666667,13.8466666666
650.77,13.5473333333,51.7271333333,25.4231333333,53.4838,12.7054666667,8.95206666667,50.5061333333,18.5769333333,24.3862666667,13.7816666667
651.10,13.4936,51.6654,25.3469333333,53.3928666667,12.6456,8.90466666667,50.3618,18.5250666666,24.3066666667,13.7014666667
651.43,13.4782,51.6934,25.3958666667,53.4886,12.6852,8.9352,50.4302666666,18.5562666667,24.3022,13.7094
651.76,13.4741333333,51.5706666667,25.3494,53.4008,12.6694,8.97206666667,50.3532666667,18.535,24.2243333333,13.6466666667
652.09,13.4704666667,51.4949333333,25.3242,53.3344666667,12.6400666667,9.00006666667,50.2758,18.4834,24.2124666666,13.6368
652.42,13.5534666667,51.6636,25.4613333333,53.5354666667,12.6878,9.08633333333,50.4757333333,18.5876666667,24.3242666667,13.6945333333
652.75,13.5570666667,51.7393333333,25.4892,53.5835333334,12.7175333333,9.1226,50.4858666667,18.5805333333,24.3568666667,13.7012
653.08,13.5135333333,51.6734,25.4118666667,53.4262,12.6764,9.07153333333,50.4381333333,18.5536,24.3086666667,13.6437333333
653.41,13.5818,51.7815333333,25.5176666667,53.566,12.777,9.1342,50.5615333333,18.6602666667,24.4124,13.7321333333
653.74,13.5608666667,51.8504,25.5558666667,53.5892,12.7776666667,9.14546666667,50.5735333333,18.7157333333,24.4766,13.7720666667
