wavelength,Back_DigMajm,Belly_DigMajm,Breast_DigMajm,Crissum_DigMajm,Crown_DigMajm,DorTail_DigMajm,Patch10_DigMajm,Patch11_DigMajm,Rump_DigMajm,Throat_DigMajm,WingTip_DigMajm
413.28,7.38563188406,8.6449,9.48303333334,4.42106666667,8.78966666667,5.96983333333,11.4789666667,5.0968,8.08021111111,10.3798666667,5.9117
413.64,7.40242862319,8.62263333333,9.46366666667,4.4228,8.77273333334,5.96556666667,11.4881,5.09366666667,8.08948888889,10.3739333333,5.907
414.00,7.3726365942,8.64313333333,9.46343333333,4.38306666667,8.76400000001,5.93673333333,11.491,5.10533333333,8.08731111112,10.3928,5.89663333333
414.36,7.40371123189,8.6529,9.47766666667,4.4098,8.77246666666,5.93893333333,11.5116,5.11026666667,8.12974444445,10.4123333333,5.9216
414.72,7.41638442029,8.67033333333,9.5392,4.44986666667,8.83906666667,5.95316666667,11.5321333333,5.14786666667,8.16652222222,10.4097333333,5.95966666667
415.07,7.374775,8.63016666667,9.54110000001,4.40826666667,8.80280000001,5.90273333333,11.4946666667,5.1244,8.14097777777,10.3624666667,5.91486666667
415.43,7.35907608696,8.58643333333,9.51863333334,4.38206666667,8.82293333333,5.87943333333,11.4728333333,5.1382,8.13855555556,10.3632666667,5.913
415.79,7.38917463768,8.59086666667,9.54509999999,4.3956,8.83426666667,5.8934,11.4955666666,5.16053333333,8.16655555556,10.3901333334,5.9062
416.15,7.39813442029,8.6463,9.56646666667,4.43953333333,8.87373333334,5.91976666667,11.5061666667,5.19073333333,8.18303333334,10.4130666667,5.94453333333
416.51,7.46404456522,8.72856666667,9.64229999999,4.49873333333,8.92746666666,5.99033333333,11.6075666667,5.2564,8.25606666666,10.4972666667,6.0265
416.86,7.51158297101,8.78246666667,9.70433333333,4.54253333333,8.98233333333,6.02326666667,11.6617333333,5.3094,8.29354444445,10.5555333333,6.0726
417.22,7.54624384058,8.84756666667,9.7461,4.5906,9.019,6.0564,11.7112666667,5.3652,8.32237777777,10.6023333333,6.11963333333
417.58,7.52848804348,8.84073333333,9.74266666667,4.59606666667,9.00953333333,6.02916666667,11.6921,5.36453333333,8.30902222222,10.5704666667,6.09386666667
417.94,7.57000108696,8.87536666667,9.77460000001,4.64753333333,9.02860000001,6.0773,11.7242666667,5.37706666667,8.32500000001,10.5986,6.12003333333
418.29,7.5652442029,8.8665,9.77256666667,4.63333333333,9.01006666667,6.07123333333,11.7286,5.35546666667,8.31108888889,10.5916666667,6.1155
418.65,7.57104528985,8.87003333333,9.75150000001,4.6334,8.98099999999,6.08456666667,11.7344666667,5.34713333333,8.28980000001,10.5872666667,6.1026
419.01,7.61515289855,8.9055,9.77133333333,4.68066666667,9.02026666666,6.1276,11.7658333333,5.38193333333,8.31792222222,10.6411333333,6.14276666667
419.37,7.6101115942,8.9059,9.767,4.69313333333,8.99979999999,6.13263333333,11.7673666667,5.36293333333,8.31003333333,10.6442666667,6.10526666667
419.73,7.61742717391,8.91546666667,9.78513333333,4.7182,9.00020000001,6.15083333333,11.7784333333,5.37386666667,8.30357777778,10.65,6.11543333333
420.08,7.62308152174,8.9136,9.77613333334,4.72306666666,8.98153333333,6.15576666667,11.7801666667,5.37193333333,8.29611111111,10.6591333333,6.12456666667
420.44,7.63056050725,8.91923333333,9.7548,4.73293333333,8.98039999999,6.1466,11.7533,5.36426666667,8.28683333334,10.6386666667,6.10553333333
420.80,7.6060807971,8.88403333333,9.72056666666,4.7298,8.9504,6.13713333333,11.7393666667,5.32893333333,8.25858888888,10.6197333334,6.08933333333
421.16,7.60375905797,8.8682,9.71359999999,4.73113333333,8.93373333333,6.13086666667,11.7495,5.30813333334,8.26627777778,10.6038,6.07843333333
421.51,7.62214528985,8.8948,9.72503333333,4.73746666667,8.95880000001,6.15536666667,11.7770333333,5.30546666666,8.26787777777,10.6292,6.09136666667
421.87,7.6311634058,8.9152,9.73703333333,4.7644,8.97839999999,6.1699,11.793,5.3386,8.29391111111,10.622,6.11013333333
422.23,7.61552391304,8.91293333333,9.73880000001,4.77473333333,8.98359999999,6.172,11.7833666667,5.34613333333,8.29048888888,10.624,6.10026666667
422.58,7.60864637681,8.93103333333,9.75446666667,4.79346666667,8.99773333334,6.17493333333,11.7971666667,5.35566666667,8.31104444445,10.6443333333,6.11273333333
422.94,7.61658514493,8.94296666667,9.78623333334,4.7954,8.99440000001,6.1775,11.8004,5.356,8.30229999999,10.6398666667,6.11773333333
423.30,7.63272210145,8.9684,9.81003333334,4.80493333333,9.0174,6.19086666667,11.8159333333,5.3792,8.31557777779,10.6560666667,6.1705
423.66,7.63770144927,8.97203333333,9.80666666667,4.8042,9.0342,6.1946,11.8234333333,5.3862,8.32427777777,10.6671333333,6.1936
424.01,7.66202681159,8.9837,9.84236666666,4.81813333333,9.07053333333,6.22626666667,11.8573666667,5.41426666667,8.35322222222,10.6819333333,6.2067
424.37,7.65713478261,8.9862,9.86806666667,4.8062,9.06746666667,6.22476666667,11.8703,5.4044,8.35141111111,10.7048,6.2157
424.73,7.67490978261,9.00256666667,9.90143333333,4.81473333333,9.08766666667,6.2359,11.8755,5.439,8.37169999999,10.7135333333,6.22163333333
425.08,7.66760797102,9.00466666667,9.90743333334,4.80746666667,9.089,6.22743333333,11.8598333333,5.43233333333,8.36193333333,10.7083333333,6.2162
425.44,7.63900253623,8.9558,9.87949999999,4.79886666667,9.05393333333,6.18566666667,11.8253,5.42253333333,8.35340000001,10.6733333333,6.2078
425.80,7.63192065217,8.94053333333,9.88423333334,4.78066666667,9.05279999999,6.17336666667,11.8059,5.41153333333,8.33667777777,10.6780666667,6.20623333333
426.16,7.63966268116,8.96323333333,9.88390000001,4.78613333333,9.04926666667,6.18893333333,11.8024,5.41113333333,8.34052222222,10.6826,6.21896666667
426.51,7.67360398551,8.98126666667,9.90273333334,4.8058,9.05926666667,6.21236666667,11.8197,5.42826666667,8.3524,10.6852666667,6.24366666667
426.87,7.69494963768,9.0013,9.88986666667,4.83633333333,9.08286666667,6.23446666667,11.8443666667,5.45106666667,8.36912222223,10.6992,6.27163333333
427.23,7.68922318841,8.9757,9.87766666667,4.85413333333,9.07106666666,6.2282,11.8297666667,5.437,8.36056666666,10.6848666667,6.23633333333
427.58,7.68815869565,8.9864,9.8806,4.86106666667,9.06453333334,6.23363333333,11.8225333333,5.43873333333,8.36627777777,10.6669333333,6.22133333333
427.94,7.68998478261,8.98596666667,9.85909999999,4.8606,9.04839999999,6.22256666667,11.7985333333,5.43066666667,8.35367777779,10.641,6.19723333333
428.30,7.69565434783,8.96476666667,9.8449,4.887,9.0556,6.2255,11.8048333333,5.45733333333,8.36680000001,10.6288,6.19956666667
428.65,7.69454782609,8.99543333333,9.82006666667,4.90853333334,9.0524,6.23866666667,11.8055,5.45253333333,8.37564444445,10.6324,6.23193333333
429.01,7.70543550725,8.98783333333,9.81103333334,4.93426666667,9.07393333333,6.24626666667,11.8113,5.46406666667,8.37064444444,10.6540666667,6.22876666667
429.37,7.73937971014,9.0459,9.85413333333,4.96473333333,9.10873333333,6.32336666667,11.8471,5.49706666667,8.39425555556,10.6965333333,6.25383333333
429.72,7.73265253623,9.0381,9.84320000001,4.97806666667,9.11406666667,6.31523333333,11.8485333333,5.49546666667,8.39258888889,10.7028,6.23973333333
430.08,7.74387355072,9.04223333333,9.84973333334,4.97893333333,9.12653333334,6.3002,11.8793333333,5.51573333333,8.39175555556,10.7,6.22486666667
430.44,7.70354456522,8.98626666667,9.8308,4.94513333333,9.12260000001,6.2588,11.8452,5.48973333333,8.37583333333,10.6693333333,6.18003333333
430.79,7.64548550724,8.91956666667,9.78056666666,4.89993333333,9.06986666667,6.2178,11.7959666667,5.431,8.33334444445,10.6082,6.1294
431.15,7.62007536232,8.9255,9.75230000001,4.87013333333,9.03026666666,6.1837,11.7822666667,5.396,8.31825555555,10.5818666667,6.1104
431.50,7.62036304348,8.91606666667,9.74216666667,4.86966666667,9.03599999999,6.1773,11.7727666667,5.38846666667,8.30941111112,10.5955333333,6.1171
431.86,7.57381123188,8.9031,9.72153333333,4.8548,8.99886666666,6.11066666667,11.7539666667,5.33293333333,8.27945555556,10.578,6.11383333333
432.22,7.57049057971,8.9331,9.73176666667,4.8596,9.00793333334,6.15216666667,11.7526666667,5.34206666667,8.27638888889,10.5803333333,6.12583333333
432.57,7.5778192029,8.91433333333,9.7375,4.8706,9.01326666667,6.15456666667,11.7509666667,5.34546666667,8.27124444445,10.5985333333,6.1296
432.93,7.56591376812,8.89186666667,9.72793333333,4.86333333333,8.99613333334,6.1313,11.7263333333,5.34313333333,8.26364444445,10.5817333333,6.13063333333
433.29,7.57267391304,8.88943333333,9.74589999999,4.87486666667,9.00773333333,6.12916666667,11.7251666667,5.35173333333,8.27958888889,10.5924,6.13743333333
433.64,7.59006666667,8.93463333333,9.77519999999,4.90233333333,9.03773333333,6.16216666667,11.7460333333,5.39013333333,8.31105555555,10.6171333333,6.1749
434.00,7.58852644928,8.93873333333,9.78643333333,4.92533333333,9.0492,6.16633333333,11.7234666667,5.4034,8.31745555555,10.6272,6.20613333333
434.35,7.59916304348,8.96356666667,9.80106666667,4.956,9.06079999999,6.1917,11.7371333333,5.4276,8.31735555555,10.6298666667,6.22373333333
434.71,7.60599166667,8.97353333333,9.83126666666,4.965,9.07819999999,6.19536666667,11.7529,5.45246666667,8.33237777777,10.6389333333,6.24696666667
435.07,7.65904202899,9.02783333333,9.89013333333,5.02,9.1586,6.263,11.8062666667,5.54366666667,8.37486666667,10.7006,6.3112
435.42,7.69434710145,9.062,9.94096666667,5.05186666667,9.18873333333,6.28723333333,11.8446333333,5.58586666667,8.40974444444,10.7324,6.3388
435.78,7.71940869565,9.0791,9.96779999999,5.08753333333,9.22519999999,6.34716666667,11.8691333333,5.6284,8.43737777778,10.7676,6.36516666667
436.13,7.73908586957,9.0747,9.97133333333,5.1136,9.24246666666,6.3364,11.886,5.63466666667,8.45313333333,10.7824666666,6.37086666667
436.49,7.71149057971,9.0725,9.94583333333,5.096,9.21533333333,6.29186666667,11.8749333333,5.60706666667,8.42253333334,10.7532666667,6.3326
436.84,7.74348333333,9.09253333333,9.98183333333,5.1208,9.23880000001,6.3214,11.9183333333,5.63066666667,8.45225555555,10.79,6.36006666667
437.20,7.78006413044,9.147,9.99849999999,5.16226666667,9.27533333333,6.3443,11.9664666667,5.66873333333,8.47345555555,10.8295333333,6.40126666667
437.56,7.71855253623,9.04516666667,9.93333333333,5.09946666667,9.19006666666,6.28173333333,11.9089333333,5.59046666667,8.38845555556,10.7801333333,6.32523333333
437.91,7.67811123188,8.99446666667,9.86946666667,5.05613333333,9.12306666667,6.2499,11.8828,5.54186666667,8.33251111112,10.735,6.2726
438.27,7.70121086957,9.00523333333,9.86603333333,5.0748,9.11833333334,6.26713333333,11.8910333333,5.55686666667,8.35414444444,10.7734,6.29933333333
438.62,7.71463695652,9.02773333333,9.84983333334,5.09473333333,9.10779999999,6.25766666667,11.8946666667,5.56413333333,8.36824444444,10.7800666667,6.29276666667
438.98,7.70216811594,9.00173333333,9.84516666666,5.0992,9.07819999999,6.2241,11.8764,5.52866666667,8.35055555556,10.7658666667,6.275
439.33,7.66905942029,8.97006666667,9.79993333333,5.11226666667,9.04126666666,6.21953333333,11.8465666667,5.498,8.32574444445,10.7372666667,6.26223333333
439.69,7.66224565217,8.96586666667,9.78839999999,5.10946666667,9.02946666667,6.2123,11.8423333333,5.4868,8.32641111111,10.7152666667,6.2617
440.04,7.65663623188,8.98206666667,9.78970000001,5.10686666667,9.01266666667,6.19486666667,11.8431,5.4902,8.32576666666,10.7038,6.26543333333
440.40,7.69757427536,9.0016,9.8344,5.1494,9.06193333333,6.24186666667,11.8655333333,5.54733333333,8.37216666666,10.7456666667,6.31676666667
440.75,7.69539094203,9.022,9.83143333333,5.17226666667,9.06633333333,6.25853333333,11.8627,5.552,8.36588888889,10.7413333333,6.3074
441.11,7.66319601449,8.98893333333,9.79366666667,5.13806666667,9.03586666667,6.2377,11.8087666667,5.52353333333,8.32645555555,10.7136666667,6.26893333333
441.47,7.70765253623,9.03293333333,9.81223333334,5.19313333333,9.07226666667,6.2754,11.8369666667,5.57173333333,8.37787777778,10.7342666667,6.33453333333
441.82,7.73444347826,9.05323333333,9.84279999999,5.22986666667,9.11686666666,6.30616666667,11.8573666667,5.5968,8.42656666667,10.7713333333,6.3656
442.18,7.72610253623,9.06693333333,9.84493333333,5.23093333333,9.12346666667,6.30213333333,11.8685666667,5.60886666667,8.42666666667,10.7546666667,6.36236666667
442.53,7.75670688406,9.09966666667,9.88603333333,5.2736,9.17013333334,6.35616666667,11.9048666667,5.6424,8.46401111112,10.8067333333,6.4057
442.89,7.73564384058,9.07436666667,9.8415,5.2632,9.15606666667,6.3509,11.8935666667,5.63253333333,8.44627777778,10.8011333333,6.3884
443.24,7.76890942029,9.11953333333,9.90196666667,5.27426666666,9.20766666666,6.3685,11.9201333333,5.67693333333,8.4749888889,10.831,6.40223333333
443.60,7.7729115942,9.09833333333,9.8853,5.26553333333,9.20686666666,6.3319,11.8954666667,5.67733333333,8.46037777777,10.8335333333,6.39283333333
443.95,7.77217318841,9.09013333333,9.893,5.2696,9.22666666667,6.34766666667,11.9037,5.6922,8.47052222223,10.8419333333,6.3838
444.31,7.71268586957,9.04673333333,9.84250000001,5.23053333333,9.16919999999,6.3116,11.8681333334,5.62973333333,8.42843333334,10.7914,6.32903333333
444.66,7.70099094203,9.0458,9.84066666667,5.2194,9.15079999999,6.27573333333,11.8604666667,5.63293333333,8.41613333333,10.7902666667,6.33663333333
445.02,7.70600326087,9.044,9.8604,5.23966666667,9.15873333333,6.28413333333,11.8909,5.6482,8.43343333334,10.7978666667,6.35336666667
445.37,7.7016326087,9.05883333333,9.87833333333,5.23426666667,9.1496,6.27746666667,11.8937666667,5.6448,8.42485555556,10.7963333333,6.3438
445.72,7.69591992754,9.06843333333,9.87166666667,5.2258,9.14773333333,6.27913333333,11.9025333334,5.64253333333,8.41653333333,10.7956666667,6.33753333333
446.08,7.68102173913,9.04266666667,9.86293333333,5.21706666667,9.129,6.25586666667,11.8710666667,5.62173333333,8.39213333333,10.7853333333,6.3227
446.43,7.64352753623,8.99293333333,9.83316666667,5.19113333333,9.08440000001,6.2209,11.8302666667,5.5774,8.35435555555,10.7466,6.29143333333
446.79,7.65950688406,9.0178,9.85626666667,5.2112,9.097,6.2431,11.8547333333,5.58466666667,8.38083333334,10.7610666667,6.315
447.14,7.63119021739,8.98226666667,9.79486666667,5.19013333333,9.05873333333,6.21843333333,11.8345666667,5.53693333333,8.34845555556,10.729,6.2845
447.50,7.65367173913,9.0182,9.81926666667,5.22766666667,9.09040000001,6.25416666667,11.8568,5.56953333333,8.37316666667,10.7565333333,6.31146666667
447.85,7.64673442029,9.0018,9.79373333333,5.21546666667,9.06353333333,6.24263333333,11.8249,5.5422,8.34831111112,10.7540666666,6.31413333333
448.21,7.68331521739,9.03343333333,9.82333333334,5.24046666667,9.08913333333,6.26023333333,11.8433666667,5.57326666667,8.35841111112,10.7702,6.34963333333
448.56,7.68855688406,9.0302,9.82106666667,5.2544,9.10546666667,6.284,11.8406666667,5.5732,8.37003333333,10.7878666667,6.35896666667
448.92,7.69406304348,9.04626666667,9.81473333333,5.263,9.09986666667,6.2867,11.8465333333,5.57106666667,8.38307777778,10.785,6.36796666667
449.27,7.6951615942,9.04673333333,9.80636666667,5.26313333333,9.09599999999,6.28703333333,11.8444666667,5.5534,8.38037777779,10.7914,6.3594
449.62,7.73747355072,9.0724,9.83803333333,5.3076,9.11813333333,6.31823333333,11.8593666667,5.591,8.40654444444,10.8194666667,6.39206666667
449.98,7.73903514493,9.06113333333,9.81706666667,5.31613333333,9.11866666666,6.32363333333,11.8657,5.57853333333,8.40161111112,10.8172666667,6.38833333333
450.33,7.77851847826,9.09206666667,9.84723333333,5.3468,9.15993333333,6.34933333333,11.8947,5.62986666667,8.43338888888,10.8546666667,6.418
450.69,7.82339528986,9.13523333333,9.90073333333,5.387,9.20006666667,6.3966,11.8953333333,5.67793333333,8.46381111111,10.8856,6.44466666667
451.04,7.8282865942,9.14803333333,9.94083333334,5.4062,9.20906666666,6.41583333333,11.9058,5.70533333333,8.48524444444,10.8929333333,6.47766666667
451.40,7.83017608696,9.16923333333,9.95856666667,5.41133333333,9.21166666667,6.44783333333,11.9398,5.71433333333,8.49706666667,10.9032666667,6.48223333333
451.75,7.88089166667,9.22506666667,10.0206666667,5.47166666667,9.26033333334,6.50463333333,12.0153333333,5.77573333333,8.55548888889,10.9478666667,6.5275
452.10,7.8990173913,9.24226666667,10.0452,5.50766666667,9.29506666667,6.53256666667,12.0525,5.80293333333,8.59297777777,10.9900666667,6.5495
452.46,7.87704130435,9.22883333333,10.0151666667,5.50206666667,9.26146666667,6.52623333333,12.0424666667,5.7762,8.57559999999,10.9703333333,6.5328
452.81,7.87913913044,9.21613333333,10.0132,5.50933333333,9.26693333332,6.5146,12.0084,5.78653333333,8.55632222223,10.9772,6.53196666667
453.17,7.88998007247,9.2288,10.0246,5.53453333333,9.28953333333,6.5418,12.0347666667,5.8168,8.58252222222,10.9846,6.5506
453.52,7.86170217391,9.2208,10.0252666667,5.52966666667,9.26686666667,6.5156,12.0117,5.79526666667,8.57344444445,10.9655333333,6.54196666667
453.87,7.86984963768,9.24873333333,10.0565666667,5.53326666667,9.27559999999,6.5296,12.0193,5.8248,8.58679999999,10.9800666667,6.54516666667
454.23,7.83841413044,9.24733333333,10.0221,5.511,9.24826666666,6.5005,11.9874666667,5.80373333333,8.56381111111,10.9542666667,6.5138
454.58,7.79960471015,9.2154,9.98413333333,5.47726666667,9.23180000001,6.47063333333,11.9707666667,5.7798,8.54671111112,10.9320666667,6.48723333333
454.93,7.80849130435,9.2206,9.99280000001,5.48186666667,9.23446666667,6.48103333333,11.9697333333,5.78093333333,8.54722222222,10.9524,6.50126666667
455.29,7.77647681159,9.18666666667,9.9751,5.47353333333,9.20739999999,6.4306,11.9168333333,5.75413333333,8.52595555555,10.9302666667,6.47063333333
455.64,7.7185192029,9.143,9.91536666666,5.43086666667,9.15799999999,6.34536666667,11.8657,5.70293333334,8.46428888889,10.8679333333,6.42546666667
456.00,7.71394673913,9.13186666667,9.89326666667,5.42573333333,9.13400000001,6.3384,11.8379,5.69626666667,8.44123333332,10.8479333333,6.40956666667
456.35,7.76371521739,9.16293333333,9.95556666667,5.45713333333,9.18673333333,6.3859,11.8776,5.75353333333,8.48656666666,10.8652666667,6.4584
456.70,7.8057076087,9.19236666667,9.99303333334,5.5052,9.23746666667,6.4313,11.9421666667,5.78466666667,8.52998888888,10.9074,6.5049
457.06,7.79881485507,9.16543333333,9.97833333333,5.5094,9.22913333334,6.4127,11.9064,5.76373333333,8.51664444444,10.8903333333,6.48876666667
457.41,7.78889782609,9.14636666667,9.97016666667,5.5142,9.21846666667,6.39313333333,11.8965666667,5.75533333334,8.50598888889,10.8973333333,6.47416666667
457.76,7.81751992754,9.1889,9.99906666667,5.55226666667,9.25213333334,6.43306666667,11.9188333333,5.78693333333,8.54546666666,10.9217333333,6.5129
458.12,7.842175,9.2035,10.0262,5.56653333333,9.27626666667,6.4783,11.9527666667,5.81013333333,8.56264444444,10.9472666667,6.54406666667
458.47,7.83062137681,9.2049,10.0155,5.5536,9.25313333333,6.46656666667,11.9460666667,5.8098,8.54871111111,10.9141333333,6.5462
458.82,7.83310108696,9.19513333333,10.0042333333,5.56133333333,9.24040000001,6.44926666667,11.9347666666,5.812,8.53941111112,10.9085333333,6.532
459.18,7.83623804348,9.19283333333,9.99319999999,5.55933333333,9.23793333333,6.46093333333,11.9335333333,5.81646666667,8.54383333333,10.9079333333,6.54653333333
459.53,7.83238043478,9.18136666667,9.98153333334,5.5608,9.22093333334,6.4827,11.9176666667,5.7968,8.54061111111,10.9128666667,6.54033333333
459.88,7.84365362319,9.18256666667,9.98736666666,5.56286666667,9.22679999999,6.48066666667,11.9244333333,5.80326666667,8.55174444445,10.9194666667,6.54166666667
