wavelength,Back_ConSpmf,Belly_ConSpmf,Breast_ConSpmf,Crissum_ConSpmf,Crown_ConSpmf,DorTail_ConSpmf,Rump_ConSpmf,Throat_ConSpmf,WingTip_ConSpmf
624.62,19.9289333333,53.6072666667,42.4589333333,40.8982,18.6414,17.8293333333,24.8403333333,44.5749333333,17.8476666667
624.95,19.9474,53.6512,42.55,40.9222,18.6138666667,17.8883333333,24.8516,44.6581333333,17.8792666667
625.28,19.8417333333,53.6404666667,42.4824,40.8872,18.4847333333,17.8039333333,24.7920666667,44.6450666667,17.8385333333
625.61,19.8368,53.5444,42.4723333333,40.88,18.4604,17.7324,24.7033333333,44.5944666667,17.7696666667
625.95,19.9186,53.6364666667,42.5282666667,41.0209333333,18.5646,17.8545333333,24.7538666667,44.6809333333,17.843
626.28,19.9703333333,53.6270666667,42.554,41.0787333334,18.5884,17.9083333333,24.847,44.7134,17.9240666667
626.61,19.9988666667,53.6778,42.6304,41.1495333333,18.6394,17.9931333333,24.953,44.7791333333,17.9998666667
626.94,20.0978666667,53.801,42.6962,41.2198666667,18.7097333333,18.1000666667,25.028,44.8191333333,18.1053333333
627.28,19.9278666667,53.5611333333,42.4828,41.0388666667,18.5016,17.9068666667,24.8346,44.5800666667,17.8968
627.61,19.8694,53.4380666667,42.4407333333,40.9623333333,18.4307333334,17.8318666667,24.7456666667,44.5246,17.8185333333
627.94,19.9494,53.4594,42.4976666667,41.0579333333,18.5285333333,17.8646,24.8489333333,44.5969333333,17.9351333333
628.27,19.8603333333,53.398,42.4623333333,40.9868,18.4089333333,17.7447333334,24.7281333333,44.6011333333,17.8606666667
628.61,19.9172,53.3548666667,42.4615333333,41.0212666667,18.4621333333,17.796,24.7904666667,44.5885333333,17.9162
628.94,19.9593333333,53.2868666667,42.4564666666,41.0356,18.5020666667,17.7996666667,24.7627333333,44.5772666667,17.9507333333
629.27,19.9911333333,53.3364666667,42.52,41.0544666667,18.5745333333,17.9026,24.8727333333,44.6384666666,18.0654
629.60,19.9941333333,53.3204666667,42.5818666667,41.0062,18.565,17.9579333333,24.8946,44.6615333333,18.111
629.94,20.0445333333,53.3589333333,42.6764666667,41.0224666667,18.6196,18.0553333333,24.9062666667,44.6840666667,18.1890666667
630.27,19.9727333333,53.1638666667,42.6404666667,40.9395333333,18.5654666667,17.9454666667,24.8287333333,44.5376,18.1049333333
630.60,19.9825333333,53.1267333333,42.6804,40.9870666666,18.5647333333,17.9264666667,24.8098,44.5709333333,18.1430666667
630.93,20.2111333333,53.267,42.916,41.1787333333,18.7289333333,18.1494666667,24.9789333333,44.7305333333,18.3923333333
631.26,20.3489333333,53.4009333333,43.0372666667,41.3186,18.8997333333,18.3784,25.1031333333,44.8883333333,18.5398666667
631.60,20.4458,53.464,43.14,41.3602666667,18.9535333333,18.5408,25.1240666666,44.9818666667,18.6102
631.93,20.4758,53.4528666667,43.1512666667,41.3437333333,18.9533333333,18.5748666667,25.1143333333,44.9079333333,18.6155333333
632.26,20.3918666667,53.3494,43.0231333333,41.2519333333,18.8580666667,18.5480666667,24.975,44.7756,18.557
632.59,20.3769333334,53.4111333333,43.0386666667,41.2598666667,18.8281333333,18.5165333333,24.9192,44.7534,18.5138
632.92,20.287,53.3109333333,42.8957333333,41.1518,18.6386,18.3746,24.7599333333,44.5696666667,18.3509333333
633.26,20.2872,53.3256,42.9506666667,41.1667333333,18.6781333333,18.3230666666,24.7248,44.5568666666,18.3881333333
633.59,20.2276666667,53.4092,42.9257333333,41.1680666667,18.6084666667,18.2195333334,24.6549333333,44.5194,18.2727333333
633.92,20.3392,53.5381333333,42.9881333333,41.218,18.6674,18.3006666667,24.6873333333,44.5988666667,18.4162666667
634.25,20.3069333333,53.5497333333,42.9506666667,41.1862666667,18.6258,18.2586666667,24.6572,44.5392666667,18.3478
634.58,20.2654666667,53.6074666667,42.9801333333,41.2246666667,18.6527333333,18.2416666667,24.6070666667,44.6172666667,18.3065333333
634.91,20.1992,53.6063333333,42.9776666667,41.2281333333,18.6114,18.1644,24.5737333333,44.5328666667,18.278
635.25,20.0588666667,53.5238,42.9016666667,41.138,18.4494,18.0228,24.4814,44.4051333333,18.1971333334
635.58,20.0669333333,53.6957333333,43.0092666667,41.2056666667,18.507,18.0548666667,24.5213333333,44.5278666667,18.2236
635.91,20.0740666667,53.8159333333,43.1327333333,41.2652,18.523,18.0075333334,24.5334666667,44.6029333333,18.2378666667
636.24,20.0288,53.7909333333,43.1287333333,41.244,18.5099333333,18.0400666667,24.5682,44.6272666667,18.2742
636.57,20.1006666667,53.8904,43.2703333333,41.3873333333,18.6356,18.1338,24.6371333333,44.7759333333,18.3762
636.90,20.1297333333,53.8646666667,43.174,41.3932666667,18.5452666667,18.1173333333,24.67,44.7180666667,18.3202
637.23,20.1993333333,53.8151333333,43.2633333333,41.4376,18.6316,18.2603333333,24.7206,44.7944666667,18.4776666667
637.56,20.2250666667,53.8233333333,43.2538666667,41.4870666667,18.7014666667,18.3732,24.7814,44.8202666666,18.4709333333
637.90,20.2526666667,53.8214666667,43.3064,41.4968,18.8040666667,18.5242,24.89,44.9077333333,18.6359333333
638.23,20.1476666667,53.5506,43.118,41.3218666667,18.7235333333,18.4358,24.7828666667,44.6693333333,18.6149333333
638.56,20.191,53.5668666667,43.1388666667,41.3474666667,18.7193333333,18.4322666667,24.7690666667,44.7165333333,18.6543333333
638.89,20.2657333333,53.6148666667,43.1322666667,41.365,18.7874666667,18.4908666667,24.7486666667,44.7194666667,18.6807333333
639.22,20.3934,53.5392666667,43.1585333333,41.4186,18.941,18.5997333333,24.773,44.699,18.8259333333
639.55,20.3859333333,53.4088,43.1025333333,41.3575333333,18.9404,18.6645333333,24.7102666667,44.6288666667,18.8113333333
639.88,20.4556666666,53.4564666667,43.2131333333,41.4714666667,19.0170666666,18.7328,24.7638666667,44.7128666667,18.8895333333
640.21,20.4232666667,53.3984666667,43.1624,41.3974666667,19.0223333333,18.8058,24.7364,44.6634666667,18.9745333333
640.54,20.3443333333,53.3123333334,42.9890666667,41.3354666667,19.0090666667,18.7767333333,24.6374,44.5364666667,19.0098666667
640.87,20.3683333333,53.3422,42.9592,41.3308666667,19.0312666667,18.8116666667,24.6708,44.5486,19.0332
641.20,20.2336666667,53.2823333333,42.8986,41.2548666667,18.9288666667,18.6787333333,24.5913333333,44.5116,18.9636
641.53,20.2265333333,53.3714,42.9336666667,41.3332,18.8372666667,18.5662666667,24.4834666667,44.5586,18.8609333333
641.87,20.3902,53.6758,43.1712666667,41.558,18.9441333333,18.7449333333,24.6541333333,44.769,19.0130666667
642.20,20.4653333333,53.8544,43.3109333333,41.6551333333,19.0719333333,18.9356666667,24.764,44.9522666667,19.1328666667
642.53,20.4144,53.8205333333,43.3971333333,41.6488,19.1467333333,19.0006666667,24.8288666667,44.9928,19.1943333333
642.86,20.2444666667,53.6304,43.2523333333,41.5208,18.9918666667,18.9102,24.7842666667,44.9062,19.0928666667
643.19,20.3516666667,53.7709333333,43.3781333333,41.6828666667,19.1535333333,19.0430666667,24.8913333334,45.0658,19.2458
643.52,20.4908666667,53.844,43.3662666667,41.7567333333,19.2732666667,19.1702,24.941,45.1354666667,19.3448666667
643.85,20.7114666667,54.1944666667,43.7280666667,42.0821333333,19.5466666666,19.339,25.2206666667,45.4312,19.5560666667
644.18,20.8418,54.3455333333,44.029,42.22,19.6905333333,19.5153333333,25.3220666667,45.664,19.6601333333
644.51,20.8610666667,54.1676,43.912,42.1772666667,19.6656,19.4454,25.2566666667,45.5296666667,19.6608
644.84,21.0483333333,54.4268666667,44.1021333333,42.3946666667,19.8972,19.6146,25.3896666667,45.6875333333,19.8703333333
645.17,21.0891333333,54.3056666667,44.1088666667,42.4544666667,20.0765333333,19.7882666667,25.4643333333,45.5926666667,20.0268666667
645.50,20.9728,54.1626666667,43.9844,42.3045333333,20.0486666667,19.7148666667,25.3887333334,45.4048,19.9359333333
645.83,20.9508,54.0810666667,43.9137333333,42.2142666667,19.9433333333,19.5782666667,25.342,45.2874,19.8467333333
646.16,21.1575333333,54.2616666667,44.0656666667,42.4622666667,20.0442,19.7022,25.4957333333,45.5082,19.9856
646.49,21.2036,54.4018,44.1356,42.5726666667,20.0628,19.7265333333,25.4648666667,45.6243333333,20.0483333333
646.82,21.117,54.4359333333,44.0395333333,42.5487333333,19.9574,19.5352666666,25.4324666667,45.6077333333,20.0416
647.15,20.9316666667,54.3697333334,43.9724666667,42.4342,19.8786,19.436,25.4417333333,45.5088666667,19.9555333333
647.48,20.8644,54.2434,43.8018666667,42.2836,19.7379333333,19.319,25.2611333333,45.3784,19.8768
647.81,20.6870666666,54.0553333333,43.5771333333,42.0836666667,19.5871333333,19.1084666667,25.1297333333,45.2139333333,19.6696
648.14,20.6186,54.212,43.6192666667,42.1411333333,19.6398,19.1222,25.1721333333,45.3080666667,19.6999333333
648.47,20.4910666667,54.0254666667,43.5051333333,41.9743333333,19.401,19.0157333333,25.0359333333,45.2329333333,19.5699333333
648.80,20.4615333333,54.2022666667,43.4506,41.8944,19.4189333333,18.9337333333,25.1106,45.3262666667,19.5946666667
649.13,20.5806666666,54.3391333333,43.5316666667,42.028,19.5049333333,18.9503333333,25.1249333334,45.521,19.684
649.46,20.6164666667,54.3685333333,43.6157333333,42.1339333333,19.6251333333,19.0415333333,25.1916,45.6247333333,19.8013333333
649.79,20.473,54.3166,43.4685333333,41.984,19.6506666667,18.9528666667,25.0548666667,45.4699333333,19.7819333333
650.11,20.4674,54.3180666667,43.4209333333,41.8782666666,19.6931333333,18.9594666667,25.0406,45.4038666667,19.7750666667
650.44,20.5242,54.2118666667,43.4492666667,41.8052666667,19.7815333333,19.0409333333,25.0723333333,45.332,19.7844666667
650.77,20.5384666667,54.1116,43.3753333333,41.7388666667,19.7299333333,19.0127333333,24.9470666667,45.2468666667,19.8042666667
651.10,20.4537333333,54.0510666667,43.3182,41.7444666667,19.7158666667,19.0306666667,24.9337333333,45.2302666667,19.7350666667
651.43,20.5000666667,54.1651333333,43.4055333333,41.8213333333,19.7407333333,19.1415333333,24.9964666667,45.2756666667,19.8852666667
651.76,20.4474666666,54.1578666667,43.5079333333,41.907,19.7498666667,19.1081333333,24.9308666667,45.3042666667,19.8344
652.09,20.4206666667,54.1062666667,43.4573333333,41.8962,19.8456666667,19.1034666667,24.8574,45.2530666667,19.8834
652.42,20.3454,54.0565333333,43.5245333333,41.8702666667,19.7741333333,19.0601333334,24.7331333333,45.2334,19.8043333333
652.75,20.1116666667,53.8091333333,43.2648,41.6413333333,19.5996666666,18.8836666667,24.5252666667,45.0323333333,19.6612
653.08,19.9240666667,53.6764,43.0858,41.4507333333,19.5078,18.7504666667,24.3865333333,44.8826,19.5808
653.41,19.7648,53.4996666667,42.9584,41.3098,19.2788666667,18.5586,24.2272666667,44.775,19.4231333333
653.74,19.9177333333,53.584,43.0907333333,41.4581333333,19.3922666667,18.7474666667,24.4033333333,44.9397333334,19.657
654.06,19.9677333333,53.6586666667,43.1848,41.5485333334,19.4394,18.8727333333,24.5111333334,45.0454666667,19.796
654.39,19.7813333333,53.7062,43.1454,41.5046666667,19.3298,18.6597333333,24.3784666667,45.0404,19.6568
654.72,19.8392666667,53.8736,43.1627333334,41.6184666667,19.3680666667,18.63,24.4431333333,45.1162,19.7042
655.05,19.8975333333,53.9072,43.192,41.6738,19.4531333333,18.5832,24.4875333333,45.1837333333,19.7298
655.38,19.772,53.8752666667,43.0136666667,41.4897333334,19.2199333334,18.4139333333,24.3728666667,45.0858,19.5898
655.71,19.5914666667,53.918,43.0233333333,41.463,19.0564,18.2084,24.3682,45.0149333333,19.4722666667
656.04,19.6492666667,53.7986666667,42.9632,41.4570666667,19.0643333333,18.2944666667,24.4426666667,45.0061333333,19.5388666667
656.37,19.6321333333,53.9832666667,43.0791333333,41.5839333333,19.0903333333,18.3656,24.5176666667,45.1402666667,19.5996666667
656.69,19.6214,54.0149333333,43.1073333333,41.5874,19.0076666667,18.3608666667,24.4574,45.1707333333,19.5996
657.02,19.7266666667,54.1525333333,43.2035333333,41.6761333333,19.1088,18.5076666667,24.5362666667,45.3544666667,19.7383333333
657.35,19.4544666667,53.9731333333,42.9378,41.4584666667,18.8576666667,18.2179333334,24.2610666667,45.117,19.4326666667
657.68,19.1554,53.8864666667,42.7218,41.2204,18.5444666667,17.9529333333,24.0103333333,44.8892,19.2078666667
658.01,19.4702,54.1341333333,43.0058666667,41.5129333333,18.8672,18.3129333333,24.309,45.1574,19.5112
658.34,19.4494666667,54.1614666667,43.0379333333,41.4746666667,18.8074,18.3544,24.2600666667,45.1491333333,19.5532
658.66,19.3830666667,54.1388,42.9888666667,41.4476,18.7249333333,18.3223333333,24.2012666667,45.094,19.4758666667
658.99,19.3932,54.0348666667,42.9294666667,41.4386,18.7377333333,18.3710666667,24.1864666667,45.0019333333,19.5010666667
659.32,19.4843333333,53.9921333333,42.9052,41.4583333334,18.7952,18.4624666667,24.2332666667,45.0489333333,19.556
659.65,19.421,54.0826666667,42.8876,41.4373333334,18.6917333333,18.3124,24.1363333333,45.0035333333,19.5058666667
659.98,19.4858,54.0682,42.9672666667,41.4313333333,18.7301333334,18.3600666667,24.1432666667,44.9616,19.5082
660.31,19.5578666667,54.0965333333,43.0066,41.4808666667,18.7859333333,18.4339333333,24.2435333333,45.0006,19.5500666667
660.63,19.479,54.0997333333,42.9737333333,41.4757333333,18.6796,18.2744,24.1854,44.8652666667,19.4209333333
660.96,19.529,54.2480666667,43.1369333333,41.5880666667,18.7692666667,18.3026666667,24.317,44.9172666667,19.5144666667
661.29,19.6224666667,54.344,43.1717333333,41.7694666667,18.9046666667,18.3826,24.3946,45.0762,19.5599333333
661.62,19.2406,54.0314666667,42.8468666667,41.4610666667,18.5666,18.1119333333,24.0491333333,44.7632,19.2408666667
661.94,19.0624,53.6551333333,42.6618,41.1806,18.4352666666,17.945,23.9193333333,44.5183333333,19.0906666667
662.27,19.0611333333,53.8357333333,42.8364,41.3343333333,18.4928,18.0186,24.0009333333,44.6292666667,19.234
662.60,19.1896666667,54.016,43.0306666667,41.4348666667,18.6296,18.1724666667,24.1757333333,44.8491333333,19.3877333333
662.93,19.1058666667,54.1846666667,43.0993333333,41.4478,18.5574666667,18.171,24.0498666667,44.9034666667,19.3387333333
663.26,18.9516,54.1958666667,43.1708666667,41.4609333333,18.4450666667,18.133,23.9521333333,44.8916,19.2015333333
663.58,18.9322,54.2563333333,43.0847333333,41.4824666667,18.3977333333,18.104,24.0250666667,44.8968666667,19.2368666667
663.91,18.8328,54.1853333333,42.9882,41.4317333333,18.326,17.9688,23.892,44.8490666667,19.1978
664.24,18.9246,54.0569333333,42.9145333333,41.3534,18.3428,18.0402666666,23.9140666667,44.7058,19.2462666667
664.57,18.8302,53.8613333333,42.7704666667,41.2486666666,18.1973333333,18.0485333333,23.8185333333,44.6092,19.1483333334
664.89,18.7494,53.7582,42.7314,41.1560666667,18.1229333333,18.0066666667,23.6757333334,44.4968666667,19.0911333333
665.22,18.8265333333,53.8552,42.8298,41.1768,18.1163333333,17.9995333333,23.7291333333,44.4746666667,19.1431333333
665.55,19.0531333333,54.2719333333,43.1434,41.4478,18.3807333333,18.2477333333,23.9998666667,44.7662,19.3426666667
665.87,19.1374666667,54.1842,43.2077333333,41.4169333333,18.4591333333,18.3436,24.0052666667,44.7543333333,19.3817333333
666.20,18.9364666667,54.0872666667,43.0806,41.3150666667,18.2846,18.2300666667,23.8088,44.6508666667,19.26
666.53,19.0001333333,54.0062,43.1132,41.3236,18.2948,18.2660666667,23.8944666667,44.5950666667,19.2451333333
666.86,19.1234666667,53.8836666667,43.0627333333,41.3303333333,18.3387333333,18.3192666667,23.9313333333,44.6653333333,19.3083333333
667.18,19.0665333333,53.9877333333,43.184,41.3422,18.2742666667,18.2902666667,23.8994,44.7446,19.2696666666
667.51,19.1156666667,54.0462666667,43.1599333333,41.3729333333,18.2553333333,18.3479333333,24.0020666667,44.7216,19.2826666667
667.84,18.8470666667,53.8476,43.0522,41.1027333333,17.9750666667,18.1454666667,23.7573333333,44.6862666667,19.1132666667
668.16,18.8335333333,53.7887333333,42.9561333333,41.0318666667,17.9078,18.0336,23.5997333333,44.6728,19.0926666667
668.49,18.9293333333,53.8436666667,43.0371333333,41.014,17.9346,18.1097333333,23.7089333333,44.6786,19.1088666666
668.82,18.9361333333,53.82,43.0265333333,41.03,17.9638666667,18.1259333333,23.7183333333,44.7053333333,19.0754666667
669.14,18.7886666667,53.6282666667,42.8853333333,40.9107333333,17.7566,17.9539333333,23.5205333333,44.615,18.8770666667
669.47,18.7769333333,53.6196666667,42.7563333333,40.8218,17.6459333333,17.872,23.4658,44.5718,18.787
669.80,18.7287333333,53.4611333333,42.6955333333,40.7724666667,17.6183333333,17.7530666667,23.4486,44.4688666667,18.6842666667
670.13,18.6529333333,53.4711333333,42.6127333334,40.7681333333,17.6021333333,17.7375333333,23.4442,44.4928,18.6529333333
670.45,18.6463333333,53.4867333333,42.5953333333,40.7398,17.5269333333,17.7150666667,23.5000666667,44.3644666667,18.681
670.78,18.3799333333,53.1072666667,42.3076,40.4592,17.3073333334,17.5102666667,23.2040666667,44.0644,18.3916
671.10,18.1622,52.9252,42.2214666667,40.3228666667,17.163,17.4252666667,23.0213333333,43.8983333333,18.2204
671.43,18.4372666667,53.3474666667,42.4562,40.6834,17.5624666667,17.8513333333,23.4026666667,44.1646,18.4830666667
671.76,18.6816666667,53.6056666667,42.7618666667,40.9634666667,17.8771333333,18.1932,23.7738666667,44.4024,18.7628
672.08,18.7386,53.6002666667,42.8408,41.1130666667,17.9696,18.3198,23.8128666666,44.5210666667,18.8714
672.41,19.0054,53.8051333333,43.1203333333,41.31,18.1144666667,18.579,24.0313333333,44.7465333333,19.1306
672.74,18.9468666667,53.783,43.0297333333,41.3369333334,18.1594,18.6114,24.0313333333,44.6048,19.1258
673.06,19.0435333333,53.6408666667,43.0504666667,41.3468666667,18.3660666667,18.7601333333,24.0451333333,44.6254,19.2310666667
673.39,19.4099333333,53.8608,43.2756,41.5727333333,18.6380666666,19.1281333333,24.2835333334,44.8567333333,19.529
673.72,19.6084666667,53.7428666667,43.2535333333,41.5134,18.7834,19.2972666667,24.3500666667,44.9037333333,19.6829333333
674.04,19.7347333334,53.8205333333,43.3316,41.5374,18.8666666667,19.4405333333,24.3287333333,45.0159333333,19.8106
674.37,20.0992,54.134,43.6095333333,41.858,19.1219333333,19.7118666667,24.6427333333,45.395,20.1502
674.69,20.3104666667,54.1408666667,43.7492666667,41.9536,19.2494666667,19.8362666667,24.7786666667,45.5497333333,20.2449333333
675.02,20.0171333333,53.9793333333,43.6624,41.7782,18.9168666667,19.5334,24.4672,45.3942,19.9707333333
675.35,20.1092,54.1328666667,43.786,41.8456666667,18.9366666667,19.5362666667,24.4482,45.4843333333,20.0048
675.67,20.1874666667,54.2094666667,43.8395333334,41.8676,18.9938666667,19.5808666667,24.5441333333,45.5882666667,20.0367333333
676.00,20.1262666667,54.0726,43.6756,41.7856666667,18.9546666667,19.4748666667,24.4148,45.526,19.9302666667
676.32,20.2207333333,54.1138,43.8071333333,41.8107333333,18.9001333333,19.4964666667,24.4034,45.6521333333,19.9293333333
676.65,20.2244,54.2066666667,43.8125333333,41.8256,18.8028666667,19.5608,24.4506,45.7290666667,19.8751333333
676.97,20.0614666667,54.234,43.8180666667,41.7254666667,18.6496666667,19.4685333334,24.3397333333,45.6782,19.7728666667
677.30,19.9476,54.403,43.9074666667,41.8196666667,18.5595333333,19.4121333333,24.2913333333,45.7104,19.7424666667
677.63,19.9379333333,54.35,43.8733333333,41.7625333333,18.5869333333,19.4101333333,24.2930666667,45.6687333333,19.6693333333
677.95,19.8486666667,54.2105333333,43.8033333333,41.6672,18.6124,19.4094666667,24.2518,45.5544666667,19.6113333333
678.28,19.8839333333,54.2637333333,43.7743333333,41.6702666667,18.5864,19.385,24.2135333333,45.493,19.5956666667
