wavelength,Back_TanDowf,Belly_TanDowf,Breast_TanDowf,Crissum_TanDowf,Crown_TanDowf,DorTail_TanDowf,Patch10_TanDowf,Patch11_TanDowf,Patch12_TanDowf,Rump_TanDowf,Throat_TanDowf,WingTip_TanDowf
593.80,9.81366666669,29.7318333333,21.9378333333,24.7463333334,12.0698333334,11.1276666667,12.6633333333,35.5245,34.5315,44.3235,8.11883333333,13.2691666667
594.14,9.707,29.739,21.8416666667,24.7418333333,11.9763333334,11.0786666666,12.5335,35.3433333334,34.3245,44.2046666666,7.99483333334,13.218
594.48,9.67316666667,29.7183333333,21.8415,24.7663333334,11.9535,11.0351666666,12.3978333334,35.1703333334,34.2415,44.0443333333,7.98266666667,13.2175
594.81,9.72416666666,29.7751666667,21.7901666666,24.8281666666,11.9713333333,11.0705,12.3395,35.0486666666,34.1686666667,43.9431666667,7.95366666667,13.2295
595.15,9.6895,29.7635,21.8101666666,24.8771666666,11.967,11.0991666666,12.3128333333,34.9473333334,34.061,43.8156666667,7.93633333333,13.158
595.49,9.75366666668,29.832,21.8233333333,24.9973333333,11.9865,11.1825,12.329,34.9021666667,34.0436666666,43.7255,8.01933333333,13.208
595.82,9.80616666666,29.9251666667,21.821,25.08,12.039,11.175,12.2966666667,34.8608333334,33.9546666667,43.5905,8.03583333333,13.2585
596.16,9.83933333333,29.9158333333,21.754,25.109,12.0326666667,11.1758333333,12.2525,34.7866666666,33.892,43.4593333334,8.05633333334,13.2556666667
596.50,9.78099999998,29.9248333334,21.6616666666,25.1166666667,11.951,11.1765,12.2376666667,34.6693333334,33.7443333333,43.2568333333,8.01183333333,13.2591666666
596.83,9.92450000001,30.0296666667,21.6978333333,25.2486666666,12.0288333333,11.3025,12.3153333334,34.5971666666,33.7151666666,43.2016666666,8.08283333333,13.3441666667
597.17,9.88616666668,30.0106666666,21.637,25.2531666667,11.9723333334,11.2063333333,12.2165,34.4041666667,33.5701666666,43.0555,7.97866666667,13.2663333334
597.51,9.92233333335,30.084,21.575,25.308,12.0078333333,11.2311666667,12.2618333334,34.2866666667,33.5373333333,42.9468333333,7.983,13.23
597.84,10.0141666667,30.1148333333,21.6048333334,25.4176666667,12.1051666667,11.3326666666,12.3211666667,34.2228333333,33.457,42.8633333333,8.07566666667,13.3031666667
598.18,10.0338333333,30.187,21.4886666667,25.4296666667,12.1198333333,11.303,12.2943333333,34.1038333333,33.3245,42.7301666667,8.08416666667,13.3023333333
598.52,9.98483333334,30.2096666667,21.4053333334,25.4148333333,12.0848333333,11.2171666666,12.2903333333,33.9581666667,33.1651666667,42.5318333333,8.097,13.323
598.85,9.95766666665,30.237,21.2506666667,25.4356666667,12.0431666667,11.1218333333,12.2376666667,33.7683333334,32.996,42.4185,8.0665,13.3298333333
599.19,9.81183333333,30.183,21.0856666666,25.3983333333,11.9943333333,11.0388333333,12.0791666666,33.5281666667,32.7776666667,42.1796666667,7.97666666667,13.2955
599.53,9.85599999999,30.2301666666,21.0983333333,25.4898333333,11.9933333333,11.0601666666,12.0971666667,33.3541666667,32.7473333333,42.054,7.9645,13.3428333333
599.86,9.919,30.3591666666,21.1296666667,25.6446666667,12.0376666667,11.1301666667,12.1543333333,33.2615,32.7061666667,42.0063333333,8.00366666666,13.4708333333
600.20,10.1045,30.5813333334,21.2598333333,25.8681666667,12.2211666667,11.2841666667,12.2296666667,33.3171666667,32.788,42.1081666667,8.21566666666,13.6333333333
600.53,10.116,30.7246666667,21.2665,25.9793333333,12.2748333333,11.3261666666,12.2158333333,33.3671666667,32.7705,42.1095,8.2725,13.668
600.87,10.1511666667,30.8133333333,21.2298333334,26.0246666667,12.2865,11.395,12.238,33.3346666667,32.7706666667,41.999,8.38066666667,13.7443333333
601.21,10.1236666666,30.8445,21.1461666667,25.9876666667,12.2321666667,11.3366666667,12.0986666667,33.173,32.613,41.7475,8.37016666667,13.7453333334
601.54,10.1596666667,30.9081666666,21.113,26.0051666666,12.2383333333,11.3656666667,12.0956666667,33.048,32.5588333334,41.6671666666,8.36283333333,13.7561666666
601.88,10.1905,30.9588333334,21.0656666667,26.0293333334,12.1963333333,11.3765,12.0996666667,32.875,32.5018333333,41.575,8.2815,13.7976666667
602.21,10.2671666667,31.0081666667,21.0768333334,26.166,12.2715,11.462,12.1096666666,32.8733333333,32.5115,41.5506666667,8.39033333334,13.862
602.55,10.3715,31.1021666666,21.1246666667,26.2126666667,12.3266666667,11.5668333334,12.1396666667,32.7793333334,32.4891666667,41.4591666667,8.46866666666,13.8956666666
602.88,10.4411666667,31.1081666666,21.0986666667,26.2476666667,12.343,11.5931666666,12.17,32.6706666666,32.4325,41.4155,8.48133333333,13.947
603.22,10.3891666667,31.076,21.0156666666,26.165,12.301,11.5608333334,12.0773333333,32.5255,32.3255,41.3041666666,8.44783333333,13.9228333333
603.56,10.4025,31.1145,20.9885,26.1731666667,12.2868333333,11.5961666666,12.0295,32.4505,32.2488333333,41.2201666667,8.44216666666,13.9035
603.89,10.3501666667,31.0746666666,20.8888333333,26.1345,12.2435,11.5828333333,11.9945,32.3113333333,32.1186666667,41.0543333334,8.3805,13.895
604.23,10.255,30.9728333333,20.7586666667,26.0718333333,12.169,11.5171666666,11.8986666666,32.11,31.9513333334,40.8681666666,8.30916666666,13.8568333333
604.56,10.284,30.9941666667,20.752,26.0761666666,12.2061666667,11.5206666666,11.8575,32.0058333333,31.821,40.7443333333,8.27,13.8778333334
604.90,10.3631666666,31.006,20.7636666666,26.123,12.2368333333,11.5948333333,11.9195,31.8981666666,31.7398333333,40.6526666667,8.305,13.9111666667
605.23,10.3203333333,31.0205,20.737,26.1355,12.2331666666,11.575,11.8881666667,31.8125,31.6815,40.5065,8.343,13.9505
605.57,10.3136666667,30.9831666667,20.665,26.1803333333,12.2561666667,11.6023333333,11.865,31.707,31.5516666667,40.3613333334,8.40383333334,13.9431666667
605.90,10.2035,30.8598333334,20.4908333333,26.0238333333,12.1351666667,11.4756666666,11.7051666667,31.3793333334,31.2241666666,40.062,8.2315,13.861
606.24,10.0755,30.7913333333,20.3836666667,25.9611666667,12.0778333333,11.4215,11.577,31.1741666667,31.0888333333,39.8358333333,8.125,13.8596666666
606.58,10.012,30.7446666667,20.2671666666,25.9526666667,12.029,11.3803333334,11.5598333333,31.0035,30.9258333333,39.6381666667,8.15116666667,13.8075
606.91,9.96583333333,30.747,20.153,26.0365,12.0216666667,11.4056666667,11.5295,30.8543333333,30.7315,39.4091666667,8.13283333333,13.8446666666
607.25,9.86066666665,30.6818333333,20.046,26.0533333334,11.9615,11.3591666667,11.4376666666,30.6188333333,30.5525,39.1481666666,8.1195,13.809
607.58,9.86016666669,30.7313333334,19.9818333333,26.0991666667,11.938,11.3643333334,11.3966666666,30.4955,30.439,39.052,8.10133333333,13.8221666667
607.92,9.96249999998,30.8595,19.9916666667,26.2083333333,12.041,11.4463333333,11.4698333333,30.4438333333,30.4361666667,39.0166666667,8.19,13.9338333333
608.25,9.92299999998,30.8955,19.9216666667,26.3178333334,12.0506666667,11.498,11.4771666666,30.3251666667,30.3656666667,38.933,8.2,13.9896666667
608.59,9.79416666666,30.8596666667,19.7911666666,26.3231666667,12.0263333333,11.4105,11.3501666667,30.1725,30.2908333333,38.8396666667,8.145,14.0196666667
608.92,9.94133333332,30.9201666666,19.783,26.3808333333,12.1123333333,11.4498333333,11.4098333333,30.0945,30.1986666666,38.7195,8.209,14.0861666667
609.26,9.95633333333,30.967,19.8003333334,26.468,12.1701666667,11.5146666667,11.443,30.0108333333,30.177,38.637,8.25833333333,14.2123333333
609.59,10.0096666667,31.0741666667,19.8876666666,26.578,12.2611666667,11.606,11.4631666667,30.0175,30.2468333333,38.5936666666,8.3285,14.2725
609.93,10.0333333334,31.0971666667,19.782,26.6338333333,12.2903333333,11.5955,11.4641666667,29.9421666666,30.141,38.5116666667,8.32333333333,14.2538333333
610.26,10.03,31.1558333333,19.7141666667,26.6056666667,12.2645,11.5976666667,11.41,29.8508333333,30.021,38.3815,8.25683333333,14.3121666667
610.60,9.9745,31.1343333333,19.68,26.5746666667,12.2205,11.5131666667,11.3753333333,29.7641666666,29.966,38.308,8.265,14.2831666667
610.93,9.96333333335,31.138,19.5883333334,26.5405,12.2596666667,11.4945,11.3748333333,29.7016666666,29.8641666667,38.1881666667,8.28266666666,14.3068333333
611.27,9.88733333335,31.0853333334,19.4828333333,26.4986666667,12.2548333333,11.378,11.3201666667,29.5003333333,29.68,37.9405,8.2025,14.2325
611.60,9.82116666667,31.0258333334,19.4198333333,26.5005,12.2463333333,11.3945,11.2398333333,29.3286666667,29.5021666667,37.6943333334,8.165,14.248
611.93,9.81433333332,31.0361666667,19.3286666667,26.467,12.2551666667,11.3258333333,11.135,29.1736666667,29.3681666667,37.4293333333,8.15016666667,14.2155
612.27,9.85183333335,31.0475,19.3425,26.4611666667,12.263,11.375,11.1571666667,29.1133333333,29.2306666667,37.2871666667,8.1855,14.2241666667
612.60,9.72766666668,30.9883333333,19.1696666667,26.472,12.1691666667,11.3171666667,11.0206666666,28.9481666667,29.0576666667,37.097,8.02733333334,14.172
612.94,9.60049999999,30.9825,19.0461666667,26.3913333333,12.0878333333,11.2391666667,10.9123333333,28.7753333333,28.8695,36.846,7.90816666667,14.0628333333
613.27,9.45599999998,30.9538333333,18.813,26.3626666667,11.9778333333,11.1475,10.7958333334,28.5468333334,28.6795,36.6713333333,7.766,13.9983333334
613.61,9.45249999999,31.0183333333,18.8353333334,26.4283333333,12.0283333333,11.1613333333,10.7921666667,28.5531666667,28.6781666667,36.5153333334,7.85566666666,14.0848333333
613.94,9.44950000002,31.1398333334,18.8903333334,26.5035,12.0706666667,11.1978333334,10.8093333334,28.4318333333,28.6956666666,36.4443333334,7.91133333333,14.0628333333
614.28,9.62383333335,31.363,18.957,26.647,12.3243333333,11.4578333333,10.9778333333,28.3933333334,28.7976666667,36.4233333334,8.12916666667,14.2251666667
614.61,9.68483333335,31.4508333333,18.9776666667,26.7785,12.3523333333,11.5408333333,11.0341666667,28.3135,28.8363333333,36.4103333334,8.18066666667,14.2861666667
614.94,9.69216666669,31.4583333334,18.8811666667,26.7815,12.3721666667,11.5803333334,11.0063333333,28.1936666667,28.8136666667,36.269,8.23233333333,14.3481666667
615.28,9.69516666665,31.5765,18.8355,26.8146666667,12.3541666667,11.5386666667,10.9708333334,28.2158333334,28.8065,36.1856666667,8.23666666667,14.333
615.61,9.60999999998,31.512,18.8011666666,26.8635,12.3511666667,11.5665,10.9436666666,28.1715,28.7781666667,36.1361666666,8.22666666667,14.3153333334
615.95,9.72483333333,31.6881666666,18.8871666667,27.0995,12.5113333333,11.7385,11.0908333333,28.1636666667,28.8593333334,36.192,8.353,14.5081666667
616.28,9.58666666668,31.6328333333,18.7781666667,26.9883333333,12.4001666667,11.5971666667,10.9261666666,27.9465,28.7115,35.9875,8.2905,14.4146666666
616.61,9.59566666668,31.6871666667,18.7126666667,27.0453333334,12.482,11.557,10.8965,27.8843333333,28.6991666667,35.97,8.296,14.4133333333
616.95,9.71733333335,31.7565,18.8661666667,27.1868333333,12.6258333334,11.7143333333,10.9993333334,27.8881666667,28.7091666667,35.9303333333,8.4415,14.5276666666
617.28,9.57266666665,31.7578333333,18.7903333333,27.1951666666,12.5295,11.6281666666,10.8556666666,27.7041666666,28.6085,35.8071666667,8.2985,14.4245
617.62,9.62999999998,31.7871666667,18.7871666667,27.3201666666,12.6406666667,11.7328333333,10.8608333333,27.793,28.6371666666,35.7815,8.3325,14.5471666666
617.95,9.40166666666,31.6076666667,18.578,27.2601666667,12.4593333333,11.4951666667,10.6453333333,27.6465,28.3566666666,35.488,8.0725,14.325
618.28,9.37883333335,31.5533333333,18.4648333333,27.2361666666,12.5176666667,11.4716666667,10.5345,27.5186666666,28.231,35.3058333334,8.03483333333,14.3493333333
618.62,9.34199999998,31.6645,18.5508333333,27.3628333334,12.527,11.4721666667,10.5128333333,27.5216666666,28.2363333333,35.3518333334,7.9905,14.28
618.95,9.32799999998,31.6505,18.5188333334,27.4576666666,12.5211666667,11.5116666667,10.4931666667,27.3645,28.0865,35.2676666667,8.04233333333,14.3305
619.28,9.34766666669,31.7516666667,18.4611666667,27.42,12.4925,11.522,10.559,27.2636666667,28.0035,35.1906666667,8.04916666667,14.3606666667
619.62,9.21683333335,31.7246666667,18.3601666667,27.3585,12.4545,11.4185,10.4041666666,27.1661666667,27.8418333334,35.0113333333,7.97766666666,14.2048333334
619.95,9.29950000001,31.8445,18.4693333334,27.5155,12.5681666667,11.6016666667,10.5133333334,27.1845,27.879,35.0308333333,8.0705,14.2965
620.28,9.34383333333,31.8931666667,18.5,27.653,12.526,11.67,10.5076666666,27.1588333333,27.8208333334,34.9198333333,8.1445,14.3253333333
620.62,9.42383333335,32.0573333334,18.4895,27.739,12.6253333333,11.6811666667,10.625,27.1903333333,27.8681666667,34.9038333334,8.2555,14.4076666667
620.95,9.66716666667,32.2605,18.6531666667,27.8578333334,12.859,11.8863333334,10.8178333333,27.1973333333,27.9233333334,35.0011666667,8.46,14.5741666667
621.28,9.62649999999,32.3788333334,18.5975,27.882,12.8555,11.81,10.7991666667,27.1031666667,27.7686666666,34.914,8.495,14.5885
621.62,9.73066666665,32.4676666667,18.6413333333,27.9053333333,12.8916666666,11.9851666666,10.8335,27.043,27.7546666666,34.939,8.55233333333,14.7438333334
621.95,9.67783333332,32.5646666666,18.6861666667,27.9415,12.8328333334,11.9806666666,10.8968333333,26.9775,27.6296666666,34.9023333334,8.55316666666,14.6771666667
622.28,9.71150000002,32.605,18.6613333334,28.014,12.9443333333,12.1166666667,11.0093333333,26.9333333333,27.6225,34.7885,8.667,14.7756666667
622.62,9.67716666665,32.5725,18.6281666666,27.9673333333,12.9635,12.0943333333,11.0226666667,26.8813333333,27.6311666667,34.721,8.59266666667,14.6801666667
622.95,9.76316666665,32.672,18.6146666666,28.0981666667,12.9886666667,12.0916666666,10.9696666666,26.8191666666,27.5813333333,34.6783333333,8.679,14.7326666667
623.28,9.87183333334,32.7961666666,18.696,28.2128333333,13.0101666667,12.1738333333,11.0058333334,26.763,27.6521666667,34.6213333333,8.73366666667,14.7791666666
623.62,9.87100000001,32.8296666666,18.6346666666,28.2545,13.074,12.1793333333,11.0581666666,26.6731666667,27.6525,34.5283333333,8.736,14.8203333333
623.95,9.89800000001,32.9616666667,18.6871666667,28.2923333334,13.138,12.2736666667,11.1313333333,26.6725,27.6766666667,34.559,8.7605,14.8736666667
624.28,9.83333333334,32.9676666666,18.6711666667,28.2941666666,13.0516666667,12.301,10.99,26.5446666667,27.6016666667,34.4108333333,8.75583333334,14.8115
624.62,9.80216666669,32.9963333334,18.611,28.3516666667,13.017,12.3251666667,10.9905,26.5333333333,27.5355,34.3091666667,8.74866666667,14.8203333333
624.95,9.75966666665,32.9483333333,18.5595,28.4155,12.9253333333,12.2861666667,10.8956666667,26.3185,27.5251666667,34.1663333334,8.6305,14.7708333334
625.28,9.66266666667,32.9395,18.4641666667,28.3815,12.7905,12.1225,10.7923333333,26.1303333334,27.418,33.9856666667,8.591,14.6515
625.61,9.70366666667,33.0306666666,18.4413333333,28.4228333333,12.8103333334,12.1966666666,10.7801666667,26.0733333333,27.4205,33.886,8.56233333333,14.6711666666
625.95,9.703,33.098,18.4311666667,28.4505,12.7638333333,12.1573333333,10.6953333333,25.9918333334,27.3333333333,33.8096666667,8.564,14.6761666667
626.28,9.7285,33.2165,18.4353333334,28.5418333333,12.7745,12.2135,10.73,25.8966666667,27.3556666666,33.7558333333,8.58033333333,14.7808333333
626.61,9.77049999999,33.2671666666,18.4901666666,28.5981666666,12.85,12.2905,10.8191666667,25.883,27.3958333333,33.7355,8.6275,14.7585
626.94,9.67466666665,33.2621666667,18.4243333333,28.5891666667,12.8133333334,12.2051666667,10.7848333334,25.7651666667,27.2711666666,33.5905,8.54383333333,14.7216666667
627.28,9.667,33.3588333333,18.4365,28.6543333333,12.7625,12.2105,10.7538333334,25.698,27.2165,33.5195,8.575,14.7496666667
627.61,9.61933333335,33.3605,18.3653333333,28.6878333333,12.6943333333,12.1841666667,10.6186666667,25.5541666667,27.1046666667,33.3481666667,8.50533333333,14.7326666667
627.94,9.57683333332,33.2935,18.2773333334,28.67,12.6513333333,12.0805,10.5811666667,25.3935,26.9905,33.2656666666,8.41866666667,14.6886666667
628.27,9.56600000002,33.237,18.2285,28.7518333333,12.6361666667,12.0545,10.5543333333,25.2748333333,26.8628333334,33.1045,8.449,14.6855
628.61,9.47616666665,33.1728333333,18.1168333334,28.6585,12.6238333333,12.0088333334,10.4903333333,25.1456666667,26.6881666667,32.8758333334,8.368,14.5488333333
628.94,9.5135,33.1566666666,18.1131666666,28.743,12.6526666667,12.0676666667,10.5138333333,25.071,26.6171666667,32.8061666667,8.361,14.5873333333
629.27,9.48616666665,33.1708333334,18.1083333333,28.8086666666,12.6753333333,12.03,10.4773333333,24.9608333333,26.5458333334,32.7145,8.40216666666,14.6058333333
629.60,9.4775,33.124,18.0418333333,28.8386666666,12.603,12.0078333333,10.4501666667,24.8246666666,26.4826666667,32.5455,8.33866666667,14.5925
629.94,9.30616666668,33.0438333334,17.8081666666,28.7261666667,12.4501666667,11.8373333333,10.2316666666,24.6383333333,26.31,32.3341666666,8.16316666667,14.4205
630.27,9.20833333334,33.0248333334,17.7121666667,28.744,12.4296666667,11.8371666666,10.156,24.5253333333,26.2226666666,32.2236666666,8.10816666666,14.4335
630.60,9.153,33.0205,17.6458333333,28.7096666667,12.3508333333,11.8296666666,10.0373333333,24.4061666667,26.1936666667,32.119,8.02683333333,14.3658333333
630.93,9.24949999999,33.0748333333,17.6961666667,28.8435,12.4465,11.9135,10.1115,24.5018333333,26.2546666666,32.1471666667,8.08933333334,14.397
631.26,9.29066666668,33.1128333333,17.7216666667,28.903,12.5358333334,11.8578333334,10.1863333333,24.413,26.2763333333,32.1063333333,8.12966666666,14.359
631.60,9.36383333332,33.3045,17.8025,29.0315,12.6351666666,11.9935,10.2453333333,24.4071666667,26.335,32.0663333333,8.18266666666,14.4808333333
631.93,9.36033333335,33.3836666667,17.8001666667,28.9561666666,12.5735,11.9451666667,10.1526666667,24.2345,26.3288333333,31.95,8.11666666667,14.4015
632.26,9.451,33.3366666666,17.8785,29.0166666667,12.59,11.9443333334,10.228,24.1726666667,26.3608333333,31.9285,8.28316666667,14.4751666667
632.59,9.54616666669,33.4726666666,17.951,29.156,12.7521666667,12.0143333334,10.2793333333,24.155,26.4723333334,31.8935,8.32833333333,14.6201666667
632.92,9.64399999999,33.5166666667,17.9256666667,29.1691666667,12.775,11.9558333334,10.306,24.1303333333,26.3935,31.8295,8.28816666667,14.629
633.26,9.76733333332,33.6418333334,17.999,29.2191666666,12.9565,12.0086666667,10.3125,24.1891666667,26.4875,31.8858333333,8.3715,14.6965
633.59,9.98383333333,33.7485,18.1906666667,29.3758333334,13.1115,12.1513333333,10.4848333334,24.2088333334,26.5191666667,31.8563333333,8.53433333333,14.8461666667
633.92,9.854,33.6375,18.1075,29.3148333333,12.9438333333,11.9583333333,10.3483333333,24.037,26.3531666667,31.5803333333,8.37866666666,14.7215
634.25,9.91016666665,33.676,18.0948333333,29.4418333334,13.0543333333,11.9605,10.408,23.9781666666,26.319,31.5556666666,8.48016666666,14.7438333334
634.58,9.96683333335,33.773,18.0663333334,29.4901666666,13.027,11.9345,10.3675,23.821,26.2086666666,31.4248333334,8.49166666667,14.7123333333
634.91,10.0155,33.7655,18.052,29.4866666667,13.0128333333,11.9771666666,10.4183333333,23.7778333333,26.1613333334,31.3571666667,8.5545,14.7268333334
635.25,10.042,33.7278333333,17.9631666667,29.5366666666,12.9533333333,11.9311666667,10.4596666666,23.6958333333,26.048,31.2111666667,8.55566666667,14.611
635.58,10.0936666666,33.7773333333,17.938,29.6643333334,13.0061666667,11.9763333333,10.5105,23.704,26.0543333334,31.2411666667,8.58916666667,14.6761666667
