wavelength,Back_MelMelm,Belly_MelMelm,Breast_MelMelm,Crissum_MelMelm,Crown_MelMelm,DorTail_MelMelm,Patch10_MelMelm,Patch11_MelMelm,Rump_MelMelm,Throat_MelMelm,WingTip_MelMelm
206.50,-552.381066667,-619.194148718,-508.571533333,-495.714266667,-491.4284,-518.809666667,-610.000166667,-615.714266666,-734.571406667,-677.381033333,-778.5712
206.87,-508.444466667,-556.9231,-452.444266667,-469.333266667,-440.000033333,-470.888766667,-539.555433333,-556.444466667,-678.5111,-652.444466667,-712.888933333
207.25,-1018.33333333,-1048.33333333,-889.166666666,-914.166666666,-827.083333333,-932.083333334,-1018.33333333,-1072.5,-1323.75,-1239.58333333,-1326.66666667
207.63,-614.359133333,-612.879646154,-531.282066667,-535.3846,-533.0771,-535.8975,-610.000033333,-680.513066667,-813.974483333,-717.4359,-778.974333333
208.01,1090.0,1094.96794872,942.499999999,931.666666667,955.0,938.333333334,1012.91666667,1145.0,1378.83333333,1237.08333333,1348.33333333
208.39,2422.22226667,2380.08552308,2024.44453333,1957.77786667,2103.33333333,1818.88896667,2204.44456667,2511.11113333,3156.33343667,2656.6667,3013.3332
208.77,-4.52065871687e+15,-4.03545884443e+15,-3.47578948514e+15,-3.3990235824e+15,-3.5824087945e+15,-3.06423895101e+15,-3.75513207566e+15,-4.37565645614e+15,-5.68814015436e+15,-4.48867292406e+15,-5.20302229677e+15
209.14,700.833333333,578.14102564,525.833333333,502.5,473.333333333,405.0,569.583333333,673.333333333,966.666666667,692.500000001,810.833333333
209.52,-185.263066667,-148.515646154,-107.017666667,-106.315733333,-96.1404,-57.3683,-147.017366667,-197.544,-304.806936667,-192.105133333,-229.4738
209.90,-60.3030666666,-39.1841846154,-25.4545333333,-20.9090666667,-20.606,-4.24236666666,-48.2573666667,-61.8181333333,-110.818163333,-50.8333999999,-71.9697333334
210.28,-54.6666000001,-25.1282410256,-12.0,-14.3704000001,-12.1482666667,0.5927,-38.3703,-49.0371333333,-96.2445100001,-38.5186,-60.5925333333
210.66,-37.9486666667,-20.6163923077,-1.66666666664,-4.74366666666,-2.49993333335,11.0898666667,-31.6026,-37.8205333333,-77.9102533333,-24.9358666667,-47.5640000001
211.03,-26.3492666666,-7.06153076924,7.19559999998,7.725,7.46023333334,13.5979333333,-19.4180666667,-28.2539333334,-56.1376566667,-9.68256666665,-35.7671333333
211.41,-7.33333333332,7.70192307692,14.6666666667,19.5833333333,16.125,24.3333333333,-7.45833333334,-9.83333333332,-33.7791666667,1.83333333334,-13.1666666667
211.79,-6.02733333332,11.492774359,16.0730666667,24.5662666667,22.5571333334,26.1643333333,-6.895,-7.12326666667,-37.10044,-4.56616666667,-15.4339333333
212.17,8.7912,22.0626384615,26.3003333333,33.3333333333,34.8352,33.3699,6.22703333332,3.15006666668,-16.39928,14.3589,-1.8316
212.55,4.75106666668,12.3931820513,18.7738,24.7508666667,29.8467666667,25.6704333333,1.7242,-4.98086666667,-23.2720066667,3.56330000001,-11.5708666667
212.92,2.66666666668,4.52313076922,12.4444,23.2,27.8666,16.9776333333,-5.68886666665,-17.8667333333,-31.01336,-5.5557,-23.2888666667
213.30,1.62379999999,-1.4695,8.63240000001,17.3504,19.4871666667,14.1880333333,-6.75213333332,-24.0172,-35.0854133333,-15.2564333333,-23.5897333333
213.68,-34.3477999999,-36.7779615385,-19.8550666667,-7.97106666668,-8.55056666666,-12.8261333333,-44.2753666667,-73.3332666666,-92.2463400001,-56.7391666667,-62.7538666667
214.06,-81.1112666667,-93.7712307691,-46.9445333333,-48.0555999999,-37.7778666667,-35.139,-96.2499,-155.8334,-198.736083333,-151.8056,-120.555533333
214.44,-24.6376666667,-74.7937820513,-8.69560000001,-13.3332666666,-4.63779999999,3.6232,-59.1305333333,-111.594266667,-163.115956667,-124.3477,-85.5073333332
214.81,-2.02899999994,-31.5829538462,2.89853333333,18.2608666666,15.0725,29.1303333333,-10.8695999999,-75.6522,-123.76817,-94.7825666667,-53.0436000001
215.19,30.0000000001,-4.95718717946,22.4444666667,22.2223333333,29.1111,55.8888666667,6.88893333334,-28.8888,-66.7554433335,-61.8888666667,-21.5556
215.57,-278.333333333,-485.641025641,-306.666666667,-305.0,-269.166666667,-6.6666666666,-389.166666667,-704.999999999,-865.666666668,-952.499999999,-640.000000001
215.95,999.999999999,1395.38461538,919.999999999,1113.33333333,871.666666666,245.0,1336.66666667,1963.33333333,2055.5,1948.33333333,1596.66666667
216.32,-1900.0,-2415.8974359,-1346.66666667,-1966.66666667,-1890.0,-16.666666666,-2270.0,-3693.33333333,-3683.33333333,-3750.0,-2720.0
216.70,374.166666666,343.076923077,241.666666667,280.833333333,324.166666667,90.8333333334,386.666666667,576.666666666,552.833333333,540.0,425.0
217.08,-414.666666667,-275.384615385,-145.333333333,-206.666666667,-271.333333333,98.0,-392.0,-617.333333333,-668.399999999,-710.666666667,-493.333333333
217.46,-566.666733333,-390.256489744,-265.555466667,-332.2222,-395.555633333,-140.000033333,-505.0001,-654.444533333,-630.833366667,-746.111100001,-666.6666
217.83,-42.0370000001,1.5526948718,1.29626666666,5.55559999999,-5.463,33.2408,-29.9999333333,-46.2962666667,-48.98149,-71.2962666668,-61.6665333333
218.21,-48.9432666665,-2.75175641026,-1.30073333334,-2.92686666667,-3.65843333333,13.4960333333,-30.1625333333,-43.2521333333,-35.3577866667,-60.4879666666,-72.1951333333
218.59,-47.3468666666,-0.2408051282,-2.72106666666,-7.75506666668,-10.2040666667,4.14953333334,-26.5305333333,-48.1632666666,-35.3536266667,-53.0614,-64.0816666667
218.97,-57.4815333333,-3.02005641024,-3.11106666666,-12.1481333333,-12.4445666667,-8.6668,-37.7038333333,-65.3335333334,-45.3852766667,-62.4446,-81.0371333333
219.34,-91.7116666665,-21.3859435898,-25.2252666667,-23.7837333333,-28.8288,-39.6396666667,-57.0271333333,-92.4324666669,-73.7206233333,-84.3242333332,-118.017933333
219.72,-23.3917333333,16.7836538461,18.8304666667,21.5204,21.7544333334,6.4912,-1.57916666666,-17.4270666666,-14.6725233333,-17.6609333333,-42.3392666667
220.10,-23.7908666666,20.7089358974,16.9935333333,29.8039333333,29.4117333333,5.29403333333,4.83656666666,-6.144,-13.16996,-24.9018333333,-46.9278666667
220.47,-21.3889333333,22.5267128205,13.1945333333,38.7499333333,38.4028666667,4.02783333334,2.2221,-1.80546666665,-14.4931166667,-25.9027333333,-50.4166666667
220.85,-4.33333333334,25.4744051282,15.8888,37.7776666667,40.1667666667,8.16663333334,8.27776666666,10.0001333333,-7.11664999999,-11.4445,-30.5555333333
221.23,10.6278666667,33.6083666667,30.1449333333,43.8646666667,49.7101,20.4348,17.6329,18.7439333334,7.15454,4.97586666667,-11.6909333333
221.61,38.3807333333,58.6007820513,52.2856666667,67.3333999999,77.1427666667,48.9999333333,44.3810666667,43.8094666667,30.2952866666,29.8573,19.1426666667
221.98,36.9444666667,49.5263538462,50.4630666667,61.6666666667,70.4628333333,44.3517666667,44.4908,40.3703333333,29.73614,25.8796333333,11.7593333333
222.36,43.6296,51.2963717949,49.1111333333,65.6298,66.1481,52.2961666667,46.148,44.7406666667,30.65178,35.4073666667,25.926
222.74,47.2092666667,49.8867358974,50.5427333333,67.4419333333,71.7829000001,53.2557666667,45.6977,52.0154,30.0930833333,32.6356333333,26.9769333333
223.11,47.2549333334,43.2654307692,50.0002,68.8234666667,75.4900666667,58.2353333333,39.1668,54.6079333333,26.07352,31.5685333333,25.392
223.49,54.4262000001,47.7385589744,60.2186666667,77.4862666668,81.4754666668,68.7979666667,38.5247,60.2186666666,29.08195,29.0165,40.4370666667
223.87,43.4373333333,35.3685692308,51.2501333333,63.1249333332,67.6042333334,53.7500666667,25.9375333333,43.2290666667,18.3905266667,16.8229333333,22.2918
224.24,44.8628,35.6499794872,51.7648,61.2548,58.7451333333,51.8430333333,28.1177,38.5882,23.63146,22.5881666667,30.2742
224.62,43.8709333333,34.8661307692,47.3118666667,56.1291333333,51.9714333333,47.6701,28.6738,36.3440666667,18.7347666667,18.0645333333,30.6809333333
225.00,47.5888,41.3420076923,50.6383333333,61.2766,53.1562,51.8793333333,33.4398333333,41.2057333333,27.0071733334,19.539,35.319
225.38,25.9648,24.9864666667,31.228,42.4560666666,31.9737,33.728,10.7018333333,21.4034666667,4.21055666666,-7.63166666668,14.1227333333
225.75,16.1316666667,22.8995717949,26.255,36.9546666667,26.0081666666,24.1150666667,6.00836666666,12.7572666667,-1.41565000001,-8.1482,11.7696
226.13,0.720733333346,12.7165589744,14.865,24.8649333333,8.73866666668,11.5765,-11.5315666667,-8.28813333335,-18.7927333333,-20.9009,0.180200000006
226.51,-13.2366,3.29993589744,6.47353333333,13.43,-4.15463333334,0.434733333334,-28.4541,-22.1254666667,-27.8260766667,-33.8163666667,-11.4976
226.88,-21.2614,7.6542230769,3.24326666666,12.0721333333,-8.37830000001,3.06296666666,-30.6757333333,-26.2161333333,-26.60351,-32.3873666667,-16.2160666667
227.26,-0.53333333334,27.0615384615,15.6666666667,23.7333333333,5.96666666667,18.3,-7.7,-3.0,-5.71666666666,-11.6333333333,3.79999999999
227.64,3.24486666667,29.8842923077,17.0502,25.4278,8.08253333333,20.0001,-2.62536666667,-0.11813333334,-2.76106666665,-4.71976666667,4.9556
228.01,1.34673333334,33.8668487179,17.5083333333,27.6094,5.55546666667,23.8720666667,-4.71376666667,-3.2324,-4.30297666665,-9.09099999999,8.28266666667
228.39,5.50173333333,39.0614846154,19.9352666667,27.5080666667,10.5501333333,32.7184666667,2.03893333333,5.04866666667,1.77681333333,-2.23296666666,15.1454
228.76,3.55926666668,33.9982538462,19.8304666667,22.5422666667,10.226,35.2542333333,2.76826666667,4.40686666665,3.76846666667,3.10739999999,19.9999333333
229.14,5.42006666666,31.6175717949,19.783,22.9808666667,11.2466,37.3984666667,6.26016666666,6.28726666666,2.78589333333,5.7994,21.68
229.52,18.9202,35.5921846154,29.2019333333,32.676,21.5962666667,45.0234333333,20.7042,16.1032666667,11.5023166667,18.7792333333,31.5962
229.89,17.4814666667,32.2089641026,23.8023333333,27.1604666667,16.6914333333,41.7777333333,18.074,12.3950666667,7.28643666667,14.5679,27.1112
230.27,13.1183333333,27.5991871795,17.4729333333,22.9032666667,15.4840666667,41.1827333333,15.2151666667,10.2688666667,1.27434666667,9.48930000001,24.785
230.65,13.5693333333,28.5273461538,16.4600666667,22.242,16.6962333333,41.5928333333,16.9320333333,10.5606,-1.87899666667,6.22413333333,21.0617333333
231.02,14.4954,27.5746769231,15.7187333333,20.1835333333,15.9020666667,39.8471666667,14.1590333333,8.37913333333,-3.65147666667,7.43103333333,21.1008
231.40,8.09066666667,18.9593410256,13.7862666667,11.5209333333,13.4627,36.6342,7.8317,3.04199999998,-9.59871333334,1.16506666667,18.0581333333
231.78,8.69846666667,20.4688846154,15.746,12.254,20.3175333333,39.1746666667,7.3969,8.50820000002,-8.39984666667,6.12703333334,21.9683333333
232.15,6.47973333334,18.6580897436,11.9627333333,9.34579999999,19.377,37.1651,4.79743333333,10.2181333333,-11.7227933333,6.6044,20.5606
232.53,10.0971333333,22.1581615385,18.7703333333,16.1812666667,27.9936,36.4076,8.34943333334,13.4627333333,-8.22967999999,8.80243333333,24.5954
232.90,9.16680000001,22.0966564102,17.0138666667,17.0138666667,33.1251333333,31.4931333333,5.00013333333,15.0695333333,-11.6980833333,3.92356666667,16.9444666667
233.28,4.44446666666,16.441374359,14.4108666667,10.8418666667,31.1783333333,22.6262666667,4.37713333335,12.8619333333,-13.0571333333,-4.94953333333,10.2358
233.66,-8.73546666667,7.69229487179,4.36786666668,-0.613000000008,22.1455,15.0192333333,-9.84686666667,3.52493333335,-21.6131466667,-16.82,0.07653333334
234.03,3.64786666666,18.7857282051,19.7486,14.5911333334,28.8049333333,28.0818333333,2.95603333332,16.6667333333,-3.87425,0.50323333334,10.1258666667
234.41,10.9524,23.3654487179,25.2380666667,19.5832666667,32.2022666667,32.0534,8.60130000002,24.2262666667,5.62797333334,8.21433333334,17.262
234.78,7.53086666669,21.5480025641,20.2468666667,17.2838666667,30.3086333333,26.8827666667,5.6481,22.0987333333,5.10191333333,3.79609999999,20.8023333333
235.16,14.1147333333,20.6671974359,20.4686,22.1876,31.1457666667,28.5416333333,12.0573333333,24.0104,11.47411,7.10956666667,26.3542
235.54,15.493,20.2637051282,17.6996,24.4600666666,28.1691333333,27.4412666667,12.6055333333,21.5024,10.5587266667,7.1596,22.9108
235.91,10.7768666667,11.9954102564,7.36839999999,18.0451333333,21.1779333333,22.9073333333,7.76946666668,12.9824666666,3.51126,-2.88206666667,13.0326666667
236.29,11.7311333333,10.0973384615,4.85806666667,17.8293333333,20.9043333333,21.5503666667,9.06970000001,11.2660666667,5.08523999999,-2.7649,11.6278
236.66,5.26066666667,2.83456410255,-3.28119999999,13.0208666667,11.0157,18.4635333333,1.43236666666,3.22933333333,-0.070303333326,-6.58859999999,3.90626666666
237.04,-2.14873333332,-3.1891025641,-9.97260000001,6.17086666667,1.32243333333,12.7823,-5.5372,-6.88700000001,-3.56737,-10.7987666667,-1.15713333333
237.41,3.05333333333,2.11590256409,-5.85240000001,9.77106666667,5.14003333334,18.7784666667,-4.63100000001,-2.39186666666,0.73283,-2.16279999999,5.49599999999
237.79,3.54020000001,0.940692307685,-6.94246666667,9.28733333333,6.55179999999,15.2414666667,-5.01146666666,0.367733333314,-0.570083333333,-2.29886666667,2.34500000001
238.17,-4.05593333334,-10.4824512821,-17.2027333333,-2.6572,-2.63396666667,3.1235,-13.9394333333,-8.90426666668,-11.0908266667,-13.3798333333,-7.31953333334
238.54,3.04893333333,-2.04673589744,-8.57720000001,5.04079999999,4.28866666667,9.14623333334,-5.65043333333,-3.29266666667,-6.55074333332,-7.62196666666,0.284533333326
238.92,5.074,0.133815384615,-5.07406666667,7.33333333333,7.31483333333,12.9443333333,-3.25923333333,-0.111133333328,-5.8018,-3.64813333333,2.92593333333
239.29,4.45606666666,0.724617948717,-3.40366666667,6.45613333333,7.14036666666,12.5265,-1.17533333333,1.89459999999,-5.02978,-2.07029999999,2.91233333333
239.67,-1.69193333333,-5.13864102564,-7.88486666665,-0.541400000002,1.59070000001,4.8899,-7.7326,-3.51933333333,-9.43821333333,-7.47886666667,0.101466666666
240.04,-3.3484,-3.17326923077,-6.15386666668,-0.392333333332,1.62893333334,3.3937,-7.0738,-1.4178,-7.12662333333,-5.2487,1.99106666667
240.42,-6.69426666666,-4.40012307692,-6.8588,-3.40193333333,-0.0960666666646,1.98896666667,-9.0124,-3.10006666667,-8.46644999999,-7.07819999999,-0.082266666668
240.79,-7.05313333333,-4.52511538461,-6.76333333334,-5.31386666667,-0.942066666666,-0.024233333334,-9.42013333334,-2.8502,-8.29234333334,-8.7078,-1.08693333333
241.17,-2.884,-1.1060025641,-2.63333333333,-1.37933333333,2.14213333333,3.0408,-5.63223333334,1.3376,-4.80035,-5.30830000001,2.63313333333
241.54,-3.96133333333,-2.08776666667,-3.61346666667,-2.145,0.0967000000013,1.81663333334,-6.78256666667,-0.946866666666,-5.85800666667,-5.90353333334,1.85513333333
241.92,-0.319,2.02879487179,0.957200000001,1.4442,2.79596666667,6.3475,-2.08226666667,1.4106,-2.14684333333,-1.33496666667,6.38126666667
242.29,1.62453333333,4.28111025641,2.89626666667,4.3066,5.0191,9.8468,-0.0153,4.27586666667,0.691973333332,1.48663333333,8.99606666667
242.67,0.0294666666688,2.5094,1.5566,2.423,3.5903,8.41403333334,-1.5931,2.834,0.207806666668,0.198333333334,7.577
243.05,4.38666666667,5.98461538463,5.63999999999,5.96,6.46666666667,12.74,2.31333333333,6.66666666667,4.372,4.8,10.28
243.42,5.10113333334,6.7870948718,5.7664,6.79713333334,7.17553333333,13.8681666667,2.7919,7.39720000001,5.59627,6.50353333333,10.8285333333
243.80,6.35720000001,7.7106128205,7.09226666666,8.31733333334,8.80719999999,15.8414333333,5.22896666667,9.05233333333,7.05165,8.36873333333,11.9276
244.17,8.65473333334,8.55535897435,8.72613333335,9.85706666666,10.2619,16.9881666667,7.11913333333,10.3929333333,8.59468333333,9.83910000001,13.2739333333
244.55,11.1222,10.5753820513,10.6710666667,12.1782,11.8041,18.2287333333,8.8174,11.9253333333,9.70357999999,11.7382666667,14.7528
244.92,13.1193333333,12.6107512821,12.4771333333,13.9958666667,13.7105666667,19.6993333333,11.8349666667,13.9654666666,11.4751833333,14.1693333333,16.4526
245.30,13.8062666667,13.0050923077,12.7954666667,14.3904666667,13.8062,20.3383333333,12.9762333333,14.3161333334,12.0605966667,14.8029666667,17.2554
245.67,12.7383333333,12.2994205128,12.1258,13.1264,12.5183333333,19.3791666667,12.5225333333,13.2038666666,11.00686,13.6136666667,16.3258666667
246.05,12.0064666667,10.8581102564,10.7034,11.9503333333,11.0830333333,18.1375333333,11.0070333333,12.0783333333,9.91361,11.6787333333,15.0998
246.42,10.8417333333,9.80493846153,9.95186666665,10.8122,10.0482666667,17.1818666667,10.1187333333,10.7452666667,8.43184666667,10.3781666667,14.4160666667
246.79,10.5309333333,10.0040435897,9.94620000001,10.793,9.69753333335,17.2178,9.9563,10.477,8.39073,10.2251,14.3817333333
247.17,9.47833333334,8.78396153845,8.68966666667,9.41479999999,8.36513333333,15.6425666667,8.72786666666,9.21766666667,7.42180333333,8.86126666667,13.3966666667
247.54,8.7882,8.53305897436,8.67333333334,8.70960000001,7.7426,14.9834,8.01463333333,8.32273333334,6.75310333333,7.73653333333,12.7531333333
247.92,9.55826666667,9.50100256411,9.36319999999,9.49506666667,8.25586666667,15.0889333333,8.69176666667,8.90986666668,7.67894333333,8.40496666667,13.3561333333
248.29,9.27260000001,9.54365641026,9.12946666666,8.95200000001,7.7319,14.7909333333,8.62829999999,8.6484,7.35906,7.86083333333,13.0184
248.67,8.91399999999,9.00303846154,8.81000000001,8.50953333333,7.3484,14.5523666667,8.25543333333,8.39986666667,7.33921666667,7.34246666667,12.9753333333
249.04,8.32013333333,8.42233333333,8.40826666667,8.06126666666,6.44016666667,13.9895,7.38456666667,7.64940000001,6.71231333333,6.46933333333,12.5566666667
249.42,8.38466666667,9.02370000001,8.57153333334,8.52786666667,6.4985,14.1177666667,7.60036666666,7.9676,7.09382666667,6.47673333333,12.2814
249.79,8.96853333334,9.49357948717,8.97493333333,9.18839999999,7.3003,14.5425333333,7.76916666667,8.8006,7.93047666667,7.15160000001,12.3892
250.17,9.05600000001,9.90623589744,9.11100000001,9.33740000001,7.55233333333,14.2979333333,8.02616666667,9.09019999999,8.61552666667,7.6999,12.5232
250.54,9.11360000001,9.93638717948,8.96293333333,9.18546666666,7.5027,13.6886,8.21313333334,9.12093333334,9.03023000001,7.75023333333,12.1134666667
250.92,9.56193333334,10.7941051282,9.61533333333,9.59233333333,8.08003333333,13.6304333333,9.21899999999,9.66099999999,9.63428999998,8.98293333333,12.4648
251.29,7.85053333333,9.73074358975,8.34326666667,8.52599999999,6.61503333333,12.1653666667,8.16463333333,8.36720000001,8.32175666667,7.41759999999,11.1085333333
251.66,7.57613333333,9.01591794872,7.66553333333,8.23380000001,5.94806666667,10.9988333333,7.62486666667,8.09593333333,7.51318333333,7.47456666667,10.67
252.04,6.3282,8.09576923076,6.44660000001,6.9204,4.7587,9.97883333334,6.2943,7.098,6.46057,6.19713333333,9.83079999999
252.41,6.18233333333,8.03061025641,6.47293333333,7.75866666667,4.6235,10.4095333333,6.1031,6.6138,6.47546333333,6.72823333333,10.163
252.79,7.20386666667,8.91612307694,7.62653333334,8.73626666668,5.65403333333,11.233,7.3095,7.21266666667,7.81673333333,7.80283333334,11.2549333333
253.16,7.5342,9.33885128204,7.4064,8.41100000001,5.7032,11.7487,6.9635,6.9406,7.94560333333,8.22380000001,10.7853333333
253.54,6.4728,8.12381282052,5.80806666667,6.5836,4.77376666667,10.3693666667,5.79406666667,5.568,6.72352,7.26226666667,9.99986666665
253.91,4.83813333333,6.68170000001,4.06673333334,5.42853333333,3.3476,9.32376666666,4.59523333333,4.14286666666,5.51567333333,5.7667,9.23833333333
254.28,4.26466666667,6.93595128206,4.01973333333,5.28426666667,3.1813,9.3431,4.6225,3.6864,5.10534333333,5.8332,9.18619999999
254.66,3.58266666667,6.93793589744,3.3384,5.3638,2.93633333333,9.21623333334,3.99496666667,3.13473333333,4.86550666667,5.43,9.47573333334
255.03,2.89913333333,4.96323076923,2.08273333333,4.43746666667,1.78956666667,7.51436666666,2.50143333333,2.34426666667,3.96611666667,3.69436666667,8.23646666667
255.41,3.19553333333,4.93796153846,2.67766666666,4.52893333333,2.03863333333,7.56493333333,2.60596666667,1.88426666667,3.87540666667,4.68883333333,8.72733333333
255.78,2.64393333333,4.35413333333,2.131,4.19353333333,1.8347,7.99436666666,2.76346666667,1.15106666667,3.83379333333,3.7494,9.15113333333
256.15,3.87773333333,5.08806666666,3.47786666667,5.45546666667,3.51656666667,9.64456666666,4.04453333333,2.6334,4.68991666667,4.68886666667,10.4112
256.53,2.62433333333,3.78502307692,3.3862,3.3226,2.62953333333,8.18516666666,2.98416666667,1.92586666666,3.5254,3.60316666667,9.38606666667
256.90,1.6156,3.75606666667,2.87106666667,2.91,2.08746666667,7.55713333333,3.2896,2.01453333333,2.56838666667,2.6812,8.38920000001
257.28,0.405666666666,2.39112051282,2.23986666667,1.79006666667,1.34036666667,5.98756666667,2.27526666667,1.07586666667,1.11064,1.34476666667,7.47793333334
257.65,0.0795333333342,1.35295384616,1.97853333333,1.38246666667,0.782566666667,5.8601,1.3349,0.413133333334,0.48121,0.468899999998,6.49966666667
258.02,2.07786666667,3.08156153846,4.10833333333,3.30286666667,2.5143,7.4044,3.1269,2.3078,2.24769666667,2.3519,8.21640000001
258.40,2.43053333333,3.30255641026,3.98726666667,3.77886666667,2.84703333333,7.41316666667,3.36796666667,2.69073333333,2.15705666667,2.5724,8.64013333334
258.77,3.14053333334,3.72575128205,4.45446666667,4.1552,3.1556,7.7702,3.8306,3.01873333333,2.55951333333,3.1837,8.90419999999
259.15,3.11286666667,3.75962051282,4.33073333333,4.0172,2.9493,7.7867,3.75586666667,2.77673333333,2.50935,3.16293333333,8.8526
259.52,3.789,4.53400769231,4.75366666667,4.73313333333,3.77036666667,8.3632,4.5268,3.66933333334,3.25452666667,3.6633,9.37133333333
259.89,3.872,4.74001025641,4.78806666667,4.74986666667,3.81053333333,8.47043333333,4.44506666667,3.77606666667,3.35538666667,3.95616666667,9.19673333334
260.27,3.66186666667,4.4221974359,4.45913333333,4.55533333333,3.56403333333,8.30743333333,4.3134,3.51786666667,3.17864666667,3.78926666667,8.9664
260.64,3.9494,4.65746666667,4.41193333333,5.0622,3.76856666667,8.65213333333,4.54013333333,3.6602,3.49960666667,3.97466666667,9.14173333333
261.01,4.25426666667,4.73953076923,4.44573333333,5.334,4.10793333333,8.96343333333,4.68396666667,3.83166666667,3.88988666667,4.49263333333,9.42933333333
261.39,4.70013333333,5.14005128205,4.88306666667,5.81873333333,4.4701,9.41706666666,5.14243333333,4.37506666667,4.42246333333,4.97636666667,9.7954
261.76,5.40713333333,5.87718461538,5.46673333333,6.52493333333,4.9507,9.86403333334,5.85223333333,5.05686666667,4.98696333333,5.7295,10.5272666667
262.13,5.297,5.64897179487,5.11886666667,6.29853333333,4.78443333333,9.51106666666,5.80776666667,4.71906666667,4.84509666667,5.5305,9.84159999999
262.51,5.80306666667,6.03075128205,5.72966666667,6.5804,5.205,9.95036666666,6.13986666667,5.1944,5.48501666667,5.93696666667,9.89200000001
262.88,6.1334,6.44490512821,6.19953333333,7.22813333333,5.67823333333,10.4057333333,6.58656666667,5.9118,5.99087,6.5652,10.1816666667
263.25,7.16553333333,7.65902564103,7.26940000001,8.64633333333,6.95773333333,11.6912666667,7.65920000001,7.2538,7.00471666667,7.88506666667,11.099
263.63,6.45813333333,6.66406666666,6.54506666667,7.89453333333,5.9426,11.2250666667,6.82886666667,6.13953333333,6.29626333333,7.3358,10.3562
264.00,7.9786,8.15052051282,8.23586666667,9.48520000001,7.58623333333,12.718,8.5311,7.84053333332,8.01479333333,8.55623333333,11.5128666667
264.37,7.96206666667,8.45844615384,8.44626666666,9.48646666666,7.44196666667,12.8165333333,8.77666666666,7.6284,8.36442333334,9.02193333333,10.6050666667
264.75,8.52513333333,9.0049076923,9.07726666666,9.74013333333,8.12873333333,13.1870333333,9.46393333333,8.52519999999,9.25733666666,9.68143333335,10.9422666667
265.12,9.14819999999,9.76170512822,10.0869333333,10.2603333334,8.6179,13.4169,9.60783333334,9.07099999999,9.67340333334,10.0354666667,11.3853333333
265.49,8.65666666666,9.3819948718,9.38500000001,9.76766666668,8.23293333333,12.8217333333,9.38166666667,8.71313333333,9.29029666668,9.65166666667,11.381
265.87,8.30746666667,9.33820256411,9.61273333333,9.88106666666,8.47516666666,12.6959333333,9.49986666667,8.533,9.34181666667,9.7896,11.4244666667
266.24,8.27846666667,9.29605897435,9.57253333333,9.77466666667,8.5443,12.7932666667,9.27796666666,8.72913333333,9.21148000001,9.99433333333,11.7676666667
266.61,8.26313333333,9.06040256411,9.17686666666,9.6008,8.4062,12.8048,9.32276666667,8.59333333333,9.19763999999,9.56226666667,11.7313333333
266.98,8.0022,8.77657692307,8.90480000001,9.07886666667,7.93343333333,12.3119,9.02873333333,8.04966666666,8.96139000001,8.88893333333,11.9292
267.36,7.7222,8.34437435898,8.50626666667,8.59346666667,7.64536666667,11.8805333333,8.41393333334,7.5942,8.44561666667,8.39353333333,11.6986666667
267.73,8.31246666667,9.08556923078,9.16973333334,9.39153333333,8.56126666667,12.36,8.88890000001,8.5934,9.01295000001,8.8865,12.3036
268.10,7.90413333333,8.74900512821,8.44100000001,8.92933333333,8.2572,11.6824666667,8.41423333334,8.1412,8.47804,8.63193333333,12.1489333333
268.48,7.68093333333,8.37735128205,7.85246666667,8.49993333333,7.8357,11.3738666667,7.7165,7.7666,7.82271,7.92376666667,11.9714666667
268.85,7.3734,8.18833076923,7.5166,8.16626666667,7.45466666667,11.1008,7.50003333334,7.25893333333,7.25064333333,7.4117,11.6237333333
269.22,6.3582,7.13146153846,6.23006666667,6.93233333333,6.17306666667,10.0974,6.55513333333,6.102,6.08335666667,6.02846666667,10.3818666667
269.59,6.79106666667,7.62846153846,6.67586666667,7.21566666667,6.57663333333,10.6412333333,6.89966666667,6.55566666667,6.46272,6.27683333333,10.5882666667
269.97,6.07173333333,7.08775897436,6.14833333333,6.5314,6.15066666667,10.1285333333,6.3491,6.40526666667,6.03549,5.56233333333,10.2547333333
270.34,5.7124,7.02331794872,6.00233333333,6.15846666667,5.7482,9.91296666666,6.1315,6.01546666667,5.50929666667,5.15493333333,10.194
270.71,5.03933333333,6.57286410256,5.79413333333,5.69353333334,5.0674,9.32596666667,5.54983333333,5.5628,4.81238,4.7665,9.987
271.09,4.7162,6.11656410257,5.3692,5.15586666667,4.69063333333,9.13576666667,5.2411,5.36493333333,4.26020666667,4.43883333333,9.2532
271.46,4.45406666667,5.87368461538,5.21226666667,4.9098,4.41063333333,8.90416666667,5.24346666667,5.24133333333,4.38967,4.10806666667,8.99526666667
271.83,3.9878,5.41748974359,4.90653333333,4.23173333333,3.83326666667,8.49186666667,4.878,4.7276,4.17465,3.6646,8.68293333334
272.20,3.40306666667,4.88348717949,4.48306666667,3.7258,3.0406,8.1511,4.31163333333,4.06466666667,3.64430666667,3.17183333333,8.22073333333
272.58,3.48113333333,5.03482820513,4.92013333333,4.01733333333,3.27613333333,8.2594,4.49036666667,4.33666666667,3.89003666667,3.6822,8.64573333333
272.95,3.47333333333,4.94024102564,4.80173333333,3.93546666667,3.35473333333,8.09043333333,4.2891,4.30846666667,3.7373,3.646,8.78793333333
273.32,4.44313333333,5.95606666667,5.95873333333,4.98286666667,4.405,9.1945,5.04033333333,5.27746666667,4.77958,4.82586666667,9.96546666667
