wavelength,Back_LoxViof,Belly_LoxViof,Breast_LoxViof,Crissum_LoxViof,Crown_LoxViof,DorTail_LoxViof,Patch10_LoxViof,Rump_LoxViof,Throat_LoxViof,WingTip_LoxViof
217.83,65.9649333332,60.7017333333,88.5380666667,83.7426000001,73.6841333332,117.075933333,126.900666667,84.3273999999,76.0234,117.777666667
218.21,79.5652666666,70.9420333333,99.9999333334,95.9420666668,84.9276000001,133.913133333,152.753666666,101.304333333,80.2898666666,140.434933333
218.59,80.6836666667,64.7864333334,96.923,92.6496666667,81.3675333333,132.1368,157.607,97.7777333333,63.4186666667,142.564133333
218.97,88.5507333335,70.2899666666,97.3912666667,96.8115333333,89.8551333333,124.4928,142.7536,99.7101333333,66.0868666666,143.913066667
219.34,102.8148,76.2222999999,104.5924,107.703733333,104.592533333,137.925933333,149.926,112.740666667,72.0000000001,153.481466667
219.72,107.596866667,69.1472,106.511666667,101.860533333,101.2402,136.4342,149.302333333,113.6434,64.1861333333,145.8914
220.10,113.703733334,66.8518333333,120.925933333,104.074,117.962866667,153.518533333,169.259333333,127.222333333,68.7037999999,162.4074
220.47,143.478266667,73.6230333333,144.347733333,123.478333333,158.2608,213.043466666,228.6956,162.608666667,80.8695333333,224.3478
220.85,121.1904,59.4048333333,123.333333333,116.666666667,134.761933333,182.619133333,184.5238,132.619066667,68.3333333333,180.9524
221.23,105.904866667,63.7143666666,108.381066667,113.1428,127.428533333,162.095333333,155.238133333,115.999933334,61.9047999999,156.190466667
221.61,96.1904000001,65.4760999999,91.2698,95.0794000001,118.730133333,141.4286,129.6826,108.5714,53.4922666667,126.507933333
221.98,74.6893999999,52.2598666667,65.8756666666,65.6498666668,87.1186666666,104.8588,94.2374666667,79.9999333334,40.2259333333,88.5876666665
222.36,59.5238,39.762,52.8571333333,51.9048666667,78.6905999999,94.8810666667,83.3333333334,65.4762,29.9999333333,77.4998666667
222.74,40.3251999999,15.4471,31.8698666667,33.6585333333,76.0975999999,95.6098,83.7398000001,59.3496,17.7236,71.382
223.11,33.7374,5.05049999998,23.2323333334,27.8788,76.1617333332,104.4444,98.5857333334,59.9999333333,23.4343333333,69.6967999999
223.49,14.1936666667,-5.48413333332,3.01073333332,6.45166666681,64.5160666666,89.0322000002,91.6128,39.3548000001,12.0430666666,45.5915333333
223.87,0.606066666666,-11.1112,-11.1112,-9.29299999993,49.697,69.2929333333,75.7576,19.9998666666,7.27273333334,24.4445999999
224.24,-60.7841999999,-84.9018333333,-93.3332666665,-67.8430000001,9.80386666667,78.8234666665,56.4705999999,-18.0392000001,-55.2941333334,-30.1960666666
224.62,-506.666600001,-702.222133333,-739.999933333,-513.333266667,-211.1112,233.333333334,106.666666667,-215.555466666,-577.777799999,-457.777733334
225.00,-83.8887999999,-116.6667,-163.3334,-97.2222000002,-32.2222,78.3331333335,52.2221999999,-8.3332666666,-93.3333333333,-74.9999333332
225.38,-190.0,-227.333333333,-298.0,-215.333333333,-144.0,-17.3333333333,-54.6666666667,-108.666666667,-184.666666667,-174.0
225.75,-342.857133333,-441.4286,-508.5714,-386.666666667,-336.190466667,-119.047666667,-179.047666667,-255.238066667,-335.2382,-336.190466667
226.13,1.2168817175e+15,1.56801464299e+15,1.68884986026e+15,1.22541126225e+15,1.26805898599e+15,5.25988592844e+14,7.42070393147e+14,9.86584009279e+14,1.21403853592e+15,1.03776127777e+15
226.51,-127.333333333,-158.333333333,-190.333333333,-126.0,-137.666666667,-51.3333333332,-77.3333333333,-104.666666667,-120.333333333,-106.333333333
226.88,-23.2098666667,-32.4690666667,-53.0864666666,-24.0740000001,-35.3086666667,0.98766666666,-13.9506666667,-25.5556000001,-28.395,-21.6050666666
227.26,-29.1556,-32.3112,-49.9555333333,-28.4444,-37.7777333333,-2.6666,-22.7556666667,-29.5998666667,-32.4442666667,-27.9111333333
227.64,-20.4984666667,-22.4609333333,-36.0747333333,-20.4984,-28.162,0.373933333334,-18.3176666667,-22.056,-23.8006666667,-14.4549333333
228.01,-22.3078,-23.282,-35.436,-18.8718666667,-28.0,-2.20513333333,-20.6667333333,-23.0256,-26.5128666667,-13.5385333333
228.39,-13.3333333334,-12.7393333333,-23.3717333333,-11.3409333333,-15.9770666667,2.41359999999,-9.77006666666,-13.9079333333,-16.6666666667,-4.75106666667
228.76,-10.1234,-7.77779999999,-17.4691333333,-7.06786666667,-10.7406,4.07406666666,-7.28400000001,-10.216,-11.6358666667,-1.41986666667
229.14,-10.7733333333,-8.06666666667,-15.6533333333,-7.46666666667,-10.7733333333,2.77333333335,-7.19999999999,-10.3466666667,-12.6933333333,-2.29333333333
229.52,-6.54853333333,-3.73533333333,-9.90546666666,-2.86060000001,-5.50826666667,6.83226666667,-2.60053333333,-4.68086666667,-8.15606666667,1.56026666667
229.89,-2.88453333333,0.598266666668,-5.85473333334,1.06846666667,-0.256400000002,10.1922,1.19666666667,-0.341933333333,-4.1238,5.577
230.27,-2.1764,2.73513333333,-4.3334,1.902,1.56853333333,9.78440000001,1.9412,1.05893333333,-2.60773333333,4.66686666667
230.65,-1.23946666667,3.08923333333,-3.3802,2.42253333333,2.5164,10.2723333333,3.0236,1.91553333332,-2.1784,5.37080000001
231.02,-1.02146666667,3.27763333333,-2.507,2.7484,4.01120000001,10.3619333333,3.43546666667,3.2312,-1.57853333333,6.90806666667
231.40,-0.129266666668,3.87806666667,-1.79133333333,2.7516,5.50326666667,9.80600000001,4.37666666667,4.09966666666,-0.7756,8.34706666666
231.78,-2.8882,1.33516666667,-4.4512,0.0198000000006,2.82886666667,6.62713333333,1.76066666667,1.36506666666,-4.23346666667,5.79626666666
232.15,-3.48806666666,1.40346666667,-4.49953333333,-0.8256,2.84813333333,5.841,1.7132,0.866866666667,-5.15986666667,5.09799999999
232.53,-6.14726666667,0.184,-5.15153333333,-2.18619999999,1.77486666667,4.06933333333,-0.454599999999,-1.1904,-6.2988,3.70119999999
232.90,-6.25539999999,-0.2165,-5.17313333333,-2.94373333333,2.20786666666,4.11246666667,-0.584399999999,-1.40699999999,-5.88746666667,2.9006
233.28,-6.5346,-0.638000000002,-6.16059999999,-2.66226666666,2.31026666666,4.29033333333,-1.5402,-1.58406666666,-4.90646666667,3.0144
233.66,-7.36846666667,-2.65346666667,-7.96046666667,-5.1534,-0.065799999998,2.1492,-3.15786666667,-3.50866666666,-6.20613333333,1.84206666667
234.03,-9.35893333333,-4.87193333333,-9.05986666667,-7.39319999999,-2.84186666667,0.106933333335,-4.40166666666,-6.2182,-8.29059999999,-0.405999999998
234.41,-8.65393333335,-5.51276666666,-8.82486666667,-6.94453333333,-3.46153333334,0.705066666667,-3.67526666667,-6.51706666667,-8.14113333332,0.277733333333
234.78,-8.80873333333,-6.85250000001,-8.43706666667,-7.1694,-3.97806666667,0.699266666666,-4.80873333334,-6.84153333333,-8.2622,-0.1094
235.16,-9.05346666666,-8.12760000001,-9.50613333334,-7.65440000001,-5.45280000001,0.102933333335,-4.85593333333,-7.34553333333,-8.82720000001,-2.59266666666
235.54,-6.80266666667,-6.24883333334,-7.01646666667,-5.01453333333,-3.92593333333,1.16613333333,-3.16813333333,-5.44220000001,-7.17206666666,-1.92413333334
235.91,-4.32106666666,-4.18866666667,-4.25046666666,-2.61019999999,-2.1692,3.01586666667,-0.9524,-2.76893333333,-4.74426666667,-1.14646666667
236.29,-2.4074,-2.05383333333,-2.65986666667,-1.1786,-1.01,4.3266,1.04373333333,-0.7408,-2.69373333333,0.572466666667
236.66,-0.562533333334,-1.07533333333,-2.41519999999,-0.248199999999,-0.397066666668,4.9462,1.83626666667,0.314199999992,-2.6634,1.38953333333
237.04,0.0326666666659,-0.686266666666,-2.23846666667,0.686399999999,-0.866266666667,4.65686666667,2.18953333333,0.653733333335,-2.56533333333,1.71566666667
237.41,1.86153333333,1.72626666667,-0.1432,3.00706666667,1.1616,5.72793333333,4.5346,2.91166666666,-1.38426666667,2.95933333333
237.79,-0.633533333334,0.443466666668,-2.201,1.40933333333,-0.776066666665,3.67373333333,2.3596,1.20333333333,-3.75286666667,1.29840000001
238.17,-3.47693333333,-2.33636666667,-6.09253333333,-1.92993333333,-3.98713333333,0.318933333331,-0.972866666667,-1.22806666667,-6.44346666667,-2.69526666667
238.54,-5.03833333333,-3.6405,-7.98780000001,-3.24126666667,-5.1612,-0.384066666669,-3.0106,-2.11966666667,-7.189,-4.08613333333
238.92,-2.87053333333,-0.5902,-5.902,-1.328,-3.018,1.90473333333,-0.858466666666,0.080466666666,-5.17766666667,-0.858533333331
239.29,-1.8778,0.529333333332,-4.3856,-0.793866666667,-2.24313333333,2.93633333333,-0.680600000002,0.642666666666,-4.53686666667,0.793933333332
239.67,-2.35293333334,0.328633333332,-4.33673333333,-1.48793333333,-3.1834,3.32173333334,-1.17633333333,-0.0231333333334,-5.14406666667,1.53413333333
240.04,-2.3498,0.510433333334,-4.32746666667,-1.09506666667,-3.30673333333,3.24293333333,-1.60573333333,-0.0532,-5.1568,2.16913333333
240.42,-2.3776,-0.0745333333334,-4.11193333333,-1.3146,-3.21693333333,2.6854,-2.48006666667,-0.755333333334,-5.38913333333,2.3776
240.79,-1.39973333333,0.7355,-2.66506666667,-0.688000000001,-2.0008,3.76433333333,-1.66073333333,-0.015799999998,-3.70886666667,3.71686666667
241.17,-0.081266666668,1.94583333333,-0.717466666667,0.433266666667,-0.494066666667,5.16413333333,-0.270666666667,1.1506,-1.93573333333,5.40773333333
241.54,0.101133333333,1.78113333333,-0.475733333334,0.255866666667,-0.338866666667,5.30493333333,-0.499733333333,0.945666666668,-1.68893333333,5.70326666667
241.92,0.929666666667,2.2319,0.248266666667,0.914,0.295866666666,6.0856,0.190199999999,1.37873333333,-1.01433333333,6.10659999999
242.29,1.36373333333,2.59276666666,0.962866666668,1.20246666667,0.620666666667,6.50533333333,0.566866666667,1.6764,-0.635266666667,6.72533333333
242.67,1.7386,2.7191,1.24253333333,1.18693333333,0.968866666667,6.42086666667,0.704599999999,1.86366666666,-0.653733333333,6.93093333334
243.05,1.2328,2.13926666667,0.904066666667,0.675866666668,0.5114,6.03206666667,0.0593333333326,1.34246666667,-1.0866,6.40653333333
243.42,0.7004,1.9281,0.848533333334,0.399533333333,0.085266666666,5.8136,-0.1346,1.13593333334,-1.2884,6.37033333334
243.80,0.850400000001,2.13066666667,1.05866666667,0.686800000001,0.403066666666,5.88693333333,-0.008933333332,1.3732,-1.03653333333,6.49386666666
244.17,0.701599999999,1.7668,0.866933333333,0.335466666666,0.470599999999,5.92153333333,-0.0958,1.3028,-1.02386666667,6.27886666667
244.55,0.6892,1.43583333333,0.867866666667,0.165799999999,0.544533333334,6.02006666667,-0.029733333334,1.44653333333,-0.931733333333,6.271
244.92,0.477333333333,0.950633333333,0.5268,-0.168600000001,0.152333333333,5.539,-0.300466666666,1.21813333333,-1.39506666667,5.76146666667
245.30,0.0765999999993,0.3422,-0.206466666667,-0.7952,-0.466333333333,4.84706666667,-0.867800000001,0.886799999999,-1.9228,4.99633333333
245.67,-5.99853500205e-14,-0.0175999999999,-0.336933333333,-0.965400000001,-0.698666666669,4.61646666667,-1.15846666667,0.8004,-2.0678,4.68666666666
246.05,0.0836,-0.0594333333326,-0.195933333334,-1.00613333333,-0.613933333334,4.513,-1.2376,0.8968,-1.97373333333,4.70279999999
246.42,0.576800000001,0.352033333333,0.115933333333,-0.373800000001,-0.0580666666654,4.94213333333,-0.834800000001,1.35946666667,-1.52453333333,5.30146666666
246.79,1.08353333333,0.951966666667,0.536533333333,0.341866666666,0.378666666668,5.4438,-0.310266666667,1.89606666667,-1.03106666667,5.83833333333
247.17,1.45593333333,1.3184,0.920466666667,0.749933333333,0.771933333334,5.73166666667,-0.0510666666668,2.34733333333,-0.618466666667,6.24553333334
247.54,1.84786666667,1.60513333333,1.11846666667,1.024,1.07233333333,5.91193333333,0.0690666666672,2.67873333333,-0.354266666667,6.4364
247.92,1.79366666667,1.49626666667,1.04733333333,0.995933333335,1.00946666667,5.822,-0.158266666666,2.69613333333,-0.389866666667,6.33680000001
248.29,2.34153333333,2.08636666667,1.67166666667,1.4992,1.57353333334,6.37646666667,0.329533333333,3.26686666667,0.2052,6.92633333334
248.67,2.47406666667,2.33913333333,1.81073333333,1.637,1.637,6.60953333333,0.430666666666,3.39273333333,0.371533333333,7.12146666667
249.04,2.5652,2.4264,1.95373333333,1.78446666666,1.65813333333,6.7524,0.467133333334,3.49473333333,0.467133333334,7.28946666666
249.42,2.63133333333,2.5326,2.08793333333,1.95453333333,1.83773333333,6.98833333333,0.502866666667,3.67046666666,0.4982,7.49399999999
249.79,2.90793333333,2.96153333333,2.27933333333,2.21026666667,2.20513333333,7.354,0.879133333333,4.0502,0.758866666666,7.83966666665
250.17,3.2768,3.36346666667,2.6228,2.6558,2.5484,7.77993333333,1.259,4.56633333333,1.10513333333,8.41773333333
250.54,3.23213333333,3.24733333333,2.64046666667,2.59006666667,2.45006666667,7.79366666667,1.14186666667,4.63273333333,0.963466666668,8.25440000001
250.92,2.9726,2.98873333333,2.60233333333,2.37026666667,2.3092,7.7102,0.792266666665,4.422,0.743933333333,8.1544
251.29,2.10726666667,2.11236666667,1.80333333333,1.53013333334,1.44466666667,6.793,0.0512,3.5622,-0.239,7.24379999999
251.66,1.887,1.8358,1.6958,1.3278,1.38786666667,6.64893333333,0.184066666666,3.37766666667,-0.477933333333,7.08100000001
252.04,2.09313333333,2.05543333333,1.86693333333,1.39653333333,1.73766666667,7.03646666667,0.574466666666,3.61153333333,-0.305133333333,7.27346666666
252.41,1.7396,1.73416666667,1.60473333333,1.22173333333,1.48453333333,6.67766666667,0.3938,3.37353333333,-0.656466666666,6.92206666666
252.79,1.48306666667,1.5109,1.4278,1.18426666667,1.3134,6.272,0.202999999999,3.1396,-0.907533333333,6.60400000001
253.16,1.8512,1.78453333333,1.72146666667,1.3764,1.67333333333,6.42933333333,0.345066666666,3.47606666667,-0.489666666667,6.77426666667
253.54,1.75853333333,1.50656666667,1.66393333333,1.2584,1.44773333333,6.23833333333,0.1024,3.31626666667,-0.704866666667,6.75766666666
253.91,1.42433333333,0.971033333333,1.475,0.766666666667,1.03146666667,5.87653333333,-0.490266666667,2.91113333333,-1.1676,6.60046666666
254.28,1.0122,0.6836,1.0082,0.371066666665,0.7824,5.49306666667,-0.8308,2.6698,-1.464,6.15026666667
254.66,1.2632,1.1237,1.30086666667,0.583533333333,1.10493333333,5.6536,-0.546200000001,3.03106666667,-1.0506,6.50826666667
255.03,1.61133333333,1.54423333333,1.54193333333,0.723400000001,1.3428,5.91733333333,-0.216600000001,3.29213333333,-0.667066666668,6.74033333333
255.41,2.79053333333,2.49,2.4494,1.73613333333,2.37333333333,6.9896,0.699800000001,4.123,0.583333333333,7.56833333333
255.78,3.20353333333,2.81643333333,2.67493333333,2.0492,2.77233333333,7.32046666667,0.672333333335,4.42746666667,1.0524,7.923
256.15,3.91406666667,3.38006666667,3.25633333333,2.57986666667,3.20026666667,7.45966666667,1.21293333333,4.628,1.6748,8.31353333333
256.53,4.1354,3.6037,3.26273333333,2.70386666667,3.26746666667,7.49833333333,1.32686666667,4.6034,1.81766666667,8.40260000001
256.90,4.8128,4.32116666667,3.76206666667,3.34166666667,3.89246666667,8.0202,2.0134,5.24166666666,2.5052,8.80633333335
257.28,4.52846666667,4.1429,3.5678,3.188,3.42053333333,7.78606666667,1.95613333333,4.9274,2.15766666667,8.59960000001
257.65,4.9264,4.77903333334,4.02913333333,3.79206666666,4.03246666667,8.24106666667,2.67146666667,5.28533333333,2.73233333333,8.75246666667
258.02,4.7532,4.73,3.9082,3.9402,3.91993333333,8.10093333333,2.70906666667,5.04646666667,2.79046666667,8.50746666668
258.40,4.77453333333,4.7572,4.00093333333,4.03046666667,3.7644,8.18686666667,2.69046666667,4.92,2.8552,8.62286666665
258.77,4.46726666667,4.42216666667,3.7866,3.76946666667,3.4042,8.01333333333,2.40546666667,4.61993333333,2.62446666667,8.38706666668
259.15,4.2496,4.18463333333,3.69746666667,3.62466666667,3.28266666667,7.91433333333,2.35413333333,4.57633333333,2.56413333333,8.29840000001
259.52,4.08773333333,4.1182,3.58646666667,3.47346666667,3.11493333333,7.8326,2.27433333333,4.55586666667,2.3998,8.20326666667
259.89,4.34413333333,4.31156666667,3.719,3.65066666666,3.27953333333,8.0534,2.5244,4.7672,2.52286666667,8.35459999999
260.27,4.3012,4.25486666667,3.6268,3.62813333334,3.24393333333,8.0534,2.46753333333,4.76066666667,2.46266666667,8.36706666665
260.64,4.20213333333,4.08853333334,3.53733333334,3.4786,3.0828,7.93293333333,2.3082,4.6212,2.29913333333,8.29173333334
261.01,4.1162,3.99623333333,3.53033333333,3.4248,2.9924,7.9054,2.24353333333,4.5674,2.22786666666,8.23706666667
261.39,4.06833333333,4.027,3.52066666667,3.50353333333,3.09293333333,7.9338,2.30653333333,4.66906666667,2.2738,8.29886666665
261.76,4.14266666667,3.99963333333,3.54806666667,3.527,3.10106666667,8.00253333333,2.36786666667,4.7504,2.32133333333,8.48639999999
262.13,4.31093333333,4.1652,3.7496,3.6902,3.24093333333,8.20486666667,2.57606666667,5.0048,2.51846666667,8.84413333335
262.51,4.4968,4.27856666667,4.02706666667,3.88626666667,3.45726666666,8.45366666667,2.88006666667,5.2812,2.62486666667,9.101
262.88,4.61133333333,4.3048,4.01473333333,4.02286666667,3.4018,8.42793333333,2.98093333333,5.28153333333,2.5314,9.15333333332
263.25,4.93733333334,4.55803333334,4.22406666667,4.2872,3.62793333333,8.54506666667,3.13806666667,5.45653333333,2.62333333333,9.33066666667
263.63,5.27566666667,4.71806666667,4.48626666667,4.5364,3.9198,8.72939999999,3.35346666667,5.66906666667,2.79953333333,9.71439999999
264.00,4.81813333333,4.08376666667,4.13686666667,4.1016,3.45006666667,8.19486666666,2.8692,5.15753333333,2.481,9.26980000001
264.37,4.73526666667,3.94136666667,4.2792,3.99766666667,3.432,8.1448,2.8406,5.09286666667,2.47473333333,9.20326666665
264.75,5.07966666667,4.34963333333,4.61733333333,4.3918,3.8,8.51033333334,3.21073333333,5.4292,2.90053333333,9.66026666667
265.12,5.2618,4.51956666667,4.74506666667,4.51406666667,3.95313333333,8.65153333333,3.50246666667,5.60273333333,3.101,9.82820000001
265.49,5.56673333333,4.6798,4.92786666667,4.69606666667,4.24866666667,8.92319999999,3.7634,5.77713333333,3.39126666667,9.9286
265.87,5.27126666667,4.39896666667,4.71933333333,4.38566666667,4.08873333333,8.6716,3.4818,5.5392,3.1928,9.53366666667
266.24,4.7926,3.8685,4.1826,3.9054,3.59266666667,8.20486666667,3.00013333333,5.05726666667,2.57566666667,8.77200000001
266.61,4.6274,3.71376666667,3.8,3.67693333333,3.36166666667,8.0014,2.75586666667,4.7778,2.39133333333,8.37813333332
266.98,4.80086666667,3.9508,4.0422,3.8714,3.80506666667,8.22893333333,3.11746666667,5.12106666667,2.72413333333,8.67226666666
267.36,5.02526666667,4.20576666667,4.31693333333,4.1472,4.0624,8.5488,3.53733333333,5.4722,3.06046666667,9.0716
267.73,4.85433333333,4.06363333333,4.1488,4.03226666667,3.92933333333,8.4318,3.4812,5.39653333334,2.92566666667,8.96286666667
268.10,4.8622,4.1964,4.15166666667,4.0906,3.92293333333,8.42973333333,3.59366666667,5.48973333333,2.86806666667,8.99426666668
268.48,4.7836,4.07733333333,4.0302,4.1202,3.7832,8.3284,3.48473333333,5.51146666667,2.81266666667,8.94906666667
268.85,4.55306666667,3.82126666667,3.8096,3.92886666666,3.55166666667,8.1644,3.2812,5.36273333333,2.5972,8.55240000001
269.22,4.35566666667,3.58983333333,3.57913333333,3.75566666667,3.40253333333,7.95613333333,2.9876,5.08566666667,2.35353333333,8.41360000001
269.59,4.34853333333,3.6072,3.69886666667,3.78413333333,3.36133333333,7.93273333333,3.00126666667,5.036,2.35346666667,8.43066666666
269.97,4.46886666667,3.9192,3.85753333333,3.95673333333,3.41406666667,8.0328,3.1046,5.06773333333,2.41846666667,8.71286666666
270.34,4.74006666667,4.20533333333,4.09733333333,4.15666666667,3.6566,8.20233333333,3.37113333333,5.2322,2.72226666667,8.95626666666
270.71,4.77353333333,4.2569,4.20113333333,4.23966666667,3.72313333333,8.12793333333,3.41586666667,5.28993333334,2.8168,8.96499999999
271.09,4.56293333333,4.07383333333,3.99626666667,4.03366666667,3.45573333333,7.94213333333,3.11553333333,4.9966,2.61253333333,8.73673333332
271.46,4.236,3.74076666667,3.64873333334,3.647,3.0872,7.6276,2.75526666667,4.57873333333,2.21186666666,8.34793333333
271.83,4.5472,4.1515,4.1048,4.02526666667,3.46653333333,8.049,3.11026666667,4.93166666667,2.63766666667,8.65566666667
272.20,4.76733333333,4.55096666667,4.575,4.42566666667,3.83146666667,8.45446666667,3.4468,5.24826666666,3.0346,9.08633333334
272.58,4.77593333333,4.64966666667,4.63873333333,4.41,3.88486666667,8.50833333333,3.534,5.20106666667,3.00713333333,9.17400000001
272.95,4.5524,4.46596666667,4.43493333333,4.20353333333,3.729,8.22106666667,3.33493333333,4.99653333333,2.7348,9.10626666665
273.32,4.53373333333,4.43326666667,4.37293333333,4.1568,3.71113333333,8.25673333333,3.30073333333,5.01806666667,2.6724,9.04239999999
273.69,4.5224,4.3877,4.2378,4.0938,3.72466666667,8.30106666667,3.2096,4.93566666667,2.55593333333,8.97859999999
274.06,4.45726666667,4.19773333333,4.1102,4.0252,3.68366666667,8.29533333333,3.13906666667,4.81446666667,2.46453333333,8.71319999999
274.44,4.34973333334,4.11236666667,4.12833333333,3.935,3.6496,8.2496,3.05233333333,4.74886666667,2.33273333333,8.68566666665
274.81,4.41306666667,4.13593333333,4.17113333333,3.98146666667,3.80273333333,8.3784,3.07333333333,4.79606666667,2.39786666667,8.80473333333
275.18,4.58573333333,4.29936666667,4.32413333333,4.08106666667,3.9024,8.5728,3.2246,4.96866666667,2.5266,8.98886666667
275.55,4.56073333333,4.2281,4.38553333334,4.10093333334,3.90326666667,8.50333333333,3.14033333333,4.96,2.50733333333,8.96493333333
275.93,3.97566666667,3.52673333333,3.73006666667,3.457,3.25606666667,7.8796,2.4512,4.32,1.83793333333,8.24913333333
276.30,3.7082,3.0921,3.2098,3.0602,2.8728,7.53393333333,2.01153333333,3.9832,1.4794,7.77906666666
276.67,3.82026666667,3.18286666667,3.2686,3.1314,3.01413333333,7.5838,2.1212,4.14553333333,1.63033333333,7.82813333333
277.04,4.10306666667,3.402,3.5082,3.38966666667,3.27306666667,7.8872,2.33466666667,4.37286666667,1.9564,7.98719999999
277.41,4.091,3.38383333333,3.60313333333,3.43413333333,3.30873333333,7.8834,2.36166666667,4.36073333333,2.05486666667,8.00693333334
277.79,4.00106666667,3.32526666667,3.55673333333,3.37693333333,3.22813333333,7.6276,2.263,4.3338,2.0522,7.99766666667
278.16,3.96393333333,3.3043,3.4492,3.37266666667,3.22166666667,7.5084,2.12773333333,4.42926666667,2.07606666667,8.19473333333
278.53,4.22353333333,3.5031,3.5318,3.6076,3.45593333333,7.65706666667,2.2856,4.6818,2.29993333333,8.33640000001
278.90,4.26806666667,3.5941,3.6022,3.66113333333,3.34346666667,7.64806666667,2.33746666667,4.6692,2.30913333333,8.34453333333
279.27,4.29493333333,3.6838,3.65933333333,3.74053333333,3.49673333333,7.65166666667,2.34146666667,4.74546666667,2.41026666667,8.3522
279.64,4.27186666667,3.66193333333,3.6428,3.75166666667,3.45313333333,7.7734,2.3446,4.77973333333,2.405,8.30553333335
280.02,4.41726666667,3.82316666667,3.7298,3.94433333333,3.55886666667,7.84893333333,2.54146666667,4.86633333333,2.54933333333,8.54046666667
280.39,4.4846,3.9064,3.78826666667,3.95506666667,3.60593333333,7.81313333333,2.6458,4.77173333333,2.5778,8.52293333335
280.76,4.2604,3.7754,3.54246666667,3.761,3.3484,7.52973333333,2.459,4.4394,2.3008,8.14766666667
281.13,4.24786666667,3.86273333333,3.5788,3.8048,3.37466666667,7.55633333333,2.52906666667,4.47386666667,2.29213333333,8.15193333333
281.50,4.04246666667,3.7637,3.46686666667,3.66286666667,3.20146666667,7.3898,2.40333333333,4.4326,2.12886666667,8.01353333333
281.87,4.0426,3.78706666667,3.5178,3.68413333333,3.21466666667,7.47046666667,2.48546666667,4.51013333333,2.2136,7.978
282.25,3.95373333333,3.6792,3.5226,3.52426666667,3.00193333333,7.37993333334,2.35966666667,4.42353333333,2.1314,7.73686666667
282.62,4.04173333333,3.71846666667,3.5596,3.5366,2.94906666667,7.47953333333,2.38453333333,4.42013333333,2.20033333333,7.72493333333
282.99,3.8526,3.45206666666,3.3454,3.24206666667,2.78806666667,7.3192,2.17286666667,4.2048,1.92546666667,7.53580000001
283.36,3.80473333333,3.3653,3.3388,3.14953333333,2.7352,7.2358,2.11266666667,4.10513333333,1.8328,7.44553333334
283.73,3.62613333333,3.26026666667,3.16526666667,3.02073333333,2.59166666667,7.01193333333,1.93613333333,3.9546,1.667,7.3208
284.10,3.79713333333,3.4957,3.4076,3.19573333333,2.77106666667,7.20326666667,2.1052,4.17333333333,1.8244,7.52513333333
284.47,3.8276,3.51883333333,3.50746666667,3.2586,2.83193333333,7.21866666667,2.13926666667,4.25433333333,1.79086666667,7.6708
284.85,3.9164,3.5546,3.59953333333,3.33946666667,2.9134,7.36673333333,2.21886666667,4.3646,1.8344,7.85646666668
285.22,3.8532,3.42473333334,3.43166666667,3.20673333333,2.83773333333,7.24046666667,2.07126666667,4.2492,1.71326666667,7.81006666667
285.59,4.12973333333,3.68306666667,3.64606666667,3.41853333333,3.06293333333,7.40573333333,2.3042,4.45246666667,1.98166666667,8.09306666667
285.96,4.23126666667,3.80386666667,3.75986666667,3.53606666667,3.13066666667,7.50553333333,2.37533333333,4.5872,2.0586,8.19920000001
286.33,4.28213333333,3.89266666667,3.8504,3.63233333333,3.2548,7.54873333333,2.50766666667,4.67153333333,2.077,8.25986666666
286.70,4.2618,3.95526666667,3.91186666667,3.67106666667,3.31453333333,7.55546666667,2.54553333333,4.77586666667,2.11593333333,8.38179999999
287.07,4.39273333333,4.16723333333,4.1144,3.9116,3.542,7.70606666667,2.746,5.06013333333,2.4156,8.59973333334
287.44,4.48266666667,4.23696666667,4.12973333333,4.00153333333,3.62493333333,7.7364,2.84546666667,5.17713333334,2.5042,8.6598
287.82,4.7068,4.37506666667,4.3014,4.08046666667,3.79506666667,7.8334,3.05706666667,5.32753333333,2.6454,8.85813333334
288.19,4.705,4.34873333333,4.31613333333,4.09053333333,3.83693333333,7.83726666667,3.07646666667,5.3514,2.6704,8.88066666665
288.56,4.5798,4.24353333333,4.2152,3.9486,3.69246666666,7.73613333333,2.91793333333,5.26606666667,2.55453333333,8.67033333332
288.93,4.4304,4.1104,4.0404,3.7648,3.5148,7.53206666667,2.6886,5.1152,2.42646666666,8.50899999999
289.30,4.52253333333,4.2574,4.20693333333,3.846,3.61926666667,7.58533333333,2.81153333333,5.22913333333,2.63106666667,8.5692
289.67,4.49933333333,4.13136666667,4.1368,3.84013333333,3.59973333334,7.53326666667,2.71106666667,5.1326,2.58206666666,8.48506666667
290.04,4.313,3.90756666667,3.8924,3.57973333333,3.40253333333,7.32253333333,2.41586666667,4.8512,2.33433333333,8.26193333333
290.41,4.42873333333,3.96146666667,3.93513333333,3.5566,3.44566666667,7.37246666667,2.457,4.92506666667,2.4598,8.33186666665
290.78,4.29966666667,3.82373333333,3.77426666667,3.36046666667,3.2908,7.19046666667,2.29466666667,4.74533333333,2.23746666667,8.1212
291.15,4.263,3.78453333333,3.65033333333,3.26646666667,3.17233333333,7.11913333333,2.166,4.61033333333,2.0774,8.01186666667
291.52,4.29206666667,3.86146666667,3.774,3.34693333333,3.2756,7.20766666667,2.21666666667,4.6978,2.14966666667,8.1002
