wavelength,Back_IncPulf,Belly_IncPulf,Breast_IncPulf,Crissum_IncPulf,Crown_IncPulf,DorTail_IncPulf,Patch10_IncPulf,Patch11_IncPulf,Rump_IncPulf,Throat_IncPulf,WingTip_IncPulf
813.85,28.6795833333,59.4524166666,34.4120833333,42.1336666667,27.3833333333,23.4139166666,40.12075,46.4251666667,32.1980833333,20.4830833333,26.8115833334
814.15,28.8641666667,59.30125,34.132,42.2556666667,27.2588333333,23.6529166667,40.72275,46.2084166667,31.9941666667,20.4904166666,26.9039166667
814.46,27.9975,57.6343333333,32.83525,40.98375,26.3099166667,22.5086666667,39.8104166666,45.0256666667,30.8260833333,19.4713333333,25.4660833333
814.76,27.2226666666,57.48475,32.1128333333,40.3651666666,26.0910833333,22.0335833334,39.1609166667,44.55225,30.3020833333,18.8815,25.0240833333
815.07,28.1610833333,58.6446666667,33.3015,41.4513333334,26.8759166666,22.8768333333,39.9266666667,45.6338333333,31.7288333333,19.7636666666,26.16525
815.37,27.2253333334,57.805,32.22075,40.8981666666,26.0006666667,21.5258333333,39.4413333333,44.8928333333,31.34,18.98825,25.1843333334
815.68,27.0490833333,58.0106666667,32.3651666666,41.1585,26.1616666666,21.4665833334,39.6900833333,44.8934166666,31.5826666667,18.3929166666,25.0968333333
815.98,27.17975,58.092,32.2553333333,41.2966666666,26.2628333334,21.1389166667,39.5674166667,45.1336666667,31.4269166667,18.1869166667,25.0561666667
816.29,26.9870833333,57.4359166667,31.811,40.76925,25.6731666666,20.3845,38.79,44.5433333333,30.9534166666,17.3076666667,24.2065833334
816.59,27.4768333333,57.60625,31.94325,41.3470833333,25.7350833333,20.8853333334,39.118,44.8465,31.2799166666,17.3936666667,24.79225
816.89,26.7216666666,57.1384166667,31.49375,41.1399166667,25.6210833333,20.9749166666,39.1745,44.5911666667,30.7704166667,17.0438333334,24.4654166667
817.20,27.3554166667,58.1,32.26825,42.0708333334,26.34475,21.9525,40.2208333333,45.5146666667,31.6853333333,17.6226666667,25.0933333333
817.50,27.3495833333,58.45425,32.5173333334,41.9083333333,26.6319166666,22.0383333333,39.9365833333,45.6104166667,31.72425,17.6789166667,25.1511666666
817.81,27.2525833333,58.8926666667,32.7959166667,42.0788333333,26.58275,22.1659166666,40.3340833333,45.9216666667,31.9419166666,17.4469166667,25.3533333333
818.11,27.1849166667,58.0603333334,32.514,41.94,26.4425833333,22.2688333333,40.43425,45.6301666667,31.6105833333,17.3949166667,25.1680833334
818.41,26.067,57.0165833333,31.537,40.89,25.4591666667,21.3870833333,39.5731666667,44.5501666667,29.9704166667,16.437,23.85875
818.72,25.8014166667,55.8289166667,31.0543333333,40.3080833333,24.7621666667,21.0681666667,39.031,43.714,29.2888333333,16.1784166667,23.441
819.02,25.6145833333,56.1701666667,30.7565,40.1595833333,24.4149166667,20.597,39.0485,43.487,28.80625,15.8749166667,23.0850833333
819.33,24.3799166667,54.8909166667,29.6825,38.7588333333,23.2895833334,19.4463333333,37.9195833333,42.4416666667,27.6941666666,14.662,21.8835833333
819.63,23.9970833333,54.4971666667,29.04425,38.1216666667,22.99875,18.87125,37.4978333334,41.84225,27.0475,14.17075,21.6213333334
819.93,23.7626666667,54.3028333333,28.9176666667,37.54675,22.8408333333,18.468,37.3016666667,41.437,26.6300833333,13.9784166667,21.3353333333
820.24,23.9681666667,54.2025,28.8923333333,37.3400833334,22.822,18.3711666667,37.1213333333,41.3304166667,26.4855833333,14.09025,21.34925
820.54,23.8398333334,54.09225,28.8719166667,37.02875,22.6384166667,18.2154166667,36.8799166667,41.0933333334,26.3448333333,13.977,21.0483333333
820.85,23.7359166667,54.2514166667,28.8764166667,37.1475,22.5336666667,18.1076666667,36.9205,41.086,26.4004166667,13.8418333333,20.9779166666
821.15,23.7425833333,54.1780833334,28.7845833333,37.2241666667,22.533,18.0864166666,36.9181666667,41.0170833333,26.4218333333,13.9250833333,21.0363333333
821.45,23.7711666667,54.2444166667,28.8591666667,37.22925,22.5645,18.1735833333,36.9829166667,40.9808333333,26.58475,13.95325,21.0705833333
821.76,23.96375,54.4419166667,28.9934166667,37.2435833333,22.7018333334,18.3125833333,37.179,41.0415833333,26.7460833334,14.0371666667,21.2308333333
822.06,24.0135833333,54.5690833333,29.1531666667,37.3110833333,22.7753333333,18.3733333333,37.2171666667,41.1535,26.7035833333,14.0435833333,21.28675
822.36,23.9335833333,54.3891666667,29.1233333333,37.1755,22.69825,18.3605833334,37.0951666667,41.04075,26.5951666667,14.0550833333,21.3095833333
822.67,24.104,54.6160833334,29.31,37.3565833334,22.8679166667,18.57875,37.34925,41.2431666666,26.6980833333,14.2689166667,21.553
822.97,24.2295833333,54.7939166666,29.5264166667,37.4940833334,22.9301666667,18.759,37.6059166667,41.4158333333,26.8429166667,14.3729166667,21.6965
823.27,24.2334166667,54.9555,29.5715,37.6580833333,22.98575,18.8445833333,37.73825,41.4738333333,26.9125833333,14.3931666667,21.7471666667
823.58,24.0775,55.0038333334,29.519,37.6295,22.852,18.7788333333,37.7368333333,41.4161666666,26.80625,14.2419166667,21.6868333333
823.88,23.9713333333,54.89425,29.4068333333,37.6335,22.773,18.7415833334,37.838,41.4029166667,26.738,14.1655,21.7564166667
824.18,24.1078333333,55.1045,29.5673333333,37.8019166667,22.9384166667,18.91025,38.1245,41.6210833333,26.8450833333,14.292,21.98
824.49,24.0845,55.1469166667,29.5708333333,37.74925,22.9470833333,18.9060833334,38.1683333333,41.6646666667,26.8391666667,14.1465,21.93725
824.79,24.0175833333,55.1665833333,29.5099166666,37.8155833333,22.81775,18.7079166667,38.2178333333,41.6920833333,26.63875,14.0336666667,22.0041666667
825.09,23.8669166667,55.1560833333,29.4115833333,37.9644166667,22.7463333333,18.5215,38.1664166667,41.84575,26.57475,13.8601666667,21.9135
825.39,24.0758333333,55.5961666667,29.4769166666,38.2575,23.1355833333,18.851,38.5203333333,42.2276666667,26.9728333333,14.0135,22.3739166667
825.70,24.1848333333,55.9878333333,29.5370833333,38.6684166667,23.3611666667,18.9636666667,38.8423333333,42.4675,27.2286666666,14.0559166667,22.50625
826.00,24.3109166667,56.1604166667,29.6651666667,38.9484166667,23.5808333333,19.112,39.0659166667,42.5285833333,27.5159166667,14.1596666667,22.6220833333
826.30,24.3595833333,56.1980833333,29.6234166667,38.968,23.7751666667,19.2348333334,38.99775,42.5948333334,27.7789166667,14.3446666666,22.74325
826.61,24.5023333333,56.1606666667,29.70325,39.00225,23.9836666667,19.352,38.9245833333,42.7245833333,27.8495,14.4371666667,22.76775
826.91,24.5905833333,56.07625,29.719,39.0725,23.9316666666,19.3390833333,38.9940833333,42.6959166666,27.8678333333,14.31025,22.5984166667
827.21,24.8681666667,56.601,30.11725,39.41625,24.3654166667,19.4873333334,39.3120833334,43.1045,28.05675,14.46525,22.7678333333
827.51,24.8286666667,56.4330833333,30.1744166666,39.35825,24.4425,19.3736666667,39.1525833333,42.944,27.9938333334,14.3208333333,22.73525
827.82,25.0289166666,56.60625,30.49975,39.6533333333,24.6655833333,19.5355,39.36075,43.1655,28.16475,14.5246666667,22.9318333333
828.12,25.3453333333,57.0431666667,30.9359166667,39.9126666667,25.0643333333,19.86325,39.5775,43.5324166667,28.4809166667,14.7229166667,23.2460833334
828.42,25.6665833333,57.4866666666,31.31925,40.37325,25.4685,20.1975,40.0921666667,43.7671666667,28.8404166667,14.9878333334,23.8039166667
828.72,25.8535833334,57.91225,31.8445,40.8636666666,25.7679166666,20.3384166666,40.48175,44.0443333333,29.2329166667,15.3220833333,23.9163333333
829.02,26.2820833333,58.0380833334,32.49,41.0255833333,26.303,20.926,40.857,44.3656666667,29.622,15.996,24.6246666667
829.33,26.6808333334,58.82775,33.0226666667,41.4123333333,26.6053333333,21.2758333333,41.3795833333,44.9106666667,30.0095,16.0733333333,25.1459166667
829.63,27.2765,59.5950833333,33.7118333333,42.0504166667,27.0505,21.7086666667,42.0978333333,45.43625,30.121,16.4459166666,25.7780833334
829.93,27.1619166667,59.6794166667,33.9044166667,41.894,26.7425,21.5384166667,42.0511666667,45.1514166667,29.9068333333,16.34025,25.7633333333
830.23,27.733,60.5835,34.6045,42.563,27.4663333333,22.0698333333,42.6011666667,46.0081666666,30.4983333333,17.0925833333,26.5954166667
830.54,27.4255833333,59.7561666667,34.0040833333,41.9308333333,26.4904166667,21.5651666667,41.9444166666,45.3523333333,30.1016666667,16.60575,26.3006666667
830.84,28.1455833333,60.60475,34.1000833333,42.3544166666,26.4833333334,22.2341666666,42.6269166667,46.0589166666,30.7250833333,16.896,26.5334166667
831.14,28.8705,61.8356666667,34.64025,43.3058333333,27.2313333333,22.9130833334,43.833,46.7864166667,31.463,17.84375,27.5275
831.44,29.22675,61.9381666667,34.5561666667,43.356,27.3535833333,23.028,43.9566666667,47.1515833333,31.7924166667,18.0095833333,27.6716666667
831.74,28.60225,60.9745,33.86425,42.33875,26.5590833333,22.7351666667,43.1585,46.7471666667,31.0685833333,17.809,26.7808333333
832.04,27.4911666667,59.65125,32.7246666667,40.8949166667,25.339,21.8120833333,41.9929166667,45.4881666667,29.85075,16.84875,25.5835
832.35,26.5853333333,58.7636666667,31.577,39.97525,24.2929166667,20.95125,41.03025,44.64875,29.0665833333,15.6883333333,24.54625
832.65,26.0765,57.787,30.6555833334,39.0601666666,23.776,20.2569166666,40.0765833333,43.7705,28.2895,15.1913333334,23.6994166667
832.95,25.5025833333,56.7845833333,29.9385,38.3384166667,23.3076666667,19.5334166666,39.3179166667,43.082,27.8768333333,14.6203333333,22.7485833333
833.25,25.7399166667,56.6783333333,29.7896666667,38.313,23.5105833333,19.5920833334,39.5686666667,43.2000833333,27.9545833334,14.7146666667,22.87775
833.55,25.94575,56.7851666667,30.0206666667,38.62225,23.8379166666,19.7251666667,39.8785833333,43.5723333334,28.13375,14.6996666667,23.3625
833.85,26.07375,57.0026666667,29.8870833333,38.762,24.1325833333,19.87425,39.9366666667,43.64425,28.359,14.7118333334,23.4810833333
834.16,25.5244166666,56.5655,29.5895,38.3434166667,23.9374166667,19.5153333334,39.6001666666,43.1181666667,27.9934166667,14.6274166667,23.1868333333
834.46,25.105,55.9895833333,29.0888333333,37.58675,23.5105833333,19.08825,39.0808333333,42.5301666667,27.6910833334,13.98925,22.61975
834.76,24.5771666667,55.6543333333,28.586,37.18275,23.0541666667,18.7581666666,38.7713333334,41.85925,27.2561666667,13.5645,22.10925
835.06,25.2409166667,56.3679166667,29.1863333333,37.9864166667,23.68325,19.33475,39.3425833333,42.3249166667,27.7809166667,13.8364166667,22.6315833333
835.36,26.064,57.3008333333,29.7904166666,38.7001666666,24.41825,19.979,40.10475,43.1393333333,28.3229166667,14.1981666667,23.36475
835.66,26.9495,58.2876666666,30.6544166667,39.6373333333,25.154,20.5483333333,41.2390833333,44.2088333334,29.0069166666,14.6318333333,24.0253333334
835.96,26.9331666666,58.9716666666,30.956,40.603,25.53175,20.7896666667,41.8481666667,44.6008333333,29.5296666667,14.8711666666,24.46825
836.26,27.2670833333,59.7348333333,31.7325833333,41.488,26.2503333333,21.7023333333,42.505,45.4039166666,29.8914166667,15.36825,25.1305833333
836.57,28.37725,60.686,33.007,42.77475,27.2086666667,23.0190833333,43.8296666667,46.83525,31.2006666667,16.401,26.2979166667
836.87,28.0888333333,60.4310833333,33.04425,42.3935,26.9904166666,23.1004166666,43.5909166667,46.779,31.4421666667,16.3196666667,25.5533333333
837.17,27.5090833333,60.5525833333,33.4600833333,42.3914166667,26.7481666667,23.0344166666,43.1250833333,46.7300833334,31.1684166667,15.9601666667,24.95475
837.47,28.1275,61.6191666667,34.4914166667,43.4184166666,27.3753333333,23.96075,43.7648333333,48.2385,31.8586666667,16.2806666667,25.65325
837.77,29.6658333333,62.94675,36.28625,45.0820833333,28.7619166667,25.5884166667,45.0505,50.3259166667,32.7868333334,17.9590833333,27.08075
838.07,30.4225833333,63.0551666667,36.9449166667,45.8819166666,29.4953333334,26.4984166667,45.1703333333,51.3045,33.2901666667,19.0384166667,27.6088333333
838.37,30.0489166667,62.3058333333,36.174,45.0844166667,28.7505833334,25.7324166667,44.6736666667,50.7211666667,32.712,18.5641666666,26.8420833334
838.67,29.86975,62.2771666667,35.8368333333,44.9245,28.315,25.1829166667,44.6386666667,50.743,33.2075833334,18.47275,26.4289166667
838.97,28.9634166667,62.1686666666,34.6235,44.3515833333,27.5801666667,24.2793333333,43.8051666667,50.0581666667,32.9615833333,17.8521666667,25.1510833333
839.27,29.155,61.73825,34.6953333333,43.8365833333,27.5621666667,24.6190833333,44.6213333333,50.2193333333,33.31025,18.05175,25.4848333333
839.57,30.05775,62.8936666667,35.3586666667,44.5140833334,28.3564166666,25.12725,46.1109166667,51.2501666667,34.79175,19.0163333334,27.23375
839.87,29.7130833333,63.2058333333,35.0525,44.1370833333,28.4265833333,25.2164166667,45.7421666667,50.5008333333,34.5741666667,18.841,27.163
840.17,30.9279166667,64.2384166666,35.1573333334,44.8586666667,29.0584166667,25.9918333333,46.1696666667,50.5016666666,34.7925,19.5508333333,28.27175
840.47,32.5954166666,65.5654166667,35.8424166667,45.94675,29.723,27.3729166667,47.8995833334,51.351,35.7856666667,21.1851666667,29.973
840.77,32.7029166667,65.40575,35.3278333334,45.4491666667,29.3785833334,26.6048333333,47.5928333334,50.68775,35.2704166667,20.9078333333,29.8715
841.07,31.5691666667,64.3686666667,33.6930833333,44.1851666667,28.14525,25.4294166667,46.3905833333,48.8741666666,34.2503333333,19.8816666666,28.7604166667
841.37,32.5535833333,65.8991666667,34.6125,44.9805,29.0448333333,26.4375833334,47.81925,50.061,35.22175,21.1500833333,29.5320833333
841.67,31.5340833334,65.56925,33.6269166666,44.4740833333,28.9688333333,25.6635833333,47.0903333333,49.7065833333,35.1965,21.0311666667,29.3645
841.97,31.6929166667,65.3149166667,33.7009166667,44.6720833333,29.5669166667,26.1416666667,47.257,49.79,34.7113333333,21.5880833333,30.2361666667
842.27,32.8855,65.94725,34.9755,46.1861666667,30.9446666667,27.7551666666,48.3034166667,50.8006666667,35.3555833333,22.8963333333,31.6095
842.57,34.3309166667,67.86975,36.3701666667,47.946,32.101,28.888,49.0023333333,52.8755833333,36.1061666666,23.4446666667,32.0129166666
842.87,34.7908333333,68.9795,36.5655,48.6534166667,32.03425,29.1033333333,49.192,53.4379166667,35.8680833333,23.17825,31.448
843.17,35.3994166666,70.23075,37.586,50.4131666666,33.3679166666,29.9241666667,50.9814166667,56.095,37.345,24.4835833334,32.5069166667
843.47,36.384,72.6375833333,39.37875,52.1018333334,34.5424166667,30.9523333333,53.5156666666,58.352,38.7835833334,26.41375,33.5938333333
843.77,36.3779166667,72.18975,40.5738333333,52.4396666666,35.5970833333,30.484,53.61025,59.3676666666,38.7978333333,27.1076666667,33.4113333333
844.07,38.3293333333,73.7715833333,42.0761666667,55.54875,38.1859166667,32.96475,55.50775,61.548,40.6223333333,29.77075,34.48
844.37,39.5725833333,75.0648333333,43.8689166667,56.7789166667,40.1338333333,34.5855,56.86525,62.975,42.05525,30.9585833333,35.0820833333
844.67,38.40775,75.1164166666,43.296,56.5875833333,39.0596666667,33.2169166667,56.6575,62.593,41.0381666666,28.8175833333,34.7765
844.97,41.2961666667,75.64825,45.8565,58.1480833333,40.8101666667,36.25,58.1016666666,63.9584166666,42.1295833333,30.9490833333,37.0138333333
845.27,41.69075,77.312,46.5798333334,59.5375833333,41.4258333333,37.3555833333,58.4296666667,64.7158333334,42.7023333333,31.2860833333,36.68125
845.57,42.7619166667,76.6905833333,46.2858333333,58.1191666667,41.1904166667,36.85725,58.3810833333,64.2380833333,43.238,31.8571666667,37.4761666667
845.87,43.2219166667,75.5106666667,45.7056666666,56.8245,41.0398333333,36.0491666667,57.7761666666,62.4653333333,42.59525,32.8459166666,37.3956666667
846.17,42.6375833333,74.0743333333,45.5733333333,56.1655,40.9436666667,35.3429166667,56.8430833333,60.9759166667,42.2084166666,32.9265,36.4269166667
846.47,42.246,73.0615,44.71925,55.3699166667,39.77275,33.3333333333,55.0356666667,58.8903333334,39.8619166667,31.6845833333,35.6729166667
846.77,41.56,70.20475,44.2880833334,54.5396666667,39.6206666666,33.0136666666,52.7705,56.7135,39.55675,31.7136666666,35.3793333334
847.07,42.3629166667,70.7596666667,45.16875,55.5908333333,40.3164166667,34.7890833333,53.671,57.2784166667,41.2446666667,32.2151666666,37.2364166667
847.37,43.1548333333,72.1726666667,46.5773333333,56.2075,40.2424166667,35.6506666667,54.76175,59.0561666667,42.6020833334,33.4183333333,39.881
847.67,42.88675,69.97525,45.9470833334,55.47975,38.5444166667,34.9464166667,53.0398333333,58.33325,41.39775,33.1265833333,40.5914166667
847.97,46.1569166667,73.1795833333,48.94825,58.4950833333,41.9094166666,37.8844166667,55.6026666667,60.7403333333,44.7208333333,36.40775,43.04225
848.26,47.1600833334,75.4145833333,49.7719166667,59.7636666667,42.1434166667,38.9719166667,56.88225,62.1268333333,45.8333333333,37.4794166666,43.9055
848.56,48.1413333333,75.5513333333,50.4289166667,60.3145833334,43.4231666667,39.99175,57.8635,62.7858333333,46.7319166667,38.562,43.7499166667
848.86,48.90575,77.1043333333,52.50425,61.86875,44.76,41.6666666667,59.2803333333,64.3309166666,47.5800833333,40.0253333334,44.6969166667
849.16,49.48425,77.8258333333,54.311,62.87125,47.0709166667,43.95625,60.7879166667,64.5420833333,49.0718333333,40.924,47.0504166667
849.46,50.9718333333,79.1769166667,54.6316666667,63.441,47.5806666667,44.9546666666,61.5798333333,65.3019166667,49.7726666666,41.0876666667,48.6351666667
849.76,50.4779166667,78.2210833333,53.6575833334,62.5520833333,46.6126666667,44.7215,60.3906666667,63.9651666666,50.27025,40.6898333333,47.8386666667
850.06,49.8941666667,78.541,53.0109166667,62.3833333333,46.268,43.6175833333,60.1781666667,63.46475,49.0670833333,38.7828333333,47.3283333333
850.36,51.3668333333,80.4233333334,53.395,63.8668333333,47.2221666667,43.9594166667,61.0448333333,64.1533333333,49.8015,39.79275,48.2364166667
850.65,51.3101666667,78.415,52.1690833333,62.3711666667,47.5085833334,43.1701666666,60.2878333333,62.3925,49.4845833333,38.982,46.671
850.95,53.2295833333,83.3560833333,54.3814166667,64.9280833333,51.31,45.82175,63.7311666666,65.37975,52.552,41.689,47.8545
851.25,52.0721666667,80.8378333334,53.32,63.9706666666,49.93325,44.9865833333,62.5444166667,64.0818333333,51.8270833333,40.5303333333,48.017
851.55,51.4571666667,80.2595833333,52.9598333333,64.1848333333,49.8861666667,44.4215833334,62.9096666666,63.3879166666,51.0474166667,39.2304166667,46.9945
851.85,53.2901666667,83.0210833333,55.6915833334,66.0664166667,51.561,45.8693333333,64.7454166667,65.0335833334,53.9865,39.8416666666,50.69625
852.15,52.845,83.5348333333,55.3373333334,65.9365833333,51.18325,45.141,63.67075,64.9546666667,53.6253333333,38.7715,50.1511666667
852.45,51.6981666666,81.7398333333,53.10875,64.9164166667,49.1379166667,44.044,60.9978333333,64.8903333333,52.1943333334,37.0949166667,48.0929166667
852.74,52.0358333333,82.0303333333,53.2844166667,66.1239166667,50.51575,45.14125,60.7764166667,65.418,52.1715833334,37.64925,47.33975
853.04,52.72175,82.2671666667,53.5355,66.3580833333,52.2166666666,46.1840833333,61.6160833333,67.8451666667,51.96425,36.981,47.1380833333
