wavelength,Back_DigCarm,Belly_DigCarm,Breast_DigCarm,Crissum_DigCarm,Crown_DigCarm,DorTail_DigCarm,Patch10_DigCarm,Rump_DigCarm,Throat_DigCarm,WingTip_DigCarm
218.21,35.9183333334,26.8027333333,46.5986666666,53.4013333333,44.3537333333,23.6242851852,76.9388000001,32.3809333333,17.4829333333,60.0679333334
218.59,32.0146666667,21.5384666667,41.5384000001,54.4321333332,42.0513333333,23.3700111111,75.6776666667,26.3004,12.6741333333,61.9049333333
218.97,36.5306,25.4422,35.4422,54.9659333333,41.5646666667,26.4247296296,74.7620000001,25.8504,13.0613333333,54.49
219.34,45.0354666667,27.3049333333,40.1420000001,63.9006666666,44.3262666667,31.3396703704,82.4112666667,30.993,19.149,60.2127333333
219.72,48.9361333334,31.3476,42.2694666666,68.7233333333,46.6666666667,35.2680111111,83.8299333334,34.1134666667,25.1064,64.0426
220.10,39.8580666666,24.0424,31.9148,58.4397333333,36.0991333334,25.4688962963,75.2482,21.915,18.2978,53.4041333333
220.47,39.2753999999,22.8986,31.2318666667,53.9855333333,36.884,26.0829,73.6955999999,18.3333333333,17.8984666667,52.3187333334
220.85,49.2307999999,37.3625333333,41.5384666667,63.4432666666,47.7655333333,35.2908888889,84.5421333333,26.74,30.1830666667,62.1978666667
221.23,51.3725333333,37.2548666667,41.0198,62.8234,50.7450666667,34.9367925926,86.1961999999,28.2352666667,30.5097333333,66.5881999999
221.61,58.1273999999,41.7229333333,47.6404,62.9213333333,51.0861333333,41.4482703704,87.2659333333,35.0561333333,34.457,70.412
221.98,63.1249333333,49.0277333333,57.8472,67.8472,56.389,50.5209407408,90.7637999999,43.4027333333,42.0833333333,79.3056
222.36,76.5591333335,61.2186000001,69.0322666667,78.2079333334,67.5985333333,61.8439555556,100.3584,56.5591333333,50.5377333333,92.0431333335
222.74,74.6184000001,55.0200666667,65.7027333333,76.1445999999,59.5982666667,53.9535296296,99.5984000001,49.9599333333,41.2851333333,83.5340666667
223.11,80.4102666667,60.5127333333,73.1281333333,82.7691333333,59.3846666667,56.8546925925,109.435866667,54.8717333333,39.282,98.8717333333
223.49,69.6774666667,60.1076,74.1934000001,77.5269999999,60.4301333334,56.3322333335,108.172,53.8708666667,32.4732,93.8709333333
223.87,60.6536666667,49.4117333334,67.9738666667,76.9934000001,52.6797333333,49.3972111111,106.013133333,43.3986666667,17.6470000001,89.2810666667
224.24,76.2423333333,62.3030666667,82.1817999999,89.6970666667,74.0604666668,69.6971222222,110.666666667,68.1212666666,36.9696666667,101.5758
224.62,115.0,100.333333333,116.5,136.833333333,105.666666667,109.62962963,164.833333333,106.833333333,58.8333333332,146.833333333
225.00,111.111066666,89.4443333335,126.388933333,153.055533333,97.2222666665,114.814862963,193.889,108.611133333,29.4445333335,168.0556
225.38,-195.555533333,-105.555466666,-293.333399999,-374.444466667,-126.666666667,-217.839503705,-499.999866667,-184.4444,48.8888000006,-408.888866667
225.75,-22.7779333331,-14.7221333333,-61.9443333333,-68.3332666666,-13.8888666665,-46.4043111112,-113.055533333,-38.0555333335,26.1110666666,-79.7222000001
226.13,-0.15886666668,1.42853333326,-16.3492666667,-24.6031333333,2.22226666668,-13.2803777779,-48.4126666668,-8.41260000012,30.0000666667,-25.0792666667
226.51,-6.14379999998,-5.62086666674,-24.3137999999,-25.0979999999,-5.09806666666,-22.4037370371,-44.5752666667,-16.9934,17.1240666667,-27.1895999999
226.88,-22.2884666666,-24.2786,-36.5174666668,-32.7362666666,-21.1940666667,-33.6926222222,-46.5672000001,-34.5274,-5.4726,-34.6268
227.26,-17.5818,-13.5947333333,-24.9673333333,-22.3528666667,-14.6404,-21.9897888889,-30.3267333333,-23.0718,-7.32026666668,-17.9084666667
227.64,-11.6082666667,-7.08613333334,-12.6806,-13.5663333333,-8.20506666665,-12.6107814815,-17.8554666667,-11.6550666667,-3.12346666667,-8.39166666665
228.01,-6.4116,-5.02719999998,-6.88520000001,-6.19306666668,-6.12026666667,-8.4596851852,-12.6776,-6.81246666666,-1.78513333333,-4.88153333333
228.39,0.459000000014,0.512866666674,-2.48313333334,-0.593800000006,-0.377799999992,-1.69738888889,-4.64233333333,-0.027000000014,2.94193333333,0.350933333326
228.76,4.98313333333,6.03826666666,1.50413333333,3.74873333333,4.60153333333,3.77857037037,2.91813333334,4.42193333332,6.95839999999,4.84859999999
229.14,1.95113333332,5.22340000001,-0.447066666659,1.66666666667,2.622,2.4118962963,0.8942,1.82926666667,5.0,3.06926666665
229.52,4.47566666665,7.24706666668,2.20973333335,2.77153333333,5.11233333333,3.80463703706,3.2022,4.08240000001,8.74540000001,5.91766666666
229.89,7.12533333333,9.43560000001,5.04399999999,4.46213333334,7.05466666667,6.17291111113,6.11986666666,7.14293333335,10.4762,8.32446666665
230.27,7.36946666667,9.25453333333,5.2786,4.5758,6.88946666666,5.78495925926,6.51226666669,6.83806666667,9.23733333333,8.27766666665
230.65,10.8194666667,11.5989333333,8.52833333334,7.79620000001,9.86473333333,8.88801481482,9.88066666667,9.75326666667,11.6626,11.2966
231.02,13.068,13.6768,10.8977333333,8.97739999999,11.6158,10.5715333333,11.5379333333,12.3654666667,13.0054,12.8649333333
231.40,16.2736,16.132,13.5220666667,12.0126666666,14.1824666667,12.7584814815,14.5284,15.4088,16.1162666667,15.2829333333
231.78,18.6417333333,18.5324,14.8790666667,14.0670666667,16.2060666667,14.1711037037,17.2834,16.9399333333,17.2677333333,16.7681333333
232.15,18.5472666667,18.9831333333,15.0444,13.9305333333,17.0460666667,13.6275740741,18.1436666667,16.5292666667,17.6756,16.9655333333
232.53,18.0102666666,18.1974,15.1700666667,13.5204666667,17.7890666666,13.3172666667,17.3469333333,16.5816,18.0783333333,17.738
232.90,16.9875333333,16.738,14.6702,11.8182,15.7754,11.7013407407,15.419,15.9893333333,16.8983333333,17.1124
233.28,19.2431333333,17.9638,16.3062,12.4863333333,17.6938,12.3442074074,17.8198666667,19.4954666667,18.7027333333,19.3693333333
233.66,17.9981333333,17.1106,14.9520666667,12.4977333333,16.4838666667,11.9746259259,16.7623333334,18.9207333333,16.9886666667,18.0504
234.03,16.8878,16.9204666667,14.8730666667,12.6618,15.6757333333,12.7045555556,16.1342,18.2964,16.0524666667,18.2146
234.41,16.7398,16.8532,14.6472,11.9221333333,15.2474,12.7511481481,15.4583333333,18.7996666667,16.756,18.4914666666
234.78,18.3858666666,18.9184666667,16.8360666667,13.753,17.0458666667,15.3546,16.9329333333,21.598,18.9507333333,21.5980666667
235.16,21.0269333333,21.4135333333,19.5983333333,17.2024,20.0892666667,18.0042851852,19.7915333333,23.9880666667,22.1874,24.122
235.54,19.3544666667,19.7614666667,17.7402666667,15.4386666667,18.414,16.3828703704,17.8105333333,21.4176,20.3789333333,22.372
235.91,17.4529333333,17.9681333333,15.5881333333,13.5144,16.8684666667,15.0429222222,15.6436666667,19.3318666667,19.1788666667,20.3340666667
236.29,16.3733333333,16.3333333333,13.8133333333,11.8,16.0933333333,14.4044444445,14.28,18.2266666667,18.0133333333,19.56
236.66,15.6295333333,15.8121333333,13.3202666667,11.1676666667,15.0683333333,13.4035592593,13.8159333333,16.7906,16.908,18.3562
237.04,16.0997333333,15.6262,13.2585333334,11.0903333333,15.0652666667,13.3948851852,13.4454666667,16.0622,16.2367333333,18.2680666667
237.41,17.1800666667,16.3388666667,13.9393333333,12.0593333333,15.5101333333,14.4835592593,14.0384,16.1163333333,16.7347333333,18.9362666667
237.79,17.4196666667,16.5062,13.963,12.1852,15.6544,14.7469592593,14.3208666667,16.1111333333,16.5555333333,19.0988
238.17,17.3454666667,15.9999333333,13.3332666667,11.7334,15.6484666667,14.3225333333,14.218,15.9393333333,16.8120666667,18.7152
238.54,17.1378,15.8505333333,13.2758,11.4252666667,15.954,14.3799259259,14.3217333333,15.8736666667,16.908,18.6206666667
238.92,16.5048666666,14.6956,12.5516666667,10.8208666667,14.8408666667,13.3848518518,13.8692666667,14.3272666667,15.656,17.2975333333
239.29,14.7271333333,12.9768666667,10.8806666667,9.3138,12.5878,12.2144259259,12.3934,12.631,13.6682666667,15.4726666666
239.67,13.7480666666,12.2448,10.0362,8.65753333333,11.7056,12.0135814815,11.8922666667,12.2965333333,12.4209333333,14.7433333333
240.04,13.1264,11.6502,9.83546666665,8.19940000001,10.7663333333,11.7477777778,11.1424,11.9510666667,11.6596666667,14.5275333334
240.42,12.7489333333,11.4273333333,9.73293333333,8.14919999999,9.89406666668,11.3581666667,10.8682,11.2748666667,10.6818,13.8924
240.79,12.6748666667,11.4112666667,9.62546666667,8.07406666667,9.43633333333,11.4495851852,10.7756666666,11.381,10.2837333333,13.6208
241.17,11.5382,10.5034,8.94046666667,7.51153333333,8.33506666665,11.0372407407,10.0386666667,10.3977333333,9.70100000001,13.1082
241.54,9.57953333334,8.58113333333,7.33846666666,5.84419999999,6.09539999999,9.39728888887,8.24860000001,8.43059999999,7.96613333333,11.0986
241.92,8.7634,7.54133333331,6.52760000001,5.09120000001,5.13173333334,8.53503333333,7.35593333333,7.52980000001,7.03733333333,10.4836
242.29,8.55306666666,7.37133333334,6.13546666666,4.95933333333,4.94853333333,8.71866666667,7.24113333335,7.32793333334,6.63966666667,10.1084
242.67,9.31073333334,8.08633333335,6.62046666666,6.02373333333,5.51446666667,9.73717407407,7.93706666665,8.08133333333,7.34573333333,10.9516
243.05,9.32739999999,8.19486666667,6.34026666666,6.06326666667,5.79626666666,9.76483333332,7.76953333332,8.40260000001,7.44806666667,10.8704
243.42,9.69613333334,8.6204,6.42060000001,6.46893333333,6.28086666667,10.0672111111,7.85806666667,8.93873333333,7.69913333333,11.1384666667
243.80,10.1916666667,8.85746666667,6.85120000001,6.84173333335,6.59560000001,10.2512037037,8.01513333333,9.19806666667,8.09559999999,11.3224666667
244.17,10.4113333333,8.95753333333,6.99853333333,7.03126666665,6.83026666667,10.5018407407,8.09720000001,9.37813333334,8.03639999999,11.2575333333
244.55,10.7765333333,9.40219999999,7.25760000001,7.473,7.31726666667,11.1803888889,8.18333333333,9.75026666665,8.60933333335,11.5602
244.92,10.8850666667,9.40560000001,7.51646666667,7.88200000001,7.8114,11.8141962963,8.47653333334,10.1056666667,9.0532,11.8582
245.30,10.7676,9.31860000002,7.39319999999,8.03773333333,7.95580000001,11.7449185185,8.55499999999,10.2299333333,8.92453333334,11.6134
245.67,10.6458,9.22646666667,7.29706666666,8.10126666665,8.1788,11.9439962963,8.78973333334,10.2784666667,8.8516,11.7904
246.05,9.78146666665,8.71553333333,6.68826666667,7.43279999999,7.51953333333,11.5723777778,8.24573333332,9.68,8.26013333333,11.0966666667
246.42,9.91333333333,8.75333333335,7.13333333333,7.59000000001,7.48666666667,11.6331481481,8.36999999999,9.62333333333,8.45333333333,11.4066666667
246.79,9.0864,8.00373333334,6.56753333334,6.89939999999,6.86213333333,10.9077111111,7.74006666667,8.85693333332,7.58479999999,10.5537333333
247.17,8.39626666667,7.2842,6.1108,6.26873333334,6.10773333333,10.3520666667,7.15833333333,8.20593333334,7.01213333333,9.83026666665
247.54,7.67126666667,6.38373333333,5.3482,5.43853333333,5.1868,9.68304074073,6.40933333333,7.27799999999,6.27046666667,8.99826666667
247.92,7.16513333333,5.9576,4.90513333333,5.06593333333,4.714,9.32374074073,5.98253333333,6.86333333333,5.8468,8.5556
248.29,7.31986666667,6.09533333333,5.04846666667,5.27533333333,4.8298,9.42453333334,6.25386666667,7.01920000001,6.22106666667,8.64826666666
248.67,6.78606666667,5.42873333333,4.64333333333,4.8404,4.21593333333,8.95478888888,5.8452,6.57233333333,5.79793333333,8.0822
249.04,6.52886666667,4.9706,4.04773333333,4.3668,3.7402,8.24784814815,5.25233333333,6.00540000001,5.32133333333,7.5176
249.42,6.75153333333,5.07273333333,4.14853333333,4.41806666667,4.0182,8.49640370371,5.31526666667,6.09680000001,5.66966666667,7.66666666667
249.79,6.68933333333,4.7338,3.9368,4.39186666667,3.91753333333,8.26606296297,4.863,6.03100000001,5.64366666667,7.42493333333
250.17,6.88739999999,4.15373333333,3.61606666667,4.19846666667,3.5262,7.9265037037,4.42953333333,5.69800000001,5.42566666667,7.18026666667
250.54,6.41226666667,3.39486666667,2.9238,3.4698,3.0136,7.33705185184,3.75773333333,5.19339999999,4.74866666667,6.36393333333
250.92,6.14986666667,2.8404,2.6402,3.0448,2.6402,7.03725185185,3.18106666667,4.74359999999,4.423,5.7172
251.29,6.46466666666,3.21966666666,2.77773333333,3.17753333333,2.95866666667,7.31871111111,3.40486666667,4.87373333333,4.72653333333,5.87966666667
251.66,6.55886666667,3.50146666667,3.15233333333,3.4196,3.20406666667,7.37465185185,3.58773333333,5.02799999999,4.78653333333,6.09326666667
252.04,6.32393333333,3.32446666667,2.5768,2.7014,2.5678,6.93142592593,3.19086666667,4.7086,4.2278,5.59846666667
252.41,5.82933333333,2.64093333333,1.84486666667,1.9784,1.79433333333,6.28651481482,2.44766666667,4.06239999999,3.31253333333,5.04726666667
252.79,5.65260000001,2.43193333334,1.24886666667,1.48833333333,1.5634,6.05102962963,1.9906,4.01893333333,3.04233333333,4.6948
253.16,5.011,1.66546666667,0.943466666665,0.659533333333,0.736399999998,5.69852962963,1.15526666667,3.60519999999,2.60406666667,4.3562
253.54,4.71253333334,1.13986666667,0.5182,0.059199999998,-0.202333333335,5.09904444444,0.473933333332,3.23219999999,2.28973333333,3.89833333333
253.91,4.23533333334,0.8328,0.241733333334,-0.627066666668,-0.601466666668,4.8954037037,0.025666666666,2.66273333333,2.1228,3.27940000001
254.28,4.21706666667,1.39673333333,0.692866666666,-0.322333333334,-0.0913999999986,5.41321111111,0.3546,3.06213333333,2.85253333333,3.55626666667
254.66,4.14413333333,1.188,0.456133333334,-0.517999999998,-0.506733333335,5.20101851852,-0.230866666666,2.92233333333,2.83226666667,3.29393333333
255.03,3.89033333333,0.5004,-0.405266666666,-1.2094,-1.32253333333,4.78296666667,-1.01886666667,2.43666666666,2.389,2.98466666667
255.41,2.59193333333,-1.30846666667,-1.79433333333,-2.5234,-3.05286666667,3.5912037037,-2.90346666667,1.04046666667,1.15886666667,1.6448
255.78,2.0874,-2.0554,-2.29293333333,-2.98,-3.33986666667,3.40965185185,-3.2756,0.565133333333,1.27166666667,1.54146666667
256.15,2.6334,-2.08379999999,-1.53413333334,-2.22426666667,-2.66553333333,4.26654814815,-2.84433333333,1.24633333333,2.186,2.1796
256.53,1.81093333333,-2.97046666668,-1.90386666667,-2.82166666667,-3.15673333333,3.83912222222,-3.5162,0.465066666664,1.6682,1.4326
256.90,2.0018,-2.3354,-1.1766,-2.29446666667,-2.669,4.02702592592,-3.10213333333,0.819466666666,1.7852,2.14226666667
257.28,2.90846666667,-0.702,0.226999999998,-0.849799999999,-1.08753333333,5.12207777778,-1.18246666667,2.13253333334,2.81346666667,3.25673333333
257.65,2.73406666666,-0.410333333332,0.244333333332,-0.534933333334,-0.613199999999,5.07481851852,-0.677799999998,2.09306666667,2.3928,3.38393333333
258.02,3.45613333333,0.666266666666,1.09506666667,0.494800000001,0.389800000001,5.82633703704,0.674000000001,2.743,2.92213333333,4.17306666667
258.40,3.98813333333,1.46206666667,1.71046666667,0.987733333332,1.07066666667,6.14872222222,1.4488,3.219,3.13286666667,4.76713333333
258.77,3.91513333333,2.0006,1.99766666667,1.34713333333,1.50753333333,6.27178518519,1.88026666667,3.3878,3.30753333333,5.17333333333
259.15,4.1218,2.53993333333,2.5346,1.85673333333,2.0056,6.44397407407,2.44986666667,3.87266666667,3.6286,5.61633333333
259.52,4.33733333333,2.9742,2.91526666667,2.22066666667,2.4876,6.68981481482,3.00026666667,4.30666666667,3.87433333333,6.1256
259.89,4.3322,2.83966666667,2.82406666667,2.09133333333,2.41506666667,6.57316296296,2.9358,4.2918,3.655,5.9964
260.27,4.17713333333,2.7618,2.66866666667,1.94073333333,2.3922,6.41722222222,2.7444,4.12753333333,3.43386666667,5.9016
260.64,4.13226666667,2.7904,2.65813333334,1.93493333333,2.4768,6.41042962963,2.74346666667,4.1344,3.37066666667,6.06933333333
261.01,4.03006666667,2.59813333333,2.5598,1.81513333333,2.43413333333,6.41913333333,2.679,3.95353333333,3.23006666667,5.98573333333
261.39,3.84953333333,2.32173333333,2.34766666667,1.70073333333,2.17233333333,6.25205555556,2.3542,3.80393333333,2.973,5.89426666667
261.76,3.637,2.02213333333,2.1932,1.345,1.92526666667,6.20670740741,2.06253333333,3.718,2.80453333333,5.7356
262.13,3.20806666667,1.65466666667,1.82066666667,0.862200000001,1.34633333333,5.75776296296,1.34386666667,3.48033333333,2.43013333333,5.56833333333
262.51,2.5422,0.877533333333,1.2392,0.343,0.712666666667,5.24826296296,0.590333333333,3.11393333333,1.93066666667,5.1056
262.88,1.92753333334,-0.191333333333,0.492999999999,-0.585666666665,-0.125533333333,4.61137777778,-0.3704,2.59973333333,1.25506666667,4.39253333333
263.25,1.5346,-1.0898,-0.230733333333,-1.44106666667,-0.852666666667,4.14502592593,-1.3006,2.09633333333,0.672133333332,3.7778
263.63,1.17826666667,-1.83206666667,-0.775533333333,-2.12006666667,-1.4626,3.82208888889,-2.1976,1.5844,0.0590000000026,3.28713333333
264.00,0.434733333334,-2.52426666667,-1.44506666667,-2.91866666667,-2.029,3.35486666667,-3.16026666667,1.03466666666,-0.619933333332,2.7536
264.37,-0.1556,-3.2198,-2.0792,-3.28286666667,-2.50006666666,2.91202592593,-3.57746666667,0.656600000002,-0.917533333334,2.256
264.75,0.2358,-2.8048,-1.7856,-2.712,-2.22353333333,3.31017777778,-3.0744,1.0992,-0.383333333333,2.58153333333
265.12,0.282666666666,-2.59613333333,-1.61573333333,-2.66253333333,-2.19313333333,3.08323333333,-3.0322,1.01366666667,-0.394533333332,2.4382
265.49,-0.351666666667,-2.71573333333,-1.9796,-3.19013333333,-2.5686,2.70684444445,-3.4152,0.274066666667,-0.748466666668,1.94266666667
265.87,0.151600000001,-1.95486666667,-1.4404,-2.5892,-1.971,3.14986666666,-2.78866666667,0.602466666668,-0.398999999998,2.4138
266.24,0.6104,-1.62946666667,-1.019,-2.0264,-1.4694,3.40805925926,-2.08346666667,0.828133333332,-0.248066666669,2.82006666666
266.61,1.4592,-0.655066666665,-0.127333333333,-1.24086666667,-0.629466666667,4.24228518519,-1.088,1.37546666666,0.531266666667,3.6972
266.98,2.3362,0.069866666666,0.5622,-0.209599999999,0.206066666667,4.8763037037,-0.240933333335,1.9766,1.2608,4.46313333333
267.36,2.55806666667,0.6278,0.997533333331,0.379999999999,0.6582,5.20232222222,0.502199999999,2.28993333333,1.8592,4.90926666666
267.73,2.8248,0.9382,1.39266666667,0.799933333333,0.915266666667,5.35670740741,0.928266666667,2.67006666666,2.2552,5.1524
268.10,3.34293333333,1.48893333333,2.03973333333,1.40893333333,1.29046666667,5.78022222222,1.5594,3.1092,2.90753333333,5.7476
268.48,3.57673333333,1.70813333333,2.4462,1.50413333333,1.41926666667,5.80223703704,1.87153333333,3.29726666667,3.04613333333,5.96326666667
268.85,3.3146,1.4282,2.17513333333,1.01066666667,1.13313333333,5.40847407407,1.45946666667,2.941,2.69306666667,5.78466666667
269.22,3.57773333333,1.57253333333,2.26373333333,1.20193333333,1.42613333333,5.5156,1.7032,3.04853333333,3.0204,6.2588
269.59,4.21973333333,1.9546,2.6798,1.65313333333,1.98746666667,5.77476666667,2.33066666667,3.55426666667,3.41686666667,6.76526666667
269.97,3.97553333333,1.71926666667,2.4752,1.46806666667,1.78626666667,5.41974814815,2.25333333333,3.313,3.3186,6.50613333333
270.34,3.9846,1.80046666667,2.52473333333,1.43686666667,1.81493333333,5.4555037037,2.26413333333,3.38053333333,3.40633333333,6.32306666667
270.71,3.92333333333,1.6272,2.48786666667,1.2606,1.7326,5.22089259259,2.2074,3.39033333333,3.25693333333,6.042
271.09,3.80606666667,1.86146666666,2.6274,1.3044,1.74113333333,5.26268148148,2.3438,3.51146666667,3.27846666667,6.0908
271.46,3.46113333334,1.6336,2.3344,0.948533333332,1.47606666667,4.91486666667,1.99813333333,3.15353333333,2.81246666666,5.80586666667
271.83,3.5594,1.98686666667,2.60746666667,1.0726,1.7608,5.13732222222,2.22553333333,3.28553333333,2.99173333333,6.04866666667
272.20,3.35913333333,1.7862,2.4428,0.926133333333,1.6122,4.81345555555,1.9846,3.043,2.67546666667,5.71353333333
272.58,3.15926666667,1.67646666667,2.35993333333,0.806866666666,1.43246666667,4.69004814815,1.7972,2.8116,2.54826666667,5.66426666667
272.95,3.36193333334,1.89006666667,2.69613333333,1.18873333333,1.64273333333,4.81065185185,2.0708,3.0004,2.8602,5.7798
273.32,3.10486666666,1.61986666667,2.5008,1.0634,1.1652,4.46671851852,1.8378,2.74946666667,2.52693333333,5.48733333333
273.69,2.95226666667,1.38533333333,2.40666666667,0.982600000001,0.8832,4.37672222222,1.6934,2.62486666666,2.31433333333,5.26446666667
274.06,3.18046666667,1.59153333333,2.70173333333,1.2412,0.949999999999,4.50835555555,1.78633333334,2.761,2.42773333333,5.44786666667
274.44,3.38973333333,1.59206666667,2.8758,1.4166,1.16846666667,4.6037925926,1.938,2.95866666667,2.56733333333,5.52333333333
274.81,3.56453333333,1.7528,3.07406666667,1.66086666667,1.40293333333,4.71018888889,2.0134,3.1098,2.7672,5.8236
275.18,2.871,0.958866666668,2.23713333333,0.818866666669,0.557333333333,3.9310962963,1.2122,2.2478,2.03373333333,5.029
275.55,3.07093333333,1.11746666667,2.48906666667,1.09313333333,0.616866666667,4.2069962963,1.342,2.3836,2.31066666667,5.2382
275.93,2.97733333333,0.789399999998,2.2186,1.00546666667,0.3324,3.9903962963,1.02213333333,2.1492,2.14113333333,5.06866666667
276.30,3.425,1.24486666667,2.57706666667,1.36893333333,0.667599999999,4.38920740741,1.41673333333,2.50953333333,2.50393333333,5.60213333333
276.67,4.01906666667,1.9926,3.2686,2.04886666667,1.50646666667,4.92805185185,2.12206666667,3.294,3.05226666667,6.19733333333
277.04,4.0982,2.0548,3.35466666667,1.98093333333,1.69713333333,5.0192,2.1882,3.47673333333,2.9346,6.261
277.41,4.31946666667,2.38166666667,3.8042,2.15253333333,2.1412,5.45279259259,2.60486666667,3.90726666667,3.24606666667,6.34886666667
277.79,4.53093333333,2.76793333334,4.17766666667,2.42353333333,2.60566666667,5.68312962963,3.03286666667,4.24326666666,3.64793333333,6.5242
278.16,4.4734,2.57593333333,4.02026666667,2.3254,2.6576,5.5390962963,3.08273333333,4.17226666667,3.5754,6.509
278.53,4.52353333334,2.88906666667,4.2024,2.62373333333,2.82753333333,5.71512222222,3.37233333333,4.26106666667,3.7022,6.93773333333
278.90,4.34373333333,2.772,3.94453333333,2.54473333333,2.71373333333,5.7127962963,3.39026666667,4.05266666667,3.53153333333,6.564
279.27,4.91986666667,3.38673333333,4.77493333333,3.2224,3.56746666667,6.23996666667,4.10133333333,4.6516,4.14233333333,7.1376
279.64,5.34286666667,3.82746666667,5.26033333333,3.66246666667,4.219,6.57282962963,4.67186666667,5.11133333333,4.5838,7.49753333333
280.02,5.62673333333,4.20173333333,5.57173333333,3.88466666666,4.59726666667,6.97151481481,5.15773333333,5.34906666667,4.82786666667,7.7146
280.39,5.2458,3.92406666667,5.182,3.64146666667,4.3188,6.54893333333,4.95286666667,5.02166666667,4.55306666667,7.2982
280.76,4.6366,3.3006,4.468,3.044,3.77366666667,5.95582962963,4.33966666667,4.15593333333,4.02513333333,6.75713333333
281.13,4.4558,3.31993333333,4.3294,3.01586666667,3.68473333333,5.98275185185,4.4242,3.99853333333,3.894,6.71053333333
281.50,4.3378,3.32866666667,4.11433333334,3.00406666667,3.5874,5.91587407407,4.31426666667,3.79453333333,3.74273333333,6.77246666667
281.87,4.42306666667,3.66526666667,4.26506666667,3.20046666667,3.711,6.09725185185,4.50773333333,3.84153333333,3.80953333333,6.94833333334
282.25,4.37146666667,3.891,4.41166666666,3.32113333333,3.683,6.17236296296,4.54346666667,3.8574,3.80166666667,6.92806666667
282.62,4.5916,4.1284,4.53513333333,3.37573333334,3.8086,6.21265185185,4.76986666667,3.89773333333,3.96526666667,6.9168
282.99,4.62726666667,4.32566666667,4.67353333333,3.4146,3.90386666667,6.26069259259,4.8214,3.8532,4.0538,7.05893333333
283.36,4.54813333333,4.33726666667,4.46,3.32406666667,3.83786666667,6.29876666667,4.87153333333,3.75193333333,3.95046666667,7.07206666667
283.73,4.52493333333,4.32733333333,4.3114,3.16973333333,3.58686666667,6.26904074074,4.8742,3.68646666666,3.72453333333,6.98206666667
284.10,4.42453333333,4.19633333333,4.181,3.19893333333,3.41933333333,6.08747037037,4.8554,3.65133333333,3.63386666667,6.82893333333
284.47,4.52066666667,4.4034,4.39786666667,3.32586666667,3.52606666667,6.34950370371,5.1276,3.9554,3.78513333333,6.99186666667
284.85,4.9556,4.88793333333,4.75613333333,3.68193333333,3.79913333333,6.73933703704,5.5358,4.42493333333,4.0974,7.28893333333
285.22,5.1234,5.0176,4.93853333333,3.79953333333,3.8804,6.86053703704,5.67673333333,4.60966666667,4.33653333333,7.36526666667
285.59,5.2378,5.1104,5.06626666667,3.94686666667,3.9718,6.95058518518,5.84793333333,4.76386666666,4.47753333333,7.42533333333
285.96,5.2948,5.10513333333,5.0474,3.94213333333,3.94033333333,7.04097777778,5.86306666667,4.77186666667,4.51226666667,7.44033333333
286.33,5.59386666667,5.42513333333,5.31033333333,4.19573333334,4.26713333333,7.38948518518,6.1834,5.1278,4.79926666666,7.71873333333
286.70,5.1972,5.12533333333,4.99026666667,3.9154,3.97513333333,7.19264814815,5.84773333333,4.92193333333,4.46966666667,7.46273333333
287.07,5.3548,5.2896,5.21766666667,4.19433333334,4.14686666667,7.35744074074,6.14893333333,5.26506666667,4.6346,7.64033333333
287.44,5.8984,5.849,5.8224,4.75293333333,4.61706666667,7.82904814815,6.59613333333,5.856,5.15293333333,8.0624
287.82,5.89633333333,5.83913333333,5.91233333333,4.77393333333,4.69526666667,7.81111481482,6.58793333333,5.73193333334,5.278,8.07146666667
288.19,6.0822,6.14866666666,6.13253333333,4.82873333333,4.9276,7.98732592593,6.74386666667,5.88246666667,5.41666666667,8.244
288.56,6.21786666667,6.3354,6.30293333334,5.0326,5.12493333333,8.07553333334,6.91273333333,5.94646666667,5.54666666667,8.40026666666
288.93,6.07086666667,6.2064,6.25753333333,5.05706666667,5.05166666667,8.07395925926,6.9096,5.88466666667,5.46813333333,8.34013333333
289.30,5.72853333333,6.05226666667,6.032,4.87493333333,4.9172,7.77927407408,6.73293333333,5.59986666667,5.17666666667,8.107
289.67,5.8554,6.22213333333,6.16686666667,4.9662,5.1398,7.93322962963,6.95806666667,5.8036,5.3242,8.17886666667
290.04,5.55273333333,6.01,5.92666666667,4.72566666667,4.87566666667,7.66932592592,6.71666666667,5.59166666667,5.03293333333,7.87506666667
290.41,5.10333333333,5.772,5.52733333333,4.4214,4.55033333333,7.36873703704,6.48366666667,5.27873333333,4.754,7.5614
290.78,5.4232,6.22293333334,5.90986666667,4.82653333333,4.85833333333,7.69276666667,6.84553333334,5.56306666667,5.10993333333,7.7592
291.15,5.1788,6.17646666667,5.77513333333,4.66013333333,4.69813333333,7.66001851851,6.71213333333,5.39466666666,4.95933333333,7.59793333333
291.52,4.67173333333,5.7916,5.36566666667,4.28653333333,4.2594,7.28670370371,6.35633333333,5.04193333333,4.54093333333,7.17753333333
291.89,4.57146666667,5.98246666667,5.37806666666,4.3538,4.25453333333,7.29098888889,6.38666666667,5.1818,4.4684,7.1642
292.26,4.20086666667,5.76726666667,5.08653333333,4.12733333333,3.9084,7.00724814815,6.18506666667,4.94133333333,4.19486666667,6.90166666667
292.64,4.1244,5.75933333333,5.0258,3.971,3.74453333333,6.97512962963,6.20786666667,4.87626666667,4.17913333333,6.72526666667
