wavelength,Back_PhrAlaf,Belly_PhrAlaf,Breast_PhrAlaf,Crissum_PhrAlaf,Crown_PhrAlaf,DorTail_PhrAlaf,Patch10_PhrAlaf,Rump_PhrAlaf,Throat_PhrAlaf,WingTip_PhrAlaf
789.00,19.34,57.6143333333,37.291,53.337,19.2293333333,20.1387777778,49.9754444445,20.8025555556,33.272,18.1784444444
789.31,19.0688888889,57.4551111111,37.1382222222,53.085,19.013,19.5591111111,49.6835555556,20.7633333333,32.7808888889,17.9017777778
789.62,19.1742222222,57.4906666667,36.9001111111,52.7665555556,18.9273333333,19.0982222222,49.5415555556,20.4514444444,32.568,17.7322222222
789.92,19.0457777778,57.3632222222,36.6002222222,52.4502222222,18.7166666667,18.6325555556,49.3381111111,20.0401111111,32.0937777778,17.4445555555
790.23,18.7035555556,56.7763333333,36.108,51.8084444444,18.5403333333,18.6382222222,48.7205555556,19.6958888889,31.8186666667,17.4957777778
790.54,18.571,55.7392222222,35.4937777778,51.0637777778,17.9077777778,18.2885555556,47.8657777778,19.4508888889,31.1401111111,16.8767777778
790.85,18.3144444445,55.7977777778,35.5731111111,50.8474444444,17.5073333334,18.3211111111,47.6256666667,19.2627777778,30.9255555556,16.8144444444
791.16,18.1523333334,56.0805555556,35.7242222222,50.7255555555,16.943,18.4492222222,47.5055555556,19.2992222222,30.597,16.701
791.47,18.2664444444,56.5917777778,35.9447777778,50.9417777778,17.3072222222,19.0365555556,47.5948888889,19.6666666667,30.7146666667,17.1532222222
791.78,18.5655555556,56.579,35.9875555555,50.8894444444,17.6125555555,19.6245555555,47.9245555555,20.048,31.512,17.2312222222
792.08,18.9893333333,56.4341111111,36.2008888889,50.8187777778,18.0195555556,20.0928888889,47.6773333333,20.3808888889,31.9067777778,17.3658888889
792.39,18.9075555556,57.1091111111,36.3473333334,51.0236666667,18.0055555556,20.4466666667,48.1028888889,20.4538888889,32.4886666667,17.5901111111
792.70,18.699,56.5734444444,35.7445555555,50.9062222222,17.6521111111,20.1213333333,47.5563333333,19.7963333333,32.1996666666,17.2334444444
793.01,18.2181111111,56.4202222222,35.6371111111,51.0136666667,17.3824444444,20.1947777778,47.3802222222,19.4825555555,32.0325555556,16.939
793.32,18.6224444445,56.5986666667,36.0134444444,51.4125555555,17.6446666667,20.7951111111,47.7545555556,19.7884444445,32.6524444444,17.2388888889
793.62,18.9531111111,56.7642222222,36.4787777778,52.0678888889,17.9918888889,21.0063333333,48.4708888889,19.7612222222,33.4061111111,17.3947777778
793.93,19.0632222222,56.7885555556,36.6528888889,52.4331111111,18.3626666667,21.106,48.676,19.6032222222,33.6324444444,17.626
794.24,19.3404444444,56.3011111111,36.638,52.4731111111,18.5304444445,21.183,48.2941111111,19.7348888889,33.6128888889,17.9282222222
794.55,19.8488888889,56.0948888889,36.4978888889,52.6008888889,19.2047777778,21.4102222222,48.435,20.164,33.7604444445,18.3853333333
794.86,20.0827777778,56.2112222222,36.9082222222,52.9675555556,19.5306666667,21.677,48.5023333334,20.3105555556,33.9268888889,18.6818888889
795.16,20.0616666667,56.5844444444,37.2771111111,53.2922222222,19.7256666667,21.8105555556,48.7654444445,20.4458888889,33.8546666667,19.0053333333
795.47,19.2805555555,56.3222222222,36.7722222222,53.3112222222,19.1077777778,21.0068888889,48.6017777778,19.8122222222,33.347,18.5138888889
795.78,19.5123333334,56.1245555555,36.653,53.0352222222,19.2954444444,21.0502222222,48.164,19.9187777778,33.0082222222,18.6925555556
796.09,19.2718888889,56.3676666667,36.6896666666,53.0788888889,19.0688888889,21.2004444444,48.3286666667,20.0025555556,33.0558888889,18.4192222222
796.40,19.7881111111,56.6083333333,36.9811111111,53.155,19.5534444445,21.7863333333,48.6757777778,20.7672222222,33.4072222222,18.8224444444
796.70,19.3074444445,56.7661111111,36.6807777778,53.148,19.2466666667,21.4037777778,48.5087777778,20.883,33.0763333333,18.5908888889
797.01,19.8141111111,57.5226666667,37.3424444445,53.6493333333,19.5766666667,21.7268888889,48.8467777778,21.6184444445,33.2247777778,19.3731111111
797.32,19.6487777778,57.523,37.2004444444,53.3701111111,19.5601111111,21.4665555556,48.8015555555,21.8068888889,32.9522222222,19.5465555555
797.63,19.6415555556,58.2262222222,37.5604444444,53.5354444444,19.8493333333,21.4542222222,49.2112222222,21.821,33.2364444444,19.6348888889
797.93,19.4111111111,58.3174444444,37.6133333333,53.4052222222,19.6993333333,21.386,49.2304444445,21.3085555556,33.27,19.4178888889
798.24,19.2712222222,57.9351111111,37.2204444445,53.1404444444,19.1568888889,21.1003333333,49.5246666667,21.1934444444,33.169,19.0781111111
798.55,19.2388888889,58.0587777778,37.0514444444,53.2271111111,18.7223333333,20.767,49.4067777778,21.2254444445,32.7438888889,18.9551111111
798.85,19.406,57.8583333333,37.2204444445,52.9373333333,18.4745555555,20.7626666667,49.3875555556,21.4153333333,32.5044444444,18.8193333333
799.16,19.0648888889,57.9951111111,37.1476666667,53.2064444444,18.2566666667,20.4093333333,49.6034444444,21.1873333333,32.4874444444,18.4832222222
799.47,19.4367777778,57.7185555556,37.409,53.0054444444,18.7994444445,20.5982222222,49.6661111111,21.2735555555,32.6805555556,19.065
799.78,18.777,57.0375555556,36.6231111111,52.3198888889,17.8461111111,19.5064444444,49.069,20.3057777778,31.8747777778,18.3503333333
800.08,18.6738888889,56.5593333333,36.3912222222,51.8751111111,17.9117777778,19.6698888889,49.1364444444,19.8645555556,31.816,18.2852222222
800.39,18.0918888889,56.0737777778,35.8224444445,51.0954444444,17.4481111111,19.0577777778,48.292,19.2461111111,31.4565555556,17.2204444444
800.70,17.8552222222,56.6431111111,36.2261111111,51.5271111111,17.1784444445,19.3296666667,48.3683333333,19.3376666667,31.8426666667,16.9123333333
801.00,18.1707777778,56.3397777778,36.2124444444,51.4958888889,17.2892222222,19.6587777778,48.5446666667,19.861,31.902,17.1438888889
801.31,18.677,57.0983333333,36.6977777778,52.3387777778,18.0124444444,20.4497777778,49.2204444445,20.6137777778,32.7836666667,17.9466666667
801.62,18.7426666666,57.5982222222,36.8375555556,52.7321111111,18.4354444445,20.5613333333,49.0534444445,20.7605555556,33.1422222222,18.1862222222
801.92,18.5766666667,56.6184444444,36.6716666666,51.9015555555,18.5601111111,20.636,48.638,20.636,33.3498888889,17.8874444444
802.23,18.7718888889,56.9592222222,36.7335555556,51.9883333333,18.772,20.9774444444,48.7721111111,20.8187777778,33.4251111111,17.995
802.54,18.9988888889,56.7964444445,36.9647777778,51.7325555556,18.8487777778,21.0977777778,48.6091111111,21.0395555556,33.3416666667,18.0741111111
802.84,18.8878888889,57.1177777778,37.0538888889,51.9862222222,18.8543333333,21.0967777778,48.61,21.2983333333,33.2323333334,17.5863333333
803.15,19.7826666667,57.8362222222,38.0951111111,52.9742222222,20.1252222222,22.2723333334,49.3817777778,22.2723333333,34.2022222222,18.2956666666
803.46,20.1462222222,57.6065555555,38.2838888889,52.9668888889,20.4992222222,22.1212222222,49.168,22.3651111111,33.9216666667,18.5997777778
803.76,20.6552222222,57.3392222222,38.7181111111,53.1551111111,21.1385555556,22.9641111111,49.6291111111,22.789,34.3002222222,19.2964444445
804.07,20.8816666667,56.7811111111,38.3008888889,52.6028888889,21.3338888889,22.9625555556,49.5272222222,22.3622222222,34.0161111111,19.3437777778
804.38,21.0276666667,57.2514444444,38.2204444445,53.158,21.4034444444,22.7401111111,49.8744444444,22.356,34.0433333333,19.2063333333
804.68,20.6432222222,56.7753333333,37.9698888889,52.9156666667,21.0443333333,22.1721111111,49.3733333333,22.0383333333,33.417,18.6465555555
804.99,21.0203333333,56.9604444445,38.3092222222,53.0847777778,20.9612222222,22.0275555556,49.8856666666,22.1714444444,33.3503333333,18.5072222222
805.30,21.3154444444,57.6597777778,38.6278888889,54.1528888889,21.444,22.2564444444,50.4833333333,22.1623333333,33.4958888889,18.6297777778
805.60,20.8621111111,57.1464444444,38.303,53.9218888889,21.5038888889,22.111,50.2266666667,21.7346666667,33.59,18.4073333334
805.91,20.9887777778,57.5086666667,38.5847777778,54.2276666667,21.8968888889,22.6333333333,50.3126666667,22.145,33.9673333333,18.3244444444
806.21,21.3661111111,58.167,39.1527777778,54.8897777778,22.2136666667,22.9571111111,51.0161111111,22.793,34.3017777778,19.3253333334
806.52,20.6574444444,57.6535555556,38.5698888889,54.1743333333,21.0771111111,21.82,50.389,22.2922222222,33.3856666667,18.699
806.83,20.5445555556,57.8657777778,38.2783333333,54.1325555556,20.5797777778,21.4667777778,50.1536666666,22.0553333333,33.7198888889,18.463
807.13,20.1798888889,58.1917777778,37.9125555556,54.7367777778,19.991,20.9536666667,50.4184444444,21.8625555556,33.5671111111,18.2365555556
807.44,20.8468888889,58.6318888889,38.1651111111,55.3564444445,20.1683333333,21.3264444444,50.6967777778,22.349,34.0391111111,18.621
807.74,20.7744444444,58.5867777778,38.4546666667,55.04,19.9601111111,21.5345555555,50.5881111111,22.2585555556,34.03,18.8924444445
808.05,21.1595555556,58.6332222222,38.2614444445,54.9876666667,19.5933333333,21.7184444445,50.9846666666,22.5704444444,34.0568888889,18.952
808.35,20.4434444444,57.8451111111,37.6025555555,53.9682222222,19.2302222222,21.6384444444,50.0821111111,22.2222222222,33.4702222222,18.8742222222
808.66,20.2406666667,57.7036666667,36.9074444445,53.2685555556,18.6481111111,21.2776666667,49.8425555556,22.1017777778,33.2036666667,18.8982222222
808.97,20.3988888889,58.0215555556,36.8387777778,53.4958888889,18.1974444444,20.8237777778,49.6692222222,22.1748888889,33.1443333333,18.7831111111
809.27,20.2915555556,58.0463333333,36.3743333333,53.5475555556,17.9071111111,20.3686666667,50.2365555555,21.7298888889,33.1691111111,18.8917777778
809.58,20.5526666667,57.8696666667,36.0865555556,53.4661111111,17.77,20.3867777778,49.8827777778,21.4801111111,33.148,18.4923333333
809.88,21.6695555555,58.5947777778,36.8956666667,54.5588888889,19.0348888889,21.8372222222,50.7204444444,22.4393333333,34.1916666667,19.8342222222
810.19,22.1224444444,59.176,37.9512222222,55.4656666667,19.599,22.8008888889,51.0772222222,23.4788888889,34.7895555556,20.4168888889
810.49,22.3422222222,59.056,37.8937777778,54.8655555556,19.6918888889,22.6922222222,50.9351111111,23.5723333333,34.6934444445,20.3518888889
810.80,22.5178888889,59.7553333333,38.369,55.5656666667,20.0715555555,22.8745555556,51.7532222222,23.9448888889,35.0764444444,20.6114444445
811.10,23.6405555556,60.4482222222,39.0277777778,56.6962222222,21.143,23.9285555556,52.4411111111,24.7303333333,36.1495555556,21.4411111111
811.41,23.7308888889,60.1631111111,39.368,56.6362222222,21.3658888889,23.8225555556,51.9266666666,24.7401111111,36.2385555556,21.7635555556
811.71,24.8252222222,60.8126666667,40.36,57.5617777778,22.1912222222,24.7634444444,53.107,25.391,37.2943333333,22.5102222222
812.02,24.6626666667,60.9308888889,40.8298888889,57.8726666667,22.4593333334,25.054,53.1355555555,25.5482222222,37.442,22.6546666667
812.32,24.9245555556,61.4176666667,41.3574444445,58.653,23.1681111111,25.8601111111,54.1421111111,25.912,37.8754444445,23.5838888889
812.63,24.8658888889,60.9044444444,41.7697777778,58.6638888889,23.4304444445,25.8675555556,53.7175555556,25.9397777778,37.939,23.8331111111
812.93,25.3528888889,60.3642222222,42.0812222222,58.6556666667,23.7465555556,25.9567777778,53.6731111111,25.8952222222,38.0498888889,23.8695555555
813.24,25.4402222222,59.9372222222,41.8033333334,58.0347777778,23.8108888889,25.6426666667,53.2077777778,25.329,37.9074444445,23.9223333333
813.54,25.3368888889,59.8345555556,41.0844444445,57.3325555555,23.5294444444,24.6731111111,53.2883333333,24.7243333333,37.0916666666,23.5804444444
813.85,25.2096666667,59.3001111111,40.5054444444,56.8652222222,23.1838888889,24.2172222222,52.3942222222,24.2377777778,36.7402222222,23.1738888889
814.15,24.2461111111,58.1518888889,39.5172222222,55.5248888889,21.9154444444,23.2443333333,51.0576666667,23.2647777778,35.9092222222,22.0074444444
814.46,22.4482222222,56.6336666667,38.1083333333,53.923,20.5485555555,21.7601111111,49.6202222222,21.8216666667,34.6683333333,20.1172222222
814.76,22.1295555556,56.1624444444,37.5412222222,53.3436666667,20.5555555556,21.4504444444,49.4957777778,21.4815555556,34.4854444444,19.7221111111
815.07,21.9142222222,56.3976666667,37.2971111111,53.4401111111,20.4047777778,21.2261111111,49.0346666667,21.524,34.2781111111,19.7064444444
815.37,22.5692222222,56.4534444445,37.5368888889,53.0863333333,20.8142222222,21.6916666667,49.0153333333,21.7018888889,34.2823333333,19.804
815.68,21.9076666667,55.5958888889,36.7325555556,51.8622222222,20.3755555556,20.8624444444,48.067,20.7914444444,33.5463333333,18.9345555556
815.98,22.1306666666,55.7182222222,36.8101111111,51.9263333333,20.372,21.3174444444,48.5107777778,20.9107777778,33.2111111111,19.213
816.29,21.6508888889,56.3513333333,36.6084444444,51.8316666667,19.9366666666,21.3651111111,48.7094444444,20.845,33.2721111111,19.8448888889
816.59,21.8617777778,57.0897777778,37.0198888889,52.5486666667,20.0392222222,21.4807777778,49.5108888889,21.0276666667,33.6834444445,19.8435555555
816.89,21.8062222222,57.1691111111,37.3413333333,53.1101111111,20.5478888889,22.3237777778,50.2892222222,21.1161111111,34.4801111111,19.9898888889
817.20,21.5158888889,57.4851111111,37.8692222222,53.4168888889,20.6207777778,22.451,51.2981111111,21.695,34.5667777778,20.3322222222
817.50,22.2512222222,58.3935555555,38.6235555555,53.6925555555,21.3727777778,23.1201111111,51.9162222222,22.7434444444,35.042,20.9576666667
817.81,22.6187777778,59.1335555556,39.3185555556,54.1866666667,21.6274444445,23.6003333333,52.5534444445,23.4116666666,35.2781111111,21.4671111111
818.11,22.2038888889,59.3726666667,39.2752222222,54.3875555555,21.2011111111,23.3168888889,52.4556666667,23.05,34.9153333333,21.0814444444
818.41,21.7244444445,58.8533333334,38.5066666667,54.32,20.8177777778,22.88,52.2222222222,22.3466666667,34.3644444445,20.7466666667
818.72,21.6707777778,58.9142222222,38.4054444444,54.7501111111,20.5936666667,22.6716666667,52.3324444444,22.2814444444,34.402,20.882
819.02,22.3496666667,59.6545555556,39.247,55.8025555556,21.0843333333,23.4638888889,53.0084444445,23.0658888889,35.1322222222,21.7207777778
819.33,21.741,59.1898888889,38.4401111111,55.0816666667,20.6061111111,22.6747777778,51.9785555556,22.4878888889,34.6692222222,20.9365555556
819.63,21.121,58.6662222222,37.9618888889,54.6097777778,20.4555555556,22.0667777778,51.2753333333,22.1042222222,33.9615555556,19.8893333333
819.93,20.3455555556,57.3451111111,36.9686666667,53.3302222222,19.9202222222,21.5711111111,49.9358888889,21.6477777778,33.2051111111,19.2894444444
820.24,20.5708888889,57.366,37.1214444444,53.4271111111,19.853,21.6933333333,49.7291111111,21.646,33.144,19.4314444445
820.54,20.3671111111,57.3486666666,36.927,53.4575555556,19.8264444444,21.7685555555,49.4028888889,21.391,33.1156666666,19.2783333333
820.85,20.0793333333,57.2423333333,36.8818888889,53.572,19.7325555556,21.5535555555,49.2925555556,21.1224444444,32.9458888889,19.1764444444
821.15,20.0374444444,57.052,36.8274444445,53.5277777778,19.7934444444,21.5012222222,49.0634444445,20.9374444444,32.8725555555,19.0481111111
821.45,20.1017777778,56.899,36.9194444444,53.411,19.9072222222,21.6033333333,48.8701111111,21.0685555555,32.9926666667,19.1541111111
821.76,20.1098888889,56.8091111111,36.887,53.1376666667,19.8676666667,21.5058888889,48.6512222222,21.1191111111,32.9991111111,19.0267777778
822.06,20.0514444444,56.7622222222,36.8515555556,53.0177777778,19.8293333334,21.4414444444,48.4864444444,21.0564444444,33.0581111111,18.9506666667
822.36,19.8932222222,56.6195555556,36.5626666667,52.7353333334,19.6708888889,21.1832222222,48.243,20.9301111111,32.8051111111,18.6712222222
822.67,20.1345555556,56.78,36.8087777778,52.9755555556,19.8895555555,21.5055555555,48.3817777778,21.2504444444,33.01,18.8436666667
822.97,20.2893333334,56.871,36.9816666667,53.1043333334,20.0111111111,21.6713333333,48.4761111111,21.3568888889,33.2646666667,19.0253333333
823.27,20.5243333333,57.3596666667,37.3795555555,53.495,20.2484444445,21.9441111111,48.8041111111,21.5854444445,33.6193333333,19.1856666667
823.58,20.4835555555,57.3831111111,37.3615555555,53.3962222222,20.2452222222,21.9196666667,48.6756666667,21.6462222222,33.617,19.1098888889
823.88,20.6256666667,57.3188888889,37.4756666667,53.2386666667,20.3165555556,21.8796666667,48.618,21.6418888889,33.6246666667,19.1047777778
824.18,20.7426666667,57.327,37.4724444444,53.0964444444,20.393,21.9807777778,48.5737777778,21.7951111111,33.734,19.0921111111
824.49,20.72,57.312,37.3312222222,52.9857777778,20.3198888889,21.8751111111,48.5322222222,21.9255555556,33.752,19.1968888889
824.79,20.76,57.5296666667,37.346,52.967,20.406,22.0466666667,48.8256666667,21.9853333333,33.8247777778,19.2537777778
825.09,20.8946666667,57.7871111111,37.7108888889,53.0976666667,20.6526666666,22.2857777778,49.0703333333,22.114,33.9861111111,19.4301111111
825.39,20.9314444444,57.8342222222,37.7886666667,53.0963333333,20.6995555555,22.4706666667,49.3085555556,22.1915555556,33.8477777778,19.521
825.70,20.992,57.7367777778,38.0881111111,53.3246666667,20.8222222222,22.7276666667,49.1745555556,22.2328888889,33.9698888889,19.6063333333
826.00,20.6197777778,57.3802222222,37.7436666667,52.8314444444,20.3757777778,22.2003333333,48.8401111111,21.7196666666,33.5373333333,19.1302222222
826.30,20.4544444444,57.3235555555,37.4916666667,52.6275555556,20.1726666667,22.0665555556,48.6656666667,21.6664444444,33.2702222222,18.9461111111
826.61,20.0923333333,56.8216666667,36.9637777778,52.2603333333,19.8541111111,21.7455555556,48.1494444444,21.3881111111,32.9051111111,18.7928888889
826.91,20.1096666667,56.8935555556,36.953,52.4131111111,20.0082222222,21.8727777778,48.2934444444,21.3164444444,33.0476666667,18.8767777778
827.21,20.2717777778,57.2098888889,36.9422222222,52.7738888889,20.1162222222,22.1615555555,48.4516666667,21.6037777778,33.2648888889,19.1597777778
827.51,20.2575555556,57.0908888889,36.8527777778,52.8677777778,20.0757777778,22.1913333333,48.4047777778,21.4796666667,33.1747777778,19.2093333333
827.82,20.3743333333,57.0393333333,36.869,52.7276666667,20.0863333333,22.354,48.3321111111,21.4382222222,33.1091111111,19.1344444444
