wavelength,Back_TanDowm,Belly_TanDowm,Breast_TanDowm,Crissum_TanDowm,Crown_TanDowm,DorTail_TanDowm,Patch10_TanDowm,Patch11_TanDowm,Patch12_TanDowm,Rump_TanDowm,Throat_TanDowm,WingTip_TanDowm
604.90,9.93083333333,30.5788333333,25.3708333333,26.3253333334,16.1335,9.6135,16.2596666666,37.7993333333,30.8346666667,35.3068333333,10.5385,11.195
605.23,9.89966666669,30.6435,25.2941666666,26.3146666666,16.1341666666,9.63266666666,16.2223333334,37.6603333333,30.6766666667,35.2131666667,10.5198333334,11.19
605.57,9.90900000001,30.6378333334,25.2853333333,26.3535,16.1303333334,9.59366666667,16.216,37.4621666666,30.6511666666,35.1703333334,10.4965,11.2515
605.90,9.74383333331,30.5053333334,25.0743333333,26.2456666666,16.022,9.4835,16.0178333333,37.0693333333,30.4311666667,34.8648333333,10.3383333334,11.1593333333
606.24,9.63433333335,30.4731666667,24.9961666666,26.1795,15.9556666666,9.38983333333,15.9225,36.8111666667,30.2483333334,34.6563333333,10.2831666667,11.112
606.58,9.61716666666,30.509,24.9276666667,26.186,15.9408333333,9.3745,15.865,36.5995,30.0805,34.479,10.2278333333,11.0851666667
606.91,9.59999999999,30.4871666666,24.8413333334,26.2026666666,15.9303333333,9.40533333334,15.8206666667,36.3796666666,29.9043333333,34.2808333333,10.2301666667,11.0585
607.25,9.52933333333,30.4326666667,24.7263333333,26.1231666667,15.897,9.40983333333,15.7076666666,36.1188333333,29.7515,34.0368333334,10.2028333333,11.0315
607.58,9.478,30.4933333334,24.6705,26.1216666667,15.8603333333,9.41033333334,15.641,35.9695,29.7021666667,33.9425,10.187,11.093
607.92,9.52066666665,30.584,24.602,26.2138333333,15.9215,9.46866666667,15.7253333334,35.8878333333,29.7403333334,33.8746666667,10.2748333333,11.2591666666
608.25,9.51399999998,30.6068333334,24.4993333333,26.2036666667,15.9031666666,9.468,15.7161666667,35.8173333333,29.5936666667,33.7063333334,10.2968333333,11.2631666667
608.59,9.44366666667,30.6183333333,24.389,26.1591666667,15.8323333334,9.44216666667,15.6216666667,35.7228333333,29.4675,33.5571666667,10.2691666667,11.2333333333
608.92,9.53950000001,30.6766666667,24.4358333334,26.217,15.9226666667,9.56883333333,15.6598333334,35.5795,29.4353333333,33.4168333333,10.3628333333,11.3153333333
609.26,9.56366666667,30.7693333333,24.3953333333,26.2791666666,15.9808333334,9.655,15.7118333333,35.5098333334,29.3163333333,33.2715,10.4316666666,11.365
609.59,9.64849999999,30.9205,24.458,26.362,16.0411666666,9.66716666667,15.7845,35.5485,29.2761666666,33.2483333333,10.5363333333,11.485
609.93,9.67266666669,30.9835,24.3788333334,26.412,16.0026666667,9.7265,15.803,35.4856666667,29.2548333333,33.1955,10.5738333333,11.5036666667
610.26,9.60583333335,30.955,24.2891666667,26.378,15.9961666667,9.71583333334,15.7761666667,35.375,29.1386666666,33.0833333333,10.5801666667,11.5146666667
610.60,9.58133333335,30.9873333334,24.2943333334,26.3993333334,15.9651666666,9.672,15.7265,35.255,29.0936666667,32.9766666667,10.5775,11.5821666667
610.93,9.613,31.0111666666,24.2573333333,26.4291666667,16.0028333333,9.7,15.6841666667,35.1245,28.9591666666,32.8701666667,10.626,11.6791666666
611.27,9.56183333335,30.961,24.1576666667,26.3996666666,15.972,9.633,15.6403333334,34.9891666667,28.7345,32.6578333333,10.6013333333,11.5818333334
611.60,9.54899999998,30.9541666666,24.1618333333,26.3986666667,15.9363333333,9.62066666667,15.5476666667,34.8211666667,28.507,32.4768333333,10.589,11.5653333334
611.93,9.47483333335,30.951,24.0693333334,26.4161666666,15.941,9.568,15.5048333333,34.5893333333,28.3878333334,32.2808333333,10.5481666667,11.5625
612.27,9.49999999999,31.0525,24.0553333333,26.4468333333,15.9508333334,9.6105,15.5323333333,34.3648333333,28.2686666666,32.2093333334,10.5768333333,11.5731666666
612.60,9.391,31.0203333333,23.8956666667,26.4066666667,15.8388333333,9.46183333334,15.3993333333,34.2423333334,28.0963333333,32.015,10.478,11.5673333333
612.94,9.22833333334,30.9113333334,23.8641666667,26.3966666666,15.729,9.33233333334,15.2178333334,34.0891666667,27.8825,31.7778333334,10.385,11.4236666666
613.27,9.10583333333,30.8535,23.7225,26.4003333333,15.6355,9.17683333334,15.0101666667,33.8833333334,27.6915,31.5958333334,10.2598333334,11.2465
613.61,9.13166666667,30.9178333333,23.7745,26.5036666666,15.7001666667,9.17133333333,14.9735,33.7875,27.6475,31.4656666667,10.2898333333,11.2733333333
613.94,9.114,31.0461666667,23.7671666666,26.6953333333,15.7378333334,9.18733333334,14.9166666667,33.7508333333,27.6068333334,31.4191666666,10.292,11.3261666666
614.28,9.31716666666,31.2391666667,23.7951666667,26.8491666666,15.9235,9.38833333333,15.0423333334,33.7,27.6823333334,31.4675,10.4703333334,11.4926666667
614.61,9.26933333334,31.3948333334,23.8606666666,26.936,15.8963333334,9.34466666667,15.0551666666,33.6501666667,27.661,31.5068333333,10.4965,11.5098333333
614.94,9.2945,31.393,23.8831666667,26.9906666667,15.931,9.38666666667,15.0378333334,33.5395,27.4878333333,31.3695,10.493,11.5388333333
615.28,9.28266666667,31.5568333333,23.8151666667,27.0421666667,15.9561666666,9.40883333333,15.0161666667,33.5043333333,27.4338333334,31.3696666667,10.5106666667,11.5043333334
615.61,9.26966666666,31.6235,23.7595,27.0715,15.9411666667,9.4335,14.955,33.3978333334,27.3721666667,31.3191666666,10.5025,11.4358333333
615.95,9.402,31.7455,23.8755,27.2563333333,16.0975,9.56966666667,15.0003333333,33.4511666667,27.4225,31.3151666667,10.5898333333,11.5861666666
616.28,9.31216666667,31.6706666667,23.7161666667,27.1666666667,16.0001666666,9.4555,14.8408333333,33.1625,27.2211666667,31.169,10.4685,11.3873333333
616.61,9.3095,31.8008333333,23.6728333333,27.1438333334,15.9881666667,9.51866666667,14.7811666666,32.973,27.2938333334,31.1465,10.4981666667,11.372
616.95,9.40883333334,31.9365,23.7338333333,27.2335,16.1011666667,9.68566666666,14.972,32.8966666667,27.2681666666,31.1215,10.635,11.5556666666
617.28,9.31516666667,31.9533333333,23.6411666667,27.2965,15.9955,9.54233333334,14.832,32.7848333334,27.1361666666,30.9716666667,10.5525,11.4738333333
617.62,9.43166666666,32.0345,23.7018333334,27.3411666667,16.1423333333,9.64383333333,14.9341666667,32.7058333333,27.0665,30.9006666667,10.6531666666,11.528
617.95,9.19333333333,31.9418333334,23.4511666666,27.2148333334,15.9338333333,9.4565,14.7006666667,32.5016666666,26.7675,30.6115,10.4476666667,11.3205
618.28,9.17516666666,31.9028333334,23.347,27.1678333333,15.9105,9.46116666667,14.6941666667,32.3765,26.5921666667,30.3675,10.3993333333,11.2876666667
618.62,9.16016666666,32.0201666667,23.2785,27.2255,15.975,9.36783333333,14.6998333333,32.3501666666,26.6591666667,30.4291666667,10.3663333333,11.2748333333
618.95,9.08683333334,31.9683333333,23.1975,27.2683333334,15.9443333334,9.35266666667,14.6266666667,32.243,26.5811666666,30.226,10.3955,11.304
619.28,9.15466666667,31.9676666667,23.2155,27.3036666667,15.9638333333,9.38733333333,14.6163333333,32.1406666666,26.4586666667,30.1028333333,10.4258333333,11.3381666667
619.62,8.9815,31.9185,23.1063333333,27.2445,15.8921666666,9.21866666666,14.5438333333,31.977,26.3531666667,29.954,10.3808333333,11.2216666667
619.95,9.05233333333,32.0256666667,23.1383333333,27.4258333333,15.9721666667,9.4355,14.68,32.0175,26.4346666667,29.9213333333,10.4825,11.3375
620.28,9.11083333334,32.0455,23.1036666666,27.5163333333,16.0498333334,9.40766666666,14.723,32.008,26.3476666667,29.8483333333,10.52,11.4088333333
620.62,9.16683333333,32.1588333334,23.1336666667,27.6065,16.1258333334,9.54216666667,14.738,32.0685,26.3803333334,29.8308333334,10.6001666667,11.4491666667
620.95,9.34383333333,32.337,23.2321666667,27.755,16.3666666667,9.8245,14.9611666667,32.0526666666,26.3713333334,29.8491666667,10.7556666667,11.602
621.28,9.2955,32.4008333334,23.2201666667,27.7785,16.3245,9.80116666667,14.9135,31.9693333334,26.3686666667,29.7465,10.7208333334,11.5638333333
621.62,9.32866666667,32.4711666666,23.3385,27.8335,16.4216666666,9.90033333332,14.9433333334,31.943,26.3803333333,29.709,10.7926666666,11.597
621.95,9.34533333333,32.5236666667,23.2635,27.907,16.4996666667,9.90300000002,14.8676666666,31.826,26.4233333333,29.5608333334,10.8323333333,11.5253333333
622.28,9.41566666667,32.591,23.3121666667,27.9811666666,16.4921666667,10.045,14.8528333333,31.7271666666,26.3466666667,29.4428333334,10.9418333333,11.5915
622.62,9.48366666667,32.6055,23.3763333333,28.0383333333,16.5471666667,9.98033333335,14.8511666667,31.5933333334,26.2935,29.3283333333,10.9173333333,11.5601666667
622.95,9.49916666666,32.7536666667,23.36,28.114,16.522,9.94833333334,14.8315,31.6068333334,26.3446666667,29.2908333333,10.8865,11.5681666667
623.28,9.63516666665,32.8335,23.3711666666,28.2533333333,16.6728333333,10.0855,14.9755,31.5066666666,26.2926666666,29.2576666666,10.9685,11.6833333333
623.62,9.70916666667,32.9066666666,23.3285,28.2608333333,16.7111666667,10.1188333333,14.9311666667,31.4621666666,26.239,29.171,10.975,11.7325
623.95,9.81933333335,33.0421666667,23.3305,28.426,16.7561666667,10.2,15.0375,31.4991666667,26.249,29.1055,11.0008333333,11.7926666667
624.28,9.78433333332,33.1155,23.2266666667,28.3866666667,16.7323333333,10.0466666667,14.9681666666,31.4526666666,26.1476666667,28.9658333333,10.9588333333,11.765
624.62,9.73749999999,33.1633333333,23.1163333333,28.381,16.7165,10.0001666666,14.8513333333,31.3435,26.1756666666,28.9463333334,10.9875,11.7613333333
624.95,9.67066666666,33.1093333334,22.9245,28.322,16.7026666667,9.889,14.7463333333,31.1891666667,26.0,28.7688333333,10.8583333333,11.6698333333
625.28,9.61200000001,32.996,22.7725,28.2695,16.6725,9.725,14.6501666667,31.0191666667,25.886,28.6268333333,10.7288333333,11.5973333333
625.61,9.66100000002,33.0513333333,22.7226666666,28.2828333333,16.679,9.80683333333,14.7198333333,31.0241666667,25.764,28.6148333333,10.7385,11.6398333333
625.95,9.61816666668,33.0786666666,22.6405,28.2793333333,16.7171666667,9.79483333333,14.7448333333,30.9156666666,25.7275,28.475,10.7475,11.6491666667
626.28,9.65250000001,33.1636666667,22.6496666666,28.3135,16.7536666667,9.88733333334,14.759,30.915,25.7295,28.4941666666,10.7473333333,11.6361666667
626.61,9.76116666667,33.1556666666,22.6633333333,28.3373333334,16.8373333333,10.0246666667,14.8498333333,30.7835,25.6488333333,28.4111666667,10.8905,11.7135
626.94,9.6665,33.1018333334,22.5135,28.324,16.8013333334,10.0055,14.6598333333,30.702,25.558,28.2593333333,10.8185,11.6595
627.28,9.58900000001,33.1416666666,22.5013333333,28.352,16.7975,9.90183333334,14.6241666667,30.5658333333,25.5685,28.1846666667,10.847,11.6355
627.61,9.53483333333,33.1171666667,22.4438333333,28.311,16.8435,9.92666666667,14.5018333333,30.4038333334,25.4348333333,28.0705,10.82,11.598
627.94,9.47216666665,32.9976666667,22.3603333333,28.3523333333,16.7985,9.95649999999,14.448,30.2025,25.2738333333,27.9465,10.7335,11.5821666667
628.27,9.51416666665,32.9665,22.2866666667,28.3476666666,16.7906666667,9.95066666668,14.4583333333,30.1418333333,25.085,27.7356666667,10.6825,11.5036666667
628.61,9.46466666665,32.9426666666,22.1853333334,28.2903333333,16.6468333333,9.86083333334,14.3866666667,29.954,25.0488333333,27.6143333334,10.6466666666,11.4346666667
628.94,9.44266666668,33.0555,22.1735,28.4015,16.6666666666,9.96816666669,14.3758333333,29.893,24.9188333334,27.5861666667,10.669,11.4335
629.27,9.42983333331,33.1381666667,22.1733333333,28.4868333333,16.7316666666,9.95883333334,14.2885,29.775,24.9106666667,27.5281666667,10.6015,11.445
629.60,9.44999999998,33.121,22.1025,28.527,16.6741666667,9.90799999998,14.1678333333,29.643,24.8063333333,27.4286666666,10.5241666667,11.3588333333
629.94,9.27566666666,33.0023333333,21.8531666667,28.4748333333,16.5411666666,9.71533333333,14.022,29.3941666667,24.614,27.1803333333,10.4016666667,11.2476666667
630.27,9.20366666667,33.0636666666,21.7501666667,28.5506666667,16.5481666667,9.56833333333,13.8865,29.3486666667,24.5271666667,27.131,10.2913333333,11.1641666667
630.60,9.183,33.147,21.6933333333,28.5026666667,16.436,9.46083333333,13.8398333334,29.256,24.5248333333,26.9991666667,10.1621666666,11.0558333333
630.93,9.299,33.2835,21.7663333333,28.6631666666,16.6026666666,9.62933333334,13.9423333333,29.3081666667,24.4828333333,26.936,10.1816666666,11.152
631.26,9.28916666667,33.3816666667,21.7396666667,28.618,16.562,9.5805,13.9126666667,29.3471666666,24.529,26.8705,10.1185,11.1636666667
631.60,9.41266666667,33.5326666667,21.7983333333,28.6731666667,16.6618333333,9.69916666667,13.938,29.3845,24.653,26.8618333333,10.2223333333,11.1365
631.93,9.33749999998,33.5491666667,21.765,28.6263333333,16.675,9.72566666667,13.8758333333,29.253,24.5933333333,26.7771666667,10.1541666666,11.2305
632.26,9.38450000002,33.5846666666,21.835,28.6873333333,16.7931666667,9.90049999999,13.8535,29.2145,24.5458333333,26.6953333333,10.215,11.3391666667
632.59,9.52833333332,33.7405,21.8538333333,28.741,16.853,9.9645,13.9376666667,29.148,24.6658333333,26.6458333333,10.3505,11.3881666667
632.92,9.51916666665,33.7616666667,21.8221666666,28.7798333333,16.819,9.91,13.8878333333,29.0376666667,24.6266666667,26.5445,10.3773333333,11.4433333334
633.26,9.61466666669,33.8853333333,21.8636666667,28.8278333334,16.9165,9.98316666666,13.9546666666,29.1331666667,24.751,26.4535,10.4715,11.6175
633.59,9.81349999998,34.0125,21.9535,28.9038333334,17.0575,10.1961666667,14.0288333334,29.2251666667,24.786,26.5256666667,10.6191666667,11.7686666666
633.92,9.68299999999,33.9028333333,21.7506666666,28.731,17.0016666666,10.0588333333,13.8448333333,29.0056666667,24.5723333333,26.306,10.4753333333,11.6673333334
634.25,9.74699999999,33.996,21.7956666666,28.7693333333,17.0635,10.1566666667,13.8738333333,29.0221666667,24.551,26.273,10.5681666667,11.7631666667
634.58,9.75033333331,33.9863333333,21.76,28.7093333333,17.0311666667,10.0881666667,13.8346666667,28.8796666667,24.479,26.2003333334,10.6135,11.7703333333
634.91,9.79650000001,33.9915,21.6845,28.7623333333,17.0791666667,10.1576666666,13.8326666667,28.6981666667,24.3153333334,26.1446666667,10.684,11.7893333334
635.25,9.83216666665,33.989,21.597,28.766,17.0843333333,10.1451666666,13.8003333334,28.5545,24.157,26.0193333333,10.7093333333,11.8263333334
635.58,9.91616666665,34.11,21.5968333333,28.7846666667,17.1816666666,10.1305,13.7878333334,28.5701666666,24.1935,26.0391666667,10.7908333333,11.7783333333
635.91,10.0203333333,34.2855,21.688,28.8515,17.319,10.2153333333,13.841,28.665,24.3096666667,26.0738333334,10.8901666667,11.9025
636.24,9.99633333332,34.3238333333,21.6285,28.787,17.2993333333,10.1373333333,13.728,28.6236666666,24.1988333334,25.9956666666,10.815,11.9063333334
636.57,10.0438333333,34.336,21.5726666667,28.7705,17.3106666667,10.1601666666,13.7415,28.5718333333,24.1811666667,25.9313333334,10.8371666666,11.8961666667
636.90,9.82799999998,34.3058333334,21.3551666666,28.6843333333,17.2021666667,10.0815,13.5631666667,28.34,23.9123333333,25.8148333334,10.7738333333,11.6801666666
637.23,9.76949999999,34.355,21.278,28.6696666667,17.1468333333,9.99233333334,13.49,28.271,23.8046666667,25.6993333334,10.6771666667,11.6658333334
637.56,9.88716666666,34.4611666667,21.4771666667,28.894,17.2323333333,10.181,13.6028333334,28.4715,24.0025,25.8045,10.7946666667,11.8873333333
637.90,9.88266666666,34.4136666667,21.4033333333,28.8793333334,17.2393333334,10.115,13.4681666666,28.29,23.8636666667,25.6843333333,10.7566666667,11.9283333334
638.23,9.88583333334,34.4543333334,21.2703333333,28.9245,17.194,10.0655,13.297,28.3103333334,23.8728333333,25.6246666667,10.74,11.8871666666
638.56,9.90350000002,34.5801666667,21.3296666667,28.958,17.2018333333,10.0088333333,13.2793333333,28.2768333333,23.9116666667,25.446,10.7031666667,11.9425
638.89,9.70633333332,34.4726666666,21.2236666667,28.8715,17.1693333334,9.85833333334,13.0775,28.1976666667,23.8391666667,25.2668333333,10.5205,11.8678333333
639.22,9.57483333334,34.4268333334,21.1555,28.8681666667,17.1275,9.8645,12.9778333333,28.1076666667,23.6976666667,25.0353333333,10.4636666666,11.9116666666
639.55,9.52133333334,34.4648333334,21.0608333334,28.9071666667,17.0888333333,9.85016666667,13.0093333333,27.9251666667,23.4671666667,24.9153333333,10.4558333334,11.9016666667
639.88,9.47983333333,34.3791666667,21.0128333333,28.9956666667,17.0818333334,9.90283333333,12.9956666666,27.8728333334,23.3358333334,24.72,10.3905,11.9116666667
640.21,9.46050000001,34.344,21.0325,28.9818333334,17.02,9.818,12.9788333333,27.8241666667,23.2396666667,24.6201666667,10.365,11.9068333334
640.54,9.57616666666,34.4475,21.0795,29.1598333334,17.1248333333,9.91216666666,13.0586666666,27.7981666667,23.4456666666,24.5678333334,10.4013333333,12.1485
640.87,9.50716666667,34.5498333334,21.0571666667,29.1661666666,17.18,9.95566666668,13.0025,27.6221666666,23.4296666667,24.5691666666,10.4396666666,12.1571666666
641.20,9.54483333335,34.6375,21.0015,29.0886666666,17.1903333333,9.976,13.072,27.5093333333,23.3323333334,24.3751666667,10.5503333334,12.2415
641.53,9.55483333335,34.749,21.0003333333,29.1628333334,17.2948333333,10.0301666667,13.1118333333,27.622,23.3095,24.392,10.6116666666,12.2606666667
641.87,9.55166666668,34.87,21.0608333333,29.1655,17.3506666666,10.1051666666,13.2661666666,27.5711666667,23.239,24.4188333334,10.7015,12.328
642.20,9.47666666667,34.7661666667,20.8726666667,29.0631666666,17.2711666667,10.047,13.0503333334,27.49,23.1078333333,24.274,10.6515,12.2995
642.53,9.48283333333,34.9773333333,20.8768333333,29.095,17.211,10.021,13.0683333333,27.3405,23.1605,24.2083333333,10.5761666667,12.3591666667
642.86,9.62133333334,35.1393333333,20.9091666667,29.3243333333,17.1876666667,10.0313333334,13.1286666667,27.298,23.2146666667,24.2311666666,10.6201666667,12.4481666666
643.19,9.72350000002,35.225,20.8711666666,29.4185,17.292,10.0855,13.1118333333,27.2413333333,23.298,24.1628333334,10.6583333333,12.473
643.52,9.92266666665,35.4436666667,21.0265,29.5121666666,17.3818333333,10.1415,13.1588333333,27.2913333333,23.4725,24.2428333333,10.8808333334,12.6645
643.85,10.0813333333,35.8465,21.1595,29.7793333334,17.683,10.427,13.334,27.5341666667,23.7233333333,24.3478333333,11.2175,12.96
644.18,10.044,35.8575,21.138,29.679,17.6035,10.3948333333,13.2431666667,27.4166666667,23.4646666667,24.333,11.0985,12.8081666667
644.51,10.1305,35.9458333333,21.1788333333,29.8275,17.6331666667,10.375,13.303,27.5281666667,23.4981666667,24.1845,11.117,12.8165
644.84,9.96516666665,35.9866666667,21.0101666667,29.8686666667,17.543,10.2201666667,13.1683333333,27.269,23.4285,24.0968333333,11.0045,12.6676666666
645.17,10.0151666666,35.9881666667,20.9875,29.9135,17.4518333333,10.1851666667,13.1308333333,27.0306666666,23.4525,23.9111666666,10.9568333333,12.5805
645.50,10.0361666667,36.0413333333,20.9535,30.0303333333,17.474,10.3021666667,13.0105,26.9445,23.4985,23.7128333333,10.8725,12.6506666667
645.83,10.0675,36.2306666667,21.0293333334,30.2703333333,17.6168333334,10.3835,13.1465,26.9763333333,23.6266666667,23.8236666666,11.0088333334,12.7635
646.16,10.2113333333,36.2533333333,21.0446666667,30.3865,17.7621666666,10.5155,13.2143333333,27.0458333333,23.6005,23.8441666667,11.2443333333,12.814
646.49,10.0905,36.1133333333,20.9933333334,30.1391666666,17.7456666667,10.4755,13.1658333333,26.8488333334,23.4778333333,23.7756666667,11.1848333333,12.7695
