wavelength,Back_EucPenm,Belly_EucPenm,Breast_EucPenm,Crissum_EucPenm,Crown_EucPenm,DorTail_EucPenm,Rump_EucPenm,Throat_EucPenm,WingTip_EucPenm
435.42,4.75226666666,6.8344,5.30073333333,5.81446666667,8.64346666667,5.93293333333,5.12376666667,29.9676,9.30166666667
435.78,4.7702,6.866,5.34586666667,5.851,8.69299999999,5.95586666667,5.15608,30.0422,9.33243333333
436.13,4.76886666667,6.88666666667,5.3516,5.8496,8.73213333333,5.94433333333,5.15463333333,30.1063333333,9.3307
436.49,4.7606,6.90266666667,5.34,5.84666666667,8.74606666666,5.92853333333,5.14758666667,30.1386,9.33476666667
436.84,4.7674,6.90733333333,5.35113333333,5.8558,8.78753333333,5.92453333333,5.1547,30.2232666667,9.3474
437.20,4.7628,6.9146,5.35466666667,5.858,8.81833333334,5.91153333333,5.15280666667,30.2630666667,9.35203333333
437.56,4.74126666667,6.91686666667,5.33966666666,5.86213333333,8.83646666667,5.89393333333,5.1437,30.3379333333,9.35296666667
437.91,4.7438,6.95033333333,5.35066666667,5.88193333333,8.86633333333,5.90266666667,5.14893333333,30.4082,9.3736
438.27,4.7628,6.98573333333,5.37546666667,5.90566666667,8.92493333333,5.92766666667,5.18051333333,30.5058666666,9.40283333333
438.62,4.74053333333,6.96446666667,5.34426666667,5.89993333334,8.92640000001,5.89393333333,5.16603333333,30.5322,9.389
438.98,4.73613333333,6.9624,5.332,5.902,8.9504,5.88533333333,5.15805333333,30.5987333333,9.40393333333
439.33,4.71893333333,6.94966666667,5.3094,5.88086666667,8.95526666667,5.87633333333,5.14588,30.6376,9.39116666667
439.69,4.7084,6.94093333333,5.28893333333,5.86006666667,8.96086666667,5.85206666667,5.13279333333,30.6736,9.38016666667
440.04,4.72146666667,6.9386,5.30013333333,5.86953333333,8.99113333332,5.863,5.14026,30.7232,9.39436666667
440.40,4.712,6.9222,5.3074,5.86206666667,9.0112,5.8574,5.13246,30.7629333333,9.37393333333
440.75,4.73306666667,6.9358,5.309,5.8712,9.03353333333,5.85993333333,5.13885333333,30.8197333333,9.3844
441.11,4.70986666667,6.90986666667,5.27766666667,5.8466,9.03386666667,5.83466666667,5.12612,30.8571333333,9.3659
441.47,4.72533333333,6.91233333333,5.286,5.84946666667,9.06353333334,5.84306666667,5.13363333333,30.9290666667,9.36746666667
441.82,4.74233333333,6.89886666667,5.28606666667,5.83806666667,9.10013333334,5.85306666667,5.14926666667,31.0102666667,9.36916666667
442.18,4.72326666667,6.8654,5.2564,5.809,9.10700000001,5.8362,5.12393333333,31.0514,9.3466
442.53,4.7186,6.85346666667,5.255,5.80673333333,9.14533333333,5.8484,5.12562,31.1505333333,9.36483333333
442.89,4.72513333333,6.847,5.261,5.80466666667,9.16813333333,5.85093333333,5.13844666667,31.2082666667,9.36276666667
443.24,4.71486666667,6.8288,5.2522,5.79973333333,9.20013333333,5.84713333333,5.1286,31.2883333333,9.3642
443.60,4.72446666667,6.81126666667,5.2382,5.79473333333,9.25086666666,5.85786666667,5.13036,31.3764,9.38053333333
443.95,4.724,6.7834,5.21713333333,5.77473333333,9.2736,5.867,5.13001333333,31.4759333333,9.37783333333
444.31,4.71926666667,6.76586666667,5.20373333333,5.7556,9.31333333333,5.87566666667,5.13619333333,31.5772666667,9.41446666667
444.66,4.68493333333,6.721,5.16853333333,5.7124,9.323,5.87473333333,5.112,31.639,9.41426666667
445.02,4.6828,6.6948,5.1554,5.7044,9.35359999999,5.879,5.11401333333,31.7228,9.42196666667
445.37,4.6758,6.67826666667,5.14506666667,5.68293333334,9.38160000001,5.8812,5.11329333333,31.7564666667,9.41743333333
445.72,4.65933333333,6.6478,5.11953333333,5.659,9.39653333333,5.86513333333,5.09242,31.7887333333,9.4106
446.08,4.65606666667,6.62113333333,5.10346666667,5.6386,9.42153333333,5.86093333333,5.08568666666,31.8363333333,9.4045
446.43,4.6908,6.6242,5.12353333333,5.64053333333,9.46966666667,5.9006,5.10849333333,31.8896666667,9.4238
446.79,4.681,6.59033333333,5.10306666667,5.6184,9.49206666667,5.89686666667,5.09114666667,31.9251333333,9.41626666667
447.14,4.67046666667,6.55746666667,5.09446666667,5.58646666667,9.51026666666,5.8866,5.08645333333,31.9475333333,9.4107
447.50,4.65466666667,6.53366666667,5.07746666667,5.5796,9.52813333333,5.87626666667,5.07813333333,32.007,9.40896666667
447.85,4.62973333333,6.4992,5.04873333333,5.54933333333,9.53853333333,5.85586666667,5.05276666667,32.0302,9.39403333333
448.21,4.62246666667,6.47866666667,5.0282,5.5366,9.54666666667,5.84866666666,5.04077333333,32.0443333333,9.38086666667
448.56,4.63933333333,6.4764,5.0336,5.54446666667,9.58259999999,5.84813333333,5.05536,32.0938666667,9.38953333333
448.92,4.63086666667,6.459,5.0244,5.51873333333,9.60046666666,5.83013333333,5.03758,32.1470666667,9.3816
449.27,4.61613333333,6.41546666667,5.00206666667,5.49726666667,9.61719999999,5.81766666667,5.01626,32.2156666667,9.40553333333
449.62,4.6086,6.387,4.994,5.48646666667,9.66126666666,5.8176,5.01462,32.2842666667,9.39343333333
449.98,4.6012,6.36373333333,4.99206666667,5.4834,9.68593333334,5.81546666667,5.00773333333,32.3514666667,9.41973333333
450.33,4.56993333333,6.33706666667,4.96246666667,5.45353333333,9.69426666666,5.78893333333,4.98964666667,32.3955333333,9.3992
450.69,4.58253333333,6.3316,4.96193333333,5.45246666666,9.7288,5.8078,5.00073333333,32.4764666667,9.42943333333
451.04,4.59273333333,6.3322,4.95073333333,5.45353333333,9.76180000001,5.818,5.00205333333,32.5778,9.459
451.40,4.59373333333,6.32353333333,4.96206666666,5.44786666667,9.78593333335,5.8318,5.00303333333,32.6500666667,9.47303333333
451.75,4.60273333333,6.31573333333,4.97133333333,5.4468,9.82386666667,5.83273333333,5.02739333333,32.7201333333,9.50586666667
452.10,4.6254,6.308,4.97733333333,5.44966666666,9.87453333334,5.84826666667,5.03978666667,32.8355333333,9.53576666667
452.46,4.6144,6.30066666667,4.96713333333,5.442,9.89053333333,5.84366666667,5.03351333333,32.9038,9.5317
452.81,4.624,6.2906,4.9654,5.43926666667,9.92026666666,5.8544,5.04423333333,32.9618,9.53943333333
453.17,4.6208,6.29073333333,4.95233333333,5.43086666667,9.93613333334,5.84633333333,5.04165333333,33.0158,9.51863333333
453.52,4.6076,6.28373333333,4.9384,5.41546666667,9.92746666666,5.8424,5.03215333333,33.0606666667,9.53296666667
453.87,4.59593333333,6.2846,4.9148,5.3954,9.93613333335,5.81646666667,5.03049333333,33.1171333333,9.50826666667
454.23,4.59186666667,6.269,4.91153333333,5.3978,9.93793333332,5.79873333333,5.01374,33.2078,9.5142
454.58,4.57433333333,6.26146666666,4.90313333333,5.38426666667,9.94673333333,5.78113333334,5.00223333333,33.2332666667,9.48763333333
454.93,4.578,6.27473333333,4.91193333333,5.40533333333,9.98206666666,5.78473333333,5.02178,33.3022,9.50186666667
455.29,4.59173333333,6.298,4.92226666666,5.41186666667,10.0196,5.7982,5.03910666667,33.353,9.52663333333
455.64,4.59533333333,6.3292,4.9352,5.4282,10.0439333333,5.79773333333,5.03635333334,33.4306666667,9.52056666667
456.00,4.58746666667,6.32753333333,4.93173333333,5.428,10.0501333333,5.79053333333,5.03308,33.4552666666,9.49553333333
456.35,4.59993333333,6.34086666667,4.951,5.4392,10.0857333333,5.801,5.04225333333,33.5046,9.49393333333
456.70,4.62,6.3744,4.9752,5.478,10.1336666667,5.8296,5.06761333333,33.5998,9.5302
457.06,4.6306,6.4038,4.9892,5.5088,10.1584,5.8482,5.0873,33.651,9.53573333333
457.41,4.65866666667,6.44893333333,5.0438,5.55473333333,10.189,5.86573333333,5.11012666667,33.7094666667,9.56503333333
457.76,4.688,6.49186666667,5.10413333333,5.60586666667,10.2342666667,5.91473333333,5.15708,33.7874666666,9.61546666667
458.12,4.69793333333,6.50953333333,5.12166666667,5.62846666667,10.2478666667,5.94106666667,5.18196,33.8166666667,9.6253
458.47,4.72306666667,6.54346666667,5.16126666667,5.67393333333,10.2792,5.964,5.2215,33.8959333333,9.65773333333
458.82,4.73873333333,6.5714,5.1892,5.69426666667,10.2940666667,5.98806666667,5.23033333333,33.9549333334,9.67446666667
459.18,4.7342,6.56906666667,5.18746666667,5.68673333333,10.286,5.98206666667,5.22282,33.9938,9.64006666667
459.53,4.74453333333,6.58086666667,5.20246666667,5.70206666667,10.2952666667,5.9916,5.2337,34.0356666667,9.65536666667
459.88,4.74493333333,6.60486666667,5.2204,5.72493333333,10.305,6.001,5.23876,34.0916666667,9.65983333333
460.24,4.73806666667,6.62153333333,5.23326666667,5.74593333333,10.3072,5.99806666667,5.24072,34.1138666666,9.66446666667
460.59,4.74426666667,6.65506666667,5.26453333333,5.78286666667,10.3206,6.01166666667,5.26308,34.1432666667,9.66923333333
460.94,4.76966666667,6.6936,5.2994,5.81586666667,10.3360666667,6.0326,5.29120666667,34.1971333333,9.70073333333
461.29,4.79213333333,6.73166666667,5.32773333333,5.85386666667,10.3768,6.06693333333,5.33176,34.2621333333,9.72536666667
461.65,4.8184,6.7818,5.3586,5.8956,10.3999333334,6.0842,5.35373333333,34.3384666667,9.7427
462.00,4.82373333333,6.82753333333,5.38026666667,5.9278,10.4321333333,6.086,5.36662,34.4210666667,9.7576
462.35,4.80613333333,6.86493333333,5.3944,5.946,10.4463333333,6.092,5.36028666667,34.4874,9.7593
462.71,4.81053333333,6.89806666667,5.4232,5.99066666667,10.4724,6.09413333333,5.38618666667,34.5311333333,9.7717
463.06,4.83226666667,6.97613333333,5.48413333333,6.0668,10.5240666667,6.11293333333,5.42496666667,34.6157333333,9.8315
463.41,4.8402,7.04393333333,5.53306666667,6.132,10.5564,6.1398,5.45307333333,34.6789333333,9.84483333333
463.76,4.8808,7.13333333333,5.58866666667,6.20293333333,10.6119333333,6.1738,5.49918666667,34.7587333333,9.90133333333
464.12,4.9224,7.20213333333,5.64686666667,6.25566666666,10.6609333333,6.2046,5.55404666667,34.8483333333,9.9348
464.47,4.9588,7.2816,5.69746666667,6.29933333333,10.6902666667,6.23346666667,5.57584666667,34.9416666667,9.96046666667
464.82,4.96033333333,7.32246666667,5.72826666667,6.33126666667,10.7274,6.2348,5.58082,35.0496666667,9.9528
465.17,4.94733333333,7.35233333333,5.72813333333,6.35806666667,10.7187333333,6.2156,5.56325333333,35.0762666667,9.9317
465.53,4.9592,7.4042,5.76633333334,6.38386666667,10.7314666667,6.21533333333,5.56808,35.1464,9.9427
465.88,5.00986666667,7.49613333333,5.8414,6.45806666667,10.7914,6.26033333333,5.61817333333,35.2392,9.9757
466.23,5.068,7.57913333333,5.91326666667,6.52633333334,10.8216,6.2982,5.66215333333,35.3216666667,10.0058
466.58,5.11146666667,7.6484,5.97426666667,6.585,10.8480666667,6.3344,5.70391333333,35.4317333333,10.0380666667
466.94,5.1446,7.71453333333,6.02073333333,6.64486666667,10.8784666667,6.36806666667,5.74352666667,35.503,10.0614666667
467.29,5.19413333333,7.7852,6.1014,6.6984,10.9266666667,6.40406666667,5.80497333333,35.5967333333,10.0834333333
467.64,5.20633333333,7.83853333333,6.14853333333,6.73313333333,10.9352666666,6.4174,5.83298666667,35.6559333333,10.0791666667
467.99,5.22753333333,7.90873333333,6.19613333333,6.79213333333,10.9659333333,6.45246666667,5.86906666667,35.7582666667,10.1027666667
468.35,5.23873333333,7.95693333333,6.2366,6.83766666667,10.9854666667,6.46946666667,5.89424666667,35.817,10.1287
468.70,5.24813333333,8.00919999999,6.2914,6.88773333334,11.0038666667,6.49733333333,5.93354666667,35.818,10.1585333333
469.05,5.2576,8.06893333333,6.35666666667,6.92346666667,11.0261333333,6.51013333333,5.96713333333,35.9206666667,10.1736333333
469.40,5.2402,8.10146666667,6.38013333333,6.9634,11.0263333333,6.5128,5.98906,35.9340666667,10.1682
469.75,5.2494,8.15746666667,6.42733333333,7.0078,11.0472666667,6.52626666667,6.01983333333,35.9785333333,10.2164333333
470.11,5.26066666667,8.19819999999,6.46506666667,7.05453333333,11.0754666667,6.5432,6.05091333333,36.0368,10.2337
470.46,5.26146666667,8.25259999999,6.49066666667,7.0958,11.1002,6.56206666667,6.06636,36.0856,10.2387333333
470.81,5.29306666667,8.30033333333,6.54013333334,7.13026666667,11.1209333333,6.58853333333,6.1028,36.1168,10.2673666667
471.16,5.28846666667,8.31719999999,6.52666666667,7.15053333333,11.1273333333,6.59933333333,6.11672666667,36.1574666667,10.2826666667
471.51,5.2892,8.33693333333,6.54413333333,7.17586666667,11.1295333333,6.61113333333,6.12200666667,36.1858666667,10.2926666667
471.87,5.2962,8.34086666667,6.55473333333,7.18746666667,11.1348,6.60426666667,6.12316666667,36.242,10.2987333333
472.22,5.3326,8.37553333334,6.5904,7.22906666666,11.1727333333,6.6218,6.15281333333,36.2889333333,10.3179
472.57,5.37433333333,8.43766666666,6.63986666667,7.27986666667,11.2234,6.6546,6.18572,36.3878666667,10.3529333333
472.92,5.4158,8.46546666666,6.659,7.32813333333,11.2727333333,6.6832,6.20992666667,36.4549333333,10.3805
473.27,5.4522,8.49953333334,6.67766666667,7.35053333333,11.3177333333,6.701,6.2282,36.5427333333,10.4257666667
473.62,5.46366666667,8.48726666666,6.67126666667,7.35273333333,11.3332666667,6.70013333333,6.22350666667,36.5873333333,10.3915333333
473.98,5.45673333333,8.4812,6.66653333333,7.34786666667,11.36,6.70126666667,6.22867333333,36.6348,10.4060333333
474.33,5.4506,8.46313333333,6.65513333333,7.34806666667,11.3798666667,6.70526666666,6.21416,36.6870666667,10.4063
474.68,5.41593333333,8.43153333334,6.62633333333,7.32846666666,11.3932666667,6.69233333333,6.17954666667,36.7336666667,10.3812333333
475.03,5.40733333333,8.42600000001,6.61346666666,7.30333333333,11.3983333333,6.67193333333,6.15676,36.7757333333,10.3768666667
475.38,5.41706666667,8.40453333333,6.59906666667,7.28313333333,11.4472666667,6.6732,6.17392666667,36.8518666667,10.3918333333
475.73,5.45173333333,8.42533333334,6.61453333333,7.30013333333,11.5132666667,6.70353333333,6.19946,36.9187333333,10.458
476.08,5.42886666667,8.39686666667,6.58233333333,7.26086666667,11.5238666667,6.68873333333,6.19211333334,36.9754666667,10.4532666667
476.44,5.40933333334,8.33113333333,6.52906666667,7.21333333333,11.5330666667,6.66586666667,6.16567333333,37.0271333333,10.4369333333
476.79,5.39006666667,8.30293333334,6.5008,7.16346666667,11.5338,6.66053333333,6.15493333333,37.0492666667,10.4303666667
477.14,5.37926666667,8.25073333334,6.47526666667,7.1344,11.5555333333,6.66833333333,6.1443,37.0940666667,10.4147333333
477.49,5.33906666667,8.18546666666,6.4228,7.06913333333,11.5437333333,6.6478,6.11267333333,37.121,10.4067333333
477.84,5.341,8.14146666667,6.38753333333,7.03573333333,11.5517333333,6.64566666667,6.09472666667,37.1562,10.3925
478.19,5.33233333333,8.07173333334,6.35533333333,6.96673333333,11.5594,6.633,6.07946666667,37.1895333333,10.3833
478.54,5.319,8.01426666667,6.3114,6.9214,11.5626,6.6146,6.05968666667,37.2272666667,10.3759333333
478.89,5.28366666667,7.92866666666,6.25993333333,6.864,11.5775333333,6.5964,6.01608666667,37.2510666667,10.3684333333
479.24,5.26413333333,7.862,6.21626666667,6.82186666667,11.5879333333,6.58206666667,5.97305333333,37.3023333333,10.3614666667
479.60,5.2168,7.7798,6.15826666667,6.76026666667,11.5716,6.55726666666,5.92215333333,37.3045333333,10.3062
479.95,5.204,7.702,6.1202,6.7286,11.5976,6.56406666667,5.90374,37.3483333333,10.3148666667
480.30,5.208,7.6542,6.09166666667,6.7028,11.6118666667,6.57966666667,5.89374,37.3776666667,10.3191333333
480.65,5.1788,7.58673333333,6.03526666666,6.663,11.6206,6.5706,5.86590666667,37.43,10.32
481.00,5.16773333333,7.5202,5.981,6.61093333333,11.6056,6.56533333333,5.83816666667,37.4580666667,10.2960666667
481.35,5.15286666667,7.45686666667,5.93633333333,6.56986666667,11.5954666667,6.5638,5.81636666667,37.5143333333,10.2896333333
481.70,5.1286,7.41386666667,5.8902,6.52686666667,11.5986666667,6.5554,5.79072,37.6028666667,10.2831333333
482.05,5.11906666667,7.3782,5.8514,6.5062,11.5985333333,6.54273333333,5.77312,37.6956666667,10.2806333333
482.40,5.1186,7.351,5.8342,6.49513333333,11.6060666667,6.55046666667,5.76606666667,37.7898,10.2886
482.75,5.1276,7.34166666667,5.81733333333,6.49153333333,11.6175333333,6.553,5.76963333333,37.8532,10.2878333333
483.10,5.11733333333,7.31393333333,5.79846666666,6.48033333333,11.6143333333,6.55306666667,5.7674,37.8756666667,10.2847666667
483.45,5.1056,7.29526666667,5.7792,6.46486666667,11.6054,6.54573333333,5.75912,37.9026666667,10.2900666667
483.80,5.10346666667,7.28473333333,5.76433333333,6.4494,11.6103333333,6.53813333333,5.75122,37.9255333333,10.2892
484.15,5.0962,7.2756,5.7534,6.4402,11.6134666667,6.53286666667,5.74351333334,37.9566666667,10.2882
484.50,5.09246666667,7.26333333333,5.74353333333,6.4332,11.6206666667,6.53073333333,5.73628666666,37.9886,10.2898
484.85,5.08253333333,7.24933333333,5.72853333333,6.41866666667,11.6233333333,6.52446666667,5.72670666667,38.0274,10.2899
485.20,5.0826,7.25013333333,5.7256,6.42453333333,11.6394666667,6.52273333333,5.72550666667,38.0732,10.2956
485.55,5.07946666667,7.2384,5.71893333333,6.42253333334,11.6398,6.517,5.72169333333,38.0954,10.2973666667
485.90,5.0858,7.25106666667,5.7268,6.4308,11.6613333333,6.5288,5.72579333333,38.1190666667,10.3109333333
486.25,5.09466666667,7.25746666667,5.73693333334,6.44053333334,11.6790666666,6.5362,5.73866666667,38.1382,10.3196333333
486.60,5.09586666667,7.26426666666,5.75006666667,6.4506,11.6944,6.5442,5.73669333333,38.1577333333,10.3347333333
486.95,5.097,7.28173333333,5.76226666667,6.4562,11.708,6.55146666667,5.73694,38.1936,10.3398666667
487.30,5.10506666667,7.29106666667,5.76746666667,6.4574,11.7279333333,6.5502,5.73332,38.2226666667,10.3316
487.65,5.102,7.30986666667,5.78666666667,6.4736,11.7349333333,6.55233333333,5.7313,38.2542,10.3367333333
488.00,5.1066,7.32806666667,5.79966666667,6.4914,11.7476,6.5522,5.73990666667,38.2847333333,10.3441666667
488.35,5.12913333333,7.36633333333,5.83006666667,6.51853333333,11.7637333333,6.57106666667,5.75858,38.3162,10.3546
488.70,5.14633333333,7.40906666667,5.86413333333,6.56093333333,11.7891333333,6.58473333333,5.77499333333,38.3354666666,10.3713666667
489.05,5.1698,7.45946666667,5.90146666667,6.59546666667,11.8128,6.60693333333,5.79540666667,38.3678666667,10.3866666667
489.40,5.1982,7.51806666667,5.9514,6.6538,11.8402666667,6.63293333333,5.8286,38.3984666667,10.4105
489.75,5.2148,7.57473333333,5.99406666667,6.702,11.8531333333,6.64766666667,5.85096666667,38.4344,10.4237333333
490.10,5.22786666667,7.64553333333,6.025,6.74626666667,11.8686,6.655,5.86322,38.4686666667,10.4330666667
490.45,5.2512,7.7108,6.07286666667,6.80926666667,11.8868,6.6828,5.89576666666,38.5409333333,10.4525333333
490.80,5.275,7.7738,6.1176,6.87106666667,11.8946,6.6912,5.91368666667,38.5698,10.4663666667
491.15,5.30293333333,7.8456,6.17406666667,6.95333333333,11.9202666667,6.72366666667,5.95045333333,38.6418,10.5026333333
491.50,5.32266666667,7.9056,6.2138,7.01286666667,11.9356666667,6.75006666667,5.97879333333,38.6776,10.517
491.85,5.33386666667,7.9672,6.2548,7.05546666667,11.9424666667,6.76046666667,5.99502,38.7117333333,10.5225666667
492.20,5.3446,8.02046666667,6.30026666667,7.1074,11.9504666667,6.7678,6.01219333333,38.7518666667,10.5333666667
492.55,5.37533333334,8.09986666667,6.3654,7.18326666667,11.987,6.80093333333,6.0449,38.8332666667,10.5565666667
492.90,5.39766666667,8.18073333333,6.4236,7.257,12.01,6.82473333333,6.08112,38.8900666667,10.5775
493.25,5.42893333333,8.27573333334,6.48533333333,7.3364,12.0452666667,6.85093333333,6.10815333333,38.9467333333,10.5945
493.60,5.45933333333,8.36906666667,6.55626666667,7.42353333333,12.0652,6.86013333333,6.14137333334,38.9900666667,10.5943
493.95,5.4918,8.48393333333,6.64426666667,7.52746666667,12.101,6.8868,6.18394,39.0513333333,10.6081
494.30,5.5396,8.6268,6.7522,7.64373333334,12.1408,6.91473333333,6.22772666666,39.0846,10.6145666667
494.65,5.60193333333,8.79793333334,6.87106666667,7.76846666667,12.197,6.9554,6.29369333333,39.2049333334,10.6429666667
495.00,5.64466666667,8.97360000001,6.98946666667,7.8946,12.2310666667,6.99433333334,6.35256666667,39.2670666667,10.6608666667
495.34,5.70733333333,9.16579999999,7.10993333333,8.02673333333,12.2620666667,7.02466666667,6.40655333333,39.3572666667,10.6872333333
495.69,5.78806666667,9.36693333333,7.26613333333,8.19926666667,12.3196,7.10126666667,6.48578,39.4876666667,10.7462333333
