wavelength,Back_CyaLucm,Belly_CyaLucm,Breast_CyaLucm,Crissum_CyaLucm,Crown_CyaLucm,DorTail_CyaLucm,Patch10_CyaLucm,Patch11_CyaLucm,Rump_CyaLucm,Throat_CyaLucm,WingTip_CyaLucm
376.18,37.6282666667,37.2724333333,46.4826666667,8.3666,39.0692666667,4.43793333333,32.4945333333,39.2708,45.656,2.88253333333,4.71816666667
376.54,37.6950666667,37.4117333333,46.6461333333,8.26753333333,39.1186666667,4.31166666667,32.515,39.3396666667,45.752,2.733,4.59403333333
376.90,37.8422,37.5610333333,46.8622,8.37553333334,39.2170666667,4.34346666667,32.5867333333,39.4620666667,45.8811333333,2.78886666667,4.62043333333
377.26,37.9740666667,37.6706666667,46.9966,8.38173333334,39.2780666667,4.35783333333,32.6478,39.5359333333,45.992,2.79753333333,4.63463333333
377.63,38.1756666667,37.8582666667,47.2935333333,8.4036,39.5028666666,4.3405,32.8344,39.8125333333,46.2431333333,2.76213333333,4.64253333333
377.99,38.1933333333,37.9296,47.4139333333,8.36493333334,39.5589333333,4.2744,32.8327333333,39.8358,46.2519333333,2.69253333333,4.61506666667
378.35,38.2377333333,38.0776666667,47.5596666667,8.30273333333,39.6148,4.17036666667,32.866,39.9764,46.3761333333,2.6092,4.55303333333
378.71,38.3178,38.1020333333,47.7016666667,8.20946666667,39.721,4.0457,32.912,40.0377333333,46.4680666667,2.53026666667,4.44896666667
379.07,38.5722666667,38.3558666667,48.0137333333,8.28666666666,39.981,4.16,33.1342,40.3372666667,46.7388,2.6344,4.48466666667
379.44,38.7358666667,38.5811333333,48.3030666667,8.30553333333,40.1862,4.19566666667,33.2834666667,40.5466666667,46.9902,2.63126666667,4.49456666667
379.80,38.8972,38.7813,48.4928,8.41973333333,40.3605333333,4.26896666667,33.4064,40.7160666667,47.1971333333,2.73313333333,4.56333333333
380.16,38.9779333333,38.8179333333,48.5488,8.35906666667,40.4437333333,4.21756666667,33.3764666667,40.7567333333,47.2204,2.67413333333,4.48403333333
380.52,39.0583333333,38.9797666666,48.699,8.41999999999,40.5695333333,4.23093333334,33.4829333333,40.8865333333,47.4102666667,2.7178,4.4663
380.88,39.1472,39.0824666667,48.8320666667,8.39766666666,40.6893333333,4.26723333333,33.6564,41.054,47.5279333333,2.73606666667,4.48673333333
381.24,39.2962,39.2658,49.0108666667,8.429,40.8665333334,4.3012,33.7766666667,41.2125333333,47.6949333333,2.75033333333,4.5382
381.61,39.2631333333,39.3365666667,48.9342666667,8.39813333334,40.8456,4.3128,33.7393333333,41.1716666667,47.6281333333,2.74086666667,4.5161
381.97,39.488,39.609,49.1604,8.43906666666,41.0575333333,4.377,33.9745333333,41.425,47.9121333333,2.8018,4.5708
382.33,39.5909333333,39.7783,49.3430666667,8.4438,41.2188,4.37186666667,34.1232,41.5529333333,48.0419333333,2.83793333333,4.58556666667
382.69,39.6026,39.8615333333,49.4246,8.42139999999,41.2783333333,4.3565,34.1582666667,41.6936666667,48.1227333333,2.7976,4.56126666667
383.05,39.6121333333,39.9268,49.4680666667,8.38620000001,41.2806666667,4.30376666667,34.1459333333,41.7304666667,48.1271333333,2.74586666667,4.5394
383.41,39.6349333333,39.9777666667,49.4748,8.32233333334,41.3046666667,4.2214,34.1071333333,41.7425333333,48.0940666667,2.68533333333,4.47323333333
383.77,39.7074,40.0943,49.6058,8.25433333334,41.4224666667,4.1567,34.1856666667,41.8662666667,48.2166666667,2.60013333333,4.4337
384.14,39.7596666667,40.2115666667,49.6768666667,8.30393333333,41.4730666667,4.14383333334,34.2749333333,41.9995333333,48.3122,2.61746666667,4.47006666666
384.50,39.8256,40.3295,49.7428666667,8.31006666667,41.5802666667,4.18916666667,34.3820666667,42.0926,48.3924666667,2.62466666667,4.52793333333
384.86,39.9753333333,40.5247333333,49.9476,8.34586666666,41.7609333334,4.19133333333,34.4848,42.2396,48.6129333333,2.60033333333,4.52306666667
385.22,40.0452,40.6265666667,50.0853333333,8.38200000001,41.8919333333,4.19796666667,34.6130666667,42.4329333333,48.7391333333,2.65033333333,4.54623333333
385.58,40.1479333333,40.7928,50.2947333333,8.40600000001,42.0616666667,4.19973333333,34.7872,42.6007333333,48.9316666667,2.6408,4.55083333333
385.94,40.1949333333,40.888,50.3747333333,8.44133333334,42.1404666667,4.2668,34.8665333333,42.6616,49.0046,2.68513333333,4.59923333333
386.30,40.2811333333,40.9827666667,50.4558666667,8.50833333334,42.2258,4.3496,34.9540666667,42.7563333334,49.0768,2.73846666667,4.65306666667
386.66,40.3738666667,41.1172333333,50.5406666667,8.54866666667,42.2990666667,4.4394,35.0622666666,42.8132,49.1930666667,2.7728,4.69216666667
387.03,40.4965333333,41.2332333333,50.6975333333,8.49673333333,42.4518,4.38876666667,35.1664666667,42.9274,49.3769333334,2.6924,4.6133
387.39,40.5598,41.3030666667,50.7717333333,8.46373333333,42.5304,4.3936,35.2949333333,43.0201333333,49.5074,2.6622,4.59223333333
387.75,40.6232666667,41.3756,50.8099333333,8.45820000001,42.5592666667,4.3861,35.3212666667,43.0202,49.5718666667,2.67126666667,4.58026666667
388.11,40.7840666667,41.5546333333,51.042,8.46559999999,42.7405333333,4.42446666667,35.481,43.1730666667,49.8096666667,2.74386666667,4.57856666667
388.47,40.8778,41.6473,51.1361333333,8.4622,42.8400666667,4.40843333333,35.5683333333,43.2700666667,49.9173333333,2.7526,4.5709
388.83,40.9740666667,41.7372333333,51.1258,8.48740000001,42.8978,4.44646666667,35.5855333333,43.2916666667,49.9472666667,2.80826666667,4.6297
389.19,41.088,41.8333333333,51.2126,8.49286666667,42.9984,4.46266666667,35.6694666667,43.3604666667,50.0436,2.81413333333,4.6247
389.55,41.1838666666,41.9154,51.2718666667,8.5036,43.0994,4.48196666667,35.6949333333,43.4384666667,50.1328,2.8544,4.6143
389.91,41.2824666667,42.024,51.3976666667,8.51693333333,43.2204666667,4.46906666667,35.8050666667,43.5788666667,50.2572666667,2.86913333333,4.60046666667
390.27,41.3164666667,42.0445333333,51.3981333333,8.4514,43.2548666667,4.3981,35.8191333333,43.5820666667,50.3116,2.81133333333,4.53846666667
390.63,41.4914,42.1959333334,51.5997333333,8.51273333334,43.4158,4.4122,35.9774666667,43.7408666667,50.4646666667,2.8684,4.58666666666
391.00,41.6196666667,42.3363333333,51.6862,8.57780000001,43.5266,4.46783333333,36.1402,43.8776666667,50.5677333333,2.93773333333,4.64483333333
391.36,41.6954,42.4151,51.7718,8.65479999999,43.6131333333,4.49683333333,36.2152666667,43.9394,50.6526666667,2.99486666667,4.66923333333
391.72,41.7300666667,42.4581333333,51.8045333333,8.67573333333,43.6722,4.51023333333,36.2916666667,44.0054,50.7248,2.99313333333,4.65523333333
392.08,41.7324666667,42.4754666667,51.7887333333,8.66986666666,43.6902666667,4.4866,36.3084,43.9488666667,50.6625333333,2.9516,4.6092
392.44,41.7983333333,42.5129333333,51.8298,8.67053333334,43.7898,4.4757,36.3553333333,44.0137333333,50.7211333333,2.92193333333,4.60243333333
392.80,41.7313333333,42.4661333333,51.7824,8.5812,43.7538666667,4.35353333333,36.3672666667,43.9594666667,50.7203333333,2.8372,4.50406666667
393.16,41.7611333333,42.501,51.821,8.55346666666,43.8114,4.332,36.4475333333,43.9839333333,50.7812666667,2.803,4.46176666667
393.52,41.8436666667,42.5827333333,51.8616666667,8.56973333334,43.8749333333,4.3267,36.5568666667,44.0347333333,50.8656,2.8142,4.5026
393.88,41.9742,42.6487333333,51.9410666667,8.60826666667,43.9963333333,4.328,36.6505333333,44.0802666667,51.0069333333,2.81573333333,4.50976666667
394.24,42.0180666667,42.7222,51.9712666667,8.63186666666,44.0374,4.3523,36.7274666667,44.1304,51.1041333333,2.8226,4.51473333333
394.60,42.0177333333,42.7211666667,51.9146666667,8.57866666666,44.052,4.30406666667,36.7144666667,44.1380666667,51.1376,2.775,4.47946666667
394.96,42.0529333333,42.7339333333,51.9075333333,8.59319999999,44.101,4.2978,36.7146666667,44.1507333333,51.1928,2.76286666667,4.4721
395.32,42.0684,42.7419,51.8662666667,8.547,44.1067333333,4.27943333333,36.7636,44.1092666667,51.1856,2.71626666667,4.4479
395.68,42.1259333333,42.7858,51.9023333333,8.55533333333,44.1711333333,4.26756666667,36.8667333333,44.1285333333,51.2344,2.69766666667,4.4357
396.04,42.1706666667,42.8016333333,51.9183333333,8.54480000001,44.2624,4.22436666667,36.967,44.2022666667,51.3653333333,2.6708,4.44226666667
396.40,42.1804,42.8121,51.8906,8.52366666667,44.2824,4.2063,37.0452,44.1951333333,51.4358,2.6528,4.42353333333
396.76,42.3112,42.9160666667,51.9877333333,8.57213333333,44.4287333334,4.27493333333,37.1948,44.3607333333,51.5706,2.71866666667,4.46206666667
397.12,42.3998,42.9916333333,51.9912666667,8.60179999999,44.5137333334,4.29293333333,37.2672,44.3924,51.634,2.73933333333,4.4846
397.48,42.4970666667,42.9913,52.0328666667,8.58226666668,44.6157333333,4.26766666667,37.3526666667,44.4245333333,51.7381333333,2.6898,4.44046666667
397.84,42.4416666667,42.9444,51.897,8.51933333333,44.546,4.232,37.3064666667,44.3377333333,51.6416,2.64686666666,4.39576666667
398.20,42.581,43.0095333333,51.9709333333,8.5314,44.6916666666,4.23956666667,37.4331333333,44.4134666667,51.7757333333,2.66286666667,4.3985
398.56,42.6530666667,43.0154333333,51.9684,8.56373333333,44.7828,4.24436666667,37.5693333333,44.4198,51.8328,2.69973333333,4.4102
398.92,42.6506666667,42.9899666667,51.9241333333,8.57286666667,44.8385333333,4.25616666667,37.6746,44.3868,51.8298,2.72866666667,4.42606666667
399.28,42.7297333333,43.0249,51.9253333333,8.60593333334,44.9123333333,4.2812,37.7436,44.4592,51.9241333333,2.779,4.47586666667
399.64,42.8281333333,43.0685,51.9364666667,8.56486666666,45.0358666667,4.2248,37.7988,44.5297333334,52.0004666667,2.74773333333,4.47083333333
400.00,42.9573333333,43.1293333333,51.9386,8.58066666668,45.1066666667,4.30426666667,37.893,44.5582,52.0734,2.77853333333,4.51383333333
400.36,42.9712666667,43.0946666667,51.8765333333,8.60053333334,45.1218,4.332,37.936,44.4944,52.0216666667,2.7788,4.5395
400.72,42.9491333333,43.0539333333,51.7922,8.59833333333,45.1347333334,4.31806666667,37.9610666667,44.3878666667,51.9804666667,2.76673333333,4.5384
401.08,42.9572,42.9547333333,51.7445333333,8.59893333333,45.1394,4.30326666667,38.0161333333,44.3154666666,51.9756666667,2.7522,4.54443333333
401.44,42.9922,42.8915666667,51.6453333333,8.57700000001,45.1272,4.31393333333,38.028,44.2690666667,51.9618666667,2.75106666667,4.56186666667
401.80,43.0120666667,42.8546,51.5686666667,8.52533333333,45.1960666667,4.27136666667,38.1168,44.2334,51.9888666667,2.71853333333,4.5413
402.16,43.0711333333,42.8521,51.5012,8.56406666667,45.2612,4.30816666667,38.2225333333,44.2252666666,52.0125333333,2.7444,4.5759
402.52,43.0974,42.8200333333,51.4064,8.57633333333,45.3008666667,4.3563,38.2748,44.1653333333,51.9882,2.77526666667,4.61623333333
402.88,43.1807333333,42.7726666667,51.3508666667,8.54639999999,45.3162666667,4.32523333333,38.3269333333,44.1482,52.0146,2.761,4.60393333333
403.24,43.2353333333,42.7267666667,51.2607333333,8.52406666667,45.3488666667,4.3122,38.4184,44.0941333333,52.0234666667,2.749,4.58626666667
403.60,43.2648666667,42.6404,51.1188,8.57873333333,45.3319333333,4.35903333333,38.4926666667,44.0110666667,51.9841333333,2.78566666667,4.63723333333
403.95,43.1843333333,42.4741333333,50.9293333333,8.54959999999,45.2522,4.3026,38.4632666667,43.8506666667,51.8791333333,2.7658,4.57773333333
404.31,43.2277333333,42.4538,50.8976666667,8.50753333333,45.3226666667,4.26473333333,38.5360666666,43.8280666667,51.9440666667,2.7564,4.54103333333
404.67,43.245,42.3783,50.7811333333,8.44913333333,45.3194666667,4.24093333333,38.5700666667,43.7508666667,51.9265333333,2.71526666667,4.5118
405.03,43.2544,42.3533666667,50.6485333333,8.44366666667,45.3284666667,4.25143333333,38.6021333333,43.677,51.9031333333,2.7366,4.50786666667
405.39,43.2021333333,42.2851666667,50.4990666667,8.47779999999,45.3204,4.27486666666,38.6502666667,43.5587333333,51.8312,2.7824,4.52046666667
405.75,43.2519333333,42.2469,50.4594666667,8.53339999999,45.3809333333,4.3118,38.7282666666,43.548,51.8551333333,2.83493333333,4.5518
406.11,43.2697333333,42.1546333333,50.3732666667,8.54406666667,45.4006,4.32696666667,38.7484666667,43.4842,51.8476666667,2.85613333333,4.59043333333
406.47,43.3321333333,42.1434666667,50.303,8.53873333333,45.4528,4.31553333333,38.7993333333,43.4372666667,51.8859333333,2.81646666667,4.5829
406.83,43.2064,42.0152,50.0803333333,8.59546666667,45.3718666667,4.3852,38.7598666667,43.2465333333,51.7342666667,2.87346666667,4.6494
407.19,43.1785333333,41.9242333333,49.977,8.604,45.3752666667,4.3911,38.7821333333,43.1349333333,51.7198666667,2.86066666667,4.65173333333
407.55,43.1571333333,41.8737,49.8768,8.66853333333,45.4061333333,4.48126666667,38.8216,43.0517333333,51.689,2.9436,4.73216666667
407.90,43.1716,41.8344333333,49.77,8.70940000001,45.4576,4.51716666667,38.8736666667,43.0088,51.6462,2.985,4.79616666667
408.26,43.2464666667,41.8299333334,49.7036666667,8.76620000001,45.4948,4.5504,38.9277333333,42.9972666667,51.6614666667,3.0222,4.83226666667
408.62,43.2788,41.7713666667,49.6130666667,8.83619999999,45.5355333333,4.6066,38.9794666666,42.9503333333,51.6263333333,3.0924,4.91556666667
408.98,43.2918666667,41.6847333333,49.5229333333,8.82526666667,45.5396666667,4.58653333334,39.0016,42.8884666667,51.5553333333,3.0826,4.9125
409.34,43.2838,41.5931333333,49.4282,8.79373333333,45.5248666667,4.58943333333,39.0038,42.8118,51.5252,3.06633333333,4.9067
409.70,43.2917333333,41.5185,49.3162,8.78453333333,45.5263333333,4.60993333333,39.0404,42.7232666667,51.4765333333,3.053,4.91043333333
410.06,43.2416,41.4244666667,49.1894,8.72986666666,45.4966,4.58173333333,39.0595333333,42.6098666667,51.3854,3.0236,4.85066666667
410.42,43.1843333333,41.2646,49.0452666667,8.75146666667,45.4486,4.65843333333,39.069,42.5073333333,51.2637333333,3.11713333333,4.9053
410.77,43.2546666666,41.22,49.0258,8.68053333333,45.5122666667,4.61566666667,39.1521333333,42.4839333333,51.3370666667,3.0996,4.86153333333
411.13,43.2477333333,41.1545,48.9221333333,8.71446666667,45.5690666667,4.65493333333,39.1890666667,42.4506666667,51.2666,3.15153333333,4.90553333333
411.49,43.1649333333,40.9590333333,48.7428666666,8.62293333333,45.4552666667,4.60013333334,39.1222,42.2922666667,51.1146666667,3.11413333333,4.85023333333
411.85,43.1408,40.7947,48.6285333333,8.56759999999,45.4261333333,4.5858,39.1053333333,42.1799333333,51.0536666666,3.0762,4.8372
412.21,42.9954666667,40.5602333333,48.3621333333,8.51106666667,45.2884,4.5542,39.0187333334,41.9682666667,50.8089333333,3.04953333333,4.80973333333
412.57,42.9879333333,40.4535666667,48.2734,8.48213333333,45.2760666667,4.53503333333,39.043,41.8653333333,50.7529333333,3.0192,4.75373333333
412.92,42.9099333334,40.3461666666,48.0975333333,8.4524,45.2260666667,4.52233333333,39.0117333333,41.7385333333,50.6688666667,3.00286666667,4.74923333333
413.28,42.9206666667,40.3031,48.0386666667,8.50126666667,45.2658,4.53866666667,39.0743333333,41.696,50.6202,3.0272,4.7865
413.64,42.7623333333,40.0706666667,47.7295333333,8.50199999999,45.0626,4.54396666667,38.9618666667,41.4748666667,50.3876,3.05213333333,4.8168
414.00,42.7148,39.9373,47.5728,8.52946666667,44.9929333333,4.5673,38.9434666667,41.3678,50.2704666667,3.09066666667,4.86873333333
414.36,42.6343333333,39.8100333333,47.4254,8.51993333333,44.9178666667,4.54496666667,38.9321333333,41.2488,50.143,3.07926666667,4.87423333333
414.72,42.5278666667,39.6623666667,47.2282,8.51060000001,44.8174666667,4.52803333333,38.8721333333,41.1222,49.9750666667,3.055,4.85893333333
415.07,42.4167333333,39.5021,47.0407333333,8.46046666667,44.6418,4.49793333333,38.8265333333,40.9347333333,49.8260666667,3.04253333333,4.84433333333
415.43,42.3597333333,39.3912333333,46.8766,8.45559999999,44.5842,4.49483333333,38.8064666667,40.8247333333,49.7217333333,3.04853333333,4.8181
415.79,42.2716,39.2925333333,46.7262,8.4396,44.4958666667,4.47673333333,38.7929333333,40.6922666667,49.5859333333,3.04666666667,4.81836666667
416.15,42.2178666667,39.1870666667,46.6239333334,8.43000000001,44.438,4.4716,38.8202,40.5838,49.5276,3.05953333333,4.83046666667
416.51,42.0746666667,39.0226666667,46.3960666667,8.41086666667,44.2943333333,4.4741,38.7666,40.4289333333,49.3707333333,3.05493333333,4.85153333333
416.86,41.9776666667,38.8925333333,46.229,8.44906666668,44.2066,4.51776666667,38.7461333333,40.3135333333,49.2705333333,3.09006666667,4.87546666667
417.22,41.7997333333,38.6637,45.9705333333,8.3874,44.0312,4.48823333333,38.6490666667,40.1082,49.0640666667,3.0532,4.83903333333
417.58,41.7422,38.5711,45.8640666667,8.3126,43.9838,4.42973333333,38.623,40.0034666667,48.9841333333,2.997,4.78593333333
417.94,41.5616,38.3634666667,45.6093333333,8.22299999999,43.8243333333,4.35103333333,38.507,39.7888,48.7602666667,2.91233333333,4.6954
418.29,41.4199333333,38.1679333333,45.3478,8.15146666667,43.6568666667,4.2867,38.4052666667,39.5665333333,48.5612,2.8612,4.6295
418.65,41.2883333333,37.9577333333,45.1387333333,8.12293333334,43.4898,4.26503333333,38.3177333333,39.3728,48.3571333333,2.83086666667,4.607
419.01,41.1518,37.7466333333,44.9072666667,8.07586666666,43.3322666667,4.25486666667,38.2060666667,39.1429333333,48.1358666667,2.81453333333,4.57753333333
419.37,41.0126,37.5625666667,44.6909333333,8.04353333333,43.17,4.21243333333,38.1184666667,38.9551333333,47.9279333333,2.76673333333,4.54943333333
419.73,40.8694,37.3942333333,44.4787333333,8.03373333333,43.0327333333,4.22046666667,38.0366666667,38.7926666667,47.7436666667,2.77433333333,4.54103333333
420.08,40.7619333333,37.2307,44.2805333333,8.0324,42.9188666667,4.24413333333,37.9486666666,38.6394666667,47.5666,2.79086666667,4.55293333333
420.44,40.6705333333,37.0761333333,44.1238,8.04000000001,42.8294666667,4.25233333333,37.8924666666,38.5097333333,47.4246666667,2.8076,4.5583
420.80,40.5263333333,36.8762666667,43.9066666667,7.98320000001,42.6698666667,4.21236666667,37.7965333333,38.2963333333,47.1842666667,2.7688,4.5209
421.16,40.4374666667,36.7428,43.726,7.97380000001,42.5726666667,4.22513333333,37.7276,38.1438,47.0195333333,2.77106666667,4.52093333333
421.51,40.3065333333,36.5432,43.5369333333,8.00279999999,42.4436,4.27796666667,37.6454666667,37.9933333333,46.8153333333,2.81146666667,4.5638
421.87,40.1718,36.3709666667,43.3446666667,8.00313333334,42.2998666667,4.29886666667,37.5558666667,37.8180666667,46.6268666667,2.82986666667,4.5834
422.23,40.0497333333,36.2128666667,43.1528666667,7.98773333333,42.1754,4.30283333333,37.471,37.6560666667,46.4562,2.82606666667,4.58206666667
422.58,39.9232,36.0612333333,42.9578,7.99953333333,42.0753333333,4.34103333333,37.3986666666,37.4918,46.2899333333,2.8642,4.61316666667
422.94,39.8389333333,35.9189666667,42.8020666667,8.01919999999,42.0091333333,4.35503333333,37.3637333333,37.3892,46.1573333333,2.8752,4.63403333333
423.30,39.7386666667,35.7880666667,42.6477333333,8.02686666667,41.9476,4.3829,37.3302,37.2587333333,46.0357333333,2.9074,4.654
423.66,39.6691333333,35.6479,42.5134666667,8.02626666668,41.8864666667,4.39056666667,37.305,37.1276,45.9148,2.91633333333,4.67033333333
424.01,39.5152666667,35.4681,42.3106666667,8.00686666667,41.7402666667,4.37793333333,37.2262,36.9344,45.7217333333,2.89893333333,4.65566666667
424.37,39.4018666667,35.2907666667,42.1193333333,7.96566666666,41.6227333333,4.35913333333,37.1376666667,36.7464,45.5356666667,2.87386666667,4.6428
424.73,39.3259333333,35.1616333333,41.9996666666,7.95973333334,41.5742666667,4.3697,37.0830666667,36.6376666667,45.4465333333,2.88066666667,4.65156666667
425.08,39.1948666667,34.9661666667,41.8260666667,7.92793333332,41.4507333333,4.34883333333,37.0067333334,36.4794666666,45.2766,2.86733333333,4.63876666667
