wavelength,Back_CerOlim,Belly_CerOlim,Breast_CerOlim,Crissum_CerOlim,Crown_CerOlim,DorTail_CerOlim,Rump_CerOlim,Throat_CerOlim,WingTip_CerOlim
459.53,10.8344,28.0689333333,20.7463333333,26.1628,8.1572,8.46266666667,11.5158,13.8882,8.98153333335
459.88,10.8619333333,28.1341333333,20.792,26.2140666667,8.18286666667,8.474,11.5404,13.9137333333,9.00073333332
460.24,10.8794666667,28.2036,20.8405333333,26.2678,8.1916,8.49106666667,11.5594,13.9342666667,9.00640000001
460.59,10.8950666667,28.2674,20.8832666667,26.3153333333,8.20173333333,8.49093333334,11.5818666667,13.9571333333,9.02293333332
460.94,10.9275333333,28.3440666667,20.9472666667,26.3779333333,8.24053333333,8.5118,11.6170666667,13.9996,9.05166666667
461.29,10.9545333333,28.4326666667,21.0003333333,26.4406666667,8.25893333333,8.52546666667,11.6277333333,14.0384,9.07520000001
461.65,10.9509333333,28.5097333333,21.0452666667,26.4992,8.2596,8.51033333333,11.6219333333,14.0526666667,9.05986666667
462.00,10.9716,28.6081333333,21.1164666667,26.5639333333,8.28253333333,8.52873333333,11.6531333333,14.0970666667,9.07179999999
462.35,10.9842666667,28.711,21.1764666667,26.6488,8.28413333333,8.5256,11.6706,14.1328666667,9.07046666667
462.71,11.0034,28.818,21.252,26.7445333333,8.31286666667,8.54286666667,11.6998666667,14.1809333333,9.09080000001
463.06,11.0446666667,28.9334,21.3464666667,26.8386,8.3506,8.5686,11.7442666667,14.2341333333,9.09953333333
463.41,11.0569333333,29.0286,21.3928,26.9201333333,8.35186666667,8.56786666667,11.7592666667,14.2539333334,9.10719999999
463.76,11.0524666666,29.114,21.4572,26.9753333333,8.3554,8.5724,11.7562,14.2756,9.10673333334
464.12,11.0689333333,29.2018,21.5042,27.0404,8.357,8.572,11.7616,14.2951333333,9.09506666667
464.47,11.0900666667,29.2926,21.5664666667,27.1102666667,8.388,8.59306666667,11.7688666667,14.3379333333,9.0976
464.82,11.0934,29.3724,21.6152666667,27.1590666666,8.40046666667,8.6148,11.758,14.3607333333,9.09773333333
465.17,11.1228666667,29.4599333333,21.6930666667,27.2269333333,8.42473333333,8.63646666667,11.7880666667,14.3936666666,9.10953333334
465.53,11.1824,29.5788,21.8021333333,27.3111333333,8.48986666667,8.70726666667,11.8499333333,14.4723333333,9.17366666667
465.88,11.1981333333,29.6390666667,21.8533333333,27.3618,8.51553333333,8.712,11.8452,14.4884666667,9.17386666669
466.23,11.2313333333,29.7190666667,21.9259333333,27.4167333334,8.55766666667,8.7378,11.8672666667,14.5267333334,9.20173333335
466.58,11.2497333333,29.8143333333,21.9941333333,27.4812,8.57513333334,8.73953333333,11.8876,14.5627333333,9.19539999999
466.94,11.2723333333,29.8826,22.051,27.5264666667,8.60053333333,8.75053333333,11.8992666667,14.5889333333,9.20959999999
467.29,11.3232,30.0082666667,22.1496,27.6168666667,8.65206666667,8.79093333333,11.9569333333,14.6546666667,9.24293333333
467.64,11.3512666667,30.1139333333,22.2462,27.6932666667,8.6834,8.80546666667,11.9753333333,14.7027333333,9.24979999999
467.99,11.3654666667,30.1793333333,22.3103333333,27.75,8.69933333333,8.81073333333,11.9924,14.7389333333,9.27453333335
468.35,11.3562666667,30.2279333333,22.3518666667,27.7728,8.68926666667,8.80446666667,11.9945333333,14.7419333333,9.26860000001
468.70,11.3654,30.3045333333,22.4054,27.8138666667,8.6758,8.78113333333,12.0228,14.762,9.25119999999
469.05,11.3319333333,30.3261333333,22.4057333334,27.8196666667,8.6652,8.73873333333,12.002,14.7434666667,9.229
469.40,11.3358666667,30.3984,22.4273333333,27.8532,8.65433333333,8.7222,12.0016666667,14.7577333333,9.22713333331
469.75,11.3398666667,30.4442666667,22.4568666667,27.8719333333,8.6516,8.7324,12.0172666667,14.7802,9.22993333333
470.11,11.3254666667,30.4966666666,22.4772,27.9023333333,8.63806666667,8.69793333333,12.0154,14.7978666667,9.21546666666
470.46,11.3622,30.58,22.5328666667,27.956,8.6654,8.73553333333,12.0461333333,14.8409333333,9.26266666666
470.81,11.3717333333,30.6364666667,22.5747333333,28.0018666667,8.65973333333,8.75013333333,12.0524666667,14.8738,9.28293333333
471.16,11.3494,30.635,22.5740666667,28.0070666667,8.65413333333,8.73153333333,12.0228,14.8714666667,9.25993333333
471.51,11.3711333333,30.6782666667,22.5951333333,28.0373333333,8.67306666667,8.76053333333,12.0486,14.9114,9.28046666667
471.87,11.3938,30.7225333333,22.6274666666,28.0618666667,8.69526666667,8.79226666667,12.0642666667,14.9470666667,9.29633333335
472.22,11.4692,30.8474666667,22.7175333333,28.1663333333,8.76153333333,8.8556,12.1296666667,15.0400666667,9.36486666669
472.57,11.5222,30.902,22.7812666666,28.2356,8.81753333333,8.92,12.1758,15.1175333333,9.42813333332
472.92,11.5740666667,30.9858666666,22.8708666667,28.3090666667,8.8526,8.97033333333,12.2154666667,15.1695333333,9.47006666667
473.27,11.5867333333,30.9927333333,22.8901333333,28.3423333333,8.88126666667,8.98813333333,12.2236666667,15.1984,9.48433333332
473.62,11.6169333333,31.0498,22.9528,28.4069333333,8.90506666667,9.03213333334,12.2567333333,15.2468666667,9.53933333335
473.98,11.6322666667,31.0764,22.9950666667,28.4347333333,8.90106666667,9.07340000001,12.2754,15.2620666667,9.54780000001
474.33,11.6144,31.0467333333,22.9884,28.4371333333,8.88306666667,9.06080000001,12.2526666667,15.2671333333,9.53606666667
474.68,11.6314,31.0376666667,23.0095333333,28.4654,8.90673333333,9.09253333333,12.2768,15.2954666667,9.53393333334
475.03,11.6393333333,31.0240666667,23.0208666667,28.4609333333,8.90633333334,9.09406666666,12.2743333333,15.3072666667,9.55619999999
475.38,11.5771333333,30.9508,22.972,28.4251333333,8.85573333333,9.05713333333,12.2362666667,15.2552666667,9.51559999999
475.73,11.5573333333,30.931,22.9689333333,28.3912666667,8.8658,9.05719999999,12.2218666667,15.2524666667,9.51406666666
476.08,11.5322666667,30.865,22.9400666667,28.3468666666,8.837,9.03386666666,12.1984,15.2318,9.49546666666
476.44,11.4643333333,30.7894,22.8760666667,28.2731333333,8.77426666667,8.96826666666,12.1231333333,15.1794666667,9.4386
476.79,11.4387333333,30.7506666667,22.8385333333,28.2431333333,8.76073333333,8.95353333333,12.1042,15.1869333333,9.43393333331
477.14,11.411,30.6831333333,22.8046,28.1874,8.71873333333,8.92466666666,12.0674,15.1604,9.39260000001
477.49,11.3982,30.6494,22.7708,28.1305333333,8.72,8.91306666666,12.0533333333,15.1554,9.37413333332
477.84,11.4269333333,30.6326666667,22.7726666667,28.1420666667,8.7596,8.93973333334,12.0710666667,15.2009333333,9.42186666666
478.19,11.4338,30.591,22.7563333334,28.0938,8.77553333333,8.95213333334,12.0752,15.2206,9.4242
478.54,11.4052666667,30.5671333333,22.7312,28.0496666667,8.76453333333,8.93313333333,12.0486,15.2168,9.42286666666
478.89,11.3975333333,30.5130666667,22.7026666667,28.0124,8.7632,8.95806666667,12.0489333333,15.242,9.43986666667
479.24,11.4180666667,30.4903333333,22.7010666667,27.9991333333,8.7992,8.98180000001,12.0614666667,15.2842666666,9.47266666667
479.60,11.4132666667,30.4308666667,22.6722666667,27.9794666667,8.7762,8.98586666667,12.0516,15.2940666667,9.47773333334
479.95,11.3827333333,30.3319333333,22.6173333333,27.9222666667,8.7424,8.96806666666,12.015,15.2666666667,9.45266666668
480.30,11.3938,30.2720666667,22.6124,27.8977333333,8.7572,8.98013333333,12.0082,15.2604666667,9.46186666667
480.65,11.4004666667,30.2151333333,22.6012,27.856,8.7552,8.99873333333,12.0034,15.2756666666,9.46219999999
481.00,11.3977333333,30.1502666667,22.5802,27.812,8.7554,9.02553333333,12.0162,15.3008,9.49386666665
481.35,11.3884,30.1174,22.5868666667,27.819,8.72966666667,9.02053333334,11.9928,15.3220666667,9.48146666667
481.70,11.3898666667,30.1112,22.5934666667,27.8063333333,8.72173333333,9.02993333334,11.9899333333,15.3346666667,9.49259999999
482.05,11.3901333333,30.1569333333,22.6385333333,27.8568666667,8.71633333333,9.04173333333,11.9978,15.3572666667,9.51086666667
482.40,11.4131333333,30.2015333333,22.6812,27.8989333333,8.72893333333,9.06413333334,12.0218666667,15.3978,9.53446666667
482.75,11.4378666667,30.2586666667,22.7294,27.9495333333,8.73713333333,9.0902,12.0552,15.4313333333,9.55493333333
483.10,11.4655333333,30.3127333333,22.7808666667,28.0003333333,8.74713333333,9.11966666666,12.0802666667,15.4742,9.57126666665
483.45,11.4707333333,30.3295333333,22.8048666667,28.0238666667,8.75346666666,9.13113333333,12.0946,15.4964,9.58380000001
483.80,11.4858666667,30.3488666667,22.8264,28.0413333333,8.77553333333,9.15713333333,12.1136666666,15.5297333333,9.60480000001
484.15,11.502,30.368,22.8436,28.0636,8.78726666667,9.17839999999,12.1350666667,15.5646666667,9.6286
484.50,11.5078,30.3795333333,22.8562666667,28.0749333333,8.79633333333,9.19366666667,12.1478666667,15.5844666667,9.64373333333
484.85,11.5261333333,30.4208666667,22.8941333333,28.1160666667,8.81293333333,9.20786666667,12.1609333333,15.6069333333,9.66046666667
485.20,11.5338666667,30.4352,22.9076,28.1240666667,8.82666666667,9.21960000001,12.1751333333,15.6262666667,9.67539999999
485.55,11.5471333333,30.4614666667,22.9374,28.1486666667,8.83746666667,9.23559999999,12.1874666667,15.6577333334,9.68366666667
485.90,11.5630666667,30.4729333333,22.9558,28.1693333333,8.85046666667,9.25273333333,12.2044666667,15.6872,9.69633333334
486.25,11.5772,30.4862666667,22.9835333333,28.1917333333,8.86606666667,9.26986666667,12.2182666666,15.7152666667,9.71473333333
486.60,11.5868666667,30.5004666667,23.0116666667,28.2102666667,8.88686666667,9.28280000001,12.2292666667,15.7504,9.72773333333
486.95,11.5808666667,30.4844666667,23.0074666666,28.1968666667,8.8808,9.27620000001,12.2184666667,15.7492,9.72673333334
487.30,11.5974,30.5109333333,23.0285333333,28.2133333333,8.9002,9.29113333333,12.2272,15.7738666667,9.73706666666
487.65,11.5926,30.5338,23.046,28.2228,8.89406666667,9.28040000001,12.2131333333,15.7816,9.73413333335
488.00,11.5996,30.5522666667,23.0707333333,28.2344666667,8.90566666666,9.29873333333,12.2211333333,15.8013333333,9.73379999999
488.35,11.6192,30.5991333333,23.1174,28.2791333333,8.92753333333,9.3218,12.2386666667,15.8276,9.74499999999
488.70,11.6184,30.6228666667,23.1412,28.2856666667,8.93140000001,9.33020000001,12.2402666667,15.8441333333,9.74300000001
489.05,11.644,30.6906,23.2011333333,28.3514666667,8.95486666667,9.35420000001,12.2602,15.8814666667,9.7568
489.40,11.6502666667,30.7555333333,23.2599333333,28.3974,8.96833333333,9.35913333334,12.2720666667,15.9113333333,9.76073333335
489.75,11.6745333333,30.8322666667,23.3289333333,28.4465333333,8.99060000001,9.37906666667,12.2843333334,15.9517333333,9.77253333333
490.10,11.6828666667,30.8965333333,23.3753333334,28.4902,9.00066666666,9.38313333334,12.2922,15.9821333333,9.77333333335
490.45,11.7023333333,30.9898666667,23.4344,28.5440666667,9.02753333333,9.40426666666,12.3013333333,16.0197333333,9.78980000001
490.80,11.7262,31.0902,23.5082666667,28.6120666667,9.06240000001,9.42886666667,12.3228666667,16.064,9.81026666666
491.15,11.7522,31.1804666666,23.5862,28.6788,9.08493333333,9.44886666667,12.3439333333,16.1043333334,9.8238
491.50,11.7999333334,31.2948,23.6764,28.7797333333,9.12586666666,9.49546666666,12.3942666667,16.1667333333,9.85420000002
491.85,11.8321333333,31.4189333333,23.7669333333,28.8673333333,9.15213333333,9.5094,12.4256,16.2132666667,9.87413333333
492.20,11.8544,31.5138666667,23.8327333333,28.9336,9.16386666667,9.50873333334,12.4407333333,16.2586,9.88313333333
492.55,11.8911333334,31.6126666667,23.9125333333,29.0232666667,9.19946666667,9.53379999999,12.48,16.3191333333,9.90626666666
492.90,11.9454666667,31.7432,24.0122,29.1138666667,9.25046666666,9.5778,12.5364666666,16.4024,9.9584
493.25,11.9864,31.8579333333,24.1028666667,29.2137333333,9.30273333333,9.61193333334,12.5739333333,16.4649333333,9.9876
493.60,12.0216666666,31.979,24.1948666667,29.3128666667,9.35486666667,9.64699999999,12.6210666667,16.5319333334,10.0175333333
493.95,12.0615333333,32.0994666667,24.2871333333,29.4085333333,9.39339999999,9.69153333334,12.6562,16.5786666667,10.0396666667
494.30,12.0860666666,32.2204,24.3828666667,29.5072,9.41160000001,9.69266666667,12.6814,16.6206666667,10.0458666667
494.65,12.1472,32.4090666667,24.533,29.657,9.47620000001,9.74006666667,12.7483333333,16.7271333333,10.0846666667
495.00,12.1782666667,32.5824666667,24.6376666667,29.7758666667,9.51153333335,9.76253333333,12.7877333333,16.8006666667,10.1024
495.34,12.2154666667,32.7628,24.7769333333,29.9090666667,9.56613333333,9.79053333333,12.8348666667,16.8796,10.1334
495.69,12.2448666667,32.8994666667,24.8822666667,30.0236666667,9.60806666667,9.81466666667,12.8586,16.9369333333,10.1563333334
496.04,12.2636666667,33.0439333333,24.9933333333,30.1242,9.63360000001,9.84813333333,12.8838666667,16.9882,10.1711333333
496.39,12.3161333333,33.2538666667,25.1316,30.2777333333,9.68973333333,9.8978,12.9394666667,17.0713333333,10.2128
496.74,12.2932666667,33.3386,25.1919333333,30.3195333333,9.68706666667,9.87480000001,12.9198666667,17.058,10.1806666667
497.09,12.3256666667,33.4700666667,25.2745333333,30.4063333333,9.70500000001,9.89579999999,12.9546,17.0948,10.2024
497.44,12.3191333333,33.5572666667,25.3188666666,30.4558666667,9.7044,9.88066666667,12.9428,17.0971333333,10.1953333333
497.79,12.3382666667,33.6848666667,25.4122,30.5388,9.72893333333,9.88106666666,12.9662666667,17.1433333333,10.2144
498.14,12.3818666667,33.7999333333,25.5002,30.6352,9.77320000001,9.91966666667,13.0026666667,17.1982,10.2405333333
498.48,12.4101333333,33.9118666667,25.5764,30.7306,9.80299999998,9.93060000001,13.0241333334,17.2317333333,10.2639333334
498.83,12.4530666667,34.0479333333,25.6840666667,30.8260666667,9.86080000002,9.95986666667,13.0648666667,17.2941333333,10.3101333333
499.18,12.4681333333,34.1485333333,25.7350666667,30.8748666667,9.89266666667,9.9724,13.0862666667,17.3318666667,10.3278
499.53,12.4963333333,34.2955333334,25.818,30.9764666667,9.92693333333,9.98113333333,13.1198666667,17.4040666667,10.3557333333
499.88,12.5440666667,34.465,25.9352666667,31.1052,9.97286666665,10.0032,13.1655333333,17.4628666667,10.3873333333
500.23,12.5486666667,34.5507333333,26.0007333333,31.1727333333,9.97013333332,9.97640000001,13.1554666667,17.486,10.3834666667
500.58,12.5827333333,34.7000666667,26.1060666667,31.2788,9.98426666665,9.99320000001,13.1864,17.5470666667,10.3904666667
500.92,12.5932666667,34.8354666667,26.1842,31.3726,9.99506666667,9.99453333333,13.1949333333,17.5931333333,10.3817333333
501.27,12.6651333333,35.0348,26.3426666667,31.5236,10.0492666667,10.0466,13.2625333333,17.6982666667,10.4071333333
501.62,12.7133333334,35.1940666667,26.4550666667,31.6501333333,10.0995333333,10.0827333333,13.3126666667,17.7782666667,10.4277333333
501.97,12.7726,35.407,26.6114666667,31.8073333333,10.1672,10.1304666667,13.3927333333,17.8782666667,10.4644666667
502.32,12.7605333333,35.5063333334,26.6816666666,31.8591333333,10.1468,10.0905333333,13.3897333333,17.8956666667,10.4264
502.67,12.7639333333,35.5999333333,26.7532666667,31.9436,10.121,10.0804,13.3836666667,17.9244666667,10.3958666667
503.01,12.7915333333,35.7438666667,26.8660666667,32.061,10.1258666667,10.0938,13.3969333333,17.9780666667,10.4050666667
503.36,12.8033333333,35.8282,26.9433333333,32.1328666667,10.1323333333,10.1010666666,13.4017333333,17.9982666667,10.3856
503.71,12.8208,35.9492,27.0270666667,32.2347333333,10.1745333333,10.1158,13.4324666667,18.0740666667,10.3983333333
504.06,12.8591333333,36.0930666667,27.1264666667,32.3321333333,10.2226,10.1496666667,13.4653333333,18.1424,10.4226666667
504.41,12.8639333333,36.1864,27.178,32.3901333334,10.2236,10.1445333333,13.4674,18.1702,10.4188
504.75,12.9022,36.2518,27.2582666667,32.4508666667,10.2622666667,10.1767333333,13.4955333333,18.21,10.4444
505.10,12.8886666667,36.3114,27.2770666667,32.4851333333,10.2442666667,10.1528666667,13.487,18.2182,10.4392666667
505.45,12.8818,36.387,27.3339333333,32.54,10.2392,10.1447333333,13.4732666666,18.2297333333,10.435
505.80,12.8703333333,36.4256,27.3704666667,32.5645333333,10.226,10.1347333333,13.4574666667,18.2516666667,10.4297333333
506.15,12.9094,36.5377333333,27.4420666667,32.6433333333,10.2686,10.1889333333,13.4998,18.3198666667,10.4750666667
506.49,12.9006,36.6368,27.5115333333,32.7048666667,10.277,10.1939333333,13.4980666667,18.3466,10.4738
506.84,12.8998,36.7328,27.5866666667,32.7520666667,10.2786666667,10.1908,13.5064666667,18.3792666667,10.4654
507.19,12.8914666666,36.8357333333,27.6412666667,32.7912,10.2740666667,10.1890666667,13.5172666667,18.4065333333,10.4781333333
507.54,12.8885333333,36.8932,27.6694,32.8033333333,10.2663333333,10.1764,13.507,18.4194666667,10.4636
507.88,12.8952666667,36.9528,27.7132666667,32.8266666667,10.2708,10.1816,13.5238,18.4374666667,10.4650666667
508.23,12.9526,37.0561333333,27.8036,32.909,10.3254,10.2472,13.5806666667,18.5200666667,10.5203333333
508.58,12.9275333333,37.1312,27.8284,32.9345333334,10.3066666667,10.2314666667,13.5594,18.5361333333,10.5084
508.93,12.9283333334,37.1730666667,27.8618666667,32.929,10.3334,10.244,13.568,18.5575333333,10.5076666667
509.27,12.9562,37.2526666667,27.9185333333,32.9607333333,10.3597333333,10.2648,13.587,18.61,10.5294
509.62,12.9571333333,37.2853333333,27.9606666667,32.9754,10.3668666667,10.263,13.5882,18.6161333333,10.5308
509.97,12.9612666667,37.2974,27.9985333333,33.0036,10.3764666667,10.2562666666,13.5783333333,18.6298666667,10.5284666667
510.32,12.986,37.3540666667,28.0470666666,33.043,10.4023333333,10.2734666667,13.6044666667,18.6803333333,10.5472
510.66,13.0194,37.4120666667,28.097,33.0963333333,10.4166666667,10.2915333333,13.6323333333,18.7211333333,10.5642666667
511.01,13.0404,37.451,28.1354,33.1342,10.4476,10.308,13.63,18.7508,10.5600666667
511.36,13.0688666667,37.5072,28.1826,33.2066,10.4612666667,10.3312666667,13.6448666667,18.7856,10.5795333333
511.70,13.0712,37.5599333333,28.2304,33.2482666667,10.4601333333,10.3340666667,13.6442,18.8112666667,10.5681333333
512.05,13.0679333333,37.5936666667,28.2557333333,33.2806,10.478,10.3259333333,13.6360666667,18.8264666667,10.5552
512.40,13.1116,37.6635333333,28.3318666667,33.3566,10.5322666667,10.3682666667,13.6928,18.8932,10.6007333333
512.75,13.1310666667,37.7372666667,28.4062,33.4482,10.5426666667,10.3826,13.7052666667,18.9456666666,10.6166
513.09,13.132,37.7884666667,28.4432,33.4788,10.5380666667,10.3762666667,13.6997333333,18.9705333333,10.6106
513.44,13.1406666667,37.8835333333,28.4754666667,33.5486666667,10.5345333333,10.3764,13.7039333333,19.0140666667,10.6018
513.79,13.167,38.0110666667,28.5618,33.6312666667,10.5721333333,10.4124666667,13.7464666667,19.0876666667,10.6259333333
514.13,13.1863333333,38.0724666667,28.606,33.6803333333,10.5908666667,10.4236,13.7702666667,19.1232,10.6526666667
514.48,13.1623333333,38.0868,28.6164,33.6820666667,10.5839333333,10.4080666667,13.7301333333,19.1255333333,10.63
514.83,13.1668,38.1485333333,28.656,33.7046,10.5796,10.4206,13.7373333333,19.1624666666,10.6413333333
515.17,13.1476,38.1585333333,28.6741333333,33.6698,10.5723333333,10.4020666667,13.7235333333,19.1638666667,10.6426
515.52,13.1378666667,38.2092666667,28.706,33.6958666667,10.5773333333,10.3972666667,13.7124,19.2009333333,10.6452
515.87,13.1475333333,38.2708,28.7550666667,33.7044666667,10.5908,10.3990666667,13.7226,19.2410666667,10.6722666667
