wavelength,Back_SalCoef,Belly_SalCoef,Breast_SalCoef,Crissum_SalCoef,Crown_SalCoef,DorTail_SalCoef,Patch10_SalCoef,Patch11_SalCoef,Rump_SalCoef,Throat_SalCoef,WingTip_SalCoef
247.54,1.88506666667,2.22488095238,2.05066666667,1.53566666667,1.22553333333,5.39593333333,0.948533333332,2.14093333333,1.75546666667,3.49913333333,5.8326
247.92,1.8644,2.1904952381,1.9883,1.48213333333,1.29833333333,5.4208,0.884133333333,2.0658,1.57846666667,3.30866666666,5.68633333333
248.29,1.70606666667,2.1173952381,1.4839,1.28166666667,1.2588,5.30173333333,0.797066666665,1.76053333333,1.45093333333,3.07673333333,5.48246666667
248.67,1.54773333333,1.89122857143,1.02903333333,1.05486666667,1.1896,5.05573333333,0.513066666668,1.6452,1.36446666667,2.79733333333,5.36526666667
249.04,1.56793333333,2.01242380952,0.968066666667,1.1406,1.25253333333,4.9954,0.559933333334,1.615,1.41453333333,2.9708,5.20773333333
249.42,1.37473333333,1.76434285714,0.5838,0.936,0.895799999999,4.532,0.219266666668,1.15546666667,1.17706666667,2.75253333333,4.92746666667
249.79,1.717,2.23924285714,0.9545,1.26506666667,1.22293333333,4.52353333333,0.842333333333,1.33,1.63253333333,3.10566666667,5.26506666667
250.17,1.69473333333,2.21675238095,0.773433333333,1.19893333333,1.13233333333,4.22286666667,0.7912,1.0128,1.61386666666,2.86573333333,5.21086666667
250.54,1.3168,1.84924761905,0.316933333333,0.896666666667,0.9116,3.75173333333,0.333933333334,0.472666666668,1.18553333333,2.6338,4.72346666667
250.92,1.11513333333,1.66246666667,-0.0741666666672,0.718,0.513399999999,3.4456,-0.0561333333326,0.076266666666,0.962600000001,2.6354,4.30006666667
251.29,0.2942,0.85001904762,-1.17216666667,-0.460399999999,-0.336733333334,2.35293333333,-1.03153333333,-1.2574,0.0638666666666,1.8414,3.2054
251.66,-0.6138,0.104461904761,-1.79003333333,-1.45433333333,-1.29426666667,1.54773333334,-1.72113333333,-2.15266666667,-0.5338,1.063,2.2104
252.04,-0.923333333334,-0.159614285714,-2.18816666667,-1.84653333333,-1.86013333333,1.08173333333,-1.9596,-2.3308,-0.642599999999,0.855333333332,1.98693333333
252.41,-1.52653333333,-0.614228571429,-2.43933333333,-2.325,-2.4978,0.611599999999,-2.493,-2.89906666667,-1.22306666667,0.429666666668,1.4052
252.79,-1.6584,-0.596642857143,-2.4711,-2.49926666667,-2.8916,0.4206,-2.712,-3.38293333333,-1.5922,0.377933333334,0.911933333333
253.16,-0.874466666667,0.0300333333326,-1.84513333333,-1.86646666667,-2.09686666667,1.03433333333,-2.111,-2.6046,-1.02486666667,0.959066666667,1.8524
253.54,-0.8146,0.437076190477,-1.6783,-1.92886666667,-1.70866666667,1.17513333333,-1.7462,-2.3126,-0.927,1.04386666667,2.06926666667
253.91,-1.70626666667,-0.397328571429,-2.63636666667,-2.7878,-2.6724,0.5816,-2.94646666667,-3.331,-2.0908,-0.0046666666668,0.951666666668
254.28,-2.0098,-0.648276190475,-2.83713333333,-3.00253333333,-2.96293333333,0.483933333333,-3.17526666667,-3.46173333333,-2.34086666667,-0.138199999999,0.765266666665
254.66,-1.6284,-0.105628571429,-2.34036666667,-2.64926666667,-2.72593333333,0.944400000001,-2.6188,-2.7566,-1.7918,0.239866666667,1.26086666667
255.03,-2.34186666667,-0.324352380953,-2.92073333333,-3.08146666667,-3.25293333333,0.557399999999,-3.07613333333,-3.01173333333,-2.39566666667,-0.289399999999,0.814666666665
255.41,-2.30546666667,-0.0090761904768,-2.84296666667,-2.58786666667,-3.04233333333,0.958666666667,-2.75433333333,-2.5104,-2.43846666667,-0.0111333333333,0.875533333334
255.78,-2.60473333333,-0.0361333333326,-3.41943333333,-2.73086666667,-3.1784,0.682733333333,-3.29326666667,-2.94893333333,-2.95473333333,-0.120333333333,0.803066666667
256.15,-1.82693333333,0.718947619046,-2.5815,-1.90066666667,-2.1844,1.34453333333,-2.746,-2.53053333333,-2.27506666667,0.720533333333,1.46386666667
256.53,-1.8634,0.394609523809,-2.66393333333,-2.15846666667,-2.39886666666,1.0272,-2.98913333333,-2.43173333333,-2.83066666667,0.639333333333,1.1694
256.90,-1.6078,0.409542857142,-2.2728,-1.97953333333,-2.15746666667,1.29886666667,-2.64993333333,-2.0528,-2.55566666667,0.816933333334,1.47693333333
257.28,-1.87773333333,-0.187476190477,-2.40663333333,-2.42106666667,-2.8288,0.946133333334,-3.00833333333,-2.38233333333,-2.8044,0.329933333333,0.921800000001
257.65,-1.45146666667,-0.26068095238,-1.9888,-1.86253333333,-2.47486666667,1.413,-2.8088,-2.04246666667,-2.3806,0.578066666666,1.25026666667
258.02,-0.578666666667,0.280323809523,-1.0788,-0.992933333332,-1.52686666667,2.16886666667,-1.95606666667,-0.985533333334,-1.5678,1.46693333333,2.21346666667
258.40,-0.0981999999992,0.615323809524,-0.501733333333,-0.724866666667,-1.20926666667,2.47226666667,-1.44993333333,-0.563666666666,-1.01933333333,1.75073333333,2.57673333333
258.77,-0.253999999999,0.384895238096,-0.658533333333,-0.855733333334,-1.25053333333,2.31886666667,-1.60946666667,-0.7814,-1.17053333333,1.42993333333,2.30213333333
259.15,0.498066666667,1.03070952381,0.184066666667,-0.0957333333326,-0.576399999999,3.10766666666,-0.821733333335,-0.171666666667,-0.416933333334,2.13873333333,3.02426666667
259.52,1.00393333333,1.46442380952,0.674466666667,0.278133333334,-0.146933333333,3.56373333333,-0.385133333332,0.224800000001,0.0911999999992,2.48646666667,3.5014
259.89,1.54406666667,1.96636190476,1.17113333333,0.820866666667,0.349066666667,4.12726666667,0.243266666665,0.756533333333,0.664999999999,2.87193333334,4.05653333333
260.27,1.53173333333,1.91028095238,1.13336666667,0.789000000001,0.2798,4.20686666667,0.197333333335,0.734799999999,0.710599999999,2.87646666667,4.06993333333
260.64,1.8106,2.17246190476,1.40786666667,1.05473333333,0.557999999999,4.44833333333,0.455066666667,0.947933333333,1.1122,3.08893333333,4.36326666667
261.01,1.91513333333,2.34187142857,1.5926,1.30753333333,0.693866666666,4.62213333333,0.686000000001,1.05853333333,1.28193333333,3.203,4.46726666667
261.39,2.07366666667,2.63787142857,1.82376666667,1.69293333334,1.04066666667,4.9738,1.07033333333,1.2588,1.6078,3.49093333333,4.73786666667
261.76,2.4544,3.04135714286,2.1396,2.0212,1.35493333333,5.42613333333,1.5798,1.5594,2.04173333333,3.8708,5.06846666667
262.13,2.43766666667,3.08644285714,2.06623333333,2.07466666667,1.25433333334,5.45746666667,1.6582,1.424,2.2528,3.86806666667,5.10086666667
262.51,2.43673333333,3.13989047619,1.97343333333,2.191,1.27806666667,5.50806666667,1.63613333333,1.3952,2.1746,3.86233333333,5.1358
262.88,2.78133333333,3.5484,2.29123333333,2.57033333333,1.66726666667,5.89993333333,2.0352,1.80613333333,2.54726666667,4.31486666667,5.5808
263.25,2.05513333334,2.90506190476,1.50563333333,1.85206666667,1.08486666666,5.09233333334,1.374,1.20506666667,1.852,3.62093333333,4.91473333333
263.63,0.895733333334,1.89963333333,0.454266666667,0.854399999999,0.0604000000001,3.88126666667,0.282666666667,0.174733333333,0.867066666666,2.53773333333,3.80506666667
264.00,-0.113333333335,0.765771428572,-0.554533333334,-0.254066666667,-0.899266666667,2.65706666667,-0.865066666667,-0.827399999999,-0.1544,1.53106666667,2.66393333333
264.37,-0.907799999998,0.157347619048,-1.39403333333,-1.00106666667,-1.66126666667,1.83706666667,-1.47833333333,-1.27033333333,-0.878999999999,0.699799999998,1.8982
264.75,-1.26,-0.133971428571,-1.8792,-1.3428,-2.0736,1.5084,-1.8108,-1.476,-1.1484,0.3852,1.7352
265.12,-1.26766666667,-0.252728571429,-2.13303333333,-1.63106666667,-2.31126666667,1.2678,-1.9944,-1.50633333333,-1.26773333333,0.199400000001,1.74146666667
265.49,-1.4616,-0.571728571428,-2.38016666667,-2.1476,-2.88873333333,0.751400000001,-2.49226666667,-1.7682,-1.71666666667,-0.389533333333,1.54773333333
265.87,-1.628,-0.671385714286,-2.3933,-2.28393333333,-3.16186666666,0.454133333333,-2.7918,-1.84666666667,-2.0854,-0.591866666667,1.35893333333
266.24,-1.08833333333,-0.201961904763,-1.81513333333,-2.0252,-2.68726666667,0.962600000001,-2.33846666667,-1.15306666667,-1.76353333333,-0.122733333333,1.78626666667
266.61,-1.05833333333,-0.169171428571,-1.8307,-2.05366666667,-2.71953333333,1.0708,-2.25773333333,-1.03633333333,-1.61086666666,0.172866666666,1.85266666667
266.98,-1.08013333333,-0.315766666666,-2.025,-2.12693333333,-3.03046666667,0.940200000001,-2.4646,-1.16526666667,-1.83473333333,-0.0151333333326,1.74046666666
267.36,-0.672533333333,0.0088761904764,-1.6374,-1.83346666667,-2.70753333333,1.29246666667,-2.114,-0.815733333333,-1.45606666667,0.327533333333,2.07606666667
267.73,0.134066666667,0.719542857144,-0.873933333333,-1.12626666667,-2.03013333333,2.1728,-1.31726666667,-0.0768666666666,-0.747066666666,1.14333333333,2.8942
268.10,0.706066666667,1.27770952381,-0.237133333333,-0.572133333334,-1.56,2.7096,-0.800933333333,0.421266666666,-0.150533333333,1.8026,3.44906666667
268.48,1.44666666667,1.86979523809,0.467666666667,0.0846666666659,-0.918666666667,3.33326666667,-0.153133333332,0.855933333333,0.401933333333,2.34633333333,3.99506666667
268.85,1.3682,1.78796190476,0.456433333333,-0.00826666666666,-0.994866666667,3.317,-0.169066666666,0.678666666665,0.283466666666,2.4094,3.74766666667
269.22,1.24793333333,1.64381904762,0.529366666667,-0.0919333333327,-0.942666666668,3.3362,-0.270200000001,0.4836,0.259399999999,2.4636,3.53313333333
269.59,1.30166666667,1.65721428572,0.578433333333,0.0699333333333,-0.722000000001,3.60446666667,-0.193199999999,0.6308,0.416066666667,2.6408,3.4514
269.97,1.56346666667,1.93643333333,0.751766666667,0.297466666667,-0.354933333334,3.92313333333,0.117600000001,0.957933333334,0.751733333334,2.9862,3.743
270.34,1.3916,1.7125952381,0.494433333333,0.188533333333,-0.531866666666,3.76973333333,-0.139466666666,0.588666666667,0.4286,2.7964,3.5682
270.71,1.57413333333,1.85657619048,0.744733333333,0.509800000001,-0.144266666667,3.94133333333,0.141799999999,0.753466666667,0.686333333333,2.83233333333,3.78466666667
271.09,1.55233333333,1.87363333333,0.867599999999,0.563266666667,0.0770000000002,3.9734,0.269666666667,0.637866666666,0.856733333333,2.87626666667,3.83633333334
271.46,1.74833333333,2.06194761905,1.0395,0.8298,0.256333333333,4.254,0.342533333333,0.813466666667,1.09566666666,3.02346666667,4.06293333333
271.83,1.60366666667,1.95178095238,0.849533333334,0.735,0.154133333333,4.10113333334,0.265333333333,0.635066666667,0.959466666666,2.78333333333,3.9174
272.20,1.31306666667,1.75174761905,0.550066666667,0.538,-0.1062,3.87246666667,0.0486666666694,0.411866666668,0.750533333333,2.553,3.65333333333
272.58,1.17033333333,1.65078571428,0.387099999999,0.4198,-0.161,3.80433333333,-0.0825333333327,0.258800000001,0.720000000001,2.4818,3.5976
272.95,1.418,1.9243,0.6674,0.706799999999,0.0768666666666,4.00386666667,0.209400000001,0.608666666667,0.9844,2.6032,3.88206666667
273.32,1.39113333333,2.03218095238,0.5666,0.772466666667,-0.0043333333336,4.05046666667,0.194200000001,0.7554,0.970933333333,2.61853333333,3.91173333333
273.69,1.3462,2.05978571429,0.546299999999,0.793466666667,0.0194,4.00006666667,0.273199999999,0.621533333334,0.920399999999,2.68806666667,4.00653333333
274.06,0.920133333333,1.66770476191,0.220733333333,0.436999999999,-0.373333333334,3.63873333333,-0.133933333333,0.186733333334,0.548999999999,2.1958,3.6342
274.44,0.484133333333,1.35171904762,-0.0953666666666,0.110933333333,-0.628400000001,3.2534,-0.386400000001,-0.086466666666,0.326400000001,1.87426666666,3.32
274.81,0.599666666667,1.47005714286,0.0316999999998,0.254399999999,-0.551999999999,3.34813333333,-0.340866666665,0.0341999999986,0.358866666667,1.9988,3.4344
275.18,0.813733333333,1.72623333333,0.291333333333,0.515533333333,-0.312,3.5598,-0.191933333333,0.302933333334,0.466933333334,2.23066666667,3.63853333333
275.55,0.850266666666,1.6698047619,0.305533333334,0.521066666666,-0.2962,3.415,-0.0970000000007,0.265199999999,0.495066666667,2.2498,3.52866666667
275.93,0.917933333333,1.68897619047,0.403500000001,0.555533333334,-0.321333333333,3.42993333333,-0.0289999999999,0.355133333333,0.548333333333,2.4034,3.6304
276.30,0.9124,1.86779047619,0.4983,0.627333333334,-0.2332,3.56513333333,0.119066666666,0.409,0.669466666666,2.39253333333,3.68413333333
276.67,0.747466666667,1.87295238095,0.508433333333,0.581466666667,-0.3372,3.40766666667,0.178533333335,0.450533333333,0.563733333335,2.36313333333,3.62906666667
277.04,0.729133333333,1.7597047619,0.4792,0.609266666667,-0.308466666667,3.30126666667,0.140200000001,0.188533333333,0.550533333334,2.2536,3.58446666667
277.41,0.889466666667,1.75258095238,0.617333333333,0.685066666665,-0.158400000001,3.33586666667,0.273600000001,0.2096,0.583000000001,2.1038,3.6784
277.79,0.8354,1.67177142857,0.5368,0.566133333333,-0.276733333333,3.22933333333,0.0582666666674,0.286866666667,0.459533333333,1.92946666667,3.52126666667
278.16,1.09453333333,1.88294761905,0.710333333333,0.748266666669,-0.0478666666674,3.34206666667,0.2302,0.465133333334,0.531066666667,2.192,3.71366666667
278.53,1.7202,2.39878095238,1.27423333333,1.30466666667,0.486066666667,3.88106666667,0.800866666667,1.03526666667,0.984666666665,2.67726666667,4.23626666667
278.90,1.56286666667,2.23487619048,1.11576666667,1.0378,0.266333333333,3.72913333334,0.703533333334,0.836599999999,0.696000000001,2.5556,4.04306666667
279.27,1.3458,2.0244,0.861866666667,0.807999999999,-0.007533333334,3.47466666667,0.595266666669,0.722799999999,0.497800000001,2.33893333333,3.75726666667
279.64,1.35,2.08513809524,0.9059,0.888533333334,0.133333333333,3.5468,0.617000000001,0.829333333333,0.436800000001,2.46086666666,3.85026666667
280.02,1.63233333333,2.27817142857,1.12713333333,1.15726666667,0.460733333334,3.79993333333,0.824533333333,1.05353333333,0.638866666667,2.7608,4.05553333333
280.39,1.76846666667,2.31275238095,1.25256666667,1.13666666667,0.568333333334,3.85966666667,0.835133333332,1.1648,0.563933333335,2.88886666667,4.20586666667
280.76,1.922,2.37146190476,1.3555,1.24266666667,0.683933333333,3.95366666667,0.811733333332,1.19026666667,0.626999999999,2.92293333333,4.22713333333
281.13,1.90346666667,2.41713809524,1.33716666667,1.26673333333,0.679133333334,4.0058,0.806466666666,1.31813333333,0.692533333333,3.06526666667,4.24713333333
281.50,1.72226666667,2.19925714286,1.14573333333,1.08786666667,0.477399999999,3.91753333333,0.704066666664,1.18593333333,0.580000000001,3.04993333333,4.10726666667
281.87,2.0672,2.49081904762,1.50186666667,1.41226666667,0.819200000001,4.1984,1.08586666667,1.408,0.868266666667,3.38986666667,4.3968
282.25,2.13813333333,2.44511904762,1.55676666667,1.55673333333,0.910733333335,4.318,1.26293333333,1.51506666667,1.13153333333,3.5676,4.43686666667
282.62,1.97506666667,2.35923809524,1.4318,1.4196,0.741599999999,4.10753333333,1.12126666667,1.32353333333,1.00493333333,3.43746666667,4.20546666667
282.99,1.98966666667,2.46081428571,1.46026666667,1.4662,0.786266666667,4.15346666667,1.19146666667,1.385,1.1716,3.51706666666,4.16326666667
283.36,2.06606666667,2.61177142857,1.63496666667,1.55393333333,0.931933333335,4.33273333333,1.25173333333,1.4288,1.32686666667,3.62033333333,4.4002
283.73,1.9612,2.59229047619,1.64923333333,1.50606666667,0.811133333332,4.30826666667,1.24373333333,1.3656,1.36373333333,3.51586666667,4.417
284.10,1.63073333333,2.26007142857,1.2982,1.16973333333,0.504733333333,4.05753333333,0.947333333333,1.06766666667,1.146,3.10833333333,4.10853333333
284.47,1.67246666667,2.27697619048,1.26106666667,1.2034,0.518599999999,4.08473333333,0.983866666667,1.10613333333,1.2122,3.1164,4.081
284.85,1.6332,2.27268571428,1.30596666667,1.1524,0.533933333334,4.07526666667,1.07493333333,1.1608,1.2554,3.1702,4.1438
285.22,1.62073333333,2.24709047619,1.32483333333,1.03046666667,0.536933333333,4.07526666667,1.03726666667,1.12573333333,1.24733333333,3.08166666667,4.112
285.59,1.973,2.68884761905,1.65436666667,1.3522,0.902599999999,4.31573333333,1.36693333333,1.4274,1.57553333333,3.38886666667,4.4754
285.96,2.0506,2.85957619048,1.72086666667,1.438,1.00826666667,4.45846666667,1.44766666667,1.655,1.74993333333,3.5352,4.64006666667
286.33,1.96146666667,2.90107142857,1.6658,1.3414,0.870266666667,4.34613333334,1.3108,1.64733333333,1.56426666667,3.43573333334,4.6028
286.70,2.012,2.969,1.76253333333,1.4384,0.925466666666,4.52553333333,1.34613333333,1.84793333333,1.7236,3.5172,4.74386666667
287.07,1.9226,2.91353809524,1.67866666667,1.37873333333,0.841333333333,4.51893333333,1.20653333333,1.75513333333,1.71013333333,3.33973333333,4.7378
287.44,1.79426666667,2.84344285714,1.45653333333,1.276,0.672133333335,4.3282,1.11406666667,1.62746666667,1.58853333333,3.24353333333,4.50646666667
287.82,1.6322,2.68216190476,1.18303333333,1.06406666667,0.459733333334,4.1346,0.942533333333,1.46466666667,1.31693333333,3.04933333333,4.31526666666
288.19,1.7566,2.90837619048,1.3546,1.19473333333,0.538466666667,4.21246666667,1.06066666667,1.56113333333,1.35733333333,3.25293333333,4.37326666667
288.56,1.65713333333,2.83652857143,1.33626666667,1.20606666667,0.502733333333,4.2078,1.06906666667,1.4732,1.30113333333,3.26913333333,4.36653333333
288.93,1.8144,3.0137,1.40003333333,1.37986666667,0.601466666665,4.34333333333,1.16093333334,1.59386666666,1.40833333333,3.42846666667,4.4664
289.30,1.883,3.08708571429,1.3698,1.44866666667,0.592,4.31886666667,1.16373333333,1.65893333333,1.36046666667,3.54373333333,4.49706666667
289.67,1.53706666667,2.7438047619,1.09803333333,1.2186,0.302866666667,4.01546666667,0.883199999999,1.323,1.03193333333,3.36006666667,4.11113333333
290.04,1.5284,2.64707142857,1.08453333333,1.1766,0.293733333333,3.8916,0.905066666668,1.09093333333,0.992066666665,3.3538,3.95146666667
290.41,1.7232,2.81182857143,1.29246666667,1.3618,0.520666666667,4.1572,1.14773333333,1.17846666667,1.25893333333,3.5696,4.1008
290.78,1.74206666667,2.84920952381,1.2863,1.33373333333,0.527266666667,4.1062,1.225,1.01653333333,1.20093333333,3.696,4.02686666667
291.15,2.2028,3.34114285714,1.84386666667,1.79993333333,1.14086666667,4.54833333333,1.68133333333,1.53673333333,1.63653333333,4.37093333333,4.43806666667
291.52,2.38913333333,3.50116666667,2.06593333333,1.8902,1.36193333333,4.7402,1.89706666667,1.6908,1.77233333333,4.60653333333,4.52713333333
291.89,2.94553333333,4.05035714286,2.7045,2.37653333333,1.92906666667,5.239,2.4564,2.22733333333,2.3452,5.29966666667,4.8798
292.26,2.83986666667,3.95417142857,2.6539,2.25446666667,1.94786666666,5.0802,2.44326666667,2.15746666667,2.39566666667,5.35533333333,4.77006666667
