wavelength,Back_DigIndf,Belly_DigIndf,Breast_DigIndf,Crissum_DigIndf,Crown_DigIndf,DorTail_DigIndf,Patch10_DigIndf,Rump_DigIndf,Throat_DigIndf,WingTip_DigIndf
800.08,4.52566666667,9.563,7.32,12.5143333333,6.51333333333,15.978,9.72033333333,5.549,2.637,13.3803333333
800.39,3.90966666667,9.59266666667,6.953,10.963,5.562,15.5983333333,8.62533333333,4.59466666667,1.53166666667,12.656
800.70,2.939,9.78266666667,6.159,10.2656666667,4.32766666667,16.6666666667,7.72933333333,3.905,1.127,11.9563333333
801.00,2.717,10.381,6.7515,9.489,4.44033333333,16.545,7.29933333333,3.20366666667,1.176,11.9626666667
801.31,1.89766666667,9.15866666667,6.188,9.48833333333,3.775,16.6666666667,7.096,2.84666666667,0.99,12.1286666667
801.62,2.63166666667,11.6543333333,8.02,12.03,4.92916666667,18.003,9.482,4.88733333333,2.88233333333,14.411
801.92,2.97266666667,12.314,9.2995,13.6306666667,6.221,18.3863333333,10.7856666667,6.964,3.56666666667,16.773
802.23,2.89666666667,13.0996666667,10.83,13.9643333333,6.33366666667,18.4606666667,10.203,8.12766666667,4.237,16.8613333333
802.54,3.18433333333,13.673,11.274,14.013,7.55816666667,19.8303333333,12.0593333333,9.59633333333,5.01066666667,17.8766666667
802.84,4.23566666667,13.8073333333,12.262,13.6806666667,8.0475,20.415,12.1983333333,10.6313333333,5.59066666667,17.662
803.15,5.219,14.1836666667,12.563,14.941,8.56483333333,20.581,12.6683333333,11.1533333333,5.64,18.0976666667
803.46,4.20333333333,13.157,11.4755,13.703,7.293,20.0503333333,10.7606666667,9.54166666667,5.25433333333,17.5283333333
803.76,4.80333333333,12.9193333333,11.677,13.8303333333,8.13666666667,21.1596666667,11.4703333333,10.352,5.83866666667,18.0953333333
804.07,5.06433333333,13.6573333333,12.578,14.4456666667,9.61,20.8386666667,13.0763333333,10.627,6.39266666667,18.763
804.38,6.068,13.757,13.217,14.9626666667,11.0556666667,22.07,14.048,12.053,7.398,19.6176666667
804.68,7.82366666667,15.444,13.631,15.7703333333,12.0008333333,22.453,14.67,12.9993333333,8.39433333333,20.7823333333
804.99,8.73033333333,16.2303333333,13.631,14.8016666667,12.5396666667,22.976,14.2856666667,13.214,8.889,20.8333333333
805.30,7.54166666667,16.3346666667,12.192,13.9116666667,11.489,22.9776666667,13.2866666667,11.606,8.47966666667,19.5
805.60,7.42933333333,16.1413333333,11.6685,14.5856666667,12.0965,23.493,14.0023333333,11.3963333333,8.86833333333,19.6813333333
805.91,5.36866666667,14.984,9.4955,13.3413333333,10.3166666667,22.0753333333,12.0993333333,8.65366666667,7.81266666667,18.51
806.21,6.49166666667,15.213,10.215,13.9386666667,10.8921666667,22.6203333333,13.1023333333,9.08,9.23933333333,18.7176666667
806.52,5.66433333333,15.933,10.5745,15.281,12.6936666667,25.061,14.344,10.3913333333,10.1466666667,19.7226666667
806.83,7.18633333333,17.9863333333,11.4495,17.2956666667,14.941,26.5126666667,16.8086666667,12.7083333333,11.5306666667,20.666
807.13,7.74533333333,18.5726666667,11.01,18.4913333333,14.8013333333,26.9666666667,17.3153333333,12.571,12.0033333333,21.4923333333
807.44,9.039,18.8143333333,11.779,19.1413333333,15.3986666667,27.6076666667,17.0553333333,13.129,12.147,22.004
807.74,9.923,19.765,12.9405,20.6156666667,15.674,27.8656666667,17.8613333333,14.1756666667,12.9203333333,22.1953333333
808.05,9.345,19.6496666667,13.204,20.4836666667,14.4973333333,27.6596666667,16.9376666667,13.6836666667,12.5156666667,20.5256666667
808.35,8.64366666667,18.143,12.9655,19.983,12.9653333333,26.658,16.3883333333,12.7083333333,12.3233333333,20.0256666667
808.66,10.517,20.339,15.2545,21.7733333333,14.3635,28.1616666667,18.4266666667,14.211,13.9506666667,22.2513333333
808.97,11.3466666667,21.1923333333,15.5625,21.4126666667,14.0618333333,28.9623333333,18.9403333333,14.6136666667,14.3486666667,23.753
809.27,13.973,21.6383333333,17.017,22.2076666667,14.5421666667,30.4423333333,19.7106666667,16.557,15.6813333333,24.2663333333
809.58,12.9906666667,21.3803333333,16.1025,23.094,14.4565,30.943,19.6213333333,17.0953333333,15.6516666667,24.4476666667
809.88,11.574,20.0463333333,14.583,20.1386666667,12.0601666667,28.4723333333,17.4076666667,15.0463333333,14.213,22.5463333333
810.19,10.843,20.0283333333,15.0565,19.034,10.772,28.504,16.288,13.9203333333,14.015,21.9696666667
810.49,12.0686666667,21.7913333333,17.2415,18.7736666667,12.0211666667,28.7356666667,17.1456666667,15.086,15.5653333333,23.1323333333
810.80,11.7566666667,19.783,17.6345,18.0356666667,11.4025,27.9036666667,17.2806666667,16.053,15.7696666667,23.088
811.10,10.0686666667,18.0843333333,15.5425,16.0313333333,10.2885,27.3213333333,16.7156666667,14.7116666667,14.4673333333,22.5806666667
811.41,10.3313333333,17.641,15.6435,16.2283333333,10.9406666667,27.388,17.495,16.0333333333,14.5223333333,23.7326666667
811.71,10.6373333333,18.284,17.7205,17.206,13.2108333333,28.4313333333,19.265,18.1373333333,16.3236666667,24.755
812.02,8.69766666667,16.8613333333,15.7435,16.2293333333,12.9978333333,27.0163333333,18.1246666667,16.861,16.472,23.8093333333
812.32,6.94666666667,16.2563333333,14.1825,15.4366666667,12.4941666667,25.4706666667,16.1603333333,15.678,16.0636666667,21.804
812.63,4.94366666667,15.6633333333,11.8945,14.195,12.09,24.9633333333,15.3693333333,14.3413333333,15.272,20.656
812.93,2.17266666667,14.469,9.926,12.395,10.0738333333,21.7776666667,13.0863333333,12.0496666667,12.889,19.7036666667
813.24,3.92166666667,15.9313333333,11.1765,14.1176666667,11.7648333333,23.0396666667,13.3333333333,12.5,14.4606666667,20.7353333333
813.54,3.606,14.766,10.819,13.7426666667,11.4033333333,22.856,12.8656666667,12.817,14.2786666667,20.5163333333
813.85,3.45,11.9536666667,9.9125,14.0426666667,11.1758333333,22.449,11.613,12.6336666667,13.2653333333,18.9986666667
814.15,3.265,13.5966666667,10.0145,15.8383333333,11.1841666667,21.9786666667,10.965,10.9163333333,13.3526666667,18.3723333333
814.46,3.59033333333,14.75,10.6255,16.1086666667,10.262,20.961,9.75233333333,10.1403333333,12.9063333333,18.2433333333
814.76,1.64966666667,13.1976666667,7.8605,14.653,9.316,18.9226666667,7.90866666667,7.76333333333,12.1786666667,15.9146666667
815.07,0.145,12.3546666667,5.6685,13.7113333333,8.18783333333,18.0233333333,5.91066666667,6.29833333333,8.28466666667,14.535
815.37,0.923666666667,12.148,6.778,12.9733333333,8.57633333333,16.2293333333,5.685,7.09433333333,7.62866666667,14.3826666667
815.68,2.065,11.7993333333,8.038,13.0283333333,8.5545,16.5193333333,6.539,7.62066666667,7.47266666667,15.044
815.98,2.76166666667,12.355,9.157,13.808,9.30233333333,15.0676666667,7.50966666667,8.86633333333,8.23633333333,15.4556666667
816.29,6.292,14.8893333333,11.6715,14.8893333333,12.488,17.1953333333,10.1826666667,11.3833333333,9.462,16.6666666667
816.59,5.65066666667,13.7703333333,10.185,14.245,11.5148333333,15.8116666667,10.0663333333,11.2056666667,7.69233333333,15.242
816.89,5.54733333333,14.5386666667,8.8235,13.9646666667,12.0276666667,14.2513333333,10.9036666667,10.7126666667,8.08233333333,15.5426666667
817.20,4.304,15.1123333333,8.895,12.817,10.856,14.634,10.7126666667,10.091,8.082,14.8256666667
817.50,4.71433333333,14.905,8.357,11.1906666667,11.3095,14.9043333333,11.0476666667,11.6666666667,9.476,15.143
817.81,6.07766666667,14.733,9.185,12.8453333333,13.1906666667,16.252,12.385,12.7073333333,10.9113333333,16.3906666667
818.11,6.766,14.7043333333,10.758,13.983,13.284,17.0953333333,13.3513333333,12.9003333333,10.149,17.095
818.41,7.723,15.0906666667,12.1835,15.579,13.8261666667,17.5323333333,14.0256666667,13.4043333333,13.005,18.4643333333
818.72,6.66666666667,13.6326666667,11.4745,15.342,12.5856666667,17.607,13.7606666667,12.735,11.923,17.6066666667
819.02,5.47533333333,12.9226666667,11.5335,14.8146666667,11.9968333333,17.8343333333,13.3656666667,12.1173333333,10.7893333333,17.3513333333
819.33,6.585,13.653,13.2255,15.439,12.7975,19.9033333333,14.695,13.0206666667,11.1983333333,19.0103333333
819.63,5.644,12.8713333333,12.97,14.8183333333,11.4356666667,20.462,13.5973333333,12.1123333333,10.99,18.0196666667
819.93,6.43833333333,13.2386666667,13.9635,15.2453333333,12.1376666667,21.5996666667,14.8826666667,12.681,11.7333333333,19.37
820.24,6.77333333333,13.0606666667,14.2855,15.4646666667,12.0433333333,22.0756666667,15.141,12.8293333333,11.3963333333,19.6023333333
820.54,7.26733333333,14.2246666667,14.157,16.182,12.7906666667,21.9766666667,16.318,13.2366666667,11.2206666667,19.9223333333
820.85,7.09633333333,14.0773333333,14.2575,16.3716666667,12.2746666667,22.255,16.093,12.9466666667,10.5213333333,19.6493333333
821.15,6.76833333333,13.7196666667,14.065,15.863,11.823,22.2223333333,16.018,12.6196666667,10.1666666667,19.148
821.45,7.20633333333,14.6856666667,14.2645,16.0473333333,12.2581666667,22.746,16.196,12.9393333333,10.884,19.886
821.76,7.226,15.0406666667,13.786,15.94,12.3045,22.8436666667,16.428,12.7536666667,10.6116666667,19.9576666667
822.06,7.566,15.428,13.8575,16.1006666667,12.4708333333,23.0146666667,16.315,12.654,10.676,20.108
822.36,8.013,15.7966666667,13.999,16.4563333333,12.8323333333,23.131,16.3893333333,12.909,11.197,20.262
822.67,7.788,15.8416666667,13.895,16.5293333333,12.823,22.943,16.0713333333,12.736,11.1323333333,20.3406666667
822.97,7.816,15.921,13.8385,16.8066666667,12.9981666667,23.1406666667,16.2373333333,12.605,10.9333333333,20.6923333333
823.27,7.53,15.9003333333,13.431,16.6303333333,12.8148333333,22.937,16.0096666667,12.4043333333,10.6696666667,20.509
823.58,7.36333333333,16.02,13.438,16.596,12.952,22.9113333333,15.8973333333,12.414,10.4786666667,20.5133333333
823.88,6.88966666667,15.442,13.202,16.0793333333,12.4201666667,22.4116666667,14.8546666667,11.7683333333,10.1656666667,20.2506666667
824.18,6.80233333333,15.477,12.9645,15.725,12.3398333333,22.269,14.7563333333,11.5056666667,10.074,20.3316666667
824.49,6.451,15.3413333333,12.72,15.4586666667,12.239,21.8863333333,14.2973333333,11.33,9.911,20.3846666667
824.79,6.201,15.0136666667,12.756,15.644,12.1766666667,21.7676666667,14.383,11.231,9.67466666667,20.2236666667
825.09,5.95,14.882,12.873,15.414,11.844,21.462,13.636,10.864,9.59,19.796
825.39,5.374,14.7136666667,12.8745,15.3346666667,11.5578333333,21.45,13.806,10.8993333333,9.567,19.7096666667
825.70,4.86566666667,13.8553333333,12.639,14.854,11.068,21.0406666667,13.5166666667,10.3753333333,8.571,19.091
826.00,5.27366666667,13.962,13.2355,14.8243333333,10.8771666667,21.4333333333,13.5903333333,10.2433333333,8.70533333333,18.543
826.30,5.92266666667,14.704,13.688,14.79,10.9765,21.1256666667,13.671,10.761,9.797,18.578
826.61,6.376,15.309,14.2145,15.3613333333,11.114,21.5276666667,13.9253333333,10.9823333333,10.282,18.567
826.91,7.05033333333,16.2316666667,14.704,16.0363333333,11.2146666667,21.6836666667,13.8873333333,11.188,10.7086666667,18.9483333333
827.21,7.71166666667,17.009,14.784,16.6483333333,11.7296666667,22.3246666667,14.6306666667,11.964,11.4056666667,19.4593333333
827.51,8.11166666667,17.5446666667,15.2905,17.762,12.4931666667,22.6143333333,15.1186666667,12.4026666667,12.294,19.8986666667
827.82,8.88533333333,18.3453333333,16.2775,18.2343333333,12.9751666667,23.2606666667,15.6183333333,12.7803333333,12.6506666667,20.0516666667
828.12,8.164,17.7206666667,15.612,17.7983333333,12.6813333333,22.4803333333,14.606,12.1106666667,12.3623333333,19.7523333333
828.42,7.98866666667,17.006,15.1325,17.6653333333,12.2093333333,22.236,14.4533333333,12.168,11.9006666667,19.58
828.72,7.42,16.355,14.505,16.6223333333,11.4526666667,21.7243333333,13.28,11.4303333333,11.1406666667,19.006
829.02,7.28866666667,17.0556666667,14.504,17.0556666667,12.0626666667,22.0116666667,13.071,11.4433333333,11.7833333333,19.7766666667
829.33,7.572,17.0766666667,13.5825,17.024,11.9011666667,22.187,13.1586666667,11.8346666667,11.5963333333,20.2276666667
829.63,6.502,16.1813333333,13.151,16.6813333333,11.1063333333,21.9183333333,13.2096666667,12.0623333333,11.239,19.7703333333
829.93,6.25233333333,15.1696666667,12.7835,15.992,10.5133333333,20.3683333333,13.294,12.3066666667,11.1546666667,20.1713333333
830.23,5.96433333333,14.6726666667,12.0195,15.4406666667,10.3365,20.929,13.6113333333,11.855,11.928,19.356
830.54,6.39633333333,14.3423333333,11.859,15.733,10.3101666667,20.5803333333,13.866,11.6013333333,12.515,19.7456666667
830.84,4.97633333333,14.071,10.875,13.728,9.07316666667,19.1763333333,12.1836666667,9.95266666667,11.3253333333,18.7903333333
831.14,3.704,14.4083333333,9.011,12.5113333333,8.10783333333,18.6543333333,11.7436666667,8.49166666667,11.1566666667,18.5636666667
831.44,4.10466666667,14.524,9.337,11.8176666667,7.60016666667,18.2226666667,13.3963333333,9.56233333333,11.637,17.9523333333
831.74,4.662,15.3376666667,10.7845,11.503,8.69283333333,19.6076666667,14.5533333333,10.2833333333,12.7233333333,19.1286666667
832.04,6.36466666667,16.7686666667,11.077,13.7903333333,10.5876666667,20.441,15.912,11.873,14.239,20.6446666667
832.35,6.79733333333,18.1256666667,12.2695,14.5926666667,10.3495,21.16,17.089,13.0566666667,14.324,20.3916666667
832.65,5.927,17.385,12.877,14.583,10.1115,20.3306666667,16.5586666667,12.32,14.4036666667,19.648
832.95,7.448,17.6686666667,13.7775,16.1323333333,11.8573333333,22.211,17.936,13.36,14.2283333333,21.0086666667
833.25,7.342,18.1536666667,14.173,16.5426666667,12.314,23.9156666667,17.503,13.197,14.715,20.8486666667
833.55,6.69566666667,16.608,14.2985,15.7016666667,11.6376666667,23.0996666667,16.4913333333,12.6606666667,13.3623333333,20.38
833.85,6.04266666667,16.1703333333,14.6385,14.6383333333,11.5036666667,22.7513333333,16.312,13.1913333333,12.17,19.9716666667
834.16,6.86266666667,15.91,15.0,15.294,12.1426666667,23.4736666667,17.479,14.2576666667,12.213,20.6163333333
834.46,7.47533333333,15.0053333333,14.701,15.7253333333,12.1955,23.5046666667,17.2206666667,14.6733333333,12.0706666667,20.6533333333
834.76,8.75433333333,16.386,15.32,16.5543333333,13.1173333333,24.411,16.891,15.039,11.7283333333,21.4366666667
835.06,10.1073333333,17.3763333333,16.2905,18.013,13.7995,25.1086666667,17.1156666667,15.6386666667,12.482,22.0386666667
835.36,10.9396666667,17.679,17.4525,17.921,14.1735,25.627,17.4676666667,16.3796666667,12.8736666667,22.0913333333
835.66,12.0573333333,16.9056666667,17.7035,18.15,14.9601666667,25.3906666667,17.7673333333,16.3636666667,13.78,22.424
835.96,13.203,17.2156666667,18.3125,19.033,15.8263333333,25.7886666667,18.5526666667,17.0783333333,14.266,23.7996666667
836.26,13.0366666667,18.244,18.472,19.1183333333,14.9943333333,24.8953333333,16.8756666667,16.1153333333,14.063,22.501
836.57,14.658,19.6583333333,19.8715,20.6413333333,16.1325,24.7866666667,17.906,17.393,14.1026666667,23.5043333333
836.87,18.0966666667,22.691,22.0115,22.8786666667,19.1045,27.1446666667,20.5343333333,20.2063333333,17.581,26.4886666667
837.17,19.8353333333,23.7506666667,23.493,24.5753333333,20.7111666667,30.036,22.7203333333,20.4536666667,19.6803333333,28.5933333333
837.47,18.5916666667,22.4423333333,22.1125,22.4423333333,18.9768333333,29.098,21.5073333333,19.5266666667,19.197,27.1176666667
837.77,18.538,24.854,24.7365,23.2163333333,19.7951666667,29.708,23.743,21.8713333333,20.468,28.07
838.07,18.3783333333,24.024,25.1355,21.9816666667,19.6396666667,29.8496666667,25.7056666667,22.6426666667,21.982,28.1083333333
838.37,16.7276666667,23.016,22.0695,20.696,18.071,27.0453333333,26.2516666667,22.2223333333,20.696,26.1293333333
838.67,16.8236666667,22.3476666667,21.3745,23.3523333333,18.7696666667,27.7466666667,27.1186666667,21.72,20.7156666667,25.675
838.97,15.474,23.0816666667,20.503,21.599,17.9885,28.4976666667,27.3373333333,22.695,18.9553333333,25.0806666667
839.27,13.501,22.6096666667,18.3135,21.77,17.7973333333,27.5196666667,26.421,22.9326666667,18.023,23.7726666667
839.57,12.284,21.1133333333,15.739,21.1133333333,17.9138333333,26.8713333333,26.935,22.5843333333,19.066,23.8003333333
839.87,12.0073333333,20.9506666667,15.197,20.325,17.886,28.8306666667,25.9536666667,23.077,18.887,23.89
840.17,9.81466666667,18.395,12.778,20.062,15.3703333333,26.6053333333,24.568,21.358,15.8023333333,22.716
840.47,9.04666666667,17.3646666667,11.7485,20.2793333333,14.9665,25.8043333333,23.1936666667,21.9793333333,14.572,21.7363333333
840.77,11.212,20.6663333333,14.364,24.0,18.2726666667,27.818,25.8183333333,23.515,17.8786666667,23.4543333333
841.07,10.811,18.8546666667,11.8725,23.2946666667,17.9538333333,27.22,24.1313333333,22.0076666667,16.4736666667,21.364
841.37,11.6466666667,20.5486666667,12.8515,24.498,19.5783333333,29.2503333333,23.494,22.8243333333,17.6706666667,22.8916666667
841.67,12.411,20.6383333333,15.1065,24.2553333333,21.5248333333,31.4896666667,24.7516666667,23.1203333333,17.376,23.617
841.97,12.4243333333,20.4546666667,15.227,22.424,19.8863333333,31.7423333333,24.697,23.5603333333,17.3486666667,24.697
842.27,11.111,20.091,14.041,21.994,18.3028333333,31.1266666667,23.44,22.9073333333,17.732,23.516
842.57,10.288,18.3543333333,13.9505,19.4236666667,17.9421666667,32.51,23.9506666667,22.7986666667,17.284,22.4693333333
842.87,10.6473333333,18.264,15.9705,19.3283333333,17.6905,33.0876666667,22.85,21.212,17.281,23.178
843.17,9.97433333333,16.3683333333,16.113,17.3063333333,16.5815,29.7526666667,21.7393333333,19.1816666667,16.1976666667,20.5456666667
843.47,10.2076666667,18.2473333333,19.241,16.7116666667,18.3376666667,31.707,24.119,20.9573333333,18.3376666667,19.3313333333
843.77,6.567,15.323,15.821,13.1343333333,14.3283333333,28.358,20.9953333333,16.7166666667,16.418,14.7263333333
844.07,3.65733333333,11.076,13.0095,9.19566666667,11.808,28.0043333333,20.1673333333,17.4506666667,13.4796666667,14.5246666667
844.37,8.79766666667,15.5426666667,18.182,15.2493333333,16.3245,32.7466666667,26.295,22.776,18.5726666667,21.994
844.67,8.05633333333,13.797,16.465,15.1056666667,14.2498333333,31.9233333333,27.7946666667,23.9676666667,17.422,18.429
844.97,8.38366666667,14.0406666667,17.121,14.7476666667,13.4848333333,30.4043333333,27.6766666667,24.1413333333,17.6766666667,15.3536666667
845.27,9.481,16.068,19.7605,15.2693333333,15.7185,31.1376666667,29.7406666667,25.449,18.7626666667,14.9696666667
845.57,10.8953333333,15.5336666667,22.6535,16.289,18.3926666667,33.657,30.744,27.0763333333,20.2803333333,15.8576666667
845.87,12.2923333333,18.2726666667,24.0865,18.8263333333,19.1581666667,35.7696666667,32.8903333333,29.9,22.9236666667,16.39
846.17,14.9826666667,17.6536666667,25.0875,17.4216666667,21.1383333333,36.585,34.7273333333,35.8883333333,23.461,18.2346666667
846.47,16.7863333333,17.7453333333,25.0,18.465,20.6233333333,34.772,36.4506666667,37.4103333333,26.139,21.223
846.77,18.4913333333,16.91,24.4525,19.3433333333,20.2551666667,32.2383333333,34.793,36.496,24.0876666667,22.871
847.07,23.8263333333,20.1876666667,30.106,24.7653333333,23.1221666667,37.2066666667,37.4413333333,40.845,27.3476666667,26.6433333333
847.37,24.413,22.6523333333,30.106,27.8166666667,24.2371666667,37.0896666667,37.4413333333,40.9623333333,27.934,24.8823333333
847.67,18.6423333333,20.7406666667,25.37,22.5926666667,20.432,33.0863333333,31.111,37.778,24.074,18.8886666667
847.97,18.9286666667,20.0003333333,25.8925,23.4526666667,21.488,29.762,29.762,34.524,23.2143333333,22.262
848.26,16.2933333333,17.7863333333,22.015,22.1396666667,21.5171666667,28.6066666667,28.8556666667,35.4476666667,23.5073333333,25.0
848.56,11.86,12.3596666667,15.356,18.7263333333,16.7913333333,21.473,23.7206666667,31.336,18.477,21.348
848.86,11.836,11.353,12.5,17.1496666667,16.3045,16.908,23.1886666667,28.8646666667,15.5796666667,21.9806666667
