wavelength,Back_SpoSchf,Belly_SpoSchf,Breast_SpoSchf,Crissum_SpoSchf,Crown_SpoSchf,DorTail_SpoSchf,Patch10_SpoSchf,Patch11_SpoSchf,Rump_SpoSchf,Throat_SpoSchf,WingTip_SpoSchf
805.30,24.0094,66.66,45.8575,47.1462,25.0418,27.3058666667,23.1368666667,32.9405333333,26.427,43.8428,25.0748666667
805.60,23.1277333333,66.4846,44.8904666667,46.788,24.1793333333,26.5250666667,22.4535333333,32.6658666667,25.5006,42.9928666667,23.9704
805.91,22.7990666667,66.7492,44.9018,46.7080666667,23.7918666666,26.0117333333,22.0268,32.6061,24.9431333333,42.4751333333,23.4332666667
806.21,21.3472,65.5278,43.4687,45.0971333333,22.1804666667,24.6943333334,20.604,31.0311666667,23.3194,40.9930666667,21.9581333333
806.52,20.3939333334,64.8804,42.9324333333,44.6413333333,21.5822666667,23.7906,19.8874,30.6048666667,22.5176,40.2952666667,21.5471333333
806.83,19.9434,65.0442,42.8373666667,44.9592666667,21.4027333333,23.7972666667,19.6032666667,30.2265666667,22.2812666667,40.0426,20.9706
807.13,18.3943333333,64.0860666667,41.5268666667,43.7204666667,20.0214666667,22.5664666667,18.3154666667,28.8458666667,21.1396666667,38.8101333333,19.405
807.44,17.4908666667,63.3260666667,40.7694666667,43.4135333333,19.0589333333,21.9693333333,17.5711333333,27.7973666667,20.3427333334,37.8702,18.7891333333
807.74,17.7680666667,63.6637333333,41.5012666667,44.6108,19.7870666667,22.7606666667,18.5536666667,28.4765666667,21.16,38.6563333333,19.3023333333
808.05,17.3436,62.9300666667,40.8990333333,44.4766666667,19.7336,22.4196,17.9207333333,28.3057,20.8656666667,38.2833333334,18.7274666667
808.35,17.6323333333,63.4046666667,41.7738333333,44.8402666667,20.0902,22.7058,18.3239333333,29.1168666667,21.3003333333,38.6620666667,18.7598666667
808.66,18.3941333333,64.2313333333,42.7398666667,45.7458,20.9284,23.2496666667,19.2922666667,29.6194666667,22.344,39.7792,19.7488
808.97,19.1931333333,63.8084,43.0918666667,45.1509333333,21.5234,23.6651333333,19.4493333333,29.6570333333,22.6245333333,39.917,20.6034
809.27,19.6056666667,63.311,43.1955333333,45.0148666667,21.9494,24.4196,19.985,29.8586666667,23.2143333333,40.5654,21.369
809.58,18.4032,62.6864,42.4631,44.4192666667,21.1503333333,23.9122,19.2810666667,29.1601,22.6334666667,40.0606,20.3254
809.88,17.1679333333,61.5462,41.3089,42.9238,19.9234666667,23.2913333333,17.8798666667,27.2981333333,21.4083333333,38.9896666667,19.0278666667
810.19,17.4423333333,60.7834,40.8525333333,41.8816,19.6697333333,23.1258666667,17.4577333333,27.1237333333,21.1598,38.9248,19.2473333333
810.49,17.7779333333,60.909,41.1072333333,42.0278666667,19.7281333333,23.5509333333,17.5757333333,27.1524,21.1654666667,39.0598,19.5572
810.80,18.8579333333,61.3580666667,42.3071,42.5693333333,21.3579333333,24.784,18.6188666667,28.3833666667,22.3534,40.2624,20.3085333333
811.10,19.3903333333,61.9773333333,42.7512333333,42.4152,21.7664,24.9706666667,19.0464,28.9761,22.8214666667,40.4689333333,20.8676
811.41,20.8685333333,63.5054666666,44.3662666667,43.4664,23.2081333333,26.4162666667,20.8762666667,30.1916,24.5774666667,41.3302,22.5354
811.71,20.9568666667,63.8197333333,44.5893333333,44.0909333333,23.2296666667,26.8979333333,20.7336,29.6610333333,24.6650666666,41.8182,22.8628666667
812.02,20.2164,63.3574,43.9063333333,44.0385333333,22.7323333333,26.4744,20.3366666667,29.4071333333,24.3830666667,40.9936,22.6122666667
812.32,20.0413333333,64.3340666667,44.3133333333,45.2603333333,22.8205333333,27.1217333333,20.4384,30.0123333333,24.7726,41.6708,22.5640666667
812.63,20.3866666667,65.2458,45.0818666667,46.4396666667,23.2451333333,27.5074,20.6305333334,30.7860666667,25.3216,41.7404,23.0685333333
812.93,22.4560666667,66.1988,46.8672,47.9782666667,25.163,28.8972666667,22.314,32.3601333333,26.8921333334,43.2329333334,25.0459333333
813.24,24.1237333333,67.6451333333,48.419,49.2596666667,26.8339333333,30.3890666667,23.8144,34.2951333333,28.5906,44.8515333333,26.5244666667
813.54,23.1742,67.1859333333,47.6004333333,49.129,26.4154666667,29.4136666667,23.2076666667,33.5720333333,27.7136,44.2126666667,25.5359333333
813.85,23.4672666667,67.6382,47.7010333333,49.0954666667,26.4572666667,29.4388666667,23.4842666667,34.3886666667,27.8642,44.2463333333,25.3266666667
814.15,24.0933333333,68.5350666667,47.9405333333,49.5712,26.1910666667,29.4268,23.6007333333,34.692,28.3312666667,44.1867333333,25.4777333333
814.46,23.7693333333,68.1794,47.0813333333,49.2222666666,25.6323333333,29.1027333333,22.9571333334,34.1451666667,27.6752666667,44.1196,25.0085333333
814.76,22.3891333333,67.4659333333,45.8629666667,48.4321333333,23.9261333333,27.3605333334,21.2209333333,33.1092333333,26.0957333333,43.5134666667,23.3552666667
815.07,22.2076,67.5428,45.7337333333,48.2874666667,23.9509333334,26.6578,21.5155333333,33.0003666667,25.9833333333,43.4953333333,22.9172666667
815.37,21.91,69.0542,46.0100333333,48.7695333333,23.4711333333,26.5472,21.2854666667,32.8833666667,25.6198,44.3802666667,22.0752666667
815.68,21.1035333333,68.3173333333,45.4535666667,47.8797333333,22.6264666667,25.4263333333,20.839,32.0884,25.317,43.6297333333,21.3224666667
815.98,19.2834,66.4034666667,43.9681666667,45.6778666667,20.7166666667,23.1656,18.8479333333,30.0135666667,23.6826666667,41.7960666667,19.4738666667
816.29,18.9743333333,64.8983333333,43.1521,45.3316,20.2299333334,22.7230666667,18.7798,29.5756666667,23.6515333333,41.0611333333,19.2572666667
816.59,19.1330666667,64.5167333333,42.9431,45.4703333333,20.3208,22.8174666667,19.2804666667,29.9825666667,23.7624666667,41.2310666667,19.74
816.89,20.5867333333,65.3997333333,44.0986333333,46.0714666667,21.3264666667,24.5918666667,21.0714,31.4625333333,25.1276,42.5681333333,21.2925333333
817.20,20.2946,65.0673333333,43.5648,46.2374666666,21.1364,24.0572,20.9343333333,31.0606333334,24.6128666667,42.3989333333,21.0269333333
817.50,19.9022,64.7513333333,43.0972,45.9086666667,21.2958666667,24.132,20.929,30.8068666667,24.1157333333,42.3634666667,21.0104666667
817.81,19.2932666667,64.0124,42.3007,44.7977333333,20.7852,23.565,20.4552666667,30.0117666667,23.0624666667,41.2485333333,20.2514666667
818.11,19.6754,64.7412666667,43.1635666667,44.8696,21.5554,24.4924666667,21.2836,30.2869,23.5334666667,41.5553333333,21.0646666667
818.41,19.7404666667,65.4197333333,43.7728666667,45.2108666666,21.7442,25.3405333333,21.5785333333,31.0701333333,23.6685333333,41.8233333333,21.9314
818.72,20.801,65.3624,44.5515666667,45.6406666666,22.7738,26.3091333333,22.5752666667,31.8900666667,24.0052666667,41.9067333333,22.946
819.02,21.3147333333,65.7549333333,45.0417666667,46.1519333333,23.3241333333,26.5240666667,22.7907333333,32.1487,23.9566,42.3318,23.4977333333
819.33,21.6737333333,66.2454,45.3386,46.2398,23.7293333333,27.2394666667,23.2968,32.5160666667,24.1000666667,42.6564666667,23.9933333333
819.63,21.5278666667,66.4062,45.3007666667,46.0870666667,23.6452,27.1333333333,22.9527333333,32.5742333333,24.0728,42.6136666667,23.6698
819.93,21.2466,65.6843333333,45.1414,45.7667333333,23.2652,26.5839333333,22.2826666667,31.9525333333,23.7194,42.2042666667,23.0878
820.24,20.5909333333,64.7934666667,44.5826333333,45.2463333333,22.5954666667,25.706,21.3686,31.2493,23.0688666667,41.5517333333,22.2844
820.54,20.7368666667,64.7074,44.6453,45.1958,22.5516,25.7158,21.3291333333,31.2974666667,23.381,41.5806666667,22.4303333333
820.85,20.4810666667,64.179,44.37,45.0198666667,22.0461333334,25.2902666667,20.9077333333,30.8791666667,23.2664,41.3145333333,22.1800666667
821.15,20.5363333333,64.1228,44.4147,45.202,22.1261333333,25.3548,20.8659333333,30.9348666667,23.2612,41.4217333333,22.2874666667
821.45,20.4508,63.6451333333,44.1995333333,45.1341333333,22.0174666667,25.1473333333,20.7035333333,30.7947666667,23.0557333333,41.2949333333,22.1297333333
821.76,20.638,63.5614666667,44.1725,45.1876666667,22.2053333333,25.1721333333,20.7734,30.8739,23.2335333333,41.3401333334,22.1605333334
822.06,20.5406,63.373,44.1167,45.0934666667,22.1898666667,25.0254666667,20.7462,30.8368,23.2386666667,41.3481333333,22.1040666667
822.36,20.6156,63.1040666667,43.9834333333,44.9801333333,22.2299333333,25.0124,20.9017333333,30.8594666667,23.3256,41.3296666667,22.0990666667
822.67,20.8363333333,63.2570666667,44.1675,45.3222,22.4100666667,25.1593333333,21.0913333333,31.0581,23.5661333333,41.5872666667,22.2080666667
822.97,20.7456666667,63.1499333333,44.0758,45.2434666667,22.2835333333,25.0215333333,20.9658666667,30.9976666667,23.3779333333,41.5306,22.1328
823.27,20.8608,63.4282666667,44.2317333333,45.5332,22.41,25.1050666667,21.1302666667,31.2462,23.5170666667,41.8154,22.2528
823.58,20.6999333333,63.3586666667,44.1127333333,45.5356666667,22.2736,24.9669333333,21.0212,31.1916,23.4736,41.7505333333,22.1048
823.88,20.7597333333,63.3410666667,44.2284,45.7539333333,22.5164666666,25.0329333333,21.122,31.3523,23.5944,41.9785333333,22.2228666667
824.18,21.0281333333,63.5082,44.4641,45.9503333333,22.9095333333,25.3381333333,21.543,31.8065333333,23.8597333334,42.2823333333,22.5581333333
824.49,21.3904,63.7856666667,44.8635,46.2810666667,23.2415333333,25.5784,21.9470666666,32.2661,24.4403333333,42.6641333333,22.8894
824.79,21.4394666667,64.0530666667,44.9447666667,46.4359333333,23.3402,25.6702,22.0877333333,32.4846,24.6044666667,42.8350666667,22.978
825.09,20.9992,63.9334666667,44.9000666667,46.1558,22.9999333333,25.4008,21.8524,32.3029333333,24.2507333333,42.7230666667,22.6577333333
825.39,21.0833333334,64.0134666667,44.8721666667,46.1934666667,23.0322666667,25.5243333333,21.9140666666,32.293,24.3926,42.6451333333,22.7230666667
825.70,20.9239333333,64.2305333333,44.8402,46.1794666667,22.9910666667,25.6582,21.6588666666,32.1491666667,24.2051333333,42.5376666667,22.7516666667
826.00,20.6632,64.1007333333,44.7639333333,45.7861333333,22.8469333333,25.404,21.3205333333,31.8752666667,23.7909333333,42.4268,22.618
826.30,20.5698,63.9707333333,44.8856666667,45.6827333333,22.7311333333,25.3186666667,21.21,31.6240333333,23.8266666666,42.3260666667,22.5080666667
826.61,20.2446666667,63.4954666667,44.6213333333,45.1931333333,22.4726666667,25.2460666667,20.8989333333,31.114,23.5368666667,41.8124666667,22.3784666667
826.91,20.9135333333,63.9409333333,45.0363333333,45.555,22.9978,25.6762,21.5165333333,31.4945333333,24.0294666667,42.377,23.0216
827.21,20.8112666667,64.092,45.0669333333,45.4828666667,22.7429333333,25.6481333333,21.5292,31.4272333333,23.9056,42.4305333333,23.0194666667
827.51,21.0171333333,64.332,45.1700666667,45.7322,22.9840666667,25.8822,21.584,31.6422,24.0442,42.6500666667,23.1678
827.82,20.6838666667,64.1762666667,45.1019333333,45.6362,22.7354,25.7061333333,21.4122,31.5950333333,23.8040666667,42.6018,22.9738
828.12,21.188,64.3472,45.5001666667,46.0262,23.1258,26.3513333334,21.9411333333,32.0126,24.2343333333,43.0396666667,23.5341333333
828.42,21.5081333333,64.5211333333,45.6807666667,46.4082,23.3279333333,26.6242,22.1951333333,32.1191,24.5034666667,43.2996666667,23.8058666667
828.72,21.3874666667,64.2622,45.5983,46.3225333333,23.1194,26.4756,22.0566,32.198,24.4036666667,43.3486666667,23.6238
829.02,21.9806,64.5310666667,46.2164333333,46.8592666667,23.5428666667,26.8089333333,22.6298666667,32.9774333333,25.0083333334,44.1038,23.8484666667
829.33,22.2956666666,64.5315333333,46.2672333333,46.9832666667,23.9026666666,27.0569333333,23.0946666667,33.5561333333,25.5602,44.3984666667,24.0219333333
829.63,22.7816666667,65.1834,46.6102333333,47.6264666667,24.5932666667,27.647,23.6695333333,34.3365333333,25.8249333333,44.932,24.5727333333
829.93,23.2742,64.9873333333,46.4694333333,47.6132666667,24.9252,27.7826,24.097,34.7112666667,26.0242,44.9760666667,24.6998666667
830.23,22.9540666667,64.5932666667,46.3578666667,47.6148,25.1252,27.9754666667,23.8715333333,34.5839666667,26.0488,44.7095333333,24.6178666667
830.54,23.493,64.6072,46.7482,48.296,25.7022,28.6282,24.4184,35.0537666667,26.5622666667,44.9004,24.8093333333
830.84,22.9399333333,64.7135333333,47.0186333333,48.0608666667,25.4450666667,28.2746666667,24.3064666667,34.5410666667,26.1422666667,44.8653333333,24.4030666667
831.14,22.6347333333,64.0736,46.3051,47.5842,25.0191333333,28.0153333333,23.6635333333,33.688,25.5542666667,44.2545333333,23.9902
831.44,23.0435333333,64.8308,46.8151333333,48.0332666667,25.2657333333,27.9435333333,23.7957333334,33.989,26.2665333333,44.5894666667,24.5136
831.74,23.2459333333,63.9845333333,46.4885333333,47.373,25.3450666667,27.9236,23.7446666667,34.0947333333,26.5566,44.1658666667,24.6454666667
832.04,23.1007333333,63.5480666667,45.9867,46.6184,25.065,27.4403333333,23.1490666667,33.5207333333,26.2072666667,43.5540666667,24.382
832.35,22.9124666667,63.7148666667,45.8275666667,46.5599333333,24.9831333333,27.4187333333,23.0528,33.2183,26.0999333334,43.1202,24.4163333333
832.65,22.5548666667,62.8858,45.0451333333,46.1237333333,24.5771333333,27.1632,22.7204,32.5679,25.6270666667,42.6325333333,24.0444
832.95,22.9902666667,63.1690666666,45.3236,46.4347333333,24.9614666667,27.5748,23.3769333333,33.0121,26.2124666667,43.1450666667,24.4636666667
833.25,22.8400666667,63.7712666667,45.4889,46.7358666667,25.0391333333,27.6854666667,23.4162666667,33.3149666667,26.3808666667,43.4808,24.7487333333
833.55,22.8140666667,64.2392,45.8035666667,46.7564666667,24.6750666666,27.6736,23.4210666666,33.4817333333,26.0957333333,43.4794,24.6394
833.85,22.2354666667,63.9683333334,45.5202666667,46.1904666667,24.1314,27.1074,22.7160666666,32.8131,25.4673333333,42.9982,23.9638
834.16,22.4231333334,63.7676,45.4312666667,45.8895333333,23.8813333333,26.9766,22.5583333333,32.805,25.4529333333,42.7897333333,23.8725333333
834.46,22.3259333333,63.5348666667,45.2736666667,45.7294,23.9114666667,26.785,22.6456,32.6347333333,25.3832666667,42.7201333333,23.7626666667
834.76,21.4257333333,62.811,44.4878,44.6716,22.8962666667,25.9628666667,21.7889333333,31.8067,24.2591333333,41.838,22.8156
835.06,21.8112,63.5474,44.7214666667,45.1,23.044,26.1774,22.07,31.8371,24.1402,42.3241333333,23.2085333333
835.36,22.4829333333,65.1687333333,45.7502,46.3822666667,23.7674,27.0069333334,23.0109333333,32.7215,24.7372666667,43.544,24.1483333333
835.66,21.7662,65.3322666667,45.5285333333,46.0442,22.7419333334,26.448,22.226,31.9651333333,23.7846666667,43.5268,23.6838
835.96,21.1888,66.2579333333,45.7012666667,46.4403333333,22.0564666667,26.3333333333,21.9811333333,31.8051,23.5221333333,43.7169333333,23.5786
836.26,20.2672666667,66.5330666666,45.647,46.4346,20.9492666667,25.879,21.1532666667,31.1849333333,22.6302,43.4529333333,22.8412666667
836.57,19.1269333333,65.9524,45.2143,45.8334,19.4682,24.8096,20.0237333333,29.7342333333,21.1588,42.5872,21.1747333334
836.87,18.5344,66.0220666667,45.3863,45.8454666667,19.2582666667,24.4768666667,19.691,29.4614333333,20.3884666667,42.9227333333,20.8742666667
837.17,19.4988,66.0993333333,45.5651,46.0898666667,20.3971333333,25.3239333333,20.6146,30.2979666667,20.9645333333,43.5744,22.3735333333
837.47,19.1946,66.6360666667,45.6015666667,46.5646666667,20.9684,25.8204666667,21.2028,30.1579333333,20.4892666667,44.2507333333,22.4872666667
837.77,19.6346666667,68.3832,46.124,47.7076,21.6058666666,26.5448,21.7054,31.0076333333,20.7972666667,44.7951333333,22.7907333333
838.07,20.3762,69.8060666667,46.9196,49.1358,23.1628,27.7836,22.6455333334,31.9048,21.505,46.3726666667,22.8099333333
838.37,18.8808,69.3234666667,46.7219666667,48.8437333333,22.7799333333,27.2939333333,21.5252666666,31.6973666667,21.0700666667,45.7932,21.476
838.67,17.0438,65.7055333333,44.0084,46.0706,21.1434666667,25.5596,19.4038666667,29.4342333333,19.708,43.09,19.4160666667
838.97,17.2605333333,65.6486,43.7999666667,45.9758,22.1212,25.8182666666,19.2848666667,30.7029666667,20.194,42.8848666667,19.1150666667
839.27,18.3752666667,65.2687333334,44.3308333333,45.5435333333,22.6044666666,25.3047333333,19.0323333333,30.7525666667,19.8685333333,43.0705333334,19.0560666667
839.57,18.8562,63.7087333333,43.2698666666,44.5868666667,23.0387333333,25.1531333333,18.7983333333,30.4795333333,19.7343333333,42.2182666667,19.4339333333
839.87,21.3131333333,64.7138,44.1752,45.6453333333,25.2638,26.8126,20.6172,32.8900333333,22.1549333333,43.6252,22.2222
840.17,22.89,64.8384666667,44.4006666667,46.6229333333,26.1412,27.7394,21.7734,33.9628666667,24.2364666667,43.9956666666,23.4592666667
840.47,22.2222666667,64.1682,43.0734666667,46.2134,24.6876666667,26.5671333333,21.1828666667,33.1232666667,24.1903333333,43.8584666667,22.3106666667
840.77,21.2782,64.0184,42.0783,46.1255333333,23.0398,25.4923333333,19.597,32.4065666667,23.9147333333,43.1088,20.8521333333
841.07,21.0211333333,63.2276666667,41.8487333333,45.0118,21.4319333333,24.6009333333,18.6971333333,31.3791666667,23.4742,42.4648,19.7770666667
841.37,19.6836,61.6908666667,40.4987666667,43.5278666667,19.8052666667,22.9562,16.6302,30.3590333333,22.8224,40.9732,18.978
841.67,19.0400666667,62.2438666667,40.1815666667,43.4629333333,19.3774666667,22.6329333333,15.6680666667,29.9221666667,22.9053333333,40.9208666667,18.3527333333
841.97,20.1557333333,65.0671333333,42.2858,45.5201333333,20.2123333333,24.3878666667,15.8953333333,31.3232333333,24.2462666667,42.8592666667,19.0798666667
842.27,22.4728,65.8135333333,44.4035333333,47.6356666667,22.1112666667,26.5944,18.7274,32.6102666667,26.927,44.5553333333,21.5039333333
842.57,23.4157333333,66.8314666667,45.1086333333,49.3932,23.8650666667,28.6742,20.9588666667,34.6066666666,28.764,45.2884666667,23.5505333333
842.87,23.3496,68.4641333333,46.0131,50.1960666667,24.1830666667,28.3007333333,21.242,35.5555666667,29.8693333333,45.6371333333,23.2517333333
843.17,21.5535333333,69.6660666666,46.5129333333,50.6052666667,22.3846,27.1542,19.9275333333,34.1189,28.2382,44.7694,19.9636666667
843.47,18.2128666667,70.9437333333,45.4719666667,48.6748666667,21.4257333333,25.1406,17.4098666666,31.205,25.6827333333,43.5744,17.1085333333
843.77,18.1433333333,74.9888,48.0089333333,50.2013333333,23.4228666666,26.0624666667,17.6286666667,31.6219333333,25.0559333333,43.9820666667,18.0314
844.07,21.6998,74.8786,50.2759333333,50.9051333333,27.2626666667,27.7260666666,21.8984666667,33.6534,27.6159333333,44.5032,21.2141333333
844.37,24.989,76.0264,52.9691,52.3621333333,32.1634,30.9712,25.607,36.0045666667,30.3752,47.1302666667,25.7836666667
844.67,26.4262666667,76.4808,54.8525333333,53.0273333333,34.6010666667,32.7650666667,28.3715333333,36.9399333333,31.825,47.6286,27.7378666667
844.97,25.7834,72.1346666667,52.8286,50.0734666667,32.6392666666,30.9358,27.6761333333,35.4783333333,29.8422666667,45.2576,27.4868
845.27,23.7038,68.0041333333,49.6913666667,46.6872666667,30.6379333333,27.6542,26.8930666667,33.7449666667,27.7573333333,42.5514666667,25.5966
845.57,19.8498666667,65.2304666666,46.9132666667,42.8723333333,27.1811333333,23.5156,23.044,31.1789333333,23.8370666666,39.1212,22.2294
845.87,18.8778,65.477,46.8576333333,41.9304,25.3425333333,22.4466,21.4589333333,29.0798666667,22.4915333333,37.4635333333,20.3366
846.17,17.9452,64.1324,44.5777666667,39.9087333333,22.7854,21.3926666666,18.6758,25.4338333333,20.7762,36.8950666667,17.6713333333
846.47,19.7394,62.2802,44.1801333333,39.6091333333,24.0172666667,22.7144,18.7622,25.7001666667,22.9098666667,37.9586,20.6731333333
846.77,17.8612,59.9545333334,43.1399,38.4528,20.8190666667,20.2504,15.2674,23.6404333333,20.7962666667,36.1092,18.9306
