wavelength,Back_PooOrnm,Belly_PooOrnm,Breast_PooOrnm,Crissum_PooOrnm,Crown_PooOrnm,DorTail_PooOrnm,Patch10_PooOrnm,Patch11_PooOrnm,Patch12_PooOrnm,Rump_PooOrnm,Throat_PooOrnm,WingTip_PooOrnm
424.73,15.1284583334,10.8391666667,6.16679166667,13.7155833333,9.97441666667,7.09216666667,10.8053333333,25.166,38.2106666667,12.4055,8.59175000001,9.08766666668
425.08,15.109625,10.83175,6.15033333334,13.7115833333,9.959,7.07116666667,10.819,25.1860833333,38.1718333333,12.3704166666,8.57708333334,9.07008333333
425.44,15.1380416667,10.8755,6.15770833333,13.7338333333,9.97875000001,7.09208333333,10.8418333333,25.2264166667,38.2055,12.3849166667,8.61341666668,9.07616666668
425.80,15.16075,10.8953333333,6.1815,13.7560833333,10.0009166667,7.09475,10.8861666667,25.2713333333,38.2299166666,12.4100833333,8.64033333333,9.10249999999
426.16,15.1746666667,10.9096666667,6.19658333333,13.7748333333,10.0068333333,7.09783333334,10.8930833333,25.2961666667,38.24025,12.424,8.66325000001,9.10958333334
426.51,15.1925416667,10.9276666667,6.19158333334,13.7961666667,10.00575,7.08829166667,10.9323333333,25.3480833333,38.298,12.4391666667,8.65024999999,9.10825
426.87,15.2349583333,10.9796666667,6.218875,13.8656666667,10.0375833333,7.097875,10.9955,25.3965,38.3306666667,12.45825,8.69225000001,9.13341666667
427.23,15.1938333333,10.9645833333,6.23641666667,13.8726666666,10.0243333333,7.069,11.01,25.3883333334,38.2681666667,12.4299166667,8.69533333332,9.13841666666
427.58,15.1879583333,10.9838333333,6.2265,13.8990833333,10.0211666667,7.05220833333,11.0270833333,25.4303333333,38.26175,12.4094166667,8.71583333333,9.12416666667
427.94,15.2117916667,11.02275,6.2465,13.93325,10.0354166667,7.05129166666,11.0585,25.448,38.2908333333,12.4216666667,8.74108333334,9.13200000001
428.30,15.2770833333,11.05775,6.28516666666,13.98075,10.0615,7.08629166667,11.1040833333,25.4985833333,38.3526666667,12.442,8.78308333334,9.18933333334
428.65,15.3605416667,11.17,6.333625,14.0895,10.1380833333,7.14054166667,11.1903333333,25.6309166667,38.49225,12.51675,8.846,9.28716666668
429.01,15.4427916666,11.2851666667,6.42416666667,14.1974166667,10.2291666667,7.216,11.2894166667,25.7294166667,38.585,12.6076666667,8.94599999999,9.34450000001
429.37,15.457875,11.3550833333,6.467375,14.2703333334,10.263,7.21604166666,11.3595,25.84625,38.65725,12.6450833333,8.99008333334,9.38724999999
429.72,15.513,11.4415,6.519875,14.3360833333,10.319,7.27416666666,11.4313333334,25.9146666667,38.7113333333,12.6903333333,9.06458333333,9.40566666667
430.08,15.5850833333,11.5239166667,6.569375,14.4158333333,10.3729166667,7.3165,11.5181666667,25.9953333334,38.8055833334,12.76425,9.11116666668,9.46383333334
430.44,15.6179583333,11.5695,6.60520833333,14.4836666667,10.4075833333,7.330875,11.5531666667,26.0363333334,38.8485833333,12.7945833333,9.17283333333,9.46475
430.79,15.584375,11.5475833333,6.60070833333,14.4604166666,10.38175,7.30291666667,11.5308333333,26.0288333334,38.8406666667,12.7795833333,9.14333333334,9.42491666667
431.15,15.6315416666,11.6275833333,6.60495833333,14.5085,10.3899166667,7.34866666667,11.5689166667,26.1275833333,38.9769166666,12.82225,9.19141666667,9.44741666668
431.50,15.6531666667,11.6556666667,6.64125,14.5504166666,10.41325,7.36095833333,11.6229166667,26.1760833334,39.0330833333,12.8506666666,9.22674999999,9.48600000001
431.86,15.625,11.6569166667,6.622625,14.54775,10.3901666667,7.32429166667,11.6320833333,26.1744166667,39.01175,12.83225,9.21783333334,9.46641666666
432.22,15.5392916667,11.6108333333,6.559,14.5294166667,10.3461666667,7.243625,11.5976666667,26.1520833333,38.9755,12.7735833333,9.16308333333,9.37750000001
432.57,15.5422083334,11.603,6.57870833333,14.5503333334,10.3408333333,7.267125,11.6344166667,26.1389166667,38.9431666667,12.7605,9.17758333332,9.36774999999
432.93,15.4829166667,11.5553333333,6.51745833334,14.4986666667,10.2793333333,7.18708333333,11.5749166667,26.1065,38.8994166666,12.6968333333,9.10625000001,9.299
433.29,15.501375,11.5621666667,6.53091666667,14.5194166667,10.2915833333,7.20316666667,11.5991666667,26.1335833333,38.9154166666,12.709,9.13516666666,9.302
433.64,15.5074583333,11.5748333333,6.53783333333,14.5405,10.2765833333,7.18216666667,11.6124166667,26.1725833333,38.9493333333,12.7018333333,9.12583333334,9.324
434.00,15.4918333333,11.5765,6.53970833333,14.55275,10.2623333333,7.17141666667,11.6171666667,26.19575,38.949,12.6700833334,9.11791666668,9.30824999999
434.35,15.4710416667,11.60675,6.55866666666,14.5793333333,10.2655833333,7.16579166667,11.6453333333,26.2556666667,38.9551666667,12.6610833333,9.12241666666,9.3045
434.71,15.5093333333,11.6465833334,6.58820833334,14.66025,10.3158333333,7.20254166667,11.6900833333,26.3140833333,38.9765833333,12.68625,9.16291666666,9.33541666668
435.07,15.5286666667,11.67375,6.619875,14.7099166667,10.35025,7.19695833333,11.7249166667,26.33925,38.95775,12.70875,9.19091666668,9.36258333333
435.42,15.549625,11.68375,6.61875,14.7481666667,10.3403333333,7.17933333333,11.7408333333,26.35775,38.97025,12.6974166667,9.21641666668,9.36899999999
435.78,15.5907916666,11.7453333333,6.69091666667,14.8283333334,10.4035833333,7.22491666667,11.79775,26.4513333334,39.0375833333,12.751,9.26016666667,9.42083333334
436.13,15.6705,11.834,6.79058333334,14.9350833333,10.48625,7.300625,11.8944166667,26.542,39.11925,12.8435,9.34700000001,9.50233333332
436.49,15.6558333333,11.8350833333,6.775875,14.9533333333,10.4780833333,7.26470833333,11.8939166667,26.569,39.169,12.8289166667,9.35541666667,9.47058333332
436.84,15.7091666667,11.9091666667,6.83220833333,15.0285,10.5095,7.31729166667,11.9794166667,26.64075,39.2141666667,12.87375,9.41291666666,9.52124999999
437.20,15.700125,11.8948333333,6.82675,15.0508333333,10.4864166667,7.30658333334,11.9859166667,26.63025,39.226,12.8578333333,9.38474999999,9.51733333333
437.56,15.6770416667,11.8914166667,6.80908333333,15.0814166667,10.4765,7.294,11.9948333333,26.668,39.2443333333,12.8403333333,9.38666666666,9.49699999999
437.91,15.7067083333,11.9226666667,6.82891666667,15.1335,10.5015833333,7.29295833333,12.04975,26.7204166667,39.3395,12.86825,9.40241666667,9.51183333334
438.27,15.7365,11.9478333333,6.83770833333,15.1729166666,10.526,7.30141666667,12.08525,26.78525,39.4120833333,12.89375,9.42650000001,9.53666666666
438.62,15.7419583333,11.9934166667,6.85825,15.2019166666,10.529,7.3025,12.1290833333,26.838,39.4605,12.90575,9.46449999999,9.57524999999
438.98,15.7167083333,11.9779166667,6.84191666667,15.19375,10.5163333333,7.28841666667,12.1403333333,26.8645833333,39.49575,12.8775,9.43366666668,9.52925000001
439.33,15.72075,12.00925,6.86370833333,15.2113333333,10.5439166667,7.29116666667,12.1621666667,26.90675,39.53575,12.9065,9.43658333333,9.55008333333
439.69,15.7084166667,12.01525,6.84729166667,15.2235,10.5316666667,7.267625,12.1688333333,26.9225833333,39.5290833333,12.8773333333,9.43758333334,9.53400000001
440.04,15.6783333334,12.0039166667,6.80870833333,15.2034166666,10.4931666667,7.20891666667,12.15125,26.9414166667,39.5354166667,12.8183333333,9.39891666666,9.48524999999
440.40,15.71475,12.0621666667,6.85275,15.2508333333,10.531,7.24679166667,12.2016666667,27.0119166666,39.5948333333,12.86475,9.42774999999,9.50425000001
440.75,15.7467916667,12.0925,6.87716666667,15.3003333333,10.5691666667,7.25995833333,12.2305833333,27.0599166667,39.6401666667,12.8846666667,9.46541666667,9.52166666667
441.11,15.783125,12.1488333333,6.90020833333,15.3545,10.5974166667,7.25895833333,12.2725,27.1309166667,39.6951666667,12.9175833333,9.50291666666,9.52833333333
441.47,15.8186666667,12.1988333333,6.92154166667,15.4039166666,10.6393333333,7.280625,12.32025,27.1930833333,39.729,12.9563333333,9.5375,9.54966666667
441.82,15.785625,12.1976666667,6.91454166668,15.39625,10.61975,7.26208333333,12.3020833333,27.2030833334,39.68725,12.9186666667,9.52258333333,9.51333333334
442.18,15.7983333333,12.21625,6.91237500001,15.4255,10.631,7.27270833334,12.3244166667,27.20775,39.67625,12.9289166667,9.53591666667,9.51491666667
442.53,15.7829166667,12.2075833333,6.89225,15.42125,10.6203333333,7.25545833333,12.3160833333,27.2168333333,39.6815,12.9141666667,9.51633333333,9.47708333334
442.89,15.8357083333,12.2771666667,6.94095833334,15.4880833333,10.6536666667,7.29266666667,12.3513333333,27.2683333333,39.717,12.9444166667,9.57908333333,9.51308333333
443.24,15.8359166667,12.3060833333,6.94925,15.54825,10.6453333333,7.31154166667,12.3895833333,27.2971666667,39.7309166667,12.94575,9.58541666667,9.50133333333
443.60,15.8672916666,12.3611666667,6.97845833333,15.6055,10.6746666667,7.32970833333,12.4455,27.3774166666,39.802,12.9870833333,9.62250000001,9.53999999999
443.95,15.8885416667,12.4036666667,7.02058333333,15.6441666667,10.6946666667,7.34,12.4771666667,27.4233333334,39.79575,13.012,9.65008333333,9.57975
444.31,15.8850416667,12.4145,7.02137499999,15.6664166667,10.6869166667,7.311,12.4928333333,27.4316666666,39.7883333334,12.9953333333,9.64616666668,9.59375000001
444.66,15.87275,12.4288333333,7.02487500001,15.6766666667,10.6823333333,7.28829166667,12.5089166667,27.4745833333,39.7898333333,12.9955833333,9.6275,9.58883333332
445.02,15.8469166667,12.4328333333,7.00750000001,15.6880833333,10.6635833333,7.28283333333,12.5145,27.5001666666,39.7949166667,12.9655,9.61991666667,9.57474999999
445.37,15.85575,12.44575,7.03045833332,15.7149166666,10.6735833333,7.27016666667,12.5336666667,27.5120833333,39.838,12.9716666667,9.62316666668,9.58675
445.72,15.8811666667,12.4828333333,7.02691666666,15.7499166667,10.6775,7.27504166667,12.5704166667,27.5365833333,39.8611666667,12.9888333333,9.65283333333,9.61808333333
446.08,15.873375,12.5023333333,7.02900000001,15.7649166667,10.6556666667,7.26025,12.5921666667,27.55375,39.87375,12.97475,9.65624999999,9.59491666666
446.43,15.9150833333,12.5441666667,7.07175000001,15.8185,10.7021666667,7.29125,12.6468333333,27.6203333333,39.9085833333,13.016,9.69733333333,9.62566666668
446.79,15.8953333334,12.55175,7.07329166667,15.8404166667,10.6870833333,7.270625,12.6659166667,27.6321666667,39.8889166667,13.012,9.69141666666,9.62091666666
447.14,15.8921666667,12.5595,7.05779166668,15.85525,10.68225,7.24495833334,12.671,27.6524166667,39.8865833333,13.002,9.69883333333,9.59258333334
447.50,15.8702916667,12.5394166667,7.03945833333,15.8549166667,10.6496666667,7.22241666666,12.6633333333,27.6241666667,39.8533333333,12.9679166667,9.67091666667,9.55949999999
447.85,15.910375,12.5859166667,7.046375,15.936,10.6874166667,7.26704166667,12.7214166667,27.6871666667,39.9260833333,12.988,9.71316666666,9.55949999999
448.21,15.9040416667,12.6045833333,7.05091666666,15.9621666666,10.6894166667,7.258875,12.72775,27.7296666667,39.9409166667,12.99175,9.72583333334,9.55708333334
448.56,15.90525,12.61825,7.05358333333,15.99775,10.6950833333,7.26570833333,12.754,27.7515833333,39.9685,12.9959166667,9.74791666666,9.55591666667
448.92,15.9195416667,12.6549166667,7.08712499999,16.0301666667,10.7019166667,7.262,12.7914166667,27.7740833333,39.9548333333,13.0149166667,9.77141666667,9.56400000001
449.27,15.9084166667,12.67625,7.064875,16.0575833333,10.6615,7.24720833334,12.8013333333,27.78,39.9399166666,12.988,9.77241666666,9.53133333333
449.62,15.9260833333,12.7021666667,7.09354166666,16.1098333333,10.6925,7.25891666667,12.8445833333,27.8621666667,39.9805833333,13.0156666667,9.81299999999,9.52666666666
449.98,15.9519583333,12.71575,7.125125,16.15325,10.7065833333,7.26983333333,12.8764166666,27.9155,40.0063333333,13.0255,9.84275,9.54000000001
450.33,15.9508333333,12.7654166667,7.13254166667,16.1836666667,10.6976666667,7.24391666666,12.903,27.9523333334,40.0234166667,13.02675,9.838,9.53658333332
450.69,15.9916666667,12.8268333333,7.16804166666,16.2395833333,10.7350833333,7.265625,12.96375,28.0119166666,40.0760833333,13.06175,9.876,9.57275
451.04,16.022625,12.8878333333,7.22091666667,16.276,10.769,7.30258333333,13.013,28.0575,40.0785833333,13.0900833333,9.90883333334,9.60508333333
451.40,16.0955416667,12.9745,7.27858333332,16.3615,10.8248333333,7.35025,13.1140833334,28.1876666667,40.1691666666,13.1535,9.97741666667,9.63633333333
451.75,16.0682916667,12.9819166667,7.29179166667,16.3413333334,10.8053333333,7.31841666667,13.1169166666,28.1871666667,40.1333333334,13.1641666667,9.98833333332,9.64841666668
452.10,16.098875,13.0309166667,7.30983333333,16.3976666667,10.8384166667,7.35883333333,13.1848333333,28.2271666667,40.15825,13.1910833333,10.0294166667,9.66641666666
452.46,16.0834583333,13.04225,7.29895833333,16.42275,10.7953333333,7.33479166666,13.20075,28.2425833333,40.16575,13.17475,10.0279166667,9.66200000001
452.81,16.0724166667,13.05675,7.30208333334,16.4326666667,10.8150833333,7.35691666666,13.23475,28.2929166667,40.1748333333,13.17675,10.0286666667,9.64391666667
453.17,16.1061666667,13.09775,7.33833333334,16.4724166666,10.8624166667,7.38291666667,13.2770833333,28.3363333333,40.1976666667,13.20975,10.0731666667,9.65391666668
453.52,16.0975,13.1156666667,7.32454166666,16.4890833333,10.8300833333,7.34625,13.275,28.3456666667,40.1885,13.1808333333,10.0546666667,9.64533333333
453.87,16.0917083333,13.16025,7.31791666666,16.52725,10.8326666667,7.33695833333,13.2925833333,28.3774166667,40.211,13.1940833333,10.0440833333,9.64283333334
454.23,16.104125,13.19825,7.33887499999,16.5986666667,10.8520833333,7.35529166666,13.34525,28.4119166667,40.2249166667,13.2050833333,10.1004166667,9.66091666666
454.58,16.0935416667,13.1950833333,7.32391666666,16.6151666667,10.8358333333,7.331875,13.362,28.44875,40.2425833333,13.1789166667,10.1080833333,9.61258333333
454.93,16.107625,13.2253333334,7.347125,16.6635,10.873,7.33783333333,13.4063333333,28.5389166667,40.3349166667,13.20975,10.1374166667,9.63575
455.29,16.0890833333,13.2515,7.35054166667,16.6848333333,10.85375,7.31758333333,13.3960833333,28.5496666667,40.34375,13.2135,10.146,9.62716666666
455.64,16.0891666667,13.276,7.34633333333,16.7290833333,10.8476666667,7.30783333333,13.4155,28.5755833333,40.3645,13.1905833333,10.153,9.6265
456.00,16.1189166667,13.3348333333,7.38404166666,16.7908333333,10.8525,7.31904166667,13.4615833333,28.62175,40.42325,13.2044166667,10.1891666667,9.65774999999
456.35,16.1632083333,13.4048333333,7.43433333333,16.8483333333,10.9164166667,7.34633333333,13.5223333333,28.6995833333,40.4713333333,13.2258333333,10.2384166667,9.68508333334
456.70,16.198125,13.4671666666,7.48008333334,16.9158333333,10.9388333333,7.339875,13.565,28.7166666667,40.5229166666,13.243,10.2754166667,9.71783333334
457.06,16.159625,13.4906666667,7.48845833333,16.9279166666,10.9219166667,7.318625,13.597,28.7361666667,40.5116666667,13.2375,10.2655833333,9.73450000001
457.41,16.1794583334,13.532,7.5485,16.9695,10.9566666667,7.347125,13.6561666666,28.7734166667,40.4983333334,13.2839166667,10.3063333333,9.76533333334
457.76,16.2177083333,13.57825,7.58779166667,17.01275,10.9943333333,7.36383333333,13.7150833333,28.8214166666,40.5238333333,13.3003333333,10.3639166667,9.79400000001
458.12,16.216625,13.59125,7.57929166667,17.0260833333,10.97475,7.34579166667,13.7364166667,28.835,40.5546666667,13.2936666667,10.3508333333,9.80141666667
458.47,16.2540833333,13.634,7.61795833333,17.0770833333,11.0065833333,7.36158333333,13.7688333333,28.88175,40.60675,13.3196666667,10.3665833333,9.84316666667
458.82,16.2264166667,13.6248333333,7.58529166667,17.0530833333,10.95925,7.322375,13.74775,28.8265833333,40.5344166667,13.2770833333,10.33425,9.804
459.18,16.2453333333,13.6563333333,7.60041666666,17.10075,10.98875,7.34483333333,13.77925,28.8560833333,40.5459166667,13.2885833333,10.3510833333,9.83316666666
459.53,16.2888333333,13.7075,7.64533333333,17.1598333333,11.0155833333,7.377625,13.8285833333,28.9054166666,40.5981666667,13.3260833333,10.3848333333,9.85625
459.88,16.2965833333,13.7196666667,7.6505,17.1789166667,11.021,7.37375,13.8580833333,28.9399166667,40.61025,13.3396666667,10.3965,9.86224999999
460.24,16.302125,13.75,7.66441666668,17.2178333333,11.0378333333,7.3765,13.8894166667,28.9386666667,40.6245833333,13.3665,10.42875,9.87083333332
460.59,16.2907916667,13.7620833333,7.65670833334,17.2448333334,11.0150833333,7.377625,13.90375,28.96125,40.62225,13.3648333333,10.4466666667,9.86799999999
460.94,16.316625,13.7869166667,7.68066666668,17.2958333333,11.02825,7.38195833333,13.94,29.0149166667,40.6768333333,13.3789166667,10.46775,9.85949999999
461.29,16.356,13.8505833333,7.69704166668,17.37275,11.0511666667,7.40641666666,13.9910833333,29.06825,40.7728333334,13.4016666666,10.4911666667,9.88758333334
461.65,16.3649583333,13.8965,7.72266666667,17.4420833333,11.0619166667,7.41591666666,14.038,29.1164166667,40.8085,13.4200833333,10.5074166667,9.90716666667
462.00,16.3962916667,13.9604166667,7.776125,17.5073333333,11.0991666667,7.44979166666,14.0795,29.1580833333,40.8390833333,13.4533333333,10.5545,9.91725
462.35,16.406125,14.0154166667,7.78329166667,17.5804166667,11.11,7.45841666667,14.1369166667,29.2038333333,40.8590833333,13.4875833333,10.5960833333,9.9405
462.71,16.4575416667,14.0995,7.85900000001,17.6810833333,11.1480833333,7.51220833333,14.229,29.2849166667,40.9335833334,13.5379166667,10.6773333333,9.99850000001
463.06,16.4630416667,14.1355833333,7.88004166667,17.7253333334,11.1564166667,7.509125,14.2774166666,29.3491666666,40.9994166667,13.54075,10.7169166667,9.98375000001
463.41,16.4904166667,14.2049166667,7.91991666666,17.78825,11.1883333333,7.526125,14.3625,29.4194166667,41.0468333333,13.574,10.77525,9.99608333333
463.76,16.4724583333,14.22425,7.92370833333,17.8149166666,11.1783333333,7.50625,14.36275,29.4184166667,41.0529166667,13.5475,10.7685833333,9.94075000001
464.12,16.4872916667,14.2545833333,7.92120833332,17.8699166667,11.1808333333,7.50183333333,14.4126666667,29.4775833334,41.0825833333,13.5329166667,10.7608333333,9.93824999999
464.47,16.4909166667,14.2605833334,7.90695833332,17.8946666667,11.1983333333,7.471125,14.4131666666,29.4799166666,41.08225,13.50625,10.7398333333,9.90983333334
464.82,16.5147916667,14.3046666667,7.91229166666,17.9444166667,11.2225,7.48629166667,14.4439166667,29.4861666667,41.05875,13.5116666667,10.76925,9.93125000001
465.17,16.5330833333,14.33775,7.95633333333,17.996,11.2588333333,7.51479166667,14.5060833334,29.5143333333,41.0639166667,13.5170833333,10.8315833333,9.94225000001
465.53,16.5434166666,14.3576666667,7.96266666667,18.0275,11.23925,7.53866666667,14.5311666667,29.5406666667,41.0955,13.5255,10.8563333333,9.95008333333
465.88,16.563375,14.36975,7.96970833334,18.0480833334,11.2289166667,7.521,14.5558333334,29.5820833333,41.1356666667,13.5181666667,10.8620833333,9.98125000001
466.23,16.57625,14.3938333333,8.00070833334,18.09525,11.2276666667,7.52545833333,14.5919166667,29.5955,41.1124166667,13.5018333333,10.8933333333,10.0021666667
466.58,16.5879583333,14.4541666667,8.03716666667,18.1695833333,11.2706666667,7.53191666667,14.6475,29.6675,41.1580833333,13.5354166667,10.9404166667,10.0301666667
