wavelength,Back_ParGulm,Belly_ParGulm,Breast_ParGulm,Crissum_ParGulm,Crown_ParGulm,DorTail_ParGulm,Rump_ParGulm,Throat_ParGulm,WingTip_ParGulm
592.79,9.46788888889,60.5593333333,50.7400666667,58.3603333333,11.6776,8.5315,7.82305555556,7.95725,9.48566666667
593.13,9.54115555556,60.5833333333,50.7522,58.3828666667,11.8705,8.5645,7.86457777778,8.02233333333,9.51593333334
593.47,9.39688888889,60.5944,50.7376666667,58.3199333333,11.9084,8.43586666667,7.7477,7.87566666667,9.41776666667
593.80,9.41555555555,60.5139666667,50.6842666667,58.2748,12.0447333333,8.47816666667,7.76179999999,7.922,9.42113333333
594.14,9.39313333333,60.5204,50.6839333333,58.2651333333,12.1942333334,8.46133333333,7.74121111111,7.93741666667,9.44826666666
594.48,9.35517777778,60.4968666667,50.6899333333,58.2528666667,12.3260333333,8.43136666667,7.74105555555,7.91591666667,9.46636666667
594.81,9.26844444445,60.4540333333,50.6271333333,58.2354666667,12.3908,8.3349,7.67051111111,7.8515,9.4168
595.15,9.31331111111,60.4969333333,50.6283333333,58.2388,12.5424,8.31796666667,7.67372222221,7.85916666667,9.44116666667
595.49,9.26564444444,60.4173,50.5678,58.15,12.6285,8.27766666667,7.61496666666,7.80658333333,9.40313333333
595.82,9.26595555556,60.4312,50.6290666667,58.2258,12.7538,8.2788,7.60877777778,7.83041666667,9.37340000001
596.16,9.33417777778,60.4024,50.656,58.2644666667,12.9279666667,8.32503333333,7.68106666667,7.87841666667,9.41816666667
596.50,9.36697777777,60.5882666667,50.7299333333,58.3476666667,13.0936,8.33333333333,7.70935555555,7.90625,9.454
596.83,9.30446666667,60.4743,50.6742,58.3210666667,13.1532333333,8.3005,7.67567777778,7.8705,9.42619999999
597.17,9.3568,60.4513,50.6995333333,58.3636666667,13.3009,8.33413333333,7.69116666666,7.89783333333,9.44116666666
597.51,9.38497777777,60.4073,50.697,58.3581333333,13.4289666666,8.34783333333,7.73404444445,7.89366666667,9.47863333334
597.84,9.45788888889,60.3850333333,50.7264666667,58.3816666667,13.5722,8.3931,7.80035555555,7.95333333333,9.50713333333
598.18,9.48408888889,60.419,50.7636,58.4092,13.6915333333,8.39186666667,7.80527777779,7.95783333333,9.4867
598.52,9.60524444445,60.4917333333,50.8844666667,58.4444666667,13.9367333333,8.46683333333,7.91835555556,8.02241666667,9.57823333333
598.85,9.62346666667,60.4290333333,50.8988666667,58.4778666667,14.1039333333,8.5029,7.96505555556,8.066,9.57523333334
599.19,9.70817777778,60.4962666667,51.0109333333,58.5741333333,14.3183333333,8.54876666667,8.04752222222,8.12158333333,9.65093333333
599.53,9.76895555555,60.4712333333,50.9646666666,58.5320666667,14.4838333333,8.57076666667,8.11078888889,8.1595,9.69386666667
599.86,9.74442222221,60.5011,50.9628666667,58.5582,14.6338333333,8.5754,8.08753333332,8.15366666666,9.6973
600.20,9.73737777777,60.4449333333,51.0019333334,58.6379333333,14.7515,8.5538,8.04216666667,8.13733333334,9.63543333334
600.53,9.80584444445,60.6217333333,51.1272,58.7799333333,14.9883,8.59936666667,8.07391111111,8.19316666667,9.6959
600.87,9.88197777777,60.5887666667,51.1040666667,58.7539333333,15.2191,8.6827,8.18387777778,8.33316666667,9.82726666666
601.21,9.85986666667,60.7235333333,51.1296,58.81,15.4181666666,8.6691,8.15144444445,8.35616666667,9.81366666667
601.54,9.87937777779,60.8258666667,51.1638666667,58.827,15.6854666667,8.70453333333,8.17275555555,8.39541666667,9.8358
601.88,9.84388888888,60.8658333333,51.1523333333,58.8066,15.8465333333,8.6938,8.12523333333,8.36774999999,9.84586666666
602.21,9.68222222223,60.7158666667,50.9843333333,58.7192,15.8979666667,8.59973333333,7.98927777779,8.28158333334,9.73436666666
602.55,9.63326666666,60.7687333333,50.9929333333,58.689,16.0647,8.56996666667,7.94814444445,8.25575,9.72573333333
602.88,9.60324444445,60.6626666667,50.912,58.6344666667,16.1886,8.5484,7.93236666666,8.25949999999,9.69783333334
603.22,9.52693333334,60.6814666667,50.9224,58.6398666667,16.3242,8.51873333333,7.89819999999,8.22116666666,9.69566666667
603.56,9.55562222223,60.6928666667,50.9824666667,58.6440666667,16.5022666667,8.51316666667,7.91963333334,8.24891666666,9.75036666666
603.89,9.55451111111,60.6380333333,50.9304,58.5537333333,16.6399333333,8.5213,7.95548888888,8.27341666668,9.76513333333
604.23,9.522,60.6161666667,50.9091333333,58.5430666667,16.7382666667,8.50716666667,7.94180000001,8.21341666667,9.74233333334
604.56,9.52751111111,60.6666666667,50.9530666667,58.5914666667,16.8604666667,8.5162,7.94724444444,8.21725,9.72540000001
604.90,9.58375555555,60.6304666667,50.9685333333,58.5827333333,16.9951,8.54046666667,7.98428888889,8.22075,9.77343333333
605.23,9.61328888888,60.6723333333,51.0208,58.6294,17.1275333333,8.59706666667,8.02423333334,8.24716666667,9.81776666667
605.57,9.64035555555,60.6874666667,51.0327333333,58.6884,17.2765333334,8.5859,8.06381111111,8.26941666667,9.85326666667
605.90,9.63264444444,60.7784333333,51.0890666667,58.713,17.3554666667,8.55293333333,8.03323333333,8.23241666667,9.84249999999
606.24,9.64066666667,60.7516,51.0400666667,58.7046,17.4907,8.56633333333,8.04714444444,8.24433333333,9.83946666667
606.58,9.65024444445,60.8679333333,51.1238,58.7810666667,17.6719333333,8.6032,8.04196666668,8.25541666667,9.84370000001
606.91,9.71124444444,60.9033333333,51.1136666667,58.8124666667,17.8815333333,8.62463333333,8.08535555555,8.29408333334,9.89993333333
607.25,9.68955555556,60.9377333333,51.0650666667,58.8122666667,18.0156666667,8.60086666667,8.07116666667,8.26608333334,9.8227
607.58,9.69017777778,61.0003666667,51.1078,58.8701333333,18.2139666667,8.60073333333,8.05297777777,8.24858333332,9.82983333333
607.92,9.78573333334,60.9497,51.1025333333,58.8369333333,18.4660666667,8.6781,8.16381111111,8.37024999999,9.91926666666
608.25,9.80486666667,60.9322666667,51.0489333333,58.8330666667,18.6511,8.6959,8.17631111111,8.38533333333,9.94926666667
608.59,9.77160000001,60.8489666667,50.9235333333,58.7718666667,18.7892333333,8.6836,8.14840000001,8.41333333333,9.93363333334
608.92,9.70897777778,60.7121,50.7884,58.689,18.8792666667,8.60146666667,8.09557777777,8.38008333334,9.86560000001
609.26,9.64062222223,60.5595666667,50.6562,58.573,18.9670666667,8.58033333333,8.03503333333,8.34058333333,9.78773333334
609.59,9.74611111112,60.5103,50.6241333333,58.5698666667,19.1783333333,8.69063333333,8.12746666666,8.45583333333,9.878
609.93,9.79522222223,60.4858333333,50.6572,58.6098666666,19.3647666667,8.71733333333,8.16438888888,8.51166666667,9.96026666667
610.26,9.77555555556,60.3388666667,50.5063333333,58.4888,19.4541333333,8.67936666667,8.16111111112,8.48466666668,9.96936666667
610.60,9.75048888888,60.2293666667,50.4490666667,58.4514666667,19.5469333333,8.68936666667,8.13432222221,8.47324999999,9.93623333334
610.93,9.77515555555,60.0865666667,50.3729333333,58.3848,19.6845,8.726,8.13494444444,8.4975,9.98236666667
611.27,9.82622222223,60.0037333333,50.3091333333,58.3271333333,19.8148333333,8.76683333333,8.16572222222,8.57900000001,10.0575666667
611.60,9.78542222223,59.9638,50.2663333333,58.2925333333,19.9144666666,8.7485,8.10836666667,8.56808333333,10.0089
611.93,9.77748888888,59.9575666667,50.2664666667,58.2835333333,20.0673,8.73053333333,8.12091111111,8.55191666667,10.0139666667
612.27,9.8634,60.081,50.4221333333,58.4292,20.3172333333,8.82416666667,8.22629999999,8.60441666668,10.1019
612.60,9.93002222223,60.0502666667,50.4058,58.4070666667,20.4951,8.91343333333,8.24786666666,8.68025000001,10.1783
612.94,9.97251111112,60.1348333333,50.5164,58.5252666667,20.6600666667,8.9306,8.26851111111,8.70841666667,10.1999666667
613.27,9.98704444444,60.1674,50.5494666667,58.5292666666,20.8338,8.93826666667,8.29371111112,8.73358333333,10.2309333333
613.61,9.94144444444,60.1630333333,50.5115333333,58.4634,20.9070333333,8.9059,8.2937,8.70941666668,10.1623333333
613.94,9.93051111111,60.3262333333,50.6410666667,58.6264666666,21.0521,8.8978,8.26752222222,8.69925,10.1438
614.28,9.87768888889,60.4127,50.7018666667,58.7068,21.1464666667,8.82796666667,8.21743333333,8.6135,10.0445
614.61,9.87684444444,60.5577333333,50.7324666667,58.7803333333,21.2937666667,8.8359,8.22755555555,8.62325000001,10.0527333333
614.94,9.84733333333,60.5861333333,50.8109333333,58.8524666667,21.4361,8.8188,8.21390000001,8.56241666666,9.98523333334
615.28,9.82395555555,60.6630666667,50.8547333333,58.9011333333,21.5364333333,8.7539,8.17331111112,8.52016666667,9.99026666667
615.61,9.79115555555,60.6551333333,50.9084,58.924,21.6117,8.77453333333,8.10246666667,8.53766666667,9.89879999999
615.95,9.64471111111,60.5751333333,50.8125333333,58.8168666667,21.568,8.61576666667,7.92243333334,8.38691666667,9.75996666667
616.28,9.56693333333,60.6674,50.9764,58.9141333333,21.6538,8.52753333333,7.9078,8.28433333332,9.66670000001
616.61,9.56813333333,60.6648666667,51.0000666667,58.8328,21.8080666667,8.55563333333,7.96316666667,8.29783333333,9.73286666667
616.95,9.54784444444,60.6293,51.0403333333,58.8676666667,21.9030666667,8.54806666667,7.95941111112,8.25749999999,9.69823333333
617.28,9.56771111112,60.6128333333,51.0557333333,58.8678,22.0458,8.56233333333,7.95638888889,8.24083333334,9.72280000001
617.62,9.62388888889,60.768,51.1809333333,58.9922,22.2588,8.6463,8.02820000001,8.31658333332,9.80233333333
617.95,9.62033333333,60.8131333333,51.2152666667,58.9286,22.3922333333,8.6364,8.02967777777,8.3595,9.83723333333
618.28,9.53806666667,60.617,51.1436,58.741,22.4104666667,8.5564,7.9661,8.29933333333,9.77790000001
618.62,9.55955555555,60.7355,51.22,58.8157333333,22.5512666667,8.61176666667,8.01197777779,8.30908333334,9.80079999999
618.95,9.62517777777,60.7798,51.2656666667,58.9314,22.7357666667,8.68133333333,8.08540000001,8.32858333332,9.86816666666
619.28,9.65388888889,60.8170333333,51.1974,58.9321333333,22.8987333333,8.68513333333,8.07681111111,8.30883333333,9.93663333334
619.62,9.72240000001,60.8740333333,51.2705333333,58.9962666667,23.0983333334,8.74,8.12361111111,8.41033333334,9.96160000001
619.95,9.80608888889,60.9808666667,51.3126,59.0389333333,23.2914666667,8.80906666667,8.17821111112,8.492,10.0507
620.28,9.90931111111,61.0453333333,51.363,59.1468666667,23.4567,8.90823333333,8.23734444445,8.56300000001,10.1059333333
620.62,9.89920000001,61.1009333333,51.3914,59.2077333333,23.5964333333,8.90316666667,8.25766666666,8.59625000001,10.103
620.95,9.92019999999,61.2135,51.4729333333,59.3176,23.7175,8.91333333333,8.27837777778,8.61324999999,10.1260333333
621.28,9.94166666667,61.0845,51.4294666667,59.2565333333,23.7904666667,8.91853333333,8.28348888888,8.62666666667,10.0868
621.62,10.0538888889,61.072,51.4738666667,59.3332666667,23.9804,9.04933333333,8.40170000001,8.71408333333,10.1740666667
621.95,10.1055555556,61.2241666667,51.5830666667,59.4882,24.1398,9.0813,8.44541111111,8.74399999999,10.2165
622.28,10.0853555555,61.1944,51.5028666667,59.4646666667,24.2391,9.03806666667,8.4174,8.71858333334,10.2247666667
622.62,9.98664444444,61.1151,51.4404,59.3768666667,24.2575,8.9589,8.31874444444,8.67358333333,10.1183666667
622.95,9.99466666667,61.07,51.4708,59.3692666667,24.3494666667,9.02016666667,8.38155555555,8.71383333333,10.1282333333
623.28,9.99713333333,61.0900333333,51.4575333333,59.3540666667,24.4650666667,9.0465,8.41015555555,8.73008333333,10.1616666667
623.62,9.90715555555,61.0018333333,51.378,59.2684666667,24.4888666666,8.9642,8.35291111111,8.64658333334,10.1169
623.95,9.87184444445,61.0759666667,51.3866,59.2157333333,24.5855,8.9236,8.34045555555,8.63349999999,10.1073666667
624.28,9.96115555556,61.2317,51.5028666667,59.2522,24.7648,9.02656666667,8.39534444445,8.6675,10.1981666667
624.62,9.94064444444,61.0373666667,51.3824,59.0738,24.8173666667,9.04553333333,8.34267777779,8.63333333332,10.1936
624.95,9.86897777777,61.1016,51.3036,58.9784666667,24.8779666667,8.99273333333,8.25956666666,8.52433333332,10.1714666667
625.28,9.80626666666,60.9589333333,51.1517333333,58.8086,24.8964333333,8.9159,8.16748888889,8.49691666668,10.1118333333
625.61,9.75397777779,60.9402333333,51.1424666667,58.8376,24.9631333333,8.87933333333,8.13008888889,8.42466666666,10.0138666667
625.95,9.71204444445,60.9369,51.1734666667,58.8502666667,25.0383666667,8.82176666667,8.10568888888,8.44399999999,9.97363333334
626.28,9.73606666667,61.0689666667,51.1999333333,58.8858,25.1597333333,8.85143333333,8.1346,8.53800000001,9.99386666667
626.61,9.68882222222,61.0011333333,51.1596,58.8532,25.1935,8.77723333333,8.08534444445,8.46474999999,9.94576666667
626.94,9.60231111111,60.9487666667,51.1361333333,58.8692,25.1607,8.68996666667,8.01191111111,8.38025,9.84383333333
627.28,9.61988888889,60.9221666667,51.1588666667,58.8757333333,25.2653666667,8.711,8.01164444445,8.42783333333,9.81963333334
627.61,9.5708,60.8750333333,51.1682,58.8558666667,25.2999666667,8.6785,7.9553,8.41216666668,9.78146666666
627.94,9.49022222223,60.7358,51.0240666667,58.7613333334,25.3125,8.53586666667,7.88613333333,8.38608333333,9.71376666667
628.27,9.49162222222,60.8797333333,51.0544,58.8659333333,25.4409666667,8.49333333333,7.91069999999,8.40533333333,9.70400000001
628.61,9.52426666667,60.8297333333,51.0646666667,58.9095333333,25.5306666667,8.51586666667,7.98667777779,8.49325,9.72190000001
628.94,9.6078,61.0485,51.2702666667,59.1616,25.7284333333,8.65393333333,8.07884444445,8.54983333334,9.82409999999
629.27,9.64762222222,61.1136666667,51.3094,59.2138666666,25.8796,8.71566666667,8.10955555555,8.65950000001,9.92863333333
629.60,9.65995555555,61.1293666667,51.2978,59.2148666667,25.9473,8.72106666667,8.09766666666,8.68591666668,9.92799999999
629.94,9.69322222221,61.0562666667,51.3015333333,59.2096666667,26.0425666666,8.73836666667,8.14147777778,8.73116666667,9.96690000001
630.27,9.73822222223,61.161,51.3938666667,59.3037333334,26.2052333333,8.73193333333,8.19156666666,8.79866666668,10.0073333333
630.60,9.76928888889,61.1843666667,51.4032,59.3066,26.3602333333,8.7705,8.22717777778,8.8635,10.0694666667
630.93,9.85273333334,61.2212,51.4108666667,59.3694666667,26.4780333333,8.85516666667,8.3167,8.95366666667,10.1408333333
631.26,9.86908888889,61.2402666667,51.3928,59.4549333333,26.6361333333,8.88793333333,8.33182222222,8.97158333333,10.1517
631.60,9.93544444444,61.2844,51.4286666667,59.5004666667,26.7499,8.98823333333,8.39886666667,8.99733333333,10.2064
631.93,9.94395555555,61.1685666667,51.4126,59.4681333333,26.8669666667,9.01806666667,8.40574444444,9.07599999999,10.2420333333
632.26,9.98608888888,61.1534666667,51.4738666667,59.4528666667,27.0102,9.04616666667,8.45140000001,9.1695,10.2878333333
632.59,9.9151111111,61.0130333333,51.3682666667,59.3602666667,27.0289666666,8.9165,8.36886666666,9.13033333332,10.1638
632.92,9.96499999999,61.0197333333,51.3974,59.3868,27.1423666667,8.98386666667,8.43793333333,9.18458333332,10.2357
633.26,10.0272888889,60.9897666667,51.3822666667,59.3714,27.2374333333,9.0786,8.49848888889,9.19358333333,10.3188666667
633.59,10.0650222222,61.0851333333,51.4356666667,59.4358666667,27.3524,9.1191,8.52171111112,9.17325,10.3769
633.92,9.99397777778,61.0926333333,51.3568,59.3574,27.3586666667,9.0879,8.48254444445,9.10108333334,10.3426333333
634.25,10.0732,61.1777666667,51.3394,59.3484,27.4975333333,9.1824,8.54205555555,9.14074999999,10.3969666667
634.58,10.0216444445,61.1719666667,51.3649333333,59.3499333333,27.5575333333,9.10723333333,8.46007777777,9.05474999999,10.3602666667
634.91,10.0527333333,61.2348,51.4699333333,59.3691333333,27.6481333333,9.0853,8.47234444445,9.10108333333,10.3919666667
635.25,10.0078888889,61.2859,51.5936,59.4872666667,27.7403,9.06466666667,8.42555555555,9.08908333334,10.3430666667
635.58,10.0013555556,61.4517,51.6793333333,59.5801333333,27.7805,9.12173333333,8.49083333333,9.10575000001,10.3824666667
635.91,9.89346666667,61.4997,51.6181333333,59.5867333333,27.7489666667,9.0334,8.36320000001,8.94024999999,10.2784333333
636.24,9.88362222221,61.6196,51.6543333333,59.5896666667,27.8194,9.07303333333,8.42261111112,8.98341666667,10.3579333333
636.57,9.86724444445,61.7636,51.7083333333,59.6313333333,27.8958333334,9.03063333333,8.39322222222,8.93649999999,10.2973333333
636.90,9.81666666667,61.7351333333,51.6786,59.5734,27.9642666667,9.02186666667,8.36222222222,8.92666666668,10.2564666667
637.23,9.70715555556,61.7809,51.7268,59.6028,27.9838666667,8.92403333333,8.26557777778,8.81566666666,10.1399333333
637.56,9.79137777779,61.8463,51.8440666667,59.7298666667,28.1262666667,8.95946666667,8.27432222222,8.91324999999,10.1921666667
637.90,9.77157777778,61.8900666667,51.9532666667,59.8123333333,28.2182,8.9181,8.25394444444,8.92466666667,10.1744666667
638.23,9.76806666666,62.0029666667,51.9294,59.8008666666,28.2796,8.94123333333,8.28701111111,8.93508333334,10.2318333333
638.56,9.90435555555,62.0059,51.9030666666,59.8404,28.3879333333,9.05123333333,8.4054,9.02608333334,10.2975
638.89,9.94455555556,62.0566333333,51.8495333333,59.8369333334,28.4782,9.09506666667,8.45174444445,9.11316666666,10.3947
639.22,9.99491111111,62.0789666667,51.8508666667,59.8908666667,28.5962333333,9.0887,8.38749999999,9.05725,10.3894333333
639.55,10.1849333333,62.2295,52.0103333333,60.0288666667,28.8505333333,9.26763333333,8.55819999999,9.27941666667,10.6049666667
639.88,10.2215333333,62.3093666667,52.0419333334,60.1337333333,28.9692333333,9.23326666667,8.55486666667,9.24741666668,10.6342333333
640.21,10.2436,62.2211,51.9998666667,60.1807333333,29.0389,9.24053333333,8.55714444445,9.30349999999,10.6706
640.54,10.2334,62.3124,52.1074666667,60.2676,29.0777666667,9.11766666667,8.50417777779,9.26766666666,10.6101
640.87,10.2657555555,62.2863,52.0702666667,60.2182666667,29.1181666667,9.1587,8.54027777777,9.33841666667,10.6375333333
641.20,10.3259111111,62.4014666667,52.1002666667,60.2737333333,29.2584333333,9.20509999999,8.6305,9.34433333333,10.7235333333
641.53,10.2765555556,62.2343666667,51.9815333333,60.1762666667,29.2181,9.12903333333,8.59175555556,9.31625000001,10.7028666667
641.87,10.2073333333,62.1140666667,51.8946666667,60.1977333333,29.2285333333,9.08603333333,8.53411111111,9.323,10.6358666667
642.20,10.0024,62.1200333333,51.8664,60.1686666667,29.2407,8.95943333333,8.37545555555,9.19391666667,10.5024333333
642.53,10.1182222222,62.0924,51.9211333333,60.1527333333,29.3696666667,9.0807,8.46005555555,9.26850000001,10.5716333333
642.86,10.1478444444,62.0012666667,51.9706,60.1043333333,29.4643333333,9.1188,8.54914444444,9.38741666667,10.6458333333
643.19,10.0707555556,61.6870666667,51.8292666667,59.8778666667,29.4575333333,9.07413333333,8.53601111111,9.35983333334,10.6202
643.52,10.0506888889,61.7064666667,51.9378666667,59.8731333333,29.519,9.08996666667,8.54739999999,9.36,10.5404666667
643.85,10.0123333333,61.6536333333,51.9433333333,59.7235333333,29.5032666667,9.0647,8.52904444444,9.28875,10.4861
644.18,9.93162222222,61.6751,51.8724666667,59.7790666667,29.5802,9.07063333333,8.51688888888,9.33024999999,10.4713333333
644.51,9.87033333333,61.6921333333,51.7766666667,59.8097333333,29.5881333333,9.02993333333,8.45007777779,9.23966666667,10.4268
644.84,9.84595555555,61.5963,51.8367333333,59.7685333333,29.6323666667,9.05703333333,8.41882222223,9.28799999999,10.4144333333
645.17,9.99653333333,61.7727666667,52.015,59.9262,29.7818333333,9.2254,8.54134444445,9.39249999999,10.5765666667
645.50,10.0785333333,61.7893333333,52.1124666667,59.9344,29.9354333333,9.356,8.62602222222,9.50974999999,10.6648333333
645.83,10.1751555556,61.7598,52.0429333333,59.8772666666,29.9929333333,9.44353333333,8.7662111111,9.58100000001,10.8125
646.16,10.1114888889,61.7163,51.9444,59.8436,29.9993,9.40816666667,8.72536666667,9.49974999999,10.7563
646.49,9.88157777777,61.7511,51.7950666667,59.7867333333,29.8748333333,9.22586666667,8.52026666667,9.23841666667,10.5365
646.82,9.93366666667,61.9829,51.9341333333,59.9729333333,30.0324,9.2409,8.55778888889,9.30241666666,10.5837666667
647.15,10.0066222222,61.9667,51.8990666667,59.9905333333,30.0931,9.2822,8.56466666666,9.38658333334,10.6560666667
647.48,10.1363111111,62.0947333333,51.9388666667,60.1249333333,30.3423,9.38476666667,8.72745555555,9.62549999999,10.8096666667
647.81,10.2834444444,62.0204666667,52.0337333333,60.0725333333,30.4659333333,9.5238,8.84779999999,9.65600000001,10.9203666667
648.14,10.4648444444,61.9894,52.1660666667,60.1206,30.6587333333,9.65693333334,8.99753333333,9.78958333332,11.0814666667
648.47,10.4613555556,62.1215666667,52.1671333334,60.2844,30.7276333333,9.66353333333,9.00976666667,9.77925,11.0887666667
648.80,10.3097333333,62.0608333333,52.1252666667,60.1864,30.7971333334,9.53006666667,8.92247777777,9.71741666666,10.9739
649.13,10.2862666667,62.0854333333,52.108,60.2264666667,30.8733333333,9.44193333333,8.89581111112,9.66650000001,10.9734
649.46,10.2508,62.1399,52.2005333333,60.3495333333,30.966,9.4095,8.84577777778,9.62941666666,10.9485666667
649.79,10.2582444444,62.1183333333,52.257,60.3855333333,31.0441333333,9.42643333333,8.88175555555,9.67099999999,10.9742333333
650.11,10.3497111111,61.9763666667,52.3263333333,60.3236666667,31.1230333333,9.51146666667,8.96736666667,9.81641666666,10.9942
650.44,10.3710444444,61.8439,52.2431333333,60.2304,31.1369,9.55226666666,9.00449999999,9.82974999999,10.9622333333
650.77,10.3361111111,61.6829,52.1029333334,60.0710666667,31.1627333333,9.55843333334,8.98063333333,9.75258333332,10.9643
651.10,10.3022222222,61.6262,52.0518666666,59.9814666667,31.1379666666,9.5561,8.92092222222,9.56575,10.9102
651.43,10.2594666667,61.6050666667,51.9634,59.9660666667,31.1072333333,9.50856666667,8.86637777777,9.61808333335,10.9035
651.76,10.1951111111,61.4772666667,51.8306666667,59.8552,31.0489333333,9.49150000001,8.80112222222,9.57550000001,10.8547333333
652.09,10.2393111111,61.3215333333,51.8351333333,59.6396,31.0688666667,9.57806666668,8.89066666667,9.62583333333,10.913
652.42,10.3797777778,61.3696666667,51.8367333333,59.7676,31.1768,9.7486,9.01097777777,9.70575000002,11.0012333333
652.75,10.4345555556,61.4584333333,51.894,59.8058666667,31.1960666667,9.7649,8.96098888889,9.70508333335,10.9811
653.08,10.3965555556,61.3709666667,51.8198666666,59.6786,31.1455,9.74546666668,8.85924444444,9.67208333333,10.9147666667
653.41,10.1812444444,61.2683666667,51.6940666667,59.4816666667,30.9966333333,9.53613333333,8.6067,9.45708333333,10.6874
653.74,10.2276444444,61.5001666667,51.7326666667,59.5180666667,31.0883333333,9.59819999999,8.61184444445,9.45616666667,10.7480333333
654.06,10.1746444444,61.5747333333,51.7719333333,59.5231333333,31.1019,9.53153333333,8.53753333334,9.35449999999,10.7193
654.39,10.1724444444,61.6672666667,51.8794,59.5744,31.1720666667,9.60823333333,8.5824,9.40174999999,10.741
654.72,10.1821111111,61.6666333333,51.9124666666,59.6838666667,31.2659,9.6793,8.60531111112,9.53033333334,10.7719
655.05,10.2503333333,61.8070666667,52.0694,59.7446,31.4258,9.73213333334,8.63571111112,9.55516666665,10.8999333333
655.38,10.1706666667,61.7679,52.0906666667,59.7096,31.5010333333,9.70663333334,8.57484444444,9.50174999999,10.8240666667
655.71,10.0543777778,61.8833,52.0656,59.8183333333,31.4918333333,9.59156666667,8.40036666667,9.39241666667,10.6805
656.04,9.93148888889,61.8927,52.1490666667,59.8629333333,31.5067,9.49616666666,8.28755555556,9.27991666666,10.6143333333
656.37,9.9967111111,62.0067333333,52.2404,59.9439333333,31.6601,9.60346666666,8.42238888889,9.38225,10.6783333333
656.69,10.0324222222,61.8257,52.1507333333,59.8551333333,31.7038333333,9.65786666668,8.53151111112,9.52174999999,10.7261333333
657.02,10.1432666667,61.8952666667,52.1910666667,59.9654666667,31.8477,9.7398,8.61559999999,9.63333333332,10.8078333333
657.35,10.1502888889,61.7344,52.1054,59.9596666667,31.9315,9.6965,8.62823333334,9.65683333333,10.8458666667
657.68,10.0302666667,61.7123666667,52.0216666667,59.9452,31.9103,9.6,8.54198888888,9.58016666667,10.7740333333
658.01,9.9782,61.6166,51.9024,59.8752,31.8647333333,9.4436,8.4464,9.45166666667,10.7088666667
658.34,10.0324444444,61.5393666667,51.811,59.6716666667,31.8639,9.4265,8.48297777778,9.46250000001,10.7344
658.66,10.0051333333,61.5514,51.736,59.6651333333,31.8891666667,9.4643,8.51341111111,9.43775,10.6541333333
658.99,9.99922222222,61.5885666667,51.7640666667,59.7098666666,31.8959,9.42436666666,8.52312222222,9.47391666668,10.6453
659.32,10.0563555556,61.3826666667,51.6427333333,59.5654666667,31.9184666666,9.43583333332,8.60195555555,9.54325,10.6956
659.65,10.1147333333,61.2805,51.4842666667,59.3945333333,31.9005666667,9.45360000001,8.64286666667,9.60483333335,10.7683
659.98,10.1226444444,61.2420666667,51.4353333333,59.3516,31.9494666667,9.48066666667,8.68872222223,9.60116666667,10.8003
660.31,10.3054888889,61.5387,51.6876666667,59.5951333333,32.1568,9.64586666666,8.85495555555,9.70716666666,10.9943666667
660.63,10.5142222222,61.7359,51.8957333333,59.7899333333,32.3861333333,9.85883333334,9.06311111111,9.97141666667,11.2435666667
660.96,10.5491777778,61.8112666667,52.0068,59.8978,32.4195333333,9.9062,9.10337777778,10.03875,11.2391
661.29,10.7683777778,61.7995333333,52.1112,60.0274666667,32.6249666667,10.1436,9.29722222222,10.261,11.4301
661.62,10.9051111111,61.9028,52.2828,60.1261333333,32.8145333333,10.3375,9.45813333333,10.4735833333,11.6241
661.94,10.7783555556,61.9089333333,52.2634666667,60.2484666667,32.7506666667,10.2169666667,9.36355555555,10.3748333334,11.5771333333
662.27,10.7962888889,61.8994333333,52.3061333333,60.2890666667,32.7481,10.2043,9.36691111111,10.3374166667,11.6024
662.60,10.8556222222,62.0980666667,52.3530666667,60.3341333333,32.8660666667,10.2268666667,9.46007777778,10.39475,11.7145
662.93,10.9218222222,62.3116333333,52.5538666667,60.5152666667,33.0199333333,10.3008666667,9.55172222221,10.46925,11.8715333333
663.26,11.0018,62.3547333333,52.6853333333,60.6318666667,33.1156,10.3776,9.58571111111,10.5395833333,11.8877
663.58,10.9244444444,62.1567333333,52.6275333333,60.5396,33.0448,10.2759,9.48522222222,10.49475,11.8224
663.91,10.7084666667,62.0001333333,52.4398,60.4151333333,32.8995333333,10.0312333333,9.2164,10.2465833333,11.5222
664.24,10.5302444445,61.7416333333,52.1926,60.0513333333,32.7188333333,9.83146666666,9.07824444445,10.0116666667,11.3849666667
664.57,10.5204444444,61.7624,52.2357333333,60.0274,32.8165,9.8398,9.11918888889,9.96775000001,11.4379666667
664.89,10.3671555556,62.03,52.3058666667,60.1879333334,32.7741333333,9.6562,8.93274444445,9.82699999998,11.2022666667
665.22,10.4481333333,61.9745333333,52.1898666667,60.0788666667,32.7737666667,9.72479999999,8.97706666667,9.92708333333,11.2083
665.55,10.5871333333,62.125,52.4493333333,60.1888666667,32.9537333333,9.91023333334,9.06764444444,10.0339166667,11.2395666667
665.87,10.7976444444,62.0231333333,52.5590666667,60.211,33.1684,10.0413333333,9.22584444444,10.2861666667,11.3991333333
666.20,10.8095111111,61.8704666667,52.5656,60.1762,33.2205666667,10.1357666667,9.22042222223,10.2388333333,11.4128333333
666.53,10.6742444445,61.7448,52.3936666667,60.0787333333,33.1382,10.0628,9.06151111112,10.0961666667,11.2246
