wavelength,Back_IriPorm,Belly_IriPorm,Breast_IriPorm,Crissum_IriPorm,Crown_IriPorm,DorTail_IriPorm,Patch10_IriPorm,Patch11_IriPorm,Rump_IriPorm,Throat_IriPorm,WingTip_IriPorm
387.75,8.71144444445,10.2576666667,11.0653333333,3.34144444444,10.067,5.809,11.1552222222,7.43533333333,8.31988888889,10.4676666667,6.881
388.11,8.73488888889,10.2948888889,11.1002222222,3.362,10.0525555555,5.75444444445,11.1558888889,7.43144444445,8.30177777778,10.4166666667,6.91177777778
388.47,8.84133333333,10.4212222222,11.2045555556,3.38766666666,10.1202222222,5.77388888889,11.2316666667,7.52877777778,8.33933333333,10.4566666667,6.92755555556
388.83,8.90711111111,10.5268888889,11.2777777778,3.41688888889,10.213,5.79622222222,11.3408888889,7.57122222222,8.382,10.4372222222,6.975
389.19,8.844,10.4707777778,11.2265555556,3.30366666667,10.0718888889,5.74733333333,11.2812222222,7.53855555556,8.31922222222,10.3463333333,6.88033333333
389.55,8.72155555556,10.3841111111,11.1037777778,3.17622222222,9.99688888888,5.68377777778,11.1373333333,7.43388888889,8.22277777778,10.196,6.78533333333
389.91,8.67755555556,10.3712222222,11.108,3.10155555556,9.96644444444,5.68422222222,11.08,7.35511111111,8.17077777778,10.1176666667,6.75477777778
390.27,8.695,10.3694444444,11.0956666667,3.073,9.92911111111,5.67177777778,11.0656666667,7.38355555556,8.14366666667,10.0987777778,6.72288888889
390.63,8.66844444444,10.3171111111,11.0684444444,3.02444444445,9.88177777777,5.62666666667,11.0283333334,7.32088888889,8.06844444444,10.0442222222,6.64466666667
391.00,8.59366666667,10.282,11.0243333333,2.99888888889,9.84922222222,5.624,11.0311111111,7.28,8.00366666666,10.0045555556,6.59222222222
391.36,8.53666666667,10.2118888889,10.9807777778,2.95611111111,9.77266666665,5.55788888889,10.9717777778,7.22566666666,7.92633333333,9.92677777778,6.57833333333
391.72,8.489,10.2094444444,10.9722222222,2.96022222222,9.77188888889,5.54477777778,10.9481111111,7.21433333333,7.90322222222,9.87733333336,6.52477777778
392.08,8.43111111111,10.2,10.9158888889,2.91188888889,9.71822222223,5.52366666667,10.8907777778,7.19855555555,7.86688888889,9.78811111109,6.479
392.44,8.34088888889,10.1534444444,10.8824444444,2.88888888889,9.67044444443,5.54566666667,10.8482222222,7.14944444444,7.82733333333,9.71533333333,6.49022222222
392.80,8.38988888889,10.2216666667,10.9391111111,2.99677777778,9.69233333335,5.64111111111,10.8785555555,7.23088888889,7.91411111111,9.74099999999,6.62033333333
393.16,8.51488888889,10.322,11.0192222222,3.11522222222,9.82599999999,5.73588888889,10.9738888889,7.31877777778,8.02711111111,9.78977777777,6.73922222222
393.52,8.58111111111,10.394,11.093,3.18966666667,9.87677777778,5.73011111111,11.0556666667,7.39133333333,8.07533333333,9.80777777778,6.79044444444
393.88,8.602,10.439,11.0966666667,3.25977777778,9.88255555557,5.75522222222,11.0965555556,7.48133333333,8.08911111111,9.76066666666,6.78344444445
394.24,8.59844444444,10.4762222222,11.1371111111,3.31222222222,9.90988888891,5.77655555555,11.1154444445,7.52277777778,8.14155555556,9.71455555554,6.821
394.60,8.67611111111,10.561,11.2288888889,3.42988888889,9.97299999999,5.91022222222,11.2171111111,7.64133333333,8.26166666667,9.72822222221,6.92622222222
394.96,8.72011111111,10.6162222222,11.2657777778,3.46911111111,10.0238888889,5.93633333333,11.2155555556,7.68155555556,8.32277777778,9.66688888889,6.97811111111
395.32,8.76155555556,10.6904444444,11.3657777778,3.534,10.1248888889,5.97155555556,11.2742222222,7.75044444445,8.40966666667,9.64844444444,7.03
395.68,8.77366666667,10.6722222222,11.3458888889,3.48966666667,10.1147777778,5.89744444445,11.2192222222,7.72588888889,8.36288888889,9.51988888889,7.00377777778
396.04,8.85144444444,10.7256666667,11.3951111111,3.57411111111,10.1887777778,5.96766666667,11.2717777778,7.77344444444,8.43644444445,9.48988888889,7.07522222222
396.40,8.86344444444,10.7455555555,11.3887777778,3.58311111111,10.1886666667,5.92288888889,11.2267777778,7.76622222222,8.46333333333,9.38677777777,7.07055555555
396.76,8.76533333333,10.6484444444,11.2855555556,3.46433333334,10.107,5.802,11.1301111111,7.662,8.32766666666,9.19111111111,6.91844444444
397.12,8.63966666667,10.591,11.2557777778,3.387,10.0124444445,5.727,11.0611111111,7.57922222222,8.23,8.98655555554,6.84133333334
397.48,8.57977777778,10.582,11.2118888889,3.36122222222,9.94766666667,5.69155555556,10.9675555556,7.52255555556,8.15388888889,8.79911111111,6.79477777778
397.84,8.54544444445,10.5828888889,11.2086666667,3.32066666667,9.94511111111,5.62088888889,10.948,7.47155555555,8.14244444445,8.73377777777,6.81566666667
398.20,8.50744444444,10.5598888889,11.1792222222,3.28888888889,9.916,5.57622222222,10.9336666667,7.43744444445,8.059,8.63099999999,6.78233333333
398.56,8.42677777778,10.5793333333,11.0877777778,3.19566666667,9.862,5.45611111111,10.8294444444,7.36977777778,7.98933333333,8.50577777778,6.724
398.92,8.39633333333,10.5654444445,11.0761111111,3.165,9.81655555557,5.37477777778,10.7892222222,7.33066666667,7.93455555556,8.40233333333,6.732
399.28,8.33944444445,10.5588888889,11.0603333334,3.13044444444,9.76711111111,5.32377777778,10.7415555555,7.31966666667,7.86622222222,8.28422222222,6.68544444444
399.64,8.34311111111,10.6221111111,11.1053333333,3.16222222222,9.76611111111,5.413,10.8016666667,7.35455555555,7.90133333333,8.24355555556,6.70911111111
400.00,8.31444444444,10.64,11.1412222222,3.10444444445,9.74311111111,5.40788888889,10.7765555555,7.35055555556,7.865,8.19011111111,6.68155555556
400.36,8.35211111111,10.7075555556,11.1943333333,3.145,9.80377777777,5.44922222222,10.8594444444,7.41266666667,7.90066666667,8.18166666667,6.70322222222
400.72,8.38566666667,10.815,11.2796666667,3.195,9.86600000001,5.46411111111,10.8935555556,7.48733333333,7.92033333333,8.15455555556,6.73955555556
401.08,8.40455555556,10.8712222222,11.2886666667,3.207,9.93266666666,5.446,10.9023333333,7.51544444445,7.954,8.12266666667,6.73722222222
401.44,8.43433333333,10.9531111111,11.378,3.22322222222,9.99633333333,5.50822222222,10.9572222222,7.58444444444,8.01855555556,8.14977777778,6.78944444444
