wavelength,Back_CisLevm,Belly_CisLevm,Breast_CisLevm,Crissum_CisLevm,Crown_CisLevm,DorTail_CisLevm,Patch10_CisLevm,Patch11_CisLevm,Rump_CisLevm,Throat_CisLevm,WingTip_CisLevm
739.59,59.451,70.9490666667,6.2546,56.9154666667,8.42286666668,8.36733333334,30.9664,37.2608666667,52.8423461538,6.20593333333,6.607
739.91,59.7636,71.0235333333,6.4946,57.2516,8.57293333333,8.70779999999,31.2321333333,37.5295333333,53.0683015385,6.4136,6.8866
740.23,60.0505333333,71.4107666667,6.54043333333,57.6372,8.56306666667,8.79213333333,31.231,37.8428666667,53.1789379487,6.3808,6.85166666667
740.54,59.8649333333,71.2752333333,6.0794,57.3898,7.89246666667,8.3446,30.8324,37.4714666667,53.0155230769,5.82013333333,6.26166666666
740.86,59.5455333333,70.7779333333,6.08786666667,57.2172666667,7.82653333334,8.30033333333,30.7044,37.2606666667,52.7550758974,5.77953333333,6.09753333333
741.18,59.4858666667,70.6334,6.2958,57.4356666667,8.05593333333,8.42126666667,30.8892,37.5692,52.7505225641,5.96006666667,6.45893333333
741.49,59.4046666667,70.4559333333,6.36453333333,57.3861333333,8.08100000001,8.42399999999,30.8388666667,37.7291333333,52.6703846154,6.02033333334,6.33466666666
741.81,59.1597333333,70.1872333333,6.4526,57.2452666666,8.08633333333,8.60806666666,30.9016,37.7065333333,52.3846579487,6.16526666667,6.52186666667
742.12,59.0956,70.1780666666,6.54716666667,57.0298,7.97713333333,8.6942,30.8051333333,37.6275333333,52.2334676923,6.14786666667,6.49086666667
742.44,59.3209333333,70.3760666667,6.98333333333,57.1314666667,8.25260000001,9.11140000001,30.9730666667,37.7214666667,52.2574405128,6.4206,6.9152
742.76,59.1612,70.1862333333,6.86086666667,56.8516,7.98113333333,8.91413333334,30.7825333334,37.3870666667,52.0662507692,6.39313333333,6.81606666667
743.07,59.1299333333,70.0070333333,6.9189,56.7141333333,8.11513333334,9.08026666667,30.7299333333,37.4106666667,51.8011528205,6.5718,7.0346
743.39,59.0679333333,70.1958666667,7.0151,56.649,8.29766666667,9.07373333333,30.8307333333,37.5206666667,51.8003938461,6.7646,7.1582
743.70,59.0562,70.2207333333,7.09743333333,56.5023333333,8.56333333334,9.12660000001,30.9389333333,37.4271333334,51.8052333333,6.8288,7.31693333334
744.02,59.3029333333,70.5542333333,7.42283333333,56.9797333333,8.90219999999,9.38913333333,31.1947333333,37.6720666667,51.8896148718,7.21026666667,7.64746666667
744.34,59.0996666667,70.3132666667,7.1861,56.5058,8.60553333333,9.05800000001,30.6966666666,37.4038,51.5480128205,6.83353333333,7.36686666667
744.65,59.1100666667,70.6234666667,6.83553333333,56.3217333334,8.12346666666,8.81793333333,30.5186,37.1273333333,51.5154246154,6.50513333333,6.9344
744.97,59.0812,70.5148,7.0502,56.194,8.35506666666,9.02319999999,30.6946666667,37.1032,51.5121374359,6.73653333334,7.17553333333
745.28,59.3732,70.7284666667,7.27056666667,56.2154,8.69940000001,9.30913333334,30.7924666667,37.3963333333,51.7232717949,6.98366666667,7.39746666667
745.60,59.137,70.4812333333,7.231,56.0914666667,8.78660000001,9.28199999999,30.9016,37.2299333333,51.5973425641,6.99773333333,7.341
745.91,58.6714666667,70.2417,7.07373333333,55.8333333333,8.79713333333,9.19320000001,30.7776666667,37.2753333333,51.543734359,6.94933333333,7.27546666667
746.23,58.7966666667,70.1794,7.37916666667,56.0891333333,9.16253333332,9.53793333334,30.8880666667,37.3839333333,51.5692117949,7.22993333333,7.5956
746.55,58.5342,69.9389333333,7.41156666667,55.8202,9.3282,9.47393333333,30.7747333333,37.4056,51.5697066667,7.329,7.68520000001
746.86,58.6178666667,69.9244666667,7.1368,55.7981333333,9.20086666666,9.24640000001,30.6385333333,37.2596,51.5469938462,7.06726666666,7.36493333333
747.18,58.4994666667,69.6786,7.0608,55.7898,9.17553333333,9.27833333333,30.6667333333,37.2520666667,51.6017210256,7.22113333333,7.39546666666
747.49,58.5486666667,69.6872333333,6.81836666667,55.7536666667,9.03206666667,9.24213333333,30.5930666667,37.2430666667,51.6573061539,7.0342,7.2444
747.81,58.2700666667,69.5368,6.8227,55.8242,9.24246666667,9.37486666667,30.7172,37.1024666667,51.6420810256,7.27646666667,7.48186666667
748.12,58.3778666667,69.5070333333,7.00573333333,56.0047333334,9.62199999999,9.54933333333,30.9601333333,37.2510666667,51.8180917949,7.56573333333,7.77713333333
748.44,58.335,69.4478333333,6.74406666667,56.023,9.46880000001,9.48540000001,30.7304666667,37.1977333333,51.7270246154,7.47566666667,7.64226666667
748.75,57.7755333333,68.8877,6.46626666667,55.6698666667,9.24073333333,9.24293333333,30.3846,36.881,51.2283553846,7.16506666667,7.3188
749.07,57.8592666667,69.0811,6.63873333333,55.8654,9.40839999999,9.32906666666,30.3959333333,37.0159333333,51.3719774359,7.3282,7.50986666667
749.38,58.3076666667,69.2925,6.7307,56.1258666667,9.40799999999,9.35206666667,30.7038666667,37.1586,51.6205005128,7.37993333333,7.44293333333
749.70,58.6488,69.7595666667,6.5405,56.3376666667,9.30073333333,9.21819999999,30.8808666667,37.3612,51.9128415385,7.18313333333,7.31753333333
750.01,58.6193333333,69.9219,6.4607,56.3104,8.94266666667,9.05406666667,30.7945333333,37.0966,51.8225774359,6.97693333333,7.01486666667
750.33,58.77,70.0556,6.75543333333,56.6394,9.2002,9.3282,30.9752666667,37.4260666667,51.9846523077,7.26146666667,7.34693333334
750.64,59.0656,70.3901333333,7.2774,56.9120666666,9.52453333334,9.68100000001,31.3008,37.8109333333,52.4018707692,7.6154,7.74820000001
750.96,58.8572666667,69.9965333333,7.5538,56.6442666667,9.69493333333,9.77966666666,31.3373333333,37.7589333333,52.1524205128,7.76953333333,7.9368
751.27,59.513,70.7331333333,8.24869999999,57.1951333333,10.0556,10.3109333333,31.8007333333,38.3918666667,52.6274025641,8.19206666666,8.43306666667
751.59,59.4974,70.7185333333,8.48489999999,57.0148666667,10.2914666667,10.5486666667,31.7664,38.4330666667,52.5381312821,8.32573333333,8.64433333333
751.90,59.5516,70.8153,8.71269999999,57.0385333333,10.3999333333,10.636,31.8819333333,38.3788,52.6153,8.45326666667,8.79993333332
752.22,59.5388,70.8242333333,8.6804,57.0628,10.2708,10.5238,31.9664666667,38.1672,52.6725153846,8.33633333333,8.73140000001
752.53,59.3671333333,70.4716666667,8.65213333333,56.9488,10.2752,10.6398,31.9007333333,38.0004666667,52.4547641025,8.36506666667,8.78613333333
752.85,59.0684666667,70.4077,8.33446666666,56.7589333333,9.9196,10.3640666667,31.5744666667,37.7730666667,52.2573712821,8.05206666667,8.61933333333
753.16,58.8866666667,70.2376333334,8.52986666667,56.5914,10.0142,10.3979333333,31.4455333333,37.6506666667,52.0210158974,8.10993333334,8.59226666667
753.47,59.029,70.2912333333,8.47713333334,56.8408,10.0461333333,10.3683333333,31.5832,37.7004,52.1563866667,8.00459999999,8.5778
753.79,58.9347333333,70.2798666667,8.57659999999,56.8184666667,10.0142666667,10.4177333333,31.5586666666,37.6202666667,52.2151676923,8.08066666667,8.51946666667
754.10,58.9418,70.4155666667,8.5776,56.9806,9.9224,10.3331333333,31.3412,37.6756666667,51.98084,7.97073333333,8.41986666667
754.42,59.0078,70.662,8.50083333333,57.193,9.82453333333,10.3327333333,31.3467333333,37.7543333333,52.0998,7.85233333333,8.33633333333
754.73,58.4611333333,70.0474333333,7.87306666667,56.5862666667,9.29633333333,9.7906,30.9494666667,37.3605333333,51.6806907692,7.42886666667,7.76473333333
755.05,58.377,69.9117333333,7.60713333333,56.5894,9.00426666667,9.68460000001,30.7672666667,37.1886,51.5463333333,7.2412,7.5752
755.36,58.3834,70.0284,7.5332,56.527,9.04213333334,9.73173333334,30.8170666667,37.2362666666,51.5918861539,7.24506666667,7.57146666667
755.67,58.6202666667,70.2448333333,8.22706666667,56.8447333333,9.70573333334,10.3116,31.0607333333,37.6928666667,51.9486323077,7.94026666667,8.19
755.99,59.2042,71.0311,8.68996666666,57.38,10.0050666667,10.6731333333,31.5091333333,38.3658666667,52.5503435897,8.23073333333,8.4484
756.30,59.3584,70.9784666667,8.9045,57.5522,10.1533333333,10.7119333333,31.5723333333,38.3974,52.6158046154,8.483,8.54586666666
756.62,59.3305333333,70.8222666666,8.62456666667,57.4359333333,9.9888,10.4838,31.5120666667,38.1938666667,52.5313620513,8.30866666666,8.40733333334
756.93,59.5786,70.9337,9.07773333333,57.6406,10.3862,10.8704666667,31.6376666667,38.6347333333,52.7057333333,8.73073333334,8.7586
757.24,59.4978,70.8801666666,8.73433333333,57.3415333333,10.0126,10.5403333333,31.3977333334,38.3434,52.4266958974,8.38653333332,8.46779999999
757.56,59.3627333333,70.801,8.12293333333,56.9828,9.45880000001,9.9168,31.1477333333,37.9144,52.297388718,7.7468,7.76466666667
757.87,59.0436,70.4567666667,8.06826666667,56.4029333333,9.49273333333,9.81733333333,30.8042666667,37.7397333333,51.9920738461,7.75993333333,7.68133333333
758.18,59.5856,71.0742666667,8.46306666667,56.8904666667,9.86793333334,10.1678666667,31.1416,38.1238,52.4720215384,8.10826666667,8.08546666666
758.50,59.5137333333,71.0962333333,8.45053333333,56.8932666667,9.87513333333,9.97953333333,31.0721333333,38.0672666667,52.4514897436,7.98573333333,7.91953333333
758.81,59.8315333333,71.394,8.51526666666,57.1378,9.83020000001,10.1467333333,31.1375333333,38.2151333333,52.5386974359,8.00453333334,7.92546666667
759.13,59.8821333333,71.5457,8.31720000001,57.0984666667,9.5092,10.0063333333,31.1596666666,38.2494,52.5149076923,7.74326666667,7.69966666667
759.44,59.64,71.1646,7.81459999999,56.7091333333,9.03213333333,9.45366666666,30.8753333333,37.9536,52.1804394872,7.3068,7.35566666667
759.75,59.3457333333,70.98,7.61330000001,56.3535333333,8.87933333333,9.27300000001,30.681,37.7488,51.90854,7.02186666667,7.1778
760.07,58.9028,70.7771666667,7.586,55.9948666667,8.60720000001,9.26980000001,30.329,37.6052666667,51.7290646154,6.97893333333,7.1644
760.38,58.5436,70.6218,6.7376,55.7398,7.95333333333,8.74873333334,30.0303333333,37.1606,51.5889671795,6.4488,6.77046666667
760.69,58.8794,71.1192666667,7.1072,56.1763333333,8.30653333333,9.19013333333,30.5304666667,37.6362666667,52.1575846154,6.839,7.21086666667
761.01,59.0192666667,70.9506,7.19946666667,56.0939333333,8.40293333334,9.35693333333,30.7204666666,37.7502666667,52.1971169231,7.09773333333,7.40993333333
761.32,59.4774666667,71.4428,6.9601,56.561,8.00133333334,9.11773333333,30.9012666667,37.8103333333,52.5248876923,6.8044,7.23433333333
761.63,59.5076666667,71.4486,6.91403333333,56.6724,7.85540000001,9.14466666667,30.8874666667,37.9091333333,52.4782958974,6.70313333333,7.10626666667
761.94,59.2899333333,70.9943,6.90926666667,56.4056666667,7.78333333334,9.14233333334,30.8532666667,37.6554666666,52.3402123077,6.71693333333,7.14073333333
762.26,58.9457333333,70.5594333333,7.01696666667,56.0324,7.9892,9.05166666667,30.788,37.5378666667,52.0668625641,6.85806666667,7.24493333333
762.57,59.021,70.4434666667,7.0657,55.9814666667,8.22559999999,9.02993333333,30.8355333333,37.5282666667,52.0957076923,7.0178,7.25053333333
762.88,59.0956,70.4696,7.24016666667,55.9902,8.45413333334,9.32353333333,30.9752,37.6302666667,52.2304035898,7.28,7.44286666667
763.20,59.0738666667,70.2518666667,7.4137,56.0132,8.71793333334,9.60233333334,31.0927333333,37.7461333333,52.2711323077,7.50373333333,7.66293333333
763.51,59.2584666667,70.4596666667,7.68076666666,56.2734666667,9.20413333333,9.8484,31.427,38.0469333333,52.587574359,7.8072,7.90626666667
763.82,59.6234666667,70.8322,8.35893333333,56.662,9.82759999999,10.3327333333,31.8254666666,38.3617333333,52.8811615385,8.2918,8.40180000001
764.14,59.3942666667,70.4997333333,8.18203333333,56.4594666667,9.71586666666,10.1529333333,31.5668666667,38.1266666667,52.4853082051,8.10313333333,8.20246666667
764.45,59.4912666667,70.6228666667,8.52276666667,56.8265333333,10.1638666667,10.5695333333,31.7696,38.3827333333,52.6821882051,8.4418,8.67626666667
764.76,59.239,70.2650666667,8.80713333334,56.6376666667,10.6368,10.9007333333,31.9452666667,38.4546,52.6206692308,8.91873333334,9.02160000001
765.07,59.2103333333,70.0753666667,8.80453333333,56.542,10.868,10.9664666667,31.9529333333,38.3804666667,52.5710482051,9.11600000001,9.17020000001
765.39,59.5954,70.4972666667,9.16666666667,56.9257333333,11.2874666667,11.3148,32.1913333333,38.8264,52.9585061538,9.47959999999,9.47326666666
765.70,60.121,71.0630333333,9.43320000001,57.6188,11.6038666667,11.4673333333,32.5112,39.2516666667,53.5658051282,9.65059999999,9.67746666668
766.01,60.2825333334,71.3773666667,9.44316666667,57.9146666667,11.5756666667,11.5472666667,32.5876666667,39.2827333333,53.7756230769,9.62126666667,9.70433333333
766.32,60.5902,71.8930666667,9.44250000001,58.4361333333,11.6786666667,11.5828,32.6952666667,39.382,54.1553153846,9.55733333333,9.68859999999
766.64,61.3607333334,72.7092666667,9.56956666667,59.1553333333,12.026,11.8710666667,33.1327333333,39.8315333333,54.6892748718,9.789,9.85833333332
766.95,61.4693333333,72.5202666667,9.1464,59.1688666667,11.6456666667,11.6401333333,32.8827333333,39.5299333333,54.586411282,9.28919999999,9.50173333334
767.26,61.024,72.0277333333,8.62923333334,58.6308666667,11.32,11.1865333333,32.5238666667,39.1441333333,54.1341866667,8.87146666667,9.08046666667
767.57,61.1832,72.1276666666,8.61406666667,58.7538666667,11.4654666667,11.3574,32.6726666667,39.2314,54.3611630769,8.96386666667,9.13506666667
767.88,61.1560666667,71.9975333333,8.71376666667,58.5681333333,11.5047333333,11.5388666667,32.6918,39.1353333333,54.4388969231,8.93840000001,9.20193333333
768.20,61.3102666667,72.0519333333,8.57113333334,58.6608,11.3694666667,11.5649333333,32.6733333333,38.8916,54.4275948718,8.67539999999,8.94433333333
768.51,61.5475333333,72.1246666667,8.75993333333,58.76,11.5046666667,11.6964,32.7381333333,39.0112666667,54.5909625641,8.58793333333,9.02786666666
768.82,61.5106666667,72.1958666667,8.09686666666,58.6057333333,11.0448,11.2367333333,32.4288666667,38.8043333333,54.4984630769,8.11913333332,8.46526666667
769.13,61.2976,71.7884333333,7.79763333333,58.1168,10.647,11.1204,32.1093333333,38.5025333333,54.2648410256,7.71166666666,8.21686666667
769.44,61.4699333333,71.6426333333,8.09399999999,58.1775333333,10.9450666667,11.5536666667,32.2619333333,38.6616,54.2917605128,7.85546666667,8.6776
769.76,61.6984,71.3622333333,8.30713333334,58.1536666667,11.2195333333,11.8553333333,32.3903333333,38.8185333333,54.2218553846,8.2096,9.00459999999
770.07,61.4688,71.097,8.3544,58.0747333333,10.9884666667,11.6436666667,32.299,38.7226666667,54.1456630769,8.05446666667,8.9342
770.38,61.4919333333,71.2039333333,8.55860000001,58.2426,11.2021333333,11.7667333333,32.6079333333,39.0576666667,54.2052158974,8.37539999999,9.36633333333
770.69,61.7576,71.2557333333,9.15326666666,58.6400666667,11.5794,12.3030666667,32.9924,39.5188,54.6803882051,8.79153333334,9.83333333333
771.00,61.5745333333,71.2923,9.30483333333,58.6213333334,11.6205333333,12.0852666667,32.9416666667,39.4048,54.7113517949,8.79813333334,10.0038
771.32,61.0740666666,71.1403666667,9.00770000001,58.3071333333,11.3914666667,11.4456,32.4772,39.2879333333,54.3705953846,8.7098,9.60486666666
771.63,60.9242,71.2381333333,8.84286666666,58.5979333333,11.3585333333,11.3428666667,32.2828666667,39.5536666667,54.3475092308,8.61373333332,9.5734
771.94,60.78,71.6044333333,8.59466666666,58.8058666667,11.3872,11.1780666667,32.3884,39.7026,54.3778112821,8.456,9.28826666666
772.25,60.3906666667,71.2365666667,8.88596666667,58.4208,11.6172,11.3434,32.6646,39.6009333333,53.908054359,8.592,9.60313333332
772.56,60.3256,71.3106,8.85636666668,58.543,11.7786,11.2944,32.9101333333,39.6378666667,53.8603630769,8.79933333333,9.6988
772.87,60.1285333333,71.4386,8.23399999999,58.2297333333,11.194,10.485,32.5704,39.4236,53.6007953846,8.52820000001,9.09626666667
773.18,59.1568,70.7040333333,8.06436666666,57.1132,10.9077333333,9.92306666667,31.9252,38.758,52.7493646154,8.22439999999,8.79739999999
773.50,58.6358,70.1939,7.83683333333,56.3536666667,10.9136,9.77893333333,31.6394,38.0809333333,52.2906933333,8.06426666667,8.56913333334
773.81,58.4885333333,70.3757333333,7.90803333334,56.2593333333,10.9056666667,9.72346666667,31.5769333333,38.0368666667,52.2840374359,8.05993333333,8.15713333333
774.12,57.7806,69.6208,6.73956666667,55.407,9.9656,8.86886666667,30.4840666667,37.2193333333,51.3569323077,7.1936,7.0822
774.43,57.4315333333,69.0157,6.04956666667,55.1802666667,9.29153333334,8.31373333333,29.9653333333,36.6840666667,50.9582866667,6.6928,6.44953333333
774.74,57.5998666667,69.1219333333,5.71583333333,55.3674,8.97859999999,8.20206666667,30.0595333334,36.4880666667,51.046228718,6.33566666667,6.07093333334
775.05,57.7330666667,69.2593,5.7452,55.2253333333,8.79953333333,7.89386666667,29.9465333333,36.225,51.2979507692,6.314,5.81453333333
775.36,57.6947333333,68.8607,6.14153333333,55.1402,8.84720000001,7.94840000001,29.9999333333,35.9858666667,51.2876738461,6.729,6.1638
775.67,58.8458666667,69.9022333333,6.30986666667,56.3646,9.27059999999,8.12073333333,30.6976,36.6097333333,52.4337748718,7.00753333333,6.21673333333
775.98,58.8475333333,69.8414666667,5.91596666667,56.2855333333,8.88426666667,7.81453333334,30.4589333333,36.4188,52.3576902564,6.68053333333,5.7622
776.30,58.9257333333,69.8317666667,6.178,56.5699333333,9.20246666667,7.94373333333,30.664,36.8740666667,52.5764205128,6.77746666667,6.0536
776.61,58.6273333333,69.7752333333,5.33853333333,56.3924666667,8.2268,7.1632,30.1522,36.4112,52.2634984615,5.7858,4.9566
776.92,58.8873333333,70.2640666667,5.6201,56.9071333333,8.2084,7.33146666667,30.3959333333,37.1098,52.4573717949,5.95013333334,5.05893333333
777.23,59.6876,70.6199333333,5.93813333333,57.6674666667,8.56406666667,8.00086666667,30.9392,37.8141333333,52.8140728205,6.274,5.7534
777.54,60.6743333333,71.5716,6.8211,58.6752666667,9.35900000001,8.94586666666,32.113,38.4331333333,53.6150482051,7.151,6.72826666667
777.85,60.7588666667,71.7916,6.53696666667,58.3140666667,9.03453333333,8.60240000001,31.8923333334,38.2949333333,53.4750466667,6.5946,6.32573333334
778.16,60.4654,71.5054,6.1163,58.0509333333,8.30533333333,8.12606666667,31.3504,38.1139333333,52.9435841026,5.9442,5.8958
778.47,61.0391333333,72.1079666667,6.04416666667,58.5931333333,8.49506666666,8.35800000001,31.7107333333,38.7892,53.33826,5.7548,6.24013333334
778.78,60.9838,72.0972333333,5.08856666667,58.352,7.92513333333,7.84013333334,31.3906,38.7464666667,53.2413241026,4.99886666667,5.65293333333
779.09,59.9852,70.6253666666,5.1009,57.3364,7.65619999999,7.67593333334,30.5416666667,38.3063333333,52.2588769231,5.07133333333,5.9576
779.40,59.2114,69.9265333333,5.53756666667,56.9384,7.9108,7.84719999999,30.4482,38.2168666667,51.7223897436,5.12846666667,6.35806666667
779.71,59.0878666667,69.6571666667,5.53253333333,57.0808666667,7.82046666667,8.24446666666,30.4684,38.1164,51.6384435897,5.0888,6.34606666667
780.02,59.3396,69.3963,5.98426666667,57.5954,8.41586666667,8.64746666667,30.8401333333,38.4972,51.7507641026,5.6958,7.05093333333
780.33,59.6240666667,69.7294333333,5.4761,57.6942666667,8.14033333333,8.31586666666,30.7218,38.4310666667,51.8650605128,5.23306666667,6.8772
780.64,59.0584666667,69.1460333333,5.51706666667,57.0648666667,8.14933333334,8.19933333334,30.4132,38.1366666667,51.7931825641,5.3694,6.75186666667
780.95,58.9412,69.1996666667,5.36983333333,56.9807333333,7.95326666667,7.91780000001,30.3140666667,38.2066,52.0674,5.05566666667,6.25133333334
781.26,59.0944,69.1522666667,6.23656666667,57.3987333333,9.04153333333,8.82506666666,30.9936666667,39.0288666667,52.46492,5.9974,7.00886666667
781.57,58.9929333333,68.8594333333,6.48293333333,57.0996666667,9.56693333333,9.23460000001,31.2336,38.862,52.5339266667,6.33433333333,7.19026666667
781.88,58.8771333333,68.5775,7.02406666667,56.9486,9.94466666667,9.52159999999,31.5760666667,38.6606,52.2806164103,6.8278,7.286
782.19,58.8921333334,68.7060333333,7.7693,57.0494666666,10.4331333333,10.1258666667,32.1500666667,38.3585333333,52.2280482051,7.31626666667,7.65366666667
782.50,58.9798,69.2808333333,8.2248,57.6076666667,10.7114666667,10.4871333333,32.6142,38.4136666667,52.5530789743,7.30426666667,7.6306
782.81,59.8395333333,70.1241666667,8.76026666667,58.1831333333,11.3354,10.9679333333,33.1831333333,38.9130666667,53.5254497436,7.84686666666,7.89853333333
783.12,59.6685333333,70.1424,9.09616666667,58.1145333333,11.8052666667,11.251,33.1779333333,38.9847333333,53.64108,8.30353333333,8.169
783.43,59.8628666667,70.6169666667,8.9874,58.5866,11.5453333333,11.2816,33.4388666667,39.098,54.1510235898,8.15919999999,8.10133333333
783.74,59.6146666667,70.3343333333,8.64376666667,58.4750666667,11.0914,10.7917333333,32.9908,38.7801333333,53.9685861538,7.95086666667,7.66713333333
784.05,59.4100666667,70.4951333333,8.51736666667,58.1764,10.7304,10.3247333333,32.803,37.9382666667,53.6825430769,7.71106666667,7.343
784.36,59.3147333333,70.5362333333,7.54833333333,57.9712,10.0885333333,9.33120000001,32.3216,37.3189333333,53.3175564103,6.97080000001,6.838
784.67,59.1074666667,70.6751666667,7.26073333333,57.8186,9.73493333333,9.13253333333,32.413,37.0656,53.1689328205,6.85086666666,6.477
784.98,59.4547333333,70.9107333333,7.02073333333,57.8021333333,9.511,8.72946666667,32.2542,37.0431333333,53.14108,6.59926666667,6.45873333333
785.29,59.1394,70.5448,6.9127,57.3792,9.2596,8.7566,31.8191333333,37.0605333333,52.8637241026,6.7896,6.83426666666
785.60,59.0960666667,70.4434666667,5.84173333333,57.0678,8.25420000001,7.71193333333,30.8756666667,37.0506,52.9056671795,5.58746666667,6.02253333333
785.91,59.3299333333,70.8404,5.17036666667,56.7916,7.8252,7.21753333333,30.6871333333,36.9789333333,52.9237753846,5.372,5.54233333333
786.22,58.8164666667,70.6228,4.22086666667,56.3764,6.80766666666,6.59906666667,29.8168666667,36.3425333333,51.9905635897,4.82953333333,5.06626666666
786.53,59.4134666667,71.1337666667,3.62663333334,56.6160666667,6.28313333334,5.87700000001,29.5826666667,36.5030666667,51.960365641,4.43886666667,4.76026666666
786.84,59.4568666667,70.9782333333,3.56893333333,56.2760666667,6.22333333333,5.82433333334,29.2547333333,36.409,51.5948830769,4.50546666667,4.6328
787.14,60.1409333333,71.6666,4.71823333333,56.6124,7.14353333334,6.86180000001,30.2494,37.2086666666,52.283265641,5.75606666667,5.82659999999
787.45,60.4099333333,71.7864666667,4.91753333333,57.2631333333,7.79553333332,7.40686666667,30.7189333333,38.0031333333,52.4817117949,6.19806666667,6.36306666666
787.76,60.6594,72.2973,5.90266666667,57.6399333333,8.68133333334,8.022,31.2977333333,38.8278666667,52.8591148718,6.8446,6.99100000001
788.07,60.8056,72.2246666667,6.38706666667,57.6338666667,9.09926666666,8.6168,31.3934,38.9376666667,52.7798333333,7.5032,7.64680000001
788.38,61.3241333333,72.7730666667,7.2727,58.3091333333,9.96173333334,9.61553333332,32.5287333333,39.8115333333,53.4918528205,8.68353333334,8.49993333333
788.69,60.7058666667,72.2342333333,6.98416666667,57.8522666667,9.70293333334,9.44406666666,32.2772666667,39.5786,53.1407430769,8.31680000001,8.16446666667
789.00,60.3945333333,71.6902666667,7.75033333333,57.8927333333,10.2870666667,10.2072666667,32.4793333333,39.7404,52.7357646154,9.23346666667,8.80893333334
789.31,59.5798666667,71.0051333333,7.48436666667,57.1144,10.0525333333,9.85753333333,32.078,39.2648666667,52.3044082051,8.77713333333,8.702
789.62,59.6275333333,71.0075,7.4089,57.4394666667,9.92093333333,9.89046666667,32.2571333333,39.4492,52.4995651282,8.65586666666,8.57926666667
789.92,59.2,70.6410333333,7.75643333333,57.2410666667,10.1539333333,10.4511333333,32.359,39.1333333333,52.3280230769,8.98453333333,8.75379999999
790.23,59.1224,71.0528333333,8.26273333334,57.4504666667,10.5328,10.8934,32.4869333333,39.3154,52.6975302564,9.33126666667,8.94473333334
790.54,59.138,70.9789666667,8.20960000001,57.8772,10.5986,11.2050666667,32.1574666667,39.5,52.7404641026,9.20466666667,9.03433333333
790.85,59.6828666667,71.4520666667,8.54,58.1404666667,10.6096666667,11.5613333333,32.1246,40.1202,53.0165907692,9.42306666666,9.36286666667
791.16,59.1954,71.0254333333,7.71716666667,57.9994,9.94126666666,11.3661333333,31.573,39.9777333333,52.6713841025,9.10873333333,8.81800000001
791.47,59.2638,71.0217333333,7.81383333333,57.9681333333,10.04,11.0731333333,31.3356,40.0113333333,52.8367892308,8.90413333333,8.75000000001
791.78,59.0700666667,70.7672,7.49793333333,58.0065333333,9.67160000001,10.5726,30.7584666667,39.5988666667,52.6687410256,8.57299999999,8.42773333334
792.08,59.1332666667,70.9677,7.39983333333,57.9402,9.37960000001,10.1098666667,30.7450666667,39.4478666667,52.7942774359,8.71466666666,8.05566666667
792.39,59.1696666667,71.2970666667,7.22720000001,57.9030666667,9.13333333333,9.96973333335,30.903,39.5878666667,53.2867035897,8.50906666666,7.94553333334
792.70,60.8897333333,72.4805666667,8.0939,59.7156666667,9.80520000001,11.1646,31.9678,41.0564666667,54.4934430769,9.57686666667,8.96513333334
793.01,61.3013333333,72.8515,9.19886666667,59.601,10.755,11.8907333333,32.7869333333,41.5531333333,55.1623692308,10.6997333333,9.9448
793.32,60.9646,72.5992,9.22263333334,59.1335333333,10.4332,11.828,32.6575333333,41.4192,55.1185415385,10.6114666667,9.76333333333
793.62,61.688,73.1223,10.0274,59.7369333333,11.1743333333,12.6849333333,33.4800666667,42.3546666667,55.6862646154,11.2417333333,10.7096
793.93,60.7108666667,71.8428,10.0358333333,58.4826,11.2903333333,12.5388666667,33.1481333333,41.7145333333,54.7845835897,11.4036666667,10.681
794.24,59.7848,70.8580666667,8.63080000001,57.6981333333,9.61440000001,10.7981333333,31.976,40.3348666667,53.6136133334,9.70413333333,9.01633333333
794.55,59.2275333333,69.8128666667,7.92630000001,56.6667333333,8.43139999999,9.63766666666,30.7486,39.3403333333,52.5216523077,8.53833333333,8.37799999999
794.86,58.6131333333,69.2828,6.78576666667,56.2262666667,7.13706666666,8.96420000001,30.0891333333,38.6606666667,52.0167394872,7.51193333333,7.67266666666
795.16,58.0927333333,69.0639666667,6.62563333333,55.9977333333,7.01866666667,8.87919999999,29.859,38.6619333333,51.88208,7.38266666668,7.38253333334
795.47,59.1579333333,69.7106333333,7.18703333333,57.1286666667,7.68413333333,9.70186666667,30.4913333333,39.5730666667,52.7358958974,7.74853333334,8.05266666667
795.78,59.6492666667,70.0028666667,7.12866666667,57.4736666667,7.45613333333,9.64913333335,30.5496666667,40.0876666667,52.9069671795,7.7778,8.03506666667
796.09,58.6644,69.3037333333,7.9033,56.4968666667,8.14946666666,10.0338,30.3113333333,39.9603333333,52.397034359,8.3872,8.31926666666
796.40,58.4361333333,68.6728666667,8.16066666667,56.4050666666,8.67559999999,10.4173333333,30.4842,40.1947333333,52.1087764102,8.48073333333,8.40846666665
796.70,58.8037333333,69.1687333333,7.94436666667,56.9446,8.92433333334,10.1151333333,30.8228,40.7134,52.4476266666,8.14926666667,8.46393333334
797.01,58.0896,68.5909666667,7.52653333333,56.4426,8.77320000001,9.82640000001,30.689,40.2576666667,52.2567517949,7.80953333333,7.93839999999
797.32,58.2437333333,68.7296666667,7.3344,56.6353333333,8.66160000001,9.58786666667,30.6848,40.1080666667,52.5462764102,7.59866666667,7.47946666666
