wavelength,Back_SpoAlbf,Belly_SpoAlbf,Breast_SpoAlbf,Crissum_SpoAlbf,Crown_SpoAlbf,DorTail_SpoAlbf,Patch10_SpoAlbf,Patch11_SpoAlbf,Rump_SpoAlbf,Throat_SpoAlbf,WingTip_SpoAlbf
802.23,28.4526666667,57.4126666667,45.0733333333,39.0886666667,24.4936666667,21.1783333333,30.7553333333,26.0126666667,31.3076666667,60.4973333333,23.2043333333
802.54,27.5236666667,58.4283333333,46.5713333333,38.381,24.3333333333,20.7616666667,29.762,25.0473333333,30.5713333333,59.476,23.2856666667
802.84,27.754,58.369,45.875,38.6263333333,24.845,22.2223333333,30.234,24.1296666667,31.855,59.8476666667,24.1773333333
803.15,29.4146666667,59.821,45.987,39.849,25.6843333333,24.1266666667,31.0673333333,24.646,32.2,59.5373333333,25.4486666667
803.46,28.504,58.3806666667,44.7443333333,39.5833333333,23.3903333333,23.106,31.25,22.964,31.5343333333,56.4396666667,25.237
803.76,30.395,58.6776666667,45.179,42.2406666667,24.931,24.931,33.2416666667,24.2883333333,33.7463333333,56.0146666667,27.8696666667
804.07,30.4606666667,58.185,44.095,41.2676666667,24.9433333333,24.1676666667,32.239,24.031,32.011,54.0356666667,27.2233333333
804.38,30.2283333333,57.6713333333,43.4706666667,40.1826666667,24.703,24.0183333333,32.603,24.475,32.055,53.8356666667,24.9773333333
804.68,30.5596666667,58.1603333333,43.366,40.4993333333,25.3813333333,24.9653333333,32.0853333333,24.133,32.455,54.9696666667,24.1333333333
804.99,30.6456666667,59.9246666667,44.0826666667,41.6783333333,26.6853333333,25.4123333333,32.4846666667,24.941,33.0503333333,57.6143333333,26.025
805.30,27.9906666667,59.007,43.7353333333,40.9926666667,25.4846666667,23.735,31.395,23.2153333333,31.8673333333,56.2176666667,23.4986666667
805.60,28.8573333333,59.9526666667,45.5713333333,41.9523333333,26.7143333333,25.0953333333,31.9526666667,24.5236666667,32.095,56.7616666667,23.667
805.91,29.986,58.6986666667,43.9886666667,41.3956666667,25.7896666667,26.0723333333,30.6926666667,24.4223333333,32.1076666667,58.0856666667,23.7153333333
806.21,27.9293333333,58.2973333333,44.2373333333,41.1283333333,23.625,24.5336666667,29.651,23.9596666667,30.799,56.6233333333,23.1946666667
806.52,27.565,57.5883333333,45.4846666667,41.3713333333,24.8226666667,26.194,30.4493333333,25.2483333333,31.111,57.5416666667,24.0663333333
806.83,26.3986666667,58.1543333333,44.572,39.598,25.3466666667,26.1116666667,28.9336666667,25.538,30.416,57.6276666667,22.8123333333
807.13,25.991,57.4153333333,45.815,39.4026666667,25.5996666667,26.187,27.8026666667,25.3546666667,29.907,58.0516666667,20.754
807.44,27.3896666667,58.9396666667,47.0036666667,39.2273333333,26.845,26.7456666667,29.1236666667,26.4983333333,30.8073333333,57.6023333333,21.149
807.74,29.016,60.492,48.695,40.3113333333,27.5096666667,26.9576666667,28.9156666667,26.4556666667,32.3793333333,57.7813333333,22.8413333333
808.05,28.681,59.918,48.824,39.8263333333,25.6646666667,26.329,28.8343333333,25.358,30.2656666667,57.72,21.8303333333
808.35,28.9326666667,58.675,48.255,38.4926666667,24.6333333333,26.252,28.6796666667,24.2286666667,29.388,55.994,18.7153333333
808.66,29.0533333333,58.2576666667,47.4323333333,37.563,24.0686666667,25.9313333333,28.449,24.421,28.4996666667,55.287,18.9326666667
808.97,28.7376666667,58.8383333333,45.808,35.7576666667,23.1313333333,25.7573333333,28.283,24.2926666667,27.2223333333,53.99,18.5353333333
809.27,28.316,57.129,44.958,36.9596666667,24.491,24.6396666667,29.0116666667,24.8883333333,26.0806666667,51.5153333333,18.8276666667
809.58,30.7086666667,57.0086666667,44.081,37.3946666667,28.0333333333,24.765,28.727,26.8946666667,26.3496666667,50.471,19.465
809.88,29.521,56.7233333333,42.092,35.652,26.5326666667,22.6176666667,26.1206666667,26.3266666667,25.6053333333,48.48,18.0833333333
810.19,29.2656666667,56.4183333333,43.212,35.8693333333,25.9903333333,21.5533333333,26.043,26.9413333333,25.515,47.861,18.4893333333
810.49,30.3843333333,57.504,42.1803333333,35.1236666667,27.6986666667,22.4326666667,27.7513333333,28.3306666667,25.645,48.6043333333,19.326
810.80,30.2253333333,57.3416666667,42.1756666667,37.4596666667,28.242,23.312,27.6526666667,29.2603333333,26.3663333333,50.6966666667,19.9896666667
811.10,29.1943333333,57.4503333333,42.0533333333,38.1896666667,28.477,22.572,27.8143333333,29.8566666667,24.8343333333,51.38,20.1433333333
811.41,30.0653333333,57.952,42.102,39.7056666667,29.9016666667,23.693,29.684,31.1003333333,26.634,51.3073333333,21.514
811.71,29.6053333333,57.127,41.009,39.8026666667,29.386,23.1356666667,28.783,30.3726666667,25.6033333333,48.739,20.888
812.02,32.8913333333,57.8776666667,42.786,40.4643333333,31.2326666667,25.6496666667,30.3483333333,31.288,26.8656666667,49.3086666667,23.825
812.32,33.161,57.7736666667,44.6356666667,41.2506666667,32.0713333333,25.1866666667,29.26,31.555,27.3663333333,51.004,24.7846666667
812.63,34.3256666667,60.712,47.6943333333,42.265,32.7496666667,28.196,30.7646666667,32.9246666667,30.2973333333,54.4073333333,25.5106666667
812.93,33.3336666667,63.9753333333,50.6423333333,42.263,30.7643333333,28.9906666667,32.5993333333,32.3546666667,31.8043333333,57.003,25.994
813.24,34.7853333333,63.037,50.9983333333,42.9523333333,30.127,29.7036666667,33.8776666667,31.821,31.579,58.2576666667,25.8316666667
813.54,35.523,61.618,51.338,43.6133333333,29.8053333333,30.2313333333,33.8806666667,30.596,32.117,59.9756666667,25.4866666667
813.85,34.892,60.5516666667,52.338,44.4843333333,27.8776666667,30.6956666667,33.753,30.6953333333,33.3333333333,59.4126666667,25.2996666667
814.15,32.6856666667,58.893,52.179,41.3426666667,25.5596666667,29.682,32.0963333333,28.8576666667,32.332,57.7153333333,24.3813333333
814.46,32.4666666667,57.9433333333,52.1086666667,40.3813333333,27.0363333333,30.445,32.9863333333,30.2713333333,33.391,56.672,24.5526666667
814.76,30.2436666667,57.2783333333,52.1096666667,38.0863333333,25.3713333333,29.59,31.1346666667,29.7086666667,33.036,56.328,23.945
815.07,30.683,58.4216666667,54.417,39.1636666667,26.207,30.271,32.0966666667,32.2733333333,33.9223333333,58.068,25.147
815.37,28.504,60.483,55.3593333333,39.4583333333,26.4426666667,29.7993333333,31.6256666667,32.391,35.0413333333,57.7736666667,22.5556666667
815.68,26.291,58.216,53.5213333333,37.5586666667,24.7653333333,28.404,30.9856666667,29.695,32.453,55.927,19.7186666667
815.98,25.536,58.1546666667,52.4406666667,36.8453333333,24.1666666667,26.4883333333,31.488,29.345,29.881,53.8096666667,17.7383333333
816.29,26.6326666667,56.1613333333,50.6533333333,36.9676666667,24.872,27.2573333333,31.1756666667,28.8473333333,28.2226666667,52.47,18.1143333333
816.59,26.316,57.9513333333,51.8393333333,38.54,26.6553333333,28.0703333333,32.0883333333,29.6546666667,29.6546666667,54.499,20.204
816.89,28.255,60.1836666667,52.6743333333,39.438,29.2813333333,29.6596666667,34.5216666667,31.0103333333,30.4696666667,54.2406666667,21.772
817.20,27.5146666667,60.25,52.746,39.5323333333,28.929,28.82,34.0403333333,30.2883333333,28.5483333333,54.486,22.077
817.50,27.1176666667,61.386,51.9253333333,39.4936666667,27.558,26.1826666667,34.2133333333,28.383,26.1823333333,54.895,20.462
817.81,28.307,62.275,52.0103333333,40.053,26.8783333333,27.4603333333,33.9683333333,26.9843333333,25.3436666667,54.4443333333,20.688
818.11,32.569,64.9336666667,53.6186666667,42.5076666667,28.899,29.001,35.7796666667,27.778,26.6053333333,56.0653333333,21.101
818.41,32.7373333333,65.2756666667,54.098,42.6226666667,29.0113333333,29.0113333333,36.8106666667,27.074,27.5206666667,57.7246666667,23.0006666667
818.72,31.795,63.1233333333,53.0536666667,41.9113333333,27.6923333333,28.345,36.8763333333,26.387,26.8066666667,57.8556666667,23.9163333333
819.02,33.033,63.7026666667,52.4913333333,42.4826666667,27.2766666667,28.1786666667,36.34,27.1906666667,29.038,58.0326666667,25.2576666667
819.33,33.571,63.4996666667,52.692,42.399,27.5926666667,27.4343333333,35.3523333333,26.92,29.5723333333,59.5806666667,26.722
819.63,33.1256666667,62.4093333333,51.506,41.5716666667,27.4143333333,27.5873333333,34.4066666667,27.4836666667,30.2873333333,59.6053333333,26.653
819.93,32.4563333333,61.6373333333,50.731,40.5556666667,27.7193333333,26.725,33.9766666667,28.275,30.234,58.7136666667,25.6726666667
820.24,32.49,61.4833333333,50.4216666667,40.6746666667,28.224,26.3393333333,34.127,28.8196666667,30.903,59.8213333333,25.9673333333
820.54,32.2133333333,60.34,49.5123333333,40.531,28.1476666667,25.7,33.935,28.6246666667,31.2176666667,59.1996666667,25.8033333333
820.85,32.2193333333,60.3713333333,49.5136666667,41.0786666667,29.054,26.1006666667,34.0763333333,29.567,31.8656666667,59.5046666667,25.6586666667
821.15,31.2873333333,59.7443333333,48.931,40.4703333333,28.5496666667,25.504,33.6716666667,29.2726666667,32.0413333333,60.1443333333,24.9036666667
821.45,30.39,58.723,47.89,39.9596666667,28.024,24.6773333333,32.9303333333,29.086,31.6666666667,59.4486666667,24.5296666667
821.76,30.367,58.5583333333,47.8603333333,39.813,28.13,24.7143333333,32.5676666667,29.1513333333,31.9593333333,58.85,24.5073333333
822.06,30.3893333333,58.56,47.464,39.5833333333,28.0116666667,24.3093333333,32.1216666667,29.0306666667,31.737,58.7406666667,24.0943333333
822.36,30.3253333333,58.7173333333,47.739,39.7356666667,28.1556666667,24.5676666667,32.3986666667,29.2836666667,31.6576666667,58.6103333333,23.998
822.67,30.0923333333,58.7243333333,47.7166666667,39.7533333333,28.042,24.7593333333,32.4943333333,29.3673333333,31.697,57.927,23.5576666667
822.97,30.1963333333,58.8646666667,48.0286666667,40.3406666667,28.514,24.6646666667,32.745,29.742,31.7856666667,58.194,23.519
823.27,30.6063333333,58.9596666667,48.305,40.4823333333,28.543,24.784,32.8913333333,29.5956666667,32.038,58.1806666667,23.2996666667
823.58,30.1423333333,58.5453333333,48.2446666667,40.2003333333,28.073,24.2986666667,32.4636666667,29.3716666667,31.7926666667,57.874,22.5926666667
823.88,30.4163333333,59.1976666667,48.506,40.5436666667,28.617,24.5,32.7216666667,30.111,32.1806666667,58.6566666667,22.5473333333
824.18,30.2153333333,58.8846666667,48.5173333333,40.393,28.327,24.398,32.535,29.9873333333,32.37,58.707,22.6743333333
824.49,30.2373333333,58.8783333333,48.452,40.4416666667,28.3213333333,24.004,32.1393333333,30.14,32.4033333333,58.337,22.56
824.79,30.0993333333,58.9576666667,49.1646666667,40.705,28.5516666667,24.1683333333,32.429,30.268,32.5516666667,57.8696666667,22.697
825.09,30.0456666667,59.4,49.2666666667,40.8696666667,28.646,23.9083333333,32.3553333333,30.0116666667,32.3553333333,58.1183333333,22.3063333333
825.39,30.444,59.3896666667,49.4763333333,41.2966666667,28.9273333333,23.817,33.0803333333,30.1193333333,32.8093333333,58.27,22.517
825.70,30.4473333333,59.0596666667,49.79,41.8576666667,29.033,23.6046666667,33.3716666667,30.4853333333,32.8363333333,59.3466666667,22.1523333333
826.00,30.617,58.3783333333,49.5306666667,41.9613333333,29.0593333333,23.2073333333,32.934,30.5373333333,33.0536666667,60.555,22.1286666667
826.30,30.1603333333,58.3486666667,49.3593333333,40.899,28.188,22.697,32.2756666667,29.815,32.764,60.159,21.8016666667
826.61,29.2236666667,58.6136666667,49.0866666667,40.7846666667,27.5216666667,21.8763333333,31.943,29.4936666667,32.0463333333,60.2946666667,22.25
826.91,29.336,59.1296666667,49.0943333333,41.349,28.1283333333,22.2986666667,32.1256666667,30.0436666667,32.1046666667,60.8373333333,22.9023333333
827.21,29.0853333333,59.0746666667,49.3163333333,41.1773333333,27.8443333333,22.0823333333,31.819,29.611,31.693,60.4416666667,22.6076666667
827.51,29.3373333333,59.1876666667,49.423,41.1326666667,28.3763333333,22.158,32.0936666667,29.8293333333,31.7093333333,59.9143333333,22.906
827.82,29.074,59.083,49.522,41.2866666667,28.683,22.1646666667,32.5293333333,29.9433333333,31.269,58.974,23.12
828.12,29.1436666667,59.5533333333,48.987,41.068,28.8906666667,21.9383333333,32.6886666667,30.2256666667,31.3533333333,60.5896666667,23.02
828.42,28.889,59.5603333333,48.4493333333,41.148,28.4736666667,21.8316666667,33.48,30.2076666667,31.1356666667,61.1963333333,22.955
828.72,28.684,59.128,49.2516666667,41.2136666667,28.4736666667,22.5376666667,33.1493333333,30.9953333333,30.8376666667,60.5726666667,23.0366666667
829.02,29.3783333333,59.931,48.9253333333,40.728,28.6616666667,22.614,33.276,31.1263333333,30.84,59.759,23.646
829.33,29.1746666667,60.5396666667,48.2856666667,40.4443333333,28.3176666667,21.7143333333,33.9366666667,30.762,30.127,58.3493333333,23.8096666667
829.63,29.0086666667,59.8806666667,47.855,40.436,28.6213333333,21.3783333333,34.353,30.8013333333,29.6766666667,58.404,24.0153333333
829.93,29.9133333333,59.434,47.6023333333,40.841,29.9133333333,22.4843333333,34.434,32.154,29.9136666667,58.687,24.882
830.23,30.501,58.78,47.451,40.7843333333,29.0196666667,22.4403333333,32.9846666667,31.5033333333,28.8453333333,58.3003333333,23.6603333333
830.54,29.9443333333,56.964,46.982,39.0433333333,28.5516666667,22.609,32.0333333333,31.5226666667,28.8763333333,56.407,23.4913333333
830.84,29.6843333333,55.3746666667,45.4633333333,37.8206666667,26.923,22.5346666667,30.0293333333,30.6703333333,27.86,55.868,22.0903333333
831.14,31.604,56.9183333333,47.222,39.5176666667,27.3586666667,23.6373333333,30.3983333333,30.9746666667,29.088,60.0626666667,24.8426666667
831.44,31.7603333333,56.3163333333,48.0973333333,39.2183333333,27.042,23.7443333333,29.8323333333,30.8983333333,29.1223333333,57.991,24.556
831.74,30.8236666667,54.025,46.7806666667,38.3996666667,26.3733333333,22.8693333333,28.0303333333,31.4866666667,28.6933333333,57.0073333333,23.958
832.04,30.91,55.967,46.0903333333,38.729,27.1146666667,22.634,29.0353333333,31.1843333333,29.6753333333,59.9906666667,23.594
832.35,29.0043333333,56.5803333333,46.0173333333,39.7403333333,27.446,22.5543333333,28.0953333333,29.7403333333,29.8266666667,59.1776666667,23.3333333333
832.65,27.5033333333,57.1773333333,47.3663333333,39.5656666667,27.945,23.844,27.3823333333,29.5536666667,30.0363333333,60.1926666667,23.482
832.95,27.803,57.7653333333,47.9546666667,40.7196666667,28.5226666667,24.2803333333,28.6363333333,29.5833333333,30.7193333333,60.985,24.0533333333
833.25,27.8133333333,57.3246666667,48.054,40.0566666667,27.8483333333,24.0623333333,29.087,28.627,30.8916666667,60.5803333333,22.47
833.55,27.8623333333,57.5143333333,48.227,39.6486666667,28.504,24.4853333333,31.0703333333,28.9766666667,31.307,60.2836666667,22.83
833.85,28.025,58.325,48.368,40.6196666667,28.6183333333,24.9256666667,31.619,29.08,31.421,60.6986666667,23.673
834.16,28.9193333333,59.4613333333,48.9126666667,41.7076666667,28.9193333333,24.6996666667,32.3593333333,29.0813333333,30.769,61.506,24.1476666667
834.46,29.1423333333,59.5193333333,48.5703333333,41.0653333333,29.3373333333,24.2036666667,33.3333333333,30.2143333333,30.8963333333,60.8836666667,23.4893333333
834.76,29.39,59.8743333333,49.3373333333,41.4846666667,29.6223333333,23.8566666667,33.1346666667,30.5833333333,31.1796666667,61.3983333333,23.426
835.06,30.3953333333,61.77,51.9063333333,43.3716666667,31.969,25.1833333333,34.1726666667,32.144,31.8293333333,62.3996666667,24.904
835.36,30.0146666667,61.2463333333,51.475,43.1416666667,32.1163333333,24.447,33.628,31.8216666667,31.674,62.2783333333,25.406
835.66,30.9183333333,60.491,51.1483333333,42.716,31.8683333333,24.1883333333,34.046,32.581,31.3536666667,63.6186666667,25.416
835.96,31.7213333333,59.0413333333,50.414,41.525,31.547,22.353,34.1176666667,33.2463333333,30.5883333333,63.4423333333,24.0086666667
836.26,31.7283333333,58.2626666667,49.292,39.613,30.5006666667,20.7743333333,33.664,33.3333333333,30.2646666667,61.426,23.6546666667
836.57,31.949,58.667,49.8973333333,40.3076666667,31.1796666667,19.282,34.8716666667,34.0513333333,29.9996666667,61.128,22.9746666667
836.87,31.8183333333,60.5496666667,49.158,41.751,30.752,19.192,34.0626666667,34.063,31.1446666667,61.1676666667,24.523
837.17,32.6763333333,61.6486666667,48.4466666667,41.9953333333,31.7803333333,18.4586666667,34.4683333333,34.0503333333,30.6453333333,61.2903333333,25.149
837.47,32.9566666667,61.645,49.3406666667,44.1306666667,33.0193333333,20.4646666667,36.0953333333,35.405,32.5173333333,61.205,28.0606666667
837.77,33.066,61.3226666667,48.9646666667,45.3573333333,33.4666666667,20.7746666667,35.7383333333,35.07,31.797,61.7233333333,28.3233333333
838.07,34.2633333333,62.017,49.0703333333,45.7796666667,34.2633333333,21.6023333333,36.481,35.2646666667,31.688,64.2346666667,29.5423333333
838.37,34.3413333333,60.979,45.4283333333,42.189,32.2533333333,21.6703333333,34.7013333333,32.5416666667,31.1013333333,63.139,25.414
838.67,34.179,60.254,45.384,41.5786666667,32.0646666667,22.0576666667,35.2363333333,34.1083333333,30.2326666667,59.831,24.665
838.97,34.966,61.633,46.8026666667,42.6533333333,34.558,24.2856666667,37.143,35.0343333333,33.4013333333,59.116,26.1223333333
839.27,38.492,65.2116666667,48.545,45.4363333333,37.5663333333,28.7036666667,39.2196666667,36.574,37.4336666667,62.0366666667,29.696
839.57,38.4716666667,65.1516666667,48.2213333333,46.772,38.9326666667,29.908,38.0766666667,36.8906666667,37.879,63.3726666667,29.5123333333
839.87,39.5503333333,65.2116666667,47.3546666667,48.4126666667,40.278,31.8123333333,38.6903333333,37.6323333333,39.418,65.741,31.6136666667
840.17,39.6416666667,61.8193333333,46.2816666667,45.8833333333,38.8446666667,28.7513333333,39.7076666667,36.1886666667,36.5206666667,64.2096666667,29.2166666667
840.47,42.3313333333,61.759,46.694,45.058,38.582,29.2433333333,40.5586666667,35.3783333333,37.423,63.7356666667,27.4706666667
840.77,40.2983333333,59.7013333333,44.705,41.3646666667,36.1763333333,25.5866666667,37.882,33.6176666667,35.5366666667,61.9046666667,22.4593333333
841.07,41.118,60.6513333333,45.6476666667,41.26,36.2346666667,26.61,38.0043333333,34.1116666667,36.7303333333,62.208,22.293
841.37,38.705,60.7066666667,43.3406666667,38.705,33.7746666667,24.5036666667,37.6746666667,31.8616666667,36.056,60.2646666667,19.794
841.67,39.5536666667,61.6423333333,44.338,40.4303333333,34.2903333333,22.807,39.7926666667,33.5723333333,36.603,59.4893333333,19.936
841.97,38.536,61.64,44.9736666667,40.5643333333,33.774,21.6933333333,38.8886666667,32.3633333333,35.7143333333,61.1106666667,15.5203333333
842.27,37.0796666667,58.6933333333,45.245,39.289,32.3726666667,20.0766666667,38.4246666667,30.7396666667,34.774,61.191,14.4093333333
842.57,33.3333333333,53.1673333333,43.0946666667,34.3716666667,28.0373333333,14.4336666667,35.618,28.3486666667,31.1526666667,56.2823333333,7.89166666667
842.87,32.872,54.5563333333,45.2133333333,31.0266666667,23.068,11.6493333333,34.371,25.0286666667,28.6043333333,56.7473333333,4.95966666667
843.17,31.98,53.9976666667,45.1413333333,25.83,20.91,12.423,34.563,24.6,26.691,52.2753333333,7.872
843.47,36.6013333333,60.2613333333,53.3333333333,31.5033333333,28.2353333333,19.4773333333,36.9933333333,32.0263333333,33.333,59.477,15.1636666667
