wavelength,Back_TanArtm,Belly_TanArtm,Breast_TanArtm,Crissum_TanArtm,Crown_TanArtm,DorTail_TanArtm,Patch10_TanArtm,Patch11_TanArtm,Patch12_TanArtm,Patch13_TanArtm,Rump_TanArtm,Throat_TanArtm,WingTip_TanArtm
599.19,5.25083333334,38.5604583333,40.8413333334,32.5471666667,29.8846666667,5.65666666667,15.3405,23.9288333333,4.42002083334,35.9244166667,39.061,42.51925,6.709
599.53,5.21725,38.5829166667,40.85175,32.5978333333,29.93075,5.61958333333,15.3003333334,23.9300833333,4.409375,35.9528333333,39.0625,42.5284166667,6.68016666667
599.86,5.27041666667,38.6348333334,40.9240833333,32.6570833334,30.0306666667,5.63633333333,15.3548333333,24.0076666667,4.46158333334,36.0260833333,39.1488333333,42.5836666666,6.68766666666
600.20,5.34691666667,38.6799166667,40.974,32.7431666666,30.1130833333,5.73175,15.4866666667,24.10375,4.57791666667,36.11325,39.232,42.6425,6.77658333333
600.53,5.39433333333,38.7275416666,41.03575,32.7946666667,30.21775,5.77416666667,15.55725,24.1590833333,4.61795833332,36.1864166666,39.2733333333,42.7235833333,6.84966666667
600.87,5.37858333334,38.7702916666,41.08525,32.8281666667,30.2514166667,5.77141666667,15.54975,24.23,4.61316666667,36.2495833333,39.3236666666,42.78325,6.82225
601.21,5.45433333333,38.9132916667,41.2299166667,32.9608333333,30.38625,5.83808333333,15.6506666667,24.3696666667,4.68760416667,36.4005,39.4399166667,42.924,6.89733333333
601.54,5.44041666667,39.0020416667,41.2639166667,33.0066666667,30.4469166667,5.87208333334,15.7040833333,24.4230833333,4.7341875,36.50425,39.544,42.9723333334,6.91083333333
601.88,5.51733333334,39.108375,41.4105833333,33.1465833333,30.5653333334,5.94816666667,15.7685,24.5526666667,4.79252083334,36.6381666667,39.6775,43.0706666666,6.98033333334
602.21,5.47375,39.110125,41.3920833334,33.1295,30.558,5.90108333333,15.7434166666,24.5414166667,4.74883333334,36.6495833334,39.6783333333,43.0191666667,6.92516666667
602.55,5.49883333333,39.2035416667,41.4555,33.21,30.6420833334,5.90483333333,15.799,24.60475,4.73389583334,36.75775,39.7614166667,43.0793333333,6.91425
602.88,5.49341666667,39.2115,41.4723333334,33.2509166667,30.632,5.88641666667,15.7955833333,24.6314166667,4.72343749999,36.8090833333,39.7614166666,43.07175,6.90225
603.22,5.54183333334,39.2845833333,41.5219166667,33.3065833333,30.6830833333,5.9255,15.8431666666,24.6545,4.75304166666,36.8924166667,39.857,43.097,6.92758333333
603.56,5.54625,39.372625,41.5670833333,33.3733333333,30.734,5.95633333333,15.8855833334,24.6625,4.76324999999,36.9655,39.9160833334,43.1028333333,6.96641666666
603.89,5.57866666666,39.4555833333,41.6401666667,33.4431666667,30.8555833334,5.97775,15.90325,24.6941666667,4.77931249999,37.0321666666,39.9866666666,43.1640833333,6.99258333333
604.23,5.555,39.488125,41.65725,33.4618333333,30.8348333333,5.97475,15.8735833334,24.6980833333,4.79200000001,37.04525,40.0008333334,43.1689166666,6.97125
604.56,5.60908333333,39.5527083333,41.7499166667,33.5505833333,30.9471666666,6.03025,15.9461666667,24.7411666667,4.84381250001,37.1123333333,40.1239166667,43.31475,7.024
604.90,5.63225,39.5387083333,41.7305,33.5540833333,31.00225,6.05566666667,15.9643333333,24.733,4.86662499999,37.135,40.1184166666,43.2944166667,7.04858333334
605.23,5.6515,39.5817916667,41.8249166667,33.60175,31.0694166667,6.04875,15.9761666667,24.7755833333,4.8765625,37.2213333333,40.1916666667,43.3289166667,7.06666666667
605.57,5.62116666667,39.6087916667,41.82175,33.5974166667,31.0871666667,6.01691666667,15.967,24.7306666667,4.8541875,37.26475,40.2004166666,43.35475,7.0545
605.90,5.665,39.65975,41.8361666667,33.6421666667,31.1345,6.0515,15.9833333333,24.77675,4.88939583332,37.2876666667,40.2344166667,43.3781666667,7.10316666666
606.24,5.70075,39.6472916667,41.8371666666,33.6516666667,31.15225,6.07416666667,16.0034166667,24.77975,4.93810416668,37.28875,40.2509166667,43.3659166667,7.13916666666
606.58,5.71,39.6859583333,41.8985833333,33.7040833333,31.2123333333,6.08741666666,16.02825,24.7934166666,4.96131250001,37.3333333333,40.3203333333,43.4204166666,7.1475
606.91,5.68483333333,39.6514583333,41.9129166667,33.7021666667,31.24675,6.06866666667,16.052,24.82575,4.948875,37.3494166667,40.3196666667,43.4584166667,7.15366666666
607.25,5.68591666667,39.6597083334,41.9690833333,33.74175,31.2513333333,6.04183333334,16.0168333334,24.8703333333,4.93139583334,37.41775,40.3556666667,43.5266666667,7.15066666667
607.58,5.65691666667,39.6839166666,42.00425,33.7465,31.2274166667,6.00408333333,16.01675,24.8848333333,4.89520833333,37.4896666667,40.4125833333,43.5556666666,7.10716666667
607.92,5.68275,39.7024583334,42.0475,33.7741666667,31.3073333334,6.00758333333,16.0626666666,24.9205,4.90610416667,37.5684166667,40.4823333333,43.5880833333,7.12716666667
608.25,5.61425,39.6664166667,42.0048333333,33.7301666667,31.26075,5.92675,15.97425,24.8575,4.83104166668,37.599,40.4233333334,43.4868333333,7.05441666667
608.59,5.54916666667,39.674875,42.03475,33.7381666667,31.2118333334,5.85041666666,15.913,24.8164166667,4.76102083333,37.6333333334,40.477,43.5101666667,7.00258333333
608.92,5.56691666667,39.6731666666,42.0115833334,33.7090833333,31.2016666667,5.85833333333,15.9031666667,24.8103333333,4.75029166667,37.64575,40.4459166667,43.4765833333,7.01733333333
609.26,5.5675,39.6630416667,41.99725,33.7140833334,31.22025,5.8795,15.88625,24.8076666667,4.76327083333,37.6770833333,40.4464166667,43.4426666667,7.03541666667
609.59,5.5395,39.6946666667,42.0573333333,33.7165833333,31.2583333333,5.86625,15.8835,24.8045833333,4.739,37.7768333333,40.49025,43.5005833333,7.02733333333
609.93,5.52483333333,39.7591666667,42.129,33.7804166667,31.3288333333,5.873,15.90425,24.85675,4.75272916666,37.9111666666,40.5469166667,43.541,7.05225
610.26,5.5345,39.8249583333,42.1835,33.834,31.407,5.89525,15.9005,24.89975,4.79408333333,37.9936666667,40.59525,43.6091666667,7.09433333333
610.60,5.54433333334,39.901375,42.2466666667,33.8935,31.4695833333,5.91816666667,15.90525,24.9085,4.81681250001,38.09725,40.6624166667,43.6775,7.12641666666
610.93,5.56225,39.924125,42.2461666667,33.8936666666,31.5265,5.93841666667,15.9155833333,24.90625,4.82958333333,38.1505833333,40.7111666667,43.7075833334,7.166
611.27,5.61016666667,39.9167083333,42.2613333333,33.941,31.6175,5.95483333333,15.9364166667,24.9154166666,4.87477083334,38.2096666667,40.7206666667,43.7100833333,7.23175
611.60,5.63691666667,39.9929166667,42.33825,34.0305,31.67825,5.99216666667,15.9574166666,24.93475,4.88672916667,38.2913333333,40.7753333333,43.74625,7.281
611.93,5.69316666667,40.0622916667,42.4515833334,34.1475,31.7985833333,6.08025,16.038,25.0278333333,4.94295833332,38.3915833333,40.8948333334,43.8369166666,7.3685
612.27,5.76258333333,40.1718333334,42.5754166667,34.26275,31.9455,6.17008333333,16.1165,25.13275,4.99962499999,38.5283333333,40.988,43.9341666667,7.43725
612.60,5.76475,40.2556666667,42.688,34.3810833333,32.03875,6.17208333333,16.1593333333,25.1606666667,4.99597916667,38.6071666667,41.085,44.0686666667,7.4355
612.94,5.76658333334,40.2652083333,42.7236666667,34.3648333333,32.0613333333,6.14116666667,16.1524166667,25.1625833333,4.97018750001,38.6151666667,41.1346666666,44.0816666667,7.39441666667
613.27,5.81166666667,40.28125,42.7675,34.4506666667,32.1356666667,6.16066666667,16.17425,25.2060833333,4.99508333333,38.68625,41.1404166667,44.11525,7.4365
613.61,5.81608333333,40.25625,42.7570833333,34.4305833333,32.137,6.13125,16.1185,25.1639166667,4.97972916666,38.6656666666,41.1670833333,44.0985833333,7.42425
613.94,5.81416666666,40.2823333333,42.7835833334,34.46425,32.1611666667,6.08625,16.1029166666,25.1311666667,4.93704166668,38.7025833333,41.1901666667,44.0840833334,7.39366666667
614.28,5.80566666667,40.3632083333,42.8466666667,34.4823333333,32.2173333333,6.04558333333,16.0834166666,25.1189166667,4.891,38.7673333333,41.2469166667,44.02275,7.34508333334
614.61,5.75358333333,40.4362916667,42.9265833333,34.5713333333,32.3245833333,6.001,16.0615833333,25.1553333334,4.86552083334,38.8330833333,41.3219166667,44.0729166667,7.28983333333
614.94,5.72183333334,40.58075,43.0066666667,34.6600833333,32.3850833333,6.019,16.0405833333,25.2158333333,4.85204166666,38.90375,41.4139166667,44.192,7.25658333333
615.28,5.70858333333,40.5819583333,43.0404166667,34.673,32.3813333333,5.96841666667,16.0310833333,25.2044166667,4.85143750001,38.9265,41.4330833333,44.2399166667,7.21441666667
615.61,5.6965,40.619375,43.0490833333,34.6855,32.38275,5.94591666667,16.0145,25.2113333333,4.85954166666,38.9393333333,41.4276666667,44.2418333333,7.19883333333
615.95,5.64733333333,40.5502083333,42.9961666666,34.6375833334,32.3669166667,5.90283333333,15.9795,25.1463333333,4.8244375,38.872,41.3881666667,44.176,7.15
616.28,5.63291666667,40.58425,42.9969166667,34.6415,32.4226666667,5.90683333333,15.9720833333,25.1889166667,4.82535416666,38.8798333333,41.408,44.133,7.15091666667
616.61,5.62608333333,40.6972083333,43.0700833333,34.7814166667,32.5491666666,5.91875,16.0175,25.24975,4.819125,38.9936666667,41.4829166667,44.2320833333,7.14458333333
616.95,5.60966666666,40.747,43.13375,34.827,32.60075,5.90666666667,15.9950833333,25.2484166667,4.81297916666,39.0166666667,41.59875,44.2823333333,7.10958333333
617.28,5.64008333333,40.8380833333,43.1715833333,34.9025,32.6948333333,5.96441666667,16.0098333333,25.2820833334,4.8080625,38.9966666667,41.61925,44.3525,7.13191666667
617.62,5.673,40.9192916667,43.2434166666,34.9544166667,32.8038333333,6.02683333333,16.0625833333,25.389,4.84999999999,39.0549166667,41.6875,44.4224166667,7.17391666666
617.95,5.72091666667,40.9622916667,43.30775,35.0600833334,32.8966666666,6.09775,16.11725,25.4745833333,4.91889583334,39.1031666667,41.7308333333,44.5525,7.24758333333
618.28,5.78791666666,40.9882083333,43.3753333333,35.1045833333,32.9451666667,6.20466666667,16.1880833334,25.53625,4.99218749999,39.2041666667,41.7735,44.5691666666,7.32475
618.62,5.81083333334,40.9821666667,43.37475,35.0909166667,32.93,6.22458333333,16.2004166666,25.5128333333,5.01022916666,39.2358333333,41.7386666667,44.5206666667,7.34141666666
618.95,5.85675,41.1147916667,43.48125,35.19575,33.1080833334,6.31083333333,16.2555,25.60425,5.06495833334,39.411,41.8886666667,44.6124166667,7.39775
619.28,5.88216666667,41.1872083333,43.5195,35.2611666667,33.164,6.31925,16.266,25.5853333333,5.077125,39.4866666667,41.9613333333,44.6425,7.39308333333
619.62,5.932,41.2857083333,43.587,35.3381666666,33.2601666667,6.36491666667,16.2904166667,25.63275,5.12452083333,39.63075,42.0603333334,44.7600833333,7.44158333334
619.95,5.92183333333,41.3387916667,43.6929166666,35.4415833333,33.32875,6.33725,16.2755833333,25.6439166667,5.10639583333,39.7356666667,42.11025,44.8695,7.43775
620.28,5.89658333333,41.42575,43.7905833333,35.507,33.3298333333,6.30375,16.2263333333,25.6565833333,5.11589583334,39.78175,42.12175,44.903,7.464
620.62,5.838,41.4138333333,43.7478333334,35.4900833333,33.3264166666,6.26441666667,16.18525,25.6505,5.10024999999,39.7805833333,42.11475,44.8579166666,7.47425
620.95,5.76575,41.5266666667,43.85925,35.5435833333,33.37375,6.18991666667,16.1795833333,25.6973333334,5.07972916668,39.9464166667,42.1735,44.91675,7.43683333334
621.28,5.69183333333,41.4351666667,43.7459166667,35.5115833334,33.2755,6.09775,16.1031666667,25.56975,4.99254166668,39.8936666666,42.13625,44.7818333333,7.36633333333
621.62,5.6525,41.5017916667,43.7980833333,35.52275,33.29025,6.07,16.0763333333,25.5460833333,4.94224999999,39.9495833333,42.1523333333,44.80225,7.34683333333
621.95,5.61425,41.6012916666,43.8765833333,35.5444166667,33.3588333333,6.00975,16.07,25.5260833333,4.88602083334,39.9390833333,42.2138333333,44.8673333333,7.31391666667
622.28,5.52233333334,41.533375,43.8619166667,35.5524166667,33.3731666667,5.90083333334,15.9905833334,25.4661666667,4.78072916667,39.9090833333,42.23325,44.8930833333,7.23483333333
622.62,5.43183333333,41.5065,43.81825,35.5364166667,33.3175,5.81008333333,15.905,25.424,4.69452083332,39.87425,42.1973333334,44.8508333333,7.1655
622.95,5.38591666667,41.531,43.82475,35.58025,33.3726666666,5.76866666667,15.8645,25.426,4.64989583334,39.8948333333,42.22975,44.8651666666,7.16433333333
623.28,5.39816666667,41.6182083333,43.9069166666,35.62725,33.4119166667,5.76791666667,15.883,25.49025,4.64606249999,39.9268333333,42.3039166666,44.9069166667,7.17125
623.62,5.39166666667,41.6517083333,43.9839166667,35.6916666667,33.4635,5.78541666667,15.9321666667,25.5333333334,4.65652083334,40.0176666667,42.381,44.9301666667,7.18291666667
623.95,5.47625,41.7722916666,44.0918333333,35.7875833333,33.62,5.884,16.0280833334,25.6230833333,4.730625,40.1631666667,42.54625,45.0091666667,7.22691666666
624.28,5.58108333334,41.9204583333,44.2474166666,35.93425,33.7226666667,5.99116666667,16.12825,25.70775,4.81347916667,40.2899166667,42.64725,45.16325,7.29191666667
624.62,5.72283333334,42.0051666666,44.34175,36.0899166667,33.8131666667,6.15291666667,16.2298333334,25.8265833333,4.92845833333,40.4529166667,42.7910833334,45.29725,7.40316666667
624.95,5.757,42.1502916667,44.5251666667,36.2195,33.9719166666,6.20116666667,16.2760833333,25.9595833334,4.97975,40.6148333333,42.9503333333,45.5086666667,7.44825
625.28,5.79375,42.1752916667,44.5703333333,36.21325,34.00575,6.19875,16.3014166666,25.9775833334,5.031375,40.656,42.9914166667,45.5465,7.47033333333
625.61,5.81591666667,42.1625833333,44.5546666667,36.23725,33.9688333333,6.20591666667,16.2865,25.9908333334,5.08852083333,40.6875833333,42.99825,45.509,7.46725
625.95,5.85658333334,42.2992916667,44.68725,36.303,34.0739166666,6.21941666667,16.3145833333,26.0661666667,5.13316666667,40.8346666667,43.1076666667,45.6050833333,7.49016666666
626.28,5.9025,42.3055416667,44.7798333333,36.3271666667,34.1154166666,6.26583333333,16.33575,26.0779166667,5.15522916667,40.8769166667,43.1368333333,45.6525833333,7.5205
626.61,5.90608333333,42.3575833333,44.8475833333,36.3125833333,34.1471666667,6.29216666667,16.3276666667,26.1226666667,5.17124999999,40.9385,43.1758333333,45.7075,7.53108333334
626.94,5.87383333333,42.449625,44.9395,36.4295,34.22325,6.28341666667,16.3265833334,26.132,5.176375,41.0234166667,43.2409166667,45.79375,7.52258333334
627.28,5.91216666667,42.4770833333,44.9194166667,36.4243333333,34.22425,6.32308333333,16.31625,26.1128333333,5.21058333334,41.0301666667,43.2490833333,45.7810833333,7.52625
627.61,5.90908333333,42.3885833333,44.8423333333,36.3555,34.1925833333,6.32408333333,16.2944166667,26.0709166667,5.17814583333,40.9455,43.1540833333,45.7584166667,7.53008333333
627.94,5.88666666667,42.3931666667,44.8554166667,36.3368333333,34.2481666667,6.28733333333,16.25025,26.0654166667,5.13379166666,40.9804166667,43.1470833333,45.7365,7.50125
628.27,5.80691666667,42.30875,44.81975,36.257,34.2293333333,6.18991666667,16.1780833333,25.9916666667,5.06131250001,40.89025,43.1095,45.6735,7.43791666667
628.61,5.82566666667,42.3170833333,44.8120833333,36.2591666667,34.2123333334,6.19575,16.1726666667,25.9516666666,5.07812500001,40.92275,43.0983333333,45.6636666667,7.42958333333
628.94,5.84775,42.35675,44.8371666667,36.3370833333,34.2831666667,6.2425,16.1685833333,26.0006666667,5.08139583332,40.9486666667,43.1369166667,45.6985833334,7.44383333334
629.27,5.85291666667,42.339375,44.81225,36.3465833333,34.2953333334,6.25191666667,16.1623333333,25.97675,5.07610416667,40.9928333333,43.0920833334,45.7179166666,7.4575
629.60,5.90516666667,42.4103333333,44.8083333333,36.4084166666,34.3234166666,6.3515,16.2039166666,25.9889166666,5.13452083334,41.0071666667,43.0839166667,45.7258333333,7.52366666667
629.94,5.93883333333,42.4962916667,44.8118333333,36.4965833333,34.4065,6.37433333333,16.2334166667,26.03225,5.17235416667,41.07725,43.1346666667,45.7925833334,7.56966666666
630.27,5.97466666667,42.5637916667,44.8839166667,36.6210833334,34.4909166667,6.406,16.24075,26.0590833333,5.18560416667,41.1189166667,43.1564166667,45.8648333333,7.57775
630.60,5.9615,42.49375,44.8065833333,36.5820833333,34.4755,6.39433333333,16.1910833333,26.009,5.18870833334,41.1023333334,43.0895,45.7729166667,7.55891666667
630.93,5.96275,42.5227083333,44.8784166667,36.65725,34.54675,6.35891666667,16.1608333334,25.99125,5.15649999999,41.1561666667,43.11125,45.8235833333,7.567
631.26,5.91025,42.595375,44.9813333334,36.73975,34.6198333333,6.28925,16.1548333333,26.0063333333,5.12591666666,41.2494166666,43.218,45.8690833333,7.52533333333
631.60,5.83891666667,42.6310416667,45.0115833333,36.76225,34.59425,6.23866666667,16.1275,25.99,5.07789583334,41.3026666666,43.2373333334,45.8849166667,7.45716666666
631.93,5.86091666667,42.7158333333,45.0605833333,36.8210833333,34.641,6.25325,16.1236666667,25.9574166667,5.08452083334,41.38625,43.2368333333,45.9238333333,7.46508333333
632.26,5.8265,42.7381666667,45.0635833334,36.7774166667,34.67475,6.25933333334,16.077,25.9525,5.05947916666,41.37925,43.1948333333,45.8849166667,7.44983333334
632.59,5.81591666667,42.8097083333,45.1095,36.8450833333,34.74575,6.27258333333,16.0595833333,25.9611666667,5.05722916668,41.4789166667,43.262,45.946,7.4475
632.92,5.72425,42.877375,45.1723333333,36.91025,34.8025,6.207,15.9846666667,25.9390833333,4.97354166667,41.4575,43.3133333334,45.98825,7.38158333333
633.26,5.68383333334,42.8200833333,45.2079166667,36.9374166667,34.8631666667,6.13066666667,15.9296666667,25.90325,4.95172916667,41.4759166667,43.3428333333,45.957,7.35291666667
633.59,5.644,42.7904166667,45.1990833334,36.9148333333,34.86475,6.085,15.8973333333,25.8646666667,4.90639583333,41.47825,43.2986666667,45.9156666666,7.31383333333
633.92,5.61833333334,42.7049166666,45.1348333334,36.8494166667,34.8275,6.01441666667,15.8774166666,25.7670833333,4.85883333333,41.4355833333,43.2149166666,45.8545,7.277
634.25,5.68666666667,42.7954583333,45.2364166667,36.8834166666,34.8878333333,6.07525,15.912,25.8233333333,4.90006250001,41.503,43.25125,45.8918333334,7.35975
634.58,5.73966666667,42.8183333333,45.2388333333,36.8794166667,34.92875,6.13008333334,15.9670833333,25.8775833333,4.98647916668,41.5955,43.29025,45.8979166667,7.42108333333
634.91,5.78108333334,42.9378333333,45.3435,36.9775,34.9883333333,6.17016666667,15.9745833333,25.9214166667,5.01666666666,41.7215,43.41725,46.0430833333,7.48183333334
635.25,5.80175,42.895,45.35025,36.9960833333,34.9745,6.19683333334,15.9746666667,25.90325,5.0281875,41.7569166667,43.4250833333,46.03675,7.52608333333
635.58,5.76541666667,42.961,45.4141666666,37.0646666666,35.0716666667,6.17133333333,15.9349166667,25.9318333333,5.00879166668,41.8313333334,43.516,46.1300833333,7.51316666667
635.91,5.78325,43.0351666667,45.484,37.14675,35.15375,6.12758333333,15.9455833334,25.9291666667,4.9915,41.8381666667,43.5995833333,46.2383333333,7.54775
636.24,5.7705,42.9631666667,45.40875,37.1005,35.06175,6.06375,15.8798333333,25.86775,4.95712500001,41.82,43.4983333333,46.1399166667,7.5055
636.57,5.88016666667,43.094375,45.534,37.1969166667,35.20875,6.13825,15.9631666667,25.9744166667,5.00245833333,42.027,43.63125,46.27525,7.57375
