wavelength,Back_CamHelm,Belly_CamHelm,Breast_CamHelm,Crissum_CamHelm,Crown_CamHelm,DorTail_CamHelm,Rump_CamHelm,Throat_CamHelm,WingTip_CamHelm
604.56,12.2136,33.7641666667,17.0671333333,32.0079333333,8.48406666667,10.9506333333,13.2449333333,24.5382,11.9290666667
604.90,12.2205333333,33.7821666667,17.0622,32.0289333333,8.46253333333,10.9513,13.2258333333,24.5246,11.9248666667
605.23,12.2041333333,33.7517333333,17.0410666667,31.9842666667,8.44606666667,10.925,13.1885333333,24.4769333333,11.8992666667
605.57,12.2492,33.8398666667,17.1294666667,32.0381333333,8.49746666667,10.9697,13.2424,24.5266,11.9474666667
605.90,12.2761333333,33.8795666666,17.1308,32.0964,8.5024,10.9872,13.2719333333,24.5558666667,11.9186
606.24,12.2888666667,33.9104333333,17.1711333333,32.1361333333,8.52993333333,11.0081666667,13.2783666667,24.5640666667,11.9426666667
606.58,12.2894666667,33.9547333333,17.1876666667,32.1698666667,8.51653333333,11.0680333333,13.28,24.5408,11.9070666667
606.91,12.2807333333,33.9323,17.1576666667,32.158,8.4846,11.0648666667,13.2607,24.5039333333,11.9
607.25,12.3454666667,33.9799,17.2024666667,32.2375333333,8.55086666667,11.0761666667,13.3127333333,24.5802,11.9341333333
607.58,12.3494,33.9557333333,17.1738,32.2363333333,8.51446666667,11.0907333333,13.3093,24.5454,11.9242666667
607.92,12.3216,33.9681666667,17.1452,32.1935333333,8.4822,11.0755666667,13.2630333333,24.5264,11.9095333334
608.25,12.3766,34.0326666667,17.2021333333,32.2316,8.5136,11.1549666667,13.3024333333,24.6004666667,11.9390666667
608.59,12.3279333333,33.9682666667,17.1320666667,32.1376,8.47186666667,11.1650666667,13.2321666667,24.5635333333,11.9032
608.92,12.3516,34.0195333334,17.1655333333,32.1754666667,8.45326666667,11.2433333333,13.2447666667,24.5836,11.9344666667
609.26,12.3684666667,33.9497,17.1641333333,32.2008666667,8.46806666667,11.3480666667,13.2611666667,24.6005333333,11.9549333333
609.59,12.4052,33.9561,17.2061333333,32.2126,8.52973333333,11.4684666667,13.3017666667,24.6484,12.0328666666
609.93,12.3673333333,33.8997,17.1375333333,32.1566,8.46646666667,11.4973,13.2640333333,24.6068666667,11.9912
610.26,12.3846666667,33.8979,17.1571333333,32.1532,8.4994,11.5353333333,13.2833333333,24.6448,12.0092666667
610.60,12.4014666667,33.9718333333,17.1922,32.1851333333,8.51026666667,11.6016333333,13.2833333333,24.7428,12.0456666667
610.93,12.3758666667,33.9883333333,17.1922666667,32.1815333333,8.49086666667,11.6542333333,13.2723666667,24.7358666667,12.046
611.27,12.3981333333,34.0092,17.2068,32.1814,8.50193333333,11.6890333333,13.2972,24.7872,12.0826666667
611.60,12.4586,34.0783333333,17.2847333333,32.2859333333,8.55266666667,11.7624333333,13.3598333333,24.8606,12.1282666667
611.93,12.4980666667,34.0784333333,17.3203333333,32.3148666667,8.5842,11.8323,13.3877666667,24.8953333333,12.1937333333
612.27,12.6613333333,34.2459333333,17.5137333333,32.5031333333,8.79493333333,12.0089666667,13.5941,25.0601333333,12.4027333333
612.60,12.727,34.2659333333,17.5781333333,32.5931333333,8.8654,12.0898,13.6546333333,25.1452,12.4580666667
612.94,12.7315333333,34.3786333333,17.5562,32.6281333333,8.84313333333,12.0493666667,13.6549666667,25.1574666667,12.4674666667
613.27,12.7303333333,34.4434,17.5922,32.6553333333,8.82806666667,12.0021333333,13.6623333333,25.1614,12.4572
613.61,12.7443333333,34.5024333333,17.6206,32.6940666667,8.82946666667,11.9809666667,13.6814666667,25.1642666667,12.4524
613.94,12.7084,34.5052333333,17.5868,32.7058666667,8.78253333333,11.9107,13.6241666667,25.1265333333,12.4595333333
614.28,12.7673333333,34.4864666667,17.6295333333,32.7242,8.8266,11.9244,13.667,25.073,12.4758666667
614.61,12.818,34.5604333333,17.6772666667,32.8238666667,8.87673333333,11.9806,13.6950666667,25.1051333333,12.5338666667
614.94,12.8218,34.6368,17.7424666667,32.9022,8.91233333333,11.9622333333,13.7031666667,25.1594,12.5723333333
615.28,12.8036,34.6247666667,17.6569333333,32.8775333333,8.85106666667,11.9138333333,13.6277,25.1211333333,12.5488666667
615.61,12.7156,34.6165333333,17.5781333333,32.8545333333,8.75993333334,11.8034666667,13.5476333333,25.0548,12.4609333333
615.95,12.609,34.4841333333,17.4503333333,32.7395333333,8.59493333333,11.6307,13.3857,24.9052,12.3193333333
616.28,12.5542666667,34.4959666667,17.4034,32.7271333333,8.5942,11.5589666667,13.3651,24.8596666667,12.3003333333
616.61,12.5056,34.3925333333,17.3594666667,32.6659333333,8.54673333333,11.4673333333,13.3184,24.7898666667,12.2598666667
616.95,12.5436666667,34.4149,17.3619333333,32.7293333333,8.57053333333,11.4957333333,13.3473666667,24.8060666667,12.334
617.28,12.5795333333,34.4056333333,17.3634666667,32.7808666667,8.60566666667,11.5058333333,13.3744666667,24.8065333333,12.4306666667
617.62,12.6312,34.4885333333,17.4052666667,32.8595333333,8.6308,11.553,13.4473333333,24.8676666667,12.48
617.95,12.6115333333,34.4842333333,17.3988666667,32.8456666667,8.6174,11.5434666667,13.4486333333,24.8911333333,12.4986666667
618.28,12.6463333333,34.4969666667,17.4120666666,32.8612,8.63053333333,11.5414666667,13.4657666667,24.9216666667,12.5154
618.62,12.5462,34.4187666667,17.2862666667,32.7926666667,8.51553333333,11.4273333333,13.3517666667,24.7942,12.4176666667
618.95,12.5452,34.4553,17.3544,32.8356,8.54133333334,11.4367333333,13.3909666667,24.8134666667,12.4514666667
619.28,12.6117333333,34.5682666667,17.3908666667,32.9413333333,8.61833333333,11.4926666667,13.4774,24.8873333333,12.5084666667
619.62,12.6261333333,34.5789333333,17.4028666667,32.9664666667,8.62846666667,11.5308,13.5246,24.9346,12.5324
619.95,12.6386666667,34.5420666667,17.3674,32.9462666667,8.5926,11.512,13.5327666667,24.9558666666,12.5838
620.28,12.6744666667,34.5904,17.3857333333,32.9829333333,8.61866666667,11.5510666667,13.5697,24.9846666667,12.6165333333
620.62,12.6160666666,34.5778666667,17.2964,32.9401333333,8.5864,11.4841,13.5183666667,24.9401333333,12.5209333333
620.95,12.5812666667,34.5727333333,17.2652,32.8742666667,8.56646666667,11.4346,13.4879333333,24.9656666667,12.4601333333
621.28,12.5772,34.5112666667,17.2641333333,32.8199333333,8.57326666667,11.4101,13.4764666667,24.9184,12.4682
621.62,12.4729333334,34.517,17.1684,32.8194,8.48633333333,11.3467333333,13.3869,24.8606666667,12.3799333334
621.95,12.3883333333,34.4363333333,17.1174,32.7646666667,8.42573333333,11.2824,13.3316,24.8160666667,12.3204
622.28,12.4974666667,34.5358333333,17.1954,32.9008,8.50293333333,11.3306,13.4177666667,24.9696666667,12.3960666667
622.62,12.53,34.5175,17.1808,32.8742666667,8.53706666667,11.3594333333,13.4405,25.0024,12.4538
622.95,12.5833333333,34.4810666667,17.2198666667,32.8318666667,8.56526666667,11.3787333333,13.4786666667,25.0111333333,12.4918666667
623.28,12.6100666666,34.5959,17.2634666667,32.9223333333,8.6178,11.4258333333,13.5264666667,25.0840666667,12.5614
623.62,12.6435333333,34.6356333334,17.2762,32.909,8.65866666667,11.4185333333,13.5042333334,25.0944,12.5329333333
623.95,12.6458,34.6409333333,17.3074666667,32.8891333333,8.69546666667,11.4151,13.5183333333,25.1357333334,12.5896
624.28,12.7500666667,34.7662,17.4176666667,33.0064666667,8.79906666667,11.5386333333,13.6247333333,25.2848666667,12.7082666667
624.62,12.7978,34.8336666667,17.4688,33.1092666667,8.86526666667,11.6232333333,13.6889,25.3253333333,12.8307333333
624.95,12.7857333334,34.7999333333,17.4338,33.1071333333,8.83586666666,11.5965333333,13.6589666667,25.3284666667,12.8216666667
625.28,12.8862,34.8074666667,17.5030666667,33.1641333333,8.93546666667,11.616,13.7291,25.3864666667,12.9214666667
625.61,12.8333333333,34.7463333333,17.4238666667,33.1018666667,8.915,11.5468,13.689,25.3219333333,12.9009333333
625.95,12.824,34.7257,17.4154666667,33.0029333333,8.9318,11.6051,13.6996666667,25.2612,12.9058
626.28,12.8513333333,34.7730666667,17.4157333333,33.0246,8.937,11.5986666667,13.7267,25.2800666667,12.9274666667
626.61,12.8355333333,34.7915333334,17.3935333333,33.0452666667,8.94613333333,11.5754,13.6980666667,25.277,12.9411333333
626.94,12.8459333333,34.7719333333,17.3828666667,33.026,8.9494,11.5361333333,13.7028,25.2544,12.9206666667
627.28,12.816,34.7854,17.3983333333,33.0468,8.92933333333,11.5238,13.6913333333,25.22,12.9092666667
627.61,12.8345333333,34.8031,17.3858666667,33.0774666667,8.93353333333,11.5533,13.6887333333,25.2178,12.9008666667
627.94,12.7507333333,34.6995,17.303,32.9941333333,8.8556,11.4682,13.6000333333,25.1472,12.8473333333
628.27,12.6981333333,34.6372666667,17.2447333333,32.9253333333,8.78553333333,11.3861333333,13.5302333333,25.0803333333,12.7208
628.61,12.6808666667,34.6189,17.2134,32.8673333333,8.79073333333,11.4030666667,13.5371666667,25.0892,12.7219333333
628.94,12.5733333333,34.5067,17.1333333333,32.7529333333,8.6886,11.3553,13.4525,25.0037333333,12.636
629.27,12.5964,34.5596333333,17.1712,32.8056,8.67713333333,11.4009333333,13.4629,25.0535333333,12.6486
629.60,12.579,34.5485666667,17.2046,32.844,8.6918,11.3843,13.4725333333,25.0862,12.6722
629.94,12.4255333333,34.3982,17.0844,32.7352,8.56626666667,11.2726333333,13.3224333333,24.9278,12.5390666666
630.27,12.3580666666,34.3200333333,17.0746666666,32.693,8.48713333333,11.2540333333,13.2962,24.8591333333,12.5182
630.60,12.3232666667,34.2982,17.0562,32.6466,8.47226666667,11.2920666667,13.2741666666,24.8455333333,12.528
630.93,12.3551333333,34.2759333333,17.0445333333,32.6250666667,8.49953333333,11.3544,13.3287666667,24.9076666667,12.5791333333
631.26,12.3316,34.2824,17.0732666667,32.635,8.4968,11.3434,13.3492333333,24.9367333333,12.5828666667
631.60,12.3946666667,34.3506333333,17.1690666667,32.6959333333,8.5572,11.4664666667,13.4563,24.9848666667,12.6352666667
631.93,12.4456666667,34.4359666667,17.2439333333,32.7722666667,8.62993333333,11.5279666667,13.5291666667,25.0820666667,12.72
632.26,12.4572,34.4611333333,17.3086666667,32.8088666667,8.6252,11.5047666667,13.5602333333,25.0706666667,12.7286666667
632.59,12.5657333333,34.5871,17.3996,32.9053333333,8.71013333333,11.5838,13.7046333333,25.1716,12.8010666667
632.92,12.553,34.5374,17.3975333333,32.8249333333,8.7516,11.5540333333,13.7101,25.0987333333,12.8202666667
633.26,12.5533333333,34.4842666667,17.3684666667,32.7576666667,8.74986666667,11.5358333333,13.6989333333,25.0406666667,12.7908
633.59,12.6825333334,34.5732,17.4798,32.8167333333,8.86393333333,11.6351,13.8167,25.1130666667,12.896
633.92,12.6940666667,34.5612333333,17.4132666667,32.7838,8.8788,11.5982666667,13.8266666667,25.1487333333,12.8654
634.25,12.7355333334,34.5945333333,17.4595333333,32.8424666667,8.9224,11.5916666667,13.8734666667,25.1794,12.9013333334
634.58,12.7310666667,34.6341333333,17.53,32.8677333333,8.9436,11.5635,13.8841,25.1365333333,12.9084
634.91,12.7842,34.6004333333,17.5122,32.8212,9.0302,11.5918333333,13.9296,25.1219333333,12.9364
635.25,12.7821333333,34.5584666667,17.4705333333,32.7462,9.03246666667,11.5131666667,13.8978333333,25.0508666667,12.9411333333
635.58,12.8418666667,34.5750666667,17.5007333333,32.7414666667,9.06153333333,11.5535333333,13.9490333333,25.0453333334,12.9978666667
635.91,12.8375333333,34.5698333333,17.4400666667,32.7089333333,9.06473333334,11.5529666667,13.9226666667,25.0226,12.9488666667
636.24,12.8842666667,34.638,17.5150666667,32.7543333333,9.1898,11.6404666667,13.9877,25.104,13.0334666666
636.57,13.0029333333,34.7581333333,17.5638666667,32.8812,9.25693333333,11.7369666667,14.1026333333,25.2094,13.1240666667
636.90,13.0176666667,34.8746,17.6185333333,32.9194,9.24660000001,11.7637,14.1821,25.2522666667,13.175
637.23,12.936,34.8280333333,17.5661333333,32.8932666667,9.20813333334,11.7217333333,14.1436333333,25.1874,13.1357333333
637.56,12.8181333333,34.7962333333,17.5640666667,32.8628666667,9.08773333333,11.6495333333,14.0656333333,25.0948,13.0276666667
637.90,12.8217333333,34.7658333333,17.5552,32.8328,9.06406666667,11.6703,14.0591333333,25.0684666666,13.0254666667
638.23,12.7136,34.6626333333,17.419,32.7392,8.95813333333,11.5621666667,13.9381,24.971,12.9149333334
638.56,12.6458,34.7453666667,17.4293333333,32.7594666667,8.86486666667,11.5339333333,13.8943,24.9392,12.8412
638.89,12.681,34.8031,17.5234666667,32.8395333333,8.924,11.6112666667,13.9419333333,24.9578666667,12.8548
639.22,12.5466,34.7411333334,17.482,32.7774666667,8.87306666667,11.4953666667,13.8968,24.8339333333,12.7495333333
639.55,12.5199333333,34.7329,17.5016666667,32.7848666667,8.87893333334,11.5159333333,13.9144,24.8256,12.7573333333
639.88,12.4593333333,34.6716666667,17.4222666667,32.7092,8.7718,11.4494,13.8374666667,24.6867333333,12.6620666667
640.21,12.5377333333,34.7812666667,17.549,32.7734,8.8556,11.5405666667,13.9219333333,24.7899333333,12.6722
640.54,12.5387333333,34.7821333333,17.5786666667,32.8408,8.88506666667,11.5198666667,13.8979333333,24.7872666667,12.6273333333
640.87,12.6774666667,34.9139666667,17.7407333333,32.9496666667,9.0444,11.6667666667,14.0946666667,24.9412,12.7499333333
641.20,12.8086,35.0693333333,17.8318666666,33.0524666667,9.2084,11.7652333333,14.1918333333,25.0394,12.8543333333
641.53,12.8621333333,35.1259333333,17.8514666667,33.1232666667,9.24866666666,11.8049,14.2539333333,25.1076666667,12.8843333333
641.87,13.11,35.3183666667,18.0634666667,33.2946666667,9.45800000001,11.9975,14.4932333333,25.2952,13.0865333333
642.20,13.1577333333,35.3025333333,18.1346,33.3480666667,9.51093333332,12.0481,14.501,25.3064,13.1469333333
642.53,13.1012666667,35.2349333333,18.0749333333,33.2461333333,9.45673333332,11.9766666667,14.4613666667,25.2352,13.0478
642.86,13.2906,35.3832333333,18.1998,33.4098666667,9.58279999999,12.2037666667,14.6303666667,25.4482666667,13.2211333333
643.19,13.3482,35.4548333333,18.2290666667,33.5026,9.63400000001,12.2390333333,14.6646333333,25.5100666667,13.2928
643.52,13.3663333333,35.4988666667,18.2806666667,33.5344666667,9.64693333334,12.1943333333,14.7060666667,25.4992,13.3102
643.85,13.3358666667,35.3866333333,18.2037333333,33.4536,9.57793333333,12.1139666667,14.6310333333,25.403,13.2824666667
644.18,13.4420666667,35.4764333333,18.2433333333,33.4917333333,9.60773333333,12.2627333333,14.7205333333,25.4324666667,13.3553333333
644.51,13.3363333333,35.3914,18.1234,33.3931333334,9.46399999999,12.1249,14.5829,25.3318666667,13.2342
644.84,13.3592666667,35.3866666667,18.1906,33.4148,9.49573333334,12.1404666667,14.5926,25.3360666667,13.3162666667
645.17,13.2835333333,35.3072666667,18.1707333333,33.2394,9.48066666667,12.0874666667,14.5207666667,25.2172666667,13.2538666667
645.50,13.1307333333,35.2117333333,18.1038,33.1856,9.39513333333,12.0546333333,14.4749666667,25.1278,13.1629333333
645.83,13.0670666667,35.1593666667,18.0034666667,33.1043333333,9.33086666666,11.9832333333,14.4612,25.1131333333,13.1088666667
646.16,13.0872666667,35.1950333333,18.021,33.1783333333,9.35106666667,12.0039,14.5015333334,25.16,13.1694666667
646.49,12.9674666667,35.0593666667,17.8971333333,33.0541333333,9.23626666667,11.8821,14.3352,24.9928,13.0699333333
646.82,13.0086666666,35.1375666667,17.9423333333,33.0864666667,9.24213333333,11.9338333333,14.4179,25.0161333333,13.0744666667
647.15,12.9920666667,35.1221666667,17.9050666667,33.0976,9.19893333334,11.9192666667,14.3381,25.0450666667,13.0688
647.48,12.9556666667,35.1506666667,17.9428666666,33.1050666667,9.1892,11.9491,14.3674,25.0297333333,13.0567333333
647.81,12.9337333333,35.043,17.9626666667,33.1100666667,9.24213333333,11.9275333333,14.3331666667,25.0092666667,13.072
648.14,13.0306,35.1406666667,18.0647333333,33.2410666667,9.28386666666,12.0235666667,14.4256,25.1136666667,13.1444
648.47,13.1048666667,35.1926666667,18.1124666667,33.296,9.3178,12.2027,14.5884666667,25.1669333333,13.2062
648.80,13.1864,35.3334,18.2066666667,33.493,9.35420000001,12.3321,14.6829,25.2594,13.2587333333
649.13,13.1730666667,35.3131,18.1780666667,33.4853333333,9.27339999999,12.3469333333,14.6411666667,25.2518,13.2476666667
649.46,13.3124,35.4566,18.3464,33.6828,9.38946666666,12.4881,14.7627333333,25.3868666667,13.3473333333
649.79,13.4493333333,35.6136333333,18.463,33.7954666667,9.43780000001,12.6028333333,14.8659333333,25.5035333333,13.4302666667
650.11,13.5259333333,35.6290666667,18.4773333333,33.7974666667,9.4772,12.6584,14.9119,25.5542666667,13.445
650.44,13.6034,35.7185666667,18.6368666667,33.8755333333,9.61999999999,12.7613333333,15.0011333333,25.5892,13.5386
650.77,13.7158666667,35.8024,18.6979333333,33.9135333333,9.74159999999,12.8947333333,15.1570333333,25.6857333333,13.6507333333
651.10,13.6575333333,35.7829666667,18.5915333333,33.9022,9.66186666666,12.8394333333,15.0943,25.594,13.567
651.43,13.617,35.8143666667,18.4844666667,33.9025333334,9.53853333334,12.7713666667,15.0321333333,25.5572666667,13.4964
651.76,13.6606666667,35.84,18.529,33.9263333333,9.57459999999,12.8053,15.0174333333,25.5828,13.5261333333
652.09,13.7452,35.9398666667,18.5824,34.0546666667,9.66966666667,12.8597666667,15.035,25.6786666667,13.6208666667
652.42,13.7202666667,35.9881,18.5226666667,34.05,9.62326666667,12.7902666667,15.0183,25.6141333333,13.5976
652.75,13.8695333333,36.1465,18.6179333333,34.2064,9.79346666668,12.8566333333,15.1315333333,25.7697333333,13.7443333333
653.08,13.8204,36.0411,18.5175333333,34.102,9.69733333334,12.7850333333,15.0558666667,25.6399333333,13.7396666667
653.41,13.8386,36.0641,18.5238666667,34.1806666667,9.7244,12.8134666667,15.0713333333,25.6904666667,13.8170666667
653.74,13.8552,36.1458666667,18.5435333333,34.2658666667,9.72486666667,12.826,15.1229333333,25.7913333333,13.8671333333
654.06,13.7927333333,36.0515,18.4021333333,34.2224666667,9.605,12.7415,15.0186333333,25.7525333334,13.8638666667
654.39,13.9050666667,36.2467666667,18.5194,34.4648666667,9.72826666667,12.8827,15.1175333333,25.8752666667,13.9964666667
654.72,14.0356666667,36.3456,18.6914,34.6063333333,9.88086666667,13.0009666667,15.2643333334,26.0448666667,14.181
655.05,14.0336,36.3721333333,18.7223333333,34.5728,9.94206666665,13.0698333333,15.3197333333,26.07,14.2164666667
655.38,13.9572666667,36.3122666667,18.5985333333,34.4665333333,9.88513333333,13.0189333333,15.2456,26.0043333333,14.1536
655.71,13.8708666667,36.2332,18.5078666667,34.3685333333,9.7624,12.8717333333,15.1255666667,25.8948,14.053
656.04,13.833,36.0855333333,18.413,34.2836666667,9.70553333334,12.8028,15.0998666667,25.8814,14.0298666667
656.37,13.8104666667,36.0589,18.4072666667,34.2902,9.70766666667,12.7932666667,15.0690666667,25.8242666667,14.0022666667
656.69,13.9232666667,36.1561333333,18.5236,34.3776,9.86139999999,12.9462666667,15.1811666667,25.9233333333,14.0841333333
657.02,13.8464,36.0894333333,18.3936,34.2276666667,9.7856,12.8733,15.1272,25.798,13.9932
657.35,13.9974,36.2223333333,18.5486666667,34.3504666667,9.95613333334,13.0399333333,15.2309333333,25.8698666667,14.1000666667
657.68,14.0711333333,36.237,18.6062666667,34.3626,9.96606666666,13.0926333333,15.2557,25.9214666667,14.1483333333
658.01,13.9709333333,36.0432,18.4868666667,34.1946666666,9.82533333333,12.9462666667,15.1207666667,25.7532,14.0376666667
658.34,14.0054666667,36.0966,18.4801333333,34.2408666667,9.81499999999,12.9757666667,15.1046333333,25.781,14.0528
