wavelength,Back_ConCinf,Belly_ConCinf,Breast_ConCinf,Crissum_ConCinf,Crown_ConCinf,DorTail_ConCinf,Patch10_ConCinf,Patch11_ConCinf,Rump_ConCinf,Throat_ConCinf,WingTip_ConCinf
590.09,13.8615,35.7686666667,25.62875,32.0905833333,12.1072916666,10.8490833333,42.90425,36.5685,17.13675,21.489375,10.97525
590.43,13.85875,35.78025,25.6659166667,32.1303333333,12.1062083333,10.8735833333,42.9044166667,36.61075,17.1158333334,21.4832916667,11.0181666667
590.77,13.9825,35.89925,25.757,32.2181666667,12.2054166667,10.9775,42.954,36.7280833333,17.2278333333,21.5820416666,11.0815
591.11,13.9801666666,35.9294166667,25.77975,32.20575,12.2133333333,11.0071666667,42.9304166667,36.7055833333,17.2208333333,21.5839583333,11.0603333334
591.44,13.9703333333,35.8981666667,25.7194166667,32.1858333333,12.1748333333,10.9790833333,42.8785,36.6330833334,17.1728333333,21.542375,11.0253333333
591.78,13.9120833333,35.8755833334,25.6970833333,32.1795833333,12.1610833333,10.9369166666,42.84725,36.586,17.1183333333,21.529625,10.9840833333
592.12,13.9931666666,35.9565833333,25.77375,32.27275,12.237875,11.0541666666,42.8706666667,36.6615833333,17.2111666667,21.632375,11.0596666667
592.46,14.0374166666,35.9568333333,25.80525,32.3161666667,12.2851666667,11.0825,42.8625833333,36.678,17.2854166667,21.6451666667,11.1523333333
592.79,14.0186666667,35.99125,25.8376666667,32.38,12.2827083333,11.1168333333,42.91225,36.727,17.2821666667,21.6715416667,11.1400833333
593.13,13.9930833334,36.0496666667,25.8485,32.3898333333,12.2770833333,11.11125,42.9145,36.6870833334,17.31725,21.6895833333,11.1874166666
593.47,13.9535833333,36.001,25.8126666667,32.3865,12.261875,11.1123333333,42.9309166667,36.6906666667,17.2920833333,21.6805,11.1719166667
593.80,14.0166666667,36.0564166667,25.9016666667,32.4499166667,12.33475,11.1581666667,43.02325,36.7640833334,17.3134166666,21.7709166667,11.2318333334
594.14,13.9824166667,36.0569166667,25.86525,32.45875,12.3523333334,11.1679166666,43.0614166667,36.7265,17.32325,21.7647916667,11.2340833333
594.48,13.9809166666,36.0651666667,25.9150833333,32.5464166667,12.3706666667,11.18875,43.1329166666,36.7071666667,17.3339166667,21.7654166667,11.2845
594.81,13.9781666667,36.0766666667,25.92575,32.6116666667,12.4139166667,11.2344166667,43.1870833333,36.7293333333,17.3491666667,21.7867083333,11.3528333333
595.15,14.005,36.1579166667,25.9875833333,32.6385,12.4102916666,11.2585833333,43.26875,36.7905833333,17.36525,21.797125,11.3796666667
595.49,14.0595,36.1800833333,25.9709166667,32.6699166666,12.42325,11.2611666667,43.2975833333,36.8121666667,17.3699166667,21.8055,11.393
595.82,14.0584166667,36.22575,26.00425,32.6933333333,12.4669166667,11.2489166667,43.37125,36.85575,17.3730833333,21.8485416667,11.4040833333
596.16,14.0153333333,36.2449166667,26.0174166667,32.7070833333,12.468875,11.2533333333,43.40475,36.8525,17.3318333333,21.8299166666,11.4046666667
596.50,14.0973333333,36.3366666667,26.074,32.7736666667,12.5771666666,11.32125,43.47125,36.9334166666,17.3754166667,21.9014583333,11.4780833333
596.83,14.14975,36.3783333333,26.1088333333,32.832,12.635875,11.3635,43.49225,36.9860833333,17.3630833333,21.9460833333,11.4969166667
597.17,14.1491666667,36.422,26.1496666667,32.83,12.6317916667,11.3639166667,43.4749166667,36.9713333334,17.3729166667,21.9412916667,11.52175
597.51,14.1398333333,36.4018333333,26.12575,32.814,12.6228333333,11.3693333333,43.42025,36.9740833334,17.3806666667,21.9447916667,11.5101666667
597.84,14.18475,36.4738333334,26.1776666666,32.8828333333,12.6425833333,11.3833333334,43.4668333333,37.0728333333,17.4239166667,21.9889166667,11.52275
598.18,14.1676666667,36.5106666667,26.1600833334,32.8608333334,12.6225833333,11.3294166667,43.4476666667,37.0945,17.3823333333,21.9848333333,11.4849166666
598.52,14.2410833334,36.6228333334,26.2369166666,32.9248333333,12.6439166667,11.3683333333,43.4905833334,37.1823333334,17.4151666667,22.0374166666,11.4974166667
598.85,14.3116666667,36.6445,26.2890833333,32.9983333333,12.7227083333,11.43075,43.4899166667,37.2364166667,17.4476666667,22.1082916667,11.5490833333
599.19,14.3113333333,36.7284166667,26.3448333333,33.04575,12.7559583333,11.4415,43.4606666666,37.2709166667,17.4419166667,22.1199583333,11.56425
599.53,14.3135833333,36.7055,26.3179166667,33.0675,12.7162083333,11.4385833333,43.3915,37.2393333333,17.44,22.08525,11.5663333333
599.86,14.3085833334,36.6736666667,26.2486666667,33.1010833333,12.6694583333,11.4329166666,43.29425,37.2465,17.3981666667,22.0799166666,11.5026666667
600.20,14.2491666667,36.6298333333,26.2100833333,33.1013333333,12.5836666667,11.3626666667,43.2290833334,37.2203333333,17.3895,22.0400416667,11.4280833333
600.53,14.1964166667,36.6108333333,26.1755,33.088,12.5387083333,11.3171666666,43.2253333333,37.2285,17.3815,21.975625,11.3608333333
600.87,14.15475,36.6215,26.1653333333,33.1314166666,12.4955,11.2695833333,43.2145,37.1939166667,17.31025,21.9372083333,11.2905
601.21,14.2105,36.70025,26.22875,33.1890833333,12.54975,11.3164166666,43.306,37.2261666667,17.3248333333,21.92625,11.3375833333
601.54,14.208,36.7495,26.2398333333,33.2048333333,12.5360833333,11.3109166667,43.311,37.2249166667,17.2875,21.9357083333,11.3371666667
601.88,14.2354166666,36.7645,26.2738333333,33.2268333333,12.581375,11.3503333334,43.3189166667,37.23275,17.2960833333,21.962875,11.40075
602.21,14.1610833333,36.714,26.1908333333,33.2039166667,12.5369583333,11.28675,43.256,37.1238333333,17.2545833333,21.9277916667,11.3679166667
602.55,14.0959166666,36.6669166667,26.10725,33.1674166667,12.4804166667,11.226,43.2049166666,37.028,17.2045833334,21.8767083333,11.3411666667
602.88,14.1070833334,36.6485833333,26.1465,33.1888333333,12.4947083333,11.2396666667,43.2758333333,37.041,17.2615833333,21.903375,11.3549166667
603.22,14.0640833334,36.6130833333,26.10675,33.17525,12.46725,11.2190833333,43.2468333333,36.9573333333,17.2189166666,21.84225,11.3275833333
603.56,14.084,36.68475,26.1739166667,33.1984166667,12.5122916667,11.24175,43.3381666667,36.9721666667,17.25125,21.8694583333,11.3649166667
603.89,14.1303333333,36.725,26.1966666666,33.2273333334,12.565875,11.3185833334,43.3325,36.9686666667,17.27675,21.9031666667,11.4370833333
604.23,14.1188333334,36.7655,26.2015833334,33.2570833334,12.57475,11.3273333333,43.3395833333,36.9444166667,17.2901666667,21.9095416667,11.4589166666
604.56,14.1255,36.7856666667,26.1876666666,33.2596666666,12.5826666667,11.3314166667,43.32675,36.9630833333,17.288,21.9112916667,11.4748333333
604.90,14.1399166666,36.8136666667,26.1743333333,33.3256666667,12.5871666667,11.3443333333,43.3249166667,36.9936666667,17.2905,21.935375,11.50925
605.23,14.1424166667,36.8120833334,26.1836666666,33.35125,12.5846666667,11.34325,43.3276666666,36.99225,17.2695,21.9359166666,11.5221666667
605.57,14.1443333334,36.8134166666,26.1643333334,33.4255,12.5818333333,11.3591666667,43.31675,37.0083333333,17.28175,21.9274166667,11.53725
605.90,14.1771666666,36.8485833333,26.21425,33.5208333333,12.6205,11.4146666666,43.3516666666,37.08275,17.3201666666,21.9446666667,11.5866666667
606.24,14.1831666666,36.92975,26.2670833333,33.5396666666,12.696375,11.453,43.3644166667,37.1446666667,17.3705,21.9814166667,11.6185833333
606.58,14.1831666667,37.0113333333,26.2758333334,33.5945,12.6838333333,11.491,43.4056666666,37.2018333334,17.3596666666,21.972375,11.6371666667
606.91,14.2439166667,37.07975,26.3640833333,33.698,12.7548333333,11.5556666667,43.43025,37.322,17.4161666667,22.04275,11.6855833333
607.25,14.3035833333,37.1851666667,26.3805833333,33.78275,12.7847083334,11.5901666667,43.4863333333,37.3965833334,17.4868333333,22.0954583334,11.7551666667
607.58,14.2215833333,37.148,26.3355,33.72425,12.7389583333,11.5208333334,43.44575,37.355,17.4174166667,22.0362083334,11.6971666667
607.92,14.2395833333,37.1155,26.3275833333,33.71825,12.754375,11.5526666667,43.4104166667,37.3888333333,17.3974166667,22.0237083333,11.6958333333
608.25,14.2894166667,37.1230833333,26.3618333333,33.783,12.8282916667,11.64325,43.4476666667,37.4449166667,17.4534166666,22.0878333334,11.7529166667
608.59,14.2043333333,37.0856666667,26.3021666667,33.74225,12.72825,11.5775833333,43.3818333334,37.3780833333,17.3895,22.023875,11.6830833333
608.92,14.1991666667,37.06925,26.2819166666,33.73775,12.7695416667,11.6026666667,43.3010833334,37.41325,17.4139166667,22.0009583333,11.7028333333
609.26,14.1490833333,37.0258333333,26.1878333333,33.6180833334,12.7189166667,11.5481666667,43.18975,37.351,17.3301666667,21.9010416667,11.61825
609.59,14.0941666667,36.9600833333,26.1370833333,33.5281666667,12.677625,11.5195833333,43.0785833333,37.3059166666,17.2828333333,21.8521666666,11.6003333334
609.93,14.1391666667,36.98475,26.187,33.6018333333,12.676625,11.58625,43.1218333333,37.3919166667,17.3298333333,21.8755416667,11.6505833333
610.26,14.1209166667,36.8948333333,26.14,33.56825,12.6962083334,11.6123333333,42.99475,37.3563333333,17.304,21.8520416667,11.638
610.60,14.13875,36.9408333333,26.134,33.5745833333,12.7024583333,11.6359166667,42.9955833333,37.40375,17.2876666667,21.8852916667,11.6655
610.93,14.10125,36.8638333333,26.1034166666,33.557,12.6927083333,11.6303333333,42.8719166667,37.38675,17.22375,21.8135833333,11.6345833333
611.27,14.1760833333,36.9046666667,26.1700833333,33.6460833333,12.756125,11.722,42.8655,37.4705,17.255,21.8365416667,11.7321666667
611.60,14.19925,36.9685833333,26.2031666666,33.6766666667,12.7692916667,11.74425,42.8691666667,37.4780833333,17.2746666667,21.859875,11.7425833333
611.93,14.1610833333,36.9686666667,26.1936666666,33.697,12.73525,11.7210833333,42.84225,37.49475,17.23375,21.8109583333,11.7108333333
612.27,14.189,37.0771666667,26.3071666667,33.7689166667,12.8397916666,11.7648333333,42.88775,37.6065,17.3223333333,21.8827083333,11.7715833333
612.60,14.1669166666,37.059,26.3205,33.7746666667,12.835,11.7525833333,42.8966666667,37.5721666666,17.3019166667,21.9115416666,11.7711666667
612.94,14.18675,37.16025,26.4315,33.9345,12.8563333333,11.8123333333,43.0491666667,37.7019166667,17.3435833333,22.0097083333,11.8180833334
613.27,14.3055833333,37.28975,26.554,34.08575,12.9684583333,11.9075833333,43.1940833334,37.84425,17.4345833334,22.0885,11.8785833333
613.61,14.2240833334,37.2431666667,26.4649166667,34.0700833333,12.9281666667,11.8275833333,43.0936666667,37.7223333333,17.331,21.98875,11.79025
613.94,14.2841666667,37.335,26.5124166667,34.1464166667,12.9312916667,11.8159166667,43.1441666667,37.74125,17.3478333333,22.0242916667,11.8611666667
614.28,14.2520833333,37.3389166667,26.5385833333,34.2098333333,12.9425833333,11.8193333333,43.1845833333,37.7501666667,17.3385,21.9839583333,11.84025
614.61,14.2294166666,37.3569166667,26.56075,34.2271666667,12.976,11.8244166667,43.23475,37.7615833333,17.3948333333,22.0685416667,11.8418333333
614.94,14.1803333333,37.3733333333,26.53525,34.2274166667,12.93225,11.7763333333,43.31075,37.7480833334,17.3579166667,22.0376666667,11.7754166667
615.28,14.2245833333,37.3646666667,26.5600833333,34.3043333334,12.9525,11.77,43.3301666667,37.8063333333,17.4019166666,22.0665,11.8479166667
615.61,14.2545833334,37.3339166667,26.5275,34.2751666667,12.951875,11.7445,43.3099166666,37.77425,17.41125,22.0735,11.88575
615.95,14.2473333333,37.2299166666,26.4185833333,34.17125,12.9110416667,11.7426666666,43.2445,37.69875,17.3314166667,22.0028333333,11.8768333333
616.28,14.27725,37.3741666667,26.4539166666,34.274,12.9139583333,11.8015,43.3186666667,37.7433333334,17.3371666667,21.991375,11.8735
616.61,14.3254166667,37.4699166667,26.5088333334,34.3411666667,12.9727083333,11.8391666667,43.376,37.7795,17.4274166667,22.064875,11.9524166667
616.95,14.32725,37.4626666667,26.4858333334,34.3378333333,12.956625,11.8340833333,43.3016666667,37.72775,17.3798333333,22.0666666667,11.9654166667
617.28,14.4085,37.5739166667,26.58175,34.3885833333,13.046625,11.91675,43.40575,37.8641666667,17.4835833333,22.1577916667,12.077
617.62,14.5030833333,37.6995,26.7200833333,34.51875,13.1484166667,12.0335,43.5670833333,37.992,17.6048333334,22.2680833333,12.17175
617.95,14.4835,37.6708333333,26.6628333334,34.4545833334,13.0809166667,11.9429166667,43.5138333334,37.9181666667,17.5979166667,22.223375,12.1615833334
618.28,14.54575,37.7938333333,26.7255833334,34.5421666667,13.0767083333,11.9890833333,43.55975,38.0078333333,17.60175,22.2178333334,12.18775
618.62,14.58275,37.8246666667,26.7544166666,34.613,13.111875,12.035,43.5219166667,38.0390833333,17.6686666667,22.2776666667,12.2424166667
618.95,14.5941666667,37.8834166666,26.7356666667,34.63425,13.10925,12.073,43.5421666667,38.0120833333,17.6588333333,22.3032083333,12.2954166667
619.28,14.5859166667,38.0369166667,26.7858333333,34.691,13.1186666667,12.094,43.5855833333,38.0865,17.7015,22.321625,12.2865
619.62,14.7051666667,38.2065833333,26.92275,34.8685833333,13.22325,12.19675,43.6885833333,38.1961666667,17.824,22.4567916666,12.3771666667
619.95,14.7911666667,38.3253333333,26.98825,34.959,13.256125,12.2305833333,43.80175,38.2975833333,17.9070833333,22.53925,12.4580833333
620.28,14.7688333333,38.252,26.9178333333,34.858,13.2376666667,12.24025,43.6629166666,38.2180833333,17.84275,22.5239166667,12.4073333333
620.62,14.71,38.25825,26.8701666667,34.8301666667,13.199625,12.1924166667,43.68425,38.23075,17.8433333333,22.495625,12.3565833333
620.95,14.6713333333,38.2924166667,26.7915,34.8834166666,13.1264166667,12.1805,43.632,38.14725,17.77175,22.4486666667,12.3240833333
621.28,14.5168333333,38.1671666667,26.60175,34.7590833333,12.9758333333,12.0085833333,43.4693333333,37.9756666667,17.6028333333,22.2850833333,12.1524166667
621.62,14.44675,38.1963333334,26.5926666667,34.7658333334,12.9415833333,11.99025,43.4689166667,38.0064166666,17.541,22.2825416667,12.0961666667
621.95,14.3969166667,38.1854166667,26.5354166667,34.71925,12.9142916666,11.9096666667,43.43275,37.95425,17.4708333334,22.2916666667,12.0385833334
622.28,14.4315,38.2344166666,26.527,34.7624166667,12.9317083333,11.8975,43.4671666667,37.9416666667,17.4435,22.3020833333,12.0343333333
622.62,14.41775,38.3085833334,26.5786666667,34.8124166667,12.9597916667,11.8989166667,43.492,37.98175,17.4655833333,22.3184166667,11.99175
622.95,14.4875833333,38.38875,26.6456666667,34.9438333333,13.008625,11.9786666667,43.62675,38.0358333333,17.4921666667,22.4284583333,12.0715
623.28,14.36025,38.3215833333,26.54025,34.9019166667,12.871125,11.84075,43.5540833333,37.9316666667,17.3543333333,22.2964583333,11.9556666667
623.62,14.205,38.1501666667,26.4199166666,34.8126666667,12.786625,11.7368333333,43.389,37.7935833333,17.28,22.1813333333,11.8203333333
623.95,14.194,38.2244166667,26.4655,34.9200833333,12.7456666667,11.66425,43.5389166667,37.8675833333,17.2884166667,22.113125,11.8351666667
624.28,14.2258333333,38.2408333333,26.5305,35.0108333333,12.751625,11.6706666667,43.5640833333,37.8768333333,17.30325,22.1710833333,11.8835833333
624.62,14.2415,38.2143333333,26.5908333333,35.0408333333,12.759125,11.6265833334,43.68975,37.9600833333,17.3356666667,22.21125,11.8489166667
624.95,14.3143333333,38.3336666667,26.70825,35.1928333333,12.8486666667,11.74625,43.8074166667,38.1105833334,17.4421666667,22.3399583334,11.9445833333
625.28,14.443,38.37875,26.7626666667,35.266,12.9314583333,11.8556666667,43.87775,38.1773333333,17.5056666667,22.3984166667,12.0259166667
625.61,14.43975,38.3553333333,26.7575,35.2913333333,12.931,11.8804166666,43.89775,38.16125,17.492,22.396875,12.03575
625.95,14.45925,38.4165833333,26.7821666667,35.3703333333,12.9399583333,11.8889166666,43.9943333333,38.24125,17.541,22.4205833333,12.0425833333
626.28,14.5511666666,38.5220833333,26.8913333333,35.5051666667,13.0117083334,11.9531666666,44.12875,38.3463333334,17.6019166667,22.5055833333,12.1315
626.61,14.523,38.5215833333,26.88325,35.5095,12.991875,11.9384166667,44.0968333333,38.32525,17.5585833334,22.4464583333,12.1084166667
626.94,14.6119166667,38.6049166667,26.95075,35.574,13.1017083333,12.02575,44.1964166667,38.4265,17.6370833333,22.5145833333,12.18675
627.28,14.7375,38.7466666667,27.0855833334,35.6951666667,13.1825833333,12.1048333333,44.309,38.5570833334,17.6906666666,22.5932916666,12.3410833333
627.61,14.7958333333,38.8349166667,27.1595,35.7910833333,13.2481666667,12.1945,44.3543333333,38.6068333333,17.7326666667,22.705875,12.4075833333
627.94,14.8001666667,38.9426666667,27.1350833333,35.8274166667,13.244375,12.1764166667,44.431,38.6724166667,17.69325,22.72575,12.3743333333
628.27,14.7775,38.93575,27.091,35.7764166667,13.2318333333,12.1745,44.3241666667,38.6095,17.6589166667,22.6974583333,12.4059166667
628.61,14.7496666667,38.92525,27.04025,35.7691666667,13.2368333333,12.1401666667,44.28625,38.5829166667,17.60225,22.6667916667,12.398
628.94,14.6998333333,38.9545833333,27.0100833333,35.7811666667,13.1934166667,12.0739166667,44.2720833333,38.5710833333,17.5794166667,22.6196666667,12.3836666667
629.27,14.6996666667,38.9305,26.9901666667,35.7919166667,13.1961666667,12.077,44.1625,38.5498333333,17.61275,22.5870416667,12.4179166667
629.60,14.6786666667,38.96525,27.0203333333,35.7705833333,13.2151666667,12.1065833333,44.0949166667,38.5275833334,17.5758333333,22.6264166667,12.44425
629.94,14.5785,38.87725,26.9275833333,35.6393333333,13.1488333333,12.0443333334,43.9385833333,38.4593333334,17.5286666667,22.5604583333,12.39675
630.27,14.6658333334,38.9588333333,27.0225,35.7000833334,13.2605,12.1191666667,43.966,38.5475833333,17.6330833334,22.6550416666,12.4830833333
630.60,14.57525,38.86875,26.9555833333,35.6394166667,13.175,12.0699166667,43.85275,38.4278333333,17.5696666667,22.6092083333,12.4401666667
630.93,14.53025,38.8179166667,26.8590833333,35.6040833334,13.1749166667,12.0716666666,43.8024166667,38.3768333333,17.54075,22.62325,12.3964166667
631.26,14.57725,38.8225833334,26.8909166666,35.64575,13.2157083333,12.1400833334,43.7589166667,38.3909166667,17.6031666667,22.6597916667,12.4573333333
631.60,14.599,38.7881666666,26.9128333333,35.6611666667,13.2555,12.1915,43.72625,38.3835,17.649,22.641125,12.50625
631.93,14.6185,38.8463333333,26.9705,35.7780833334,13.2675,12.2318333334,43.8029166667,38.4311666667,17.6103333333,22.674125,12.49525
632.26,14.617,38.8020833333,26.9409166667,35.7415,13.1684583333,12.1649166667,43.7175,38.36625,17.5486666667,22.6098333333,12.4446666667
632.59,14.6196666667,38.7460833333,26.9765833333,35.738,13.165125,12.193,43.68875,38.3151666667,17.5374166667,22.6385416667,12.4668333333
632.92,14.7023333333,38.9395,27.0743333333,35.8575833334,13.2006666667,12.231,43.9038333333,38.4360833333,17.588,22.717625,12.5248333333
633.26,14.706,38.93325,27.072,35.8619166667,13.14625,12.2411666667,43.93525,38.4428333333,17.56225,22.6526666666,12.5539166667
633.59,14.6855833333,38.87725,27.0461666667,35.88775,13.1074166666,12.2288333333,43.924,38.4619166667,17.4763333333,22.60775,12.516
