wavelength,Back_CyaCysf,Belly_CyaCysf,Breast_CyaCysf,Crissum_CyaCysf,Crown_CyaCysf,DorTail_CyaCysf,Patch10_CyaCysf,Rump_CyaCysf,Throat_CyaCysf,WingTip_CyaCysf
412.21,8.5258,23.7784666667,16.0956,19.3888,7.81866666667,6.81641666667,10.6720666667,8.05586666667,18.0053333333,6.4748
412.57,8.41546666667,23.6701333333,15.9830666667,19.3050666667,7.72133333333,6.74383333333,10.5682,7.93233333333,17.9132666667,6.40586666667
412.92,8.35206666667,23.5699333333,15.9210666667,19.2370666667,7.66633333333,6.70425,10.4987666667,7.8488,17.8476,6.3816
413.28,8.278,23.4939333333,15.8663333333,19.1588,7.61186666667,6.64483333333,10.4405333333,7.769,17.7828666667,6.31453333333
413.64,8.2608,23.4424,15.8268,19.0823333333,7.5972,6.6465,10.4357666667,7.72613333333,17.7404,6.3302
414.00,8.2908,23.4336666667,15.8476,19.0953333333,7.64346666667,6.68316666667,10.4503666667,7.72966666667,17.7642,6.4092
414.36,8.3082,23.4004,15.8526666667,19.0779333333,7.6824,6.72033333333,10.4634,7.7204,17.7784,6.4786
414.72,8.31966666667,23.3592666667,15.8368,19.0386,7.71086666667,6.75858333334,10.4935666667,7.7242,17.7815333333,6.51946666667
415.07,8.29893333333,23.3048,15.8166,18.9823333333,7.70366666667,6.76091666667,10.4698333334,7.71346666667,17.7859333333,6.54313333333
415.43,8.2344,23.1932,15.7538666667,18.8643333333,7.63506666667,6.7,10.3936666667,7.6146,17.7275333333,6.5136
415.79,8.24866666667,23.1330666667,15.7014666667,18.8125333333,7.633,6.70416666667,10.3709,7.58373333333,17.7088,6.5402
416.15,8.21266666667,23.0612666667,15.6552666667,18.7359333333,7.5644,6.67408333334,10.3146666667,7.5216,17.6514666667,6.53493333333
416.51,8.17286666667,22.9808,15.5938,18.6385333333,7.54486666666,6.68075,10.2787333333,7.5016,17.6087333333,6.5468
416.86,8.129,22.8984666667,15.5628,18.5432,7.4966,6.67541666667,10.2468,7.45026666667,17.5750666667,6.53133333333
417.22,8.0776,22.7554,15.4582666667,18.4373333333,7.4284,6.63341666667,10.1631666667,7.37453333334,17.4953333333,6.53006666667
417.58,8.03073333333,22.6607333333,15.3879333333,18.3366,7.36933333333,6.6065,10.0958666667,7.29733333333,17.4367333333,6.50266666667
417.94,7.98246666667,22.5441333333,15.2969333333,18.2216,7.30373333333,6.57466666667,10.0176666667,7.21466666667,17.3548,6.4732
418.29,7.92626666667,22.4302,15.1923333333,18.1161333333,7.22973333333,6.53583333333,9.95706666668,7.151,17.2668,6.428
418.65,7.898,22.3610666667,15.1638666667,18.0695333333,7.20726666667,6.5275,9.89906666667,7.10973333333,17.2422666667,6.44006666667
419.01,7.84233333333,22.2607333333,15.0794666667,17.9688,7.1346,6.48383333333,9.81203333334,7.03773333333,17.1541333334,6.40653333333
419.37,7.80686666667,22.1609333333,15.0118666667,17.891,7.0676,6.46233333333,9.75263333333,6.99,17.0908,6.38446666667
419.73,7.71886666667,22.0281333333,14.9264666666,17.7856,6.9774,6.39183333333,9.66633333333,6.8906,16.9858,6.30866666667
420.08,7.7038,21.9775333333,14.9000666667,17.7350666666,6.9554,6.39266666667,9.64133333334,6.86053333333,16.9538,6.31733333333
420.44,7.69066666667,21.9353333333,14.8724,17.6922,6.92673333333,6.39966666667,9.61653333333,6.82413333333,16.9186666667,6.32206666667
420.80,7.663,21.8934666667,14.8225333333,17.6396666667,6.90253333333,6.37066666667,9.5619,6.79086666667,16.8644666667,6.32126666667
421.16,7.65526666667,21.8523333333,14.7939333333,17.5970666667,6.895,6.37241666667,9.5387,6.77706666667,16.8432,6.32693333333
421.51,7.63533333333,21.8103333333,14.77,17.5701333333,6.87066666667,6.36375,9.50789999999,6.7536,16.8290666667,6.32933333333
421.87,7.60313333333,21.7561333333,14.7331333333,17.5184666667,6.82753333333,6.33908333334,9.46500000001,6.72366666667,16.7876666667,6.30333333333
422.23,7.5816,21.7154666667,14.7212,17.4757333333,6.8084,6.33258333333,9.41163333334,6.68393333333,16.7569333333,6.30533333333
422.58,7.57546666667,21.6720666667,14.693,17.4251333333,6.78746666667,6.3215,9.39420000001,6.66266666667,16.7315333333,6.30106666667
422.94,7.57773333333,21.6486,14.6897333333,17.4040666667,6.79226666667,6.32825,9.37963333333,6.6422,16.7240666667,6.312
423.30,7.55373333333,21.6232,14.6660666667,17.3711333333,6.7774,6.32958333333,9.34423333332,6.62226666667,16.6942,6.3072
423.66,7.54166666667,21.6215333333,14.6540666667,17.3453333333,6.76286666667,6.32758333333,9.31866666667,6.61373333333,16.6873333334,6.30366666667
424.01,7.51046666666,21.5711333333,14.6241333333,17.3096,6.73533333333,6.30875,9.27696666667,6.5822,16.6412,6.27553333333
424.37,7.49386666667,21.5408666667,14.5998666667,17.2862,6.70853333333,6.2815,9.22693333333,6.55593333334,16.617,6.25866666667
424.73,7.50646666667,21.5518666667,14.6146666667,17.2982666667,6.72193333333,6.312,9.2306,6.56906666667,16.6485333333,6.26433333333
425.08,7.5156,21.5716666667,14.6346666667,17.3075333333,6.72293333333,6.32633333334,9.2278,6.57226666667,16.6549333333,6.277
425.44,7.51726666667,21.5781333333,14.6354666666,17.2814,6.7212,6.33291666667,9.22539999999,6.57166666667,16.6371333333,6.27126666667
425.80,7.5326,21.6229333333,14.6614666667,17.3064666667,6.75286666667,6.35016666667,9.23913333334,6.5906,16.6618,6.29253333333
426.16,7.54613333333,21.6757333333,14.6762666667,17.3268,6.77866666667,6.36033333333,9.27246666667,6.60886666667,16.7054,6.3066
426.51,7.55233333333,21.7217333333,14.6872,17.3654666667,6.78786666667,6.372,9.27233333333,6.6162,16.7207333333,6.29873333333
426.87,7.551,21.7485333333,14.6879333333,17.3884666667,6.78233333333,6.37725,9.26423333333,6.6078,16.7228,6.282
427.23,7.5902,21.8300666667,14.7563333333,17.4482666667,6.82706666667,6.40458333334,9.29913333333,6.64493333333,16.7816666667,6.31233333333
427.58,7.647,21.9232,14.8252,17.5426666667,6.88233333333,6.4645,9.34566666667,6.69586666667,16.8524666667,6.37313333333
427.94,7.681,22.001,14.8632666667,17.6071333333,6.91653333333,6.48475,9.37536666667,6.7354,16.9275333333,6.3962
428.30,7.72013333334,22.0968666667,14.9457333333,17.6820666667,6.9656,6.52075,9.4244,6.7816,17.0095333333,6.41866666667
428.65,7.74933333333,22.1666666667,14.9817333333,17.7218666667,6.9608,6.53533333333,9.42833333332,6.78986666667,17.0394,6.431
429.01,7.73226666667,22.2100666667,14.9812,17.7406,6.94306666667,6.50166666667,9.43093333333,6.78926666667,17.0469333334,6.3942
429.37,7.69826666667,22.2393333334,14.9698666667,17.7994666667,6.9,6.45241666667,9.3844,6.74666666667,17.0664,6.34506666667
429.72,7.70266666667,22.278,15.0135333333,17.8442666667,6.8922,6.46333333333,9.39116666665,6.73493333334,17.0880666667,6.34453333333
430.08,7.72773333333,22.3394666667,15.0653333333,17.8874,6.8962,6.47658333333,9.3883,6.76173333333,17.1122,6.3492
430.44,7.71813333333,22.3626666667,15.083,17.9012666667,6.8726,6.45933333333,9.36663333333,6.74,17.1265333333,6.345
430.79,7.71153333333,22.4418,15.1228666667,17.9464666667,6.88893333333,6.45708333333,9.37783333334,6.75813333333,17.1858666666,6.34646666666
431.15,7.69793333333,22.4795333333,15.1373333333,17.98,6.8748,6.45166666666,9.37026666667,6.75946666667,17.2081333333,6.33513333333
431.50,7.6632,22.5000666667,15.1266666667,17.9726666667,6.8496,6.40941666667,9.33729999999,6.72526666667,17.1896666667,6.2966
431.86,7.6738,22.5592666667,15.1578666667,18.0202,6.86506666667,6.43591666667,9.35626666667,6.74253333333,17.2128666667,6.30693333334
432.22,7.70586666667,22.6326,15.2038,18.0851333333,6.89733333333,6.454,9.38839999999,6.77346666667,17.2567333333,6.33986666667
432.57,7.7272,22.7105333333,15.2450666667,18.1575333333,6.9238,6.45175,9.41993333332,6.7862,17.3054666667,6.35226666667
432.93,7.7408,22.7566,15.2856,18.2053333333,6.9374,6.463,9.41630000001,6.77873333333,17.3334666667,6.35453333333
433.29,7.78573333333,22.8112,15.3452,18.2426666667,6.99986666667,6.50925,9.46379999999,6.83773333333,17.379,6.40426666666
433.64,7.8372,22.8936,15.3874,18.306,7.0434,6.54041666667,9.51743333334,6.89066666667,17.4348666667,6.4486
434.00,7.82386666667,22.9054666667,15.3902666667,18.3184,7.02846666667,6.52533333334,9.50733333333,6.872,17.4222666667,6.4184
434.35,7.83066666667,22.9510666667,15.4144666667,18.3285333333,7.03906666667,6.52375,9.52460000001,6.88513333333,17.4309333333,6.41066666667
434.71,7.848,23.0224,15.4490666667,18.3649333333,7.0604,6.53308333333,9.56193333334,6.90873333333,17.4589333333,6.42106666667
435.07,7.88246666667,23.0712666667,15.4558666667,18.3849333333,7.0818,6.5415,9.5907,6.92353333333,17.4811333333,6.43793333334
435.42,7.91913333333,23.1288,15.5028666667,18.4286666667,7.1164,6.57675,9.63489999999,6.9568,17.5257333333,6.4532
435.78,7.90773333333,23.1669333334,15.5153333333,18.4275333333,7.1132,6.55125,9.61946666667,6.9354,17.5462,6.43173333333
436.13,7.8716,23.1564,15.4876,18.4190666667,7.08573333333,6.52441666667,9.61213333333,6.89553333333,17.5144666667,6.4
436.49,7.84753333333,23.1520666667,15.4848666667,18.4105333333,7.07846666667,6.52775,9.61263333333,6.89393333333,17.5168,6.39226666667
436.84,7.86146666667,23.1834,15.5074,18.4208,7.0984,6.55116666666,9.62636666667,6.91686666667,17.5446666666,6.40833333333
437.20,7.8376,23.2001333333,15.4950666667,18.4203333333,7.0498,6.52283333333,9.62256666667,6.88046666667,17.5351333333,6.37793333333
437.56,7.76206666667,23.1516,15.4472,18.3664,6.99,6.47116666666,9.55510000001,6.81426666667,17.4969333333,6.32193333333
437.91,7.77886666666,23.1611333333,15.4556,18.3858,7.0112,6.49016666667,9.58600000001,6.824,17.5236666667,6.3528
438.27,7.7894,23.1611333333,15.4443333333,18.4045333333,7.00873333333,6.50225,9.59119999999,6.82493333333,17.5242666667,6.37833333333
438.62,7.8194,23.1528,15.4732,18.4166,7.0308,6.54133333334,9.62430000001,6.85673333333,17.5465333333,6.431
438.98,7.8104,23.1492666667,15.4818,18.4216,7.0268,6.54166666667,9.62796666667,6.8498,17.552,6.43153333333
439.33,7.7976,23.1313333333,15.4674666667,18.3862666666,7.01386666667,6.52975,9.61639999999,6.8344,17.5422666667,6.4402
439.69,7.8094,23.1296,15.4649333333,18.3818,7.02153333333,6.55016666667,9.63026666666,6.83946666667,17.5422,6.48133333333
440.04,7.8316,23.1215333334,15.4689333333,18.3602,7.03473333333,6.57216666666,9.63016666667,6.84793333333,17.5686666667,6.5068
440.40,7.831,23.0801333333,15.4502,18.3182666667,7.02833333333,6.568,9.61289999999,6.82553333333,17.5489333333,6.51286666667
440.75,7.82786666667,23.0558,15.4302,18.305,7.01593333333,6.57216666666,9.62103333333,6.8096,17.5531333333,6.53046666667
441.11,7.82026666667,23.0032,15.4051333333,18.2650666666,7.01653333333,6.57383333333,9.60249999999,6.7996,17.5252666667,6.54313333333
441.47,7.79693333333,22.9477333333,15.3612666667,18.2071333333,6.9878,6.55616666667,9.57436666668,6.76953333333,17.4858,6.52833333333
441.82,7.78046666667,22.9057333333,15.3334666667,18.1575333333,6.97566666667,6.54741666667,9.53786666667,6.73793333334,17.4741333333,6.54393333333
442.18,7.7358,22.8208,15.2873333333,18.0668,6.94473333333,6.52558333333,9.48793333333,6.696,17.4345333333,6.5218
442.53,7.70353333333,22.7478666667,15.2176,17.9910666667,6.90053333333,6.50116666667,9.43689999999,6.64053333333,17.3946,6.5056
442.89,7.67406666667,22.6534666667,15.1656,17.8973333333,6.8702,6.50075,9.3986,6.59826666667,17.345,6.51426666667
443.24,7.66013333333,22.5705333333,15.1185333333,17.8445333333,6.85806666667,6.50441666666,9.37179999999,6.5654,17.3095333333,6.52913333333
443.60,7.6438,22.4672,15.0741333333,17.7620666667,6.825,6.48775,9.32680000001,6.5398,17.2734666667,6.521
443.95,7.6004,22.3646,15.002,17.6653333333,6.7774,6.46741666666,9.2649,6.4878,17.2004666667,6.5134
444.31,7.53633333333,22.2514,14.9150666667,17.5550666667,6.721,6.42866666667,9.19833333333,6.43666666667,17.1136,6.49013333333
444.66,7.51686666667,22.1692,14.8720666667,17.4679333334,6.70426666667,6.42525,9.16183333333,6.41626666667,17.0748666667,6.49633333333
445.02,7.4918,22.1058666667,14.8335333333,17.3924,6.68113333333,6.42416666667,9.12139999999,6.38926666667,17.047,6.49993333333
445.37,7.52306666667,22.0957333333,14.8451333333,17.395,6.71173333333,6.45291666667,9.13606666667,6.4044,17.0613333333,6.5524
445.72,7.48613333333,22.0234666667,14.8057333333,17.3139333333,6.68266666667,6.44791666667,9.1122,6.38213333333,17.004,6.5458
446.08,7.4768,21.9679333333,14.7935333333,17.2758666667,6.6834,6.4505,9.09239999999,6.36186666667,16.9843333333,6.55713333333
446.43,7.44373333333,21.8745333333,14.7476,17.1953333333,6.6536,6.43425,9.03803333334,6.32266666667,16.9152666666,6.53913333333
446.79,7.4016,21.8058,14.7016,17.1258666667,6.60866666667,6.404,8.9836,6.2806,16.8621333333,6.50313333333
447.14,7.37406666667,21.7616666667,14.6737333333,17.0729333333,6.57453333334,6.38016666666,8.93316666666,6.2532,16.8292666667,6.48113333334
447.50,7.35413333333,21.7122,14.6489333333,17.0242,6.56133333333,6.37933333333,8.91316666668,6.2336,16.7922,6.47606666667
447.85,7.33766666667,21.6771333333,14.6433333333,16.9943333333,6.5482,6.36408333333,8.8969,6.22153333333,16.7666666667,6.45946666667
448.21,7.35506666667,21.6691333333,14.652,16.987,6.5562,6.36758333333,8.87909999999,6.21893333333,16.7768666667,6.46606666667
448.56,7.32806666667,21.6285333333,14.6230666667,16.9624,6.54286666667,6.34425,8.83346666666,6.1876,16.7562666667,6.44653333333
448.92,7.32986666667,21.6272666667,14.6333333333,16.9724666667,6.5538,6.35216666667,8.81496666667,6.1878,16.7623333333,6.45813333333
449.27,7.29313333333,21.5778,14.6112666667,16.9144666667,6.51806666667,6.33008333333,8.76920000001,6.15346666667,16.7257333333,6.42386666667
449.62,7.2922,21.567,14.6134666667,16.9245333333,6.51373333333,6.30933333334,8.72519999999,6.13833333333,16.7354,6.40013333333
449.98,7.27893333333,21.5811333333,14.5994666667,16.9261333333,6.508,6.28341666667,8.6965,6.12566666667,16.7446666667,6.39193333333
450.33,7.25853333333,21.6194666667,14.6080666667,16.9614,6.5036,6.26491666667,8.67313333334,6.12006666667,16.766,6.3786
450.69,7.2668,21.6482,14.6250666667,16.9876666667,6.51593333333,6.24858333334,8.65033333334,6.12046666667,16.7894666667,6.3846
451.04,7.26586666667,21.6558,14.6356666667,17.0105333333,6.52533333333,6.23325,8.62893333335,6.11706666667,16.7985333334,6.36986666667
451.40,7.27613333333,21.7204666667,14.6674666667,17.0634,6.5336,6.22991666666,8.62566666666,6.10993333333,16.8325333333,6.36286666667
451.75,7.2944,21.7583333333,14.6780666667,17.0972666667,6.54586666667,6.22716666667,8.61649999999,6.12846666667,16.8694,6.37246666667
452.10,7.29633333333,21.7855333333,14.6905333333,17.1236666667,6.55013333333,6.22783333333,8.61869999999,6.14106666667,16.8882,6.379
452.46,7.31693333333,21.8448,14.7245333334,17.1577333333,6.55026666667,6.22983333333,8.63170000001,6.15553333333,16.9153333333,6.3764
452.81,7.3622,21.9063333333,14.7706666667,17.2045333333,6.57893333333,6.25425,8.6675,6.19473333333,16.9460666667,6.40146666667
453.17,7.4086,22.0020666667,14.8331333333,17.2898,6.633,6.28808333333,8.69530000001,6.247,17.0240666667,6.42793333333
453.52,7.43293333333,22.1118666667,14.8906666667,17.3561333333,6.64826666667,6.31091666667,8.73556666667,6.28593333333,17.0752,6.45573333333
453.87,7.47646666667,22.1999333334,14.9492666667,17.4133333333,6.66186666667,6.35483333333,8.7618,6.3214,17.1143333333,6.4652
454.23,7.5364,22.3074,15.0342,17.4838666667,6.71226666667,6.39933333333,8.80293333333,6.36206666666,17.1910666666,6.4986
454.58,7.57686666667,22.4115333333,15.1012,17.5755333333,6.74406666667,6.42391666667,8.85136666667,6.4062,17.2506666667,6.51473333333
454.93,7.61213333333,22.5060666667,15.1623333333,17.646,6.77466666667,6.45641666666,8.91386666667,6.45653333333,17.3167333333,6.54526666667
455.29,7.62573333333,22.5793333333,15.2081333333,17.702,6.7896,6.4525,8.92763333335,6.48346666667,17.3679333333,6.54273333333
455.64,7.6704,22.7366666667,15.306,17.8218,6.85026666667,6.51808333333,8.98243333334,6.541,17.4726,6.59533333333
456.00,7.74106666667,22.8835333333,15.4168666667,17.9666666667,6.91393333333,6.57841666667,9.06483333335,6.6128,17.5695333333,6.63666666667
456.35,7.7886,23.0204,15.5082666667,18.0732,6.9506,6.60575,9.0991,6.64993333334,17.6320666667,6.66246666667
456.70,7.79373333333,23.1140666667,15.5429333333,18.1469333334,6.94433333333,6.58641666667,9.11436666668,6.66333333333,17.6846666667,6.63533333333
457.06,7.80546666667,23.2228,15.5874,18.2253333333,6.94033333333,6.57325,9.13713333334,6.67113333333,17.7284666667,6.62026666667
457.41,7.84493333333,23.3558666667,15.6413333333,18.3330666667,6.97526666667,6.58683333333,9.17033333334,6.69846666667,17.7943333333,6.62466666667
457.76,7.88633333333,23.5172,15.7208,18.4592,7.01973333333,6.6065,9.21556666667,6.75153333333,17.8694,6.64713333333
458.12,7.90286666667,23.6105333333,15.7802,18.556,7.03966666667,6.61116666666,9.24900000001,6.79446666667,17.9232666667,6.64813333333
458.47,7.9184,23.7082,15.8166666667,18.6279333334,7.0608,6.61358333333,9.2751,6.81786666666,17.9661333333,6.63973333333
458.82,7.93286666667,23.8364,15.8667333333,18.7109333334,7.06806666667,6.6115,9.29206666666,6.83606666666,18.0232666667,6.63746666667
459.18,7.9772,23.9774666667,15.9464,18.8166,7.1164,6.65058333333,9.34503333333,6.89093333333,18.0982666667,6.67253333333
459.53,8.00273333333,24.0802,15.9981333333,18.906,7.12993333333,6.64891666667,9.37596666668,6.91793333333,18.1355333333,6.6606
459.88,8.0062,24.1699333333,16.0338,18.944,7.13793333333,6.63133333333,9.37776666667,6.92713333333,18.1672,6.64506666667
460.24,8.02146666667,24.2796,16.0851333333,19.0340666667,7.1624,6.63991666667,9.42,6.95573333333,18.2200666667,6.64393333333
460.59,8.03853333333,24.4039333333,16.1486666667,19.1192,7.20313333333,6.6425,9.45816666666,6.98166666667,18.2764666667,6.63993333333
460.94,8.08473333334,24.5540666667,16.2398,19.2381333333,7.25246666667,6.67941666667,9.51986666667,7.04813333333,18.3585333333,6.6666
461.29,8.12966666667,24.6983333333,16.3419333333,19.3473333333,7.30206666667,6.70041666667,9.58230000001,7.11133333334,18.4374,6.67626666667
461.65,8.1666,24.8477333333,16.4414666667,19.4642,7.35093333334,6.7185,9.65256666667,7.15313333333,18.5340666667,6.68066666666
462.00,8.22133333333,25.0522666667,16.5559333333,19.6143333333,7.40893333333,6.74,9.7201,7.21853333333,18.6392666667,6.69573333333
462.35,8.30286666667,25.2928666667,16.7159333333,19.8007333333,7.50093333333,6.80108333333,9.82576666667,7.31626666667,18.7806,6.74393333333
462.71,8.39206666667,25.5135333333,16.8734,19.984,7.59726666667,6.85558333333,9.9232,7.41146666667,18.9048666667,6.78993333333
463.06,8.4582,25.7112,16.9904666667,20.1418666667,7.66513333333,6.8715,9.99890000001,7.4854,19.029,6.78626666667
463.41,8.49173333334,25.9004666667,17.0963333334,20.2609333333,7.71386666667,6.8775,10.0697333334,7.5324,19.1306,6.78233333333
463.76,8.57053333333,26.1448666667,17.2504,20.4764666667,7.79626666667,6.92841666667,10.1768,7.61066666667,19.2801333333,6.8094
464.12,8.6486,26.3772,17.3854,20.6534,7.88346666667,6.96866666667,10.2687,7.7072,19.4292,6.82953333333
464.47,8.73853333334,26.6194,17.525,20.8538666667,7.97053333333,7.02841666667,10.3650666667,7.8112,19.5824,6.87513333333
464.82,8.79760000001,26.8114666667,17.6459333333,20.9917333333,8.04313333333,7.06441666667,10.4428333333,7.8832,19.7111333333,6.90046666667
