wavelength,Back_MelRicm,Belly_MelRicm,Breast_MelRicm,Crissum_MelRicm,Crown_MelRicm,DorTail_MelRicm,Rump_MelRicm,Throat_MelRicm,WingTip_MelRicm
223.49,143.362666667,118.879,162.242,159.292,141.887666667,158.111666667,133.628333333,215.044,156.047333333
223.87,147.272666667,119.394,160.0,163.636666667,143.03,159.394,135.757333333,215.757666667,164.242333333
224.24,173.494,128.112333333,189.156666667,199.598666667,165.461666667,198.795,156.626333333,251.004,188.353666667
224.62,153.703666667,110.0,171.111333333,171.852,147.778,175.925666667,145.925666667,223.333666667,167.037
225.00,133.692,95.6986666667,167.383333333,161.648666667,145.878,167.741666667,141.935333333,208.960666667,150.896
225.38,148.917666667,102.597333333,192.640333333,193.506333333,170.562666667,190.043,158.008666667,238.961,178.788
225.75,197.163,146.808666667,261.702,299.290666667,241.844,267.376,214.893666667,339.007,273.759
226.13,237.255,162.745333333,340.196333333,401.961,295.098,352.941,269.607666667,452.941,350.0
226.51,373.333333333,206.666666667,518.333333333,635.0,431.666666667,515.0,423.333333333,703.333333333,548.333333333
226.88,-185.897333333,-82.0513333333,-306.41,-408.974,-224.359,-344.871666667,-248.718,-458.974333333,-335.897333333
227.26,-185.714333333,-107.142666667,-319.047666667,-391.666666667,-222.619,-345.237666667,-275.0,-471.428666667,-335.714333333
227.64,-139.837333333,-76.423,-234.146666667,-260.162333333,-157.723666667,-257.723666667,-201.626,-328.455333333,-227.642333333
228.01,-88.4846666667,-61.212,-167.272666667,-176.969666667,-118.182,-170.909333333,-153.333,-247.878666667,-163.03
228.39,-69.1176666667,-51.9606666667,-128.921666667,-137.255,-102.941,-114.706,-130.882333333,-202.941333333,-132.353
228.76,-58.73,-50.7936666667,-100.397,-109.921,-78.5716666667,-92.857,-100.397,-163.492333333,-112.301666667
229.14,-43.0676666667,-32.1533333333,-69.9116666667,-74.0413333333,-54.2773333333,-61.9473333333,-64.3066666667,-111.799333333,-81.4163333333
229.52,-29.0473333333,-18.333,-47.6193333333,-47.857,-32.619,-46.6663333333,-42.619,-85.0003333333,-55.4763333333
229.89,-34.0323333333,-16.55,-51.748,-42.191,-31.7016666667,-49.417,-44.289,-88.811,-51.7483333333
230.27,-36.8423333333,-19.7366666667,-54.167,-39.693,-34.43,-50.0,-43.6403333333,-83.991,-51.0963333333
230.65,-38.0043333333,-23.567,-60.5096666667,-42.8873333333,-37.5793333333,-57.9616666667,-45.6476666667,-85.138,-55.8386666667
231.02,-50.7463333333,-34.328,-79.3533333333,-55.2236666667,-51.9903333333,-67.413,-58.9553333333,-104.478,-72.1393333333
231.40,-46.387,-26.3403333333,-72.2613333333,-44.289,-48.485,-64.5686666667,-49.417,-96.2703333333,-63.4033333333
231.78,-35.931,-17.5323333333,-60.3896666667,-37.4463333333,-39.1776666667,-50.6493333333,-39.827,-83.117,-54.5456666667
232.15,-37.8206666667,-14.3163333333,-65.812,-39.5296666667,-38.889,-57.0513333333,-41.026,-80.342,-56.4103333333
232.53,-42.3423333333,-13.7386666667,-77.703,-43.018,-43.4686666667,-69.3693333333,-42.7926666667,-85.5856666667,-64.865
232.90,-36.2613333333,-12.8376666667,-81.7566666667,-47.072,-47.2973333333,-67.342,-43.4683333333,-80.856,-64.8646666667
233.28,-36.4446666667,-13.7776666667,-74.0,-41.3336666667,-38.889,-61.7776666667,-42.0,-77.5556666667,-60.0
233.66,-49.2756666667,-28.9853333333,-94.686,-53.3816666667,-54.5893333333,-74.879,-57.2463333333,-90.338,-77.536
234.03,-49.1483333333,-30.657,-88.8076666667,-50.365,-54.0146666667,-70.803,-55.4746666667,-84.915,-72.5056666667
234.41,-53.4436666667,-36.9146666667,-90.358,-58.6776666667,-55.3723333333,-74.105,-66.116,-89.807,-85.124
234.78,-57.258,-38.441,-82.527,-56.989,-54.839,-71.7743333333,-71.5056666667,-86.0213333333,-79.8386666667
235.16,-46.8413333333,-26.7973333333,-62.3093333333,-38.3443333333,-38.3443333333,-57.0806666667,-52.2873333333,-58.6056666667,-64.488
235.54,-38.067,-20.513,-50.6903333333,-31.9526666667,-33.5306666667,-44.5756666667,-41.2226666667,-42.6036666667,-52.86
235.91,-53.291,-36.0933333333,-65.1806666667,-42.4626666667,-50.9553333333,-57.9616666667,-57.7493333333,-55.626,-68.5776666667
236.29,-54.321,-33.3333333333,-60.494,-38.6833333333,-44.6503333333,-53.0863333333,-50.8233333333,-48.9713333333,-65.2263333333
236.66,-46.516,-29.002,-48.2106666667,-28.6253333333,-34.275,-42.5613333333,-43.5026666667,-38.0416666667,-50.659
237.04,-44.9276666667,-25.725,-39.855,-21.7393333333,-31.1593333333,-39.493,-45.29,-32.7896666667,-44.0216666667
237.41,-40.9983333333,-21.0336666667,-39.2156666667,-24.2423333333,-31.0163333333,-37.4333333333,-47.95,-29.5896666667,-41.8893333333
237.79,-31.188,-12.046,-27.0626666667,-15.8413333333,-21.122,-26.8976666667,-38.449,-16.997,-26.7326666667
238.17,-31.691,-15.271,-29.2283333333,-20.854,-23.9736666667,-29.3926666667,-43.3496666667,-22.3316666667,-29.064
238.54,-21.409,-7.046,-22.3576666667,-11.7886666667,-17.2086666667,-18.8346666667,-31.4363333333,-13.0083333333,-15.9893333333
238.92,-14.6066666667,-2.87133333333,-20.849,-7.74033333333,-12.484,-12.734,-22.597,-8.98866666667,-9.98733333333
239.29,-9.29166666667,0.232333333333,-18.467,-6.15566666667,-10.6853333333,-7.898,-18.0023333333,-5.92333333333,-3.83266666667
239.67,-5.263,3.30233333333,-13.313,-1.961,-3.40566666667,-4.85033333333,-13.7253333333,-1.85733333333,1.75433333333
240.04,2.967,12.1293333333,-2.53066666667,3.403,6.71933333333,0.96,-2.443,6.19566666667,11.9543333333
240.42,4.137,10.5806666667,-1.114,2.466,6.36466666667,2.22733333333,-1.989,6.52333333333,14.2403333333
240.79,3.13166666667,6.786,-1.93866666667,-0.671333333333,5.14566666667,0.000333333333333,-2.68466666667,4.92166666667,12.379
241.17,4.27166666667,7.18466666667,-0.906333333333,0.129333333333,7.055,2.654,0.452666666667,4.466,12.168
241.54,5.61266666667,6.701,0.859,1.60366666667,8.133,3.43666666667,3.72266666667,4.811,13.6313333333
241.92,6.69766666667,8.08866666667,2.267,2.473,10.2523333333,4.06966666667,5.25533333333,5.255,14.8376666667
242.29,8.08666666667,10.108,3.47933333333,3.902,12.365,5.877,7.75733333333,7.42833333333,16.5023333333
242.67,7.09,9.39233333333,3.95966666667,4.052,11.8323333333,6.62966666667,9.43833333333,7.68866666667,17.219
243.05,6.06466666667,8.70933333333,4.104,4.195,10.853,6.293,8.52733333333,7.93433333333,16.5526666667
243.42,5.33166666667,8.46766666667,5.37633333333,4.973,11.4246666667,5.77966666667,7.75066666667,8.15433333333,16.846
243.80,6.37033333333,8.74866666667,5.74233333333,5.38366666667,11.754,6.41533333333,8.65866666667,9.33133333333,17.407
244.17,4.864,5.48866666667,3.52533333333,3.70366666667,10.2633333333,6.73833333333,6.64866666667,8.032,16.198
244.55,3.44233333333,3.92133333333,2.87566666667,2.78866666667,9.586,6.31833333333,5.53366666667,6.71033333333,14.4226666667
244.92,3.8,3.88266666667,2.35433333333,3.42833333333,7.972,5.74133333333,4.79133333333,5.90666666667,14.3743333333
245.30,3.08633333333,3.24066666667,1.77466666667,3.202,6.94433333333,4.282,4.321,5.51666666667,14.622
245.67,4.309,4.27366666667,2.849,4.52266666667,7.01566666667,5.37766666667,4.98566666667,6.90866666667,15.5626666667
246.05,3.382,2.374,2.73166666667,4.29266666667,5.26833333333,5.23566666667,3.382,5.691,14.179
246.42,3.36033333333,1.36766666667,3.06266666667,4.04366666667,4.37133333333,4.877,2.91433333333,5.59033333333,13.4403333333
246.79,3.99433333333,1.18766666667,2.86066666667,4.07533333333,4.34533333333,4.64233333333,1.88933333333,4.66966666667,12.5233333333
247.17,4.51733333333,1.762,3.74766666667,4.24433333333,5.16266666667,5.51033333333,2.879,4.59166666667,13.378
247.54,4.18133333333,0.661666666667,2.85833333333,2.78766666667,3.756,5.38633333333,2.05533333333,3.68533333333,12.804
247.92,3.274,-0.114333333333,2.40366666667,2.198,2.999,5.17366666667,1.099,2.381,12.3396666667
248.29,3.35333333333,-0.0223333333333,2.34066666667,2.791,2.926,5.13133333333,1.08033333333,2.38566666667,12.2666666667
248.67,3.98533333333,0.289333333333,2.516,3.60733333333,3.585,5.47766666667,1.447,2.53866666667,13.1596666667
249.04,4.02233333333,0.564666666667,2.73466666667,3.729,4.49733333333,5.92066666667,2.16933333333,3.25433333333,13.7853333333
249.42,3.59866666667,0.426,2.29633333333,3.338,4.68766666667,5.63433333333,1.94133333333,3.64566666667,13.9916666667
249.79,1.884,-1.18066666667,0.552666666667,1.98466666667,3.41633333333,3.89333333333,0.150666666667,2.61233333333,12.811
250.17,2.49,-0.910666666667,0.428333333333,2.65033333333,4.123,4.47133333333,1.09766666667,4.123,13.7083333333
250.54,2.04366666667,-1.583,-0.489666666667,2.24533333333,4.00133333333,4.69166666667,0.489333333333,3.31033333333,13.1546666667
250.92,1.65433333333,-1.62333333333,-1.011,2.08333333333,3.73766666667,4.442,0.184,2.94133333333,13.419
251.29,1.78633333333,-2.67966666667,-1.914,1.78633333333,2.871,3.44466666667,-1.467,2.39233333333,12.5996666667
251.66,2.66833333333,-1.84466666667,-0.955,2.174,4.05133333333,3.78766666667,0.0986666666667,3.09633333333,13.274
252.04,2.9,-1.83333333333,-0.966666666667,1.9,4.33333333333,3.4,0.6,3.63333333333,13.5666666667
252.41,2.10933333333,-2.939,-2.04,0.622666666667,2.455,1.90166666667,-0.588,2.801,13.036
252.79,1.07433333333,-3.90266666667,-2.578,-0.680333333333,0.823333333333,0.429333333333,-1.57566666667,2.43433333333,12.4243333333
253.16,0.650666666667,-4.375,-2.567,-1.627,0.578666666667,0.217,-2.20533333333,2.27766666667,11.2436666667
253.54,0.596,-5.77266666667,-3.91066666667,-2.19766666667,-1.04266666667,0.148666666667,-3.31466666667,0.708,9.94433333333
253.91,1.69666666667,-5.46766666667,-2.48866666667,-1.09366666667,0.038,1.31933333333,-2.3,0.151,9.72833333333
254.28,0.197,-6.61933333333,-3.78233333333,-2.87633333333,-1.931,-1.45766666667,-4.17666666667,-3.07366666667,7.17066666667
254.66,-0.943,-6.314,-4.387,-3.157,-3.28,-4.141,-5.576,-4.223,6.929
255.03,-1.98366666667,-7.67566666667,-5.43333333333,-4.571,-4.87233333333,-5.47633333333,-6.68366666667,-4.82966666667,5.43333333333
255.41,-5.12466666667,-10.0183333333,-8.07933333333,-6.74066666667,-6.69433333333,-7.57133333333,-8.218,-7.29466666667,3.64733333333
255.78,-8.394,-13.44,-11.9846666667,-9.84966666667,-10.189,-10.9653333333,-13.0036666667,-10.723,1.55233333333
256.15,-7.304,-12.8433333333,-11.1276666667,-8.52966666667,-10.6373333333,-10.0003333333,-12.3526666667,-10.7353333333,1.66666666667
256.53,-5.852,-11.517,-9.55066666667,-7.49066666667,-9.176,-7.584,-11.2826666667,-10.44,1.45133333333
256.90,-4.64933333333,-9.91233333333,-7.98266666667,-6.49133333333,-7.67533333333,-5.74533333333,-10.5263333333,-10.0,1.75433333333
257.28,-4.16166666667,-8.935,-7.01766666667,-5.79333333333,-8.40466666667,-5.222,-10.159,-10.241,2.36633333333
257.65,-2.71233333333,-7.99433333333,-4.88933333333,-5.532,-7.28033333333,-4.21166666667,-8.95766666667,-8.77933333333,3.03366666667
258.02,-2.596,-7.50233333333,-5.66633333333,-6.26766666667,-8.009,-4.21033333333,-9.21166666667,-9.08533333333,3.32366666667
258.40,-1.12066666667,-6.32533333333,-4.43,-4.67033333333,-6.64566666667,-1.84133333333,-7.20566666667,-7.47266666667,5.09766666667
258.77,-0.346333333333,-5.63666666667,-3.74233333333,-4.06566666667,-5.059,-0.277,-5.82133333333,-5.96,6.12166666667
259.15,0.509333333333,-4.86666666667,-3.136,-3.58366666667,-3.40066666667,0.407333333333,-4.92766666667,-5.09033333333,6.69933333333
259.52,2.11666666667,-3.0,-1.528,-2.356,-1.73,1.85866666667,-3.05533333333,-3.589,7.80433333333
259.89,2.88,-1.87433333333,-0.494333333333,-0.835,-0.562333333333,2.40266666667,-1.51666666667,-2.62433333333,8.572
260.27,2.23,-2.328,-1.04933333333,-1.164,-0.754,2.033,-2.13133333333,-3.01666666667,7.96833333333
260.64,2.087,-2.34233333333,-1.195,-1.115,-0.733,1.78466666667,-1.94366666667,-2.83633333333,8.01466666667
261.01,2.33133333333,-2.046,-1.39566666667,-0.713666666667,-0.777333333333,2.14066666667,-1.90266666667,-2.72766666667,8.135
261.39,2.18366666667,-2.31166666667,-1.80133333333,-0.940666666667,-0.573666666667,1.78533333333,-2.04066666667,-3.10866666667,7.73133333333
261.76,1.864,-2.35433333333,-2.05966666667,-1.03,-0.294333333333,1.70033333333,-1.504,-3.40033333333,7.945
262.13,1.708,-2.68866666667,-2.01233333333,-1.184,-0.304333333333,2.01233333333,-1.43733333333,-3.17933333333,7.93166666667
262.51,0.891,-3.285,-3.248,-2.11566666667,-0.631,1.41066666667,-2.097,-3.86033333333,6.941
262.88,1.103,-3.28833333333,-3.43166666667,-2.16533333333,-0.96,1.53166666667,-1.818,-4.26866666667,6.33166666667
263.25,0.833,-3.12833333333,-3.69133333333,-1.86833333333,-1.53033333333,1.98066666667,-1.80066666667,-5.19933333333,6.14433333333
263.63,-0.937666666667,-4.392,-5.28,-2.788,-3.05966666667,1.01166666667,-3.158,-7.155,4.589
264.00,-1.02733333333,-4.506,-6.06066666667,-3.13566666667,-3.18833333333,1.423,-3.162,-7.87866666667,3.63633333333
264.37,-0.849,-4.711,-6.40933333333,-3.643,-3.04033333333,0.63,-3.013,-8.38133333333,2.87566666667
264.75,-1.26033333333,-4.286,-6.75066666667,-4.06166666667,-2.43666666667,0.28,-2.91333333333,-8.87933333333,2.605
265.12,-1.28233333333,-4.65433333333,-6.717,-4.79366666667,-2.34133333333,-0.864,-2.64766666667,-9.33633333333,2.53633333333
265.49,-0.297,-3.758,-5.59633333333,-4.001,-1.35166666667,0.514,-1.35166666667,-8.73233333333,3.325
265.87,-0.395333333333,-3.82066666667,-5.69166666667,-3.74166666667,-1.58133333333,0.579666666667,-2.42433333333,-9.091,2.66166666667
266.24,-0.078,-3.42433333333,-5.34366666667,-3.839,-0.907666666667,0.207666666667,-2.127,-9.31266666667,2.879
266.61,0.818,-2.379,-4.015,-3.61866666667,0.272666666667,0.495666666667,-1.63566666667,-8.451,3.29633333333
266.98,0.668666666667,-2.43566666667,-3.916,-4.13066666667,0.191,-0.143,-2.26833333333,-8.66766666667,3.24766666667
267.36,0.278,-2.69033333333,-3.36333333333,-4.50033333333,0.278333333333,-0.510333333333,-1.73966666667,-8.14166666667,3.57233333333
267.73,0.654666666667,-2.80033333333,-3.455,-4.607,0.180666666667,-0.677666666667,-2.25866666667,-7.94966666667,3.81666666667
268.10,0.936333333333,-2.609,-3.367,-4.45933333333,0.089,-0.512666666667,-2.698,-7.69233333333,4.05766666667
268.48,0.308666666667,-2.868,-3.81633333333,-4.83133333333,-0.198666666667,-0.353,-3.08866666667,-7.87566666667,4.103
268.85,1.07033333333,-3.058,-3.342,-4.39066666667,-0.458666666667,0.0873333333333,-2.90533333333,-7.536,4.84933333333
269.22,1.34966666667,-3.149,-3.406,-4.43433333333,-0.749666666667,0.043,-2.528,-7.862,4.77733333333
269.59,0.72,-3.6,-4.23533333333,-4.91333333333,-1.567,-1.24966666667,-3.452,-8.61933333333,4.65933333333
269.97,1.344,-2.461,-3.391,-4.301,-0.682333333333,-0.62,-2.626,-7.54766666667,5.645
270.34,0.772666666667,-2.96733333333,-3.82133333333,-4.26833333333,-1.15833333333,-0.894,-3.211,-7.49966666667,5.244
270.71,0.609,-3.359,-3.96766666667,-4.26266666667,-1.66966666667,-0.314666666667,-3.22133333333,-7.582,5.48
271.09,-0.361333333333,-3.95733333333,-4.414,-4.58533333333,-2.18833333333,-0.856333333333,-3.48166666667,-8.02866666667,4.985
271.46,0.0916666666667,-3.20366666667,-4.28333333333,-4.43,-1.90366666667,-0.714,-3.16666666667,-7.34033333333,5.08866666667
271.83,0.825666666667,-2.08233333333,-3.644,-4.05666666667,-0.933333333333,0.0356666666667,-2.154,-6.28233333333,6.139
272.20,0.437666666667,-2.06566666667,-3.60633333333,-4.552,-0.822666666667,0.123,-2.32833333333,-6.33766666667,5.81233333333
272.58,0.634333333333,-1.78233333333,-3.479,-4.64433333333,-1.04533333333,-0.0343333333333,-2.348,-6.238,5.99833333333
272.95,0.253,-1.58733333333,-3.52933333333,-4.897,-1.08033333333,-0.574333333333,-2.17833333333,-6.39966666667,5.40366666667
273.32,-0.270666666667,-1.54,-3.75633333333,-4.83933333333,-1.35366666667,-0.727333333333,-2.38566666667,-6.10833333333,4.90666666667
273.69,-0.0853333333333,-1.07166666667,-3.16466666667,-4.66233333333,-0.918666666667,-0.136333333333,-2.059,-5.49633333333,4.62833333333
274.06,-0.823666666667,-1.858,-3.733,-5.50266666667,-1.61233333333,-0.771333333333,-2.59366666667,-6.34433333333,4.31133333333
274.44,-0.390666666667,-0.941,-2.92866666667,-5.414,-1.11833333333,-0.497,-1.988,-6.141,4.526
274.81,-0.716666666667,-1.25,-2.75766666667,-5.73633333333,-1.489,-0.827,-2.55566666667,-6.34333333333,4.13666666667
275.18,0.470666666667,-0.207,-2.05166666667,-4.79966666667,-0.677333333333,-0.131666666667,-2.127,-5.17566666667,5.34566666667
275.55,0.194,-0.446,-2.191,-4.82833333333,-1.00833333333,0.0386666666667,-2.24933333333,-5.58466666667,5.13866666667
275.93,0.0193333333333,-0.726333333333,-1.963,-4.476,-1.35466666667,-0.098,-2.15966666667,-5.33966666667,4.613
276.30,-0.160666666667,-0.842666666667,-2.388,-4.95666666667,-2.18733333333,-1.084,-2.308,-5.599,4.17433333333
276.67,-0.122333333333,-1.02066666667,-2.24533333333,-5.02133333333,-2.59233333333,-0.918666666667,-2.44933333333,-5.838,4.164
277.04,-0.308333333333,-0.801333333333,-2.199,-5.055,-2.692,-0.637333333333,-3.04133333333,-6.124,4.151
277.41,0.567,0.081,-1.03266666667,-4.69833333333,-1.78233333333,0.466,-2.69333333333,-5.407,4.759
277.79,0.688666666667,0.0606666666667,-1.03266666667,-4.71833333333,-2.005,0.992333333333,-2.85533333333,-5.34633333333,5.20466666667
278.16,1.06,0.479666666667,-0.879666666667,-4.59933333333,-2.09966666667,1.03966666667,-2.77933333333,-4.959,4.859
278.53,1.22233333333,0.177333333333,-1.025,-4.19866666667,-2.36566666667,1.301,-2.89766666667,-4.94766666667,4.77033333333
278.90,1.509,1.28,-0.535,-3.30466666667,-1.509,1.98633333333,-2.273,-4.46966666667,5.17666666667
279.27,0.665666666667,0.703333333333,-0.760666666667,-3.708,-1.78733333333,2.37666666667,-2.28166666667,-4.982,4.33533333333
279.64,0.47,0.526333333333,-0.959,-3.76,-1.993,2.31266666667,-2.85766666667,-5.17,4.26766666667
280.02,0.425333333333,0.739666666667,-0.869,-3.93766666667,-1.941,2.29266666667,-3.032,-5.56466666667,4.06733333333
280.39,0.737666666667,0.882,-0.036,-2.682,-1.044,3.096,-2.574,-4.93133333333,4.698
280.76,1.045,1.341,0.313333333333,-1.86333333333,0.035,3.46566666667,-2.107,-4.249,5.18966666667
281.13,1.256,1.222,0.169333333333,-1.37466666667,0.051,3.751,-1.714,-3.615,5.29533333333
281.50,0.68,1.06133333333,-0.530666666667,-1.194,-0.298333333333,3.58233333333,-1.791,-3.76466666667,5.02466666667
281.87,0.114333333333,0.882666666667,-1.112,-1.42233333333,-0.572,2.68133333333,-2.04333333333,-4.05433333333,4.79
282.25,0.128,0.734666666667,-1.43733333333,-1.26166666667,-0.607,2.41166666667,-2.252,-3.929,4.93533333333
282.62,-0.298333333333,0.77,-1.885,-1.71233333333,-0.345333333333,2.23066666667,-2.59166666667,-3.833,4.88533333333
282.99,0.17,0.865333333333,-1.808,-1.51433333333,-0.324666666667,1.79266666667,-1.90066666667,-3.261,5.39333333333
283.36,1.18066666667,1.75566666667,-0.944333333333,-0.546,0.428,2.13966666667,-0.811666666667,-2.19866666667,5.991
283.73,1.02933333333,1.601,-0.914666666667,-0.514333333333,0.371333333333,1.958,-0.729,-1.95833333333,5.746
284.10,0.636333333333,1.079,-0.982666666667,-0.622666666667,0.166,1.85433333333,-0.595333333333,-1.67433333333,5.77
284.47,0.748333333333,1.63066666667,-0.561333333333,-0.708333333333,0.414333333333,1.89766666667,-0.227,-1.26933333333,6.38866666667
284.85,1.07933333333,2.146,-0.403333333333,-0.494,0.533333333333,2.35433333333,0.221,-0.962333333333,6.685
285.22,1.856,2.538,0.429333333333,-0.0883333333333,1.313,2.71466666667,0.77,-0.467333333333,7.02033333333
285.59,2.30933333333,2.59666666667,0.961666666667,-0.0746666666667,1.68533333333,2.859,0.886333333333,-0.075,7.30366666667
285.96,3.01066666667,2.937,1.738,0.832,2.14133333333,3.512,1.505,0.722,7.83166666667
286.33,3.425,3.43766666667,2.40833333333,1.428,2.40866666667,4.16366666667,1.94866666667,1.295,8.16966666667
286.70,3.815,3.694,3.00633333333,2.05233333333,2.53533333333,4.52766666667,2.59566666667,1.69033333333,8.49933333333
287.07,3.39966666667,3.388,2.781,1.57866666667,2.356,4.25033333333,2.19766666667,1.40866666667,8.039
287.44,3.08266666667,2.93566666667,2.59333333333,1.064,1.92033333333,4.06133333333,1.578,1.10066666667,7.89
287.82,3.884,3.53966666667,3.19533333333,1.46266666667,2.532,4.302,1.905,1.68366666667,8.40666666667
288.19,4.41533333333,3.77233333333,3.57433333333,1.88,2.82,4.34166666667,1.85533333333,1.917,8.71966666667
288.56,4.41333333333,3.69666666667,3.35733333333,1.83566666667,2.515,4.47666666667,1.78533333333,1.99933333333,8.39933333333
288.93,4.34533333333,3.611,3.62333333333,1.81166666667,2.59733333333,4.51033333333,1.951,2.20433333333,8.46333333333
289.30,3.865,3.53133333333,3.48,1.438,2.16966666667,4.55866666667,1.849,2.18266666667,8.56433333333
289.67,3.81666666667,3.688,3.534,1.555,2.287,4.49733333333,1.99166666667,2.33866666667,8.93066666667
290.04,3.79033333333,3.72666666667,3.496,1.49833333333,2.40766666667,4.63566666667,1.79266666667,2.21533333333,9.11766666667
290.41,3.668,3.63,3.50266666667,1.43933333333,2.54733333333,4.47066666667,2.13966666667,2.15266666667,9.28566666667
290.78,3.11666666667,2.94966666667,2.91133333333,0.769666666667,1.94966666667,3.92433333333,1.48766666667,1.43633333333,8.952
291.15,3.599,3.243,3.243,1.18266666667,2.251,4.159,1.857,1.717,9.106
291.52,3.771,3.216,2.906,1.31733333333,2.26,4.01666666667,2.09233333333,1.79533333333,9.234
291.89,3.4,2.892,2.76166666667,1.18533333333,2.123,3.673,1.967,1.69366666667,9.27433333333
292.26,3.25433333333,3.149,2.77966666667,1.291,2.43733333333,3.86033333333,2.08166666667,1.673,9.51266666667
292.64,3.41966666667,2.92933333333,2.84966666667,1.564,2.63733333333,3.89666666667,1.89533333333,1.458,9.609
293.01,3.51166666667,2.6,2.587,1.27333333333,2.54633333333,3.753,1.729,1.059,9.62333333333
293.38,3.888,2.91933333333,2.46833333333,1.52566666667,2.73366666667,3.45,1.765,1.088,9.66033333333
293.75,3.78366666667,2.731,2.065,1.332,2.59766666667,3.38366666667,1.62566666667,0.893,9.44566666667
294.12,3.324,2.18533333333,1.62866666667,0.569333333333,2.238,2.755,1.68166666667,0.715333333333,8.979
294.49,3.18066666667,1.95533333333,1.72033333333,0.456333333333,2.43766666667,2.67266666667,1.51233333333,0.756,8.78666666667
294.86,3.496,2.12033333333,1.79233333333,0.77,2.562,2.63766666667,1.65333333333,1.37566666667,8.734
295.23,3.36766666667,1.87933333333,1.73233333333,1.01266666667,2.33033333333,2.623,1.37866666667,1.29333333333,8.95566666667
295.60,3.59833333333,1.95533333333,2.17533333333,1.31866666667,2.60333333333,3.02,1.377,1.30766666667,9.07066666667
295.97,3.74066666667,2.03133333333,2.176,1.29866666667,2.775,3.39666666667,1.35433333333,1.18766666667,9.235
296.34,3.75,1.83233333333,2.056,1.193,2.62033333333,3.25966666667,1.19333333333,1.00133333333,9.09733333333
296.71,3.602,1.67733333333,1.75966666667,0.915666666667,2.573,2.92266666667,1.22433333333,0.988,9.01533333333
297.08,2.98933333333,1.30266666667,1.353,0.838333333333,1.999,2.292,0.767333333333,0.717,8.39166666667
297.45,2.59733333333,0.936,1.057,0.684333333333,1.89233333333,2.15466666667,0.503333333333,0.473333333333,8.29533333333
297.82,2.93933333333,0.906666666667,1.24566666667,1.02633333333,2.023,2.402,0.847,0.747333333333,8.69966666667
298.19,3.35566666667,1.00166666667,1.43233333333,1.322,2.41366666667,2.77433333333,1.04166666667,1.05166666667,8.94433333333
298.56,3.944,1.22366666667,1.44633333333,1.62833333333,2.64966666667,3.15533333333,1.143,1.163,9.06166666667
298.93,3.95233333333,1.28666666667,1.51133333333,1.60333333333,3.023,3.50266666667,1.21533333333,1.08266666667,9.324
299.30,3.771,1.17,1.47333333333,1.58766666667,3.24866666667,3.823,1.26366666667,1.10733333333,9.66266666667
299.67,3.26066666667,0.736666666667,0.834,1.03966666667,2.95733333333,3.55333333333,0.769,0.942333333333,9.33833333333
300.04,2.751,0.123666666667,0.359333333333,0.718666666667,2.62733333333,3.267,0.55,0.651333333333,8.94833333333
300.41,2.60333333333,-0.383666666667,-0.0696666666667,0.558,2.47566666667,3.16133333333,0.581,0.476333333333,8.69366666667
300.78,2.40233333333,-0.912666666667,-0.0116666666667,0.432333333333,2.47466666667,3.21933333333,0.420666666667,0.312333333333,8.44433333333
301.15,2.617,-0.921333333333,0.196666666667,0.319333333333,3.05966666667,3.48966666667,0.528333333333,0.430333333333,8.72333333333
301.52,2.62,-1.404,-0.100333333333,0.188333333333,3.20933333333,3.56033333333,0.413666666667,0.401,8.87566666667
301.89,1.69733333333,-2.22066666667,-0.625333333333,-0.97,2.94833333333,2.73133333333,-0.280666666667,-0.216666666667,8.05266666667
302.26,1.025,-2.589,-1.16633333333,-1.57633333333,2.42233333333,2.217,-1.102,-1.08933333333,7.45866666667
302.63,0.0386666666667,-3.12966666667,-2.06066666667,-2.52433333333,1.59733333333,1.32666666667,-1.76433333333,-1.76433333333,6.904
303.00,0.464666666667,-3.15133333333,-2.144,-2.18266666667,1.61433333333,1.214,-1.76966666667,-1.52433333333,7.116
303.37,0.931333333333,-3.208,-2.38,-2.30233333333,1.70733333333,0.854,-1.72066666667,-1.397,6.765
303.74,1.26366666667,-3.069,-2.10166666667,-2.11466666667,2.076,0.889666666667,-1.341,-1.35366666667,7.06633333333
304.10,1.69266666667,-2.642,-1.88533333333,-1.86,2.437,1.00066666667,-1.039,-1.052,7.32333333333
304.47,2.00566666667,-2.37833333333,-1.851,-1.607,2.63566666667,1.16966666667,-1.157,-0.681666666667,7.49466666667
304.84,2.30166666667,-2.14633333333,-2.10766666667,-1.435,2.32766666667,1.30633333333,-0.956666666667,-0.801666666667,7.55133333333
305.21,2.354,-2.23766666667,-2.27666666667,-1.332,2.12133333333,1.34533333333,-1.07366666667,-0.866666666667,7.58
305.58,2.448,-2.025,-1.871,-1.29433333333,1.935,1.42266666667,-0.922666666667,-0.782,7.68933333333
305.95,2.633,-1.93,-2.16,-0.818,1.67433333333,1.406,-0.869,-1.061,7.73266666667
306.32,2.77666666667,-2.057,-2.37833333333,-0.604333333333,1.49133333333,1.19533333333,-0.604,-1.247,7.68733333333
306.69,3.03133333333,-2.26733333333,-1.745,0.0383333333333,1.783,1.60466666667,-0.318666666667,-1.21033333333,7.668
307.06,2.73066666667,-2.313,-1.60533333333,-0.113666666667,1.833,1.302,-0.139,-1.52933333333,7.44533333333
