wavelength,Back_PooCinm,Belly_PooCinm,Breast_PooCinm,Crissum_PooCinm,Crown_PooCinm,DorTail_PooCinm,Patch10_PooCinm,Rump_PooCinm,Throat_PooCinm,WingTip_PooCinm
185.25,-80.6779333334,-113.785333333,-135.367266667,-87.1186,-124.9718,-92.8813333335,-76.3841333334,-106.365333333,-142.4294,-104.7458
185.63,-63.8498,-94.1784666667,-109.953,-71.0798666667,-105.8216,-77.1832,-60.2816,-89.8904222223,-117.2769,-87.0421999999
186.01,-60.9909333333,-82.3422,-99.7297333332,-60.2702,-96.9369333335,-71.7115999999,-52.7927333333,-87.3273111111,-108.063066667,-77.4774666665
186.39,-118.765466667,-135.0618,-158.8888,-107.5308,-157.901266667,-126.7902,-94.568,-149.506155556,-175.185166667,-137.4074
186.77,-151.156333333,-171.156333333,-185.4422,-142.040666667,-197.006933333,-166.394466667,-125.442133333,-189.161066667,-211.6326,-177.2788
187.15,-163.717933333,-192.307666667,-194.2308,-160.640933333,-213.974333333,-190.897333333,-142.948533333,-209.743666667,-223.076966667,-192.435933333
187.53,-122.745133333,-143.5294,-139.509866667,-119.1176,-164.1176,-149.902,-109.4118,-156.078377778,-172.647066667,-145.490266667
187.91,-87.6922666666,-102.197866667,-97.2893999998,-82.5641333333,-113.3332,-109.743466667,-78.1684,-109.181911111,-119.560433333,-105.640866667
188.29,-98.5925999999,-113.851933333,-107.925866667,-93.9259333333,-121.259266667,-125.407533333,-93.2593999999,-119.802422222,-129.6296,-118.666666667
188.67,-97.1930000001,-110.245533333,-106.105266667,-94.1754666668,-117.613933333,-125.193133333,-93.8947333333,-119.789511111,-124.666633333,-117.2632
189.05,-141.0442,-154.297066667,-144.337266667,-135.823266667,-160.4818,-173.6546,-135.9838,-163.212955556,-167.389466667,-161.526066667
189.43,-140.942066667,-156.521733333,-143.188333333,-136.5942,-156.811666667,-168.1884,-136.449266667,-163.188311111,-166.883966667,-157.2464
189.81,-152.954533333,-169.697066667,-151.7424,-149.015133333,-167.045533333,-182.727333333,-148.484866667,-174.015177778,-179.242266667,-169.469733333
190.19,-169.349466667,-193.170733334,-171.707266667,-171.5448,-187.2356,-203.658466667,-167.479533334,-193.658466667,-198.658533333,-190.813066667
190.57,-132.653066667,-156.2584,-137.483,-137.142866667,-149.455866666,-162.653066667,-135.306266667,-155.147377778,-159.796033333,-151.4286
190.95,-123.0128,-144.7434,-128.910333333,-125.8974,-135.897533333,-151.0898,-123.0128,-142.948711111,-147.147466667,-138.525666667
191.33,-128.843466667,-149.387733333,-134.353666667,-128.571466667,-142.381,-157.7552,-128.163333333,-150.838955556,-153.6054,-143.605466667
191.71,-135.3684,-156.280533333,-145.403533333,-138.245533333,-148.0,-168.631533333,-135.157866667,-159.672422222,-161.7893,-150.736866667
192.09,-160.000066666,-182.803133333,-170.378866667,-164.166733334,-170.984933333,-198.636333333,-156.439333333,-186.691911111,-190.303033333,-175.0
192.47,-170.211133333,-195.021066667,-180.084333333,-174.852266667,-184.556933333,-214.008466667,-167.4262,-200.843888889,-201.6457,-188.101266667
192.85,-183.744333333,-209.863,-192.785333333,-188.036666667,-202.648466667,-236.073066667,-179.452066667,-217.351555555,-219.8173,-207.214533333
193.23,-163.2456,-187.280733333,-171.929933333,-164.210466667,-184.035066667,-216.578933333,-157.280666667,-199.093577778,-200.8335,-187.456066666
193.61,-188.4372,-206.978933333,-195.833066667,-188.228866667,-211.7706,-252.603933333,-178.020533333,-229.999777778,-226.7185,-214.791466667
193.99,-203.222133333,-214.5556,-203.444333333,-201.555666667,-225.666733333,-264.777933333,-186.2222,-247.8518,-240.5001,-228.777866667
194.37,-230.909,-231.999933333,-218.424133333,-218.787866667,-247.2728,-290.181866667,-204.606066667,-273.535333333,-269.030366667,-250.545533333
194.75,-231.071466666,-230.595266667,-215.357133333,-218.2144,-238.8094,-288.5714,-203.9286,-267.500044444,-264.464233333,-249.524
195.13,-256.172933333,-252.716133333,-231.851866667,-239.382733333,-260.493666667,-314.814733333,-222.469,-288.889044444,-286.79,-271.851866667
195.51,-212.1568,-209.2156,-189.117666667,-197.843133333,-210.294133333,-258.3334,-185.882333333,-234.5426,-234.803933333,-221.176466667
195.89,-171.5,-172.583333333,-149.083333333,-159.25,-169.333333333,-211.75,-152.75,-193.472222222,-187.458333333,-180.083333333
196.27,-152.705866667,-149.5686,-129.568666666,-138.4314,-148.470733333,-187.215533333,-135.6078,-173.307222222,-165.372566667,-159.529466667
196.65,-159.529333333,-154.5098,-132.549066666,-142.1176,-154.195933333,-191.9216,-141.960933333,-179.215511111,-174.0391,-162.980533333
197.03,-193.248933333,-185.907266667,-161.1814,-167.595,-184.2194,-222.953466667,-171.9832,-214.149155556,-208.059066667,-191.392333333
197.40,-211.228133333,-204.736866667,-177.6316,-186.579,-200.000066667,-239.035266667,-193.421133333,-233.187177778,-222.763166667,-207.543866667
197.78,-209.416666667,-204.666666667,-173.166666667,-186.25,-195.75,-233.416666667,-189.75,-226.75,-217.791666667,-205.083333333
198.16,-210.7172,-209.451333333,-174.8524,-191.054866667,-196.624533333,-237.806066667,-195.865066667,-232.095644445,-219.0717,-203.713
198.54,-204.388133333,-204.472466667,-172.7426,-184.388133333,-192.827066667,-232.9114,-190.379733333,-227.454355555,-212.109766667,-197.384
