wavelength,Back_HetXanf,Belly_HetXanf,Breast_HetXanf,Crissum_HetXanf,Crown_HetXanf,DorTail_HetXanf,Patch10_HetXanf,Patch11_HetXanf,Patch12_HetXanf,Rump_HetXanf,Throat_HetXanf,WingTip_HetXanf
400.72,4.40708333333,5.72391666666,5.86804166667,7.25908333333,3.49975,5.72375,4.04208333334,5.06091666667,24.3210833333,7.90184375001,6.60641666666,5.59308333334
401.08,4.48583333333,5.77775,5.91979166667,7.30025000001,3.56058333333,5.75983333333,4.06733333334,5.090625,24.4295833333,7.91889136904,6.63875,5.62833333334
401.44,4.45083333333,5.72091666667,5.87804166667,7.24141666667,3.48808333333,5.731,3.99575,5.02154166666,24.4858333334,7.85636607142,6.59166666667,5.57083333333
401.80,4.39766666667,5.637,5.79095833333,7.16608333334,3.411,5.649,3.92616666667,4.9595,24.4523333333,7.74013392857,6.51083333334,5.48475
402.16,4.44758333334,5.67516666667,5.84883333333,7.22316666667,3.44841666667,5.6615,3.95783333333,4.942125,24.5499166667,7.76545535715,6.57833333333,5.50116666667
402.52,4.46166666667,5.6945,5.86991666667,7.23525000001,3.45733333333,5.67733333333,4.00216666667,4.9715,24.549,7.74814285713,6.59625,5.51083333334
402.88,4.50958333333,5.73658333333,5.95158333333,7.30558333332,3.52258333334,5.73908333333,4.02533333333,5.01429166666,24.7069166667,7.79800446429,6.66008333333,5.57091666667
403.24,4.45741666667,5.70833333334,5.92041666666,7.28874999999,3.46658333333,5.68108333333,3.989,4.95991666667,24.7099166667,7.73073958334,6.61691666667,5.51033333333
403.60,4.46133333334,5.69825,5.9005,7.28049999999,3.47558333333,5.69858333333,3.97175,4.929,24.7314166666,7.71218005952,6.62558333333,5.49425
403.95,4.41675,5.66816666667,5.881125,7.22999999999,3.43183333333,5.64966666666,3.91383333333,4.8425,24.8028333333,7.66797172618,6.58791666666,5.4785
404.31,4.42391666667,5.686,5.84066666666,7.26608333334,3.4485,5.62716666667,3.91391666667,4.84466666667,24.86575,7.66902083333,6.58583333333,5.47291666667
404.67,4.45708333334,5.73341666667,5.86616666667,7.33074999999,3.49516666667,5.67116666667,3.96008333333,4.86804166667,25.0205833333,7.7325907738,6.64475,5.515
405.03,4.40966666667,5.71675,5.838625,7.32358333334,3.473,5.63025,3.92183333333,4.84095833333,25.06375,7.73470982144,6.60016666667,5.46791666667
405.39,4.51125,5.85866666667,5.94229166667,7.45408333333,3.60366666667,5.73475,4.03266666667,4.957875,25.2145833333,7.8294389881,6.70116666667,5.57033333333
405.75,4.4825,5.83716666666,5.92033333333,7.44791666666,3.60716666667,5.73425,4.006,4.95829166667,25.2703333333,7.83107291666,6.71016666667,5.55966666666
406.11,4.4385,5.80158333333,5.908375,7.42725000001,3.5855,5.71833333333,3.96941666667,4.921125,25.3176666667,7.79637499999,6.67758333333,5.52425
406.47,4.39116666667,5.76,5.87504166667,7.40233333334,3.55875,5.664,3.93758333333,4.87983333334,25.3664166667,7.78638095237,6.649,5.4875
406.83,4.388,5.74933333333,5.90258333333,7.3885,3.57475,5.65875,3.96966666667,4.87216666667,25.38075,7.79212053571,6.65975,5.48983333333
407.19,4.43041666667,5.78691666667,5.97091666667,7.43075,3.62258333333,5.737,3.979,4.91545833333,25.5054166667,7.87524107142,6.72083333333,5.51825
407.55,4.47125,5.85133333333,6.01133333333,7.46666666667,3.68325,5.76475,4.02883333333,4.991875,25.5935,7.93973809523,6.77283333333,5.55533333333
407.90,4.46508333334,5.8485,5.97516666667,7.48266666666,3.67666666667,5.73891666667,4.00833333333,4.98483333333,25.5979166667,7.9497797619,6.78375,5.52583333334
408.26,4.5065,5.87883333333,6.05879166666,7.55033333334,3.74708333333,5.77,4.05858333334,5.025875,25.71125,8.02077529761,6.86683333334,5.56741666667
408.62,4.49533333333,5.86733333333,6.066625,7.56266666667,3.75566666667,5.76575,4.05991666667,5.03429166667,25.7423333334,8.03253571429,6.87991666667,5.56916666667
408.98,4.45266666667,5.83025,6.047125,7.55241666668,3.74583333333,5.72608333333,4.04766666667,5.034,25.7376666667,8.00655803572,6.90558333333,5.56475
409.34,4.3545,5.71741666667,5.96704166667,7.45591666667,3.65041666667,5.63408333333,3.971,4.95708333333,25.6608333333,7.94967410716,6.83091666666,5.48458333334
409.70,4.40533333334,5.8005,6.05579166666,7.52424999999,3.71891666667,5.66108333334,4.06441666667,5.015125,25.7658333333,8.0368110119,6.91241666666,5.56591666667
410.06,4.43216666667,5.8355,6.09154166667,7.54833333334,3.76258333333,5.67516666667,4.09091666667,5.09595833333,25.827,8.10154315475,6.94041666667,5.61408333333
410.42,4.53658333333,5.93125,6.17579166667,7.61925000001,3.8535,5.77616666667,4.1565,5.18479166666,25.9280833333,8.1927797619,7.018,5.69175
410.77,4.62,6.03025,6.26770833333,7.72975000001,3.9425,5.89175,4.21341666667,5.27491666666,26.0981666666,8.29787648809,7.09933333333,5.77383333333
411.13,4.59341666667,6.01583333333,6.2335,7.70358333333,3.92391666667,5.84816666666,4.19966666667,5.2415,26.0580833333,8.27488988095,7.08575,5.75
411.49,4.55191666667,5.98416666667,6.19858333333,7.67175,3.89808333333,5.83191666667,4.18725,5.20720833333,26.0470833333,8.28577380951,7.07108333334,5.71775
411.85,4.57041666667,6.01616666666,6.242125,7.71816666666,3.9355,5.8695,4.2205,5.241375,26.11675,8.33934375,7.11458333334,5.753
412.21,4.56266666667,6.05725,6.231375,7.69400000001,3.916,5.84841666667,4.19433333333,5.21408333333,26.1634166667,8.34591666666,7.07508333333,5.73716666666
412.57,4.61541666667,6.14591666667,6.28320833333,7.71841666668,3.98025,5.8765,4.22825,5.24179166667,26.2760833333,8.41181994048,7.13208333334,5.78816666667
412.92,4.6595,6.23625,6.3545,7.78041666667,4.04525,5.9705,4.28675,5.28020833334,26.4124166666,8.49384374999,7.18116666667,5.84875
413.28,4.69566666667,6.30025,6.396875,7.83116666667,4.08508333333,6.01875,4.33058333333,5.32658333333,26.57525,8.57630654761,7.21416666667,5.89733333334
413.64,4.68258333333,6.30191666666,6.395625,7.83775,4.04033333333,6.02066666667,4.30125,5.32354166667,26.6306666667,8.59745089286,7.21525,5.881
414.00,4.70133333333,6.34308333333,6.40175,7.86391666668,4.02583333333,6.0425,4.31116666667,5.31720833333,26.7430833334,8.64055952382,7.22141666667,5.87058333333
414.36,4.64116666667,6.30891666667,6.40270833334,7.85483333333,3.97858333334,6.00458333333,4.26225,5.2995,26.83175,8.65516369047,7.20666666667,5.83308333333
414.72,4.51758333333,6.20483333334,6.297,7.74283333334,3.84141666667,5.87533333333,4.14808333333,5.201375,26.76375,8.58501934524,7.09066666667,5.69516666667
415.07,4.5845,6.26008333334,6.37704166667,7.83866666667,3.89616666667,5.93491666667,4.188,5.24916666667,26.8929166667,8.67411309523,7.17983333333,5.77558333333
415.43,4.68158333334,6.35841666667,6.48370833333,7.94358333333,3.96058333333,6.02358333333,4.25791666667,5.322375,27.0688333333,8.77151488095,7.24383333334,5.86383333334
415.79,4.73483333333,6.42383333333,6.573625,8.01608333332,4.01175,6.09658333333,4.31525,5.39295833333,27.1769166667,8.84123214284,7.29616666667,5.935
416.15,4.81166666667,6.499,6.66483333334,8.10883333334,4.08416666667,6.19825,4.38333333333,5.49691666667,27.286,8.93870535715,7.39991666667,6.03158333333
416.51,4.87216666666,6.56933333333,6.76308333333,8.20474999999,4.16166666667,6.29141666667,4.4975,5.60579166667,27.3546666667,9.03142559524,7.48733333334,6.09416666667
416.86,4.91883333333,6.626,6.81970833333,8.27558333332,4.18975,6.32383333334,4.535,5.65754166667,27.4386666667,9.09704315476,7.544,6.12791666667
417.22,4.94816666667,6.68308333333,6.87191666667,8.30491666666,4.2215,6.35566666667,4.545,5.669625,27.4898333333,9.11238244047,7.61541666667,6.155
417.58,4.9645,6.701,6.87733333333,8.33574999999,4.24216666666,6.3675,4.5665,5.66629166667,27.5461666667,9.1259047619,7.62841666667,6.15933333333
417.94,4.97958333334,6.70916666667,6.936875,8.38849999999,4.28475,6.40066666666,4.60516666667,5.69141666667,27.5835,9.13709375001,7.67433333333,6.18283333333
418.29,5.048,6.78358333333,6.99258333333,8.45883333334,4.34658333334,6.47,4.67616666667,5.74891666667,27.6238333333,9.1797797619,7.73908333333,6.24591666667
418.65,5.10091666667,6.85966666667,7.03983333333,8.52308333334,4.39941666667,6.52558333333,4.72866666667,5.789125,27.74675,9.22168154762,7.81175,6.29075
419.01,5.08908333333,6.86483333333,7.04495833333,8.51858333334,4.39683333333,6.51666666667,4.74558333333,5.79383333333,27.7765833334,9.19833184525,7.81383333333,6.27816666666
419.37,5.06358333333,6.85741666667,7.03795833334,8.52333333333,4.37641666667,6.48358333333,4.72416666666,5.767125,27.813,9.16326636906,7.826,6.25991666667
419.73,5.06666666667,6.87308333333,7.05170833333,8.53383333332,4.38625,6.48041666667,4.72833333333,5.76679166667,27.8505833334,9.16489136906,7.84825,6.25883333333
420.08,5.04866666667,6.87066666667,7.03116666666,8.50883333334,4.35841666667,6.462,4.70608333333,5.72808333334,27.8351666667,9.12191071429,7.826,6.22408333333
420.44,5.04208333334,6.85125,7.01341666667,8.47700000001,4.31633333333,6.42216666666,4.6685,5.67604166667,27.8498333333,9.06997916667,7.799,6.19283333333
420.80,5.01483333333,6.82575,6.99916666666,8.44116666666,4.29491666667,6.40375,4.65116666667,5.65870833333,27.8343333333,9.01487946428,7.76608333334,6.15925
421.16,5.02258333333,6.8445,7.00229166667,8.48283333333,4.32025,6.41366666666,4.67883333333,5.6695,27.8935,9.0187827381,7.78666666666,6.17666666666
421.51,5.0425,6.86841666667,7.04029166667,8.50358333334,4.35125,6.44433333333,4.69358333333,5.68183333333,27.9486666666,9.01610863093,7.81358333333,6.209
421.87,5.03083333333,6.87925,7.03195833333,8.49816666668,4.34366666667,6.41858333334,4.67966666666,5.66275,28.0008333333,8.9913154762,7.80858333333,6.215
422.23,4.99625,6.85983333333,7.00754166667,8.48091666666,4.32791666667,6.3915,4.6535,5.627375,28.017,8.94111755952,7.79933333334,6.18366666667
422.58,5.01441666667,6.86591666667,7.02916666667,8.49641666666,4.33783333333,6.39158333333,4.66541666667,5.63408333333,28.0315,8.9141264881,7.81058333333,6.19175
422.94,5.0435,6.8995,7.06354166667,8.53308333334,4.37325,6.41716666667,4.69066666666,5.662875,28.0875833333,8.91583333332,7.83358333333,6.21533333333
423.30,5.05783333333,6.90941666667,7.07970833333,8.54083333332,4.39066666667,6.43991666667,4.70416666667,5.67854166667,28.1095,8.8933497024,7.83941666667,6.22608333333
423.66,5.05741666667,6.91375,7.07258333333,8.54600000001,4.37658333333,6.43558333333,4.70308333333,5.66625,28.1556666667,8.85883333335,7.83708333333,6.22191666667
424.01,5.06741666667,6.92041666666,7.099,8.58324999999,4.4005,6.44975,4.72933333333,5.68745833333,28.2003333333,8.85332142856,7.86075,6.25316666666
424.37,5.05825,6.91516666666,7.09425,8.59466666667,4.4075,6.44258333333,4.7195,5.68629166667,28.23425,8.82385267857,7.86641666666,6.25283333333
424.73,5.08558333333,6.94591666667,7.12533333333,8.64699999999,4.44191666666,6.44633333333,4.73266666667,5.698375,28.3294166667,8.83354464288,7.90283333333,6.28466666667
425.08,5.10733333333,6.96008333333,7.157125,8.66574999999,4.46333333333,6.44333333334,4.74091666667,5.712625,28.3561666667,8.82668601191,7.92308333333,6.29775
425.44,5.11158333333,6.9875,7.17566666667,8.69741666667,4.48575,6.44233333334,4.74125,5.72808333333,28.4071666666,8.82254315476,7.9465,6.292
425.80,5.12475,7.00575,7.177375,8.70750000001,4.49908333333,6.45108333333,4.74175,5.73529166667,28.454,8.81236458332,7.96183333333,6.291
426.16,5.152,7.03191666667,7.212625,8.74649999999,4.52191666667,6.48158333333,4.76075,5.75129166666,28.5561666667,8.8319107143,7.98408333333,6.31941666667
426.51,5.17958333333,7.07408333334,7.25916666667,8.79775,4.57716666667,6.51458333333,4.79733333333,5.78475,28.6440833333,8.86329315476,8.03041666666,6.37108333333
426.87,5.17583333333,7.09316666667,7.26725,8.80508333334,4.57591666667,6.51025,4.79391666667,5.76104166667,28.72125,8.85313392858,8.03308333333,6.381
427.23,5.17675,7.13416666667,7.272625,8.83116666667,4.59633333334,6.50725,4.79166666667,5.76429166667,28.7955,8.85719345237,8.06691666667,6.40625
427.58,5.19416666667,7.16508333333,7.29591666667,8.85499999999,4.63566666667,6.51375,4.80466666667,5.78208333333,28.8561666667,8.87467410714,8.08783333333,6.43291666667
427.94,5.19466666667,7.17483333333,7.31254166667,8.857,4.65091666667,6.49558333333,4.80416666667,5.77229166667,28.9435,8.87052083333,8.09991666667,6.42091666667
428.30,5.22058333333,7.22258333333,7.34316666667,8.90075000001,4.68525,6.52733333333,4.84316666666,5.80558333333,29.02675,8.90405059522,8.13225,6.45925
428.65,5.24833333333,7.25066666667,7.364,8.90625,4.68858333333,6.5515,4.86641666667,5.82075,29.0718333333,8.91476785716,8.1655,6.472
429.01,5.23725,7.2585,7.3775,8.91008333332,4.67408333333,6.57125,4.86058333334,5.81875,29.1616666667,8.92378125,8.16208333333,6.474
429.37,5.23766666667,7.24533333333,7.36975,8.90791666666,4.64125,6.56191666666,4.8695,5.81379166666,29.2325833334,8.93656994049,8.15916666666,6.47541666666
429.72,5.2335,7.25325,7.41570833334,8.95566666667,4.649,6.58833333333,4.89316666666,5.83879166667,29.2908333333,8.97856845237,8.18158333334,6.48875
430.08,5.20966666667,7.24125,7.39329166667,8.9345,4.63866666667,6.55483333333,4.87091666667,5.81525,29.3035,8.95087202381,8.17966666666,6.47158333333
430.44,5.16491666667,7.20058333333,7.35475,8.89241666666,4.5825,6.50433333333,4.82991666667,5.78166666667,29.3350833333,8.9355892857,8.13825,6.415
430.79,5.17725,7.20733333333,7.36704166667,8.92724999999,4.58466666667,6.51808333333,4.83991666667,5.80083333333,29.3718333334,8.96434375002,8.15941666667,6.42333333334
431.15,5.20041666667,7.21491666667,7.40545833333,8.94941666666,4.57991666667,6.51366666667,4.85325,5.81079166667,29.4373333333,9.00461309523,8.16858333333,6.42675
431.50,5.19141666666,7.19725,7.40758333333,8.95941666666,4.57216666667,6.50941666667,4.85208333333,5.811125,29.4919166667,9.02895833333,8.17066666666,6.419
431.86,5.2365,7.23625,7.43233333333,9.00691666666,4.57858333333,6.54266666667,4.87058333333,5.83325,29.5770833333,9.08679761903,8.19241666667,6.44983333334
432.22,5.23083333333,7.23241666666,7.45075,9.02941666668,4.57641666667,6.53166666667,4.85766666667,5.833625,29.6291666667,9.11480654761,8.18833333333,6.43425
432.57,5.25083333333,7.25983333334,7.47808333334,9.06041666668,4.62033333333,6.5745,4.88183333333,5.86904166667,29.7111666667,9.17114583335,8.22008333333,6.45758333333
432.93,5.246,7.23633333333,7.46475,9.05425000001,4.58425,6.55283333333,4.85275,5.85716666667,29.7318333334,9.18577380952,8.205,6.43775
433.29,5.24325,7.24758333333,7.46083333333,9.05408333333,4.59083333334,6.54791666666,4.85591666667,5.83391666667,29.7419166667,9.19976488094,8.1955,6.42933333333
433.64,5.28025,7.26716666667,7.46841666667,9.05883333334,4.60266666667,6.55475,4.87308333333,5.85075,29.76525,9.23395386904,8.22375,6.44475
434.00,5.31516666667,7.31166666666,7.51220833333,9.08850000001,4.61683333333,6.58208333333,4.90441666666,5.889375,29.8164166666,9.30023660715,8.25525,6.47641666667
434.35,5.36275,7.35275,7.55304166667,9.14416666667,4.65716666666,6.61458333333,4.93708333333,5.91566666667,29.8586666667,9.3497470238,8.29733333333,6.526
434.71,5.3675,7.35183333333,7.55654166666,9.14308333333,4.66433333333,6.60808333333,4.93133333333,5.922375,29.8904166667,9.39559226192,8.30441666667,6.522
435.07,5.38275,7.35475,7.55570833333,9.14991666666,4.67808333333,6.60858333333,4.94575,5.93683333333,29.95775,9.45524255954,8.31566666667,6.52641666666
435.42,5.399,7.37433333333,7.58175,9.16299999999,4.68025,6.60483333333,4.96,5.94341666666,30.0051666667,9.49926636906,8.33666666666,6.52725
435.78,5.37691666667,7.3755,7.5845,9.15141666667,4.67775,6.59233333334,4.95166666667,5.93529166666,30.04425,9.54255952382,8.341,6.51441666667
436.13,5.41608333333,7.39475,7.5995,9.16608333334,4.68258333333,6.61058333334,4.96608333333,5.95883333333,30.12675,9.62895089287,8.37241666667,6.53958333333
436.49,5.38741666667,7.375,7.57241666667,9.15358333333,4.63841666666,6.55941666667,4.939,5.932375,30.1148333333,9.6565372024,8.35008333333,6.5135
436.84,5.39183333333,7.3925,7.57279166667,9.16008333333,4.65325,6.54608333333,4.95191666667,5.93195833333,30.16225,9.70474553572,8.3615,6.50433333333
437.20,5.41133333333,7.406,7.59404166667,9.17866666667,4.65966666667,6.57533333334,4.95383333333,5.96525,30.1699166667,9.77811904762,8.38633333333,6.51925
437.56,5.39041666667,7.39525,7.579875,9.16083333334,4.63275,6.559,4.935,5.93858333333,30.20475,9.82284970238,8.36691666667,6.49566666667
437.91,5.41408333333,7.396,7.58245833334,9.19624999999,4.64808333333,6.55841666666,4.95025,5.955,30.2515833333,9.89371428573,8.38266666666,6.487
438.27,5.41083333334,7.41141666666,7.590625,9.20774999999,4.657,6.5875,4.96891666667,5.96841666667,30.3363333333,9.97849702382,8.40041666667,6.477
438.62,5.43208333333,7.43858333333,7.61029166667,9.22566666666,4.67075,6.60925,4.99458333333,6.00408333333,30.3904166667,10.0365401786,8.42325,6.4925
438.98,5.44133333333,7.46491666667,7.64375,9.23616666666,4.68966666666,6.63833333333,5.00825,6.019,30.4125,10.0959821429,8.44133333334,6.49916666667
439.33,5.45758333333,7.47866666667,7.65579166667,9.23583333334,4.70416666667,6.64675,5.01808333334,6.036625,30.4205,10.1436815476,8.45633333333,6.50458333333
439.69,5.45558333334,7.47541666666,7.65204166667,9.24900000001,4.6955,6.64808333334,5.03116666667,6.047,30.4449166667,10.1995208333,8.47533333333,6.50283333333
440.04,5.40558333333,7.4445,7.617875,9.19966666667,4.66608333333,6.60383333333,4.99191666667,6.00920833333,30.4474166667,10.1998511905,8.44391666667,6.45891666667
440.40,5.43483333333,7.469,7.64920833333,9.22458333333,4.6885,6.63366666666,5.02391666667,6.02270833333,30.4944166667,10.2597872024,8.47683333333,6.48058333333
440.75,5.46483333333,7.49208333333,7.673625,9.24524999999,4.708,6.66691666666,5.055,6.05683333333,30.5278333333,10.328421131,8.51341666666,6.50783333333
441.11,5.47116666667,7.48683333333,7.68345833333,9.22824999999,4.70766666667,6.64916666666,5.056,6.06054166667,30.60375,10.3559122024,8.5085,6.50466666667
441.47,5.47408333333,7.48566666667,7.67904166667,9.23558333334,4.70425,6.642,5.05933333333,6.05133333333,30.64375,10.3832723214,8.49841666667,6.50266666667
441.82,5.45766666667,7.48008333333,7.685375,9.21741666667,4.69816666667,6.65008333333,5.04266666667,6.03354166667,30.6920833333,10.4238333333,8.50991666667,6.50325
442.18,5.43491666667,7.438,7.65470833333,9.18158333334,4.647,6.59966666666,5.01341666667,5.98920833333,30.6745833333,10.4175133928,8.4645,6.47191666667
442.53,5.40575,7.41225,7.626625,9.14341666667,4.60975,6.55625,4.98116666667,5.930875,30.685,10.4253110119,8.44058333334,6.43658333333
442.89,5.388,7.37366666667,7.595375,9.13066666666,4.56716666667,6.52358333333,4.96166666666,5.90595833334,30.70575,10.4334092262,8.4235,6.40325
443.24,5.36941666666,7.352,7.56858333333,9.11158333334,4.51883333334,6.50775,4.91725,5.85345833333,30.7946666667,10.4491458333,8.39708333333,6.364
443.60,5.3695,7.33575,7.56558333333,9.08783333333,4.50058333333,6.48908333333,4.88833333333,5.83020833333,30.86725,10.4554136905,8.37083333333,6.34216666667
443.95,5.39158333333,7.36408333333,7.60079166667,9.13683333334,4.51516666666,6.51583333333,4.90933333333,5.853,30.9188333333,10.5079821429,8.40591666667,6.35925
444.31,5.35966666667,7.33191666667,7.58766666667,9.10016666667,4.483,6.49533333333,4.87191666667,5.829375,30.9605,10.5016220238,8.38416666667,6.3285
444.66,5.32816666667,7.3125,7.573875,9.07566666666,4.46158333333,6.46208333333,4.84325,5.797125,31.0100833333,10.5040223214,8.36316666667,6.29291666667
