wavelength,Back_DiuDium,Belly_DiuDium,Breast_DiuDium,Crissum_DiuDium,Crown_DiuDium,DorTail_DiuDium,Patch10_DiuDium,Rump_DiuDium,Throat_DiuDium,WingTip_DiuDium
630.93,15.8877,46.6113666667,20.4121333333,26.8187333333,14.4858666667,13.9104,43.7988,17.7285333333,41.8553333333,16.0412666667
631.26,15.9481333333,46.6335,20.4508666667,26.8866,14.5328,13.9617666667,43.8126666667,17.7445333333,41.9006666667,16.059
631.60,16.0182,46.6922,20.5167333333,27.009,14.6793333333,14.0578666667,43.8784,17.8695333333,41.9719333333,16.1460666667
631.93,16.1174,46.7053,20.5795333333,27.1046,14.8063333333,14.1536,43.9150666666,17.9566,41.9879333333,16.2284666667
632.26,16.1269,46.6546666667,20.5992,27.1331333333,14.8238666667,14.1816333333,43.8565333333,17.9845333333,41.9358666667,16.2734
632.59,16.1494,46.7584,20.6276,27.1966666667,14.8236666667,14.2356666667,43.9502666667,17.9984666667,41.9968,16.2989333333
632.92,16.1892,46.7526,20.7006,27.2986666667,14.8972,14.3003666667,43.959,18.0159333333,42.0597333334,16.3003333333
633.26,16.3336,46.9154666667,20.8125333333,27.4403333333,14.9567333333,14.4130333333,44.0912,18.0916,42.1864666667,16.4176666667
633.59,16.3289666667,46.8357666667,20.8594666667,27.4616666667,14.9876666667,14.4204666667,44.0204666667,18.0811333333,42.1326,16.4083333333
633.92,16.4537,46.9035666667,20.9498666667,27.5579333333,15.0482,14.4900333333,44.0943333333,18.1388,42.2141333333,16.4532
634.25,16.4124333333,46.8745666667,20.9080666667,27.5796,15.0477333333,14.4894,44.0504,18.1116666667,42.2686666667,16.4507333333
634.58,16.3876,46.8877333333,20.9091333333,27.5531333333,14.9931333333,14.4728666667,44.0378,18.1322666667,42.294,16.4342
634.91,16.3733333333,46.8947,20.8901333333,27.5862,14.9925333333,14.4659333333,44.0191333333,18.1475333333,42.3383333333,16.4405333333
635.25,16.4191333333,46.9552666667,20.9548666667,27.6416,14.9843333333,14.4778666667,44.054,18.1356,42.3833333333,16.4819333333
635.58,16.3860666667,47.0913,20.9999333333,27.6881333333,15.0018,14.4876333333,44.1056666667,18.1386,42.479,16.5382
635.91,16.3626333333,47.1769666667,20.9985333333,27.7260666667,15.0152,14.4945,44.1567333333,18.1352,42.5829333333,16.5012
636.24,16.5276333333,47.3241666667,21.1888666667,27.9208,15.2111333333,14.6613,44.2879333333,18.2922666667,42.8094666667,16.6584666667
636.57,16.4664,47.2936333333,21.0522666667,27.8205333333,15.1518,14.5979333333,44.2037333333,18.243,42.7754666667,16.605
636.90,16.4947,47.2832,21.0463333333,27.8439333333,15.1904666667,14.6053,44.2144666667,18.2524,42.7812666667,16.6592666667
637.23,16.5670666667,47.4691,21.0652,28.0082,15.2507333333,14.7048333333,44.4526,18.3582666667,42.9450666667,16.7540666667
637.56,16.5881666667,47.4872666667,21.0625333334,28.0424,15.3093333333,14.7505,44.5185333333,18.3870666667,42.9899333333,16.8239333333
637.90,16.6638666667,47.6264,21.1816,28.1136,15.3810666667,14.8356,44.609,18.4859333333,43.0577333333,16.9002
638.23,16.9006,47.7935666667,21.3874,28.3466,15.5891333333,15.0371,44.8105333333,18.6572666667,43.2512,17.1448
638.56,16.8804,47.7330666667,21.3774666667,28.2862,15.5766,15.0152666666,44.7808666667,18.6984,43.226,17.1674
638.89,16.8339333333,47.6769333333,21.2898,28.2272666667,15.5024666667,14.9574666667,44.7298,18.6542666667,43.1378666667,17.0667333333
639.22,16.8015666667,47.5525333333,21.1961333334,28.1348,15.3596,14.8834,44.6448666667,18.5636,42.9828,16.9906666667
639.55,16.7941666667,47.5736,21.1689333333,28.1150666667,15.3004,14.8245333333,44.6486666667,18.4918666667,42.9858,17.0148666667
639.88,16.5651,47.3973333333,20.9264,27.9350666667,15.0777333333,14.5522666667,44.4418666667,18.2776666667,42.7587333333,16.8122666667
640.21,16.6886333333,47.5005,21.0798,28.0796666667,15.1968,14.6216333333,44.625,18.4021333333,42.8606,16.9959333333
640.54,16.6637,47.5492,21.0702666667,28.1023333333,15.1506,14.5990666667,44.6551333333,18.4003333333,42.8884,17.0084
640.87,16.6866333334,47.4421,21.0925333334,28.0518666667,15.108,14.5886666667,44.4815333333,18.3772666667,42.8139333333,17.0295333333
641.20,16.6772333333,47.3911333333,21.1566,28.0910666667,15.0768,14.5955666667,44.3668666667,18.3752666667,42.7779333333,17.0653333333
641.53,16.5831,47.2751333333,21.0322666667,27.9966,14.9794666667,14.4795666667,44.2851333333,18.2250666667,42.6712,16.9682
641.87,16.6167333334,47.4280333333,21.0790666667,28.0897333333,14.9884666667,14.4798,44.4618,18.3013333333,42.8317333334,16.9628666667
642.20,16.7151666667,47.5883666667,21.1829333333,28.2854666667,15.0269333333,14.5973333333,44.5966,18.3623333333,42.9386666667,17.0564
642.53,16.7303,47.6245333333,21.2179333333,28.3971333333,15.1038666667,14.6189,44.6695333333,18.424,43.0597333333,17.1404666667
642.86,16.7487,47.6839333333,21.2285333333,28.4932,15.1655333333,14.6752333333,44.7507333333,18.4558666667,43.2026,17.1687333333
643.19,16.8769333333,47.6423,21.2977333334,28.6188,15.2603333333,14.8094,44.7453333333,18.5638,43.2204666666,17.2488
643.52,16.9936666667,47.6728666667,21.3994,28.6574666667,15.2934666667,14.8835333333,44.7598,18.6645333333,43.3055333333,17.3388666667
643.85,17.0513,47.7762666667,21.421,28.7568666667,15.3644,14.9856666667,44.7597333333,18.6582,43.412,17.3630666667
644.18,17.0998333333,47.8248333333,21.4778666667,28.8854,15.4154666667,15.0521666667,44.7903333333,18.7170666667,43.4548,17.3646
644.51,17.0281666667,47.8877333333,21.4745333333,28.902,15.4218666667,15.0289,44.8428,18.7127333333,43.5421333333,17.293
644.84,17.1241666667,48.0464666667,21.5482,29.0307333333,15.5241333333,15.1010666667,45.0836666667,18.8217333333,43.6719333333,17.383
645.17,17.3688,48.3078333333,21.7823333333,29.3258666667,15.7041333333,15.2992,45.2886,19.0748,43.9794666667,17.603
645.50,17.4005666667,48.2320666667,21.763,29.3122,15.8126666667,15.3730666667,45.0809333334,19.051,43.8344666667,17.6714666667
645.83,17.4467,48.2258333333,21.7144666667,29.3899333333,15.8234666667,15.3308666667,45.0507333333,19.0741333333,43.8186,17.6742666667
646.16,17.5237333333,48.3080666667,21.7546,29.4492,15.8173333333,15.3823666667,45.0348666667,19.1094,43.8164,17.7593333333
646.49,17.4489,48.1692,21.7192666667,29.3731333333,15.774,15.2864666667,44.8643333333,19.0890666667,43.6564,17.6634666667
646.82,17.4912,48.2485666667,21.8239333333,29.4622666667,15.8497333333,15.3947666667,44.9445333333,19.1808666667,43.7429333333,17.7068666667
647.15,17.5203666667,48.2791333333,21.8994,29.5574,15.8986,15.4702,45.034,19.1972666666,43.7309333333,17.7394666667
647.48,17.4767,48.0581,21.8718666667,29.4853333333,15.8163333333,15.3955,44.9277333333,19.1838666667,43.5379333333,17.6924666667
647.81,17.4125,48.0146666667,21.8068666667,29.3974666667,15.7283333333,15.3233333333,44.8885333333,19.1144,43.4875333333,17.6480666667
648.14,17.4760333334,47.9908,21.8242,29.4466666667,15.7853333333,15.2636666667,44.8627333333,19.1566666667,43.4980666667,17.6788
648.47,17.1966,47.7011,21.5420666667,29.2078,15.4902,15.0181333333,44.5596666667,18.8759333333,43.2522,17.4361333333
648.80,17.0656333334,47.5848,21.4540666666,29.0823333333,15.3995333333,14.9751333333,44.5146,18.7985333333,43.0748666667,17.3596
649.13,16.9912333333,47.4944666667,21.4405333333,29.0621333333,15.2971333333,14.8763666667,44.4618,18.7929333334,42.955,17.292
649.46,17.0005666667,47.4766333333,21.5218666667,29.0276,15.2973333333,14.8792666667,44.5692,18.749,43.0012,17.2674666667
649.79,17.0295333333,47.4870333333,21.6031333333,29.07,15.3679333334,14.9515666667,44.6187333333,18.7950666667,43.0206,17.3122
650.11,17.1398333333,47.587,21.6786666667,29.2398666667,15.3888666667,15.0895,44.7539333333,18.8984,43.1094666667,17.4358666667
650.44,17.0875333333,47.5676,21.6157333333,29.2050666667,15.3474,14.9474666667,44.7587333333,18.8018666667,43.082,17.3954666667
650.77,17.1285,47.6363666667,21.6101333333,29.3256,15.4185333333,14.9780666667,44.8084666667,18.8852,43.1398666667,17.4444666667
651.10,17.2500333333,47.8118333333,21.6788,29.4654666667,15.5215333334,15.0582666667,44.9425333333,18.9595333333,43.2946666667,17.5162
651.43,17.3845,47.9128666667,21.781,29.6530666667,15.6819333333,15.2079,45.0498666667,19.0990666666,43.4188666667,17.6657333333
651.76,17.5571,48.0730666667,21.9904,29.8415333333,15.7686,15.4536333333,45.2130666667,19.2150666667,43.5508,17.87
652.09,17.7478666667,48.3237,22.1389333333,30.0670666667,15.9586666667,15.6337666667,45.3165333333,19.4156,43.7027333333,18.0882666667
652.42,17.7781666667,48.2941666667,22.1364,30.1556,16.0054,15.5827666667,45.2673333333,19.4159333333,43.6997333333,18.0762
652.75,17.7316666667,48.3021,22.0855333333,30.2001333333,15.9865333333,15.5371666667,45.2934666667,19.3742666667,43.7906,18.0488
653.08,17.7438666667,48.2449666667,22.019,30.2455333333,16.0268666667,15.5679333333,45.1956,19.4022,43.7142,18.1208
653.41,17.6910333333,48.2967666667,22.0161333333,30.274,15.9684666667,15.5019,45.2004,19.3794666667,43.7882,18.0107333333
653.74,17.7847,48.2950333333,22.0742,30.2697333333,16.0943333333,15.5213666667,45.1524,19.4514,43.8399333333,18.0757333333
654.06,17.8404,48.2225666667,22.0766666667,30.3486666667,16.1106666667,15.5855333333,45.1752,19.5101333333,43.8831333333,18.1494
654.39,17.7482333333,48.1643333333,21.9194666667,30.2249333333,16.0140666667,15.4588333333,45.0288666667,19.3874666667,43.722,18.0475333333
654.72,17.5805,48.0574666667,21.7759333333,30.1175333333,15.8372,15.3431333333,44.8166,19.2468666667,43.5822,17.9275333333
655.05,17.4875666667,47.9851666667,21.699,29.9954666667,15.7823333333,15.1931666667,44.707,19.1558,43.5026666667,17.8692
655.38,17.3581666667,48.0349,21.5401333333,29.9633333333,15.7323333333,15.0695333333,44.6391333333,19.143,43.4922,17.8316
655.71,17.3998333334,48.0359333333,21.6175333334,30.017,15.7850666667,15.0701333333,44.7061333333,19.1586,43.5698666667,17.8312666667
656.04,17.3403,47.9469333333,21.5500666667,29.941,15.626,15.0229333333,44.5783333333,19.0625333333,43.4162,17.8191333333
656.37,17.3651,47.9632666667,21.5922666667,29.9440666667,15.6139333333,15.0357333333,44.536,19.039,43.3511333333,17.7991333333
656.69,17.2059333333,48.0325,21.5236666667,29.8701333333,15.4856,14.8932666666,44.4956666667,18.9452,43.3145333333,17.6940666666
657.02,17.3679,48.0903666667,21.6538666667,30.0581333333,15.6367333333,15.0552666667,44.5645333333,19.0766666667,43.3434,17.8612666667
657.35,17.336,48.2094666667,21.6357333333,30.1259333333,15.6574,15.0584666667,44.6100666666,19.0443333334,43.3122666666,17.8294666667
657.68,17.3561666667,48.3619,21.7056,30.1892,15.6659333333,15.0544333333,44.6161333333,19.0376,43.3587333333,17.8327333333
658.01,17.3200666667,48.3541333333,21.7441333334,30.2527333333,15.6396,15.0872333333,44.6158,19.0191333333,43.3912666667,17.8256666667
658.34,17.3618333333,48.4092333333,21.8142666667,30.3249333333,15.7446666667,15.1304,44.7396,19.0803333333,43.4187333333,17.8990666667
658.66,17.3222,48.4331666667,21.7721333333,30.3179333333,15.6484,15.1291666667,44.7484666667,19.0232,43.3913333333,17.8143333333
658.99,17.1939333333,48.1366666667,21.6150666667,30.1776,15.4968666667,15.0319,44.5781333333,18.8175333333,43.1446,17.6469333333
659.32,17.1390666667,48.0808333333,21.5430666667,30.1767333333,15.4348666667,15.0052333333,44.5202,18.7467333333,43.0413333333,17.5451333333
659.65,17.2186,48.2153666667,21.571,30.2920666667,15.5316,15.0457333333,44.6084666667,18.8055333333,43.1517333333,17.6104
659.98,17.2918666667,48.2749,21.5788,30.3285333333,15.5742,15.1125333333,44.6448666667,18.8656666667,43.1919333333,17.6556
660.31,17.3110666667,48.2362333333,21.5713333333,30.3290666667,15.6133333333,15.1302666667,44.6646666667,18.8787333333,43.2089333333,17.6048
660.63,17.2508333333,48.1556333333,21.448,30.2209333333,15.5797333333,15.0781666667,44.5857333333,18.8086,43.1238666667,17.5558
660.96,17.1345333333,48.0335,21.3121333333,30.1285333333,15.3929333333,14.9526,44.4830666667,18.6910666667,43.0730666667,17.427
661.29,17.0482333333,47.9055333333,21.193,30.0229333333,15.3318,14.8895333333,44.3502,18.6839333333,42.9070666666,17.3295333333
661.62,17.1197,47.9844666667,21.2748666667,30.086,15.4344666667,14.9285666667,44.4278,18.7768666667,42.9848666667,17.3784
661.94,17.0928333334,47.9839666667,21.2168666667,30.1192666667,15.3758,14.8997666667,44.4260666667,18.716,43.0268666667,17.3209333333
662.27,17.2299666666,47.9221666667,21.3208666667,30.2682,15.5814666667,15.0753666667,44.4363333333,18.9031333333,43.0746,17.4668
662.60,17.3652,48.0648333333,21.3987333333,30.3569333333,15.6912,15.1383333333,44.527,19.0321333333,43.1432666667,17.5381333333
662.93,17.5777666667,48.2122,21.555,30.4959333334,15.9135333333,15.3329333333,44.6416,19.2327333333,43.3014,17.7436
663.26,17.3988,48.0202,21.3382,30.2891333333,15.8010666667,15.2112666667,44.4978,19.0495333333,43.1502,17.5142666667
663.58,17.3102,47.9293,21.3138666667,30.3264666667,15.7752666667,15.2226666667,44.4381333333,19.0273333333,43.0983333333,17.5007333333
663.91,17.3885666667,48.0228,21.3986,30.4396,15.8439333333,15.2944,44.4491333333,19.0682666667,43.1672,17.5786
664.24,17.3469333333,48.1079,21.3921333333,30.4681333333,15.801,15.2574333333,44.5012,19.0674666667,43.1664666666,17.5332666667
664.57,17.2254,48.1595333333,21.3493333333,30.4292,15.7447333333,15.1859,44.4823333333,18.9165333333,43.1534,17.4344666667
664.89,17.1009,48.0687666667,21.2182,30.3544666667,15.5903333333,15.0330333333,44.4312666667,18.7030666667,43.0880666667,17.3216
665.22,16.8960333333,47.9408,21.0349333333,30.2258,15.4686,14.9169333333,44.2875333333,18.5264,43.0258,17.2179333333
665.55,16.9129333333,47.9026333333,21.0756,30.1233333333,15.4796,14.9070333333,44.1257333333,18.4938666667,42.9373333333,17.1905333333
665.87,16.8089,47.9651,21.0393333333,30.0226,15.3496666667,14.7401333333,44.1239333333,18.3180666667,42.8658666667,17.0075333333
666.20,16.5480666667,47.9625,20.9467333333,29.8930666667,15.155,14.5461,43.9812666667,18.0502,42.8045333333,16.7968666667
666.53,16.1642333333,47.8065333333,20.6958,29.6424,14.7938,14.1814666667,43.8204666667,17.7342,42.5968666667,16.4732
666.86,15.9611666667,47.6814666667,20.6422,29.5223333334,14.6008,14.0153333334,43.6109333333,17.6007333333,42.4326,16.2920666667
667.18,15.8157333333,47.6561666667,20.5464666667,29.3970666667,14.4898666667,13.8844333333,43.5652666667,17.4472,42.3876666667,16.1383333333
667.51,15.7121333333,47.5344666667,20.4685333333,29.3644666667,14.3978,13.7974333333,43.4923333333,17.3695333333,42.2461333333,16.0974
667.84,15.7042666667,47.4402666667,20.5529333333,29.3435333333,14.4749333333,13.8035666667,43.3772666667,17.3898666667,42.2674666667,16.068
668.16,15.7464666666,47.3971,20.5775333333,29.3339333333,14.5457333333,13.9064333333,43.4288666667,17.4514666667,42.245,16.1826
668.49,15.8552666667,47.4892666667,20.7269333333,29.3835333333,14.6906666667,14.0910666667,43.4968666667,17.6583333333,42.3074666667,16.34
668.82,16.0091333333,47.5488666667,20.9008,29.4978666667,14.7576666667,14.2452333333,43.5776,17.8027333333,42.3642666667,16.5044666667
669.14,16.0423666667,47.6532,20.967,29.6382666666,14.8018666667,14.3017333333,43.6922,17.9094666667,42.4473333333,16.6198
669.47,15.9850333333,47.6206,20.8522,29.5528666667,14.6908666667,14.2480333333,43.5443333333,17.8316,42.4120666667,16.6300666667
669.80,16.2276666667,47.8227,21.0895333333,29.7565333333,14.8568,14.4526666667,43.7999333333,18.0843333333,42.6640666667,16.8885333333
670.13,16.3039666667,47.9208666667,21.1156,29.7860666667,14.9351333333,14.5072666667,43.8496666667,18.17,42.6796,16.9389333333
670.45,16.4277,48.1106666667,21.2810666667,30.0228666667,15.1271333333,14.7231666667,44.1334666667,18.306,42.8812666667,17.1656666667
670.78,16.5773,48.2152,21.3839333333,30.139,15.2540666666,14.8237333333,44.1597333333,18.4164666667,42.9384,17.3114
671.10,16.6033666667,48.3096666667,21.4481333333,30.1442,15.3618,14.9329666667,44.2634666667,18.5366,43.0572666667,17.3416666667
671.43,16.6139333333,48.3450333333,21.4136,30.1752,15.2469333333,14.9917333333,44.3034666667,18.5216666667,43.0638,17.4492
671.76,16.8093333333,48.3846666667,21.5758,30.3684666667,15.4407333334,15.1286,44.3653333333,18.6931333334,43.1926,17.6030666667
672.08,16.8053333333,48.5017,21.5625333333,30.4420666667,15.4764666667,15.0672333333,44.3832,18.6784,43.2236,17.6033333333
672.41,16.6489666667,48.5063333333,21.4470666667,30.2828,15.3954666667,14.9172333333,44.3052,18.4973333333,43.0914,17.4541333333
672.74,16.7828666667,48.5838,21.5652,30.3683333333,15.5509333333,15.0669,44.4259333333,18.5308,43.2491333333,17.6234
673.06,16.7603,48.6397,21.7259333333,30.4582,15.6909333333,15.1554666667,44.6062666667,18.6360666667,43.2773333333,17.7290666667
673.39,16.5632333333,48.3269,21.4210666667,30.3075333333,15.5605333333,15.0137333333,44.3206666667,18.4336,42.9556666667,17.5574
673.72,16.6016,48.2623,21.4474666667,30.3988666667,15.5766,15.0917333333,44.4128,18.3928,42.9418666667,17.6438
674.04,16.7199666667,48.3725333333,21.5034666667,30.4256666667,15.6304,15.0849,44.3962,18.4455333333,42.96,17.7326666667
674.37,16.9159,48.5599333333,21.7089333333,30.679,15.8880666667,15.3379,44.6221333333,18.7274,43.2339333333,17.9690666667
674.69,16.8388,48.4971333333,21.5688,30.5292,15.6570666667,15.1762,44.5059333333,18.5083333333,43.0935333333,17.8694
675.02,16.9131666667,48.6079,21.599,30.606,15.8155333333,15.1944666667,44.6894666667,18.4924666667,43.1592666667,17.868
675.35,16.8394333333,48.7059,21.5987333333,30.6050666667,15.7246,15.167,44.6371333333,18.4420666667,43.1116,17.8391333333
675.67,16.8970666667,48.8346,21.7026,30.7615333333,15.7722,15.3510333333,44.7948,18.4507333333,43.2843333333,17.9585333333
676.00,17.0495333333,48.8844666667,21.7474,30.97,15.8354666667,15.4849666667,44.9246666667,18.5464666667,43.3958,18.0910666667
676.32,16.6177333333,48.6042,21.3368666667,30.6920666667,15.4170666667,15.1307666667,44.6732666667,18.2015333333,43.1191333333,17.6398666666
676.65,16.6324333333,48.5038666667,21.2425333333,30.7543333333,15.358,15.0673333333,44.5607333333,18.0534,43.1441333333,17.6047333333
676.97,16.8624,48.7841333333,21.5593333333,31.0371333333,15.6062666667,15.2601333333,44.8746666667,18.356,43.4708,17.8528666667
677.30,16.7757,48.6651333333,21.5234,30.9387333333,15.5358666667,15.2269666667,44.6728666667,18.3104666667,43.4155333333,17.7829333333
677.63,16.7805,48.6281333333,21.5091333333,30.9950666667,15.5296,15.2805333333,44.6673333333,18.3143333333,43.3809333333,17.7863333333
677.95,16.5869666667,48.5037333333,21.2359333333,30.7608666667,15.2862666667,15.0681,44.4952,17.9810666667,43.0777333333,17.5858666667
678.28,16.7672333333,48.6066666667,21.4456,30.9948666666,15.526,15.2758666667,44.5818666667,18.1633333333,43.2548,17.8339333333
678.60,16.6624,48.4155666667,21.3351333333,30.8522,15.2983333333,15.2001333333,44.4118666667,18.0856666667,43.1084666667,17.7758666667
678.93,16.8542666666,48.4965,21.4156,30.9979333333,15.4054,15.4331,44.5165333333,18.2026666666,43.2194666667,17.9242666667
679.25,16.9493666667,48.5065666667,21.4588666667,31.0266,15.4620666667,15.4907,44.513,18.3197333333,43.2268666667,17.9903333333
