wavelength,Back_PooCabf,Belly_PooCabf,Breast_PooCabf,Crissum_PooCabf,Crown_PooCabf,DorTail_PooCabf,Patch10_PooCabf,Patch11_PooCabf,Patch12_PooCabf,Rump_PooCabf,Throat_PooCabf,WingTip_PooCabf
600.87,11.7874,42.9534,29.6871333333,22.0234666666,8.68646666667,8.31226666667,28.5556666667,19.7163333334,31.8441333333,11.0998666667,28.244359596,12.8060666667
601.21,11.8142666667,42.9558,29.7435333333,22.0666,8.73226666666,8.3592,28.5793333333,19.7869333333,31.8682,11.1613333333,28.2579252525,12.825
601.54,11.8277333333,42.9818666667,29.7618,22.1174666667,8.74760000001,8.3834,28.5866,19.8598,31.8891333333,11.2142666667,28.3126222222,12.851
601.88,11.8346666667,42.9769333333,29.7738666667,22.1636666667,8.7592,8.4108,28.5906,19.9483333334,31.9214666667,11.2621333333,28.308050505,12.9076666667
602.21,11.8784,43.0043333333,29.784,22.2241333333,8.82079999999,8.45073333333,28.5977333333,20.0294,31.9294,11.3115333333,28.3341353535,12.931
602.55,11.8808666667,42.9822,29.7868,22.2515333333,8.82340000001,8.4752,28.6133333333,20.0725333333,31.9259333333,11.3364,28.3340686869,12.9574
602.88,11.8844666667,42.9913333334,29.8035333333,22.2806,8.82926666667,8.46993333333,28.6344666667,20.1138,31.9361333333,11.3542,28.3591979798,12.9612
603.22,11.8739333333,43.0183333333,29.7817333333,22.3046,8.82326666666,8.4634,28.6098,20.1523333333,31.9078,11.3434666667,28.3559414141,12.9570666667
603.56,11.855,42.9926666667,29.7591333333,22.3003333333,8.8038,8.427,28.5976666667,20.1617333333,31.8678666667,11.3512,28.3361232323,12.9209333333
603.89,11.815,42.9652666667,29.7470666667,22.3252666667,8.78093333333,8.38193333333,28.5728666667,20.1596,31.8487333333,11.3258,28.3332666667,12.8795333333
604.23,11.762,42.9140666667,29.6762,22.2849333333,8.71806666667,8.32113333333,28.5035333333,20.1102,31.777,11.2679333333,28.2550323232,12.8164
604.56,11.7387333333,42.9054666667,29.6714666666,22.3008666667,8.70653333333,8.31853333333,28.4892,20.1268,31.7924666667,11.2904,28.254979798,12.8125333333
604.90,11.7013333333,42.8930666667,29.6388666667,22.3026666667,8.66913333333,8.28366666667,28.4632666667,20.1049333333,31.7631333333,11.2708,28.2349373737,12.7923333333
605.23,11.6878,42.8584,29.6027333333,22.3051333333,8.65206666667,8.28033333333,28.4337333333,20.0956,31.7127333333,11.2544,28.1820040404,12.7758666667
605.57,11.6882,42.8552,29.6079333333,22.329,8.64153333334,8.27446666667,28.4216,20.0876666667,31.7178,11.2744666667,28.1882666667,12.7457333333
605.90,11.666,42.8012,29.5909333333,22.3250666667,8.60353333333,8.2386,28.3842666667,20.0836666667,31.7026,11.2564666667,28.163969697,12.7230666667
606.24,11.6699333333,42.7986,29.5903333333,22.3601333333,8.61253333333,8.2476,28.3681333333,20.1160666667,31.7032666666,11.2813333333,28.1553090909,12.7281333333
606.58,11.6894666667,42.8015333333,29.5987333333,22.4085333333,8.62826666667,8.27486666667,28.3602666667,20.1657333333,31.7366,11.3415333333,28.152389899,12.7469333333
606.91,11.6872,42.7399333333,29.5841333333,22.4348,8.61326666667,8.2614,28.3573333333,20.1738666667,31.7164666667,11.3770666667,28.1598545455,12.7460666666
607.25,11.6513333333,42.7272,29.5693333333,22.4523333333,8.56886666667,8.22986666667,28.3072666667,20.1505333334,31.7077333333,11.37,28.1253070707,12.7243333333
607.58,11.6512,42.6999333333,29.5596,22.4596,8.56,8.23526666667,28.289,20.1804,31.7004666667,11.4162,28.0804888889,12.7294
607.92,11.6996666667,42.7393333333,29.6085333333,22.5564,8.58373333333,8.29166666667,28.3426,20.2622666667,31.7788,11.5052666667,28.1352969697,12.7597333333
608.25,11.7625333333,42.799,29.6501333333,22.6502,8.6028,8.32786666667,28.4018666667,20.3314666667,31.8274,11.588,28.1879212121,12.8116666667
608.59,11.7905333333,42.7728,29.6330666667,22.6966,8.6266,8.3618,28.4051333333,20.3848,31.8176,11.6652666667,28.1795858586,12.8261333333
608.92,11.8048666667,42.7632666667,29.6252666667,22.7504,8.62986666667,8.36006666666,28.4385333333,20.4392,31.8563333333,11.729,28.1769191919,12.8156
609.26,11.8043333333,42.7309333333,29.6093333334,22.7865333334,8.60619999999,8.3654,28.4316,20.4589333334,31.8639333334,11.7495333333,28.1335030303,12.7908666667
609.59,11.7927333333,42.6764,29.5583333333,22.8157333333,8.59160000001,8.37733333333,28.4169333333,20.4548,31.8354,11.7996,28.0672909091,12.7832
609.93,11.8520666667,42.7071333333,29.6114,22.9123333333,8.63233333334,8.44853333333,28.4758666667,20.5432,31.8989333333,11.9090666666,28.1237575758,12.8236
610.26,11.8552,42.6825333333,29.5826666667,22.9222666667,8.60546666666,8.44086666667,28.4577333333,20.532,31.8802666666,11.9286,28.1096666667,12.8096
610.60,11.9061333333,42.6834666667,29.6218666667,22.9842666667,8.64106666667,8.5004,28.4798666666,20.592,31.9276666667,12.0164,28.1184262626,12.8387333333
610.93,11.9627333333,42.7082,29.6729333333,23.0639333333,8.70086666666,8.56786666667,28.5416666667,20.6705333333,31.9894666667,12.1134,28.1855191919,12.895
611.27,11.9936666667,42.7348666667,29.72,23.1529333333,8.72293333333,8.6038,28.5773333333,20.7292,32.0303333333,12.184,28.2308626263,12.912
611.60,12.0046666667,42.7602666667,29.7442666667,23.2200666667,8.76920000001,8.6284,28.614,20.7603333333,32.0734,12.243,28.2592161616,12.9298
611.93,12.0077333333,42.7332666666,29.7487333333,23.2497333333,8.81226666667,8.65846666666,28.6034666667,20.8187333333,32.0634,12.2899333333,28.2262808081,12.9235333333
612.27,12.0482666667,42.785,29.7820666667,23.3364,8.82653333333,8.70733333333,28.6487333333,20.8687333333,32.1192666667,12.3309333333,28.2587656565,12.9601333333
612.60,12.0699333333,42.8348666667,29.8526,23.3912,8.87973333333,8.7604,28.6743333333,20.9347333333,32.1657333333,12.398,28.309559596,13.0064666667
612.94,12.0264,42.8058666667,29.8134,23.3688,8.87559999999,8.7264,28.6262,20.9419333333,32.0982666667,12.3783333333,28.2934707071,12.9796666667
613.27,12.0715333333,42.8940666667,29.9052666667,23.4146,8.91253333333,8.75866666666,28.6792,21.0237333333,32.144,12.4255333333,28.3769959596,13.0042666667
613.61,12.0388,42.8927333333,29.8815333333,23.4113333333,8.87693333333,8.70786666667,28.6764666667,21.0018,32.0953333333,12.3956,28.3655010101,12.9911333334
613.94,12.0398,42.9321333333,29.9294666667,23.4691333333,8.88173333334,8.71646666666,28.7202666667,21.0629333333,32.1115333333,12.4353333333,28.391030303,13.013
614.28,12.0186,42.9382666667,29.9352,23.4800666667,8.87386666667,8.69759999999,28.7116,21.1157333333,32.102,12.4329333333,28.388159596,13.006
614.61,12.0364,42.9313333333,29.9604,23.5151333333,8.87546666666,8.71373333333,28.7096,21.1512666667,32.091,12.4822666667,28.3894323232,13.0096666667
614.94,11.9770666667,42.8960666667,29.8876666667,23.4593333333,8.7838,8.64846666667,28.6238666667,21.1019333334,32.0428666667,12.4244,28.3176121212,12.9525333333
615.28,11.9334666667,42.8853333333,29.8688666666,23.4214666667,8.71633333333,8.58100000001,28.5795333333,21.1192,31.9744666667,12.3989333333,28.2630020202,12.9135333333
615.61,11.8856,42.7987333333,29.8233333333,23.3586666667,8.67153333333,8.52546666667,28.5178,21.051,31.8961333333,12.3692,28.2163434343,12.8801333333
615.95,11.9067333333,42.8618666667,29.9088666667,23.4021333333,8.71353333333,8.52533333334,28.5565333334,21.1481333333,31.9632666667,12.4455333333,28.2782969697,12.9062
616.28,11.9260666667,42.846,29.9220666667,23.4306666667,8.7072,8.51746666666,28.5587333333,21.1713333334,31.9413333333,12.4454,28.2690464646,12.9134666666
616.61,12.0165333333,42.9944,30.0419333333,23.5663333333,8.7816,8.58086666667,28.671,21.3104666667,32.0649333333,12.5769333333,28.3748161616,13.0106666667
616.95,12.0432,43.046,30.0674666667,23.6582666667,8.81146666666,8.61113333333,28.7136,21.3793333333,32.1030666667,12.6276,28.4256242424,13.0757333334
617.28,12.0476,43.0631333333,30.0844666667,23.6944666666,8.84513333334,8.62606666667,28.7254,21.4173333333,32.1328666667,12.6746,28.4385676768,13.0975333333
617.62,12.0579333333,43.162,30.1655333333,23.7786,8.89353333333,8.6796,28.7828,21.5000666667,32.2055333333,12.7262,28.4993434343,13.1423333333
617.95,12.0545333333,43.2521333333,30.221,23.865,8.90293333334,8.69559999999,28.8228666667,21.5418,32.2464,12.7678666667,28.5776161616,13.1690666667
618.28,12.032,43.2798666667,30.2259333333,23.8576666667,8.884,8.67506666667,28.8262,21.5806666667,32.2251333333,12.7791333334,28.5565616162,13.1536666666
618.62,12.0819333333,43.3236,30.3139333333,23.9704666666,8.97006666667,8.74560000001,28.9096,21.6799333333,32.2406666667,12.858,28.642149495,13.2222666667
618.95,12.1857333333,43.3571333333,30.3743333333,24.0782,9.04619999999,8.87573333333,28.9820666667,21.7647333333,32.2857333333,12.9490666667,28.7379232323,13.3274
619.28,12.2472666667,43.4864,30.4649333333,24.2003333333,9.07493333333,8.90573333333,29.0768,21.8964666667,32.4110666667,13.0206,28.8276222222,13.3808666667
619.62,12.2289333333,43.4723333333,30.4657333333,24.2356666667,9.04639999999,8.91440000001,29.0671333333,21.9137333333,32.4099333333,13.0195333333,28.826789899,13.3833333333
619.95,12.1949333333,43.4629333334,30.4189333333,24.2370666667,9.02193333333,8.89413333333,29.047,21.9275333334,32.4196,13.0310666667,28.8270868687,13.354
620.28,12.1985333333,43.42,30.4034,24.2648666667,9.01973333333,8.8984,29.0395333333,21.9298666667,32.4082666667,13.0349333333,28.818579798,13.3728666667
620.62,12.2108,43.4092,30.3948,24.2668666667,9.02,8.90380000001,29.0244,21.9724,32.4002,13.0637333333,28.7953676768,13.3651333333
620.95,12.2521333333,43.4672,30.4722,24.3514,9.01980000001,8.93206666667,29.0652,22.0588666667,32.4453333333,13.1034,28.8662525252,13.3739333333
621.28,12.2705333333,43.3992666667,30.474,24.3365333333,9.00846666667,8.92926666666,29.0352,22.0674666667,32.3704666666,13.1258,28.8469575757,13.3792
621.62,12.3172666667,43.4013333333,30.4823333333,24.3732,9.04060000001,8.96226666667,29.0776,22.1188,32.3943333333,13.1834666667,28.869159596,13.4068666667
621.95,12.3462,43.4275333333,30.4981333333,24.4584,9.06933333333,9.01686666667,29.0817333333,22.1904666667,32.4452666667,13.2120666667,28.8940323232,13.4506666667
622.28,12.3577333333,43.4245333333,30.4694,24.4634666667,9.05846666666,9.02766666667,29.0837333333,22.2344,32.4572,13.2521333333,28.8963171717,13.4574
622.62,12.3104,43.3902666667,30.4397333333,24.4519333333,9.00833333334,8.94833333333,29.0328666667,22.2188666667,32.4520666667,13.2621333333,28.8435252525,13.3856666667
622.95,12.2484666667,43.2996,30.3738,24.4232,8.95819999999,8.91293333333,28.9492,22.1838,32.3741333333,13.2233333333,28.7796707071,13.3384666667
623.28,12.2608666667,43.2557333333,30.3416666667,24.4390666667,8.96486666667,8.92420000001,28.9394,22.2214666667,32.3308,13.2692,28.757379798,13.3595333333
623.62,12.3124,43.3206666667,30.4484,24.5454,9.0094,8.97393333333,28.9940666667,22.3232666667,32.3848,13.3346,28.831,13.4129333333
623.95,12.3442,43.3948666667,30.5344666667,24.6043333333,9.03600000001,9.03906666667,29.0498,22.4264,32.4231333333,13.4026,28.8981131313,13.4738666667
624.28,12.3194,43.3644,30.5475333333,24.6034666667,9.0554,9.04846666666,29.0445333333,22.4428,32.3912666667,13.4263333333,28.9116222222,13.4732
624.62,12.291,43.3082,30.4956666667,24.5739333333,9.04286666667,9.02933333333,29.0106666667,22.4364666667,32.3452666667,13.4304,28.8509292929,13.4714666667
624.95,12.3019333333,43.3644666667,30.5264666667,24.6432666667,9.05426666666,9.04066666666,29.0071333333,22.5028666667,32.398,13.4837333333,28.8660989899,13.4848
625.28,12.2966666667,43.3879333333,30.5302666667,24.6460666667,9.04993333333,9.0602,28.9856666667,22.5417333333,32.3871333334,13.4974666667,28.855779798,13.5005333333
625.61,12.3094,43.3738666667,30.5266666667,24.6675333333,9.05106666666,9.06373333333,28.9952666667,22.5709333334,32.3847333333,13.5466,28.8762686869,13.518
625.95,12.3162,43.4048,30.566,24.6882,9.05646666666,9.04826666667,29.0042666667,22.6067333333,32.3816,13.5715333333,28.8696626263,13.5508666667
626.28,12.3274666667,43.4022,30.5908,24.7068666667,9.09006666667,9.086,29.0251333333,22.6776666667,32.3658,13.5855333333,28.882420202,13.6115333333
626.61,12.3587333333,43.4584666667,30.6334666667,24.7612666667,9.1228,9.12673333334,29.0795333333,22.7272,32.397,13.6554,28.9147616161,13.6486
626.94,12.4012666667,43.5354,30.6967333334,24.8052666667,9.17160000001,9.15359999999,29.1190666667,22.8218,32.4514,13.7221333333,28.9755818182,13.7048666666
627.28,12.383,43.4867333333,30.6558666667,24.7705333333,9.13046666667,9.13726666667,29.0730666667,22.8034,32.4006666667,13.7140666667,28.9238545454,13.684
627.61,12.3476,43.4598666667,30.6273333333,24.771,9.11466666667,9.11739999999,29.0385333333,22.7825333333,32.3763333333,13.7313333333,28.8947959596,13.665
627.94,12.3596666667,43.514,30.6693333333,24.8376,9.11246666666,9.13546666666,29.0927333333,22.8351333333,32.4092666667,13.7888666667,28.9253656566,13.7031333333
628.27,12.4177333333,43.5668,30.7356666667,24.9292,9.15079999999,9.18426666666,29.1488,22.9377333333,32.4598,13.8856,28.969240404,13.7534666667
628.61,12.4052,43.5258,30.6928,24.8940666667,9.12253333333,9.14186666666,29.1399333333,22.9312,32.4061333333,13.8806666667,28.924470707,13.7337333333
628.94,12.3942,43.4512666667,30.6681333333,24.9008,9.09820000001,9.10046666667,29.1227333333,22.9444,32.3712,13.8946666667,28.8765636364,13.7180666667
629.27,12.3736,43.4238,30.6326666667,24.8974,9.08346666667,9.06699999999,29.113,22.9202,32.3292,13.8850666667,28.8244989899,13.6722
629.60,12.4223333333,43.4255333333,30.6186,24.9351333333,9.09720000001,9.11440000001,29.11,22.9524666667,32.355,13.9413333333,28.8243636364,13.6727333333
629.94,12.4134666667,43.4339333333,30.5799333333,24.9613333333,9.05213333333,9.08593333334,29.0846,22.9552,32.3359333333,13.9806666667,28.7933434343,13.6359333333
630.27,12.4200666667,43.4288666666,30.5782666667,24.9876,9.03113333333,9.06426666667,29.0839333333,23.0004666667,32.3272666667,14.0042666667,28.805979798,13.6280666667
630.60,12.3572,43.3549333333,30.5262666667,24.9753333333,8.97033333333,9.02446666667,29.0263333333,22.9495333333,32.2611333333,13.971,28.7361393939,13.5530666667
630.93,12.3915333333,43.4734666667,30.6116,25.0611333333,9.00713333333,9.07066666666,29.1201333333,23.0527333333,32.3186666667,14.0384666667,28.7857212121,13.6106666667
631.26,12.4358666667,43.4643333333,30.5913333333,25.0696666667,9.02260000001,9.09286666667,29.1164666667,23.1276666667,32.3113333333,14.0941333333,28.774630303,13.6202666667
631.60,12.4458666667,43.378,30.5592666667,25.079,9.04853333333,9.1386,29.0714,23.1598666667,32.2833333333,14.117,28.7414868687,13.6266666667
631.93,12.4432666667,43.4311333334,30.5938,25.1095333333,9.05979999999,9.142,29.1038666667,23.2094,32.314,14.1280666667,28.775369697,13.6311333333
632.26,12.4596,43.4968,30.6325333333,25.2,9.10700000001,9.20599999999,29.1494666667,23.3145333333,32.3703333333,14.1978,28.8288343434,13.6704666667
632.59,12.5351333333,43.572,30.696,25.2943333333,9.15946666667,9.27539999999,29.2120666667,23.3879333333,32.4192666667,14.2753333333,28.8883939394,13.7379333333
632.92,12.5731333333,43.6508,30.796,25.3678,9.2034,9.30573333333,29.2418666667,23.4867333333,32.4823333333,14.3537333333,28.9693636364,13.796
633.26,12.5355333333,43.6585333333,30.8186,25.4047333333,9.20846666667,9.26953333334,29.2497333333,23.5194,32.5027333333,14.3571333333,28.9871777778,13.7950666667
633.59,12.5318,43.6388,30.8236,25.4298666667,9.23126666666,9.28346666668,29.2535333333,23.537,32.4953333333,14.3824,28.9778222222,13.8022
633.92,12.5869333333,43.6504666667,30.8434666667,25.4795333334,9.28986666666,9.33566666666,29.263,23.5823333333,32.5272,14.4486666667,28.9953434344,13.8498
634.25,12.6174666667,43.6565333333,30.8715333333,25.5017333333,9.30986666666,9.34479999999,29.2983333333,23.6058666667,32.5329333333,14.4664,29.0039636364,13.872
634.58,12.5903333333,43.5829333333,30.8331333334,25.4982666667,9.30879999999,9.31546666667,29.2352666667,23.5730666667,32.4736666667,14.4693333333,28.9792040404,13.8651333333
634.91,12.5626,43.5478666667,30.8435333333,25.5268666667,9.3008,9.31799999999,29.2324666667,23.5787333333,32.4563333334,14.4795333333,28.9764343434,13.8488666667
635.25,12.5664,43.6413333333,30.8802666667,25.5498,9.27386666667,9.27033333333,29.2446,23.6142,32.4888666667,14.5138666667,28.9909878788,13.8418666667
635.58,12.4970666667,43.5346,30.7864,25.4638,9.19393333333,9.21326666667,29.1048666667,23.5446666667,32.3543333333,14.4793333333,28.8796383838,13.7786666667
635.91,12.498,43.4991333333,30.7807333333,25.485,9.18913333334,9.21639999999,29.1015333333,23.5321333333,32.3266666667,14.4951333333,28.8971070707,13.775
636.24,12.4622666667,43.4832,30.7907333333,25.4983333333,9.17300000001,9.20100000001,29.0882,23.5734666667,32.3488666667,14.5059333333,28.8862181818,13.7342666667
636.57,12.5148666667,43.5057333333,30.8105333333,25.5376666667,9.18806666667,9.25593333334,29.126,23.6709333333,32.3892,14.5478666667,28.8969474747,13.7907333333
636.90,12.5518666667,43.5248,30.8363333333,25.5636666667,9.23686666666,9.32446666667,29.1622666667,23.7282666667,32.3883333333,14.6240666667,28.9203858586,13.8282666667
637.23,12.6182666667,43.5971333333,30.9218666667,25.6413333333,9.30133333333,9.39293333333,29.2468,23.8251333333,32.4460666667,14.7223333333,28.9888626263,13.8894
637.56,12.6105333333,43.668,30.9918666667,25.7127333333,9.29446666666,9.44946666667,29.3100666667,23.8856666667,32.4907333333,14.782,29.0338343434,13.9298
637.90,12.6226,43.7138,31.0171333333,25.7458,9.30360000001,9.44473333333,29.3096666667,23.9456666667,32.5176666667,14.8346,29.037189899,13.9291333333
638.23,12.5731333333,43.6892666667,30.9564,25.7255333333,9.23686666666,9.37493333333,29.299,23.9237333333,32.5253333333,14.8147333333,29.0110666667,13.8748
638.56,12.5586666667,43.7270666667,30.9936,25.7626,9.19566666666,9.33246666667,29.2967333333,23.9311333333,32.5673333333,14.8030666667,29.0166282828,13.8643333333
638.89,12.4916666667,43.6639333333,30.9334666667,25.7471333333,9.14033333333,9.31246666667,29.2668,23.8999333333,32.5279333333,14.7744,28.988030303,13.8200666667
639.22,12.5302,43.6643333333,30.9633333333,25.8346666667,9.1986,9.35020000001,29.3277333333,23.9720666667,32.5596,14.8177333333,29.0313777778,13.8756666667
639.55,12.5384666667,43.6264666667,30.9424,25.8293333333,9.19400000001,9.34786666666,29.3170666667,23.9928666667,32.5539333333,14.8566,29.0158969697,13.8930666667
639.88,12.5322,43.5933333333,30.903,25.8406,9.20360000001,9.35459999999,29.293,23.9604,32.5163333333,14.9022666667,28.9850868687,13.8812666667
640.21,12.4775333333,43.5423333333,30.8707333333,25.8233333334,9.1926,9.32453333333,29.2658,23.92,32.4764666667,14.9245333333,28.9803757576,13.8390666667
640.54,12.5536666667,43.5767333333,30.9092,25.9268666667,9.21339999999,9.37386666667,29.3095333333,24.007,32.5240666667,14.989,29.0202666666,13.8944666667
640.87,12.5456666667,43.5491333333,30.8958666667,25.9360666667,9.21153333334,9.37986666666,29.2960666667,24.0123333333,32.5569333334,15.0104,28.9976787879,13.8903333333
641.20,12.5217333333,43.4935333333,30.8575333333,25.8834,9.19173333333,9.31253333333,29.2162666667,23.9878666667,32.4921333333,14.9833333333,28.9239616162,13.8354
641.53,12.5376,43.5346666666,30.8882666667,25.9806,9.18053333333,9.35766666666,29.281,24.0413333333,32.5540666667,15.042,28.9870848485,13.8828666667
