wavelength,Back_SalAtpf,Belly_SalAtpf,Breast_SalAtpf,Crissum_SalAtpf,Crown_SalAtpf,DorTail_SalAtpf,Patch10_SalAtpf,Patch11_SalAtpf,Rump_SalAtpf,Throat_SalAtpf,WingTip_SalAtpf
408.98,4.01,21.3738,20.1218,6.684066667,3.664,6.097566667,22.33486667,2.9546,4.391133333,28.54986667,7.811333333
409.34,4.085866667,21.473,20.19553333,6.783,3.752266667,6.176433333,22.432,3.052933333,4.468666667,28.66533333,7.895266667
409.7,4.198933333,21.62293333,20.35166667,6.908466667,3.865,6.265566667,22.58133333,3.143066667,4.569733333,28.8024,8.004866667
410.06,4.2464,21.72546667,20.41793333,6.963266667,3.9084,6.3112,22.67246667,3.198933333,4.619866667,28.89653333,8.048066667
410.42,4.247866667,21.74906667,20.43953333,6.9944,3.9134,6.3066,22.70806667,3.220466667,4.620466667,28.98373333,8.0406
410.77,4.216266667,21.783,20.467,6.9822,3.8954,6.299533333,22.7346,3.192933333,4.595866667,29.0628,8.0252
411.13,4.2144,21.79093333,20.4864,7.0272,3.904666667,6.303033333,22.768,3.201333333,4.597266667,29.11146667,8.025733333
411.49,4.2588,21.90473333,20.5508,7.104733333,3.968866667,6.362266667,22.85206667,3.253333333,4.643,29.21946667,8.070266667
411.85,4.249533333,21.98206667,20.6164,7.1174,3.9636,6.3606,22.92486667,3.242933333,4.638933333,29.31993333,8.086466667
412.21,4.312,22.07313333,20.69073333,7.196,4.040133333,6.437533333,23.02173333,3.302,4.7196,29.41953333,8.1484
412.57,4.336933333,22.17106667,20.77133333,7.235133333,4.077666667,6.4506,23.11146667,3.320133333,4.7534,29.53726667,8.190333333
412.92,4.246533333,22.19233333,20.7356,7.176933333,3.975333333,6.348966667,23.07893333,3.2252,4.666333333,29.5812,8.1192
413.28,4.2318,22.2558,20.7838,7.192533333,3.949133333,6.3331,23.13486667,3.201266667,4.649933333,29.65926667,8.072466667
413.64,4.182533333,22.3034,20.76326667,7.188933333,3.903,6.319033333,23.17033333,3.1714,4.599333333,29.74126667,8.020333333
414,4.1558,22.4036,20.8072,7.196666667,3.870066667,6.292866667,23.21693333,3.132533333,4.554866667,29.8458,7.982933333
414.36,4.124066667,22.46873333,20.82066667,7.21,3.869,6.2943,23.25446667,3.1076,4.5316,29.90553333,7.968533333
414.72,4.132466667,22.5128,20.8414,7.255266667,3.892866667,6.3006,23.30533333,3.115333333,4.5332,29.93153333,7.9878
415.07,4.100066667,22.56733333,20.8752,7.248666667,3.878333333,6.2829,23.31886667,3.095533333,4.53,29.9694,7.9752
415.43,4.076066667,22.5922,20.8972,7.235333333,3.8544,6.2643,23.35946667,3.069266667,4.504266667,30.01426667,7.9612
415.79,4.087066667,22.6516,20.91773333,7.285866667,3.864666667,6.294566667,23.45506667,3.0828,4.5082,30.08466667,7.9578
416.15,4.071333333,22.6872,20.94186667,7.2804,3.862666667,6.283833333,23.4894,3.069666667,4.497333333,30.13133333,7.937666667
416.51,4.022266667,22.6944,20.93266667,7.273666667,3.826133333,6.287133333,23.48806667,3.048333333,4.438933333,30.15126667,7.893733333
416.86,4.048466667,22.71633333,20.97886667,7.335466667,3.869133333,6.349033333,23.54893333,3.0932,4.469066667,30.1838,7.934533333
417.22,4.038,22.73586667,20.99526667,7.335733333,3.8662,6.3357,23.56773333,3.097466667,4.465066667,30.19766667,7.946933333
417.58,4.003666667,22.7332,20.99593333,7.303066667,3.839933333,6.301766667,23.57873333,3.062466667,4.432266667,30.21493333,7.9416
417.94,3.9716,22.72013333,20.96993333,7.316333333,3.8258,6.2904,23.5742,3.0544,4.397,30.19253333,7.936
418.29,4.0206,22.80333333,21.048,7.376266667,3.875733333,6.341166667,23.6528,3.1074,4.4412,30.2816,7.9808
418.65,4.048333333,22.89,21.1066,7.4238,3.8858,6.359433333,23.72846667,3.1448,4.4494,30.38766667,7.986466667
419.01,4.0544,22.9392,21.13433333,7.448,3.8952,6.386033333,23.795,3.1604,4.447733333,30.45326667,8.000133333
419.37,4.0448,23.00893333,21.16993333,7.473733333,3.905533333,6.401566667,23.83813333,3.174333333,4.446266667,30.50713333,7.999733333
419.73,4.0244,23.048,21.19726667,7.481,3.8996,6.399033333,23.84666667,3.169466667,4.426733333,30.55733333,8.006133333
420.08,4.015933333,23.0738,21.214,7.499733333,3.889,6.39,23.86726667,3.167466667,4.409133333,30.59766667,8.002866667
420.44,4.0204,23.1404,21.2554,7.529733333,3.907333333,6.3881,23.94746667,3.182866667,4.4126,30.68246667,8.015066667
420.8,4.0084,23.19586667,21.2918,7.528866667,3.910933333,6.381966667,23.98986667,3.174266667,4.4078,30.7478,8.011333333
421.16,4.013733333,23.2464,21.33953333,7.571466667,3.929933333,6.3985,24.05353333,3.198066667,4.405066667,30.81873333,8.037066667
421.51,4.0202,23.3072,21.37146667,7.598666667,3.944733333,6.420166667,24.09606667,3.214333333,4.400533333,30.85813333,8.047466667
421.87,4.009933333,23.36413333,21.4174,7.606133333,3.948866667,6.427666667,24.16366667,3.212,4.394666667,30.94,8.047733333
422.23,3.976,23.36626667,21.42046667,7.603066667,3.928333333,6.390466667,24.17153333,3.190266667,4.359866667,30.9604,8.0306
422.58,3.944466667,23.3924,21.4284,7.597666667,3.919266667,6.382,24.1938,3.168333333,4.334666667,30.97206667,8.035066667
422.94,3.9326,23.43086667,21.45466667,7.6154,3.914133333,6.368466667,24.229,3.163466667,4.321533333,31.0026,8.035733333
423.3,3.9318,23.4618,21.47246667,7.6232,3.9058,6.352133333,24.26233333,3.1646,4.3066,31.04893333,8.0354
423.66,3.893133333,23.48406667,21.47973333,7.6192,3.884866667,6.313666667,24.29026667,3.139666667,4.2664,31.0808,8.007666667
424.01,3.896333333,23.5544,21.5284,7.641133333,3.902733333,6.340866667,24.36546667,3.1606,4.264733333,31.15026667,8.024866667
424.37,3.891266667,23.60253333,21.5762,7.6604,3.8926,6.338266667,24.38873333,3.155733333,4.2564,31.1898,8.023333333
424.73,3.8892,23.6224,21.5728,7.682666667,3.896133333,6.3224,24.40533333,3.163733333,4.2496,31.20753333,8.027933333
425.08,3.875733333,23.6648,21.58413333,7.678733333,3.894,6.307833333,24.4224,3.147866667,4.2418,31.24593333,8.007133333
425.44,3.889266667,23.7154,21.64546667,7.707466667,3.91,6.3219,24.4848,3.168866667,4.2626,31.3294,8.021733333
425.8,3.930066667,23.7986,21.71466667,7.774266667,3.96,6.344533333,24.5536,3.221866667,4.301266667,31.4108,8.061533333
426.16,3.950466667,23.9036,21.78506667,7.808733333,3.980266667,6.373866667,24.642,3.2486,4.3092,31.50873333,8.085333333
426.51,3.966533333,23.94673333,21.82613333,7.8438,3.9932,6.377733333,24.67586667,3.258133333,4.305066667,31.59553333,8.080466667
426.87,4.0166,24.05193333,21.91073333,7.9148,4.053666667,6.4333,24.7872,3.301266667,4.338133333,31.72993333,8.127466667
427.23,4.0336,24.1332,21.968,7.955133333,4.085,6.459566667,24.8528,3.3136,4.362333333,31.81313333,8.1388
427.58,4.0772,24.21286667,22.02813333,7.9858,4.1236,6.5015,24.9234,3.3418,4.405733333,31.87566667,8.171133333
427.94,4.091866667,24.26966667,22.0762,8.022866667,4.1514,6.500333333,24.98293333,3.348866667,4.425466667,31.9462,8.174933333
428.3,4.097666667,24.3192,22.1006,8.0436,4.169466667,6.5024,25.0346,3.3578,4.446133333,32.01126667,8.170533333
428.65,4.086466667,24.36366667,22.1288,8.058333333,4.153066667,6.490266667,25.0856,3.341333333,4.425933333,32.07946667,8.144133333
429.01,4.066333333,24.40553333,22.1528,8.065666667,4.126666667,6.491266667,25.13253333,3.319066667,4.404866667,32.14606667,8.154266667
429.37,4.064066667,24.4878,22.20446667,8.098466667,4.1208,6.4889,25.19526667,3.310133333,4.404533333,32.24053333,8.150133333
429.72,4.041333333,24.50886667,22.21066667,8.063533333,4.079333333,6.4539,25.1924,3.264733333,4.381933333,32.2768,8.128133333
430.08,4.0618,24.568,22.23013333,8.0988,4.078466667,6.469766667,25.23033333,3.274466667,4.4024,32.32866667,8.126933333
430.44,4.049066667,24.64913333,22.2688,8.119333333,4.069,6.4667,25.3076,3.277733333,4.423533333,32.3856,8.131466667
430.79,3.982933333,24.63946667,22.25073333,8.088666667,4.0008,6.3972,25.27706667,3.225333333,4.373866667,32.3966,8.067666667
431.15,3.922666667,24.633,22.22373333,8.073866667,3.944666667,6.3648,25.26626667,3.180866667,4.335066667,32.37693333,8.047133333
431.5,3.923266667,24.7294,22.27933333,8.1078,3.936133333,6.349966667,25.34993333,3.190266667,4.322066667,32.5148,8.0502
431.86,3.8966,24.74893333,22.252,8.097466667,3.890266667,6.321733333,25.3238,3.147933333,4.282866667,32.5236,8.040466667
432.22,3.901,24.79833333,22.2742,8.105333333,3.8784,6.319966667,25.3526,3.139733333,4.2678,32.5692,8.043133333
432.57,3.903133333,24.85853333,22.32026667,8.126733333,3.8832,6.3247,25.40326667,3.139933333,4.273333333,32.6336,8.055933333
432.93,3.904866667,24.88626667,22.31626667,8.1432,3.8758,6.3058,25.40653333,3.134333333,4.266733333,32.64806667,8.025733333
433.29,3.9106,24.9398,22.3336,8.164066667,3.8856,6.306433333,25.4526,3.133466667,4.2726,32.6848,8.030266667
433.64,3.923933333,24.9756,22.363,8.204533333,3.905266667,6.321466667,25.50066667,3.151866667,4.285333333,32.71233333,8.038066667
434,3.893133333,24.96253333,22.363,8.197066667,3.8938,6.275033333,25.49373333,3.1332,4.266333333,32.70653333,8.015
434.35,3.889933333,24.99833333,22.38453333,8.201,3.8908,6.269133333,25.5024,3.1202,4.251733333,32.7446,7.9992
434.71,3.927266667,25.0862,22.4404,8.251866667,3.936933333,6.294233333,25.56106667,3.155066667,4.286933333,32.81013333,8.038
435.07,3.9642,25.15386667,22.5156,8.291066667,3.9808,6.299566667,25.63713333,3.190066667,4.3194,32.9248,8.0712
435.42,3.975,25.17113333,22.5458,8.319333333,3.989866667,6.306766667,25.6572,3.188333333,4.340333333,32.9384,8.0742
435.78,4.024466667,25.28173333,22.65173333,8.397333333,4.0436,6.345233333,25.76093333,3.247733333,4.392333333,33.0486,8.117266667
436.13,4.065866667,25.356,22.70546667,8.470733333,4.1,6.3894,25.8342,3.2888,4.4384,33.13593333,8.1644
436.49,4.076733333,25.40706667,22.73413333,8.495933333,4.120066667,6.411533333,25.8618,3.3074,4.4654,33.18153333,8.173866667
436.84,4.095733333,25.46733333,22.79593333,8.519933333,4.142333333,6.431433333,25.9342,3.320933333,4.477266667,33.25526667,8.194733333
437.2,4.094333333,25.48566667,22.80366667,8.5442,4.1468,6.4276,25.93746667,3.331733333,4.476666667,33.28473333,8.1908
437.56,4.084533333,25.5234,22.81453333,8.5482,4.1366,6.427666667,25.95886667,3.313533333,4.461533333,33.3294,8.1788
437.91,4.0674,25.569,22.82386667,8.565733333,4.1182,6.435966667,26.00646667,3.2906,4.4448,33.41426667,8.177466667
438.27,4.122466667,25.63246667,22.88133333,8.6296,4.162866667,6.475233333,26.09506667,3.3406,4.494733333,33.48413333,8.2372
438.62,4.116133333,25.65566667,22.8864,8.6292,4.148733333,6.478333333,26.12266667,3.319466667,4.484466667,33.497,8.2138
438.98,4.097866667,25.66126667,22.86873333,8.6264,4.123,6.4687,26.12633333,3.2902,4.447066667,33.49333333,8.173866667
439.33,4.089266667,25.67186667,22.8614,8.626133333,4.099733333,6.4591,26.12993333,3.278666667,4.4312,33.52106667,8.168466667
439.69,4.049733333,25.66226667,22.845,8.602,4.054,6.422666667,26.13733333,3.2342,4.390533333,33.5452,8.123066667
440.04,4.003066667,25.63546667,22.81233333,8.569733333,4.0194,6.377433333,26.1072,3.196466667,4.356733333,33.51133333,8.079466667
440.4,4.005866667,25.68826667,22.84393333,8.588,4.017066667,6.3582,26.1582,3.184933333,4.346333333,33.55506667,8.078066667
440.75,4.019466667,25.7258,22.8678,8.6262,4.037533333,6.368666667,26.17693333,3.1998,4.356733333,33.595,8.093866667
441.11,4.0194,25.7602,22.8902,8.6436,4.037866667,6.356666667,26.20753333,3.193,4.358266667,33.63706667,8.103533333
441.47,4.013933333,25.79833333,22.90826667,8.663,4.030466667,6.351433333,26.23213333,3.190066667,4.358533333,33.68646667,8.099
441.82,4.0274,25.85453333,22.93233333,8.686933333,4.047733333,6.364233333,26.2592,3.198533333,4.371733333,33.69273333,8.099933333
442.18,3.961333333,25.853,22.9172,8.6456,3.9976,6.3175,26.23966667,3.141866667,4.314533333,33.70153333,8.063
442.53,3.959733333,25.90486667,22.96506667,8.678466667,4.006933333,6.314033333,26.29166667,3.171133333,4.317933333,33.78026667,8.079066667
442.89,3.967266667,25.99526667,23.0192,8.730733333,4.0268,6.326733333,26.3562,3.197666667,4.3404,33.85193333,8.117333333
443.24,3.957933333,26.06786667,23.06533333,8.772933333,4.046733333,6.344366667,26.40906667,3.215466667,4.338533333,33.9242,8.133266667
443.6,3.9846,26.14493333,23.10253333,8.824933333,4.096466667,6.382566667,26.4696,3.2636,4.367466667,33.97006667,8.172533333
443.95,4.013,26.27306667,23.2068,8.9028,4.142466667,6.444233333,26.57773333,3.306133333,4.397066667,34.097,8.237133333
444.31,4.017733333,26.32613333,23.22433333,8.9324,4.150933333,6.481233333,26.61373333,3.324666667,4.397466667,34.14126667,8.2696
444.66,4.0034,26.38633333,23.24686667,8.950266667,4.123266667,6.473733333,26.6718,3.3086,4.384,34.1714,8.279666667
445.02,3.967266667,26.41706667,23.2672,8.948066667,4.1018,6.464666667,26.68813333,3.283666667,4.343333333,34.193,8.2568
445.37,3.962533333,26.444,23.29246667,8.974733333,4.109,6.459666667,26.72933333,3.2892,4.334466667,34.2292,8.270666667
445.72,3.976133333,26.47373333,23.32493333,8.9932,4.117933333,6.463,26.763,3.301,4.325533333,34.26766667,8.288466667
446.08,3.9988,26.52733333,23.36566667,9.050133333,4.145733333,6.483433333,26.81453333,3.336466667,4.345266667,34.32846667,8.301266667
446.43,3.9688,26.5272,23.34833333,9.029,4.120466667,6.468033333,26.80693333,3.303266667,4.313133333,34.34513333,8.285666667
446.79,3.987533333,26.54686667,23.3658,9.040066667,4.138666667,6.48,26.8438,3.309066667,4.3162,34.38966667,8.284666667
447.14,3.990333333,26.59433333,23.40153333,9.0568,4.144133333,6.4662,26.89886667,3.314666667,4.325666667,34.4324,8.295866667
447.5,3.984333333,26.647,23.4382,9.0842,4.145466667,6.450733333,26.94473333,3.299933333,4.3176,34.49,8.289866667
447.85,3.9702,26.6732,23.43526667,9.075933333,4.126933333,6.4161,26.96086667,3.281933333,4.290533333,34.52126667,8.272533333
448.21,3.9514,26.71253333,23.45673333,9.090466667,4.116933333,6.3891,27.00093333,3.264066667,4.275333333,34.58853333,8.244466667
448.56,3.944866667,26.7474,23.47946667,9.122533333,4.1354,6.3755,27.02106667,3.269,4.2722,34.67446667,8.2356
448.92,3.978133333,26.80306667,23.51773333,9.175466667,4.181933333,6.4049,27.0882,3.308066667,4.3208,34.75753333,8.2766
449.27,3.9844,26.8854,23.56633333,9.2124,4.203466667,6.417166667,27.1478,3.3202,4.3268,34.84346667,8.2858
449.62,3.9442,26.93693333,23.59313333,9.221,4.176866667,6.386066667,27.19933333,3.296,4.303733333,34.92133333,8.261866667
449.98,3.948933333,27.011,23.63586667,9.253466667,4.1898,6.3868,27.25606667,3.295466667,4.318266667,35.00033333,8.278333333
450.33,3.982266667,27.1006,23.7228,9.3404,4.230133333,6.437933333,27.34406667,3.326066667,4.352533333,35.09233333,8.315
450.69,3.9816,27.192,23.77626667,9.398266667,4.232333333,6.448,27.40966667,3.336533333,4.3546,35.17226667,8.337466667
451.04,3.9826,27.23346667,23.78006667,9.422066667,4.251133333,6.4702,27.42,3.3272,4.344266667,35.1892,8.3332
451.4,3.969266667,27.25613333,23.8012,9.435133333,4.235866667,6.486666667,27.43393333,3.3306,4.327133333,35.22053333,8.337933333
451.75,3.940133333,27.2432,23.78993333,9.439733333,4.2062,6.4657,27.4346,3.304266667,4.2948,35.23213333,8.3076
452.1,3.962933333,27.26966667,23.82013333,9.4866,4.233666667,6.494533333,27.45206667,3.345933333,4.3192,35.23773333,8.3482
452.46,3.961333333,27.3286,23.86913333,9.493466667,4.234866667,6.509133333,27.51693333,3.3538,4.3316,35.2492,8.362666667
452.81,3.948666667,27.36633333,23.888,9.507666667,4.209933333,6.4745,27.53693333,3.3306,4.299466667,35.2768,8.342066667
453.17,3.938866667,27.39853333,23.90926667,9.5136,4.200933333,6.470833333,27.56706667,3.3184,4.2872,35.3136,8.333866667
453.52,3.960466667,27.45193333,23.947,9.561266667,4.2188,6.4975,27.6182,3.332666667,4.304466667,35.37026667,8.3554
453.87,3.943133333,27.47886667,23.96026667,9.5504,4.1966,6.469033333,27.62913333,3.3138,4.277666667,35.39366667,8.332933333
454.23,3.947,27.54173333,23.9778,9.5684,4.21,6.438833333,27.67573333,3.3276,4.285466667,35.424,8.343666667
454.58,3.947,27.59286667,24.00326667,9.594333333,4.214,6.439233333,27.7024,3.332466667,4.2968,35.46846667,8.3434
454.93,3.9254,27.60493333,24.02086667,9.594133333,4.181333333,6.4097,27.71606667,3.319466667,4.293733333,35.4912,8.317466667
455.29,3.926,27.6566,24.0512,9.615133333,4.179533333,6.399366667,27.74646667,3.3152,4.309266667,35.55133333,8.315933333
455.64,3.982666667,27.7694,24.117,9.689333333,4.229466667,6.447933333,27.83906667,3.367466667,4.364333333,35.63746667,8.369466667
456,3.9636,27.834,24.1376,9.6818,4.215533333,6.427233333,27.88246667,3.3278,4.3396,35.7094,8.3456
456.35,3.945333333,27.85766667,24.126,9.697,4.184866667,6.404733333,27.90553333,3.304266667,4.311866667,35.7496,8.306933333
456.7,3.9506,27.89186667,24.146,9.7178,4.1836,6.4226,27.9418,3.309733333,4.323466667,35.7976,8.307333333
457.06,3.9628,27.9274,24.14546667,9.759266667,4.195266667,6.429733333,27.97493333,3.321333333,4.3526,35.84473333,8.328466667
457.41,3.976933333,27.93753333,24.15273333,9.776133333,4.2206,6.438133333,27.9728,3.330333333,4.373333333,35.8482,8.341333333
457.76,3.998266667,27.967,24.15853333,9.813466667,4.248866667,6.468966667,28.01106667,3.3458,4.406466667,35.8682,8.360133333
458.12,3.9954,27.97713333,24.15993333,9.830666667,4.222933333,6.455533333,28.0232,3.331066667,4.398866667,35.88346667,8.3514
458.47,3.980466667,27.99466667,24.1818,9.829933333,4.209666667,6.438,28.05313333,3.314133333,4.3944,35.91333333,8.342733333
458.82,4.0172,28.07046667,24.22233333,9.887666667,4.239933333,6.469833333,28.12153333,3.341933333,4.424066667,35.9966,8.379733333
459.18,4.0244,28.0768,24.21633333,9.902266667,4.249066667,6.4704,28.12526667,3.351866667,4.4268,35.98813333,8.382466667
459.53,4.0148,28.08033333,24.23233333,9.900666667,4.222666667,6.443833333,28.128,3.326466667,4.411333333,36.0084,8.354066667
459.88,4.035466667,28.12813333,24.2758,9.941533333,4.2384,6.452866667,28.17406667,3.3514,4.436133333,36.06366667,8.371333333
460.24,4.051733333,28.155,24.29673333,9.972,4.265933333,6.454233333,28.17646667,3.3656,4.457,36.09813333,8.386933333
460.59,4.068466667,28.21613333,24.33153333,9.993133333,4.276666667,6.466333333,28.22966667,3.374,4.4696,36.1534,8.409733333
460.94,4.078533333,28.27346667,24.37146667,10.01893333,4.277066667,6.460366667,28.2704,3.384,4.477,36.19193333,8.407933333
461.29,4.072533333,28.33126667,24.39633333,10.04713333,4.263733333,6.4417,28.32573333,3.376266667,4.485333333,36.2728,8.399133333
461.65,4.0592,28.36866667,24.41653333,10.07186667,4.2404,6.421366667,28.34673333,3.358333333,4.468066667,36.31893333,8.383266667
462,4.0632,28.4148,24.43366667,10.08,4.229866667,6.410566667,28.37166667,3.351666667,4.4652,36.3754,8.373733333
462.35,4.103466667,28.48666667,24.48013333,10.12906667,4.235066667,6.4064,28.4218,3.365066667,4.4914,36.46073333,8.399
462.71,4.0996,28.51653333,24.5038,10.15173333,4.2158,6.386666667,28.44633333,3.349533333,4.488333333,36.50986667,8.385933333
463.06,4.108133333,28.59253333,24.55346667,10.19953333,4.199066667,6.365,28.516,3.3366,4.5012,36.6094,8.4038
463.41,4.1228,28.66026667,24.57546667,10.2502,4.2216,6.377433333,28.5736,3.352866667,4.535333333,36.69093333,8.428133333
463.76,4.133066667,28.66253333,24.57233333,10.28486667,4.2108,6.375933333,28.55946667,3.341933333,4.552933333,36.71546667,8.414133333
464.12,4.166066667,28.7234,24.61006667,10.3104,4.2092,6.392833333,28.62706667,3.352866667,4.5864,36.78533333,8.430466667
464.47,4.169133333,28.75033333,24.62826667,10.34173333,4.210933333,6.373433333,28.62686667,3.3416,4.607266667,36.7982,8.4212
464.82,4.176266667,28.73853333,24.636,10.34786667,4.199133333,6.369133333,28.62506667,3.329133333,4.6086,36.8146,8.4206
465.17,4.2052,28.7928,24.66753333,10.3856,4.202,6.375833333,28.663,3.329533333,4.619866667,36.88093333,8.427066667
465.53,4.236266667,28.848,24.68833333,10.426,4.211266667,6.381766667,28.69673333,3.349133333,4.661533333,36.9396,8.434866667
465.88,4.252533333,28.88973333,24.71753333,10.45913333,4.235666667,6.387666667,28.74013333,3.344133333,4.691466667,36.98366667,8.423733333
