wavelength,Back_HapRusf,Belly_HapRusf,Breast_HapRusf,Crissum_HapRusf,Crown_HapRusf,DorTail_HapRusf,Rump_HapRusf,Throat_HapRusf,WingTip_HapRusf
643.85,10.8275333333,25.6218666667,20.7648,23.2625333333,9.73226666666,13.2467333333,11.7330166667,19.5338,13.8614333333
644.18,10.8806666667,25.6419333333,20.812,23.3246666667,9.76266666665,13.3195333334,11.7518833333,19.5795333334,13.9162333333
644.51,10.8943333333,25.5836,20.8309333333,23.2722666667,9.67173333333,13.281,11.755775,19.5446666667,13.9003333333
644.84,10.8336666667,25.6466,20.8050666667,23.2546666667,9.59306666667,13.251,11.7244333333,19.5894666667,13.8423
645.17,10.9539333333,25.7330666667,20.9066,23.2522666667,9.70073333333,13.3400666667,11.8302916667,19.7327333333,13.9982666667
645.50,11.0772666666,25.8712,21.0201333333,23.2835333333,9.77980000001,13.4568666667,11.9133666667,19.8414,14.0730666667
645.83,11.2236666667,25.9457333333,21.1586,23.396,9.91246666667,13.6190666667,12.0085916667,19.9239333333,14.1863666666
646.16,11.3347333333,25.9934,21.3261333333,23.4777333333,10.0095333333,13.7658666666,12.0841916667,19.9562,14.302
646.49,11.3886666667,26.035,21.4182,23.5067333334,10.0842666667,13.7863333333,12.1576416667,20.0255333333,14.4152666667
646.82,11.4578666667,26.1322,21.5338666667,23.6078,10.1496,13.8334666667,12.2603666667,20.0723333333,14.5397
647.15,11.4996666667,26.1607333333,21.6054666667,23.6204666667,10.1901333333,13.85,12.3119,20.0892,14.5692666667
647.48,11.5314666667,26.2384666667,21.6408,23.7033333333,10.2709333333,13.8715333333,12.3805166667,20.0400666667,14.6146666667
647.81,11.4221333333,26.1038,21.5034,23.5662,10.1439333333,13.7449333333,12.299,19.8499333333,14.4845666667
648.14,11.3369333333,26.0252666667,21.4778,23.5316,10.1,13.6744,12.2306083333,19.7498666667,14.3978
648.47,11.2988,25.884,21.3933333333,23.4721333333,10.0584666667,13.5778666667,12.1856333333,19.5894,14.3474
648.80,11.3323333333,25.8865333333,21.4205333333,23.5465333333,10.0512666667,13.5828,12.2042333333,19.5966,14.3876333333
649.13,11.4053333333,25.9663333333,21.4984666666,23.6812666667,10.1376,13.6144,12.2325916667,19.6859333333,14.4536666667
649.46,11.4316666667,26.0617333333,21.5610666667,23.7674,10.196,13.6177333333,12.2728416667,19.7664,14.5442666667
649.79,11.5176,26.2066666667,21.6679333333,23.8461333333,10.2716666667,13.683,12.3844,19.8973333333,14.6598666667
650.11,11.5289333333,26.2336,21.6955333333,23.8112,10.2764,13.7012,12.3673166667,19.9018666667,14.6670666667
650.44,11.4963333333,26.1754,21.6582,23.7634,10.1978,13.6808666667,12.3055,19.9128666667,14.6308333333
650.77,11.5438666667,26.2453333333,21.7266666667,23.8328666667,10.1971333333,13.7603333334,12.3127166667,19.9865333333,14.6349
651.10,11.6604,26.3082666667,21.8005333333,23.8735333333,10.2878666667,13.8694666667,12.4108833333,20.0867333333,14.7657333333
651.43,11.7808,26.4913333333,21.9950666667,24.0404666667,10.4212666667,14.0442666667,12.5461666667,20.2964666667,14.9089333333
651.76,11.8585333333,26.6183333333,21.9744666666,24.1018,10.4923333333,14.1260666667,12.5798416667,20.3713333333,15.0104333333
652.09,11.847,26.6167333333,21.9236666667,23.986,10.4354666667,14.0705333333,12.4786583333,20.3222666667,14.9519666667
652.42,11.8432,26.6564,21.9417333333,24.0061333333,10.409,14.0748,12.431225,20.314,14.9259
652.75,11.8592,26.6366666667,21.9814666667,24.0108666666,10.4504666667,14.1244666667,12.495525,20.3462,14.9787333333
653.08,11.9427333333,26.7604,22.0948,24.1244,10.5298666667,14.2314666666,12.6301333333,20.4405333334,15.0498333333
653.41,11.8272,26.6502,22.0182,24.1078,10.4452,14.1664666667,12.5339666667,20.3985333333,14.9589666667
653.74,11.8002666667,26.6977333333,22.0588,24.1813333333,10.4354666667,14.1473333333,12.5636833333,20.4278666667,14.9283
654.06,11.7910666667,26.6972,22.0137333333,24.1364,10.4638,14.1151333333,12.588375,20.3614666667,14.8936666667
654.39,11.8072,26.7064,22.0642,24.1687333333,10.5382666667,14.1134666667,12.6296916667,20.3724666667,14.9350666667
654.72,11.8336,26.7636,22.0992666666,24.2325333333,10.5675333333,14.1801333333,12.62895,20.4172666667,14.9784666667
655.05,11.7800666667,26.6735333333,22.0322666667,24.1146666667,10.5118,14.1134,12.56545,20.3181333334,14.9583666667
655.38,11.7814666667,26.7446666667,22.1533333333,24.1765333333,10.5690666666,14.1571333333,12.6329166667,20.3786666667,14.9683333333
655.71,11.9539333333,26.8714666667,22.3602666667,24.38,10.7761333333,14.3754666667,12.8534583333,20.5989333333,15.2288333333
656.04,12.0662666667,26.9756666667,22.4957333333,24.4716,10.9488,14.5459333333,13.006425,20.749,15.3732666667
656.37,12.0628,27.0236666667,22.5031333333,24.5431333333,10.9591333333,14.5808,13.0051916666,20.7644,15.3674333333
656.69,11.8975333333,26.8578666667,22.3484,24.3466666667,10.7894,14.4260666667,12.80525,20.5858,15.2144333333
657.02,11.7981333333,26.7526666667,22.2046666667,24.161,10.6463333333,14.2676,12.7034833333,20.4084,15.0811
657.35,11.7546666667,26.6300666667,22.0964666667,24.0911333333,10.5804,14.194,12.6249583333,20.3260666667,15.0351333333
657.68,11.7464,26.6422666667,22.1754666667,24.1484,10.5426666667,14.2221333333,12.6229833333,20.4143333333,15.0098
658.01,11.7794666667,26.67,22.2026666667,24.1517333333,10.5484666667,14.2884,12.6292416667,20.4776666667,15.0342666666
658.34,11.6966,26.5974,22.1483333333,24.0991333333,10.4554666667,14.1988,12.542925,20.4054666667,14.9034666667
658.66,11.7192666667,26.6412,22.1139333333,24.0976666667,10.4646,14.2081333333,12.5608916667,20.4276666667,14.8918666667
658.99,11.7774666667,26.6225333333,22.1076,24.114,10.4894,14.2181333333,12.6064583333,20.4526666667,14.9166
659.32,11.6667333333,26.5604,22.0522666667,24.0961333333,10.4134666667,14.1596666667,12.540975,20.405,14.805
659.65,11.627,26.5543333333,21.9916666667,24.0734666667,10.3518666667,14.0797333333,12.5031916667,20.3494,14.7716333333
659.98,11.6381333333,26.5208,21.9616,24.0292666667,10.3235333333,14.0243333333,12.4995,20.3136666667,14.7813333333
660.31,11.6521333333,26.5085333333,21.9634666667,24.0442666667,10.3069333333,14.0215333333,12.5100166667,20.2894666667,14.7621
660.63,11.8100666666,26.7143333333,22.1352666666,24.2524,10.4780666666,14.2406666666,12.6393416667,20.5296,14.9219666667
660.96,11.9003333333,26.8512666666,22.2706,24.3197333333,10.6084,14.3789333333,12.7295916667,20.6283333333,15.0551666667
661.29,12.0646666667,27.0112,22.4012,24.4340666667,10.7830666667,14.5222666667,12.872525,20.6950666667,15.2114666667
661.62,12.1218666667,27.034,22.411,24.4749333333,10.8293333333,14.5617333333,12.902375,20.6768666667,15.2075666667
661.94,12.1618666666,27.0545333333,22.4491333333,24.4722666667,10.8746666667,14.6378666667,12.991075,20.7061333333,15.3317666667
662.27,12.2260666667,27.1070666667,22.5364666667,24.5527333334,10.9408666667,14.7241333333,13.0456,20.8107333333,15.3990666667
662.60,12.2246,27.0799333333,22.5807333333,24.6064666667,10.9647333333,14.7915333333,13.0505916667,20.8298,15.4332333333
662.93,12.2434666667,27.1494,22.5475333333,24.5358,10.9214,14.7276,12.9833666667,20.7871333333,15.4174
663.26,12.2348,27.1477333333,22.5955333333,24.53,10.9553333334,14.7779333333,12.98405,20.8080666667,15.3844333333
663.58,12.2279333334,27.1808666667,22.6588,24.5724666667,11.0082666667,14.8736,12.9713666667,20.8300666667,15.3866333333
663.91,12.1916,27.1710666667,22.6874666667,24.501,11.0208666667,14.8651333333,12.9162666667,20.9152,15.3613333333
664.24,12.002,26.936,22.4952,24.2648,10.8466,14.6546,12.7348666667,20.6428,15.1444333333
664.57,11.9103333334,26.8364666667,22.3949333333,24.1779333333,10.717,14.5206666667,12.6526083333,20.5568,15.0188
664.89,11.6948,26.6854666667,22.2644666667,24.0469333334,10.5672,14.3948666667,12.4570083333,20.4100666667,14.9279333333
665.22,11.6050666667,26.6493333333,22.2838666667,24.0274666667,10.5128,14.3332666667,12.4158083333,20.4394,14.9298666667
665.55,11.5358,26.6110666667,22.2328,23.9877333333,10.4818666667,14.2406,12.3283916667,20.392,14.8103
665.87,11.5616,26.6544666667,22.2956666666,24.0413333333,10.4724666667,14.2496,12.3145083334,20.3933333333,14.8094333333
666.20,11.5181333333,26.6812666667,22.3124,23.958,10.4305333333,14.2388666667,12.2774333333,20.3657333333,14.8308666667
666.53,11.7484666667,26.7887333333,22.5513333333,24.1630666667,10.6660666667,14.4930666667,12.492375,20.5792,15.0546
666.86,11.8451333333,26.8834,22.6266,24.2725333333,10.7523333333,14.641,12.5998333333,20.6847333333,15.1559
667.18,11.8654666667,26.8729333333,22.6087333333,24.2544666667,10.7441333333,14.6804,12.6548166667,20.6936666666,15.1946333333
667.51,11.9481333333,26.8988666667,22.623,24.3488,10.7951333333,14.766,12.7569,20.6655333333,15.2547333333
667.84,12.0622,27.1398666667,22.7992666667,24.5358666667,10.8960666667,14.9200666667,12.9313,20.8732,15.4429666667
668.16,12.0752666667,27.1484666667,22.7825333333,24.5526,10.9114666667,14.9866,12.890325,20.9056,15.4595333333
668.49,12.0908,27.1167333333,22.7167333333,24.5822666667,10.9360666667,14.9932,12.893575,20.9189333334,15.3889666667
668.82,12.0259333333,27.1084,22.6646,24.5287333333,10.8406,14.977,12.8773333333,20.8106,15.3322333333
669.14,12.0532666667,27.1956666667,22.6919333333,24.5946,10.8925333333,15.0482,12.9204583333,20.8419333333,15.3786
669.47,11.9128,27.061,22.5534666667,24.4907333334,10.7916666667,14.9330666667,12.799675,20.7578,15.2897333334
669.80,11.8576,27.0426,22.4574,24.4476,10.7231333333,14.8302,12.7353416667,20.7408,15.1590333333
670.13,11.6493333333,26.9089333333,22.3263333333,24.3454,10.5596666667,14.6746666667,12.560275,20.5384666667,14.9705333333
670.45,11.5349333333,26.7665333333,22.237,24.2846,10.4210666667,14.5580666667,12.4419166667,20.4302,14.9143666667
670.78,11.4755333333,26.7355333333,22.2313333333,24.2708,10.3735333333,14.4980666666,12.4082083333,20.4166,14.8543333333
671.10,11.4446666667,26.7849333333,22.2478666667,24.2712666667,10.3850666667,14.5032,12.3848416667,20.4268,14.8491
671.43,11.4324666667,26.6036666667,22.2586666667,24.2102666667,10.3678666667,14.4572666667,12.263075,20.321,14.7622333333
671.76,11.4921333333,26.56,22.2608,24.2279333333,10.4005333333,14.4629333333,12.2966833333,20.3514666667,14.7636
672.08,11.5199333333,26.5583333333,22.2816,24.1977333333,10.3867333334,14.4948666667,12.30105,20.3462,14.8156666667
672.41,11.5914,26.5745333333,22.2956,24.3352666667,10.4788666667,14.521,12.3277166667,20.4488,14.8733
672.74,11.5614,26.4234666666,22.2434666667,24.3008666666,10.4079333333,14.5125333334,12.2747833333,20.4566666667,14.7914
673.06,11.5229333333,26.4218,22.2240666667,24.2684,10.4080666667,14.5932666667,12.2983083333,20.4299333333,14.8127333333
673.39,11.5533333333,26.3778666667,22.243,24.3232,10.4592666667,14.708,12.342575,20.413,14.898
673.72,11.7161333333,26.4636666667,22.3906666667,24.3948666667,10.6158666667,14.9092,12.5549166667,20.5946,15.0491
674.04,11.618,26.3749333333,22.3586,24.2933333333,10.5516,14.8430666667,12.4557166667,20.4855333333,14.9566
674.37,11.6158666667,26.3484,22.3713333333,24.2823333333,10.5423333333,14.8294666667,12.4289166667,20.4833333333,14.9718333333
674.69,11.5584,26.3127333333,22.3296666667,24.2463333334,10.4680666667,14.8247333333,12.4135166667,20.4687333334,14.9951666667
675.02,11.4434666666,26.3134,22.1928,24.1597333333,10.3923333333,14.7982666667,12.3928,20.4276,14.8868333333
675.35,11.4052,26.4507333333,22.33,24.2590666667,10.3575333333,14.8772,12.41005,20.5056,14.8797333333
675.67,11.3743333333,26.4650666667,22.3464,24.2671333333,10.3268,14.8730666667,12.432125,20.5454,14.8407333333
676.00,11.3325333333,26.4082,22.3054666667,24.1214,10.2964666667,14.8462,12.375025,20.4517333333,14.8007333333
676.32,11.2583333333,26.3236,22.242,24.0457333333,10.2108,14.7276,12.282025,20.3171333333,14.7424666667
676.65,11.3198666667,26.2898,22.2374666667,24.0972,10.2250666667,14.7290666667,12.2921,20.3302666667,14.6968333333
676.97,11.2928666667,26.2897333333,22.2342,24.0924666667,10.2127333333,14.6604666667,12.2435166667,20.3354,14.6872333333
677.30,11.2241333333,26.3446,22.2142,24.1365333333,10.1669333333,14.5784666667,12.1611833333,20.3372666667,14.6652
677.63,11.3334,26.4928666667,22.3010666667,24.2538,10.2675333333,14.6400666666,12.284525,20.523,14.8064666667
677.95,11.2587333333,26.4967333333,22.2605333333,24.2813333333,10.2334666667,14.6061333333,12.222925,20.5054666667,14.7251666667
678.28,11.2844,26.4946666667,22.2478,24.3194,10.2653333333,14.6205333333,12.2008666667,20.5646,14.7116
678.60,11.5256,26.6594,22.5043333333,24.5817333333,10.4980666667,14.8642,12.390225,20.8073333333,15.008
678.93,11.5524666667,26.6254,22.4874,24.534,10.5412,14.8888666667,12.4415,20.8077333333,15.1113
679.25,11.5878666667,26.6612,22.5094666667,24.62,10.5844666666,14.8974,12.4535416666,20.8282666667,15.2000333333
679.58,11.5254,26.6226666667,22.4647333333,24.5927333333,10.5083333333,14.853,12.4290166667,20.8003333333,15.1448333333
679.90,11.5366,26.6895333333,22.4705333333,24.5820666667,10.5334,14.8922666667,12.44965,20.8520666667,15.1978666667
680.23,11.4944,26.7046666667,22.488,24.5664,10.5413333333,14.8810666667,12.401475,20.8124666667,15.2306
680.55,11.4823333333,26.6734666667,22.4421333334,24.5805333333,10.4791333333,14.8702666667,12.408825,20.7818,15.1620333333
680.88,11.4963333333,26.6452666667,22.4176,24.5634666667,10.4519333333,14.901,12.39735,20.7628,15.1389666667
681.20,11.4792666667,26.5982,22.3910666667,24.5938666667,10.4148,14.9285333333,12.367525,20.7394666667,15.0648333333
681.53,11.6036,26.659,22.4505333333,24.6125333333,10.4896666667,15.0138,12.4338666667,20.7864,15.1783333333
681.85,11.6063333333,26.6366,22.4584,24.6017333333,10.4839333333,14.9908666667,12.42185,20.7090666667,15.1647333333
682.18,11.4364666666,26.4528666667,22.2390666667,24.4484666667,10.3386666667,14.8145333333,12.2933833333,20.5480666667,15.0046666667
682.50,11.3828,26.4502666667,22.2213333333,24.4625333333,10.3032,14.7740666667,12.1865,20.5089333333,14.9219
682.83,11.2760666667,26.3254,22.1021333333,24.3146,10.1411333333,14.6812666667,12.075875,20.3630666667,14.7605
683.15,11.3710666667,26.4068666667,22.1809333333,24.4039333334,10.2505333333,14.8136666666,12.1244333333,20.482,14.8941
683.48,11.4624666667,26.4669333333,22.2913333333,24.5172,10.3022666667,14.879,12.2484083333,20.5834666667,14.9508333333
683.80,11.5337333333,26.4701333333,22.3572,24.5363333333,10.3476666667,14.9292,12.3938,20.6428,14.9529333333
684.13,11.5046,26.4655333333,22.3960666667,24.4908666667,10.3438666667,14.9818,12.4076333333,20.6212,15.0106
684.45,11.4311333333,26.4220666667,22.3028666667,24.4496,10.3404,14.9333333333,12.3921833333,20.5604666667,14.9753666667
684.78,11.3791333333,26.3722666667,22.1961333333,24.3066666667,10.3479333333,14.867,12.3228583333,20.5005333333,14.926
685.10,11.2722,26.2861333333,22.0972,24.2445333333,10.2162666667,14.7910666667,12.2602083333,20.4278,14.8131
685.43,11.2244,26.2239333333,22.0314666667,24.2282,10.204,14.7718666667,12.2307916666,20.4138666667,14.7664666666
685.75,11.3167333333,26.285,22.1191333333,24.2598666666,10.2823333333,14.8394,12.2884583333,20.4426666667,14.8075666667
686.08,11.2448,26.2101333333,21.9533333333,24.1424666667,10.2380666667,14.7731333333,12.3212333333,20.3634,14.7737666667
686.40,11.3262666666,26.3331333333,22.0502666667,24.2185333333,10.3537333333,14.8578666667,12.39195,20.425,14.8661
686.72,11.3122,26.2468,22.0326666667,24.1935333333,10.2901333333,14.8044666667,12.3671083333,20.3245333333,14.7478333333
687.05,11.2937333333,26.2689333333,21.9790666667,24.15,10.3452666667,14.8212666667,12.3050416667,20.2616666667,14.7197333333
687.37,11.3184666667,26.3506666667,21.9637333333,24.2063333333,10.4209333333,14.8674666667,12.29745,20.3253333333,14.8072
687.70,11.3473333334,26.307,21.9207333333,24.1564,10.4371333333,14.8140666667,12.27735,20.3557333333,14.7701333333
688.02,11.4330666667,26.3606,21.965,24.1638666667,10.4494,14.8784,12.3339833333,20.4181333333,14.8037
688.34,11.4926666667,26.4117333333,22.0231333334,24.1978,10.4729333333,14.9228666667,12.4560666667,20.4486666667,14.8814
688.67,11.5161333333,26.4350666667,22.0164,24.2280666667,10.5712,14.9534666667,12.536425,20.5324,14.9477666667
688.99,11.5894,26.5155333333,22.0768666667,24.2356,10.6011333333,15.0253333333,12.6126833333,20.6139333333,15.0622666667
689.32,11.6494,26.6133333333,22.08,24.2144666667,10.5450666667,15.0230666667,12.60465,20.6626666666,15.1359333333
689.64,11.763,26.651,22.2398666667,24.2992666667,10.5926,15.1222,12.6329333333,20.7332666667,15.1775666667
689.96,11.7647333333,26.6154,22.2469333333,24.2965333333,10.6072,15.1542666667,12.6584166667,20.7610666667,15.1908
690.29,11.7856,26.7234,22.2447333333,24.3053333333,10.5898666667,15.1872666667,12.6929666667,20.7957333333,15.2297
690.61,11.8198,26.7564666667,22.3298,24.3822,10.6220666667,15.2535333333,12.7627333333,20.8838666667,15.3463666667
690.94,11.8444666667,26.7708,22.4083333333,24.3950666667,10.5780666667,15.2763333333,12.7689916667,20.8888,15.3433
691.26,11.8422666667,26.8332666667,22.41,24.41,10.5717333333,15.3044666667,12.6817666667,20.8412,15.3059333333
691.58,11.8323333333,26.802,22.4590666667,24.459,10.5543333333,15.3207333333,12.6159583334,20.8417333333,15.2876666667
691.91,11.7842666667,26.7964666667,22.4226666667,24.4204,10.4396,15.299,12.4647166667,20.7602,15.2448
692.23,11.9595333333,26.9200666667,22.5924666667,24.5216,10.5402,15.4587333333,12.536475,20.9221333333,15.3467666667
692.55,11.9864,26.9345333333,22.6315333334,24.4725333333,10.4908,15.4640666667,12.4894916667,20.8712666667,15.3111
692.88,11.9108666667,26.8790666667,22.5872,24.4356,10.463,15.5091333333,12.4913833333,20.8095333333,15.2309
693.20,11.8511333333,26.8218,22.5124,24.3149333333,10.3354,15.4081333333,12.3648,20.7522666667,15.1448666667
693.52,12.0246,26.9634666667,22.6522,24.4744,10.4754666667,15.592,12.5198833333,20.9802666667,15.3394666667
693.85,12.0297333333,27.0353333333,22.7410666667,24.4962,10.5410666667,15.5764,12.5105916667,21.0391333333,15.3925666667
694.17,12.039,27.0049333333,22.6675333333,24.3906666666,10.4432666667,15.5298666667,12.433125,20.9524,15.3063
694.49,12.1813333333,27.0608,22.6744,24.3898666667,10.5192,15.5794,12.51565,20.9407333333,15.3250666667
694.82,12.2931333333,27.1916666667,22.8058666667,24.4947333334,10.5762,15.6175333333,12.674075,21.1012666667,15.3793666667
695.14,12.3034,27.1912666667,22.8038,24.4803333333,10.6191333333,15.6128,12.7685916667,21.106,15.4019333333
695.46,12.2549333333,27.1091333333,22.7859333333,24.4528666667,10.6252,15.5404666667,12.7041166667,21.0574666667,15.3401666667
695.79,12.0865333333,27.0268666667,22.5985333333,24.3575333333,10.3928,15.3475333333,12.5827583333,20.8791333333,15.2088666667
696.11,12.1176666667,27.1278,22.7203333333,24.535,10.4958666667,15.4164666667,12.6782833333,21.0714666667,15.3091
696.43,12.1756,27.1956,22.9475333333,24.7052666667,10.5804,15.4165333333,12.750025,21.1769333333,15.3462
696.75,12.2396666666,27.3624666667,23.0876,24.8894666667,10.7233333333,15.5226,12.8912083333,21.3226666667,15.5057666667
