wavelength,Back_ParHumm,Belly_ParHumm,Breast_ParHumm,Crissum_ParHumm,Crown_ParHumm,DorTail_ParHumm,Patch10_ParHumm,Patch11_ParHumm,Patch12_ParHumm,Patch13_ParHumm,Rump_ParHumm,Throat_ParHumm,WingTip_ParHumm
812.63,42.2533333333,78.6383333333,55.0466666666,69.1315,43.6618333333,44.8356666667,37.7933333333,26.878,62.5586666666,17.9578333333,48.0045,47.0656666667,42.8403333334
812.93,36.5341666666,72.5166666667,51.2141666667,63.5208333333,37.1965,41.2803333333,33.3333333333,26.6005,56.8433333334,16.1148333333,43.3775,41.9426666667,39.0728333334
813.24,33.2221666667,68.4443333334,48.0,60.3888333334,33.111,38.7778333333,29.6666666667,25.5555,53.2223333334,13.5555,40.6665,38.222,35.3333333333
813.54,30.2926666666,66.2163333334,48.3108333333,60.5854166666,30.0675,36.0363333334,26.8018333334,23.761,51.3511666667,11.7116666667,39.3018333334,35.9235,34.91
813.85,30.518,65.5405,47.9728333333,59.4595,29.1668333333,35.3603333333,28.0405,23.874,51.9145,11.3736666667,38.6261666667,35.1351666667,33.7838333334
814.15,29.7101666667,65.3381666666,47.9468333333,59.4809166667,26.2078333333,33.2126666667,26.5698333333,22.7053333333,50.9661666666,8.45416666665,36.5943333334,32.3673333333,29.8308333334
814.46,26.7156666667,60.7845,45.098,57.2304166667,22.6715,29.7793333333,22.0588333334,20.8335,50.9805,5.39216666665,34.1911666666,28.309,26.2255
814.76,29.1956666666,58.161,45.7471666667,55.4020833334,23.4481666667,31.6091666667,20.8045,20.9196666667,50.8045,8.62066666667,34.9425,30.3448333333,26.8966666666
815.07,27.3731666667,58.0575,44.7021666667,51.4350833334,22.8478333333,30.9051666666,19.978,20.7506666667,50.1103333333,8.71966666665,30.6841666667,28.808,25.7175
815.37,25.5103333334,58.9568333333,47.6188333333,52.1540833334,20.5215,32.1996666666,19.9546666667,20.4081666667,53.0611666667,9.86400000002,29.1381666667,28.1178333333,25.9636666666
815.68,25.397,60.5443333333,47.3923333333,51.8139166667,19.1608333333,34.0135,19.8411666667,21.3153333334,55.4421666666,10.9975,26.8706666667,28.6848333333,26.3036666667
815.98,29.6411666667,61.1815,49.2616666667,56.17075,22.4686666667,37.4475,24.3671666667,25.3165,57.2785,17.194,29.2195,31.8565,29.7468333333
816.29,34.2463333333,68.6073333333,55.9361666666,63.5271666667,28.1963333333,43.265,29.2238333334,28.5388333333,63.242,20.6621666667,34.2465,37.8995,33.4473333334
816.59,35.0118333333,70.5038333334,55.995,66.42675,28.777,44.0048333334,26.2588333333,28.777,64.5083333333,19.7843333333,31.8943333333,38.9688333333,33.813
816.89,36.3425,71.6435,56.2501666667,64.29425,30.4398333334,46.0648333334,28.8195,29.7451666667,66.6666666667,21.2963333333,31.7128333333,39.5833333333,35.1851666667
817.20,35.8973333333,71.7948333333,56.5171666666,64.2626666667,32.2648333333,48.5043333334,29.3803333333,31.4101666667,65.5983333333,22.3293333334,33.3335,41.7735,37.5
817.50,34.8861666666,71.9461666667,58.4886666667,65.5798333333,32.5051666667,49.2753333334,30.435,31.1595,66.5631666667,22.2565,33.6438333333,43.9956666666,38.82
817.81,35.9048333333,71.5238333333,57.9046666667,64.9525,34.9523333333,49.6188333333,34.3808333333,31.7145,65.238,23.905,34.0951666667,44.9525,40.3808333333
818.11,34.5573333334,73.7286666667,56.4028333333,64.3125833334,33.1451666666,48.9643333333,34.7458333333,31.2618333333,64.5951666667,22.128,31.8266666667,45.0095,39.3598333333
818.41,35.9181666667,72.1033333334,56.5061666667,64.5721666667,32.9768333334,48.8415,35.205,31.8181666667,63.369,22.4598333333,33.6006666666,44.1176666666,38.8591666667
818.72,35.0083333334,69.1793333333,54.4388333334,62.2696666666,31.0721666667,46.9848333333,32.9983333333,30.4856666666,60.5526666666,21.1891666666,32.5796666667,42.0436666666,37.0183333333
819.02,36.0481666667,69.2306666666,53.092,61.5384166667,31.6741666666,46.8326666666,33.3333333333,30.6183333334,59.1253333333,22.6245,34.0121666667,42.383,37.4811666667
819.33,34.4446666667,69.7916666667,52.2221666666,59.7915,29.9305,44.1666666667,32.361,30.2085,57.153,20.7638333333,33.0556666667,41.5278333334,35.9721666667
819.63,31.985,67.9535,48.5908333334,58.2416666667,26.8993333334,40.38,30.2695,27.9411666667,56.6176666667,19.0563333333,31.0663333333,38.6641666667,34.1298333333
819.93,31.1796666667,67.2818333334,46.8203333333,56.6411666666,25.7948333333,38.5128333334,30.5128333334,26.923,55.7948333333,19.2818333334,30.6153333334,37.5898333334,33.8973333333
820.24,30.0523333333,66.0105,44.8381666666,56.7585833334,24.7158333333,36.0455,29.6588333333,26.4655,55.1618333334,18.2851666666,29.5713333333,36.3955,31.9335
820.54,28.4533333333,64.1518333333,42.6801666666,55.1426666667,23.1981666667,33.521,27.853,25.3005,53.7161666666,17.1173333333,27.365,35.06,30.5181666666
820.85,27.4508333333,63.2195,40.1645,52.9570833333,21.8216666666,31.9416666667,27.1663333334,24.921,52.1505,16.8881666667,25.9646666666,33.8076666667,29.728
821.15,25.678,63.079,38.7853333333,51.7230833333,19.7175,30.3955,25.6496666667,23.531,52.0055,15.904,24.8023333333,32.966,28.4748333333
821.45,24.556,62.3795,37.8743333333,51.2938333334,19.0513333333,29.5538333333,25.0126666666,22.907,52.004,15.1445,23.9725,32.4708333334,27.5243333333
821.76,24.0215,62.5646666666,37.105,51.2258333333,18.482,29.2551666666,24.729,22.56,52.1688333333,14.097,23.7625,32.5555,27.0863333333
822.06,23.6841666667,62.5218333333,36.206,50.8990833333,18.0481666667,28.5746666666,24.671,22.3245,51.9738333333,13.706,23.7061666666,32.544,26.535
822.36,23.1411666667,62.0088333333,36.0901666666,50.7205,17.7945,27.8198333333,24.4986666666,22.5771666667,52.0466666667,13.3666666667,23.3916666667,32.6023333333,26.107
822.67,22.932,61.8756666667,35.8313333334,50.8088333334,17.5265,27.7025,24.3448333333,22.1336666667,52.0475,13.0836666667,22.8706666667,32.023,26.0646666667
822.97,23.2728333333,61.5151666667,36.2423333334,50.4243333333,17.6161666667,28.1413333334,24.6461666667,22.4041666666,51.8385,13.091,22.7878333334,32.1211666666,25.8385
823.27,23.2918333333,61.6771666667,36.4803333334,50.6625,17.3706666666,28.2196666666,24.8033333333,22.6915,51.8633333333,12.8156666667,23.0848333334,32.2771666667,25.6935
823.58,22.5413333333,61.6188333333,36.2488333333,49.9130833334,16.4925,27.72,23.999,22.1061666667,51.3055,12.0105,22.302,32.2235,25.3046666667
823.88,23.3566666667,62.5406666667,37.2726666666,50.6408333334,16.69,28.9045,24.9416666667,22.8671666667,52.1913333333,12.331,23.0536666667,32.7738333333,25.7341666667
824.18,23.9186666667,63.2568333334,39.0076666667,51.9085,17.7353333333,30.2291666667,25.7508333333,23.6895,53.3588333333,12.85,23.8675,33.7405,26.3105
824.49,24.611,64.25,40.1666666667,53.139,18.7223333334,31.361,27.0,25.1113333334,53.9165,12.889,24.6666666667,34.3888333334,26.7776666666
824.79,24.8026666667,64.6326666666,41.014,54.1286666666,19.0345,31.4815,27.444,25.349,53.8251666667,12.9326666667,24.8025,34.6083333334,27.1098333333
825.09,24.3711666667,63.8943333333,40.6836666666,53.4655833333,18.6653333333,30.9478333333,27.853,25.1128333334,53.4493333333,13.4106666667,24.1456666667,34.3648333333,27.176
825.39,24.703,64.6051666667,41.2298333333,53.2843333333,18.5535,31.3766666666,28.197,25.332,54.5771666667,13.3823333334,23.6896666666,33.9271666667,27.6381666667
825.70,24.4768333333,65.284,41.816,53.9985,18.2733333334,31.3903333334,28.3633333333,25.0746666667,54.9326666667,13.1166666667,23.5051666666,33.2958333334,27.6906666667
826.00,25.2846666667,66.0213333333,42.0653333333,53.8535,19.2103333334,31.8148333333,29.4611666667,26.4996666667,54.9735,14.3508333333,24.3736666667,34.1685,28.132
826.30,25.099,68.0521666667,42.0825,54.8101666667,19.0023333333,31.552,29.3348333334,27.0783333334,55.186,14.7665,24.3863333334,34.6795,28.939
826.61,25.2776666667,68.1748333333,42.3413333334,55.1190833334,19.8411666667,31.9046666667,29.7618333333,27.7778333333,55.5951666667,15.8331666667,24.7616666667,35.238,29.6428333333
826.91,26.3015,67.8708333333,42.6183333333,55.49725,21.6005,32.8283333333,30.4198333333,28.788,55.7108333333,17.2883333334,26.8841666666,36.053,30.7305
827.21,24.826,67.4013333333,40.99,54.8144166667,20.9975,31.5156666666,29.6596666667,27.8033333333,54.4083333333,16.0093333333,25.9473333334,35.0348333333,29.9688333333
827.51,24.4866666667,67.7728333333,39.8103333334,54.4433333333,20.5373333333,30.6478333334,29.1073333334,27.8436666667,54.5021666666,15.5608333334,25.9083333334,35.15,30.3318333333
827.82,23.5703333333,66.9935,38.9705,53.5541666666,20.0571666666,30.0243333333,28.268,26.92,53.7173333333,15.0733333333,25.0408333334,34.6813333333,29.8613333334
828.12,22.5388333333,67.4868333333,38.558,52.8064166667,19.9481666667,30.0951666667,27.5903333333,27.3746666667,53.8861666666,14.4213333333,25.259,34.0675,29.7926666666
828.42,22.9741666667,69.0146666667,39.825,54.16675,20.9943333333,31.5838333334,27.4403333333,28.8673333334,53.7753333333,14.641,26.9336666666,34.7606666667,30.8931666666
828.72,23.1695,69.075,40.7031666667,55.1780833334,21.9171666666,32.2735,28.2273333333,30.2023333333,52.6493333334,15.366,27.4086666666,36.3196666667,31.792
829.02,23.0728333333,69.3226666667,40.2603333334,54.2970833334,22.8645,32.5518333333,28.4373333334,29.9476666667,52.3956666667,14.9996666667,27.6558333333,36.2496666667,31.7706666667
829.33,21.5686666666,68.8005,40.023,54.4695833334,22.895,32.3526666667,26.8743333334,29.2963333333,52.2491666667,13.6678333333,27.3933333333,36.1015,31.7186666666
829.63,22.159,69.4443333334,41.2248333333,55.5870833334,24.0531666667,33.3333333333,28.4723333333,30.0506666666,53.2828333333,14.2676666666,28.1565,37.1211666666,32.5756666667
829.93,23.019,69.4671666667,41.8718333333,54.952,25.205,33.6065,29.4398333334,30.6008333333,53.4835,13.593,28.2103333333,37.9781666667,32.9235
830.23,23.8425,71.8363333333,44.0586666666,56.7129166667,25.6943333334,35.8023333333,31.713,32.8703333334,55.1698333333,13.8116666666,28.2408333333,38.9661666666,34.0278333333
830.54,24.313,74.3986666667,46.306,57.7319166666,26.7183333333,37.1993333333,31.4433333333,34.708,56.787,15.1205,29.1238333333,41.0653333333,34.794
830.84,24.3591666666,76.0988333334,47.8938333334,58.9284166666,27.7471666667,37.0876666667,32.4176666666,35.7143333333,56.6851666667,14.4688333333,29.304,42.0331666667,34.7986666666
831.14,26.6115,77.2561666667,50.092,61.1419166666,29.466,38.0295,33.4255,38.2136666667,57.4585,16.759,31.3076666667,44.1988333333,37.0166666666
831.44,29.4006666667,79.7753333334,53.0898333333,64.841,31.1796666667,39.9815,36.4231666667,39.3256666667,60.3933333334,18.9138333333,32.6776666667,48.1271666666,40.0748333333
831.74,29.5291666666,79.6195,53.0798333334,63.63225,31.7026666666,38.587,35.9601666667,38.7681666667,61.8658333333,18.3878333333,30.8878333333,47.826,39.7645
832.04,26.3528333333,79.2321666667,51.1345,61.2565,31.2388333334,36.7363333333,33.5076666667,36.6491666667,60.9076666667,16.6668333333,29.6685,44.0663333333,38.2198333333
832.35,27.6441666667,81.4103333333,50.8813333333,61.1779166667,31.8106666667,38.061,34.1346666666,38.221,60.3365,18.2691666667,29.8876666667,45.1123333334,39.904
832.65,27.7533333333,80.3233333334,50.0735,60.1688333333,30.9103333334,37.5183333334,34.4346666667,38.8396666667,59.2511666667,18.135,30.103,44.4198333333,39.5743333333
832.95,27.4238333334,77.8881666667,48.4728333333,57.5365833333,30.9431666667,35.923,34.1965,38.2471666667,57.6361666666,18.0608333333,31.1418333334,43.0278333334,38.5791666666
833.25,26.2173333333,77.0913333333,46.5666666667,56.8664166666,31.0861666667,35.5806666667,33.146,37.6403333334,57.0536666667,18.1646666667,31.2736666667,41.6355,37.578
833.55,23.869,74.881,44.3451666667,54.34525,29.4048333333,33.2143333333,31.8453333333,35.3571666667,55.8926666667,16.4881666666,29.2856666667,39.6426666667,36.0716666667
833.85,24.7475,72.8395,43.0976666667,52.9183333333,29.742,32.7723333333,32.7723333333,34.8486666667,54.6016666667,17.1156666667,29.2366666667,38.496,36.4756666666
834.16,26.167,73.7785,43.431,53.8003333333,30.9445,34.5818333334,33.8761666667,35.4506666667,55.646,19.0553333333,30.6731666666,39.3593333334,37.7306666667
834.46,26.2611666666,74.726,43.147,53.9746666666,31.0856666666,34.4845,34.5393333334,35.4715,55.8661666667,18.8048333334,31.5788333334,40.3506666666,37.8836666667
834.76,27.377,75.6831666667,44.153,53.03275,31.9671666666,35.3005,35.574,36.6666666667,55.3005,19.5081666666,32.5683333333,40.6558333334,38.47
835.06,28.2828333333,76.038,45.1181666666,53.5074166667,32.4355,36.0831666667,36.7001666667,36.9246666666,55.4433333333,21.0436666667,33.1648333334,41.3018333334,38.6085
835.36,30.2491666666,76.987,45.6703333333,55.16,33.9856666666,37.663,38.7901666666,38.197,56.465,22.3013333334,34.8755,43.7725,40.2135
835.66,29.4771666667,77.5161666666,46.013,55.6209166667,33.4641666667,36.732,38.889,37.9085,56.6013333333,21.9608333333,35.1633333333,44.5751666667,40.523
835.96,32.5463333333,81.6166666667,49.0701666666,58.405,37.4821666667,39.6998333333,43.0615,40.3433333334,59.9426666667,25.5365,38.1975,48.283,44.2775
836.26,32.9308333333,85.3461666667,50.6441666667,59.9839166667,39.6136666666,41.4653333334,44.0416666667,42.6731666666,61.9965,26.6505,39.2108333333,51.1271666667,46.4573333333
836.57,35.4168333333,91.7615,52.9355,62.5949166667,41.7615,42.0455,47.6325,44.5076666666,63.8256666667,28.2198333333,40.8143333333,55.0188333333,50.7576666666
836.87,37.879,98.9176666665,54.2208333333,66.88325,44.8053333333,43.5065,50.5411666667,47.5106666666,65.0433333334,32.1428333333,44.5885,59.1991666667,54.9783333334
837.17,39.5676666666,108.524,58.397,72.20125,48.8548333333,45.9288333333,55.0893333333,51.654,68.575,35.4963333334,48.8548333334,64.7583333333,58.7785
837.47,37.4618333333,113.608666666,58.2568333334,70.642,49.2353333333,41.896,56.269,52.1408333333,66.9725,31.0396666667,50.6115,64.2203333333,60.8563333334
837.77,35.1666666667,118.333333334,57.3333333333,69.3333333333,51.1666666667,40.1666666667,56.6666666667,52.5,68.1666666667,28.8333333333,49.3333333333,64.3333333333,64.1666666667
838.07,24.552,113.440833333,48.3871666667,63.3513333333,44.803,31.8996666666,50.0001666667,46.4158333334,59.3188333333,22.5805,44.2651666667,56.0931666667,59.1398333333
838.37,20.0805,119.076333334,45.7831666667,64.3574166666,46.5863333333,29.3173333333,50.8031666667,50.201,57.8313333333,20.6826666667,48.1928333333,58.8351666666,64.2571666667
838.67,20.412,113.483,45.88,59.9250833334,44.9438333333,29.2135,48.6891666667,50.9363333334,55.8051666667,20.5993333333,47.0036666666,56.1796666667,61.236
838.97,18.5965,103.508833333,40.7016666666,54.3860833334,40.5265,27.544,44.9123333333,46.4913333333,50.702,17.7193333334,45.4388333333,50.1753333333,56.1405
839.27,13.6055,96.4285,34.5236666667,49.8300833334,35.3741666666,23.2993333333,38.6053333333,42.687,44.7276666666,13.9455,41.1565,45.9181666667,51.7006666667
839.57,12.0276666667,97.4228333332,33.3331666667,50.4294166666,33.6768333334,23.8833333333,37.9725,41.5808333334,45.189,12.7148333333,41.0651666667,44.5016666666,53.0926666667
839.87,15.9158333333,92.6426666667,38.7385,50.8258333334,34.835,27.0271666667,38.2883333333,43.994,48.1981666666,17.7176666667,43.3933333334,45.6458333333,53.3035
840.17,18.376,91.3104999999,43.1625,52.208,37.607,28.7748333333,39.0315,44.7293333333,49.4301666666,17.8063333334,44.8716666667,46.866,55.8406666667
840.47,17.373,89.6891666667,42.938,52.966,36.017,28.9548333333,39.2655,45.4801666667,50.7063333334,15.9603333333,45.7628333333,47.4576666667,58.192
840.77,19.7333333333,87.6,45.2,57.8666666666,36.2666666667,33.4666666667,40.4,46.0,52.4,20.5333333334,45.0666666667,46.6666666667,56.0
841.07,24.2308333333,86.1538333333,49.2306666666,60.5129166666,37.9486666667,38.8463333334,41.7948333333,46.5383333333,52.0511666667,26.0256666667,48.7181666667,48.2051666667,55.641
841.37,27.9946666666,88.8021666666,51.4323333333,63.21625,40.1041666667,42.8385,44.7918333333,49.8698333333,57.0311666666,29.2971666666,52.0836666667,51.172,58.4636666666
841.67,27.285,90.9944999999,51.7471666667,62.0295,40.0538333333,44.4893333333,46.6396666667,49.059,58.0645,30.1076666666,54.0323333333,48.9248333334,58.6021666667
841.97,29.2348333334,91.1203333334,53.0055,64.41225,41.6666666667,46.0381666666,46.858,49.4533333334,58.0601666667,33.3331666667,57.3771666667,49.4538333334,60.9288333333
842.27,30.82,88.3598333333,53.9685,63.7564166666,43.9151666667,47.2221666667,48.8095,51.0581666666,60.7141666667,35.3175,58.4655,48.677,61.6401666667
842.57,30.1995,89.4585,54.2735,64.9571666666,43.1623333333,47.151,51.1395,50.8546666667,62.678,36.6095,61.8233333333,48.1481666666,65.527
842.87,31.4973333333,87.0055,54.2373333333,65.7484166667,43.7853333333,47.8813333333,54.0961666667,50.9886666667,63.5593333333,39.5481666667,63.5591666667,49.1528333334,65.3955
843.17,27.778,88.254,51.2698333333,65.79375,41.9046666667,48.2538333334,52.8573333333,50.3175,62.2223333334,35.8731666667,63.1746666666,46.3491666666,64.4445
843.47,26.5676666667,86.4688333334,49.1748333334,62.37625,39.274,48.0198333334,52.6403333334,50.4951666667,62.2113333333,34.8183333333,61.056,44.3896666667,61.0561666667
843.77,29.3813333333,87.8008333333,49.9998333333,62.3711666666,43.9861666666,48.7973333333,52.0616666667,50.1718333333,61.684,35.9106666667,62.5428333334,47.0786666667,59.4501666667
844.07,25.4385,82.1051666667,43.158,56.93,41.0526666666,43.6841666667,46.6668333333,47.3683333334,53.8596666666,29.8243333333,58.2456666667,44.386,57.7193333333
844.37,24.7313333334,79.5698333334,38.7096666667,55.8243333333,40.3226666667,41.7563333333,46.774,48.5665,54.6595,32.2581666666,55.3763333334,41.0395,59.1398333333
844.67,29.932,79.5918333333,41.8368333334,58.3334166667,43.7075,45.2381666667,51.5306666666,50.34,55.2721666667,37.075,58.163,45.5783333333,62.2446666667
844.97,32.5241666667,75.7281666667,42.5566666667,61.1649166667,44.9836666667,42.5566666667,51.9418333333,53.2361666666,54.8543333333,38.6733333333,58.2523333333,49.029,62.945
845.27,32.8071666666,78.7718333333,43.8596666666,62.0175,44.035,42.2805,52.807,55.0876666667,54.2105,38.0701666666,58.9475,49.649,62.9825
845.57,34.9795,86.214,48.354,70.4733333334,47.325,44.4445,57.2016666666,59.8765,53.0863333333,42.5925,63.1688333333,56.1728333333,71.1933333333
845.87,37.255,85.8823333334,49.4116666666,70.4901666666,50.3918333334,46.8626666667,53.7256666667,57.059,51.1763333333,41.3726666667,63.3333333333,56.0783333333,67.843
846.17,33.5365,78.6585,42.0731666666,65.1420833334,45.7315,39.634,46.5446666667,52.0326666667,39.634,32.317,55.2846666667,48.5771666667,64.2276666667
846.47,32.9411666666,70.7845,41.7645,62.0588333334,44.1176666666,36.8626666667,47.647,47.647,35.8823333334,32.5486666666,54.706,44.902,66.8626666667
846.77,31.0698333333,67.0781666666,39.712,61.93425,43.4156666666,36.6256666667,47.531,44.0331666667,27.9836666667,29.6295,56.1728333333,43.6213333334,68.107
847.07,30.2845,67.8863333333,38.2113333333,65.7518333333,41.2601666667,37.3985,51.4228333333,43.9025,29.0651666667,28.8616666666,55.2843333333,42.8861666666,69.3088333333
847.37,33.7078333333,69.8501666667,44.382,68.2584166666,47.0036666666,41.3856666666,56.3668333333,46.2546666666,37.266,35.3933333334,60.4868333334,49.0636666667,71.7228333333
