wavelength,Back_IriReim,Belly_IriReim,Breast_IriReim,Crissum_IriReim,Crown_IriReim,DorTail_IriReim,Patch10_IriReim,Patch11_IriReim,Patch12_IriReim,Rump_IriReim,Throat_IriReim,WingTip_IriReim
237.79,-0.4462,-7.68093333333,-9.39826666667,-6.27453333334,-7.88360000001,-3.8134,-5.47673333333,0.7302,-8.7356,-9.06006666666,-7.27526666667,-3.47533333333
238.17,-3.1262,-10.0867333333,-11.2891333333,-8.99126666667,-10.875,-6.09213333333,-8.79100000001,-2.13759999999,-11.2757333333,-11.3558666667,-9.24513333333,-5.77153333334
238.54,-4.8084,-12.2936666667,-11.7609333333,-10.3963333333,-12.7226,-7.26433333334,-10.4485333333,-2.96313333333,-12.6965333333,-12.4756,-11.0200666667,-6.88766666667
238.92,-5.5116,-14.2875333333,-13.4839333333,-12.0150666667,-14.5385333333,-9.17766666667,-12.1030666667,-4.18086666666,-14.6265333333,-13.4336666667,-12.6176666667,-8.12300000001
239.29,-6.549,-15.2381333333,-14.0858666667,-12.475,-14.9207333333,-10.5348666667,-12.7456,-5.11466666666,-16.0847333333,-14.0741333333,-13.2157333333,-8.67726666665
239.67,-5.75846666667,-14.6046666667,-13.1624666667,-12.2969333333,-14.1773333333,-9.36973333333,-12.0192666667,-4.23080000001,-14.8398,-13.0341333333,-12.2328666667,-7.84193333333
240.04,-5.5846,-14.4154,-13.0144,-12.3575333333,-14.1546,-8.9662,-11.9420666667,-3.98073333334,-14.3478,-12.9082666667,-12.5507333333,-7.88413333333
240.42,-3.6592,-12.2723333333,-10.3174666667,-10.9358,-12.3224666667,-6.90893333333,-10.0753333333,-1.462,-11.5958,-10.4344,-10.5597333333,-6.29073333333
240.79,-1.7658,-10.4072666667,-8.23060000001,-9.30460000001,-10.2847333333,-5.1172,-7.80546666666,0.533266666666,-9.07373333333,-8.12246666667,-8.75680000001,-4.173
241.17,-0.379933333333,-8.68,-6.35653333333,-7.78726666667,-8.59780000001,-3.7924,-6.27413333333,1.76633333333,-7.58459999999,-6.48933333334,-7.32506666667,-2.67173333333
241.54,0.847333333334,-7.21279999999,-5.2396,-6.70006666667,-7.59193333333,-2.52506666667,-4.84373333334,2.48053333333,-6.36,-5.2508,-6.12046666667,-1.85606666667
241.92,1.80733333333,-5.68573333333,-4.09253333333,-5.49673333333,-6.15386666667,-1.3242,-3.25113333333,3.56993333333,-5.23773333333,-3.85866666667,-5.21773333333,-0.711933333333
242.29,2.46226666667,-4.6968,-3.554,-4.72006666667,-5.44,-0.636466666667,-2.41566666667,4.48786666667,-4.77113333333,-3.14046666667,-4.4554,0.0231999999994
242.67,3.4942,-3.64846666667,-2.6834,-3.80266666667,-4.5826,0.123333333334,-1.45853333333,5.38453333333,-3.82026666667,-2.08426666667,-3.32233333333,0.753533333333
243.05,3.54066666667,-3.391,-2.61286666667,-3.84,-4.52426666667,0.141266666667,-1.3982,5.79859999999,-3.68186666667,-2.1594,-3.13453333333,0.944999999999
243.42,3.8824,-2.87693333334,-2.2688,-3.70086666667,-4.35986666666,0.494399999999,-1.00553333333,6.20626666667,-3.14333333333,-1.82506666667,-2.94466666667,1.19566666667
243.80,4.26113333333,-2.3848,-2.1014,-3.2562,-3.89406666667,0.400200000001,-0.575466666667,6.6708,-3.03933333333,-1.49673333333,-2.63086666667,1.4342
244.17,4.43626666667,-2.44073333333,-2.07386666667,-3.47566666667,-4.06086666666,0.267999999999,-0.531866666665,6.67073333333,-3.1912,-1.50486666667,-2.69646666667,1.35633333333
244.55,3.8768,-2.96693333333,-2.78986666667,-3.88493333333,-4.70206666667,-0.334066666667,-1.04673333333,5.92986666667,-3.85666666667,-2.16173333333,-3.30526666667,0.889733333333
244.92,3.95693333333,-2.8754,-2.60193333334,-4.04933333333,-4.82286666667,-0.2926,-1.07393333333,5.75819999999,-4.00706666667,-2.2208,-3.264,0.773666666666
245.30,4.48873333334,-2.56586666667,-2.2858,-3.72326666667,-4.48526666667,0.0789999999994,-0.657666666667,6.08446666667,-3.80966666667,-1.9262,-2.8356,1.0136
245.67,5.1156,-2.18006666667,-1.84373333333,-3.15846666667,-3.964,0.462666666667,-0.199800000002,6.9064,-3.39826666667,-1.42793333333,-2.28,1.5378
246.05,5.67406666667,-1.88706666667,-1.57986666667,-2.82473333333,-3.79273333333,0.863733333333,0.0185333333354,7.3152,-3.17806666667,-1.09726666667,-1.93633333333,1.8196
246.42,6.72773333333,-0.938333333332,-0.380466666667,-1.67146666667,-2.66553333333,2.06306666666,1.05786666667,8.31860000001,-2.17126666667,-0.0277333333333,-1.033,2.85713333333
246.79,7.50186666667,-0.0757999999986,0.3306,-0.984066666666,-1.9556,2.87153333333,1.8092,9.06126666667,-1.44593333333,0.648533333333,-0.545066666666,3.626
247.17,8.0168,0.409399999999,0.952666666667,-0.341200000001,-1.4632,3.305,2.39706666667,9.54353333334,-0.905800000001,1.21146666667,-0.244599999999,4.11673333333
247.54,8.42193333333,0.700333333333,1.2594,-0.0337333333326,-1.1112,3.59833333333,2.6218,9.92360000001,-0.666733333333,1.55326666667,-0.082933333334,4.45786666667
247.92,8.63566666667,0.781933333334,1.62253333333,0.141666666667,-0.98,4.001,2.83133333333,10.1905333333,-0.431200000001,1.81626666667,0.0695999999988,4.62806666667
248.29,8.52806666667,0.746733333333,1.55753333333,0.205466666666,-0.870799999999,4.10586666667,2.79846666667,10.2374666667,-0.472866666667,1.82286666667,0.0470666666652,4.57426666667
248.67,9.09819999999,1.21033333333,2.08313333333,0.589133333333,-0.333266666667,4.5942,3.23126666667,10.7922666667,-0.0967999999994,2.35413333333,0.550333333334,5.07793333333
249.04,9.08453333333,1.19993333333,2.13993333333,0.575466666667,-0.311066666667,4.51793333334,3.27553333333,10.9311333333,-0.166733333333,2.3934,0.477733333333,4.95113333333
249.42,8.88500000001,0.985666666667,2.0442,0.327066666667,-0.479866666666,4.30253333333,3.06733333333,10.9338666666,-0.378733333335,2.30066666667,0.1622,4.74
249.79,8.66340000001,0.804733333334,1.85086666667,0.0478,-0.5608,4.0916,2.67833333333,10.7884,-0.656333333331,2.0796,-0.148333333335,4.49873333333
250.17,8.36733333334,0.310133333334,1.3796,-0.397333333333,-0.8762,3.5102,2.23946666667,10.6258,-1.05313333333,1.64086666667,-0.614933333334,4.1524
250.54,7.84793333333,-0.5774,0.506266666667,-1.3588,-1.68433333334,2.5074,1.33813333333,9.96446666667,-1.7644,0.757799999999,-1.53653333333,3.27993333333
250.92,7.73246666666,-1.01473333333,0.204933333333,-1.67366666667,-1.88826666667,2.2018,0.992133333334,9.84166666666,-2.10586666667,0.521533333333,-1.83386666667,2.94126666667
251.29,7.55353333333,-1.39266666667,-0.316933333333,-2.219,-2.08053333333,2.12106666667,0.499066666664,9.51620000001,-2.58653333333,0.320333333333,-2.13786666667,2.4616
251.66,6.56526666667,-2.42973333333,-1.25133333333,-3.1778,-2.99953333333,1.27246666667,-0.391599999999,8.71173333333,-3.56226666667,-0.5244,-3.03446666667,1.42986666667
252.04,6.19313333333,-2.621,-1.7486,-3.48286666667,-3.2408,0.950866666667,-0.858266666667,8.35119999999,-3.871,-0.868933333333,-3.22653333333,1.0862
252.41,6.04666666666,-2.9976,-1.974,-3.87453333334,-3.8012,0.399933333334,-1.1594,8.11959999999,-4.27073333333,-1.14853333333,-3.36813333333,0.8806
252.79,5.52733333333,-3.53073333333,-2.67346666667,-4.2264,-4.53093333333,-0.274399999999,-1.6958,7.61040000001,-4.843,-1.69206666667,-3.97446666667,0.263266666667
253.16,5.05173333333,-3.92033333333,-3.24886666667,-4.69506666666,-5.03273333333,-0.709666666667,-2.2132,7.25359999999,-5.3664,-2.24786666667,-4.23486666667,-0.191733333333
253.54,4.3558,-4.70773333333,-4.10566666667,-5.33726666667,-5.69306666667,-1.39606666667,-2.9248,6.67446666667,-6.131,-3.08506666667,-4.9658,-0.961866666666
253.91,4.17126666667,-5.1404,-4.6154,-5.8228,-6.14166666667,-1.81706666667,-3.11733333333,6.31133333333,-6.6222,-3.29106666667,-5.3664,-1.48993333333
254.28,4.32673333333,-4.92946666667,-4.42646666667,-5.79386666667,-6.33413333333,-1.7956,-3.15466666667,6.28433333333,-6.65,-3.15046666667,-5.23266666667,-1.74986666667
254.66,4.049,-5.1882,-4.6594,-6.09493333333,-6.52913333333,-2.0846,-3.40426666667,6.27986666667,-7.03626666667,-3.25393333333,-5.3084,-1.9686
255.03,3.03606666667,-6.3308,-5.70913333333,-7.17026666667,-7.597,-3.095,-4.48833333333,5.39146666666,-8.32306666667,-4.2524,-6.35806666667,-2.95
255.41,2.38293333333,-7.04486666667,-6.41613333334,-7.83453333333,-8.4822,-4.10866666667,-5.20566666667,4.99286666666,-9.00706666668,-4.86526666667,-6.77540000001,-3.54153333333
255.78,2.57753333333,-7.1076,-6.4244,-7.9312,-8.63853333333,-4.37,-5.155,4.95633333333,-9.10859999999,-4.8448,-6.55040000001,-3.5126
256.15,2.56886666667,-7.35039999999,-6.64226666667,-8.21486666666,-8.78633333334,-4.7082,-5.1672,4.7766,-9.32840000001,-5.05,-6.72033333333,-3.58973333333
256.53,3.13033333333,-6.68073333334,-6.02933333333,-7.62039999999,-8.18226666667,-4.08406666667,-4.71213333333,5.2266,-8.50326666667,-4.63633333333,-6.21346666667,-3.19186666666
256.90,3.65766666667,-6.2342,-5.4402,-7.19173333333,-7.57546666667,-3.63553333333,-4.1916,5.55926666666,-7.86686666667,-4.4694,-5.89446666667,-2.78406666666
257.28,5.46146666667,-4.30346666667,-3.4696,-5.0938,-5.49293333333,-1.68353333333,-2.1656,7.20000000001,-5.79726666667,-2.462,-4.36673333333,-0.663866666667
257.65,7.96339999999,-1.3408,-0.626333333333,-2.26513333333,-2.75266666667,1.2188,0.585866666666,9.32120000001,-2.80353333333,0.267533333333,-1.77073333333,2.12966666667
258.02,8.9054,-0.239733333332,0.531533333333,-1.15533333333,-1.83433333333,2.2676,1.531,9.86419999999,-1.70713333333,1.0486,-0.944533333333,3.24686666667
258.40,9.39359999999,0.377799999999,1.2598,-0.474199999999,-1.05966666667,3.08273333334,2.3266,10.263,-0.945866666665,1.61773333333,-0.3382,3.92
258.77,10.1270666667,1.1778,2.11893333333,0.411266666667,-0.3596,3.947,3.3162,10.9001333333,-0.0775333333346,2.4268,0.402666666666,4.65766666667
259.15,10.522,1.53753333333,2.44506666667,0.805399999999,0.0192000000002,4.25633333334,3.8824,11.1676,0.235133333334,2.75146666667,0.703266666667,5.0096
259.52,10.7436666667,1.80886666667,2.73266666667,1.01746666667,0.240266666667,4.49213333333,4.19546666667,11.2913333333,0.429200000001,2.8582,0.823133333333,5.23406666667
259.89,11.1802,2.2376,3.1944,1.53586666667,0.643933333333,4.84933333333,4.69713333333,11.7031333333,0.911800000001,3.20906666667,1.15373333333,5.6406
260.27,11.5176666667,2.531,3.55446666667,1.81246666667,0.876666666667,5.16413333333,4.97246666667,12.0175333333,1.17206666667,3.4172,1.32853333333,5.8538
260.64,11.7194,2.78986666666,3.82046666667,1.99553333334,1.14306666667,5.42033333333,5.25453333333,12.2089333333,1.33873333333,3.66553333333,1.47473333333,6.0474
261.01,11.784,2.82593333333,3.93106666666,1.992,1.22986666667,5.49926666667,5.34186666667,12.2281333333,1.38246666667,3.81886666667,1.456,6.101
261.39,11.6446666666,2.46686666667,3.72166666667,1.7424,0.910666666667,5.23353333333,5.15146666667,11.9790666667,1.11746666667,3.6048,1.23413333333,5.78126666667
261.76,11.0468,1.66386666667,2.98166666667,0.927333333334,0.0956,4.39993333334,4.44433333333,11.3648666667,0.312933333333,2.8466,0.4694,5.105
262.13,10.8718666667,1.36086666667,2.87046666667,0.716333333333,-0.1082,4.19626666667,4.32393333333,11.2928,0.076866666668,2.67826666667,0.260266666666,4.86546666667
262.51,10.79,1.11753333333,2.72793333333,0.611133333333,-0.371066666667,3.9178,4.12333333333,11.2126666667,-0.178999999999,2.46526666667,0.0246666666654,4.66966666667
262.88,10.6355333333,0.937133333334,2.47086666667,0.3152,-0.640799999999,3.58226666667,3.81753333333,10.9549333333,-0.527399999999,2.08633333333,-0.359133333332,4.37873333333
263.25,10.3006666667,0.776533333332,2.26066666667,0.1174,-0.954066666667,3.26773333333,3.3806,10.6993333333,-0.825133333333,1.7398,-0.636000000001,3.92906666667
263.63,10.1078,0.456133333333,2.07766666667,-0.192600000001,-1.1376,2.86073333334,2.98993333334,10.4242,-1.1098,1.4518,-0.902133333332,3.49673333333
264.00,9.53960000001,-0.0598000000013,1.50446666667,-0.847266666666,-1.6076,2.49286666667,2.27826666667,9.75146666668,-1.65653333333,0.947800000001,-1.39033333333,2.85406666666
264.37,9.53460000001,-0.036266666666,1.41706666667,-0.749199999999,-1.50946666667,2.57166666667,2.26133333333,9.65213333334,-1.50653333333,1.1572,-1.1126,2.93786666667
264.75,9.58486666668,-0.129399999999,1.2438,-0.818866666666,-1.57313333333,2.43706666667,2.18653333333,9.57913333334,-1.5056,1.09753333333,-1.02426666667,3.1096
265.12,9.96533333335,0.383466666666,1.60346666667,-0.369666666667,-1.0782,2.86506666667,2.54546666667,9.95426666666,-1.09213333333,1.48966666667,-0.364066666668,3.59593333333
265.49,10.2506,0.946266666667,1.9628,-0.0027333333334,-0.6724,3.36186666666,2.94153333333,10.183,-0.704866666667,1.79746666667,0.140933333334,4.15346666667
265.87,10.8033333333,1.52533333333,2.69553333333,0.6286,0.0342000000001,4.07366666667,3.5846,10.7482,-0.0736666666654,2.38526666667,0.915266666667,4.67586666667
266.24,10.9894666667,1.81426666667,2.80006666667,0.843733333334,0.253333333333,4.19106666667,3.82613333333,10.8728666667,0.202666666667,2.6276,1.19606666666,4.8854
266.61,11.2273333333,2.0256,2.95193333333,0.936066666667,0.424133333333,4.3412,4.09513333333,11.0226,0.441333333335,2.95913333333,1.30633333333,5.17966666667
266.98,11.3875333333,2.14773333333,3.08066666667,1.11853333333,0.704866666666,4.5048,4.33326666667,11.1245333334,0.648533333333,3.16293333333,1.52726666667,5.36713333333
267.36,11.7994,2.46206666667,3.5648,1.3524,1.10953333333,4.95813333333,4.66066666667,11.4249333333,1.1528,3.57606666667,1.81293333333,5.7658
267.73,11.7632,2.33086666667,3.462,1.24866666667,0.867133333334,4.93233333333,4.62393333333,11.2884666667,1.04226666667,3.48646666667,1.67866666667,5.58226666667
268.10,11.9999333333,2.46773333333,3.705,1.4142,1.06013333333,5.02513333333,4.8394,11.5694,1.20433333333,3.56733333333,1.82073333333,5.75513333333
268.48,11.905,2.41233333333,3.5436,1.21813333333,0.947066666667,4.75293333333,4.69,11.4999333333,1.0686,3.30513333333,1.5886,5.57006666667
268.85,11.658,2.39446666667,3.457,1.15026666667,0.879133333333,4.66493333333,4.71193333334,11.3509333333,0.949666666665,3.14986666667,1.40213333333,5.34126666667
269.22,11.7587333333,2.4334,3.408,1.16193333333,0.808266666666,4.70046666667,4.83946666667,11.3946,0.875733333334,3.1534,1.2946,5.36786666667
269.59,11.5079333333,2.02106666666,3.0304,0.853333333333,0.443466666667,4.3606,4.3396,11.0855333333,0.555800000001,2.72246666666,0.8388,4.9016
269.97,11.3166666667,1.803,2.735,0.712133333334,0.2034,4.16566666666,4.11493333333,10.8180666667,0.348000000001,2.52946666667,0.5596,4.6744
270.34,11.2319333333,1.66913333333,2.65986666667,0.652466666667,0.112066666667,4.22093333333,4.0728,10.7014666667,0.252066666668,2.3998,0.566399999999,4.56726666667
270.71,11.0432666667,1.4458,2.556,0.498866666666,0.0117999999995,4.14366666667,3.87573333333,10.4551333333,0.040866666666,2.1796,0.461933333334,4.3008
271.09,10.9457333333,1.23153333333,2.41393333333,0.290333333334,-0.207466666667,3.97373333333,3.55873333333,10.3405333333,-0.101933333332,1.9972,0.188666666666,4.09986666667
271.46,10.9580666667,1.12406666667,2.3606,0.291533333333,-0.262199999999,3.90726666667,3.51046666666,10.3210666667,-0.140266666668,1.95646666667,0.201133333333,4.12506666667
271.83,11.0452,1.18713333333,2.46046666667,0.466999999999,-0.125666666667,3.9746,3.58126666667,10.3645333333,-0.050266666666,1.9702,0.283933333334,4.33193333333
272.20,11.0098666667,1.23766666667,2.48226666667,0.521866666666,-0.0611999999992,3.99746666666,3.589,10.3306666667,-0.0157333333334,2.11213333333,0.398133333333,4.46013333333
272.58,10.9496,1.1172,2.4594,0.493333333334,-0.1014,3.99573333333,3.5576,10.2706666667,-0.144333333333,2.035,0.348933333333,4.47373333333
272.95,11.0109333333,1.02546666667,2.4942,0.484466666667,-0.074,4.0008,3.43053333333,10.2155333333,-0.163066666667,1.94106666667,0.3056,4.473
273.32,10.9137333333,0.930933333335,2.52446666667,0.522999999999,-0.0308666666668,3.88053333333,3.3282,10.1496666667,-0.0567333333335,1.81726666667,0.261466666667,4.43646666667
273.69,11.1694,1.3074,2.82786666667,0.943133333333,0.390000000001,4.19586666667,3.7294,10.5122666667,0.272266666667,2.1812,0.591333333333,4.85473333333
274.06,11.0635333334,1.2752,2.74953333333,0.867866666667,0.347400000001,4.1392,3.61553333333,10.4550666667,0.176399999999,2.16226666667,0.488400000001,4.8306
274.44,11.0428666666,1.29453333333,2.7112,0.801733333332,0.365,3.95186666667,3.49873333333,10.4476666667,0.145733333333,2.08913333333,0.386533333333,4.8218
274.81,10.9213333333,1.3544,2.59613333333,0.803533333333,0.348200000001,3.83073333333,3.43646666667,10.4163333333,0.178733333334,2.05453333333,0.359266666666,4.81666666667
275.18,10.7389333333,1.31966666667,2.5358,0.814466666667,0.350733333334,3.78013333333,3.43706666667,10.3074666667,0.122666666666,1.95513333333,0.395866666667,4.83973333333
275.55,10.5046666667,1.33013333333,2.34126666667,0.723066666666,0.3306,3.68693333333,3.3776,10.1256,-0.0734666666666,1.77286666667,0.340266666666,4.75426666666
275.93,10.503,1.4192,2.36986666667,0.747133333333,0.5218,3.8384,3.4706,10.2501333333,0.0098666666668,1.93293333333,0.424733333332,4.9748
276.30,10.8569333333,1.70966666667,2.63846666667,0.991533333333,0.845799999999,4.1578,3.78966666667,10.5008,0.216466666667,2.10826666667,0.619266666668,5.24226666667
276.67,10.8278666667,1.701,2.77553333333,1.009,0.8986,4.14893333333,3.88293333333,10.4902,0.327466666667,2.1472,0.583466666667,5.19093333333
277.04,10.742,1.5354,2.64693333333,0.953066666668,0.7266,3.9558,3.76053333333,10.4086666667,0.2676,2.15073333333,0.460866666666,5.04473333333
277.41,10.6948,1.48893333333,2.48133333333,0.880799999999,0.6164,3.99706666667,3.77993333333,10.3639333333,0.140600000001,2.25393333333,0.5314,4.938
277.79,10.4905333333,1.22,2.1634,0.434333333334,0.241133333333,3.7552,3.55166666667,10.0541333333,-0.149599999999,1.90566666666,0.270266666668,4.5718
278.16,10.7,1.481,2.42213333333,0.603999999999,0.463333333334,3.8598,3.76886666667,10.3176,0.0723999999994,2.0314,0.494333333333,4.65613333333
278.53,10.9494,1.75973333333,2.7236,0.998533333334,0.677333333333,4.30953333333,4.03526666667,10.5095333333,0.427600000001,2.45753333333,0.777600000002,4.88626666667
278.90,11.2522,2.05273333333,3.1056,1.33333333333,0.859733333333,4.5692,4.32713333333,10.8962666667,0.676866666665,2.68086666667,1.0,5.15853333333
279.27,11.1588666667,1.95413333333,3.0776,1.1822,0.715466666666,4.3832,4.20326666667,10.8396,0.6324,2.67973333333,0.921666666666,4.99953333334
279.64,11.2984666667,1.90406666667,3.15713333333,1.17966666667,0.611533333333,4.31726666667,4.11326666667,10.871,0.748333333333,2.71373333333,0.849066666666,4.94253333333
280.02,11.154,1.7758,3.0254,1.0662,0.401466666666,4.07406666667,3.95913333333,10.7504,0.6258,2.51666666667,0.623733333333,4.56533333333
280.39,10.8184666667,1.4444,2.66553333333,0.833733333333,0.0287333333335,3.7016,3.59473333333,10.4942,0.276733333333,2.219,0.280400000001,4.2854
280.76,11.0249333333,1.65593333333,2.7654,1.0854,0.137533333334,3.91973333333,3.70413333333,10.5958,0.410733333333,2.43853333333,0.520399999999,4.48273333333
281.13,11.4429333333,2.16446666667,3.2594,1.51686666666,0.602466666667,4.40853333334,4.26413333333,10.9920666667,0.831599999999,2.82833333334,0.990266666667,4.94586666667
281.50,11.4872,2.21706666667,3.45526666667,1.54593333333,0.626999999999,4.4444,4.31446666667,11.1128666667,0.859133333333,2.80366666666,0.980333333333,4.96086666667
