wavelength,Back_IncPerm,Belly_IncPerm,Breast_IncPerm,Crissum_IncPerm,Crown_IncPerm,DorTail_IncPerm,Patch10_IncPerm,Patch11_IncPerm,Rump_IncPerm,Throat_IncPerm,WingTip_IncPerm
578.26,6.838,42.4728333333,20.5121666666,23.4216666667,9.40599999998,6.71316666666,2.72266666666,44.2661666666,9.709,17.6545,10.9423333333
578.60,6.87383333333,42.4601666666,20.5191666667,23.4553333333,9.41099999999,6.713,2.72233333333,44.281,9.7025,17.6583333333,10.9328333333
578.94,6.9375,42.5128333334,20.5645,23.4803333334,9.45283333334,6.72983333333,2.732,44.2648333333,9.754,17.664,10.9665
579.28,6.94283333334,42.5956666667,20.5951666667,23.5026666667,9.45499999998,6.712,2.711,44.314,9.74416666667,17.6656666666,10.9278333333
579.61,6.95533333334,42.6313333333,20.6201666667,23.4876666667,9.42000000001,6.71116666667,2.69633333333,44.3253333333,9.73483333334,17.6968333333,10.927
579.95,6.93483333333,42.6278333333,20.6145,23.4691666667,9.41616666665,6.6995,2.65566666667,44.2831666667,9.71966666667,17.6448333333,10.894
580.29,6.89383333334,42.6148333333,20.5471666666,23.48,9.407,6.68583333333,2.635,44.292,9.6945,17.5735,10.8885
580.63,6.8595,42.5443333333,20.487,23.4195,9.38933333335,6.62666666666,2.58,44.2033333334,9.63433333334,17.4973333333,10.8215
580.97,6.8295,42.4966666667,20.4528333334,23.4045,9.345,6.5765,2.5235,44.2081666667,9.59166666666,17.4505,10.7913333333
581.31,6.887,42.5771666667,20.467,23.4575,9.35350000001,6.57716666666,2.4955,44.2833333334,9.61583333334,17.5071666667,10.8021666667
581.65,6.87416666666,42.61,20.4661666667,23.4553333333,9.35516666669,6.583,2.481,44.321,9.57916666667,17.5238333334,10.7978333333
581.98,6.88116666666,42.633,20.5083333334,23.4611666667,9.3385,6.58566666667,2.47666666667,44.2881666666,9.57116666667,17.5211666667,10.7708333333
582.32,6.89366666667,42.625,20.5046666667,23.4611666667,9.33983333333,6.58883333333,2.50483333334,44.2921666667,9.58133333333,17.5561666667,10.7823333333
582.66,6.86433333333,42.605,20.4601666667,23.4168333333,9.30483333334,6.55116666667,2.45583333333,44.3295,9.5255,17.5373333333,10.7456666666
583.00,6.85316666667,42.5396666666,20.433,23.3796666666,9.26483333333,6.52633333333,2.4205,44.2911666666,9.49016666667,17.5376666667,10.7196666667
583.34,6.936,42.5673333333,20.4778333333,23.4865,9.34483333331,6.60383333334,2.48033333333,44.3326666666,9.57416666667,17.5475,10.7741666667
583.68,7.00633333333,42.5668333333,20.5173333334,23.5478333333,9.381,6.62533333333,2.52966666666,44.3591666666,9.64116666667,17.5896666667,10.8086666667
584.01,7.09483333333,42.5641666667,20.52,23.534,9.3815,6.673,2.55983333333,44.341,9.6795,17.6378333334,10.8648333333
584.35,7.11433333333,42.629,20.5596666666,23.619,9.38583333334,6.69333333333,2.58733333333,44.4236666667,9.7295,17.6585,10.8795
584.69,7.18633333333,42.6823333334,20.6431666667,23.6901666667,9.4485,6.74716666667,2.6505,44.5048333333,9.79966666667,17.7393333333,10.921
585.03,7.184,42.6815,20.6205,23.6998333333,9.416,6.75266666667,2.65766666667,44.4435,9.77983333333,17.6846666667,10.8695
585.37,7.256,42.754,20.6726666667,23.75,9.43816666665,6.80333333333,2.69683333333,44.4773333334,9.853,17.7116666667,10.8845
585.70,7.26366666667,42.7501666667,20.6905,23.7863333334,9.43050000002,6.83066666666,2.71183333333,44.4385,9.87216666666,17.7251666667,10.9065
586.04,7.252,42.716,20.6603333333,23.7843333334,9.43483333335,6.825,2.69533333333,44.3748333333,9.86783333333,17.6871666667,10.8963333333
586.38,7.314,42.7643333333,20.6771666666,23.8703333334,9.51549999998,6.89516666667,2.76166666666,44.3833333333,9.93416666665,17.7305,10.925
586.72,7.4945,42.9983333333,20.8915,24.0823333334,9.71183333335,7.0735,2.904,44.5858333333,10.1183333333,17.9141666667,11.1393333333
587.06,7.45583333333,43.089,20.8843333333,24.0671666667,9.6875,7.04666666667,2.88816666666,44.6365,10.0951666667,17.9005,11.1291666667
587.39,7.4155,43.1461666667,20.8561666666,24.0466666667,9.63383333331,7.00766666666,2.829,44.6421666667,10.0276666667,17.8791666667,11.0783333333
587.73,7.3935,43.2163333334,20.9115,24.077,9.63416666665,6.96466666666,2.782,44.6766666667,10.0093333333,17.9176666666,11.053
588.07,7.38783333333,43.2795,20.8833333333,24.0481666667,9.57933333332,6.92366666667,2.73183333334,44.7061666666,9.94766666667,17.917,11.0233333333
588.41,7.39966666667,43.3281666667,20.8666666667,24.0318333333,9.5795,6.927,2.70133333334,44.6356666667,9.95383333333,17.8973333333,11.0151666667
588.74,7.448,43.3898333333,20.9171666667,24.0981666667,9.64383333333,6.971,2.744,44.7455,10.017,17.9588333334,11.109
589.08,7.39433333333,43.3816666667,20.8856666666,24.1008333333,9.6205,6.92433333333,2.72483333333,44.7583333333,9.9895,17.9381666666,11.1145
589.42,7.438,43.4396666667,20.9296666667,24.1775,9.66716666668,6.93233333334,2.737,44.8766666666,10.0183333333,17.964,11.1606666667
589.76,7.50583333333,43.544,20.9743333333,24.2225,9.67633333335,6.96666666667,2.75516666667,44.9898333333,10.0515,17.9943333333,11.194
590.09,7.499,43.5678333334,20.9801666666,24.2353333333,9.66699999999,6.952,2.72416666666,44.9688333334,10.0095,18.035,11.1978333333
590.43,7.38566666666,43.3993333334,20.8016666667,24.1278333333,9.52316666665,6.84716666667,2.65766666666,44.7853333333,9.88166666667,17.8908333334,11.0646666667
590.77,7.427,43.3511666667,20.8176666667,24.176,9.53549999998,6.86,2.6695,44.7503333333,9.879,17.9298333333,11.0833333333
591.11,7.48533333333,43.367,20.8305,24.2161666667,9.55483333335,6.88816666667,2.68066666667,44.7598333333,9.89033333333,17.9615,11.1396666667
591.44,7.50216666666,43.3296666666,20.7953333334,24.2003333333,9.58150000001,6.905,2.715,44.762,9.909,17.9261666666,11.1553333333
591.78,7.5595,43.3181666667,20.821,24.2361666667,9.6635,6.99,2.77916666667,44.7283333334,9.95683333334,17.9666666667,11.2095
592.12,7.56166666667,43.2203333333,20.7871666667,24.1981666666,9.63449999998,6.969,2.76083333333,44.7191666666,9.92366666666,17.9833333334,11.1923333333
592.46,7.58533333333,43.166,20.8031666667,24.1816666667,9.63566666666,6.94966666667,2.7335,44.699,9.90666666667,17.9835,11.1766666667
592.79,7.64,43.166,20.8225,24.1911666667,9.66866666667,6.98033333334,2.71766666667,44.6756666667,9.92866666667,18.0043333333,11.1826666667
593.13,7.659,43.1653333334,20.7866666666,24.1895,9.678,7.01533333333,2.72183333333,44.6185,9.95183333333,18.0086666667,11.1695
593.47,7.66933333333,43.1723333333,20.8261666667,24.1915,9.71833333333,7.0065,2.71983333333,44.6418333334,9.97166666665,18.046,11.1766666667
593.80,7.70033333333,43.122,20.8475,24.1926666666,9.73549999999,7.00266666667,2.7545,44.6485,10.007,18.0128333333,11.2003333333
594.14,7.75566666667,43.1618333334,20.9008333334,24.2255,9.77483333333,7.03483333333,2.7485,44.7041666666,10.0573333333,18.0553333333,11.2356666667
594.48,7.7715,43.1948333334,20.8761666667,24.2281666667,9.79749999998,7.032,2.72383333333,44.721,10.0798333333,18.0736666667,11.2326666667
594.81,7.78116666667,43.1683333333,20.901,24.1933333333,9.802,7.03183333333,2.71483333334,44.7438333333,10.098,18.0456666666,11.2455
595.15,7.81466666666,43.205,20.9543333334,24.2231666667,9.83299999999,7.04433333334,2.71483333334,44.748,10.1391666667,18.0766666667,11.2668333334
595.49,7.81833333333,43.2416666666,21.0063333333,24.2215,9.80883333333,6.99366666666,2.667,44.8078333334,10.1276666667,18.0386666667,11.2478333333
595.82,7.84766666666,43.3061666667,21.0415,24.275,9.81449999998,7.0475,2.71016666666,44.7893333334,10.1381666667,18.0426666666,11.2998333333
596.16,7.83566666667,43.3301666667,21.0251666667,24.2856666667,9.82416666668,7.05383333334,2.7205,44.7748333334,10.1486666666,18.0471666667,11.2966666667
596.50,7.87133333333,43.3453333333,21.0671666666,24.3011666667,9.8645,7.05583333334,2.74333333333,44.7735,10.1665,18.0565,11.3261666666
596.83,7.89266666667,43.4188333333,21.1153333333,24.3406666667,9.89533333333,7.06866666667,2.73416666666,44.8281666667,10.1863333333,18.0846666667,11.3605
597.17,7.92016666667,43.3985,21.0905,24.3515,9.88933333333,7.04616666667,2.74116666667,44.8081666667,10.1925,18.0615,11.3528333333
597.51,7.92883333333,43.4648333333,21.0891666667,24.3585,9.87883333333,7.0485,2.728,44.8388333333,10.1856666667,18.0883333334,11.3551666666
597.84,7.95066666667,43.4861666667,21.1281666667,24.3886666666,9.89199999998,7.03766666666,2.71833333333,44.842,10.1973333333,18.0893333334,11.3695
598.18,7.9625,43.5101666666,21.1781666667,24.3978333333,9.89916666668,7.06116666667,2.7125,44.8525,10.226,18.0948333333,11.3806666667
598.52,7.98083333333,43.542,21.2005,24.4325,9.9375,7.07933333334,2.74833333333,44.8101666667,10.2356666667,18.1343333333,11.4073333333
598.85,7.98916666667,43.5881666666,21.1906666667,24.4268333334,9.94866666667,7.08966666667,2.73883333334,44.7948333333,10.2043333333,18.1103333333,11.3825
599.19,8.02683333333,43.546,21.1383333333,24.453,9.98383333333,7.12083333333,2.775,44.7411666667,10.2093333333,18.1578333333,11.3985
599.53,8.039,43.5225,21.1196666667,24.4638333334,9.99166666667,7.10083333333,2.7605,44.7651666667,10.228,18.1523333334,11.4001666667
599.86,8.05733333334,43.5273333333,21.152,24.4655,9.97249999999,7.076,2.73483333333,44.7671666666,10.2115,18.1618333333,11.4088333333
600.20,8.0355,43.5368333334,21.1341666666,24.4786666666,9.94366666665,7.05983333333,2.70733333333,44.7978333333,10.2026666667,18.1008333333,11.3843333333
600.53,8.02783333333,43.4175,21.0833333333,24.4203333334,9.90416666665,7.02416666666,2.69983333333,44.6463333333,10.1793333333,18.047,11.3358333333
600.87,7.99816666667,43.401,21.0705,24.4051666667,9.89533333335,7.042,2.681,44.5755,10.1416666666,18.026,11.3341666666
601.21,8.0395,43.4538333333,21.1233333334,24.4298333334,9.90483333332,7.02533333334,2.67433333333,44.5965,10.151,18.028,11.3676666667
601.54,8.06883333334,43.506,21.1585,24.4388333333,9.90016666665,7.049,2.67433333334,44.6581666667,10.145,18.0655,11.3843333333
601.88,8.153,43.5,21.2138333333,24.4715,9.93383333335,7.0675,2.7215,44.6426666667,10.1826666667,18.1188333334,11.4286666667
602.21,8.1775,43.5481666667,21.2211666667,24.5266666667,9.92216666669,7.07516666667,2.7,44.7016666667,10.2145,18.1211666666,11.4191666666
602.55,8.21266666667,43.5366666666,21.2413333333,24.5441666666,9.89383333332,7.0635,2.699,44.7616666667,10.2268333333,18.1453333333,11.465
602.88,8.27716666666,43.639,21.3291666667,24.6051666666,9.92683333335,7.11266666666,2.7335,44.862,10.2783333333,18.1818333333,11.5406666667
603.22,8.3205,43.6921666667,21.3611666666,24.6465,9.96583333335,7.131,2.734,44.8973333333,10.2721666667,18.1991666667,11.5358333333
603.56,8.34866666667,43.7236666667,21.3391666667,24.6828333333,9.94866666666,7.15933333333,2.74383333333,44.8815,10.278,18.192,11.5461666666
603.89,8.36983333333,43.734,21.3435,24.6681666666,9.93716666665,7.1595,2.74766666667,44.879,10.2703333333,18.2288333333,11.557
604.23,8.38883333334,43.8096666667,21.3561666666,24.7073333334,9.92383333334,7.1525,2.7725,44.9845,10.2763333333,18.2556666667,11.5946666666
604.56,8.4485,43.8551666667,21.3868333333,24.7421666667,9.926,7.18933333333,2.77366666667,45.0521666667,10.2978333334,18.2961666667,11.6123333333
604.90,8.47366666667,43.8728333333,21.3871666667,24.7583333334,9.92583333335,7.23233333334,2.779,45.06,10.3253333333,18.2965,11.6043333333
605.23,8.50366666666,43.868,21.3408333333,24.7855,9.9425,7.241,2.7965,45.0223333333,10.3158333333,18.2838333333,11.6073333333
605.57,8.50333333333,43.8708333333,21.3113333333,24.7943333334,9.94283333335,7.25833333333,2.81166666667,45.0346666666,10.3085,18.2483333333,11.6128333333
605.90,8.48233333333,43.7921666667,21.2756666667,24.7466666667,9.90566666666,7.22716666666,2.78616666666,44.9503333334,10.273,18.2038333333,11.5781666667
606.24,8.4675,43.759,21.2345,24.7651666666,9.87216666665,7.20216666666,2.76416666667,44.8713333333,10.2506666666,18.1856666667,11.5443333333
606.58,8.4365,43.7296666667,21.1948333333,24.7338333333,9.82066666666,7.15916666667,2.72166666667,44.818,10.2216666667,18.1391666667,11.4848333333
606.91,8.4385,43.7421666667,21.189,24.761,9.80266666667,7.13283333333,2.69883333333,44.8143333333,10.2666666666,18.15,11.4848333333
607.25,8.469,43.778,21.2135,24.7616666667,9.85833333335,7.13,2.69083333334,44.884,10.3046666667,18.176,11.5086666667
607.58,8.48716666667,43.7671666666,21.2313333334,24.7966666666,9.85816666669,7.14616666667,2.70516666666,44.8716666667,10.3146666667,18.1978333333,11.5433333334
607.92,8.4855,43.7375,21.247,24.7763333333,9.88100000001,7.16916666667,2.69033333333,44.8595,10.314,18.1773333333,11.5346666667
608.25,8.504,43.7395,21.2393333334,24.7961666667,9.87833333334,7.15966666667,2.7195,44.8403333333,10.328,18.1755,11.5581666667
608.59,8.54666666667,43.7246666667,21.2768333333,24.8311666667,9.92716666665,7.16333333333,2.74716666667,44.8641666667,10.3475,18.2038333333,11.5733333333
608.92,8.5455,43.6968333333,21.2736666667,24.8216666667,9.90049999999,7.14983333333,2.75483333334,44.8455,10.3425,18.1646666666,11.5688333333
609.26,8.549,43.7206666667,21.2903333333,24.8508333333,9.88616666665,7.15633333334,2.74816666667,44.8813333333,10.3298333333,18.1831666666,11.5466666666
609.59,8.64583333333,43.7631666667,21.3391666667,24.9373333333,9.97033333335,7.2225,2.83833333334,44.9765,10.384,18.2433333334,11.6251666667
609.93,8.69283333333,43.8156666667,21.4023333334,25.0078333333,10.0241666667,7.2845,2.88383333333,45.0858333333,10.4471666667,18.2723333333,11.6838333333
610.26,8.69916666667,43.7746666667,21.4046666667,25.0331666667,10.0333333333,7.29666666667,2.888,45.1205,10.434,18.2718333334,11.689
610.60,8.6865,43.729,21.3826666666,24.969,10.0181666666,7.2925,2.88333333333,45.1228333333,10.3996666666,18.2328333334,11.645
610.93,8.68633333333,43.6685,21.37,24.967,9.97783333333,7.27766666667,2.89583333333,45.0583333333,10.3548333333,18.1963333334,11.5985
611.27,8.7435,43.6546666667,21.3663333333,25.0,9.99716666666,7.28333333334,2.91066666666,45.0823333333,10.373,18.1793333334,11.5913333333
611.60,8.76816666666,43.5986666667,21.3383333334,25.0073333334,9.97983333333,7.26916666667,2.90283333333,45.0513333333,10.3328333333,18.148,11.5596666667
611.93,8.80066666667,43.6163333333,21.3606666666,25.0221666667,10.0038333333,7.26666666667,2.88333333333,45.0951666667,10.332,18.1381666667,11.5496666667
612.27,8.8345,43.6493333334,21.349,25.0603333333,10.0155,7.32333333333,2.9125,45.1321666666,10.3648333333,18.1445,11.5911666667
612.60,8.877,43.7318333333,21.4135,25.1081666667,10.0875,7.34716666667,2.889,45.254,10.4248333333,18.1933333334,11.6065
612.94,8.907,43.7275,21.3825,25.0998333333,10.0693333333,7.32633333333,2.86816666667,45.2455,10.4351666667,18.1705,11.6181666667
613.27,8.86883333334,43.7298333334,21.371,25.0401666667,10.0101666667,7.302,2.79016666667,45.1856666667,10.3931666666,18.1193333333,11.5461666666
613.61,8.89116666667,43.8056666666,21.3558333333,25.034,10.0153333333,7.2935,2.7615,45.205,10.3558333334,18.099,11.5271666667
613.94,8.942,43.8188333333,21.3783333333,25.0205,10.03,7.286,2.74716666667,45.1581666667,10.4191666667,18.0868333334,11.5471666667
614.28,8.99316666667,43.8816666667,21.4368333334,25.121,10.071,7.34933333333,2.773,45.1966666667,10.488,18.1511666667,11.6345
614.61,9.05016666666,44.0193333333,21.5033333333,25.2466666667,10.1445,7.41216666666,2.79866666667,45.3253333334,10.569,18.1916666667,11.723
614.94,9.0235,44.1133333333,21.4876666667,25.265,10.1371666666,7.42833333333,2.78316666667,45.3453333333,10.563,18.1661666666,11.7013333333
615.28,9.09433333334,44.2305,21.4986666667,25.3116666666,10.1518333333,7.45033333334,2.79983333334,45.382,10.6233333333,18.2713333334,11.8005
615.61,9.11033333333,44.2928333334,21.5236666667,25.3915,10.1596666667,7.46483333334,2.83933333333,45.4161666667,10.6545,18.305,11.8543333333
615.95,9.16333333333,44.2658333333,21.555,25.3681666666,10.2131666667,7.499,2.85,45.3738333333,10.6853333334,18.3485,11.8851666667
616.28,9.156,44.2291666667,21.4985,25.3271666667,10.1833333333,7.48666666667,2.863,45.2758333333,10.6873333333,18.3216666667,11.8736666667
616.61,9.1485,44.2235,21.4996666667,25.2855,10.1635,7.43533333333,2.8185,45.1953333333,10.6588333333,18.3041666667,11.8603333333
616.95,9.19766666667,44.332,21.528,25.379,10.2135,7.44433333333,2.84633333334,45.2986666667,10.6726666667,18.3651666666,11.9246666667
617.28,9.21283333334,44.3406666667,21.5896666667,25.4188333334,10.2093333333,7.43983333333,2.85783333333,45.2721666667,10.715,18.357,11.9221666667
617.62,9.21683333333,44.4393333333,21.6231666667,25.4663333334,10.2133333333,7.4355,2.8855,45.3471666666,10.7278333333,18.3761666667,11.95
617.95,9.21266666667,44.4461666667,21.6245,25.3861666666,10.1796666667,7.37816666666,2.85916666666,45.3121666667,10.6685,18.3161666666,11.9355
618.28,9.1835,44.3808333333,21.5573333334,25.3021666667,10.1268333333,7.3285,2.8445,45.1953333333,10.6053333333,18.3086666667,11.8928333333
618.62,9.21433333333,44.354,21.5815,25.3178333334,10.1518333333,7.3285,2.8375,45.2215,10.608,18.357,11.9261666667
618.95,9.16833333333,44.3751666667,21.6165,25.3711666666,10.1278333333,7.31866666666,2.791,45.2685,10.5833333333,18.3003333334,11.8901666667
619.28,9.13383333333,44.3246666667,21.6165,25.3256666667,10.1318333333,7.30316666667,2.74533333333,45.2461666667,10.5398333333,18.2533333333,11.8451666667
619.62,9.07183333333,44.2871666666,21.5456666667,25.3195,10.0703333333,7.23366666667,2.67316666666,45.1856666667,10.4518333333,18.1528333333,11.7826666667
619.95,9.11716666666,44.3456666667,21.5658333333,25.3823333333,10.0833333333,7.23766666666,2.68266666666,45.2465,10.4723333334,18.1616666666,11.8235
620.28,9.17583333333,44.3308333334,21.5946666666,25.412,10.1316666667,7.29783333333,2.731,45.2546666667,10.491,18.178,11.8785
620.62,9.18066666667,44.2476666666,21.5585,25.3723333333,10.1206666667,7.287,2.706,45.2203333333,10.4478333334,18.1291666667,11.8796666666
620.95,9.20216666667,44.2183333334,21.5078333333,25.3151666667,10.1238333333,7.326,2.702,45.1851666666,10.4273333333,18.1536666667,11.8925
621.28,9.2585,44.1858333333,21.498,25.35,10.1513333333,7.39283333334,2.72666666667,45.2203333333,10.444,18.1763333333,11.8961666667
621.62,9.272,44.1856666667,21.4288333333,25.383,10.1328333333,7.391,2.7455,45.1868333333,10.4416666667,18.2035,11.8853333333
621.95,9.345,44.1521666667,21.4535,25.4163333333,10.1511666667,7.4385,2.77883333334,45.2206666667,10.4828333333,18.2045,11.9045
622.28,9.37766666667,44.1768333334,21.5168333334,25.4141666667,10.13,7.4665,2.8,45.1981666666,10.5268333334,18.2058333334,11.9106666667
622.62,9.50416666667,44.1995,21.5421666667,25.3971666667,10.2011666666,7.52133333334,2.85133333333,45.1886666667,10.56,18.253,11.9448333333
622.95,9.53733333333,44.1913333333,21.5338333333,25.4421666667,10.1571666666,7.54316666667,2.84916666666,45.1536666667,10.5793333333,18.2741666667,11.9516666667
623.28,9.52083333334,44.1673333334,21.5401666667,25.3786666667,10.1176666667,7.48733333334,2.854,45.1073333333,10.565,18.2505,11.8936666667
623.62,9.52083333334,44.1241666666,21.6021666667,25.3385,10.0936666666,7.46316666666,2.839,45.0843333334,10.5096666667,18.2545,11.8865
623.95,9.55416666667,44.1545,21.6158333334,25.3591666667,10.0695,7.4645,2.83733333333,45.0843333333,10.5313333333,18.2721666667,11.8835
624.28,9.56716666667,44.1573333333,21.6083333334,25.3553333333,10.0776666667,7.47183333334,2.836,45.0451666666,10.577,18.2823333333,11.8618333333
