wavelength,Back_SicRaif,Belly_SicRaif,Breast_SicRaif,Crissum_SicRaif,Crown_SicRaif,DorTail_SicRaif,Patch10_SicRaif,Rump_SicRaif,Throat_SicRaif,WingTip_SicRaif
781.57,33.945,45.0326666667,37.761,44.2765,25.378,26.242,21.094,29.2653333333,44.1683333333,21.706
781.88,33.8926666667,45.414,38.0683333333,44.239,24.5713333333,25.8945,21.1036666667,29.549,45.6373333333,22.0356666667
782.19,33.1076666667,45.4476666667,37.7726666667,43.228,24.7926666667,26.806,21.407,30.0036666667,45.1093333333,22.0843333333
782.50,32.9563333333,45.198,37.288,41.808,23.6533333333,27.2315,22.034,29.5666666667,43.6913333333,21.0923333333
782.81,31.5193333333,43.9533333333,35.563,40.136,22.978,26.9275,22.449,28.6281666667,43.046,20.1436666667
783.12,30.5876666667,43.898,35.7743333333,40.046,21.968,28.032,21.9676666667,27.6506666667,42.6393333333,19.2983333333
783.43,30.0503333333,43.4916666667,36.655,40.035,22.634,28.621,21.3596666667,27.636,41.9466666667,19.3513333333
783.74,30.4726666667,41.5713333333,36.842,38.5585,21.8153333333,28.661,20.1753333333,26.8306666667,40.694,18.688
784.05,31.044,42.608,36.942,39.697,22.274,29.8025,21.1876666667,27.8231666667,41.2106666667,19.2473333333
784.36,31.4536666667,43.345,37.6293333333,40.1035,23.0916666667,30.7825,21.826,28.078,41.1966666667,20.56
784.67,31.7296666667,44.101,38.4113333333,40.1485,22.5656666667,32.131,23.024,28.2361666667,41.7333333333,21.3443333333
784.98,31.204,44.7543333333,38.4046666667,41.057,22.2996666667,32.6365,23.4223333333,28.2425,42.0053333333,21.4866666667
785.29,30.7006666667,43.9413333333,38.0563333333,41.115,21.7963333333,31.3005,23.3063333333,27.4296666667,40.6116666667,20.1703333333
785.60,31.9553333333,44.202,38.6146666667,42.4225,20.972,31.458,23.536,27.8606666667,40.49,19.939
785.91,31.8793333333,42.953,38.1806666667,41.6665,21.1783333333,30.369,23.1173333333,27.3491666667,40.082,20.209
786.22,32.1963333333,43.601,38.284,42.849,22.1486666667,29.813,23.0293333333,28.0528333333,39.8606666667,20.5353333333
786.53,32.7296666667,43.8763333333,39.8293333333,43.4505,22.7546666667,29.9255,23.8906666667,29.1265,40.433,21.7963333333
786.84,33.6113333333,44.4096666667,39.097,43.3335,23.2293333333,29.6875,25.1043333333,29.7048333333,41.7013333333,22.4303333333
787.14,32.8566666667,45.012,38.134,43.9225,23.834,29.622,25.1276666667,29.7751666667,41.539,22.6423333333
787.45,32.541,43.1023333333,37.426,43.069,23.8613333333,28.069,24.4556666667,28.7788333333,40.66,22.475
787.76,31.7023333333,41.52,37.3776666667,42.8085,23.6136666667,27.397,23.4833333333,27.8373333333,40.248,21.722
788.07,31.9843333333,41.715,37.4116666667,44.6535,24.8876666667,27.938,23.603,28.2595,40.559,22.3183333333
788.38,32.3243333333,41.4696666667,37.8743333333,44.749,26.08,27.436,23.5573333333,29.0761666667,40.082,22.895
788.69,33.2093333333,42.2096666667,37.989,45.158,26.9706666667,28.631,23.65,29.609,41.0613333333,23.9603333333
789.00,33.614,42.906,37.886,45.323,28.5316666667,29.093,24.0723333333,30.028,42.3763333333,24.9766666667
789.31,33.2366666667,43.9086666667,38.251,46.914,28.833,29.894,24.622,30.151,43.33,24.3333333333
789.62,32.1036666667,43.236,38.479,44.8545,28.0583333333,29.7085,24.11,29.401,43.0096666667,23.3336666667
789.92,31.3703333333,43.2136666667,37.7576666667,43.613,27.678,29.4415,23.819,28.9755,43.247,22.189
790.23,30.533,41.8033333333,38.5246666667,44.0065,26.6736666667,28.381,22.6093333333,27.8516666667,42.9303333333,21.653
790.54,31.4896666667,42.4113333333,40.426,44.6805,27.3406666667,28.617,22.6243333333,28.44,43.9716666667,22.3403333333
790.85,31.4293333333,44.009,41.3956666667,45.1285,28.4433333333,28.891,22.098,28.5741666667,44.905,21.911
791.16,31.3203333333,45.8383333333,41.5793333333,45.122,28.3393333333,28.6875,21.5253333333,29.0748333333,45.877,22.1446666667
791.47,30.7756666667,44.884,42.086,43.5855,26.8986666667,28.537,20.5833333333,27.9576666667,45.204,21.5426666667
791.78,29.3966666667,44.975,40.2006666667,42.3995,24.5393333333,28.2035,18.97,25.5863333333,44.4723333333,18.928
792.08,27.8146666667,44.5463333333,39.422,42.313,23.3463333333,27.3325,18.5723333333,25.5585,43.0573333333,17.8713333333
792.39,26.2613333333,42.8826666667,39.82,41.9595,21.4416666667,25.878,17.3873333333,23.626,41.7116666667,15.4053333333
792.70,27.5246666667,43.476,40.2146666667,42.024,21.4923333333,25.8045,17.0686666667,24.7543333333,41.957,16.622
793.01,29.0013333333,43.73,39.991,43.16,22.0246666667,26.265,17.7383333333,25.4903333333,43.0456666667,16.7806666667
793.32,30.2736666667,44.3673333333,39.8236666667,44.6455,22.2066666667,26.356,17.617,25.7303333333,42.698,16.2723333333
793.62,31.4053333333,47.383,40.312,46.0745,23.2323333333,28.9255,19.2836666667,26.9971666667,43.251,17.3093333333
793.93,30.7343333333,47.1043333333,39.3066666667,45.554,22.526,29.2065,19.8356666667,26.5388333333,43.5476666667,17.1453333333
794.24,30.8343333333,46.988,39.491,44.3105,22.267,30.0535,20.6606666667,26.5733333333,43.1503333333,17.6706666667
794.55,31.2283333333,45.307,39.6933333333,44.6055,22.6316666667,30.0,21.842,27.3028333333,42.588,18.158
794.86,30.4253333333,45.1386666667,38.8023333333,44.0105,23.09,29.753,23.0903333333,27.8648333333,41.233,17.448
795.16,31.2733333333,44.5563333333,40.311,43.884,24.3803333333,30.769,23.8333333333,28.5201666667,42.2866666667,19.1676666667
795.47,33.1703333333,45.4766666667,42.054,44.3765,25.55,31.418,24.8573333333,29.2991666667,43.521,20.4156666667
795.78,33.923,47.209,42.2956666667,45.047,27.044,32.488,26.4153333333,30.11,44.4576666667,22.72
796.09,33.4116666667,46.541,41.942,42.7475,27.083,32.5475,25.5896666667,29.2455,43.0033333333,22.6806666667
796.40,33.5263333333,46.7593333333,43.8656666667,44.4445,28.935,33.3335,25.5403333333,30.1313333333,43.3643333333,24.1513333333
796.70,32.719,46.3133333333,44.278,44.4125,28.4943333333,32.719,25.4993333333,30.3953333333,43.779,25.0
797.01,32.4726666667,46.479,43.5446666667,44.894,28.3253333333,32.7465,25.3913333333,31.4555,43.388,25.587
797.32,31.9216666667,45.451,43.7256666667,44.9415,28.2743333333,31.765,24.5883333333,31.4315,42.2743333333,25.3333333333
797.63,31.6886666667,44.9656666667,42.559,44.344,27.3566666667,31.107,23.947,31.1873333333,41.6766666667,24.5086666667
797.93,31.4133333333,45.2206666667,41.8713333333,42.7695,26.7973333333,31.74,23.4476666667,30.6983333333,41.7076666667,25.2043333333
798.24,31.9703333333,45.312,42.7096666667,42.1935,27.3853333333,32.466,22.6353333333,31.0821666667,42.916,26.6003333333
798.55,33.4586666667,46.0993333333,43.179,42.741,27.7426666667,32.7285,23.404,32.5611666667,43.9716666667,28.0766666667
798.85,32.2416666667,44.4583333333,42.4853333333,40.0505,26.4483333333,30.8565,22.3343333333,31.7801666667,43.9126666667,26.5743333333
799.16,32.4513333333,44.4443333333,41.8873333333,39.6165,26.146,30.82,21.076,31.9445,44.4003333333,26.1023333333
799.47,33.2883333333,44.579,42.4283333333,41.8685,26.5683333333,29.8385,21.9533333333,32.6163333333,46.4603333333,26.0303333333
799.78,32.6386666667,44.7223333333,40.6946666667,40.1385,24.4446666667,28.125,22.4073333333,32.1065,45.139,25.324
800.08,33.6123333333,43.9796666667,39.5633333333,39.6095,24.7793333333,27.615,22.315,31.962,44.398,24.3606666667
800.39,34.9766666667,42.676,40.892,39.296,25.9623333333,28.028,23.1453333333,31.8075,45.0233333333,23.8026666667
800.70,35.4376666667,44.3326666667,39.6936666667,38.809,25.7293333333,28.551,24.1513333333,32.3291666667,45.8156666667,23.912
801.00,33.8626666667,44.0116666667,38.0473333333,40.4765,25.8296666667,27.706,23.425,32.4918333333,45.4543333333,22.9436666667
801.31,33.87,43.8263333333,37.482,42.3865,25.7686666667,26.2075,22.9866666667,32.0646666667,45.7296666667,21.23
801.62,35.6586666667,44.0893333333,37.4996666667,44.9855,26.1143333333,26.381,22.6256666667,32.7035,45.785,20.8333333333
801.92,34.9,44.9826666667,38.3746666667,46.696,26.5296666667,28.194,22.8093333333,33.015,45.766,19.628
802.23,34.531,46.956,37.8243333333,49.102,26.5466666667,29.641,23.2533333333,33.0838333333,46.2073333333,19.2116666667
802.54,34.4426666667,46.2133333333,37.5786666667,49.204,26.049,29.45,23.5406666667,32.9231666667,45.7306666667,18.9096666667
802.84,33.428,45.644,36.9793333333,47.7275,25.5683333333,29.6165,23.4373333333,32.3153333333,44.129,18.04
803.15,33.3333333333,45.7156666667,37.288,49.294,25.8946666667,30.438,23.0223333333,31.5206666667,44.7266666667,17.467
803.46,33.6593333333,45.9496666667,38.5006666667,50.2795,26.6296666667,31.0755,24.3013333333,32.7048333333,45.6706666667,17.8303333333
803.76,32.3543333333,46.8996666667,37.4356666667,49.65,25.4546666667,31.119,24.2893333333,33.24,45.4543333333,17.7623333333
804.07,33.4256666667,46.7216666667,38.6886666667,51.177,27.3773333333,31.3715,25.3926666667,33.4721666667,46.2606666667,18.4213333333
804.38,34.568,47.325,41.4266666667,51.303,27.5723333333,32.3045,26.0173333333,33.9048333333,48.2853333333,20.439
804.68,35.1726666667,46.613,42.2163333333,51.346,29.2506666667,33.4455,27.277,34.7915,48.3623333333,22.1173333333
804.99,34.007,46.451,41.9136666667,49.9325,29.1556666667,31.7385,26.9093333333,34.1416666667,48.0233333333,22.0576666667
805.30,34.9593333333,46.3413333333,41.5986666667,49.5255,29.8553333333,30.2165,26.9193333333,34.3268333333,48.419,23.6223333333
805.60,34.8293333333,45.489,42.076,49.649,30.6216666667,30.645,27.8633333333,35.507,48.948,24.5906666667
805.91,34.1,45.019,42.0496666667,49.4975,30.6036666667,29.741,27.9216666667,35.4886666667,48.4196666667,23.6586666667
806.21,35.2016666667,45.6736666667,42.92,52.212,31.8583333333,29.572,29.0066666667,36.873,48.9183333333,25.3196666667
806.52,36.5336666667,45.101,42.5403333333,51.551,31.856,30.133,29.8373333333,38.7493333333,48.892,25.8
806.83,36.9193333333,46.4143333333,42.1213333333,50.076,31.3636666667,31.591,29.6966666667,38.7118333333,49.7476666667,26.8686666667
807.13,36.9973333333,46.056,42.5443333333,49.4655,31.7556666667,29.8475,28.346,36.9973333333,50.28,27.6843333333
807.44,37.1796666667,47.8973333333,44.718,50.077,31.231,31.615,27.8463333333,37.0,51.0256666667,27.6923333333
807.74,38.1463333333,48.3356666667,46.2876666667,49.0015,32.3606666667,33.026,28.2643333333,37.2248333333,51.357,28.008
808.05,36.7076666667,48.0573333333,45.1943333333,46.3955,30.317,31.288,27.1473333333,36.2988333333,49.5396666667,25.4603333333
808.35,37.4023333333,49.0873333333,44.914,46.635,30.5163333333,32.316,28.6906666667,36.6981666667,49.3476666667,25.0393333333
808.66,36.7613333333,48.0486666667,43.3546666667,45.016,29.114,31.5665,28.903,36.3923333333,48.576,24.42
808.97,37.7386666667,47.983,42.2503333333,44.984,27.3886666667,31.2105,26.8046666667,35.9343333333,46.7093333333,23.5136666667
809.27,37.9456666667,48.2183333333,43.868,44.733,28.092,32.39,26.5723333333,36.8186666667,47.1696666667,26.52
809.58,37.593,48.6156666667,44.9943333333,43.77,26.571,32.508,25.2393333333,35.9421666667,47.0713333333,25.2396666667
809.88,36.374,49.3806666667,46.5653333333,43.412,26.6326666667,31.672,23.1416666667,34.234,47.241,24.5496666667
810.19,34.074,48.376,45.5836666667,44.872,25.1283333333,29.9145,21.0826666667,31.6523333333,44.2733333333,22.564
810.49,33.3333333333,47.297,44.0876666667,44.848,23.93,30.5745,20.7206666667,32.4045,42.1733333333,22.128
810.80,32.922,46.796,42.7986666667,45.062,22.6923333333,28.9245,21.1053333333,32.8043333333,41.0933333333,23.0453333333
811.10,31.1646666667,44.6716666667,39.7773333333,45.9105,19.021,25.093,18.6493333333,30.6998333333,37.2986666667,18.959
811.41,32.099,45.6793333333,42.2353333333,48.0505,18.9733333333,25.8285,18.2583333333,30.3118333333,37.6866666667,20.7926666667
811.71,32.6746666667,44.664,41.3043333333,48.5175,19.4996666667,25.296,17.5233333333,29.7101666667,38.208,21.4096666667
812.02,31.2543333333,45.4056666667,40.2413333333,48.2895,18.511,26.2575,15.359,28.4708333333,36.7543333333,19.316
812.32,31.3153333333,46.4843333333,41.9266666667,47.8515,21.1586666667,26.758,16.7966666667,27.6368333333,38.9973333333,20.9633333333
812.63,32.3906666667,44.8486666667,41.2123333333,47.879,18.3163333333,26.5655,14.9493333333,25.7576666667,38.5856666667,17.778
812.93,33.4693333333,44.218,42.5166666667,49.2855,21.3603333333,28.7755,15.5783333333,26.8026666667,41.1563333333,20.2043333333
813.24,34.659,45.5933333333,41.6166666667,49.304,22.2,28.7275,18.2903333333,28.1973333333,42.8763333333,22.134
813.54,34.3356666667,44.489,40.7483333333,46.6935,23.38,29.5595,18.37,29.2585,43.153,21.7766666667
813.85,34.927,44.9533333333,39.8403333333,46.9125,23.3066666667,30.478,19.9203333333,29.1166666667,42.032,20.651
814.15,33.923,43.2876666667,37.9833333333,43.517,23.8376666667,29.666,17.616,27.2756666667,40.668,18.7953333333
814.46,36.265,44.9966666667,35.9463333333,43.977,26.3863333333,30.975,20.1403333333,29.4773333333,43.5946666667,22.2436666667
814.76,35.9896666667,44.4023333333,35.4203333333,45.9205,27.8303333333,31.3095,20.43,30.0126666667,44.4023333333,22.3906666667
815.07,34.0266666667,45.1796666667,37.87,45.4635,27.473,32.4195,21.0456666667,30.4346666667,44.7386666667,22.5583333333
815.37,34.0743333333,45.9256666667,39.568,47.13,28.5186666667,32.685,24.074,31.2653333333,45.7406666667,24.6913333333
815.68,34.268,45.109,40.9346666667,47.6635,28.7846666667,32.7105,25.67,33.1465,45.545,26.293
815.98,32.4786666667,45.6653333333,40.476,45.6045,29.6093333333,30.9525,26.4346666667,33.3943333333,44.017,26.3123333333
816.29,29.541,45.5046666667,35.6576666667,40.8255,26.2386666667,26.422,24.7706666667,31.2538333333,41.59,23.5473333333
816.59,29.0223333333,45.0513333333,38.2516666667,40.528,25.926,27.3225,23.4973333333,30.935,40.9836666667,22.1613333333
816.89,32.2026666667,47.3216666667,41.9046666667,43.393,27.857,29.107,25.4763333333,32.887,43.393,23.3926666667
817.20,32.9703333333,50.0906666667,45.735,45.463,30.9133333333,28.9475,26.558,35.118,47.1866666667,24.985
817.50,34.878,53.0006666667,48.3656666667,48.9305,32.3826666667,31.016,29.3526666667,37.0173333333,48.9006666667,27.986
817.81,33.7946666667,52.1336666667,48.2123333333,48.0105,30.3346666667,32.007,28.1433333333,36.2166666667,47.2896666667,26.9896666667
818.11,35.362,53.8926666667,47.1493333333,46.546,29.6603333333,31.9075,28.454,35.5536666667,47.4233333333,27.412
818.41,36.576,54.067,46.3583333333,46.571,29.0803333333,30.542,27.2726666667,34.556,47.2086666667,26.5286666667
818.72,36.9806666667,52.685,46.2513333333,45.137,28.8753333333,30.471,25.8863333333,33.9411666667,46.4543333333,25.684
819.02,36.9956666667,52.2066666667,44.1786666667,45.563,28.404,30.634,23.8966666667,32.6995,45.6336666667,23.803
819.33,36.504,51.157,42.245,45.887,27.978,31.4265,23.265,31.8766666667,45.9726666667,23.222
819.63,36.8956666667,49.8366666667,42.966,45.9105,28.7533333333,32.7155,24.4636666667,32.2973333333,45.22,23.664
819.93,36.7373333333,49.6473333333,42.0726666667,46.826,28.4576666667,33.395,24.9923333333,32.9806666667,45.262,25.0536666667
820.24,35.6943333333,48.5756666667,41.673,46.69,27.2003333333,32.833,24.7883333333,32.4736666667,45.1373333333,25.2246666667
820.54,35.9536666667,47.8733333333,41.516,46.4885,27.1263333333,33.0865,24.6133333333,31.9696666667,44.9096666667,25.5586666667
820.85,35.353,46.8343333333,40.5933333333,45.36,26.692,32.2325,24.2176666667,31.3955,43.9956666667,24.545
821.15,35.3223333333,47.0013333333,41.3823333333,46.141,27.4146666667,32.197,24.5266666667,31.4553333333,44.5546666667,24.6686666667
821.45,34.7323333333,46.55,41.3273333333,45.615,27.307,31.9825,24.6883333333,31.5875,44.583,24.397
821.76,34.8653333333,46.2756666667,41.2183333333,45.7215,27.6033333333,32.399,25.0,31.6141666667,44.569,24.701
822.06,34.992,46.602,41.4993333333,45.698,27.7703333333,32.6365,25.19,31.876,44.5406666667,24.7523333333
822.36,34.9573333333,46.599,41.7153333333,45.5035,27.9266666667,32.652,25.572,31.731,44.4733333333,24.907
822.67,35.0256666667,47.06,42.0366666667,45.558,28.2783333333,32.614,25.8883333333,31.8791666667,44.702,25.2116666667
822.97,35.1536666667,47.412,42.0026666667,46.0145,28.316,32.947,25.9656666667,32.0101666667,44.8503333333,25.3096666667
823.27,35.6366666667,47.2066666667,42.073,45.9155,28.5436666667,33.032,26.3266666667,32.1011666667,45.1833333333,25.2073333333
823.58,35.8473333333,47.486,42.2223333333,45.808,29.1356666667,33.064,26.5433333333,32.3906666667,45.1736666667,25.578
823.88,35.5756666667,47.466,41.968,45.331,29.1713333333,32.809,26.2256666667,32.105,44.711,25.2116666667
824.18,35.531,47.6413333333,42.5746666667,45.6375,29.572,33.075,26.3023333333,32.2798333333,45.3016666667,25.475
824.49,35.7606666667,48.0946666667,42.7606666667,45.512,29.777,33.3195,26.7426666667,32.5851666667,45.258,25.9806666667
824.79,35.914,48.5063333333,43.047,46.246,30.1423333333,33.5525,26.717,32.5121666667,45.112,26.3883333333
825.09,35.3813333333,48.5803333333,42.8326666667,45.8955,29.6683333333,32.8085,26.639,32.3953333333,45.0693333333,26.3293333333
825.39,35.1013333333,48.6456666667,42.5886666667,46.586,29.872,32.2515,26.4863333333,32.1765,45.824,26.1473333333
825.70,34.471,48.7823333333,42.156,46.0775,29.5606666667,31.916,25.7283333333,31.9263333333,45.9283333333,25.6086666667
826.00,34.5633333333,48.729,43.112,45.7565,29.315,32.0415,25.5023333333,31.9393333333,45.4693333333,25.7686666667
826.30,34.2273333333,48.721,43.3356666667,45.664,28.7586666667,31.8775,25.099,31.3996666667,45.789,25.4106666667
826.61,33.0593333333,48.5446666667,42.658,45.0,28.1013333333,31.2975,24.2193333333,30.6858333333,45.4643333333,24.8523333333
826.91,32.653,47.9593333333,41.7093333333,44.1645,27.105,30.6125,23.682,29.6978333333,45.0466666667,23.9793333333
827.21,33.01,48.112,42.4593333333,44.2075,26.688,30.6795,24.6603333333,30.0108333333,45.8036666667,24.164
827.51,33.6386666667,48.8336666667,42.6203333333,44.1135,26.6623333333,31.8185,24.9836666667,30.5318333333,46.3486666667,24.8743333333
827.82,33.9013333333,47.989,42.1723333333,43.6265,26.1986666667,31.595,24.1533333333,30.2203333333,45.9213333333,23.9036666667
828.12,34.4556666667,47.827,42.2633333333,42.6215,25.979,32.02,24.5463333333,30.5873333333,46.7766666667,23.6866666667
828.42,35.2206666667,48.661,42.999,42.4635,26.3963333333,33.053,25.0956666667,31.3951666667,47.3093333333,24.0753333333
828.72,35.083,48.0723333333,43.1503333333,42.0425,25.6496666667,33.142,24.9383333333,30.7766666667,46.787,24.009
829.02,36.328,48.278,44.085,42.767,25.996,35.0855,26.445,31.851,47.8886666667,25.157
829.33,36.0053333333,47.829,43.42,43.186,25.5513333333,36.5235,26.62,32.3478333333,49.3986666667,25.5846666667
829.63,37.0536666667,47.8423333333,45.1263333333,43.471,27.1946666667,37.723,28.311,33.7985,51.0046666667,27.4183333333
829.93,36.9723333333,48.1803333333,46.3606666667,44.603,27.6673333333,38.1515,28.7013333333,34.0983333333,50.6616666667,27.9983333333
830.23,37.4263333333,47.158,46.9303333333,46.9305,28.24,39.427,29.8316666667,34.2885,51.523,28.695
830.54,37.2863333333,46.413,45.5833333333,47.2915,28.404,39.678,30.259,34.4315,51.2933333333,29.917
830.84,37.5663333333,44.0743333333,45.238,47.698,27.4073333333,37.5395,31.0583333333,35.0263333333,50.3173333333,27.9893333333
831.14,36.488,44.7423333333,46.9503333333,47.319,27.8126666667,37.145,32.913,34.9366666667,51.367,29.0746666667
