wavelength,Back_SalAtef,Belly_SalAtef,Breast_SalAtef,Crissum_SalAtef,Crown_SalAtef,DorTail_SalAtef,Patch10_SalAtef,Rump_SalAtef,Throat_SalAtef,WingTip_SalAtef
182.97,-88.888888889,-108.680205128,-137.085111111,-152.669666667,-104.184666666,-107.070777778,-96.3924444444,-106.926333333,-96.9697777778,-88.3115555556
183.35,-95.8904444443,-117.597589744,-144.596444444,-162.709111111,-108.828222222,-114.003111111,-95.586,-113.546444444,-98.7823333333,-97.4124444443
183.73,-98.5507777778,-126.60708547,-149.758444444,-167.310666667,-108.373666667,-111.916111111,-94.363888889,-116.747111111,-101.288333333,-96.2964444445
184.11,-79.5833333334,-105.0,-120.694444444,-133.888888889,-82.5000000001,-86.6666666666,-73.8888888888,-97.6388888889,-79.4444444445,-75.4166666667
184.49,-97.1140000001,-120.079880342,-137.950777778,-151.226666667,-95.5266666667,-102.741666667,-85.8585555555,-116.161666667,-94.0836666668,-88.6003333334
184.87,-130.729333333,-162.753974359,-178.472333333,-192.014111111,-126.389111111,-138.541888889,-120.486222222,-152.257222222,-128.819666667,-120.312555556
185.25,-120.967888889,-161.538307692,-175.448111111,-189.067888889,-126.702555555,-138.709666667,-110.931777778,-149.641777778,-121.863777778,-116.129
185.63,-129.259111111,-167.535641026,-180.370444445,-188.148222222,-136.851888889,-148.703666667,-107.962888889,-156.481444444,-121.111111111,-123.148222222
186.01,-215.079333333,-262.413521368,-274.074,-298.412666667,-223.280555556,-239.418,-169.576777778,-252.645555555,-193.650777778,-204.497333333
186.39,-218.599111111,-252.545589744,-259.661777778,-282.608777778,-216.666666667,-232.608555556,-166.908333333,-248.792222222,-188.405666667,-206.280111111
186.77,-344.444444444,-373.685709402,-381.818222222,-408.417666667,-341.750777778,-346.128111111,-273.737444445,-379.124555556,-284.175111111,-321.548777778
187.15,-383.524888889,-411.759615385,-406.130222222,-416.092,-361.685777778,-378.927222222,-311.111222222,-418.773777778,-287.739555555,-358.237666667
187.53,-636.419666667,-661.728521368,-642.592666667,-650.617333333,-590.123444444,-625.308555556,-522.839666667,-664.814888889,-450.617333333,-585.185
187.91,-646.783777778,-665.542017094,-625.146333333,-648.538111111,-601.169666667,-630.994222222,-555.555444444,-668.421111111,-429.824555556,-588.304222222
188.29,-284.656111111,-289.092521367,-262.698333333,-284.126888889,-254.497222222,-272.486666667,-231.746,-288.888777778,-173.809555556,-250.529111111
188.67,-205.454444445,-206.71325641,-175.959555556,-200.606222222,-190.101,-185.050555556,-167.676777778,-206.060555555,-112.121222222,-180.606111111
189.05,-217.211333334,-221.283521367,-174.292,-205.446666667,-210.457666666,-190.414,-174.727555556,-223.093666667,-108.932555555,-191.285444444
189.43,-251.111,-243.418683761,-182.222222222,-227.654444444,-234.073888889,-206.913555556,-198.518444444,-252.592555555,-130.864111111,-217.777666667
189.81,-305.247,-304.249777778,-225.308777778,-283.024666667,-294.444444445,-252.469222222,-252.469111111,-323.148333333,-170.987555556,-270.987555556
190.19,-233.333444444,-229.545504274,-164.899,-204.797888889,-227.525222222,-188.888777778,-198.737444444,-242.424222222,-124.747555556,-207.575777778
190.57,-126.202,-125.781418803,-79.7678888889,-104.975111111,-121.890555556,-100.0,-110.447777778,-140.961777778,-58.8723333333,-114.427777778
190.95,-101.010111111,-95.6708717947,-57.5757777778,-82.2511111112,-93.7951111111,-78.0664444443,-88.6001111111,-110.101,-45.0215555556,-91.0533333334
191.33,-130.808111111,-115.708358974,-72.559,-107.744,-131.144666667,-97.6432222224,-118.013333333,-144.949555555,-67.0034444445,-117.508333334
191.71,-123.333444444,-107.679957265,-63.6508888889,-103.809444444,-126.984333333,-87.3016666667,-111.904888889,-144.285666667,-68.0952222222,-110.952333333
192.09,-124.747333333,-104.325410257,-59.9326666667,-100.673444444,-127.441111111,-92.2561111112,-111.952888889,-149.326666667,-78.1144444444,-117.340111111
192.47,-224.501444445,-190.028478633,-103.133888889,-176.353333333,-237.606777778,-183.475777778,-218.803444444,-272.649444445,-152.136666667,-218.803444444
192.85,-329.059888889,-281.624008547,-130.341777778,-238.034111111,-333.333444444,-288.461555556,-318.803555556,-397.435888889,-214.957222222,-316.239444444
193.23,-364.957111111,-304.174888889,-159.401777778,-271.795,-350.0,-320.512777778,-354.273555556,-431.624111111,-251.709444444,-340.598444444
193.61,-392.592444444,-305.27057265,-167.592666667,-288.425888889,-364.814777778,-350.462888889,-389.814777778,-474.073888889,-259.722222222,-357.407333333
193.99,-492.222222222,-356.111111111,-192.777777778,-340.0,-439.444444444,-430.0,-472.777777778,-558.333333333,-305.0,-430.0
194.37,-1166.66655556,-881.861145299,-500.000222222,-855.555555556,-1025.92577778,-1041.97533333,-1118.51844445,-1356.79011111,-735.802333333,-986.419777779
194.75,682.098888889,557.597273504,333.333222222,516.049444444,633.333333333,622.839555556,664.197555557,750.617444444,469.753,600.617222222
195.13,505.333333333,435.897435897,252.444444445,389.333333333,487.555555556,470.222222222,503.111111111,565.777777778,352.888888889,466.222222222
195.51,692.592555556,613.437760684,333.333222222,523.456888889,673.456777778,654.938333333,696.296333334,766.049555555,488.271555556,639.506222222
195.89,633.333333333,552.719641026,317.676666666,468.181666667,587.879,580.303,618.686888889,656.060666667,444.949444444,572.727333333
196.27,1283.83833333,1097.59152991,615.151555556,932.323222221,1180.80822222,1115.15155555,1216.16177778,1306.06044444,854.545555555,1143.43444445
196.65,1002.22222222,858.974393163,542.222111111,729.629666667,948.14811111,822.963,942.962888888,1014.81488889,671.111111111,903.703555556
197.03,615.873,523.107341881,369.444444444,466.666555556,585.317444444,498.412666667,582.539444444,624.999888889,425.396777778,563.888888889
197.40,492.592555555,400.712213675,283.333444444,356.172888889,465.123333334,391.666555555,463.271666667,479.321,318.827,438.889
197.78,625.793555555,519.200196581,344.047555556,428.968333334,592.063555556,479.365222222,584.523777778,599.603,394.841333334,557.143
198.16,705.555555556,607.232213675,398.718,498.290555556,684.615444445,556.837777778,674.786222222,685.897555556,468.376111111,622.649444445
198.54,581.372555556,513.197504274,343.463888889,414.052222222,577.451,461.764555556,562.745111111,564.705888889,405.555666666,524.183111111
198.92,706.130222222,619.422350427,431.034444444,509.578666667,696.168777778,562.452222222,673.180111111,697.317888889,493.869666667,622.988555555
199.30,617.320444444,530.140649573,376.797222222,433.333333333,596.732,480.718888889,575.163444445,616.339888889,430.391888889,524.836555556
199.68,460.047222222,384.797162393,288.416111111,324.349777778,448.463222222,354.609888889,421.985777778,465.484555556,321.985888889,386.761
200.06,470.707111111,387.762188034,300.757555555,326.515111111,480.303111111,370.959555555,431.060555556,487.626222222,330.050555556,404.798
200.44,354.425666667,292.727854701,234.651666667,248.964111111,377.212777778,287.759,332.768222222,368.173222222,257.438777778,308.851333333
200.82,360.714333333,284.645948718,225.793666666,247.619,384.722111111,295.436555556,333.730222222,369.246,258.928555555,305.158777778
201.19,541.269777778,417.82682906,320.000111111,360.317333333,592.698666667,436.508,495.873,555.238111111,388.888888889,442.222222222
201.57,653.968222222,507.570282051,402.380888889,436.111111111,734.127111111,529.761777778,617.460444444,678.968222222,498.015888889,549.206333333
201.95,528.703666667,412.464538462,342.284,362.654444444,593.518555556,445.370333333,496.296222222,548.765333333,408.024666667,442.284
202.33,424.197666667,326.267794872,279.259111111,287.901222222,471.111,357.037111111,400.494,436.543333333,325.185222222,360.740777778
202.71,487.988111111,355.994418804,304.204333333,315.915888889,542.042,407.207222222,457.657666667,503.603555556,372.072,404.804777778
203.09,444.444444444,321.232555556,270.175444444,271.052555556,508.771888889,371.637444444,414.912222222,459.356555555,338.011666667,366.374333333
203.47,519.713222222,374.827709402,294.982222222,315.412111111,608.960555555,440.860222222,489.605777778,526.164777778,400.716666667,435.842333333
203.85,521.851777778,393.760615385,296.666555556,332.592777778,609.999888889,466.666555555,504.814777778,535.555444444,419.629555556,456.296333333
204.22,559.523888889,430.677735043,313.492,361.904666667,650.396888889,496.031777778,546.031777778,584.523888889,451.587333334,468.254
204.60,428.947222222,333.738179487,244.444444444,278.070222222,485.672444445,383.041111111,410.818666667,452.924222222,342.69,365.497111111
204.98,385.679,309.572649573,238.765555556,253.580222222,430.864222222,349.135777778,372.592444444,409.382777778,312.592555556,341.481444444
205.36,363.657333333,292.467991453,236.574,234.027777778,405.092555556,329.861111111,347.916666667,387.962888889,297.685222222,324.768555556
205.74,397.584444444,327.108726496,260.386333333,255.314,438.164333333,363.043333333,364.009555555,429.951666667,325.120777778,352.898444445
206.12,396.527777778,328.383264957,264.120333333,263.194444445,435.416666666,361.574111111,368.75,427.314777778,328.472,359.259222222
206.50,503.603555556,413.952384615,333.333333333,335.735555556,559.759777778,454.354444444,465.765777778,536.336222222,410.810666667,457.657666667
206.87,466.666777778,392.266025641,325.203111111,321.680222222,515.176222222,426.829333333,439.566444444,493.767,375.609777778,428.455333333
207.25,496.866111111,411.461880342,354.416,355.840444444,547.578222222,461.538333333,478.917444445,522.792,401.994333333,465.242222222
207.63,584.313888889,490.472683761,445.424777778,423.529444445,655.228888889,541.83,563.725444445,615.686222222,473.856111111,549.346333334
208.01,1018.33333333,852.777777778,792.222222221,706.111111111,1155.55555555,917.777777778,968.88888889,1049.44444444,830.000000001,952.222222221
208.39,909.661777777,786.436376067,724.154555556,641.062666667,1038.16433333,842.02888889,896.135333334,944.927555555,776.811444444,891.304333332
208.77,937.373999999,821.950136752,745.959333333,667.171666667,1077.27288889,873.232333335,952.525333334,985.858666667,819.192222221,917.676777779
209.14,1003.33333333,888.119658121,804.444444443,723.888888889,1181.11111111,938.333333333,1021.11111111,1062.22222222,900.000000001,972.22222222
209.52,802.136666667,721.76217094,655.128333333,600.427333333,933.333333333,759.829111111,823.077111111,845.726555554,727.777777778,778.632555556
209.90,529.722222222,470.705128205,434.166666666,404.722222222,620.277777778,503.055555555,546.111111111,546.388888889,484.444444444,515.555555556
210.28,520.325333333,467.500547008,435.230333333,399.729111111,627.642333333,492.141,535.772333333,538.482333333,493.496,507.046111111
210.66,563.248,498.312367521,468.091,433.903111111,677.777888889,527.065555556,572.079666667,582.336,535.897333333,542.165222222
211.03,597.898,521.09034188,490.390444445,457.057,720.120111111,549.249111111,601.802,617.717888889,572.672666667,574.474444444
211.41,712.903111111,622.773487179,575.627333333,535.125555555,858.064444443,644.444444444,712.186444445,735.842222222,672.043,659.856666667
211.79,500.966222222,439.130410256,410.869444445,379.227111111,599.758444444,461.594111111,506.521666667,514.734222222,476.811666667,465.458888889
212.17,425.454444444,366.852991453,355.555444444,332.727222222,503.838444444,392.727333333,433.737444445,437.979666667,400.0,392.323333333
212.55,600.300222222,502.125247863,501.201222222,464.264333333,710.811,553.453555556,600.300333333,604.504555556,553.453333333,527.627555556
212.92,865.384777777,723.701478632,752.564,673.504222222,1025.64122222,805.555555555,859.401777778,869.230666666,789.316333333,764.529888889
213.30,859.259222221,729.946324786,750.617222222,683.127555555,1004.93844444,804.115222222,860.493888889,861.316888889,798.765444444,774.485666667
213.68,557.671888889,474.277615385,491.005222222,447.354333333,655.290888889,532.804222222,569.576777778,554.761888889,518.518555555,502.380888889
214.06,640.432,560.209008547,582.716,523.456777778,752.160666667,617.283888889,670.061777778,643.518333333,600.617222222,583.333111111
214.44,694.612666667,604.040350427,644.781,574.074,807.744111111,675.757555556,734.680222222,685.858666667,647.474777778,635.016777778
214.81,1044.44455555,914.977529916,980.952444444,857.67188889,1227.51311111,1013.22744444,1129.10066666,1041.799,973.015888888,960.846555557
215.19,1058.201,922.669974358,1009.52388889,873.545,1239.15344445,1031.217,1156.08477778,1053.43933333,984.656222222,955.026444447
215.57,660.493777778,576.87574359,636.419777778,560.802444444,766.666666667,639.814666667,722.531,653.703777778,616.975444445,608.333222222
215.95,778.518666667,689.658068376,755.925777778,679.629555555,900.370222221,759.259222222,856.666555555,772.963,729.629666667,708.518555556
216.32,937.333333332,845.743589744,925.333333333,820.0,1088.88888889,913.777777778,1023.11111111,932.444444443,892.0,856.444444444
216.70,584.496,536.314752137,583.462444444,509.302222222,675.452222222,560.206777778,629.198888889,572.609777778,547.803666667,538.501222222
217.08,465.107222222,424.516205128,453.411222222,400.389888889,525.731,436.647111111,484.405333333,440.350888889,430.604222222,414.425
217.46,567.149666667,508.528623931,540.338,478.260777778,645.893666667,528.985444444,582.850111111,531.884222222,502.415333333,494.927555555
217.83,771.380555555,681.973641026,728.282888889,640.740888889,879.124444444,710.101,779.124555556,724.579222222,675.084222222,669.360333333
218.21,928.806555554,787.970957265,853.909444445,762.551444445,1047.73666667,836.625444444,916.872555554,867.901333334,795.884777778,771.193333333
218.59,937.448555554,787.559222222,844.032777778,765.020555556,1040.74066667,842.798333335,906.584222222,893.827222221,787.242777778,760.082222222
218.97,709.909888889,592.469410256,642.642555555,581.381222222,772.973,648.048,676.876888889,676.276222222,597.297111111,573.873888889
219.34,743.137222222,631.825059829,674.182888889,614.379111111,823.856222222,689.542555555,710.784222222,717.647222222,625.163444445,608.496666667
219.72,918.803444446,773.109880342,833.333333333,745.726555555,1029.05977778,846.581333333,891.025777778,887.179555556,775.641111111,748.290555555
220.10,1135.44977778,950.630888889,1019.57677778,925.396777778,1286.77255555,1059.25922222,1119.04766667,1115.34377778,960.846555557,946.560777777
220.47,1275.92577778,1068.23342735,1128.39511111,1027.778,1446.91366667,1200.61722222,1282.71588889,1259.87666667,1069.13577778,1054.32088889
220.85,2435.80255556,2028.49001709,2177.77788889,2009.87644444,2797.53077778,2348.14811111,2549.38277778,2491.358,2091.358,2050.61733333
221.23,3527.77755556,2947.15099145,3181.48144444,3029.62966667,4153.70355556,3488.88877778,3855.55555556,3664.81477778,3125.92588889,3111.11111111
221.61,1460.00022222,1239.03134188,1336.29633333,1298.51866667,1691.85188889,1462.96277778,1608.14822222,1505.18533333,1320.74066667,1288.14822222
221.98,1358.33333333,1192.30769231,1270.83333333,1241.66666666,1589.58333333,1391.66666667,1536.80555556,1411.11111111,1249.30555556,1228.47222222
222.36,2712.5,2460.79059829,2622.22222222,2536.11111111,3254.16666667,2823.61111111,3079.16666667,2854.16666666,2529.16666667,2565.27777778
222.74,3690.74077778,3371.79494017,3614.81477778,3483.33322222,4412.963,3779.62944445,4203.70377778,3842.59255556,3401.85188889,3525.92588889
223.11,-21644.4444445,-19954.7008547,-21633.3333333,-20888.8888889,-26222.2222222,-22011.1111111,-24666.6666667,-22633.3333333,-20122.2222222,-20788.8888889
223.49,-1938.38388889,-1759.67351282,-1941.41411111,-1858.58577778,-2359.596,-1935.35366667,-2172.72722222,-2015.15155556,-1804.04055555,-1890.90911111
223.87,-1923.23244444,-1759.75144445,-1922.22222222,-1852.52533334,-2322.22211111,-1953.53522222,-2129.293,-2012.12133333,-1804.04044445,-1890.90911111
224.24,-4286.66666667,-3903.76068376,-4351.11111111,-4133.33333333,-5128.88888889,-4291.11111111,-4715.55555555,-4444.44444444,-4040.0,-4164.44444444
224.62,-7311.111,-6514.24494872,-7488.88888889,-7188.88888889,-8722.22222223,-7337.03688889,-8007.40744445,-7533.33322222,-6896.29633333,-7122.22222222
225.00,-3042.85722222,-2693.52879487,-3114.28577778,-2980.95233333,-3639.68233333,-3077.77766667,-3307.93655556,-3150.79355556,-2861.90488889,-2957.14277778
225.38,-1150.00011111,-1016.52411111,-1204.32088889,-1104.32088889,-1356.17277778,-1160.49377778,-1241.35811111,-1233.33322222,-1070.98766667,-1107.40755556
225.75,-748.559777778,-662.99465812,-811.522666667,-728.395,-886.419777777,-746.090444444,-813.580111111,-818.518444444,-696.296333333,-732.098888889
226.13,-538.011666667,-471.232333333,-580.994111111,-531.286555556,-627.777666667,-521.344888889,-572.514666667,-595.906666666,-497.953111111,-522.807
226.51,-481.137111111,-429.079692308,-522.480666667,-469.250555555,-563.307444444,-466.666666667,-516.537555555,-535.658888889,-445.994777778,-462.273888889
226.88,-260.956888889,-231.220273504,-284.876666667,-247.685333334,-317.283888889,-249.536888889,-286.265444444,-294.136,-248.611222222,-251.543222222
227.26,-279.227222222,-255.976700855,-301.771222222,-262.963111111,-339.291333333,-273.107888889,-310.789,-315.62,-269.404222222,-269.082111111
227.64,-255.416666666,-238.514957265,-269.861111111,-240.694444444,-298.888888889,-250.416666667,-284.305555556,-287.638888889,-242.083333333,-237.222222222
228.01,-187.665777778,-175.393940171,-197.961222222,-179.918444444,-222.120444445,-183.588222222,-207.441444445,-212.946,-176.656555556,-171.559444444
228.39,-133.039111111,-124.52034188,-138.925777778,-126.416555556,-156.585777778,-129.875,-144.665222222,-153.053777778,-122.663666667,-120.971333334
228.76,-114.349222222,-110.017042735,-117.650666667,-107.682444444,-134.984111111,-108.762,-121.142777778,-132.190666667,-102.857111111,-102.412666667
229.14,-104.466888889,-99.2829572648,-104.355,-97.2640000001,-122.557222222,-96.2591111109,-109.882666667,-116.527,-91.1222222222,-92.3505555556
229.52,-95.699,-89.8182136753,-93.7531111111,-89.7081111111,-113.261666667,-87.404,-100.204666667,-103.021,-81.0035555556,-84.127
229.89,-93.5876666668,-85.7525641026,-88.6441111111,-86.6862222222,-108.957444445,-84.4347777778,-97.063111111,-99.4126666668,-77.6308888889,-81.3022222222
230.27,-91.8711111112,-82.7321623932,-86.1473333333,-83.1647777778,-107.359333333,-81.3853333334,-95.6710000001,-96.9215555555,-75.2764444444,-79.7017777778
230.65,-85.7406666668,-75.7299572649,-78.7961111111,-77.6854444444,-99.2130000001,-75.324,-89.2128888889,-89.9075555554,-68.6573333333,-74.0276666667
231.02,-94.7855555555,-83.546965812,-86.4522222222,-87.5243333334,-106.822555556,-84.7953333333,-97.4172222222,-98.8303333334,-75.8772222222,-80.9942222222
231.40,-85.7596666667,-72.6775042735,-76.4626666667,-78.0497777778,-94.4217777777,-74.6486666667,-85.034,-88.6166666666,-67.0295555556,-71.5646666666
231.78,-78.5684444445,-66.8387777778,-71.805,-73.1664444445,-89.5476666668,-69.9604444444,-79.0074444444,-80.852,-61.4843333333,-66.4032222222
232.15,-83.3784444444,-72.1214957265,-76.7841111111,-77.7777777778,-93.4957777778,-73.4417777778,-84.7334444444,-84.6432222222,-67.0732222222,-70.7317777778
232.53,-83.5727777778,-70.8075213675,-77.4425555556,-79.454,-94.0134444443,-71.8392222222,-84.7223333333,-85.2011111112,-68.1033333333,-70.0191111111
232.90,-79.2908888889,-66.2520940171,-73.1442222222,-76.4065555555,-88.9362222222,-68.6052222222,-81.4184444444,-82.6004444444,-66.2883333333,-66.9028888889
233.28,-75.2315555556,-63.8567179487,-70.7405555555,-73.1943333333,-84.6295555556,-66.6666666667,-77.8241111111,-80.1852222222,-63.3796666666,-63.4721111111
233.66,-71.4162222222,-60.8747777778,-66.5358888889,-68.5402222222,-80.305,-62.658,-74.1175555556,-77.3855555556,-60.3048888889,-59.9565555555
234.03,-62.9223333333,-55.1734529915,-59.585,-59.5847777778,-72.2426666667,-55.9626666667,-66.3815555556,-68.8237777778,-54.2532222222,-52.381
234.41,-59.969,-52.9586923077,-55.5942222222,-57.53,-67.9055555556,-53.5423333333,-62.1758888889,-65.3893333333,-51.839,-48.6643333334
234.78,-61.3611111111,-54.2277692307,-56.1324444444,-60.0538888889,-68.7812222222,-55.94,-64.2445555555,-68.32,-53.6332222222,-50.2498888889
235.16,-57.2537777778,-50.7851709402,-52.0856666667,-57.4012222222,-64.7472222222,-54.2266666667,-61.0188888889,-65.7806666667,-50.203,-47.5083333334
235.54,-56.5521111111,-51.126,-52.1224444444,-58.6563333333,-66.4452222222,-54.3372222222,-62.4215555555,-66.5188888889,-50.1661111111,-48.3573333333
235.91,-62.6054444444,-54.5121538462,-57.0881111111,-64.0611111111,-72.2221111111,-59.3868888889,-67.2795555556,-72.7202222222,-55.1724444445,-53.9465555556
236.29,-63.5356666667,-53.9547692308,-56.6246666667,-64.7957777778,-72.7378888889,-60.7103333333,-68.1558888889,-74.3415555556,-54.4483333333,-55.0591111111
236.66,-67.1563333333,-57.0591111111,-58.4556666667,-67.6083333333,-75.6307777778,-63.691,-71.1864444445,-76.9491111111,-56.0827777778,-57.7024444444
237.04,-66.8148888889,-55.8661538461,-58.5555555555,-66.2963333333,-73.074,-63.2592222222,-70.7036666667,-75.2962222222,-54.3333333333,-56.6664444444
237.41,-71.4073333333,-59.3047264957,-61.5925555555,-69.4814444444,-75.9998888889,-66.1851111111,-73.852,-79.8517777778,-57.6296666667,-61.2591111111
237.79,-67.81,-56.4266666667,-57.5204444445,-66.0236666667,-70.2036666667,-62.4151111111,-70.2394444444,-75.8127777778,-55.4125555556,-57.3062222222
238.17,-66.4238888889,-55.5531880342,-57.1182222222,-65.6946666667,-70.1044444444,-60.8683333333,-69.8265555556,-74.41,-54.792,-58.1251111111
238.54,-63.2478888889,-52.1949230769,-54.2735555556,-62.7218888889,-67.2255555556,-57.7578888889,-66.6994444444,-69.4936666667,-51.7751111111,-54.9966666667
238.92,-56.5737777778,-46.4602735043,-48.4575555555,-56.0348888889,-61.0063333334,-50.6438888889,-60.1677777778,-61.8147777778,-46.2413333334,-48.5175555555
239.29,-53.218,-44.4591794872,-45.7646666666,-52.4203333333,-57.7833333333,-46.4518888889,-56.463,-57.4532222222,-43.7293333333,-45.5444444444
239.67,-50.5368888889,-41.5751282051,-42.5967777778,-48.9138888889,-53.3583333333,-43.6205555556,-53.2334444444,-53.4081111111,-40.8987777778,-41.7977777778
240.04,-44.0944444444,-36.1851282051,-36.1984444444,-42.5196666667,-45.9098888889,-37.4892222222,-45.9536666667,-46.7628888889,-35.608,-35.6736666667
240.42,-36.0326666667,-29.6017350427,-29.4137777778,-34.1836666667,-37.456,-30.172,-37.2897777778,-37.9554444445,-28.6928888889,-28.619
240.79,-28.233,-22.6725897436,-22.8498888889,-25.9886666667,-29.6137777778,-23.258,-29.5041111111,-29.4726666667,-21.9085555556,-21.3748888889
241.17,-25.0691111111,-19.6442735043,-19.7071111111,-23.1757777778,-27.073,-20.5913333333,-26.382,-25.926,-19.1817777778,-18.629
241.54,-19.9513333333,-14.8521025641,-15.2137777778,-18.9865555556,-22.3198888889,-15.9463333333,-21.2575555555,-20.9403333333,-15.0916666667,-13.2602222222
241.92,-17.7273333333,-12.8795897436,-13.4295555556,-17.0823333333,-20.0678888889,-14.0527777778,-18.7007777778,-18.646,-12.9485555555,-10.8922222222
242.29,-15.8844444444,-10.8713076923,-11.3432222222,-14.7946666667,-17.7213333334,-12.7157777778,-16.3285555556,-16.6614444444,-11.1717777778,-7.97255555556
242.67,-14.5054444444,-9.77055555557,-10.4921111111,-13.8381111111,-16.5747777778,-12.0587777778,-15.192,-15.5787777778,-10.0474444444,-7.011
243.05,-14.2884444445,-9.51962393161,-10.2883333333,-13.4752222222,-16.104,-12.1702222222,-14.5721111111,-14.9693333334,-9.78711111111,-6.68566666667
243.42,-14.1346666667,-8.76462393162,-9.72911111111,-12.9567777778,-15.2012222222,-11.5006666667,-13.7451111111,-14.1345555556,-9.23766666667,-5.602
243.80,-13.359,-7.91557264957,-8.88155555556,-12.0665555555,-14.269,-10.556,-12.6671111111,-13.4044444444,-8.44488888889,-4.57755555556
244.17,-12.4743333333,-7.26658119658,-8.11733333333,-11.0665555556,-13.4723333334,-9.37377777779,-12.0556666667,-12.4655555556,-7.51133333333,-3.61755555556
244.55,-12.6782222222,-7.30613675213,-8.14522222222,-11.4298888889,-13.7228888889,-9.48211111111,-12.5011111111,-13.0235555556,-7.78222222222,-3.76255555556
244.92,-12.718,-7.22229059829,-7.96588888889,-11.3162222222,-13.2992222222,-9.42733333332,-12.2394444444,-12.9657777778,-7.66666666667,-3.59822222222
245.30,-11.5722222222,-6.39007692308,-7.00988888889,-10.1334444445,-12.0013333334,-8.32933333333,-10.9442222222,-11.874,-6.40588888889,-2.12211111111
245.67,-10.979,-6.07622222222,-6.45522222222,-9.45877777777,-11.4783333333,-7.99755555557,-10.3546666667,-11.3241111111,-5.79422222222,-1.733
246.05,-9.50177777778,-4.98536752137,-5.465,-8.12033333333,-10.2528888889,-6.91344444444,-9.12633333333,-10.2125555555,-4.63366666666,-0.938888888889
246.42,-8.51577777779,-4.15223076923,-4.71822222222,-7.35622222222,-9.04966666666,-5.72422222222,-8.23355555557,-9.34411111111,-3.82233333333,-0.356000000002
246.79,-7.83188888889,-3.51774358974,-3.91055555555,-6.27911111111,-7.94366666667,-4.74822222222,-7.20633333333,-8.64766666668,-3.11711111111,0.608888888888
247.17,-6.90911111111,-2.72507692307,-3.109,-5.31577777778,-6.84711111111,-3.59377777778,-6.06855555556,-7.82688888889,-2.119,1.61388888889
247.54,-6.02433333333,-2.24677777778,-2.519,-4.68177777778,-6.27333333333,-2.89511111111,-5.47744444445,-7.191,-1.37666666667,2.10888888889
247.92,-5.76888888889,-2.17456410256,-2.50277777778,-4.46522222222,-6.03922222222,-2.65455555556,-5.27588888889,-6.94922222222,-1.27988888889,2.09522222222
248.29,-6.05088888889,-2.3112991453,-2.84011111111,-4.65188888889,-6.20566666667,-2.91511111111,-5.43122222222,-7.11655555556,-1.41288888889,1.873
248.67,-6.178,-2.51791452992,-3.04911111111,-4.66533333333,-6.31422222222,-2.96922222222,-5.37477777778,-7.005,-1.36711111111,1.87933333333
249.04,-7.00044444444,-3.27947863248,-3.92577777778,-5.55066666667,-7.25322222222,-3.76533333334,-6.256,-7.96355555556,-2.189,1.05088888889
249.42,-8.33077777778,-4.50174358975,-5.22355555555,-6.91466666667,-8.47077777778,-5.00055555556,-7.69266666667,-9.446,-3.49611111111,-0.217777777779
249.79,-9.57866666667,-5.61976068376,-6.38011111111,-7.94611111111,-9.32877777779,-5.92466666667,-8.8898888889,-10.7668888889,-4.42555555556,-1.35488888889
250.17,-10.8521111111,-6.7438974359,-7.35111111111,-8.91188888888,-10.3638888889,-6.76677777778,-10.0686666667,-11.7918888889,-5.27233333333,-2.38622222222
250.54,-11.8893333333,-7.89188888889,-7.96511111111,-9.70999999999,-11.2734444445,-7.67966666668,-11.046,-12.6161111111,-5.73388888889,-3.32744444444
250.92,-13.1231111111,-9.26422222222,-9.25933333332,-10.9302222222,-12.4337777778,-8.83444444443,-12.5383333333,-13.3945555555,-6.68333333333,-4.581
251.29,-14.2364444445,-10.2772136752,-10.3423333333,-12.1066666667,-13.5705555556,-9.87411111111,-13.9292222222,-14.3536666667,-7.70011111111,-5.80433333333
251.66,-15.8731111111,-11.6815726496,-12.0727777778,-13.4691111111,-14.9725555556,-11.3628888889,-15.6135555556,-15.8881111111,-9.0431111111,-7.42511111111
252.04,-15.8662222222,-11.8977863248,-12.09,-13.7452222222,-15.3068888889,-11.7404444445,-15.9362222222,-16.154,-9.0521111111,-7.64555555555
252.41,-15.3364444444,-11.617957265,-11.4787777778,-13.5288888889,-15.1801111111,-11.5804444444,-15.5711111111,-15.8214444444,-8.82622222221,-7.25344444445
252.79,-15.0761111111,-10.939991453,-11.0476666667,-13.2321111111,-14.8781111111,-11.3405555556,-15.3767777778,-15.5271111111,-8.357,-6.95622222222
253.16,-14.1464444444,-10.2064700854,-10.0491111111,-12.5218888889,-14.0274444445,-10.485,-14.4793333333,-14.5268888889,-7.21977777778,-6.14988888889
253.54,-12.4025555556,-8.49554700855,-8.34711111111,-10.7962222222,-12.4341111111,-8.67799999999,-12.5916666667,-12.7332222222,-5.536,-4.61455555556
253.91,-12.5746666666,-8.54946153845,-8.491,-10.8281111111,-12.6717777778,-8.91144444443,-12.7123333333,-12.5747777778,-5.604,-4.658
254.28,-14.1476666667,-9.95888888889,-9.88311111112,-12.4232222222,-14.2653333333,-10.6233333333,-14.0634444444,-14.0634444445,-7.32622222222,-5.87944444444
254.66,-15.8804444444,-11.1422222222,-11.9103333333,-14.0711111111,-15.9332222222,-12.2968888889,-15.6961111111,-15.7401111111,-9.04711111112,-7.29033333333
