wavelength,Back_IriAnaf,Belly_IriAnaf,Breast_IriAnaf,Crissum_IriAnaf,Crown_IriAnaf,DorTail_IriAnaf,Patch10_IriAnaf,Rump_IriAnaf,Throat_IriAnaf,WingTip_IriAnaf
822.67,10.5361333333,52.8097333333,30.8072,48.3179333333,14.3299333333,19.4006666667,10.4483333333,14.9763333333,56.1329333333,20.0912666667
822.97,10.4006,52.6827333333,30.7343333333,48.3210666667,14.2068,19.3180666667,10.3958666667,14.9128,56.0082666667,20.0253333333
823.27,10.5768,52.875,30.8741333333,48.3899333333,14.3592,19.4498666667,10.5433333333,15.0826,56.1742,20.1426
823.58,10.7686,52.6649333333,30.9289333333,48.1326666667,14.4994,19.4648,10.7632666667,15.1639333333,56.0546,20.2277333333
823.88,10.8324666667,52.6846,30.9752666667,48.1915333333,14.5921333333,19.5024666667,10.8796,15.2145333333,55.9922,20.262
824.18,10.8281333333,52.8184666667,31.1015333333,48.2822666667,14.6456,19.5620666667,10.8975333333,15.2330666667,56.154,20.3412
824.49,10.8044,52.9208,31.1437333333,48.347,14.7058,19.5574666667,10.9640666667,15.235,56.1502,20.3777333333
824.79,10.8614666667,52.9048666667,31.1893333333,48.3274666667,14.6626666667,19.6778,10.9438,15.2174666667,56.0486666667,20.4248666666
825.09,11.2288666667,52.9243333333,31.3915333333,48.5666,14.7924666667,19.9147333333,11.2210666667,15.4932666667,56.208,20.6552
825.39,11.6538666666,53.1289333333,31.6240666667,49.0123333333,14.998,20.3023333333,11.4176,15.6364,56.3709333333,21.0153333333
825.70,11.4679333333,52.9899333333,31.5077333333,48.7714666667,14.8576,20.1351333333,11.2616666667,15.5023333333,56.0696666667,20.853
826.00,10.9192666667,52.3914666667,30.8145333333,48.2775333333,14.239,19.6040666667,10.7598,14.9579333333,55.3288,20.2776666667
826.30,10.891,52.4042,30.8168666667,48.3768,14.0933333333,19.4694,10.6014,14.8466,55.3400666667,20.1044
826.61,10.5649333333,52.4081333333,30.7697333333,48.3779333333,13.9006,19.2114,10.2895333333,14.6374,55.4073333333,19.9341333333
826.91,10.5407333333,52.6992666667,30.8612666667,48.8010666667,13.7808666667,19.3443333334,10.2894666667,14.8145333333,55.829,20.0479333333
827.21,10.8705333333,53.1566666667,31.246,49.1052666667,13.958,19.6318,10.6162,15.1470666667,56.2876,20.2446
827.51,11.1885333333,53.3925333333,31.6672666667,49.5002666667,14.1825333333,19.8790666667,10.9514,15.4535333333,56.5422,20.5306666667
827.82,11.1942,53.4977333333,31.6512666667,49.5866,13.9394,19.6970666667,10.7859333333,15.3390666667,56.6409333333,20.4186666667
828.12,10.9216666667,53.3468,31.4114666667,49.4844666667,13.6634666667,19.2664,10.5319333333,15.082,56.3432666667,20.1894
828.42,10.3806,53.1306666667,30.9566,48.9910666667,13.2667333333,18.816,10.1346,14.5433333333,56.0948666667,19.7887333333
828.72,10.0598,53.1540666667,30.6658666667,48.7779333333,13.1668666667,18.3978,9.88693333333,14.3136,56.2771333333,19.6231333333
829.02,10.0173333333,53.4198666667,30.7242,49.061,13.1635333333,18.1427333333,9.95500000001,14.3034,56.7221333333,19.7539333333
829.33,10.6414,54.1612666667,31.6618666667,49.8902666667,13.8222666667,18.8293333333,10.6259333333,15.0779333333,57.6237333333,20.3774
829.63,11.1635333333,54.3695333333,32.0509333333,49.9744666667,14.4671333333,19.2781333334,11.4606666667,15.4862666667,57.8216,20.9596
829.93,10.8168,53.9108,31.6526,49.4555333333,13.9295333333,18.8687333334,11.1314,14.9294666667,57.4318666667,20.5210666666
830.23,10.3482666667,53.2367333333,31.2789333333,48.6448666667,13.501,18.4134,10.6432,14.3046,56.8167333333,20.0457333333
830.54,9.23166666667,52.67,30.0829333333,47.5620666666,12.6037333333,17.3797333333,9.45839999999,12.9574666667,55.937,19.309
830.84,7.88613333333,51.8467333333,28.8502,46.2252666667,11.4458666667,15.9814666667,8.10106666667,11.6898666667,54.7038,18.0837333333
831.14,7.67126666666,51.3124666667,28.4494666667,45.6968,11.7132,15.9871333333,8.043,11.5506,54.2914666667,17.9964666667
831.44,8.33200000001,51.0276,28.6883333333,45.3410666667,12.3642,16.8253333333,8.74960000001,12.3308,54.2078,18.4405333333
831.74,9.16266666665,51.6,29.7333333333,46.1973333333,13.04,17.52,9.47200000001,13.5466666667,54.864,19.3173333333
832.04,9.57693333333,51.5268,30.037,46.3894,13.1552,18.045,10.1904,14.353,54.729,19.6336666667
832.35,10.2638,52.088,30.7314666666,47.2177333333,13.6388666667,18.7963333333,10.5325333333,14.9073333333,55.2546666667,20.1203333333
832.65,9.96326666667,51.6331333333,30.0539333334,46.7141333333,13.3894666667,18.5846,10.1230666667,14.6494666667,54.8436666667,19.7584
832.95,10.3452,52.1072666667,30.3615333333,47.1943333333,13.6258,18.9973333333,10.1462,15.1117333333,55.1726,19.9716
833.25,10.7776666667,52.6788666667,31.0199333333,47.9175333333,14.1956,19.4766,10.5464666667,15.7967333333,55.6775333333,20.4734666667
833.55,10.5225333333,52.7383333333,30.9203333333,47.7042,14.051,19.1002,10.1951333333,15.5754,55.4973333333,20.3421333333
833.85,10.524,52.6958,30.9273333333,47.7976,13.9959333333,19.2220666667,10.2287333333,15.7536,55.4690666667,20.4214
834.16,10.8812666667,52.9851333333,31.1123333333,48.2338666667,14.4563333333,19.8224666667,10.7142,16.1585333333,55.7107333333,20.9346666667
834.46,10.8061333333,53.6659333333,31.4352,48.5429333333,14.6097333333,20.253,10.8495333333,16.4063333333,56.4678,21.2186
834.76,11.1236,54.337,31.9251333333,49.2172,14.9962666667,20.5916666667,11.2808666667,16.779,57.2433333333,21.6030666667
835.06,10.9778,54.5326666667,31.8715333333,49.3592666667,15.0696,20.6073333333,11.1502666666,16.5000666667,57.1115333333,21.4345333333
835.36,11.2720666667,55.4322,32.5021333333,50.2099333333,15.6045333333,21.2342666667,11.5616666667,16.864,57.9471333333,21.9395333333
835.66,11.4446666667,55.8424666667,32.7582,50.3940666667,16.0325333333,21.8523333333,11.9066666667,17.2644666667,58.3288,22.1966666667
835.96,12.2812666667,56.4946666667,33.7267333333,51.0276,16.7502,22.4434666667,12.7776666667,18.0972666667,58.8692,22.9448
836.26,10.7686666667,55.9636666667,33.0532,50.2581333333,15.5134666667,21.4277333333,11.8287333333,16.7874,58.6052,21.8616
836.57,10.2111333333,55.672,32.4639333333,49.9174,14.9616666667,20.7040666667,11.6498666667,16.3084666667,58.5185333333,21.2978
836.87,10.0877333333,55.6458,32.4544666667,50.3110666667,15.0102,21.0615333333,11.6634,16.4300666667,58.5463333333,20.9872666667
837.17,9.70906666667,55.057,32.0664666667,49.8416,14.8804666667,20.7366,11.6758666667,16.2727333333,58.2836,20.4716
837.47,9.78633333333,55.0100666667,32.3497333333,50.1572666667,15.0987333333,20.4030666667,11.7532,15.9048,59.0164666667,19.9275333333
837.77,9.84260000001,54.1082,32.2776,50.0980666667,15.2490666667,19.9149333333,11.5794,15.7259333333,57.7948,19.4721333334
838.07,9.37853333333,52.5856666667,31.421,49.0656,14.5936,19.348,10.9604,15.4977333333,56.1754666667,19.0612
838.37,8.89473333333,52.0017333333,30.8744666667,48.2645333333,13.9458,18.9701333333,10.4748666667,15.5703333333,55.6768666667,18.3222666667
838.67,8.33326666667,50.918,29.8753333333,46.9161333333,13.1104666667,17.9501333333,9.19793333332,14.8484,54.2066666667,17.3352666667
838.97,7.20153333333,49.3762,28.5562,45.7042,12.041,15.9358,8.15486666667,13.5114666667,52.5668666667,15.9537333333
839.27,7.44086666667,49.595,28.5357333333,46.3461333333,12.3096666667,16.3328666667,8.34893333333,13.6536666667,52.9950666667,15.701
839.57,8.86553333333,50.2758,28.848,47.0959333333,13.6226,17.442,9.12846666667,15.0853333333,53.4383333333,16.6184666667
839.87,9.93106666665,51.249,29.5350666667,47.5279333333,14.4703333333,18.8285333333,9.62099999999,15.7880666667,53.7295333333,17.5709333333
840.17,11.0286666667,52.1296,30.3116,48.0496,15.1942,19.7438666667,10.8065333333,16.6112666667,54.554,18.6001333333
840.47,12.1462666667,53.2386,31.5956666667,48.8689333333,16.1548,20.5678,11.7676,17.5398,55.7849333333,19.5096666667
840.77,12.6342666667,53.1799333333,31.3810666667,48.7638,16.5216,21.0996,12.1398666667,18.1159333333,55.3368666667,20.2472
841.07,12.6388,53.4636,31.2848,48.4722,16.5451333333,20.9028,12.118,17.8124666667,55.8160666667,20.3647333333
841.37,12.1088666667,53.4876,31.0566,48.2630666667,16.4262,20.0453333333,11.4829333333,16.5079333333,56.2178666667,19.4013333333
841.67,12.4438666666,53.4362,30.8707333333,48.146,16.7042,20.103,11.6291333333,16.3952666667,55.8707333333,19.6817333333
841.97,12.3639333333,53.9266666667,31.4440666667,48.5953333333,17.4282666667,20.2274,12.1463333333,16.6371333333,56.3403333333,19.7527333333
842.27,13.9854666667,55.5486666667,32.9607333333,50.2070666667,19.0475333333,22.6294,13.9852666667,18.5403333333,57.7639333333,21.4802666666
842.57,13.5336,56.4830666667,33.1774666667,50.5730666667,18.6199333333,22.2927333333,13.7897333333,17.8741333333,57.9855333333,21.6695333333
842.87,14.8752666667,57.1710666667,34.5044,51.629,18.6898,23.4782666667,15.1885333333,18.3188,58.6552,22.4463333333
843.17,15.1374,56.0453333334,34.2414,50.9797333333,18.9486666667,23.5244666667,15.687,18.4826,57.6464,22.6284666667
843.47,13.7382,55.1422666667,32.6503333333,50.1581333333,17.7862,22.2264666667,14.8386,16.9764666666,56.5338666667,21.1638
843.77,13.3201333333,54.7487333333,32.3942,50.7804666666,18.1216,22.5132,14.4576666667,16.4947333333,56.0847333333,20.7406666667
844.07,12.6145333333,55.1798666667,32.2763333333,50.9795333333,16.7301333333,22.0153333334,13.9675333333,16.0394666667,56.5186666667,19.6476
844.37,13.7427333333,56.0964,32.8214666667,52.4854666667,17.1782,23.7134666667,15.7603333333,18.1726,57.8070666667,20.7601333333
844.67,12.8909333333,58.5308666667,32.9226,53.8389333333,15.6555333333,23.7440666667,15.1184666667,17.8198666667,57.5513333333,20.6160666667
844.97,13.0346666667,59.9834666667,33.2835333333,55.7710666667,15.4726,24.1957333333,15.6551333333,18.408,59.0879333333,20.6634
845.27,14.8905333333,59.8377333333,34.1768,56.2854,16.4963333333,26.0988666667,17.0641333333,19.3998,59.7891333333,22.352
845.57,13.7254,58.0882666667,32.7941333334,54.4934666667,14.9673333333,23.3986666667,14.6568666667,17.3856666667,57.9574,20.817
845.87,12.0627333333,56.7326,31.4522,52.4586666667,14.1584666667,22.0626666667,13.3168,16.0230666667,56.2541333333,19.3564
846.17,11.7872666667,55.9435333333,30.4904666667,51.4712666667,16.0099333333,21.2636,12.8846,16.0598666667,55.5444666667,19.7338666667
846.47,11.9723333333,57.2782666667,31.6452666667,52.1964666667,16.2617333333,21.8430666667,12.9026666667,15.6589333333,57.0542666667,19.5693333333
846.77,14.2417333333,58.1147333333,33.8475333333,53.4705333333,17.9606,23.839,13.9847333333,17.0864,58.6976,21.9538
847.07,16.1904666667,56.9294666667,33.8916,51.9539333333,18.7848,24.9754,15.6321333333,18.6042666667,57.3236,23.1692
847.37,17.4864,55.3942,34.1297333333,50.4604,20.8432,26.2607333333,16.6901333334,19.5472,55.3474,24.309
847.67,16.082,54.1863333333,33.1122,48.9572666667,20.3002,24.8498,14.9604666667,17.8042,53.2069333333,22.9068666667
847.97,17.1080666667,52.4658,32.5571333333,48.1583333333,21.4308,25.4338666667,15.586,19.1781333333,52.8462,23.516
848.26,16.6292666667,50.0374666667,31.6254,46.0674,21.1685333333,24.0001333333,14.5618,18.5916666667,51.2658666667,22.8016
848.56,15.3333333333,50.0155333333,30.1550666667,45.163,20.1086,22.7442,12.6666,18.2015333333,50.5271333333,21.6433333333
848.86,15.9224666667,51.0542666667,30.7132666667,45.4883333333,20.2790666667,24.5582,13.8294,18.7133333333,51.1783333333,22.2790666667
849.16,18.2873333333,52.4158666667,32.5382,46.8196666667,22.0948666667,27.1864666667,15.994,21.315,52.9662666667,24.4342666666
849.46,19.3349333333,53.3032,34.2100666667,48.1934666667,23.0687333333,28.8132666667,17.5057333333,23.0384666667,53.8474,26.0922666667
849.76,19.3109333333,53.5730666667,34.0076,48.2546666667,23.7602666667,29.0488,18.0823333333,24.1946666667,53.648,27.1462
850.06,20.9458666667,55.9726,35.2859333333,49.7482666667,25.6292666667,30.3126,19.8932,26.1174666667,55.9115333333,28.4514666667
850.36,19.1016666667,55.9180666667,34.61,49.3146666667,24.807,28.7156666667,18.7234666667,24.6651333334,56.3278,27.2184
850.65,19.5339333333,55.9440666667,35.5866666667,50.4584666667,25.3146666667,28.7957333333,19.5027333333,25.6876,57.0629333333,28.7801333333
850.95,21.3664666667,56.6816666667,36.5916666667,51.0211333333,26.0810666667,29.94,21.5165333333,27.4924,57.898,30.3303333333
851.25,22.9807333333,57.8707333333,39.1043333333,51.9676666667,27.4596666667,31.4097333333,23.5389333333,29.1482,58.8840666667,32.0116666667
851.55,22.7602,59.0045333333,39.2006,52.5641333333,27.6620666667,32.4887333333,24.0120666667,29.5023333333,60.2111333333,32.8656
851.85,22.6234,59.5989333333,39.6140666667,52.392,27.2994,31.6202666667,24.5372666667,28.7963333333,60.2778666667,33.2561333333
852.15,21.8892,59.5784,39.2194,51.8657333333,27.4786,31.4442,24.2623333334,29.1335333333,60.4998,33.271
852.45,19.8694666667,58.7938,37.9135333333,51.3284666667,25.5092666667,29.2094,22.7709333333,26.8947333333,59.8533333333,31.5402666667
852.74,17.2491333333,56.1518666667,35.7299333333,48.1856,21.924,26.2279333333,19.7469333333,23.2912,58.1098,27.7131333333
853.04,16.3822666667,53.9362666667,34.3152666667,47.3211333333,19.8622666667,24.7199333333,18.5356666667,22.2393333333,57.1748666667,25.7192666667
853.34,13.9022,52.3910666667,32.2489333333,45.7068,17.0666,21.9556,16.7288666667,19.9466,54.9156,23.4842666667
853.64,14.387,53.8238,33.1516666667,47.0845333333,17.2570666667,22.9427333333,17.2572,21.0899333333,55.8219333333,24.6866666667
853.94,12.5604666667,53.6039333333,30.8599333333,45.1788,14.2609333333,20.4251333333,15.2463333333,17.7198,54.3961333333,20.6570666667
854.23,8.41473333333,50.9553333333,26.9512666667,42.7845333333,9.75606666667,16.8292,10.8536666667,12.5408,51.0364666667,15.9146
854.53,2.31693333333,47.8032666667,21.1803333333,39.8252,3.4972,10.9508,4.98353333334,6.97266666667,47.2786,10.317
854.83,-0.563133333335,47.072,19.2341333333,38.964,1.23866666667,8.58106666665,2.59013333333,3.626,44.6170666667,7.59020000001
855.13,-2.56406666667,44.1471333333,16.7001333333,38.4393333333,1.00326666666,8.02686666667,1.20393333333,2.31893333333,42.7646666667,5.28426666666
855.43,-1.8544,46.1972666667,17.676,41.5962666666,1.9954,8.12206666666,2.23013333333,2.74646666667,45.5164666667,6.45540000001
855.72,-0.959,45.3195333333,17.7168666667,40.4794666667,4.6576,8.90426666667,2.3972,4.15533333333,45.1598,6.91773333333
856.02,1.02746666667,49.5207333333,20.1599333333,44.4976666667,9.08666666667,11.5754,5.06853333335,8.76706666667,46.9178666667,10.2282666666
856.32,3.41093333333,51.0742,21.7275333333,45.5150666667,11.4728,13.134,6.55599999999,10.2989333333,46.268,13.1783333333
856.62,4.68586666666,50.7774,22.7688,44.8988666667,13.1842666667,14.8666666667,7.28426666666,12.0981333333,46.0704,14.5049333333
856.91,4.50053333333,50.1788,22.4605333333,44.6267333333,12.9337333333,15.184,6.70880000001,11.5037333333,45.4259333334,14.0483333333
857.21,4.14873333333,49.7624666667,22.3323333333,44.2929333333,12.5903333333,16.3260666667,6.08873333333,11.8266,45.5934,15.8718666667
857.51,8.14159999999,52.9091333333,26.8687333333,47.596,17.6970666667,21.0505333333,10.7476,17.8990666667,49.8586666667,20.7878
857.81,10.0383333333,51.8966,27.567,46.9538666667,20.2492,22.7203333333,12.203,19.636,49.8658,22.1648
858.10,8.83133333333,50.2298666666,27.3754666666,46.3792666667,19.4445333333,21.5326,10.9386666667,19.5209333333,48.6782666667,21.322
858.40,10.0582,51.8992666667,29.9223333333,47.4030666667,20.3682,23.2170666667,11.7442,20.9496666667,50.5232666667,23.3915333333
858.70,7.401,47.884,27.7293333333,44.1739333333,17.43,21.1788666667,8.92766666668,18.57,47.1691333333,20.4445333333
858.99,5.4166,45.7738666667,26.1508666667,43.0555333333,14.4442666667,19.504,7.08346666667,17.1230666667,45.1389333333,19.3054666667
859.29,4.1592,43.7412,24.0798,40.2386666667,12.2388666667,18.1691333333,5.87073333333,14.5273333333,43.5223333333,18.2488666667
859.59,2.3468,44.8805333333,24.0498,40.0207333333,11.5058,18.2346,5.5866,13.3540666667,44.8182,17.4662666667
859.89,2.9382,44.7012,23.7082,39.7568666667,11.307,18.6829333333,6.26146666667,13.1712,43.9513333333,17.3049333333
860.18,2.29673333333,43.2114,22.8251333333,38.2113333333,10.4268,16.6666666667,5.95526666666,12.2357333333,42.4797333333,16.0364666667
860.48,0.6298,44.2563333333,23.6264666667,39.0228666667,10.9881333333,14.7232,5.34206666667,11.3138,43.3225333333,14.4408666666
860.78,-2.0698,41.5466666667,21.6993333333,36.1874,8.49673333335,10.1088666667,2.94106666667,7.53806666667,40.6100666667,12.1350666667
861.07,-1.69460000001,43.1884,23.389,36.8114666667,8.2942,11.8840666667,4.94986666667,7.29093333333,42.8316,13.8907333333
861.37,2.85419999999,45.2397333333,26.2832666667,38.7008666667,11.8849333333,16.3578666667,9.79766666665,9.88293333332,45.7082,17.9126
861.67,3.85286666667,45.6926666666,25.2380666667,40.2814,11.5152,16.9046666666,10.1515333333,9.69713333334,46.4719333333,18.6796666667
861.96,4.06560000001,47.388,24.8962,40.1313333333,11.8469333333,16.7212,10.6448,9.59566666667,47.9782,20.3714
862.26,6.89940000001,50.3069333333,27.3439333333,41.8412666667,14.2645333334,18.4550666667,13.3967333333,11.6614666667,49.7989333333,22.7935333333
862.56,6.70913333333,50.9128,28.3652666667,42.5902,14.5648666667,17.1125333333,12.7813333333,12.1869333333,50.1062,22.1443333333
862.85,4.79666666665,51.1990666667,28.4928666667,42.3102,13.5094666667,15.3354666667,10.6932666667,10.1209333333,50.8471333333,20.1320666667
863.15,1.201,52.8186666667,29.1422,44.4608,12.3529333333,14.1912666667,8.7744,8.33340000001,53.4069333333,19.5343333333
863.45,0.577466666654,58.5302,32.2047333334,49.3438666667,13.8582,16.8242,9.34386666666,9.34386666666,56.6667333333,22.1785333333
863.74,1.27720000001,57.1648,31.1368,48.2248,12.2605333333,17.4202666667,9.16973333333,10.1916,55.1470666667,21.456
864.04,0.31006666668,55.6589333334,29.0697333334,46.9251333333,9.37980000001,17.597,6.48573333333,8.63033333335,53.1007333333,18.0878666667
864.33,-1.50633333333,57.6288666667,27.6151333333,48.9817333333,7.94993333333,16.4854666667,3.68206666667,6.80606666666,54.3096666667,15.1464
864.63,-1.1834,60.9524666667,28.6291333333,51.1399333333,8.88900000001,16.4214666667,4.50220000001,7.61900000001,57.1718,14.9496
864.93,-3.80106666667,59.6782666667,28.2164666667,49.3567333333,6.69586666667,14.2397333333,2.77766666667,6.05266666667,55.6432666667,11.5787333333
865.22,-1.454,56.1316666667,28.5046666667,49.5200666667,7.79153333333,15.5280666667,2.99039999999,6.66653333332,52.6474666666,11.1384666667
865.52,-3.11486666666,53.3606666667,26.2021333333,47.6228666667,5.60099999999,13.5246,0.874466666666,6.17486666667,50.1912,8.79786666666
865.81,-2.43720000001,54.2018,26.8626666667,48.4874,5.40606666667,15.8542666667,2.381,6.30266666669,51.8486666667,10.028
866.11,-0.438999999992,53.0040666667,26.3375333333,48.6968666667,6.25519999999,16.4334666667,4.38959999999,7.35253333333,51.7148666667,11.6872
866.41,0.0546,51.2652666667,25.0339333333,47.1019333333,5.4966,14.177,1.9592,6.14966666667,49.7688666667,11.2109333333
866.70,1.72026666667,47.9302,24.3548,45.4301333333,5.21513333334,13.844,1.34406666667,6.07519999999,49.4892,10.7528
