wavelength,Back_TanXagm,Belly_TanXagm,Breast_TanXagm,Crissum_TanXagm,Crown_TanXagm,DorTail_TanXagm,Patch10_TanXagm,Patch11_TanXagm,Patch12_TanXagm,Rump_TanXagm,Throat_TanXagm,WingTip_TanXagm
239.67,-2.00155555555,-1.71555555556,-9.88566666668,-12.1323333333,-12.2548888889,-8.82355555554,-3.67644444443,-17.0343333333,-1.26633333333,1.30722222222,-12.0915555556,1.83811111111
240.04,1.13588888889,0.426111111112,-8.09377777777,-9.54911111112,-9.90422222222,-4.36633333333,-2.59133333333,-13.3122222222,0.674444444443,3.94044444444,-10.6852222222,3.124
240.42,2.38511111111,2.96688888889,-5.52655555556,-7.18444444443,-6.95177777778,-1.74522222222,2.18155555556,-8.63877777777,2.64711111111,6.05011111111,-6.63188888889,4.36322222222
240.79,4.16355555555,4.06677777778,-2.71133333333,-4.98677777778,-5.54344444445,-0.121111111111,4.64777777778,-6.82644444446,4.88988888889,6.31822222222,-3.31622222222,4.551
241.17,6.41333333333,6.53588888889,0.87811111111,-2.14466666667,-2.594,2.71644444444,7.35311111111,-3.92133333333,7.43455555556,7.7,0.122444444444,6.41333333333
241.54,6.98155555557,7.19188888889,2.86944444445,-0.612444444444,-1.73222222222,4.12944444444,8.92377777779,-1.76733333333,8.10144444444,8.36388888889,2.27466666667,6.66666666667
241.92,7.144,7.547,3.76577777778,0.155000000002,-0.96077777778,5.31544444444,9.45288888888,-0.867777777777,8.63177777778,8.94144444445,2.92877777778,6.61711111111
242.29,7.97022222223,8.38522222222,4.85677777778,1.71588888889,0.622777777778,6.863,9.51999999999,0.66411111111,9.25677777778,9.71355555554,4.05433333333,6.46188888889
242.67,7.0918888889,7.8308888889,4.65444444445,1.99677777778,-0.090666666669,5.74333333333,8.544,0.35011111111,7.83077777778,8.86811111109,3.68188888889,5.32855555556
243.05,6.96322222221,7.449,5.09466666667,1.56966666667,-0.610222222223,5.50577777778,7.92211111111,0.386222222222,7.26233333333,9.21766666666,3.37566666667,4.84566666667
243.42,8.11133333333,8.29122222222,6.46733333333,2.37588888889,0.264,6.40722222222,9.23911111111,1.656,8.56722222222,9.87522222222,4.04355555556,5.14755555556
243.80,8.08400000001,8.71755555555,7.02822222222,2.58122222222,0.551444444443,6.60566666667,9.24566666666,1.49011111111,8.75266666667,10.0198888889,4.55244444444,4.97466666667
244.17,8.61677777779,9.33755555556,7.97588888889,3.06677777778,1.545,7.11755555555,10.2071111111,1.99111111111,9.13133333334,10.4128888889,5.96188888889,5.99611111111
244.55,9.2851111111,9.6971111111,8.41677777778,4.15266666667,2.27111111111,7.61511111111,10.2426666666,2.38244444445,9.57477777778,10.4652222222,6.71322222223,6.86933333333
244.92,9.62900000001,9.7568888889,8.34922222223,4.41466666667,2.911,7.667,9.98077777779,2.92166666667,9.65044444446,10.5673333333,6.97388888888,7.32555555556
245.30,9.31266666666,8.803,7.16422222222,3.90666666667,2.41811111111,6.61488888889,8.82311111111,2.338,8.99288888888,10.2118888889,6.34511111111,6.76466666667
245.67,10.0927777778,9.129,7.465,4.16433333333,2.78222222222,6.71955555556,8.43777777779,2.564,9.49255555557,10.3744444444,6.50122222222,6.83744444445
246.05,10.7726666667,9.50144444445,7.82566666667,4.73844444444,3.49177777778,6.66155555556,8.97311111111,3.07077777778,9.84800000001,10.69,7.33866666665,7.28088888889
246.42,10.9358888889,9.56522222221,8.03433333333,5.06444444444,3.35855555556,6.47333333333,9.49655555557,3.107,9.99155555555,10.3191111111,7.38711111112,7.61577777778
246.79,11.2724444445,9.59577777779,8.13011111111,5.63988888889,3.90711111111,6.80422222222,9.90455555557,3.36,10.5287777778,10.522,7.74422222222,8.27011111111
247.17,11.2882222222,9.58288888888,7.91033333333,6.02111111111,4.16511111111,7.01822222222,9.94355555557,3.48277777778,10.6586666667,10.1601111111,7.92988888889,8.45444444444
247.54,11.1796666667,9.80500000001,7.999,6.40544444445,4.20544444445,7.53633333333,10.0737777778,3.82466666667,10.786,10.4798888889,8.25533333334,9.07388888889
247.92,11.165,9.92655555555,7.88611111111,6.71933333333,4.02688888889,7.83211111111,9.97422222222,4.14066666667,11.0692222222,10.5066666667,8.22700000001,8.99266666667
248.29,11.0524444445,9.74855555557,7.64622222222,6.90044444444,3.81133333333,7.71088888889,9.94833333333,4.39877777778,11.1875555556,10.3886666667,8.06333333334,8.79133333333
248.67,10.9332222222,9.67033333332,7.60111111111,6.56944444445,3.65233333333,7.71388888889,9.81855555556,4.346,11.3127777778,10.4354444445,7.8441111111,8.41333333333
249.04,10.8357777778,9.69777777778,7.50111111111,6.49166666667,3.46311111111,7.68466666667,9.78322222223,3.94655555556,11.3864444444,10.2483333333,7.44011111112,8.34533333333
249.42,11.348,10.1832222222,8.08366666667,6.85488888889,3.86577777778,8.19244444444,10.2725555556,4.44177777778,12.1094444444,10.2791111111,7.78922222223,8.99266666667
249.79,10.7443333333,9.98333333333,7.38911111111,6.42711111111,3.224,7.45811111111,9.90711111112,3.81911111111,11.5607777778,9.55433333333,7.28522222223,8.72433333333
250.17,10.655,10.4306666667,7.35022222222,6.46777777778,3.04322222222,7.58166666667,9.66044444443,3.85822222222,11.657,9.60811111111,7.32022222223,8.86055555556
250.54,10.202,9.83177777778,6.71811111111,5.93766666667,2.38144444444,6.87111111111,8.85033333333,3.19411111111,11.103,9.38911111111,6.77444444443,8.24688888889
250.92,10.2194444445,10.0907777778,6.61022222222,5.64122222222,2.006,6.81577777778,8.88222222221,3.03511111111,11.394,9.37933333334,6.72155555557,7.88755555555
251.29,9.71455555554,9.69633333333,6.32111111111,4.84366666667,1.03866666667,6.07933333333,8.15644444446,2.64111111111,10.7171111111,9.2041111111,5.86444444445,7.19855555555
251.66,8.78122222222,8.67922222222,5.06833333333,3.27677777778,-0.278555555553,4.38122222222,6.74833333333,1.24377777778,9.13388888889,8.25211111112,4.36288888889,5.718
252.04,8.93866666668,7.93388888889,4.94777777778,2.852,-0.459444444444,3.71333333333,6.85233333333,0.98566666667,8.996,7.96244444445,4.31622222222,5.924
252.41,8.52522222221,7.65033333333,4.80222222222,2.09977777778,-0.90411111111,3.34411111111,6.348,0.66111111111,8.62233333334,7.86433333332,4.044,5.60911111111
252.79,8.26477777777,7.391,4.41688888889,2.13988888889,-1.21722222222,2.974,6.45855555556,0.48111111111,8.029,7.67577777779,4.10288888889,5.64377777778
253.16,8.42722222222,7.41066666667,4.638,2.55577777778,-0.80911111111,3.43388888889,6.63111111111,1.17422222222,8.26911111111,8.13099999999,4.66755555556,5.81222222222
253.54,8.21600000001,7.54722222222,4.60222222222,2.60566666667,-0.978333333334,3.39422222222,6.82855555556,1.188,7.85644444445,8.47544444445,4.90166666667,4.97166666667
253.91,8.93888888889,8.02811111111,5.32544444444,3.47333333333,-0.090111111112,4.04411111111,7.59777777778,1.91177777778,8.61866666666,9.32922222223,5.70566666667,5.53544444444
254.28,8.16055555556,7.34555555555,4.79733333333,2.68233333333,-0.61888888889,3.58,7.25266666667,1.39277777778,8.21222222222,8.81055555555,5.18933333333,4.80755555556
254.66,7.83933333333,8.13688888889,5.035,2.71944444444,-0.276222222222,4.20644444444,7.47822222222,1.572,8.19,8.90166666667,5.29,4.982
255.03,7.56411111112,8.07877777778,5.136,2.954,-0.23488888889,4.431,7.39622222222,1.45466666667,7.66477777778,8.59344444444,5.01288888889,4.65488888889
255.41,7.15377777778,8.48844444444,5.011,3.29,0.117111111111,4.53088888889,7.75088888889,1.55711111111,7.80933333333,8.60544444446,5.19833333333,4.847
255.78,8.43644444446,9.72088888888,6.53933333333,5.14922222222,1.63788888889,5.79722222222,8.87244444444,3.03988888889,9.68555555554,9.72066666667,6.98722222222,6.16233333333
256.15,8.78555555554,10.3946666667,7.04722222223,5.59077777778,2.17288888889,6.225,9.14966666667,3.12433333333,10.3594444445,10.7117777778,7.14122222221,6.20155555556
256.53,9.66955555555,11.5565555555,7.99344444446,6.68066666666,3.50455555556,7.16133333333,10.0914444444,3.68033333334,11.4978888889,11.3338888889,7.5948888889,7.65366666667
256.90,10.4255555556,11.5201111111,8.44666666665,6.86577777778,4.01322222222,7.507,10.2377777778,3.85866666667,12.0396666666,11.2768888889,7.6618888889,8.04877777778
257.28,10.2772222222,11.4364444444,8.66122222222,6.87188888889,3.81233333333,7.19722222222,10.3082222222,3.70033333333,12.1481111111,11.4464444444,7.61400000001,8.05133333333
257.65,10.1985555556,10.8605555555,8.59711111112,6.94211111111,3.78422222222,6.97788888889,9.814,3.65011111111,11.979,11.0395555556,7.36266666667,8.23933333333
258.02,10.0155555556,10.4458888889,8.2158888889,6.89355555556,3.748,6.925,9.5618888889,3.58377777778,11.6902222222,10.7355555556,7.26122222222,8.482
258.40,10.7012222222,10.6418888889,8.81088888888,7.76644444444,4.41533333333,7.64755555555,10.0072222222,4.32944444444,11.9703333334,11.0847777778,7.68733333333,9.01577777778
258.77,10.6223333333,10.0067777778,8.68411111112,7.51666666667,4.37644444444,7.45344444445,9.87455555557,4.256,11.9103333333,10.9327777778,7.741,8.96588888889
259.15,10.8403333333,9.92577777777,8.76555555555,7.66155555555,4.60511111111,7.59511111111,10.1812222222,4.42622222222,11.929,11.009,8.08577777778,9.36355555555
259.52,10.6013333333,9.45566666667,8.48755555556,7.26711111111,4.25077777778,7.49633333334,9.93266666668,4.11544444445,11.4714444444,10.6106666667,7.85177777778,9.12366666667
259.89,10.5022222222,9.34122222223,8.31488888889,7.12766666667,4.30544444445,7.56266666667,10.05,4.23566666667,11.2765555555,10.4633333333,7.72766666667,9.06288888889
260.27,10.6801111111,9.78922222223,8.6178888889,7.53433333333,4.63122222222,7.86477777778,10.4962222222,4.73133333333,11.5085555556,10.701,8.01122222222,9.22855555556
260.64,10.7217777778,9.69133333331,8.47422222223,7.39533333333,4.47433333333,7.71566666667,10.4214444445,4.64077777778,11.2936666667,10.5878888889,8.093,9.00566666667
261.01,10.2552222222,9.49622222222,8.35344444444,7.211,4.32822222222,7.52988888889,10.251,4.48566666667,11.1272222222,10.4934444444,7.91733333333,8.97522222222
261.39,10.0852222222,9.34,8.02066666667,7.04744444444,4.21411111111,7.29611111111,10.0727777778,4.36877777778,10.7405555556,10.3008888889,7.65044444445,8.79855555555
261.76,10.1177777778,9.47655555556,8.01366666667,7.075,4.166,7.40611111111,10.2015555555,4.44288888889,10.629,10.206,7.79977777778,8.70922222222
262.13,10.1382222222,9.54833333334,8.12633333333,7.039,4.20422222222,7.59366666666,10.3187777778,4.57822222222,10.4948888889,10.2306666667,7.91066666667,8.58422222222
262.51,9.63844444443,9.02444444445,7.53211111111,6.33277777778,3.64133333333,7.05255555556,9.79177777779,3.98677777778,9.77277777778,9.71011111111,7.36911111111,8.08377777778
262.88,9.2328888889,8.874,7.10122222222,5.98822222222,3.19733333333,6.47355555556,9.43333333333,3.82511111111,9.29100000001,9.34899999999,6.86933333334,7.83988888889
263.25,8.68033333332,8.35966666666,6.44733333334,5.39233333333,2.39011111111,5.83544444444,8.68022222222,3.22955555556,8.91344444443,8.77933333333,6.06844444444,7.00122222222
263.63,8.28077777777,7.99322222222,5.81422222222,5.035,2.08944444444,5.09866666667,8.306,2.93911111111,8.74711111111,8.517,5.431,6.24877777778
264.00,7.1968888889,7.07766666667,4.83988888889,4.22266666667,0.905,3.71755555556,7.37911111111,1.83777777778,7.681,7.62477777778,4.41911111111,5.16988888889
264.37,6.46011111112,6.04977777778,4.10911111111,3.33977777778,0.168555555558,3.00311111111,6.62855555555,0.944777777778,6.62111111111,6.46744444443,3.61822222222,4.60711111111
264.75,5.59266666667,5.63,3.77566666667,3.04588888889,-0.208555555556,2.65133333334,6.248,0.566,6.01733333333,6.09177777778,2.91177777778,4.25244444444
265.12,5.71355555555,5.824,3.81655555555,3.36066666667,-0.147111111112,2.80155555555,6.30922222221,1.01477777778,6.052,5.89744444445,3.23544444444,4.11077777778
265.49,6.04233333333,6.19277777778,4.546,3.651,0.221888888889,3.21444444445,6.52922222222,1.33144444444,6.45755555556,6.02811111111,4.06633333333,4.56044444444
265.87,6.69699999999,6.64866666667,5.09688888889,4.221,1.04833333333,4.05522222222,7.33833333333,1.97944444444,7.104,6.90399999999,4.61411111111,5.076
266.24,6.71822222221,6.60555555555,5.21433333333,4.34633333333,1.11966666667,4.22044444444,7.44044444443,1.98766666666,7.27477777778,7.12255555556,4.618,5.01566666667
266.61,7.19266666668,7.12922222222,5.75955555555,4.91844444444,1.81577777778,4.81644444445,8.11044444446,2.60555555556,7.99566666667,7.82988888888,5.17333333333,5.62566666667
266.98,7.78822222221,7.38055555556,6.42955555556,5.27433333333,2.15544444444,5.73155555556,8.7208888889,2.99544444444,8.721,8.2331111111,5.65133333333,6.10866666667
267.36,8.41677777778,8.02866666666,7.31777777778,5.69888888889,2.86144444444,6.31422222222,9.3788888889,3.58422222222,9.343,9.01444444446,6.53522222222,7.031
267.73,9.56244444445,9.43511111111,8.85166666667,6.92755555555,4.03866666667,7.66133333333,10.8508888889,4.784,10.7698888889,10.331,8.01955555555,8.67822222222
268.10,10.3578888889,10.2288888889,9.66666666666,7.694,4.83877777778,8.61577777778,11.4538888889,5.59766666667,11.7181111111,11.038,8.88544444446,9.53744444444
268.48,10.2307777778,10.2751111111,9.50555555557,7.29677777778,4.42344444444,8.34844444444,11.0281111111,5.55255555556,11.6037777778,11.1108888889,8.86344444445,9.50011111111
268.85,10.5096666667,10.4058888889,9.50366666668,7.34366666667,4.66433333333,8.54133333333,11.1877777778,5.90022222222,11.9423333333,11.3024444444,9.3121111111,9.86422222222
269.22,10.7387777778,10.4688888889,9.60544444444,7.34444444444,4.81911111111,8.54244444445,11.1112222222,5.81722222222,12.0338888889,11.6937777778,9.29788888888,9.90244444444
269.59,10.5972222222,10.1626666667,9.13477777777,7.35988888889,4.58866666667,8.26055555556,10.7931111111,5.643,11.9164444444,11.3018888889,8.99688888888,9.59033333333
269.97,10.1381111111,9.85566666667,8.89311111111,7.18266666667,4.27922222222,7.80488888889,10.2377777778,5.34111111111,11.7647777778,10.9855555556,8.77277777779,9.67266666667
270.34,10.1543333333,9.7478888889,8.7551111111,7.18611111111,4.357,7.56166666667,10.0771111111,5.44755555555,11.6048888889,10.9001111111,8.68811111112,9.87655555556
270.71,10.0411111111,9.6141111111,8.76533333333,7.11766666667,4.23944444445,7.29855555556,9.76511111112,5.15366666667,11.543,10.649,8.5291111111,9.78011111111
271.09,9.966,9.62977777779,8.65988888889,7.08111111111,4.10822222222,7.00777777778,9.65399999999,4.95133333333,11.1794444444,10.5018888889,8.39655555556,9.52733333333
271.46,9.47422222221,9.14977777778,7.94988888889,6.74555555556,3.68333333333,6.57644444444,9.18722222223,4.57255555556,10.5041111111,10.015,7.78988888889,9.14477777778
271.83,8.98988888889,8.39755555556,7.11666666667,6.134,3.01188888889,6.03322222222,8.26444444446,3.93011111111,9.67866666665,9.091,7.02022222222,8.50333333333
272.20,8.64922222222,8.15622222222,6.95,5.72588888889,2.78011111111,5.85155555556,7.90511111111,3.67666666667,9.25933333333,8.82877777779,6.59566666666,7.99044444444
272.58,8.62966666667,7.937,6.92055555556,5.65111111111,2.87211111111,6.00166666667,8.01677777777,3.52011111111,9.32211111112,8.67844444443,6.45011111111,8.01711111111
272.95,8.63633333334,7.83444444444,6.879,5.63688888889,2.75233333333,5.91455555555,8.12533333332,3.37777777778,9.23066666668,8.42900000001,6.337,8.08111111111
273.32,8.73099999999,7.854,6.858,5.64144444445,2.67977777778,6.003,8.26833333333,3.32744444445,9.14533333334,8.15366666667,6.34666666667,7.973
273.69,9.012,8.18744444444,7.14888888889,5.77633333333,2.99955555555,6.43144444445,8.5841111111,3.54766666667,9.31044444443,8.62411111112,6.458,8.26733333333
274.06,9.04566666667,8.08966666667,7.00744444445,5.46266666667,2.81288888889,6.39133333333,8.511,3.48322222222,9.08177777778,8.54300000001,6.13766666667,7.945
274.44,9.07577777778,8.24222222222,7.13266666667,5.35066666667,2.87333333333,6.62611111111,8.50022222221,3.42122222222,9.1311111111,8.50977777778,6.00455555555,7.67144444445
274.81,9.17077777777,8.34855555556,7.19288888889,5.31833333333,2.974,6.92033333333,8.72444444443,3.72088888889,9.30722222221,8.61633333332,6.15466666667,7.705
275.18,9.19088888888,8.29277777778,7.28011111111,5.27833333333,3.191,7.00788888889,8.91855555557,3.90266666667,9.46777777779,8.63211111111,6.43933333333,7.77188888889
275.55,9.50633333332,8.679,7.70455555555,5.33155555556,3.49533333333,7.30555555555,9.20611111112,4.23377777778,9.83111111111,8.74800000001,6.582,7.75855555555
275.93,9.41811111111,8.82844444445,7.82066666667,5.30611111111,3.65844444444,7.32177777778,9.36244444446,4.16733333333,10.0528888889,8.9191111111,6.88344444444,7.62888888889
276.30,9.50777777777,8.76244444444,7.601,5.18555555556,3.73111111111,7.16933333333,9.37922222222,4.00344444445,10.0678888889,9.03988888888,6.94833333333,7.62666666667
276.67,9.46400000001,8.97366666667,7.62611111111,5.61744444444,3.728,7.04766666666,9.34,4.24422222222,10.0164444444,9.32477777779,7.06833333333,7.62077777778
277.04,8.88355555554,8.48355555556,7.18266666667,5.17644444444,3.06466666667,6.46133333333,8.51488888888,3.61755555555,9.57877777779,8.8731111111,6.35055555556,6.72988888889
277.41,9.07577777779,8.70311111111,7.48088888889,5.50822222222,3.46766666667,6.79877777778,8.60366666668,4.00266666667,10.0934444444,9.2068888889,6.45266666667,7.11911111111
277.79,9.47200000001,9.04655555556,7.90655555556,5.89455555555,3.74566666667,7.01844444444,8.97288888888,4.34988888889,10.5594444444,9.24100000001,6.777,7.48088888889
