wavelength,Back_HemGuim,Belly_HemGuim,Breast_HemGuim,Crissum_HemGuim,Crown_HemGuim,DorTail_HemGuim,Patch10_HemGuim,Patch11_HemGuim,Rump_HemGuim,Throat_HemGuim,WingTip_HemGuim
644.84,17.6344,51.0200666667,33.2762666667,44.9376666667,16.6116,17.3938,47.0324666667,32.7624,32.6738,11.4277333333,18.1006666667
645.17,17.5070666667,50.9109333333,33.219,44.8519333333,16.5298666667,17.3674,46.8656666667,32.6346666666,32.5925333333,11.3812666667,18.0034666667
645.50,17.6266666667,50.9433333333,33.3277333333,44.9894,16.6242666667,17.4552,46.9453333333,32.6848,32.7507333333,11.4251333333,18.0767333333
645.83,17.7257333333,50.9859333333,33.3454,44.9798666667,16.6376,17.4723333333,46.9549333333,32.7536666667,32.7933333333,11.4512666667,18.0861333333
646.16,17.7804,51.0572666667,33.432,45.054,16.6446666667,17.5678,47.1547333333,32.838,32.8842,11.4792666667,18.1507333333
646.49,17.7822666667,51.1427333333,33.5242,45.1724666667,16.728,17.6657333333,47.3327333333,32.926,33.0562666667,11.5972,18.1808666667
646.82,17.5332666667,50.8330666667,33.3223333333,44.9054666667,16.4935333333,17.4656,47.0834666667,32.6160666667,32.9164,11.3855333333,17.9470666667
647.15,17.5247333333,50.9091333333,33.4666,45.0094666667,16.5422,17.496,47.077,32.6540666667,33.0228,11.4352,18.0586
647.48,17.4587333333,50.9119333333,33.4844,44.9716,16.4872666667,17.4132,47.1188,32.5999333333,33.0945333333,11.3887333333,18.0076
647.81,17.3184,50.7165333333,33.3389333334,44.8186666667,16.3509333333,17.285,46.9796666667,32.4607333333,32.9285333333,11.3439333333,17.8812666667
648.14,17.2942666667,50.7322,33.4316,44.8052666667,16.2867333334,17.2584,46.9926,32.4873333333,32.9276,11.3008666667,17.9124666667
648.47,17.2272,50.79,33.4668,44.8773333333,16.2364666667,17.2359333334,47.0344,32.4672666667,32.9191333333,11.277,17.8948
648.80,17.2352666667,50.7347333334,33.4746666666,44.8651333333,16.194,17.1561333333,47.0866666667,32.4189333333,32.9164,11.2593333333,17.8366
649.13,17.0279333333,50.6714,33.4357333333,44.7497333333,15.9792666667,17.0336666667,47.0336,32.3452666667,32.8466666667,11.1023333333,17.6802666667
649.46,17.0231333333,50.6732666667,33.5321333333,44.8267333333,16.0532,17.0822,47.1432,32.3418666667,32.9445333333,11.1740666667,17.7194
649.79,17.0641333333,50.6508,33.5900666667,44.7464,16.0936666667,17.072,47.064,32.2579333333,32.9804666667,11.1666666667,17.7086
650.11,17.0392666667,50.5195333333,33.5852,44.6353333333,16.0628666667,17.0283333333,46.8750666667,32.1451333333,32.8975333333,11.1345333333,17.6329333333
650.44,17.1589333333,50.6718,33.6941333333,44.7701333333,16.176,17.144,46.9101333333,32.2566666667,32.9994,11.2358,17.7244666667
650.77,17.2230666667,50.6051333333,33.7422666667,44.7178,16.2208,17.2004666667,46.9404666667,32.2752666667,33.068,11.3442666667,17.7347333333
651.10,17.1953333333,50.5954666667,33.7784666667,44.7152,16.2298,17.2008,46.8479333333,32.2807333333,33.09,11.3356,17.6812
651.43,17.2606,50.6668666667,33.8948666667,44.7879333333,16.3052666667,17.2431333333,46.9320666667,32.2910666667,33.2170666667,11.3769333333,17.7215333333
651.76,17.2673333333,50.6510666667,33.905,44.7748666667,16.3219333333,17.295,46.9966666667,32.3073333333,33.2562,11.4298,17.7365333333
652.09,17.1481333333,50.3664666667,33.7788666667,44.5104666667,16.2129333333,17.2017333333,46.7582666667,32.1534666667,33.1683333333,11.3237333333,17.6322666667
652.42,17.1365333333,50.4411333333,33.8578,44.5396,16.2865333333,17.2856,46.7753333333,32.2666666667,33.2524,11.3532,17.7356
652.75,17.0668666667,50.3085333333,33.7845333333,44.4540666667,16.2793333333,17.2133333333,46.6228666667,32.1696,33.1923333333,11.2976666667,17.7021333333
653.08,17.0285333333,50.3934666666,33.8308666667,44.5384,16.2055333333,17.1946,46.6207333333,32.2382666667,33.2294,11.2421333333,17.7405333333
653.41,16.9663333334,50.4300666667,33.8318,44.6389333333,16.1585333333,17.1926666667,46.643,32.2486666667,33.2428666667,11.2680666667,17.7457333333
653.74,16.9610666666,50.6461333333,33.9459333333,44.7490666667,16.2020666667,17.2822666667,46.8078,32.3911333333,33.3812666667,11.2860666667,17.8859333333
654.06,16.9162,50.6168666667,33.9248666667,44.6827333333,16.1463333333,17.2502,46.8074666667,32.3843333333,33.3816,11.2644,17.8477333333
654.39,16.8919333333,50.5926666667,33.9294,44.6818,16.1076666667,17.1776666667,46.8425333333,32.4068,33.388,11.2054666667,17.8234666667
654.72,16.8830666667,50.5298666667,33.925,44.6762,16.0589333333,17.2211333333,46.8406666667,32.4180666667,33.324,11.223,17.8312
655.05,16.8516,50.6478666667,33.9076,44.6483333333,15.9642666667,17.2381333333,46.8664666667,32.4408,33.3835333333,11.1797333333,17.8268
655.38,16.7583333333,50.6426666667,33.9534,44.683,15.8808,17.1608666667,46.8338,32.3849333333,33.3938666667,11.0681333333,17.711
655.71,16.8352,50.7908,34.0458,44.8161333334,15.9652666667,17.1756666667,46.9696,32.4267333333,33.5716666667,11.1431333333,17.7903333333
656.04,16.8921333333,50.8718666667,34.096,44.9028666667,15.9946,17.177,47.029,32.435,33.6744666667,11.1944,17.8283333333
656.37,17.0226,51.0057333333,34.2908666667,45.0203333333,16.1338,17.2814666667,47.2309333333,32.5789333333,33.8213333333,11.3516666667,17.9853333333
656.69,17.0702,50.8528,34.3047333333,44.8816,16.1942,17.2629333333,47.1588666667,32.4840666667,33.7848666667,11.3532,17.9607333333
657.02,17.0972,50.8832,34.3724,44.8694666666,16.1998,17.2657333333,47.2126666667,32.5348666667,33.8643333333,11.301,17.9732
657.35,17.1066666666,50.8017333334,34.4123333333,44.7669333333,16.1920666667,17.2357333333,47.2011333334,32.4924666666,33.8608,11.3114,17.9382
657.68,17.2644666667,50.8871333333,34.6057333333,44.8609333333,16.3196,17.3504,47.3915333333,32.6242666667,34.0402,11.4048,18.0415333333
658.01,17.2803333333,50.9642,34.6738,44.8937333333,16.3211333333,17.3751333333,47.376,32.5860666667,34.1164666667,11.4237333333,18.0166666667
658.34,17.3619333333,51.0734666667,34.7714666667,44.9446666667,16.3791333333,17.4076,47.492,32.5803333333,34.2282,11.4960666667,18.092
658.66,17.406,50.9530666667,34.8638,44.8873333333,16.4456,17.4796,47.4652666667,32.5776,34.2489333333,11.5638,18.1322
658.99,17.4734,50.9384666667,34.8997333333,44.8944,16.4756,17.5085333334,47.4328,32.5844,34.2894666667,11.6392,18.1953333333
659.32,17.5880666667,50.866,35.003,44.8806666667,16.5539333333,17.6365333333,47.4286666667,32.6532666667,34.2972,11.7914666667,18.3000666667
659.65,17.5782,50.7051333333,35.0289333333,44.8083333333,16.5034666667,17.6341333333,47.3587333333,32.6152666667,34.2604666667,11.7352666667,18.2716
659.98,17.592,50.6722666667,35.0677333333,44.8174666666,16.4990666667,17.629,47.3286666667,32.5970666667,34.3135333334,11.7453333333,18.2683333333
660.31,17.6552666667,50.6962,35.1328,44.8281333334,16.5128,17.7034,47.3544666667,32.6232666667,34.3699333333,11.7947333333,18.2832
660.63,17.6908666667,50.6486,35.1645333333,44.7966666667,16.5645333333,17.7416666667,47.2973333333,32.6186666667,34.3762666667,11.8839333334,18.2718666667
660.96,17.7474666667,50.6074,35.18,44.8446,16.5785333333,17.8060666667,47.2594666667,32.5965333333,34.4067333333,11.9066666666,18.2904
661.29,17.5728,50.4758666667,35.0726666667,44.7186,16.4626666667,17.6909333333,47.0990666667,32.424,34.2672,11.7918666667,18.2160666667
661.62,17.5669333333,50.4251333333,35.083,44.6412,16.4517333333,17.7491333333,47.0513333333,32.4116,34.2894666666,11.8190666667,18.2633333333
661.94,17.4736666667,50.3370666667,35.0194666667,44.6062666667,16.4102,17.7337333333,46.9737333333,32.3722666666,34.277,11.7176,18.2261333333
662.27,17.5076,50.4735333333,35.1275333333,44.8087333333,16.4873333333,17.764,47.0632666667,32.4684666667,34.4408,11.7527333334,18.3122666667
662.60,17.5066666666,50.4494,35.0880666667,44.7748666667,16.4932,17.7876666667,47.0624,32.475,34.4866666667,11.7546666667,18.304
662.93,17.3523333333,50.4992666667,35.0476666667,44.6948666667,16.3994,17.6741333333,47.0046,32.3904666667,34.4428666667,11.575,18.1977333333
663.26,17.3262,50.5342,35.0382666667,44.7073333333,16.4182,17.6524,47.0256,32.3263333333,34.4525333333,11.5358666667,18.1809333333
663.58,17.3482,50.6450666667,35.1528,44.7639333333,16.4314,17.6997333333,47.1165333333,32.3505333333,34.5052,11.5359333333,18.1768666667
663.91,17.0782,50.5925333333,35.0270666667,44.6498,16.2508666667,17.5328666667,47.0106666667,32.2042,34.4273333334,11.293,17.9956666667
664.24,17.0035333333,50.4290666667,34.9726666667,44.5509333333,16.1575333333,17.4554,46.9252666667,32.1074666667,34.4171333334,11.2158,18.0200666667
664.57,16.9228,50.4362,34.9642666667,44.5226,16.1188,17.3668,47.0145333334,32.1122666667,34.3928666667,11.12,18.0257333333
664.89,17.1372,50.599,35.1202666667,44.7186,16.2203333333,17.5443333333,47.1866,32.2955333333,34.6628,11.2660666667,18.1376
665.22,17.3043333333,50.7343333333,35.3476,44.9678666667,16.4409333333,17.7108,47.3931333333,32.4642,34.9101333333,11.384,18.2693333333
665.55,17.3827333333,50.8340666667,35.4949333333,45.0581333333,16.4920666667,17.7478,47.4958666667,32.571,35.0976,11.501,18.2932
665.87,17.3904666667,50.7794,35.4957333333,44.9750666667,16.4317333333,17.7319333333,47.4233333333,32.4842666667,35.0192,11.4850666667,18.2790666667
666.20,17.4266,50.8516,35.6394,45.0552666667,16.4558666666,17.7714666667,47.5485333333,32.5140666667,35.1280666667,11.5207333333,18.3574666667
666.53,17.5176666667,50.8858666667,35.6979333334,45.1506,16.4984,17.8636666666,47.6207333333,32.5781333333,35.2482666667,11.6006,18.3942
666.86,17.6614666667,51.0219333333,35.8699333333,45.2121333333,16.5776,17.9983333333,47.7364,32.7394666666,35.4278,11.799,18.5322666667
667.18,17.6007333333,50.9013333333,35.7662666667,45.1575333333,16.5389333333,17.9522,47.6388666667,32.7098,35.4110666666,11.7982,18.4955333333
667.51,17.7684666667,51.0154,36.0089333333,45.3837333333,16.6482,18.0249333333,47.8558666666,32.8204666667,35.6086666667,11.9938,18.6398666666
667.84,17.9123333333,51.2910666667,36.2203333333,45.5199333333,16.7422666667,18.1708666667,48.0971333333,32.9467333333,35.8429333333,12.1124,18.7438666667
668.16,18.0291333333,51.3275333333,36.3472,45.5804,16.8332,18.2811333333,48.1237333333,32.9332,36.0086,12.2618666667,18.7946
668.49,17.928,51.1832666667,36.3368666666,45.4397333333,16.8341333333,18.2150666667,47.9743333333,32.8802666667,35.8917333333,12.2422666667,18.7713333333
668.82,17.8186666667,51.0103333333,36.1489333333,45.2952666667,16.7288666667,18.0703333333,47.8112,32.7752,35.7461333333,12.1795333333,18.7034
669.14,17.8001333333,50.9808,36.1714666667,45.1841333333,16.7894666667,18.0902,47.7521333333,32.7308666667,35.7020666667,12.2460666667,18.8068666667
669.47,17.7354,50.9379333333,36.1485333333,45.1438666666,16.7897333333,18.0272,47.6911333333,32.7370666667,35.7233333333,12.2000666667,18.7642666667
669.80,17.7553333333,50.922,36.1754,45.1259333333,16.8424666666,18.0441333333,47.629,32.7624,35.7492,12.2483333333,18.7608666667
670.13,17.7820666667,50.8695333333,36.2196666667,45.1162666667,16.8511333333,17.9911333333,47.593,32.7874,35.7776666667,12.2708666667,18.8068666667
670.45,17.7065333333,50.8663333333,36.1844666667,45.1446,16.8619333333,17.986,47.5150666667,32.7654,35.8012666667,12.2344,18.762
670.78,17.7732666667,50.8604666667,36.2317333333,45.0710666667,16.9091333333,18.0329333333,47.4477333333,32.7342,35.8426,12.3066,18.7905333333
671.10,17.7605333333,50.7697333333,36.1852666667,44.9298,16.9253333333,18.0958666667,47.2697333333,32.7303333333,35.8141333333,12.314,18.7648
671.43,17.6464666667,50.8026666667,36.2103333333,45.0497333333,16.8565333333,18.0384,47.3196,32.7605333333,35.8048,12.2312666667,18.6704666667
671.76,17.6539333333,50.8968666667,36.3210666667,45.2002,16.8436666667,18.0572,47.3451333333,32.8762666667,35.9055333333,12.2352666667,18.7298666667
672.08,17.6010666667,50.8382,36.2140666667,45.1484666667,16.7132666667,17.9486666667,47.2689333333,32.7582666667,35.7799333333,12.0834666667,18.5616
672.41,17.6447333333,50.9907333333,36.3229333333,45.2136,16.7016666667,17.9222,47.3579333333,32.7782666667,35.872,12.0665333333,18.5536666667
672.74,17.6438,50.9326,36.3574666667,45.2852,16.6375333333,17.9268666667,47.3692,32.7921333333,35.9566,11.9726666667,18.4761333333
673.06,17.6724,50.9133333333,36.3847333333,45.3273333333,16.6404666667,17.9786,47.3875333333,32.8042666667,36.0040666667,12.018,18.5205333333
673.39,17.7514666666,50.8892666667,36.3932666667,45.2934666667,16.6196666667,18.0040666667,47.3732,32.8064666667,36.0648666667,12.0580666667,18.564
673.72,17.6898,50.8696,36.3636666667,45.2432,16.5382666667,17.9698,47.3518666667,32.6734,36.0205333333,11.9912,18.4620666667
674.04,17.6898666667,50.8452,36.387,45.2088,16.5268666667,17.9596666667,47.4003333333,32.6521333333,36.0127333333,11.964,18.4496666667
674.37,17.7927333333,51.0084666667,36.5498666667,45.3893333333,16.6428666667,18.1143333333,47.5926666667,32.7978666667,36.2198,12.0448666667,18.6074666667
674.69,17.9938,51.2916,36.7952666667,45.7148666667,16.8155333333,18.2578666667,47.8897333333,32.9646,36.5239333333,12.2301333333,18.8744666667
675.02,18.1856666667,51.3758666667,36.8860666667,45.7924666667,17.0221333333,18.3926666667,47.944,33.0428666667,36.6555333333,12.4338,19.1146
675.35,18.2316666667,51.2860666667,36.8698666666,45.6394666667,17.069,18.4025333333,47.8577333333,33.0362,36.6556,12.5244666667,19.1152666666
675.67,18.3542666667,51.4606666667,37.0434666667,45.7463333333,17.1888,18.5339333333,47.9309333333,33.0991333334,36.8971333333,12.6814,19.3119333333
676.00,18.3458666667,51.4771333333,37.1281333333,45.7868666667,17.2076,18.6092666667,47.9518666667,33.1462666667,36.899,12.7280666667,19.4178
676.32,18.2308666667,51.4534666667,37.0221333333,45.7113333333,17.1708666667,18.4958,47.8794666667,33.0078,36.7716666667,12.6894666667,19.3350666667
676.65,18.2396,51.3753333333,37.0282,45.6242666667,17.1498,18.4492,47.8752,32.9477333333,36.6603333334,12.7241333333,19.28
676.97,18.1618666666,51.4188666667,37.0292666667,45.6102,17.2012,18.5136666667,47.8892,32.9454666667,36.7624666667,12.7371333333,19.311
677.30,18.2018666667,51.3303333333,37.0603333333,45.6444,17.2903333333,18.5422666666,47.9166666667,33.0149333333,36.7746666667,12.7593333333,19.3385333333
677.63,18.3749333333,51.3756666667,37.2590666667,45.7240666667,17.4032,18.6804666667,47.9843333333,33.1212666667,36.9206666667,12.8799333333,19.4477333333
677.95,18.3774666667,51.4041333333,37.3851333333,45.7492,17.3962,18.7000666667,48.0138,33.1603333333,36.9970666667,12.9156,19.4354
678.28,18.3968666667,51.4606,37.466,45.7032,17.4487333333,18.7722666667,48.0851333333,33.1922,37.0000666667,12.9226,19.4626
678.60,18.2951333333,51.2868,37.4264,45.4949333333,17.3522,18.7278,47.9382,33.0958,36.9497333333,12.8372666667,19.2830666667
678.93,18.2816666667,51.1914666667,37.4890666667,45.4834,17.3456666667,18.7838666667,47.9103333333,33.1008,36.9496666667,12.8719333333,19.3016
679.25,18.2716666667,51.2096666667,37.5799333333,45.5106,17.3593333333,18.7546,48.0194666667,33.1281333333,36.9785333334,12.8487333333,19.2588666667
679.58,18.3072666667,51.1291333333,37.5900666667,45.4281333333,17.3876,18.773,48.0144666667,33.1444666667,37.0265333333,12.8966666667,19.251
679.90,18.4462666667,51.1031333333,37.696,45.4545333333,17.5044,18.9404666667,48.0737333333,33.2307333333,37.1271333333,13.0324,19.3714666667
680.23,18.4320666667,51.1846,37.8018,45.4771333333,17.4911333333,18.9614666666,48.1809333333,33.2623333333,37.2738,12.9772666667,19.3796
680.55,18.438,51.1145333333,37.8537333333,45.4264666667,17.4578,18.8727333333,48.1074,33.2252,37.1754,12.9388666667,19.3232666667
680.88,18.4201333333,51.3586666667,37.9796666666,45.5572,17.4852,18.9646,48.2124666667,33.2634666667,37.3656,12.9452666667,19.3866666667
681.20,18.3976,51.4714666666,38.0365333333,45.5967333333,17.5015333333,18.9618666667,48.2858,33.3021333333,37.4334666667,12.9588,19.4172
681.53,18.3781333333,51.4562666667,38.0194,45.5618,17.5126666667,18.9511333333,48.2749333333,33.3061333333,37.4058,12.9573333333,19.4338666667
681.85,18.29,51.2182666667,37.8556666667,45.4124666667,17.4126,18.8978666667,48.0634666667,33.2234666667,37.3248666667,12.9341333333,19.3339333333
682.18,18.2814666667,51.2805333333,37.9184,45.4819333333,17.4544666667,18.9420666667,48.0798,33.2588666667,37.4003333333,12.9308666667,19.4094666667
682.50,18.1707333333,51.2880666667,37.8098666667,45.4456,17.3652,18.813,48.0126666667,33.1360666667,37.3723333333,12.7894666667,19.3095333333
682.83,18.2207333333,51.2745333333,37.8468666667,45.4449333333,17.4528666667,18.9832666667,48.0210666667,33.1926,37.4972666667,12.9676666667,19.4916
683.15,18.2726,51.3294,37.8897333333,45.5319333333,17.4162,19.0354666667,48.0224666667,33.1937333333,37.529,12.932,19.5080666667
683.48,18.1792,51.3548,37.8712666666,45.5408666667,17.2876666667,18.9422,47.9701333333,33.1162666667,37.5729333333,12.8071333333,19.4646
683.80,18.3227333333,51.5408666667,38.0008666667,45.731,17.4572666666,19.1468666667,48.0884,33.2678666667,37.7684,13.0029333333,19.6512
684.13,18.2926,51.6384666667,38.0558666667,45.8696,17.4446,19.2284,48.2353333333,33.3342666667,37.911,12.9734,19.6204666667
684.45,18.4939333333,51.6626,38.1418666667,45.8533333333,17.5089333333,19.3396,48.238,33.4525333333,37.9773333333,13.2161333333,19.7278666667
684.78,18.3518,51.5498,38.0671333333,45.761,17.4012,19.3002666667,48.087,33.3233333333,37.9526666667,13.1541333333,19.6357333333
685.10,18.3723333333,51.5758,38.0484,45.7482,17.335,19.332,48.1072666667,33.2900666667,37.9758,13.103,19.5945333333
685.43,18.2682666667,51.5182,38.0089333333,45.6946,17.2036,19.1763333334,48.1014,33.1829333333,37.8503333333,12.9477333333,19.5171333333
685.75,18.2644666667,51.3682666667,37.9960666667,45.6880666667,17.2278,19.2052,48.088,33.1884,37.8073333333,12.9539333333,19.5438666667
686.08,18.3230666667,51.3192,38.0094,45.6336,17.2867333333,19.2189333333,48.1027333333,33.1929333333,37.8351333333,12.9273333334,19.548
686.40,18.3174666667,51.2928666667,38.0088666667,45.6289333333,17.2591333333,19.135,48.0912,33.1894,37.7969333333,12.8467333333,19.4694
686.72,18.1832666667,51.2436,38.0685333333,45.5515333333,17.215,19.0617333333,48.1352,33.134,37.8029333333,12.7816,19.3499333333
687.05,18.1563333333,51.2686666667,38.1490666667,45.5258,17.1753333333,19.0304,48.1729333333,33.2233333333,37.8479333333,12.7706666667,19.2836666666
687.37,18.0402666667,51.066,37.9977333334,45.3294,17.0232,18.8414,48.0341333334,33.0600666667,37.6942666666,12.6215333333,19.125
687.70,18.0099333333,50.8200666667,37.9083333334,45.1675333333,16.9854,18.7672,47.8229333333,32.892,37.5746666667,12.6432,19.1485333333
688.02,17.8932,50.7122666667,37.8420666667,45.1814666667,16.9428666667,18.6649333334,47.818,32.8003333333,37.5283333333,12.4718,19.0331333333
688.34,17.9336,50.7540666667,37.8654,45.1994,16.9089333333,18.6138,47.8985333333,32.8131333333,37.5552666667,12.4200666667,19.0004666667
688.67,17.8688666666,50.6397333333,37.8192666667,45.1540666667,16.8545333334,18.5192,47.7727333333,32.7010666667,37.5162666667,12.3834,18.9550666667
