wavelength,Back_SpoMinm,Belly_SpoMinm,Breast_SpoMinm,Crissum_SpoMinm,Crown_SpoMinm,DorTail_SpoMinm,Patch10_SpoMinm,Rump_SpoMinm,Throat_SpoMinm,WingTip_SpoMinm
645.50,14.8321333333,36.9724,33.7936666667,33.6374,16.9731333333,13.7745490196,33.337,30.9256,31.9830666667,11.3764
645.83,14.9733333333,37.0752,33.9088666667,33.7258,17.0676666667,13.8588941177,33.3744,31.0414,32.0611333333,11.4832
646.16,15.0744,37.1501333333,34.0419333333,33.7968666667,17.0641333333,13.8966588235,33.4292,31.1476666667,32.1814,11.5298666667
646.49,15.0882,37.2699333333,34.0818666667,33.892,17.075,13.8908,33.4366666667,31.2477333333,32.2086,11.5163333333
646.82,15.0697333333,37.3374666667,34.1150666667,33.9154666667,17.0422666667,13.8713960784,33.4763333333,31.2896666667,32.2680666667,11.477
647.15,15.0566,37.4376,34.1825333333,33.9648666667,16.9842,13.8770588236,33.5388,31.3986,32.3062666667,11.4546666667
647.48,15.0548,37.4416666667,34.2687333333,34.0235333333,17.0678666667,13.8997803922,33.5555333333,31.4724666667,32.303,11.4762666667
647.81,14.9850666667,37.4812666667,34.3189333333,34.0121333333,16.9674,13.8232784314,33.5640666667,31.5408666667,32.3124666667,11.3977333333
648.14,14.9095333333,37.4358,34.2893333333,33.9866,16.9109333333,13.7805372549,33.5310666667,31.5406666666,32.203,11.3516666667
648.47,14.8033333333,37.4107333333,34.2190666667,33.9306,16.8218,13.692227451,33.435,31.5447333333,32.1886666667,11.2321333333
648.80,14.7189333333,37.4752,34.2753333333,33.9712666667,16.7649333333,13.6390588235,33.4357333333,31.59,32.177,11.1372666667
649.13,14.7390666667,37.5832666667,34.3680666667,34.0486666667,16.7528666667,13.638627451,33.4157333333,31.6650666667,32.1792,11.2096666667
649.46,14.6904,37.6434666667,34.4518,34.1313333333,16.7405333333,13.6169176471,33.5110666667,31.741,32.2155333333,11.1482666667
649.79,14.6482,37.6154666667,34.407,34.0884666667,16.7016666667,13.5849686275,33.4096,31.6968,32.168,11.0730666667
650.11,14.6666666667,37.6462,34.5622,34.2238666667,16.7771333333,13.6751372549,33.4954,31.7828,32.2552666667,11.1599333333
650.44,14.7618666667,37.7886,34.7064,34.3626666667,16.8324666667,13.7449764706,33.5271333333,31.8781333333,32.3412666667,11.276
650.77,14.8056,37.8338666667,34.8413333333,34.3845333333,16.9168,13.8064705882,33.5516666667,31.9039333333,32.3657333333,11.3617333333
651.10,14.7474,37.9422,34.917,34.4562,16.8646,13.7582313726,33.6233333333,31.9274666667,32.4720666667,11.2924666667
651.43,14.8251333333,37.9732,34.9332666667,34.5043333333,16.9284666667,13.8045568627,33.6099333333,31.9226,32.4785333333,11.35
651.76,14.8451333333,38.1368666667,35.0718,34.5867333333,16.9614,13.8400666667,33.6731333333,32.003,32.6503333333,11.3724666667
652.09,14.9509333333,38.3588666666,35.3211333333,34.8164666667,17.1029333333,13.9769215686,33.8576666667,32.1863333333,32.8174,11.5268
652.42,14.9758,38.3526,35.341,34.8256,17.092,13.9919137255,33.8258,32.2037333333,32.83,11.5478666667
652.75,14.9652666667,38.4569333333,35.3741333333,34.8485333333,17.0633333333,13.9836156863,33.8240666667,32.22,32.86,11.5165333333
653.08,15.0558,38.5706666666,35.4526,34.8716,17.0860666667,14.0196823529,33.7690666667,32.2720666667,32.9164,11.6246
653.41,15.0682666667,38.673,35.5490666667,35.0107333333,17.1077333333,14.0625098039,33.884,32.3738,32.9868,11.6732
653.74,15.1622,38.8197333333,35.6502,35.0537333333,17.1556,14.1252313725,33.9059333333,32.5200666667,33.0550666667,11.7405333333
654.06,15.0524,38.6974,35.6194666667,34.9804666667,17.0380666667,14.0210588235,33.7782666667,32.4404666667,32.9894666667,11.655
654.39,15.0333333333,38.6974666667,35.5796,35.0576666667,17.0102,14.033572549,33.7526,32.4668666667,33.0034666667,11.6244
654.72,15.1526,38.7781333333,35.6587333333,35.199,17.0553333333,14.1611098039,33.7416,32.5519333333,33.056,11.7618
655.05,15.2857333333,38.9941333333,35.8124666667,35.3659333333,17.1959333333,14.2941411765,33.9176666667,32.7305333333,33.2225333333,11.9002
655.38,15.2535333333,38.884,35.7095333333,35.278,17.1310666667,14.2470196078,33.8023333334,32.6383333333,33.0754666667,11.8426
655.71,15.2200666667,38.8634,35.6446666666,35.2432,17.0670666667,14.1868039216,33.665,32.6116,33.0476666667,11.7342666667
656.04,15.2668666667,39.0153333333,35.7329333333,35.3224666667,17.1324,14.2261568627,33.7208,32.7303333333,33.1378666667,11.8311333333
656.37,15.1288666667,38.9421333333,35.6646,35.2413333334,17.0414,14.1331294118,33.5979333333,32.687,33.0435333333,11.7091333333
656.69,14.9234,38.8096666667,35.5649333333,35.0964666667,16.9135333333,13.9810039216,33.5279333333,32.5866666667,32.9382666667,11.517
657.02,14.9254,39.0366666667,35.7198,35.2359333333,16.9728,14.0065843138,33.5892,32.7466,33.0284666667,11.5292
657.35,14.8599333334,38.9802666667,35.6746,35.1730666667,16.9258,13.9014392157,33.5767333333,32.7059333333,33.0085333333,11.4880666666
657.68,15.0129333333,39.1707333333,35.8246666667,35.3789333333,17.0963333333,14.0578078431,33.7414,32.8738,33.145,11.6556
658.01,14.9598,39.2018666667,35.8079333333,35.3529333333,17.0358666667,13.9805215686,33.7142,32.8334,33.1145333334,11.6042666667
658.34,14.7891333333,39.1063333333,35.6764,35.1812,16.9065333334,13.8205254902,33.6209333333,32.7494666667,33.0201333333,11.4216666667
658.66,14.6998666667,39.1654666667,35.7366,35.2022666667,16.7984666667,13.7551803922,33.5796,32.7806666667,33.067,11.2984
658.99,14.7395333333,39.2596666667,35.8641333333,35.3092666667,16.8408,13.8095450981,33.6302666667,32.8764,33.1792,11.3904
659.32,14.7509333333,39.2561333333,35.8395333333,35.3468,16.8388,13.8177764706,33.6494,32.8912,33.1388666667,11.4412666667
659.65,14.6739333333,39.2060666667,35.8024666667,35.366,16.7835333333,13.7717568627,33.5812666667,32.8294666667,33.1028,11.3705333333
659.98,14.7583333333,39.295,35.8926,35.4616,16.8893333333,13.8272549019,33.6566,32.9469333333,33.1854,11.4538666667
660.31,14.7612,39.3424666666,35.8738666667,35.4930666667,16.8713333334,13.8320627451,33.6098666667,32.996,33.1714666667,11.4639333333
660.63,14.7425333333,39.2453333333,35.8651333333,35.4783333333,16.8580666667,13.7997607843,33.5728,32.985,33.1652,11.4475333333
660.96,14.7285333333,39.2799333333,35.8677333334,35.5158,16.8387333333,13.8389215686,33.4988,32.9594666667,33.164,11.411
661.29,14.5839333333,39.1600666667,35.7497333333,35.3674666667,16.6882666667,13.6667058824,33.3268666667,32.8653333333,33.0048,11.2177333333
661.62,14.5512666666,39.1624666666,35.7302666667,35.4048,16.6440666667,13.5971529412,33.2569333333,32.884,32.9827333333,11.1681333333
661.94,14.6124,39.2755333333,35.8776666667,35.4944,16.6833333333,13.6375019608,33.3163333333,32.9722,33.0433333333,11.25
662.27,14.5994,39.1876,35.8388666666,35.5248666667,16.6984,13.6504,33.2337333333,32.9094666667,32.9573333333,11.2880666667
662.60,14.4953333333,39.1526,35.7589333333,35.4744,16.6006,13.5260117647,33.1635333333,32.8656,32.8514,11.1416
662.93,14.4483333333,39.1509333333,35.8021333333,35.4686,16.5714,13.4684313725,33.1222666667,32.8274,32.8506666667,11.1312
663.26,14.5056,39.2701333333,35.9216666667,35.5438666667,16.6382666667,13.5222235294,33.2221333333,32.9596,32.903,11.1892
663.58,14.4438666667,39.2844666667,35.9247333333,35.5868,16.5801333333,13.4649137255,33.1990666667,32.9746,32.9260666667,11.1593333333
663.91,14.5604666666,39.4049333333,36.1098,35.7846,16.6938666666,13.5526431372,33.2964,33.0916,33.0626666667,11.2883333333
664.24,14.4972666667,39.396,36.0169333333,35.6675333333,16.6142666667,13.4914078432,33.2165333333,32.9841333333,32.9898666667,11.2772666667
664.57,14.4812,39.5292,36.1122,35.7644,16.5904,13.4862431372,33.2872666667,33.1107333333,33.0473333334,11.2463333333
664.89,14.4545333333,39.5354666667,36.1653333333,35.77,16.5431333333,13.4644235294,33.2924666667,33.1278,33.1035333333,11.2800666667
665.22,14.4798666667,39.5684,36.2176666667,35.7381333333,16.5524,13.5216235294,33.3386666667,33.1857333333,33.1212666667,11.304
665.55,14.5617333334,39.5862,36.2281333333,35.8014,16.6078666666,13.5492392157,33.3447333333,33.2308666667,33.183,11.3432666667
665.87,14.406,39.587,36.2112666667,35.7235333333,16.4570666667,13.3714196078,33.2677333333,33.2356,33.0692,11.2132666667
666.20,14.4161333334,39.6552,36.2641333333,35.7582666667,16.4779333333,13.3597176471,33.277,33.3584666667,33.1890666667,11.2289333333
666.53,14.4128,39.7416666667,36.3256666667,35.8282666667,16.4735333333,13.382227451,33.3146,33.4522,33.2504,11.1697333333
666.86,14.3774,39.7995333333,36.3710666667,35.839,16.4014666667,13.3641529412,33.287,33.4455333333,33.2938,11.0870666667
667.18,14.3066,39.7735333333,36.4080666667,35.8101333333,16.2878666667,13.3383215686,33.2322,33.4383333333,33.2774,10.9978
667.51,14.146,39.7645333334,36.3648,35.725,16.1979333333,13.2997411765,33.1634,33.3715333333,33.2002666667,10.8912666667
667.84,14.1861333333,39.8768666667,36.4593333333,35.8856,16.2358666667,13.3497215686,33.2215333333,33.5200666667,33.2831333333,10.8680666667
668.16,14.2260666667,39.8942666667,36.4661333333,35.9044,16.2084,13.3313098039,33.2216,33.5330666667,33.3474,10.9285333333
668.49,14.3247333333,40.0881333333,36.5700666667,36.0480666667,16.3702,13.5279058824,33.3688666667,33.6969333333,33.4858666667,11.0591333333
668.82,14.3905333333,40.2368,36.6861333333,36.1492,16.4789333333,13.611427451,33.4986,33.7892,33.6430666667,11.1666
669.14,14.3654,40.3096666667,36.7635333333,36.1738,16.4252,13.6202,33.4866666667,33.8582,33.6341333333,11.1503333333
669.47,14.5620666667,40.5100666667,36.952,36.391,16.6032666667,13.8367921569,33.6997333333,34.0653333333,33.9201333333,11.3238
669.80,14.7179333333,40.6846,37.1558,36.5436666667,16.7808666667,14.0390784314,33.8415333333,34.1798,34.0003333333,11.4722666667
670.13,14.7433333333,40.7640666667,37.1932666667,36.5302666667,16.7860666667,14.0706039216,33.8472666667,34.2203333333,34.0582,11.5220666667
670.45,14.8133333333,40.8478,37.2386666667,36.6156666667,16.8686666667,14.1372784314,33.8768,34.3259333333,34.1334,11.6280666667
670.78,14.8818666667,40.9477333334,37.2856,36.7066666667,16.9540666667,14.1794117647,33.9065333333,34.3404,34.1545333333,11.6547333333
671.10,14.9120666667,40.9868666667,37.2761333333,36.7473333333,16.9532666667,14.1547019608,33.9043333333,34.3712666667,34.1650666667,11.6964666667
671.43,15.0187333334,41.0925333333,37.4360666667,36.871,17.0206,14.2431254902,33.9474666667,34.439,34.2573333333,11.8665333333
671.76,14.9774666667,41.1293333333,37.5615333333,36.9204,17.0607333333,14.2800666667,33.9266,34.4651333334,34.2377333333,11.8702
672.08,15.0641333333,41.1792666667,37.5597333333,37.0050666666,17.1144666667,14.2641019608,33.8653333333,34.4648666667,34.2188666666,11.867
672.41,15.1417333333,41.2673333333,37.6644666667,37.1692,17.2356,14.3472,33.9286,34.5918,34.3096666667,11.8870666667
672.74,15.1172,41.4580666667,37.7420666667,37.2905333333,17.2920666667,14.3391215686,34.0193333333,34.6718,34.3570666667,11.8745333333
673.06,14.9844,41.3443333333,37.6054,37.1001333333,17.1556666667,14.2192196078,33.8728,34.5305333333,34.1555333333,11.7316
673.39,14.908,41.2447333333,37.5159333333,37.091,17.0405333333,14.1110431372,33.7696666666,34.4725333333,34.1027333333,11.6418
673.72,14.9742666667,41.3482,37.5552666666,37.1792666667,17.1206666667,14.1676862745,33.8503333333,34.5422,34.1427333333,11.7534666667
674.04,14.9198,41.3332666667,37.5410666667,37.1808666666,17.0618666667,14.1290235294,33.7764,34.4976666667,34.0121333333,11.6994
674.37,14.9733333333,41.4825333334,37.6980666667,37.3058666667,17.1226,14.2883490196,33.903,34.6334666666,34.1727333333,11.8126666667
674.69,15.0894,41.6166,37.8594,37.4774666667,17.2098,14.3938078431,34.0584,34.7934,34.3424,11.866
675.02,15.0745333333,41.7076666667,37.8800666667,37.4803333333,17.2039333333,14.3955254902,34.1128,34.8817333333,34.4216666667,11.7662
675.35,15.1656,41.8056666666,37.8956666667,37.5404666667,17.2710666667,14.4841607843,34.1813333333,35.0275333333,34.5176,11.8429333334
675.67,15.1529333333,41.9376,38.0354,37.6330666667,17.2584,14.5593254902,34.3611333333,35.1610666667,34.6877333333,11.9210666667
676.00,15.0319333333,41.9670666667,38.0973333333,37.5981333333,17.1224,14.526627451,34.2967333333,35.1578666667,34.6465333333,11.8697333333
676.32,15.0826,41.8321333333,38.0953333333,37.6409333333,17.1434,14.6423098039,34.2352666667,35.1565333334,34.6614,11.9473333333
676.65,15.2298,42.0171333333,38.2913333333,37.871,17.3035333333,14.8194156863,34.3066666667,35.3327333333,34.8517333334,12.0874666667
676.97,15.2704666667,42.1776666667,38.4167333333,37.9584,17.368,14.9003607843,34.4228666667,35.4705333333,34.9673333333,12.2017333333
677.30,15.2974666667,42.267,38.5392,38.0741333333,17.4044666667,14.9553607843,34.4392,35.5658666667,35.0399333333,12.1791333333
677.63,15.3536666667,42.3494666667,38.6663333333,38.1675333333,17.4624666667,15.0134823529,34.5649333333,35.709,35.1948666667,12.2384666667
677.95,15.2545333334,42.3188,38.6010666667,38.1116,17.3804,14.876227451,34.4654,35.6567333333,35.1412666667,12.1246666667
678.28,15.1712,42.3420666667,38.5496,38.0483333334,17.2926,14.7594431372,34.3536,35.5924,35.1218666667,12.0644666667
678.60,15.1313333333,42.4336666667,38.6076666667,38.1114666667,17.2773333333,14.7456666667,34.3948666667,35.5922,35.1010666667,12.0886
678.93,15.1758,42.5625333333,38.7137333333,38.2735333333,17.3523333333,14.7759294118,34.5042666667,35.6765333333,35.1638,12.1696
679.25,15.1082,42.5081333333,38.6364666666,38.2044,17.2434666667,14.6724039216,34.3858666667,35.5965333333,35.0422666667,12.0792666667
679.58,15.2044666667,42.5588666667,38.7016,38.2432,17.3016666667,14.7170862745,34.4425333333,35.6203333333,35.1036666667,12.1545333333
679.90,15.1922666667,42.703,38.7517333333,38.2988666667,17.2815333333,14.6657058824,34.4697333333,35.6410666667,35.1480666667,12.1298
680.23,15.1053333333,42.6748666667,38.6989333333,38.2373333333,17.2042,14.549572549,34.4064,35.6488,35.0747333333,12.1054666667
680.55,15.1316666667,42.6987333334,38.7025333333,38.2665333333,17.2330666667,14.5655176471,34.3992,35.6873333333,35.1217333333,12.1094
680.88,15.0552,42.5988666667,38.6617333333,38.1772666667,17.1011333333,14.4407294118,34.2984,35.6686666667,35.0373333333,12.0131333333
681.20,14.9443333333,42.5645333333,38.5644,38.0958666667,17.0194666667,14.3402666667,34.1927333333,35.5767333333,34.9464,11.9366666667
681.53,14.9528666667,42.4932666667,38.4998666667,38.0473333333,16.9802,14.3016745098,34.1262,35.5226,34.8814,11.9756
681.85,15.0134,42.6004,38.6032666667,38.1064666667,17.0306666667,14.4125058824,34.2242,35.6238666667,34.9490666667,12.0284
682.18,14.9746,42.5138666666,38.5628666667,38.0183333333,16.9737333333,14.3378901961,34.1274,35.5492,34.9210666667,11.9464666667
682.50,14.9867333333,42.5737333333,38.5962666667,38.0197333333,16.9478666667,14.350345098,34.0896666667,35.6181333333,34.949,11.9338
682.83,15.0682666666,42.6775333333,38.6855333333,38.1037333333,17.0413333333,14.4231882353,34.1234666667,35.6860666667,35.0486,11.9672666667
683.15,15.0148666667,42.6859333333,38.6332,38.1304,16.9411333333,14.3668980392,34.0131333333,35.7191333333,35.0126666666,11.8889333333
683.48,14.9858,42.6481333333,38.555,38.0592666667,16.9228666667,14.2940941177,33.9067333333,35.7030666667,34.9273333333,11.8291333333
683.80,15.0144666667,42.7043333333,38.6047333333,38.1405333333,16.9453333333,14.3140901961,33.9961333333,35.7315333333,35.0052,11.8272666667
684.13,14.9061333334,42.7191333333,38.6476,38.1585333333,16.8322,14.2237254902,33.9676666667,35.7221333333,34.9433333333,11.7337333333
684.45,14.9068,42.7626666667,38.6418666667,38.1496,16.8698666667,14.2305490196,33.9814666666,35.6823333333,34.9956666667,11.7646666667
684.78,15.0397333333,42.8978666667,38.773,38.2658666667,16.9691333333,14.3234235294,34.0706,35.8336666667,35.137,11.868
685.10,15.0623333333,43.1240666667,38.9432,38.4153333334,17.077,14.4185843137,34.1761333333,36.0142666667,35.2922,11.9193333333
685.43,15.0664,43.1081333333,38.9466,38.4481333333,17.0812666667,14.4056627451,34.0806666667,36.047,35.2225333333,11.9351333333
685.75,15.2297333333,43.235,39.0522666667,38.5892,17.2238666667,14.5935529412,34.1658666667,36.2762,35.3202,12.1208
686.08,15.1914666667,43.1984,39.021,38.5824,17.2094,14.5793647059,34.1284666667,36.1788666666,35.2756,12.1046
686.40,15.1968666667,43.274,39.1804,38.683,17.2833333333,14.5806235294,34.2783333333,36.385,35.4449333333,12.14
686.72,15.1987333333,43.3671333333,39.2194666667,38.7020666667,17.3482666667,14.5476196078,34.3312,36.3754666667,35.4461333333,12.1808666667
687.05,15.2999333333,43.5618,39.4672666667,38.8482,17.4604666667,14.6827098039,34.4958666667,36.5385333333,35.6034,12.3329333333
687.37,15.3386,43.5834666667,39.5212,38.8947333334,17.4884,14.7299764706,34.4822,36.5944,35.6878666667,12.3790666667
687.70,15.4164,43.5608,39.4752666667,38.8528,17.4821333334,14.7298509804,34.4421333333,36.5402,35.6900666667,12.3539333333
688.02,15.4293333333,43.7098,39.6428666667,39.0072666667,17.51,14.7926980392,34.4768,36.6633333333,35.747,12.3626
688.34,15.4374,43.7266,39.6608666667,39.0616666667,17.5266,14.843972549,34.4798,36.7316,35.7370666667,12.4016666667
688.67,15.6119333333,43.9560666667,39.9417333333,39.3055333333,17.6574666667,15.0228392157,34.6827333333,36.9596,35.9014,12.5435333333
688.99,15.6405333333,44.0917333333,40.0502,39.4187333333,17.7055333333,15.094372549,34.8069333333,37.0333333334,36.062,12.5874
689.32,15.7024,44.2368666667,40.195,39.5894666667,17.8346,15.2490705882,35.0247333333,37.1776,36.2216666667,12.7207333333
689.64,15.9284,44.4218,40.4578666667,39.8042,18.0326666667,15.408172549,35.2495333333,37.4255333333,36.4942,12.9176666667
689.96,15.7392666666,44.3444666667,40.2542,39.6664,17.8491333333,15.269745098,34.9974666667,37.2370666667,36.2190666667,12.7935333333
690.29,15.5632,44.1943333334,40.1172666667,39.5098,17.7013333333,15.1101333333,34.834,37.1775333333,36.1028666667,12.6666666667
690.61,15.5472666667,44.1785333333,40.0364666667,39.5138,17.6854666667,15.1958627451,34.8209333333,37.1826,36.077,12.7102
690.94,15.5997333333,44.3813333333,40.2155333333,39.6184666667,17.7003333333,15.2816823529,34.8942,37.2536666667,36.1456666667,12.7172
691.26,15.6153333334,44.5116666667,40.2784666667,39.7416,17.7574666667,15.4274980392,34.9142666667,37.3431333334,36.1876,12.8853333333
691.58,15.5820666666,44.5193333333,40.2566,39.7000666667,17.7098,15.4434823529,34.947,37.3599333333,36.1978,12.8820666667
691.91,15.639,44.673,40.3775333333,39.7844666667,17.7674666667,15.5030352941,35.0412666666,37.3626666667,36.2721333333,12.9023333333
692.23,15.5075333333,44.5209333333,40.2433333333,39.6410666667,17.6922666667,15.427372549,34.8806666667,37.2282666667,36.1374666667,12.787
692.55,15.539,44.4925333333,40.2317333333,39.6446,17.6334666667,15.4021294118,34.8848,37.2322666667,36.0724,12.7588666667
692.88,15.4677333333,44.4558,40.1365333333,39.5747333333,17.4926666667,15.2831607843,34.6588,37.1448,35.9376,12.6377333333
