wavelength,Back_HemReyf,Belly_HemReyf,Breast_HemReyf,Crissum_HemReyf,Crown_HemReyf,DorTail_HemReyf,Rump_HemReyf,Throat_HemReyf,WingTip_HemReyf
607.25,11.0336666666,27.3325,29.7613333334,16.8441666667,10.1245,13.8994166667,12.2408333333,30.2678333333,14.12775
607.58,11.0191666667,27.4173333333,29.7165,16.8683333334,10.152,13.8779583333,12.2861666667,30.3171666667,14.14825
607.92,10.9845,27.4405,29.6818333333,16.8981666666,10.093,13.8654305555,12.282,30.2781666667,14.1455
608.25,10.9008333333,27.4233333334,29.7113333333,16.9903333334,10.1285,13.9424861111,12.2775833333,30.2891666667,14.2305
608.59,10.9093333333,27.4358333334,29.7058333334,17.0138333334,10.1055,13.9888472222,12.25775,30.1775,14.2725
608.92,10.9225,27.5188333334,29.8093333334,17.1361666667,10.2081666667,14.0801111111,12.3486666667,30.2476666666,14.41125
609.26,10.8345,27.4351666666,29.7148333333,17.1065,10.0873333333,14.0545694444,12.235,30.1676666667,14.4855
609.59,10.7645,27.3553333333,29.5893333333,17.1218333334,10.009,13.9858194445,12.1255833334,30.0868333334,14.41675
609.93,10.8,27.3736666667,29.5706666666,17.0928333334,9.995,14.0317916666,12.1613333334,30.0726666667,14.4485
610.26,10.7336666667,27.2791666666,29.4381666667,17.0405,9.88583333334,13.9534583333,12.05625,29.9591666666,14.36325
610.60,10.7275,27.2868333333,29.4375,17.1008333333,9.87883333334,14.0675833333,12.0486666667,29.9643333333,14.40325
610.93,10.8195,27.3538333333,29.4386666667,17.1086666667,9.87816666666,14.0863055555,12.06025,29.9901666667,14.5295
611.27,10.7398333333,27.2556666667,29.4165,17.1146666667,9.79416666666,14.08825,11.9481666667,29.9175,14.51475
611.60,10.7421666667,27.2645,29.4463333333,17.1155,9.83483333332,14.07025,11.9163333333,29.8816666666,14.51425
611.93,10.7775,27.278,29.4801666667,17.0985,9.77749999999,14.0757083333,11.909,29.878,14.5145
612.27,10.7423333334,27.287,29.4858333334,17.0973333333,9.79850000002,14.0398472222,11.9476666667,29.9403333333,14.53775
612.60,10.6898333333,27.1873333334,29.4218333333,16.9675,9.69416666665,13.9400555555,11.8769166667,29.8941666667,14.41775
612.94,10.763,27.2933333333,29.4796666667,17.0178333334,9.75383333333,14.0083055556,11.9450833333,29.9808333333,14.31575
613.27,10.7426666667,27.3726666666,29.5851666666,16.9956666667,9.80433333335,14.0813611111,12.0510833334,30.0665,14.365
613.61,10.7458333333,27.345,29.5931666666,16.988,9.82466666669,14.0294861111,12.02775,30.0413333333,14.32525
613.94,10.7948333333,27.4441666666,29.7058333334,17.0175,9.886,14.0822222222,12.0795833333,30.2056666667,14.388
614.28,10.8018333333,27.3828333333,29.7975,16.93,9.88316666668,14.0102638889,12.0684166667,30.1996666666,14.34775
614.61,10.7641666667,27.3373333334,29.8373333333,16.9938333334,9.87999999998,14.0110555556,12.0783333333,30.232,14.27025
614.94,10.7905,27.3445,29.8135,16.939,9.85366666669,13.9594166667,12.1101666667,30.2651666666,14.18225
615.28,10.7853333333,27.3081666667,29.7781666667,16.9258333333,9.82466666669,13.9650555556,12.1376666667,30.3741666667,14.15925
615.61,10.7386666666,27.2868333333,29.6766666667,16.9023333334,9.82433333335,13.8817638889,12.1185833333,30.4186666666,14.06125
615.95,10.8185,27.314,29.7715,16.9688333333,9.80633333335,13.9573194445,12.1141666667,30.4491666667,14.012
616.28,10.8348333334,27.3728333334,29.9233333333,17.0146666667,9.79433333334,14.0124027778,12.1178333333,30.5303333334,14.07
616.61,10.8245,27.3375,29.9985,16.9271666666,9.82683333333,14.0698333333,12.1345833334,30.578,14.05175
616.95,10.8211666667,27.2771666667,30.0218333334,16.8676666667,9.845,14.0206527778,12.1233333334,30.5331666667,14.0145
617.28,10.7138333333,27.2655,30.026,16.822,9.71499999999,13.9771666666,12.03325,30.503,13.93575
617.62,10.7335,27.2173333333,29.9901666667,16.7981666667,9.70699999999,13.9809722222,12.0284166666,30.4206666667,13.99375
617.95,10.7573333333,27.3076666667,29.9648333334,16.884,9.75249999998,14.0376527778,12.1219166667,30.445,14.0185
618.28,10.7181666667,27.307,29.8308333334,16.8273333334,9.76799999999,13.99025,12.13475,30.4123333333,13.94825
618.62,10.7135,27.2915,29.9095,16.8138333334,9.84683333335,14.0732638889,12.1746666667,30.51,14.0715
618.95,10.7658333333,27.378,29.987,16.8463333333,9.84066666666,14.1258194444,12.2,30.6085,14.13625
619.28,10.8211666667,27.3451666667,30.0198333333,16.8705,9.86533333334,14.1590833334,12.168,30.5891666667,14.18025
619.62,10.8115,27.3465,29.9446666667,16.8401666666,9.86733333331,14.0989166667,12.1840833333,30.6121666666,14.1865
619.95,10.8565,27.3271666667,29.874,16.8458333334,9.89483333334,14.1077222222,12.2034166666,30.5876666667,14.156
620.28,10.7128333333,27.2976666667,29.799,16.7948333333,9.79650000001,13.9570972223,12.0786666667,30.5295,14.13725
620.62,10.7416666667,27.3888333334,29.8343333333,16.8051666666,9.77533333334,13.972125,12.0989166667,30.5551666666,14.19025
620.95,10.8788333333,27.4843333333,29.9346666667,16.915,9.92633333332,14.1219861111,12.2253333334,30.646,14.29525
621.28,10.8221666667,27.517,29.9226666666,16.882,9.91249999999,14.0765138889,12.2416666667,30.6471666667,14.154
621.62,10.8128333333,27.4551666667,29.8853333333,16.8713333334,9.8605,14.0128055555,12.1731666667,30.697,14.1635
621.95,10.849,27.4855,29.9406666666,16.8488333333,9.86516666665,14.0432916667,12.1525,30.6901666667,14.20775
622.28,10.8565,27.5706666667,29.9051666667,16.8236666666,9.83049999999,14.016875,12.1578333333,30.6473333333,14.16675
622.62,10.7985,27.5775,29.8825,16.8386666666,9.87616666665,14.0432083333,12.1435833333,30.6345,14.1065
622.95,10.8016666667,27.6341666666,29.9698333334,16.7821666666,9.89883333335,14.0521666667,12.1973333333,30.6558333333,14.153
623.28,10.8085,27.6405,29.9306666666,16.7543333333,9.90733333333,14.0780138889,12.18725,30.6906666666,14.11425
623.62,10.7938333334,27.5918333333,29.8226666667,16.7625,9.89,14.0464166667,12.1371666666,30.6578333333,14.08375
623.95,10.9898333333,27.7283333334,29.9326666667,16.8681666667,10.0038333334,14.1346527777,12.2575,30.7225,14.29075
624.28,11.0513333334,27.7625,30.005,16.9198333333,10.0043333334,14.1705694445,12.28325,30.8276666666,14.2905
624.62,10.9508333334,27.6626666667,29.9343333334,16.8346666667,9.92200000002,14.0420138889,12.24875,30.8481666667,14.295
624.95,11.0583333333,27.7291666667,30.012,16.9156666667,10.0656666666,14.1770833333,12.3244166667,30.9998333333,14.494
625.28,11.0363333334,27.737,29.974,16.8576666667,10.0396666667,14.1567777778,12.3288333333,30.9513333334,14.55375
625.61,10.987,27.613,30.0123333333,16.7998333333,10.004,14.0470138888,12.23125,30.8723333333,14.4935
625.95,10.9806666667,27.6158333333,30.074,16.8348333334,10.0198333333,14.0650833333,12.2354166666,30.9165,14.48425
626.28,11.05,27.6466666666,30.1731666666,16.874,10.0153333333,14.0677083333,12.2074166667,30.8698333333,14.543
626.61,11.0976666666,27.6546666667,30.2258333333,16.9365,10.028,14.0893055555,12.1991666667,30.9,14.59125
626.94,11.1081666667,27.6381666667,30.2868333333,16.9296666667,10.0293333333,14.111875,12.1470833333,30.8371666666,14.63125
627.28,11.0905,27.6338333333,30.3363333333,16.8731666667,10.0363333334,14.1114166667,12.166,30.8003333333,14.63175
627.61,11.001,27.5583333333,30.288,16.861,9.99616666667,14.1038472222,12.1655,30.8245,14.53725
627.94,10.9486666667,27.5238333333,30.1981666666,16.8791666667,10.0131666667,14.1094305555,12.1790833334,30.7443333333,14.551
628.27,10.9563333333,27.524,30.2565,16.934,10.009,14.1135694445,12.1071666667,30.7258333333,14.5625
628.61,10.9121666667,27.5046666666,30.2106666666,16.8845,9.94966666665,14.0122361112,12.05825,30.684,14.48075
628.94,10.9325,27.5233333333,30.307,16.912,9.94733333333,14.0281111111,12.0719166667,30.664,14.42775
629.27,10.9508333333,27.5973333334,30.416,16.9455,9.995,14.1553611111,12.1379166667,30.7921666666,14.5845
629.60,10.9805,27.5828333334,30.4296666667,16.965,9.99899999998,14.1693055556,12.1606666667,30.7511666667,14.688
629.94,10.835,27.418,30.2305,16.764,9.90916666665,14.0432916666,12.0823333333,30.607,14.57625
630.27,10.7806666667,27.4121666667,30.0975,16.7265,9.79016666668,14.0406944445,12.0373333333,30.5381666666,14.514
630.60,10.7893333334,27.4716666667,30.1556666666,16.8258333333,9.83433333332,14.0737638889,12.12075,30.6481666667,14.545
630.93,10.836,27.579,30.244,16.9543333334,9.92200000002,14.1762222222,12.18575,30.8023333333,14.65
631.26,10.9723333334,27.6915,30.3681666666,17.0058333334,9.989,14.2317638889,12.1935,30.8298333333,14.79375
631.60,10.9725,27.7171666667,30.4783333333,16.9473333333,9.9575,14.1780138889,12.146,30.8395,14.77375
631.93,10.964,27.7206666667,30.4483333333,16.9011666666,9.89683333335,14.1483333333,12.1635833334,30.8108333333,14.75025
632.26,11.0308333333,27.8021666666,30.6323333333,16.9281666667,9.90033333333,14.2933055556,12.2091666667,30.8346666667,14.8595
632.59,10.9901666667,27.7748333334,30.625,16.9261666666,9.97816666665,14.2730833333,12.1961666667,30.836,14.828
632.92,11.1066666666,27.8705,30.547,17.052,10.0473333333,14.3825555556,12.2888333333,30.9558333334,14.88375
633.26,11.2008333333,27.916,30.6188333334,17.1093333334,10.1568333333,14.4727777778,12.2823333333,31.0775,14.91325
633.59,11.3313333333,28.0418333333,30.809,17.3081666667,10.2823333333,14.5716944444,12.3998333333,31.2266666667,15.0395
633.92,11.2513333333,28.0035,30.8623333333,17.2245,10.3273333334,14.4821388889,12.3829166667,31.2365,15.023
634.25,11.2021666667,28.0118333333,30.8378333333,17.1715,10.3803333333,14.4591944444,12.39,31.2526666667,14.99675
634.58,11.2518333333,28.0355,30.8373333333,17.1753333333,10.3516666667,14.4399444444,12.4668333333,31.192,15.08575
634.91,11.1358333333,27.9426666667,30.8345,17.0986666667,10.2588333333,14.3881527777,12.42025,31.1563333333,14.98425
635.25,11.1913333333,27.936,30.912,17.2018333333,10.3451666667,14.4970555556,12.44525,31.2636666667,15.06225
635.58,11.0705,27.8741666667,30.8623333333,17.0805,10.2946666667,14.3967083333,12.3555,31.144,14.93775
635.91,10.94,27.7115,30.6281666667,16.9858333333,10.1815,14.174,12.2179166666,31.0103333334,14.72675
636.24,10.9531666667,27.7251666667,30.6178333333,16.946,10.1311666667,14.1688055556,12.18075,31.032,14.73525
636.57,10.8585,27.7391666667,30.6161666667,16.8853333334,10.0813333333,14.0441388889,12.0823333333,30.8823333333,14.586
636.90,10.803,27.7258333333,30.6383333333,16.8141666667,10.0586666667,14.0164027778,12.11475,30.8605,14.59675
637.23,10.7466666667,27.6988333334,30.69,16.7475,9.952,13.9755694444,12.1056666667,30.8415,14.6335
637.56,10.8218333333,27.8261666667,30.644,16.8591666667,10.0358333333,14.0627083333,12.2071666667,30.9015,14.6495
637.90,10.8155,27.834,30.6695,16.8341666666,9.94216666669,14.0717638889,12.1218333333,30.8015,14.6315
638.23,10.7055,27.7438333333,30.5671666666,16.677,9.87066666665,13.9657083333,11.9388333334,30.765,14.5215
638.56,10.8196666667,27.8376666667,30.5546666667,16.7536666667,10.0336666667,14.0681944445,12.0045,30.8435,14.59675
638.89,10.8565,27.7958333334,30.4931666666,16.6578333333,9.97316666667,14.0455694444,11.9685,30.8188333333,14.6035
639.22,11.044,27.9368333334,30.523,16.7273333333,10.0848333334,14.2037777778,12.0451666667,30.929,14.6065
639.55,11.1545,28.0033333333,30.6295,16.829,10.1318333333,14.3067083334,12.1608333333,30.9903333334,14.727
639.88,11.131,28.015,30.6733333333,16.8835,10.1921666667,14.3424305556,12.1566666667,31.0105,14.83975
640.21,11.0465,27.8495,30.609,16.7255,10.0703333333,14.2869444445,12.126,30.8981666666,14.89
640.54,10.9975,27.9025,30.5705,16.784,10.0126666667,14.1808333333,12.0773333333,30.887,14.80925
640.87,11.0671666666,27.948,30.4916666666,16.7775,10.098,14.2112777778,12.0206666667,30.9366666666,14.73025
641.20,11.0948333333,27.8656666667,30.5038333333,16.8335,10.0793333333,14.1969722223,12.0058333333,30.965,14.752
641.53,11.1456666666,27.7855,30.5526666667,16.8523333333,10.1478333333,14.1871666667,12.079,30.9778333333,14.8365
641.87,11.3196666667,27.8671666667,30.6435,16.996,10.2888333333,14.2960972223,12.2148333334,31.108,15.006
642.20,11.2881666666,27.7698333333,30.601,17.0108333333,10.2516666666,14.1890833333,12.1798333334,31.0038333333,14.9515
642.53,11.1545,27.9075,30.528,17.0183333333,10.2506666666,14.1265416667,12.1129166666,30.9385,14.825
642.86,11.1271666666,27.9835,30.4933333333,17.1158333333,10.3511666667,14.1712361111,12.1293333333,31.0138333333,14.84075
643.19,11.1243333333,28.1358333333,30.6,17.1808333334,10.431,14.2844166666,12.1315833334,31.1258333334,14.8845
643.52,11.1838333333,28.1168333334,30.527,17.1731666667,10.3371666667,14.3066527778,12.16275,31.0911666667,14.85375
643.85,11.3571666667,28.3348333333,30.7026666666,17.3943333333,10.5308333333,14.4456944444,12.2533333333,31.2755,14.99475
644.18,11.4675,28.2671666666,30.6916666667,17.4096666667,10.5573333333,14.5312083333,12.3563333334,31.1766666667,15.0625
644.51,11.529,28.3391666667,30.7351666667,17.5246666667,10.566,14.6113888888,12.50225,31.1731666666,15.22525
644.84,11.466,28.4036666667,30.7925,17.4163333333,10.5708333333,14.5571527778,12.407,31.1181666666,15.30125
645.17,11.566,28.4586666667,30.8,17.5528333333,10.5768333333,14.58675,12.4965833333,31.1191666666,15.30525
645.50,11.4053333334,28.3793333333,30.7833333333,17.4701666667,10.5166666667,14.4993611111,12.3055833334,31.075,15.13475
645.83,11.3801666667,28.419,30.7206666667,17.4048333333,10.3668333333,14.5235694445,12.281,31.0216666667,15.1195
646.16,11.5675,28.4925,30.9445,17.4906666667,10.4526666667,14.7193333333,12.5005833333,31.1343333333,15.32475
646.49,11.5885,28.4511666667,31.0223333333,17.5373333333,10.4451666667,14.7801388889,12.5430833333,31.17,15.51925
646.82,11.6285,28.4001666667,30.9861666666,17.5508333333,10.4881666667,14.83175,12.5854166666,31.1491666667,15.58375
647.15,11.6126666667,28.4368333333,31.0893333334,17.6573333334,10.525,14.9244027778,12.6091666667,31.2875,15.563
647.48,11.4943333333,28.3246666667,31.0081666666,17.5043333334,10.3893333333,14.811875,12.5285,31.1981666666,15.4355
647.81,11.3551666667,28.328,31.0133333334,17.3726666667,10.2681666667,14.7215138889,12.3793333334,31.218,15.305
648.14,11.2598333333,28.2918333333,30.9405,17.2898333333,10.217,14.6828472222,12.3009166667,31.186,15.261
648.47,11.2633333334,28.3326666667,31.0146666667,17.2906666667,10.1276666667,14.7950694445,12.3425833333,31.1326666666,15.24325
648.80,11.2326666667,28.4783333334,31.0538333333,17.3066666667,10.0846666667,14.9057222222,12.28275,31.2698333334,15.25875
649.13,11.3023333333,28.5223333333,31.1118333333,17.4298333334,10.086,15.0485,12.4476666667,31.3295,15.379
649.46,11.2525,28.5676666666,31.0753333333,17.4896666667,10.1633333333,15.0896111111,12.48025,31.4493333334,15.385
649.79,11.166,28.4388333334,30.9713333333,17.421,10.1155,14.9679027778,12.3601666666,31.4151666667,15.374
650.11,11.0278333333,28.1978333333,30.9093333333,17.1878333333,9.93483333335,14.8471111111,12.2266666667,31.2316666666,15.2585
650.44,11.0025,28.2461666666,30.9365,17.1733333334,9.82833333333,14.7699444445,12.1738333334,31.22,15.26425
650.77,10.9993333334,28.3068333333,30.8683333333,17.0161666667,9.83816666665,14.6709027778,12.2288333333,31.2801666667,15.25425
651.10,11.0355,28.3266666666,30.8973333333,17.0806666667,9.92100000001,14.7779166667,12.2796666666,31.4216666666,15.37825
651.43,11.1253333333,28.3571666667,30.9615,17.138,10.0325,14.8113194444,12.39925,31.4446666667,15.54175
651.76,11.1005,28.3693333333,31.094,17.1218333333,10.015,14.7767083333,12.3943333333,31.4363333333,15.4605
652.09,11.1771666666,28.2721666667,31.0383333333,17.1553333334,10.0901666666,14.74225,12.4105,31.4746666667,15.384
652.42,11.0968333334,28.1416666667,30.9783333334,17.0553333333,9.99066666668,14.5834583333,12.3210833333,31.3423333333,15.31525
652.75,10.9556666666,27.996,30.8813333333,16.8676666666,9.87849999998,14.4216805556,12.1110833333,31.189,15.138
653.08,10.959,27.9263333333,31.0123333333,16.818,9.92,14.3197916666,12.0708333334,31.2573333334,15.15975
653.41,10.9938333333,28.0626666667,31.0698333334,16.9178333333,10.0285,14.43225,12.1278333333,31.3965,15.22175
653.74,11.1161666667,28.2891666667,31.1083333333,17.1095,10.2173333334,14.5184444445,12.3199166667,31.5935,15.35175
654.06,10.9571666667,28.1408333334,31.0266666667,16.9038333333,10.2205,14.4248611111,12.2205833333,31.4173333333,15.23125
654.39,10.9883333333,28.0426666667,31.0283333333,16.9598333333,10.2796666667,14.4873333334,12.1504166666,31.3255,15.2705
654.72,10.9945,28.0325,31.1215,16.914,10.2283333333,14.4652083333,12.0940833333,31.1866666666,15.19625
655.05,11.0155,28.0125,31.0665,16.9506666667,10.2418333333,14.4521388889,12.0310833334,31.2303333333,15.08425
655.38,11.1483333333,28.1186666667,31.2381666666,17.0823333333,10.5053333334,14.614625,12.17825,31.3495,15.2625
655.71,11.0986666667,28.2313333334,31.2075,17.0713333333,10.5518333334,14.6653333334,12.2206666667,31.4701666667,15.34925
656.04,11.0856666666,28.2103333333,31.2458333333,17.0723333333,10.6473333333,14.6619166667,12.3074166666,31.5693333334,15.431
656.37,11.2058333334,28.3363333333,31.4353333333,17.1068333333,10.727,14.6067638889,12.45625,31.5935,15.55825
656.69,11.245,28.4328333333,31.4933333334,17.2296666666,10.7928333333,14.7846805556,12.5618333334,31.6336666667,15.6995
657.02,11.1573333333,28.2448333334,31.3785,17.1405,10.6468333333,14.6575833334,12.44125,31.513,15.581
657.35,11.174,28.2041666666,31.4408333333,17.1233333333,10.6975,14.6603888889,12.3415833334,31.5165,15.45675
657.68,11.1618333333,28.282,31.5775,17.232,10.6928333334,14.7626666667,12.37925,31.705,15.455
658.01,11.1373333333,28.4305,31.6303333334,17.201,10.659,14.7705,12.45025,31.6976666667,15.45125
658.34,11.1055,28.4033333333,31.451,17.2413333333,10.6041666667,14.7163333334,12.4799166666,31.7175,15.419
658.66,11.1613333334,28.521,31.5381666667,17.2526666667,10.643,14.7936944445,12.5776666667,31.7703333333,15.64325
658.99,10.9075,28.351,31.2031666666,16.9663333334,10.3416666666,14.6100416666,12.3096666666,31.672,15.39925
659.32,10.8736666666,28.2913333333,31.3068333333,16.962,10.2866666666,14.54625,12.2808333333,31.6421666666,15.33
659.65,10.9226666667,28.3268333333,31.3233333333,16.9768333333,10.2935,14.5273888889,12.25625,31.6493333334,15.26775
659.98,10.9376666667,28.4315,31.3548333333,16.9961666666,10.3451666667,14.6248333333,12.30725,31.7178333334,15.34425
660.31,10.9655,28.4441666667,31.2241666667,16.9036666667,10.316,14.5201666666,12.3091666667,31.6486666667,15.16875
660.63,10.9405,28.4843333333,31.244,16.8341666667,10.3461666666,14.4311944444,12.2805,31.5448333333,15.125
660.96,10.939,28.485,31.2796666667,16.7828333333,10.272,14.4243055555,12.33525,31.475,15.239
661.29,11.0788333333,28.4073333333,31.1548333333,16.8883333333,10.275,14.3828333333,12.3471666667,31.4656666667,15.30425
661.62,11.1788333333,28.3886666667,31.237,16.9871666667,10.4015,14.4041527778,12.3783333333,31.6061666666,15.3555
661.94,11.2371666667,28.4558333333,31.4305,17.0408333334,10.5333333334,14.4685694445,12.4240833333,31.7035,15.35725
662.27,11.0636666667,28.345,31.3318333334,16.9871666667,10.4723333333,14.4142222222,12.2395,31.6255,15.09975
662.60,11.3405,28.4621666667,31.494,17.2861666667,10.7443333333,14.6565277778,12.41625,31.7458333333,15.3315
