wavelength,Back_PhrAlam,Belly_PhrAlam,Breast_PhrAlam,Crissum_PhrAlam,Crown_PhrAlam,DorTail_PhrAlam,Patch10_PhrAlam,Rump_PhrAlam,Throat_PhrAlam,WingTip_PhrAlam
453.52,5.86875,40.5459166667,16.1475833333,29.9734166667,11.7618333333,7.34814583332,44.1523333333,14.504,13.1043333333,6.67691666667
453.87,5.85991666667,40.58475,16.1459166667,30.0045,11.7574166667,7.3551875,44.1603333333,14.4985833334,13.09775,6.67275000001
454.23,5.87091666667,40.6329166667,16.1649166667,30.05825,11.7790833333,7.36135416667,44.21575,14.5119166667,13.11525,6.68316666667
454.58,5.88833333333,40.7181666666,16.2031666667,30.11775,11.8091666667,7.39137916666,44.2775,14.5425833334,13.1288333333,6.70133333334
454.93,5.89375,40.779,16.2154166667,30.1475,11.8261666667,7.40362500001,44.2756666666,14.5588333333,13.1488333333,6.71491666666
455.29,5.89766666666,40.8348333333,16.2233333333,30.1958333333,11.8250833333,7.40093750001,44.3026666666,14.5684166667,13.15275,6.71874999999
455.64,5.89591666667,40.8408333333,16.2239166667,30.1904166666,11.8115,7.39780416666,44.28075,14.5543333334,13.1358333333,6.71641666667
456.00,5.92275,40.914,16.2379166667,30.2424166667,11.8470833333,7.41625833334,44.34,14.5719166667,13.1593333333,6.72766666667
456.35,5.90933333333,40.9153333333,16.20375,30.2528333333,11.8318333333,7.39054583333,44.3565,14.5631666666,13.13675,6.71033333334
456.70,5.91683333334,40.93725,16.1745,30.2600833333,11.8340833333,7.38887083333,44.35725,14.5545833333,13.1174166666,6.71066666666
457.06,5.902,40.9933333334,16.1680833333,30.2893333333,11.8320833333,7.38538333333,44.3848333333,14.5558333333,13.093,6.71941666666
457.41,5.91858333333,41.0490833333,16.1823333334,30.344,11.8493333333,7.40701666667,44.4293333333,14.56125,13.104,6.747
457.76,5.91791666667,41.1111666667,16.1836666667,30.37375,11.8505833333,7.40080000001,44.48775,14.5544166667,13.10925,6.74908333334
458.12,5.89766666667,41.12825,16.1688333333,30.3609166667,11.82475,7.37808333332,44.4946666667,14.5325833333,13.0796666667,6.72958333334
458.47,5.88825,41.13825,16.1571666666,30.3626666667,11.81975,7.36707083333,44.4919166667,14.5136666666,13.0728333333,6.72550000001
458.82,5.89016666667,41.17775,16.1570833333,30.3899166667,11.8158333333,7.37306250001,44.533,14.5061666667,13.0571666667,6.72525
459.18,5.89108333333,41.2069166667,16.1633333333,30.411,11.8239166666,7.37140833334,44.5633333333,14.5021666667,13.06275,6.74374999999
459.53,5.89291666667,41.24175,16.1586666667,30.4314166667,11.82575,7.36644166666,44.5871666667,14.5020833333,13.0660833333,6.74474999999
459.88,5.8925,41.2615,16.1575833333,30.4510833333,11.8205833333,7.37444583333,44.5900833333,14.5006666667,13.0676666667,6.75675
460.24,5.89666666667,41.2961666667,16.1740833333,30.4725833333,11.8274166667,7.380825,44.5954166667,14.4995,13.0655833333,6.77641666666
460.59,5.90708333333,41.3505833333,16.19475,30.51,11.8348333333,7.38679166667,44.6481666667,14.5071666667,13.0714166667,6.7735
460.94,5.90466666667,41.363,16.1903333333,30.5195,11.8283333333,7.38209583333,44.6523333333,14.5035,13.0731666667,6.7675
461.29,5.91008333333,41.37425,16.1970833333,30.5349166667,11.82975,7.38943750001,44.6436666666,14.5148333333,13.0796666667,6.78041666666
461.65,5.9195,41.3929166667,16.2019166667,30.5523333333,11.8363333333,7.38735416666,44.6469166667,14.5188333333,13.0755,6.789
462.00,5.93533333333,41.4484166667,16.21225,30.60025,11.85375,7.40107916666,44.6859166667,14.5314166666,13.1,6.81199999999
462.35,5.94941666666,41.4948333334,16.2220833333,30.6503333333,11.8660833333,7.41385416666,44.7429166667,14.5483333333,13.1158333333,6.82583333334
462.71,5.96083333333,41.5495,16.237,30.7105833333,11.8789166667,7.4276875,44.7815833333,14.57275,13.1445833333,6.85041666667
463.06,5.95316666667,41.5905833333,16.2265,30.75525,11.8568333334,7.41910416666,44.7956666666,14.56775,13.13075,6.82725
463.41,5.99416666667,41.6705833334,16.2645833333,30.8190833333,11.8875,7.46552083334,44.85375,14.6059166666,13.1581666667,6.86975
463.76,6.01158333333,41.7293333333,16.2809166667,30.88325,11.9124166667,7.48908333333,44.9165,14.62,13.1706666666,6.88433333334
464.12,6.00208333333,41.7585833333,16.2714166667,30.9029166667,11.9086666667,7.48809166667,44.93925,14.6288333333,13.1770833333,6.87216666666
464.47,5.99483333334,41.7839166667,16.2554166667,30.9273333333,11.8940833333,7.48603750001,44.9403333333,14.6281666667,13.1658333333,6.88199999999
464.82,6.00733333333,41.8446666666,16.2723333334,30.9871666667,11.9033333333,7.4975125,45.0116666667,14.6434166666,13.1839166667,6.90266666666
465.17,5.99533333333,41.8711666666,16.2611666666,30.9948333333,11.901,7.48014999999,45.04775,14.6218333333,13.1689166667,6.88975
465.53,5.98366666667,41.883,16.2416666667,31.0228333333,11.88575,7.47708750001,45.0625,14.62575,13.15975,6.88025
465.88,5.978,41.93875,16.23575,31.0564166667,11.8730833333,7.48732916666,45.08475,14.6311666667,13.149,6.87083333332
466.23,5.99141666667,41.9848333333,16.2540833333,31.0923333333,11.8681666667,7.49724166667,45.0883333334,14.6368333333,13.1561666666,6.87625
466.58,5.9775,42.00975,16.24875,31.0989166667,11.853,7.47935416666,45.093,14.6174166667,13.13,6.85549999999
466.94,5.98766666667,42.0188333333,16.2588333334,31.12425,11.86975,7.49814583333,45.129,14.6248333333,13.1403333333,6.867
467.29,5.97083333334,42.0288333333,16.2446666667,31.1385,11.856,7.47697916666,45.1418333333,14.61225,13.1236666666,6.84308333333
467.64,5.93141666667,42.02925,16.2118333334,31.1101666666,11.80925,7.43448749999,45.1100833333,14.5759166667,13.0798333334,6.80491666666
467.99,5.93183333333,42.0804166667,16.2016666667,31.15325,11.8035,7.42006666666,45.1366666667,14.5614166667,13.0609166666,6.80075
468.35,5.93575,42.0915833333,16.1981666667,31.1771666666,11.8106666667,7.418,45.1571666667,14.5615,13.0574166667,6.80308333333
468.70,5.95091666666,42.1355833333,16.2039166666,31.2135,11.8198333333,7.42979583333,45.2015833333,14.5806666667,13.0595,6.80533333334
469.05,5.95216666667,42.19325,16.206,31.2580833333,11.81075,7.43323750001,45.2286666667,14.5940833333,13.06675,6.80116666667
469.40,5.96216666667,42.2384166667,16.219,31.287,11.8106666667,7.43570833332,45.2443333333,14.591,13.0780833333,6.80508333334
469.75,5.97766666667,42.2376666667,16.228,31.2943333334,11.8155,7.42105833333,45.2445833333,14.5989166667,13.0823333333,6.81225
470.11,5.9745,42.2714166667,16.2239166667,31.3215833333,11.823,7.42956666667,45.2754166667,14.6071666667,13.0734166667,6.80849999999
470.46,6.00516666667,42.3256666667,16.2585,31.38725,11.858,7.47085833333,45.33425,14.6475,13.1020833334,6.82841666666
470.81,6.00933333334,42.3694166666,16.26275,31.3950833333,11.8650833334,7.45850833334,45.3475833333,14.653,13.0953333334,6.83633333333
471.16,6.01833333333,42.4211666666,16.2774166667,31.4569166667,11.8768333333,7.48208333332,45.3903333333,14.6671666667,13.1155833333,6.84966666666
471.51,6.04691666667,42.4739166666,16.3025833333,31.5130833333,11.91875,7.51342916667,45.4303333333,14.7005,13.1403333334,6.88400000001
471.87,6.0955,42.5436666666,16.3565,31.56675,11.9679166667,7.55721250001,45.5001666667,14.7533333333,13.18075,6.91100000001
472.22,6.11008333333,42.5885,16.3779166667,31.61925,11.9779166666,7.57029166666,45.5478333333,14.7795833333,13.2089166667,6.92491666667
472.57,6.12,42.5980833333,16.3719166667,31.61875,11.9935833333,7.58646666667,45.5249166667,14.7826666667,13.2183333333,6.93966666666
472.92,6.13783333334,42.6693333333,16.397,31.6695833333,12.026,7.60372916666,45.58025,14.80775,13.23725,6.96374999999
473.27,6.14525,42.75275,16.417,31.7378333333,12.05625,7.62899166666,45.6535,14.8405,13.2525,6.96849999999
473.62,6.15125,42.8065833333,16.4286666667,31.7840833333,12.0765833333,7.655375,45.69625,14.8434166667,13.2521666666,6.97849999999
473.98,6.14133333333,42.7988333334,16.4129166666,31.7738333334,12.07225,7.63885833334,45.6831666667,14.825,13.2356666667,6.97
474.33,6.1505,42.8314166667,16.4159166667,31.7909166667,12.0878333333,7.64161666666,45.7076666667,14.8280833333,13.2481666667,6.98449999999
474.68,6.1625,42.8654166667,16.42625,31.8231666667,12.08675,7.66962916666,45.7181666667,14.8380833333,13.2554166666,7.00458333333
475.03,6.15541666667,42.89775,16.407,31.8339166667,12.0879166666,7.65257916667,45.719,14.8339166667,13.22675,7.00591666666
475.38,6.15583333333,42.915,16.4025,31.8573333333,12.0641666667,7.64664583334,45.7364166667,14.8290833333,13.231,7.00141666666
475.73,6.14558333333,42.8981666667,16.3855,31.848,12.0333333333,7.63881666667,45.7213333333,14.81175,13.2295833333,7.01358333333
476.08,6.14508333334,43.00475,16.4103333333,31.9260833333,12.0441666667,7.64717083333,45.7823333333,14.8280833333,13.2211666667,7.01574999999
476.44,6.12216666667,43.0301666667,16.4070833334,31.9560833333,12.02025,7.63413333332,45.802,14.8115,13.2020833334,6.99458333334
476.79,6.11116666667,43.0130833333,16.3931666666,31.9579166667,12.0086666667,7.63220416666,45.8078333334,14.795,13.1756666667,6.98108333332
477.14,6.11091666667,43.00275,16.3783333333,31.9440833333,12.0055,7.62014166668,45.7909166666,14.7833333333,13.1484166667,6.98383333333
477.49,6.11608333333,43.0408333333,16.3955833333,31.99625,12.0160833333,7.63622916666,45.8293333333,14.7900833333,13.15275,6.99791666667
477.84,6.1065,43.0631666667,16.3863333333,32.01425,12.0074166667,7.63347500001,45.849,14.7964166666,13.1508333333,7.00641666667
478.19,6.08808333333,43.05925,16.3554166667,32.007,11.983,7.60601250001,45.8594166667,14.774,13.11325,6.98499999999
478.54,6.06291666667,43.0609166667,16.3355833334,32.0305,11.9675833333,7.58603749999,45.87775,14.7558333333,13.088,6.97266666667
478.89,6.07008333333,43.0511666667,16.3213333333,32.0299166667,11.9656666666,7.59161666666,45.8868333333,14.7541666667,13.0865833333,6.96683333332
479.24,6.06391666666,43.0685833333,16.31375,32.0295,11.9628333333,7.57876249999,45.8858333333,14.7438333333,13.0641666667,6.96733333332
479.60,6.05108333333,43.1195833333,16.3010833334,32.0720833333,11.9755833333,7.57219166666,45.9115833333,14.734,13.055,6.95183333333
479.95,6.04175,43.0635,16.2763333333,32.0230833333,11.94775,7.55944166666,45.8323333334,14.6935,13.0203333333,6.93041666667
480.30,6.02925,43.04275,16.2439166667,31.9994166667,11.91875,7.53780416666,45.8138333333,14.653,12.9736666667,6.92041666666
480.65,6.03883333333,43.1015,16.2426666666,32.01225,11.9055833333,7.52887916668,45.8571666667,14.63975,12.9651666667,6.92166666667
481.00,6.0455,43.1731666666,16.2523333333,32.0734166666,11.89325,7.53755833333,45.9101666666,14.6454166667,12.95925,6.93191666667
481.35,6.04808333333,43.3398333334,16.2714166667,32.1786666667,11.91325,7.53815833332,46.06275,14.6805833333,12.97425,6.94424999999
481.70,6.05983333333,43.5356666667,16.322,32.3245833333,11.9395833333,7.55729583332,46.2260833334,14.7081666667,13.0098333333,6.96416666667
482.05,6.07625,43.71925,16.3690833333,32.4555,11.9681666667,7.58428333332,46.3960833333,14.7524166666,13.0456666667,6.99808333332
482.40,6.09783333333,43.8865833333,16.42475,32.5809166666,12.0005,7.60332083333,46.5556666666,14.792,13.0793333334,7.01658333334
482.75,6.11741666667,44.0505833333,16.4814166666,32.6985,12.0265,7.6235875,46.7023333333,14.8315,13.1141666667,7.04174999999
483.10,6.13208333333,44.1575,16.5131666667,32.774,12.0475,7.64093333334,46.80775,14.8510833333,13.1359166667,7.05591666666
483.45,6.13758333333,44.2199166667,16.5309166667,32.8174166667,12.0503333333,7.64770833334,46.86675,14.8655833333,13.1420833333,7.06716666667
483.80,6.14316666667,44.2705,16.5385,32.8475833333,12.0560833333,7.65189166666,46.91775,14.8788333333,13.1545833333,7.08158333334
484.15,6.14991666667,44.3269166667,16.55725,32.8808333333,12.0725,7.66128750001,46.96475,14.9014166667,13.1711666667,7.09350000001
484.50,6.15275,44.381,16.56775,32.9318333333,12.0828333333,7.665925,47.00875,14.9149166667,13.1801666666,7.10083333333
484.85,6.16125,44.4409166666,16.5820833333,32.97525,12.0953333334,7.67646666667,47.0645833334,14.9308333333,13.19725,7.11141666666
485.20,6.16233333333,44.4476666667,16.5845833333,32.9865,12.093,7.68105833333,47.07175,14.927,13.19775,7.11458333334
485.55,6.17358333333,44.4550833334,16.5880833333,32.9940833333,12.097,7.69013750001,47.0765,14.9349166667,13.1915833333,7.12566666666
485.90,6.17233333333,44.44975,16.5775,32.9901666666,12.0918333333,7.69108333333,47.0493333333,14.9228333333,13.1821666667,7.12533333333
486.25,6.17625,44.441,16.5600833333,32.977,12.0870833333,7.69481666666,47.0171666667,14.9216666667,13.1818333333,7.13599999999
486.60,6.16225,44.4045833333,16.5301666667,32.9386666667,12.0708333333,7.68718333333,46.9733333333,14.9009166667,13.1685,7.13008333334
486.95,6.15416666667,44.37875,16.5090833333,32.9266666667,12.0606666667,7.68458749999,46.9435,14.89425,13.15675,7.125
487.30,6.15375,44.3721666667,16.4976666667,32.9190833333,12.0503333333,7.68189583333,46.9299166667,14.8865833333,13.1496666667,7.12100000001
487.65,6.15583333333,44.3715,16.4845833333,32.9201666667,12.0518333333,7.68890833334,46.927,14.8805833333,13.14575,7.12324999999
488.00,6.16833333333,44.4111666667,16.4939166667,32.95475,12.06075,7.70181250001,46.9591666667,14.8895,13.1583333333,7.13683333333
488.35,6.16525,44.3888333334,16.4859166667,32.9393333333,12.0560833333,7.70305416666,46.9366666667,14.8799166666,13.1496666667,7.13608333332
488.70,6.16658333333,44.37675,16.4763333333,32.91725,12.04875,7.70082916666,46.91325,14.8655,13.1355833333,7.13941666666
489.05,6.17541666667,44.3783333333,16.4686666667,32.9165,12.04675,7.70100000001,46.886,14.8630833333,13.13275,7.14658333333
489.40,6.17508333333,44.3633333333,16.4495833333,32.90175,12.0385,7.70262083332,46.8599166667,14.8480833333,13.1271666667,7.14833333332
489.75,6.183,44.36175,16.4454166667,32.899,12.03525,7.70899166666,46.8545,14.847,13.12175,7.14808333334
490.10,6.17491666667,44.35975,16.4314166667,32.8985833333,12.0234166667,7.70516249999,46.8573333333,14.8308333333,13.1064166667,7.13458333334
490.45,6.18141666667,44.3605833333,16.4338333333,32.9246666667,12.0241666667,7.71041666667,46.8561666667,14.8315,13.0948333333,7.13900000001
490.80,6.18533333333,44.3805,16.42975,32.9406666667,12.0218333333,7.71366250001,46.8724166666,14.8335833333,13.0873333333,7.15008333333
491.15,6.1875,44.37375,16.42025,32.9456666667,12.0306666667,7.7226375,46.8645833333,14.8349166666,13.08375,7.15408333333
491.50,6.19391666667,44.3884166667,16.423,32.9630833333,12.0361666667,7.722975,46.8685833333,14.8376666667,13.0769166666,7.15941666667
491.85,6.19583333333,44.3693333333,16.40975,32.9625,12.0243333333,7.7238125,46.8285833333,14.8255,13.0609166667,7.15299999999
492.20,6.20691666667,44.3888333334,16.3981666666,32.9763333333,12.0265833333,7.73367500001,46.8295833333,14.8364166667,13.0630833333,7.16049999999
492.55,6.20566666667,44.3805833334,16.3850833333,32.9935,12.0279166667,7.73939166667,46.8331666667,14.8421666667,13.06475,7.15258333333
492.90,6.20483333333,44.3875,16.3809166666,33.003,12.0305,7.7474375,46.8443333334,14.8383333333,13.05575,7.15516666667
493.25,6.21366666667,44.3973333333,16.3814166667,33.0320833334,12.03625,7.74769999999,46.8655,14.8441666667,13.0641666667,7.15116666667
493.60,6.21308333333,44.3826666667,16.3799166667,33.0453333333,12.0343333333,7.74654166667,46.8635,14.851,13.0631666667,7.15291666668
493.95,6.22775,44.3623333333,16.37025,33.0291666666,12.0370833333,7.75143333334,46.8253333333,14.8483333333,13.0495833334,7.16025
494.30,6.23858333333,44.3699166666,16.3549166666,33.0304166667,12.0485,7.76430416668,46.8244166667,14.8531666667,13.0578333334,7.16958333334
494.65,6.25333333333,44.34275,16.3526666667,33.0221666667,12.06125,7.77102499999,46.7813333333,14.8508333333,13.0645833333,7.17275000001
495.00,6.24825,44.364,16.35375,33.0365,12.04775,7.76194166666,46.7993333333,14.841,13.0425833333,7.17741666668
495.34,6.24866666667,44.3941666667,16.3620833333,33.06475,12.0406666667,7.77401666666,46.823,14.8516666667,13.0561666667,7.18225000001
495.69,6.25091666667,44.4125833333,16.3665,33.1103333333,12.0481666667,7.76928333334,46.8616666667,14.8626666667,13.0470833334,7.18891666667
496.04,6.2485,44.44,16.398,33.1410833333,12.0503333333,7.77813333333,46.8849166667,14.8700833333,13.0513333333,7.20216666666
496.39,6.22558333333,44.4725833333,16.3998333333,33.1534166666,12.028,7.75289999999,46.8929166667,14.8445,13.0275,7.19516666667
496.74,6.23466666667,44.5075833333,16.4128333333,33.1934166667,12.027,7.75828333333,46.94575,14.8674166667,13.0414166667,7.19725
497.09,6.232,44.5151666667,16.4095,33.2008333333,12.0046666667,7.75387499999,46.937,14.8684166667,13.02475,7.20058333334
497.44,6.24016666667,44.5331666667,16.39775,33.1974166666,12.0019166667,7.74823333333,46.9298333333,14.852,13.0355833334,7.20791666666
497.79,6.24616666666,44.5938333333,16.4149166667,33.2494166667,12.0121666667,7.75994166666,46.9633333333,14.8744166667,13.0560833333,7.21441666667
498.14,6.23783333333,44.6024166667,16.4255833333,33.2613333333,11.9898333333,7.74782500001,46.9611666667,14.8765833333,13.04,7.21075
498.48,6.22391666667,44.6396666667,16.4235833333,33.2863333334,11.9720833333,7.75195833333,46.9913333333,14.8770833333,13.0335833333,7.20208333334
498.83,6.24491666666,44.6679166667,16.4289166667,33.32775,11.9801666667,7.76947083333,47.0015,14.8973333333,13.05025,7.21575000001
499.18,6.24825,44.68375,16.42525,33.3419166667,11.98525,7.76921250001,46.9896666667,14.8919166666,13.0499166667,7.22116666666
499.53,6.239,44.7330833333,16.4063333333,33.3491666667,11.98,7.77285833332,47.012,14.8889166667,13.0556666667,7.21866666668
499.88,6.23833333333,44.784,16.3985,33.4010833333,11.9896666667,7.78159999999,47.0555,14.8918333333,13.0475,7.21958333333
500.23,6.26175,44.8255833333,16.4063333333,33.4606666667,12.0153333333,7.81304583333,47.0748333333,14.9279166667,13.06675,7.24741666668
500.58,6.27016666667,44.88025,16.4089166667,33.4883333333,12.0348333333,7.82834166667,47.0910833333,14.9344166667,13.0839166667,7.25024999999
500.92,6.24875,44.9234166666,16.39525,33.5095833333,12.0456666667,7.82452083332,47.1103333333,14.93275,13.0700833333,7.24500000001
501.27,6.22508333333,44.9408333333,16.3836666667,33.5370833333,12.0335833333,7.81325416666,47.0924166667,14.9250833333,13.0326666667,7.22841666668
501.62,6.218,44.95,16.3865,33.5536666667,12.04275,7.81986250001,47.109,14.90875,13.0194166667,7.23149999999
501.97,6.21333333334,44.993,16.3671666667,33.57425,12.0455,7.81752083333,47.1299166667,14.8910833333,13.016,7.22016666667
502.32,6.21666666667,45.0384166667,16.3793333333,33.6196666666,12.0486666667,7.81377916667,47.1683333333,14.88975,13.01525,7.22483333332
502.67,6.21308333333,45.1245833333,16.3995,33.672,12.07825,7.82612499999,47.2245833333,14.90575,13.0434166666,7.23299999999
