wavelength,Back_DigCaem,Belly_DigCaem,Breast_DigCaem,Crissum_DigCaem,Crown_DigCaem,DorTail_DigCaem,Rump_DigCaem,Throat_DigCaem,WingTip_DigCaem
261.01,4.32746666666,3.50553333333,3.30486666667,4.86213333333,3.74446666667,6.42993333333,4.93186666667,3.83953333333,9.62713333333
261.39,4.61306666667,3.7464,3.47753333333,5.2172,4.04953333333,6.67526666667,5.17026666667,4.18613333333,9.8878
261.76,4.32713333333,3.55753333333,3.31793333333,5.1208,3.96873333333,6.4336,4.978,4.03473333333,9.65260000001
262.13,4.04153333333,3.2902,2.9298,4.8622,3.79266666667,6.11773333334,4.77386666667,3.81353333333,9.40126666665
262.51,4.158,3.55686666667,3.24373333333,5.07753333333,4.03173333333,6.366,5.06766666667,4.16066666667,9.53893333334
262.88,3.56586666667,2.91026666667,2.49853333333,4.49853333333,3.53506666667,5.7228,4.49593333333,3.57146666667,8.9608
263.25,3.15986666667,2.4348,2.00966666667,4.02253333333,3.12546666667,5.16006666667,4.0006,3.12546666667,8.58246666667
263.63,2.95333333333,2.07246666667,1.60633333333,3.73046666667,2.83946666667,4.75993333334,3.7616,2.8118,8.44906666667
264.00,2.75666666667,1.92113333333,1.221,3.5168,2.5544,4.08613333333,3.45306666667,2.44573333333,8.23213333333
264.37,2.4656,1.23853333333,0.629066666668,2.745,2.2482,3.47513333333,2.9354,1.6578,7.73826666667
264.75,2.1626,0.797333333332,0.283933333333,2.3182,1.85526666667,3.20506666667,2.55926666667,1.1786,7.4018
265.12,2.01246666667,0.590866666667,0.227866666668,2.29826666667,1.9312,3.06673333333,2.56086666667,1.22053333333,7.22673333333
265.49,1.511,0.277133333333,-0.360533333333,1.73493333333,1.49206666667,2.58933333333,2.03873333333,0.683200000002,6.75013333333
265.87,2.02566666667,0.857200000001,-0.0697333333314,1.7874,1.77653333333,2.9598,2.44686666667,1.30393333333,7.01093333333
266.24,2.98473333333,1.78873333333,0.979733333335,2.64293333333,2.8242,4.00286666667,3.4728,2.16873333334,7.8662
266.61,3.33506666667,1.92693333333,1.14866666667,2.83986666667,3.12266666667,4.27166666667,3.6718,2.4288,8.2534
266.98,4.16546666667,2.75006666667,2.2104,3.6,4.04906666667,5.1124,4.6244,3.1378,9.06779999999
267.36,4.38793333333,2.9756,2.41366666666,3.70353333333,4.09913333333,5.28873333333,4.8022,3.1734,9.22166666666
267.73,4.33313333333,2.78973333333,2.2262,3.48786666667,3.67173333333,5.03433333333,4.5382,3.05313333333,8.97566666667
268.10,3.91973333333,2.1468,1.92673333333,3.07553333333,3.2776,4.83633333333,4.13993333333,2.49953333333,8.63566666666
268.48,3.7684,2.0428,1.89626666667,2.94013333333,3.13453333333,4.79146666667,3.97186666667,2.5392,8.39233333334
268.85,3.37046666667,1.65846666667,1.66753333333,2.57526666667,2.8838,4.45026666667,3.7028,2.2282,8.12639999999
269.22,3.63986666667,1.95566666667,2.1102,2.78453333333,3.18726666667,4.86866666667,4.06006666667,2.4694,8.35366666667
269.59,3.8198,2.10366666667,2.4996,2.81826666667,3.27446666667,5.12833333333,4.31053333333,2.62886666667,8.39999999999
269.97,3.9266,2.154,2.60926666667,2.96466666667,3.36033333333,5.31513333333,4.47006666666,2.63486666667,8.51606666667
270.34,3.34893333333,1.56993333333,2.03313333333,2.513,2.691,4.7776,3.80353333333,2.02746666667,7.93173333333
270.71,2.76173333333,1.21506666667,1.6682,2.17333333333,2.2672,4.34973333333,3.361,1.64053333333,7.52020000001
271.09,2.42566666667,0.979933333333,1.3896,1.98126666667,1.87953333334,3.968,3.02,1.5636,7.20479999999
271.46,2.41133333333,1.14773333333,1.4906,2.11733333333,2.0142,4.18313333334,3.2676,1.7718,7.14373333334
271.83,2.65206666667,1.51093333333,1.84013333333,2.5214,2.49126666667,4.52726666666,3.73053333333,2.16186666667,7.41333333334
272.20,2.8854,1.9406,1.98686666667,2.84873333333,2.85113333333,4.7358,4.01753333333,2.5468,7.62113333333
272.58,3.0088,2.03766666667,2.03053333333,3.07086666667,3.04,4.89366666667,4.16126666666,2.72946666667,7.77859999999
272.95,3.33786666667,2.47893333333,2.22153333333,3.46213333333,3.406,5.1122,4.4382,3.19513333334,8.01726666667
273.32,3.42406666666,2.63046666667,2.11006666667,3.46166666667,3.49233333333,5.10066666667,4.35893333334,3.36513333333,8.24206666666
273.69,3.4358,2.77066666667,2.1316,3.54313333333,3.7124,5.01906666667,4.42293333333,3.43586666667,8.3406
274.06,3.0938,2.38366666667,1.76333333333,3.27373333333,3.40993333333,4.62353333333,4.05693333333,3.05486666667,8.0116
274.44,2.97913333333,2.38426666667,1.8166,3.15686666667,3.32213333333,4.4724,4.0306,3.12466666667,8.03900000001
274.81,3.20513333333,2.53893333333,1.97586666666,3.29066666667,3.57713333334,4.71093333333,4.31866666667,3.29813333333,8.18513333333
275.18,3.1428,2.57913333333,1.80953333333,3.12213333333,3.583,4.72326666667,4.31133333333,3.16606666667,8.18779999999
275.55,2.7944,2.10186666667,1.19153333333,2.58226666667,3.259,4.11626666667,3.70493333333,2.7734,7.91393333333
275.93,2.292,1.56526666667,0.639666666667,2.10966666667,2.85833333333,3.5714,3.11153333333,2.24306666667,7.55673333333
276.30,2.41893333333,1.59686666667,0.841666666668,2.27353333333,3.0424,3.7332,3.13753333333,2.24273333333,7.62866666666
276.67,2.23266666667,1.49033333333,0.622733333334,2.1188,2.81573333333,3.42986666667,3.00333333333,1.9426,7.50866666667
277.04,2.2184,1.41906666667,0.582066666668,1.9896,2.7252,3.33926666667,2.79173333333,1.75506666667,7.37040000001
277.41,2.18173333333,1.46886666667,0.698066666666,2.16126666667,2.6366,3.45353333333,3.03926666667,1.66306666667,7.35040000001
277.79,2.08753333333,1.256,0.4936,2.12206666667,2.30686666666,3.39526666667,2.91606666667,1.5042,7.21233333334
278.16,2.40573333333,1.64946666667,0.970333333334,2.38873333333,2.74546666667,3.81853333333,3.22486666666,1.90353333333,7.68826666667
278.53,2.86346666667,2.0542,1.40733333333,2.76073333333,3.25053333333,4.24226666667,3.5612,2.29346666667,8.14233333333
278.90,2.84506666667,2.07033333333,1.49786666667,2.83926666667,3.2038,4.1464,3.4458,2.18426666667,8.20440000001
279.27,3.114,2.30433333333,1.7014,3.09426666667,3.4026,4.3652,3.71126666667,2.3694,8.3312
279.64,3.4324,2.72086666667,2.1878,3.51606666667,3.68066666667,4.85846666667,4.19433333333,2.67053333333,8.58113333333
280.02,3.8174,3.12706666667,2.64846666667,3.85313333333,4.07046666667,5.2916,4.5984,3.02253333334,8.83939999999
280.39,3.76573333333,3.1812,2.733,3.80573333333,4.01933333333,5.319,4.65166666667,3.18653333333,8.8524
280.76,4.0614,3.66633333333,3.18346666667,4.23186666667,4.4024,5.7734,4.91353333333,3.576,9.16866666668
281.13,4.24473333333,3.9944,3.47873333333,4.56833333333,4.71233333333,6.15853333333,5.2738,3.9312,9.5462
281.50,4.27253333333,3.964,3.54933333333,4.5292,4.6378,6.01493333333,5.18833333333,3.93193333333,9.43366666666
281.87,4.71666666667,4.49093333333,4.11853333333,4.90153333333,5.12233333333,6.4434,5.682,4.48373333334,9.86806666667
282.25,5.02966666667,4.832,4.39026666667,5.1342,5.38306666667,6.62946666667,6.0784,4.83433333333,10.0245333333
282.62,4.70266666667,4.59626666667,4.00486666667,4.74786666667,5.09013333333,6.4424,5.8466,4.5962,9.77453333333
282.99,4.54666666667,4.49146666667,3.82086666667,4.50033333333,4.93266666667,6.32906666667,5.6674,4.57326666667,9.58746666667
283.36,4.52393333333,4.3908,3.9404,4.47453333333,4.9378,6.37073333333,5.5876,4.65046666667,9.62880000001
283.73,4.4646,4.27746666667,3.93226666667,4.44593333333,4.8386,6.332,5.48133333334,4.66406666667,9.56753333333
284.10,4.36073333333,4.14766666667,3.78153333333,4.29433333333,4.65013333333,6.2746,5.40813333333,4.64413333333,9.54753333333
284.47,4.1424,4.02493333333,3.52993333333,4.0562,4.36946666667,5.88993333333,5.18733333333,4.38906666667,9.34359999999
284.85,4.01366666667,3.82833333333,3.3564,3.84173333333,4.13226666667,5.59246666667,5.02306666667,4.27386666667,9.14166666666
285.22,3.9268,3.70173333333,3.26993333333,3.74253333333,3.8766,5.52446666667,4.98886666667,4.12006666667,8.90253333333
285.59,3.80513333333,3.604,3.22726666667,3.76126666667,3.83613333333,5.4562,4.84173333333,4.09593333333,8.8152
285.96,3.422,3.1776,2.85686666667,3.49453333333,3.48733333333,5.08506666667,4.46926666667,3.74453333333,8.47840000001
286.33,3.1544,2.81333333333,2.5592,3.3088,3.16366666667,4.76446666667,4.12013333333,3.4758,8.24573333333
286.70,3.31153333333,2.83946666667,2.62346666667,3.5204,3.21913333333,4.74406666667,4.25373333334,3.56933333334,8.28419999999
287.07,3.38806666667,2.9474,2.63253333333,3.68473333333,3.26426666666,4.72773333333,4.41653333333,3.71933333333,8.38706666667
287.44,3.45493333333,3.1696,2.61913333333,3.86826666667,3.29773333333,4.74066666667,4.47566666667,3.79873333333,8.4536
287.82,3.41766666667,3.2378,2.53873333333,3.88126666667,3.31753333333,4.58053333333,4.5266,3.86273333333,8.45620000001
288.19,3.4128,3.33606666666,2.60486666667,3.98506666667,3.3904,4.48073333333,4.46186666667,3.85973333333,8.40766666667
288.56,3.41846666667,3.30493333333,2.5952,4.04333333333,3.3654,4.46706666667,4.437,3.91446666667,8.33233333334
288.93,3.63953333333,3.5326,2.844,4.2804,3.54413333333,4.65053333333,4.63526666667,4.166,8.57806666668
289.30,3.79973333333,3.66566666667,3.00873333333,4.41833333334,3.6942,4.67286666667,4.74393333333,4.40873333333,8.70433333334
289.67,4.23826666667,4.02246666667,3.2204,4.70853333333,4.09953333333,5.0092,5.0998,4.77586666666,9.07193333333
290.04,4.40533333333,4.23153333333,3.37293333333,4.96106666667,4.24126666667,5.07093333333,5.24446666667,4.92033333333,9.23486666667
290.41,4.54893333333,4.5838,3.5964,5.24193333333,4.40186666667,5.26706666667,5.4936,5.07373333333,9.40386666665
290.78,4.4022,4.63013333333,3.5604,5.13893333333,4.33806666667,5.2226,5.45453333333,4.94593333333,9.23906666666
291.15,4.4228,4.58366666667,3.62073333333,5.20346666667,4.27966666667,5.15046666667,5.47413333334,4.8582,9.15933333335
291.52,4.21026666667,4.3468,3.5214,5.0554,4.00833333333,4.94453333333,5.41746666667,4.7902,8.94306666667
291.89,4.40106666667,4.4672,3.6992,5.24286666667,4.0872,5.05913333333,5.551,4.83906666667,8.96026666667
292.26,4.43633333333,4.55626666667,3.69486666667,5.389,4.06053333333,5.0538,5.64086666667,4.92586666667,8.86446666667
292.64,4.66166666667,4.857,3.942,5.764,4.26273333333,5.27246666667,5.89733333333,5.23953333333,8.94719999999
293.01,4.2574,4.62953333333,3.55053333333,5.60213333333,3.8976,4.98486666667,5.65426666667,4.91206666667,8.50226666667
293.38,3.81133333333,4.283,3.15006666667,5.30626666667,3.56493333333,4.55893333333,5.22,4.5104,8.06486666667
293.75,3.56126666667,4.25953333334,3.08833333333,5.26653333333,3.33646666667,4.29293333333,5.0898,4.37286666667,7.75786666667
294.12,4.07873333333,4.843,3.63693333333,5.80406666666,3.7458,4.76753333333,5.62813333333,4.98106666666,8.13239999999
294.49,4.1554,5.00826666667,3.78533333333,5.91413333333,3.8548,4.88746666667,5.64633333334,5.19826666667,8.12280000001
294.86,4.5408,5.37413333333,4.16866666667,6.32613333333,4.1726,5.12866666667,5.92246666667,5.6412,8.45413333334
295.23,4.76433333333,5.59513333333,4.28253333333,6.49219999999,4.31866666667,5.2196,6.02186666667,5.8056,8.44759999999
295.60,4.88126666667,5.8022,4.39366666667,6.61226666666,4.43353333333,5.25646666667,6.0758,5.94713333333,8.47386666666
295.97,4.62566666667,5.67373333333,4.2558,6.39080000001,4.1204,5.02133333333,5.8352,5.78146666667,8.27219999999
296.34,4.4828,5.68373333333,4.2712,6.28353333334,3.9882,4.90433333333,5.74713333333,5.79693333333,8.17926666666
296.71,4.38006666667,5.68213333333,4.283,6.14526666667,3.8604,4.8012,5.64153333333,5.71613333333,8.08519999999
297.08,4.61326666666,5.833,4.45606666667,6.23159999999,3.97013333333,4.84993333333,5.77253333333,5.84106666667,8.20226666667
297.45,5.0534,6.32766666667,4.91846666667,6.7138,4.32046666667,5.19753333333,6.20693333333,6.3402,8.65666666666
297.82,5.25426666667,6.58853333333,5.12,6.94633333333,4.47473333333,5.30106666667,6.38073333334,6.58533333333,8.87580000001
298.19,5.22753333333,6.65086666667,5.16293333333,7.0264,4.52513333333,5.2526,6.33193333333,6.60866666667,8.8602
298.56,5.08086666667,6.48533333333,5.114,6.9784,4.32673333333,5.0776,6.21333333333,6.4932,8.69313333333
298.93,5.0444,6.60373333333,5.1898,7.14773333333,4.30346666667,4.9798,6.11786666667,6.48253333333,8.55526666667
299.30,5.028,6.75266666667,5.2972,7.22333333333,4.33606666667,5.0628,6.16793333333,6.5858,8.5712
299.67,5.14133333333,6.88166666667,5.377,7.39279999999,4.41373333333,5.061,6.11666666666,6.6086,8.53179999999
300.04,5.41586666667,7.284,5.7334,7.88913333333,4.80373333333,5.2394,6.39146666667,6.97713333333,8.80300000001
300.41,5.69186666667,7.55713333333,5.89706666667,8.20593333335,4.96986666666,5.42973333333,6.61346666667,7.11753333333,8.99580000001
300.78,5.96533333333,7.84993333333,6.19413333333,8.66839999999,5.30953333333,5.62146666667,6.8594,7.40566666667,9.28853333333
301.15,6.33926666667,8.37299999999,6.71506666667,9.19426666665,5.85526666667,6.03146666666,7.1876,7.92373333333,9.57766666668
301.52,6.4108,8.54373333333,6.90286666667,9.35853333335,5.9662,6.11186666667,7.23913333333,8.0028,9.58079999999
301.89,6.35393333333,8.48113333333,6.9674,9.40346666667,6.03926666667,6.04713333333,7.21653333333,7.9116,9.48913333333
302.26,6.07093333333,8.33026666667,6.73453333333,9.21893333333,5.82586666667,5.83793333333,6.95553333333,7.643,9.19906666667
302.63,6.3514,8.79986666666,7.03373333333,9.52813333335,6.25166666667,6.092,7.26726666667,7.9378,9.4682
303.00,6.55646666667,9.09446666667,7.24966666667,9.71146666665,6.4002,6.3642,7.6082,8.22306666667,9.72940000001
303.37,6.701,9.3128,7.4916,9.95873333333,6.5902,6.50966666667,7.7312,8.38513333334,10.0088666667
303.74,6.7654,9.52393333334,7.63926666667,10.0815333333,6.70086666667,6.52566666667,7.99566666667,8.57326666666,10.1581333333
304.10,6.73166666667,9.54420000001,7.59006666667,9.96046666667,6.7012,6.50226666667,7.98386666667,8.51953333333,9.94213333333
304.47,6.5938,9.49786666667,7.6468,9.95746666667,6.68906666667,6.369,7.85133333333,8.51966666666,9.83793333335
304.84,6.39553333333,9.30806666667,7.39633333333,9.67693333332,6.4424,6.06753333333,7.69993333333,8.32353333333,9.48333333333
305.21,6.2602,9.25106666666,7.30013333334,9.60673333334,6.256,5.89853333333,7.8026,8.12533333333,9.33500000001
305.58,6.10786666667,9.09093333335,6.99133333333,9.4258,6.12006666667,5.64353333333,7.62613333333,7.89113333334,8.99846666667
305.95,6.03646666667,9.07019999999,6.89253333333,9.26306666667,5.88666666666,5.429,7.48366666667,7.8858,8.74586666667
306.32,6.11126666667,9.17200000001,7.0102,9.33253333333,5.90346666667,5.344,7.5984,8.02220000001,8.77100000001
306.69,6.15946666667,9.26399999999,7.06513333333,9.34606666666,5.79,5.27053333333,7.6768,8.10993333333,8.75473333334
307.06,6.05906666667,9.19460000001,6.91953333333,9.22126666665,5.7104,5.09286666667,7.4762,8.08766666666,8.60553333334
307.43,5.91186666667,9.15266666667,6.74533333333,9.09399999999,5.42373333333,4.68526666667,7.2942,7.92373333333,8.16593333333
307.80,5.9732,9.21006666667,6.91306666667,9.25793333333,5.4904,4.8186,7.25893333333,8.03173333333,8.17500000001
308.17,6.02453333333,9.20160000001,6.96273333333,9.37533333331,5.3904,4.7988,7.2662,8.1382,8.22899999999
308.54,6.15553333333,9.38419999999,7.0702,9.52566666667,5.5106,4.8788,7.35306666666,8.34133333333,8.18106666667
308.90,6.32273333333,9.5774,7.32166666667,9.74746666667,5.59273333333,5.0256,7.46086666667,8.50546666666,8.37173333333
309.27,6.33766666667,9.57533333335,7.42933333333,9.80806666667,5.56273333333,4.92446666667,7.2836,8.6134,8.37153333334
309.64,6.36086666667,9.6712,7.62486666667,9.88133333334,5.51013333333,4.87826666667,7.36186666667,8.7266,8.41066666667
310.01,6.58573333333,9.92973333333,7.93993333333,10.1890666667,5.74193333333,5.05166666667,7.56993333333,8.90586666667,8.56573333333
310.38,6.7004,10.1418,8.16653333333,10.3642666667,5.81513333333,5.1878,7.63913333333,9.04853333333,8.618
310.75,6.67146666667,10.1641333333,8.30746666667,10.5146,5.9466,5.187,7.67406666667,9.05413333333,8.56466666668
311.12,6.6838,10.2095333333,8.38226666667,10.5807333333,5.9246,5.1592,7.70993333333,9.04366666666,8.46606666667
311.49,6.71326666667,10.1959333333,8.51446666667,10.6744,5.9178,5.21686666666,7.69846666667,9.16246666666,8.51286666666
311.85,6.71186666667,10.3942,8.64879999999,10.7682,6.017,5.18926666667,7.75906666667,9.23473333334,8.57573333333
312.22,6.71413333333,10.5372,8.77566666667,10.8688,6.09633333333,5.1912,7.744,9.33966666668,8.58773333334
312.59,6.79193333333,10.7262,8.98626666666,10.9977333333,6.23826666667,5.2284,7.88826666667,9.50633333333,8.72946666667
312.96,6.6602,10.8283333333,9.04786666666,11.1018666667,6.28873333333,5.1992,7.84766666667,9.57739999999,8.66193333333
313.33,6.34526666667,10.6909333333,8.8386,10.9271333333,5.9722,4.91806666667,7.5754,9.32386666667,8.32493333333
313.70,6.2136,10.7808666667,8.89920000001,11.0038666667,6.03013333333,4.88033333333,7.55046666667,9.2296,8.23693333333
314.07,5.9448,10.7606,8.72886666667,10.9289333334,5.90713333334,4.74613333333,7.36353333333,9.09613333334,8.04793333333
314.43,5.83153333333,10.6334,8.52793333333,10.7874,5.7618,4.49713333333,7.18253333333,8.95733333332,7.82673333333
314.80,5.9416,10.7731333333,8.5548,10.8504666667,5.74706666667,4.5182,7.12913333333,9.07953333333,7.88433333333
315.17,5.94746666667,10.8390666667,8.65433333333,10.9443333333,5.87166666667,4.44306666667,7.11886666667,9.10833333333,7.93333333333
315.54,6.14166666667,11.2571333333,8.85526666667,11.257,6.30546666667,4.628,7.45606666667,9.39393333334,8.18046666667
315.91,6.2372,11.3054666667,8.87626666667,11.4076,6.357,4.67686666667,7.49186666667,9.52739999999,8.13106666667
316.28,6.181,11.3336666667,8.85859999999,11.3702666667,6.3996,4.6002,7.52286666667,9.44940000001,8.09753333333
316.64,6.1938,11.3504,8.91066666667,11.5112,6.43226666667,4.54073333333,7.5572,9.53226666667,8.08726666667
317.01,6.5826,11.7625333333,9.17453333333,11.7235333333,6.6728,4.75753333334,7.91966666667,9.87806666665,8.31940000001
317.38,6.9464,12.3600666667,9.57866666667,12.1212666667,7.23593333333,5.20766666667,8.41553333334,10.3744666667,8.79086666666
317.75,7.15266666667,12.5349333333,9.67846666665,12.2572,7.35893333333,5.172,8.52473333333,10.6401333333,8.83099999999
318.12,7.1274,12.5361333333,9.74926666665,12.3283333333,7.29653333333,5.05413333333,8.52,10.6910666667,8.76653333333
318.49,7.29366666667,12.9554666667,10.0938666667,12.6858666667,7.6266,5.26353333333,8.83979999999,11.0598666667,9.06873333332
