wavelength,Back_SchMelm,Belly_SchMelm,Breast_SchMelm,Crissum_SchMelm,Crown_SchMelm,DorTail_SchMelm,Rump_SchMelm,Throat_SchMelm,WingTip_SchMelm
819.33,15.4222666667,43.7446,30.7556,27.8778666667,17.5832666667,17.2499333333,17.0694666667,15.7333333333,18.8276666667
819.63,16.388,44.678,31.5947333333,28.8808666667,18.4437333333,18.1124666667,17.8673666666,16.3449333333,19.5726
819.93,16.6486666667,44.1612666667,31.458,28.4142,18.1847333333,18.2566,17.8535333333,16.5490666667,19.2979333333
820.24,16.2596,44.4148666667,31.5312666667,28.7139333333,18.1058666667,18.0174666667,17.9730333333,16.5524666667,19.2948
820.54,16.0887333333,44.4329333333,31.5608,28.6236666667,18.0458666667,17.6854666667,18.0415333333,16.4662,19.2564
820.85,16.1558666667,44.6179333333,31.7361333333,28.9112,18.0382666667,17.4304666667,18.1311333333,16.5129333333,19.3178666667
821.15,16.1948,44.7794,31.7713333333,28.9662666667,17.8804,17.1515333334,18.2884333333,16.505,19.3164666667
821.45,16.3542666667,45.0846,31.9756666667,29.204,17.8996,17.0409333333,18.4470666667,16.6676666667,19.4468666667
821.76,16.5790666667,44.9798666667,32.0813333333,29.2810666667,18.0624,17.1892,18.506,16.8422,19.5335333333
822.06,16.4276666667,44.8511333333,31.9940666667,29.1281333333,17.9038,16.9106666667,18.3654333333,16.6235333333,19.3915333333
822.36,16.5321333333,44.9856666667,32.0241333333,29.2754,17.9687333333,16.8354,18.4482666667,16.6846666667,19.3572
822.67,16.3207333333,44.6185333334,31.761,29.0243333333,17.6105333334,16.5336666667,18.2645666667,16.5065333333,19.109
822.97,16.2852,44.4656,31.6903333333,28.937,17.4708666667,16.3230666667,18.1809666667,16.4838666667,19.0205333334
823.27,16.3725333333,44.7227333333,32.0794666667,29.2774666667,17.731,16.4326,18.4342333333,16.6497333333,19.3408
823.58,16.354,44.7167333333,32.0778,29.1568666667,17.8154,16.4215333333,18.4141333333,16.6755333333,19.3746
823.88,16.4751333333,44.8058666667,32.1430666667,29.2663333333,17.9151333334,16.5009333333,18.4983333333,16.8888,19.4732
824.18,16.4710666667,44.8175333333,32.2088,29.2494666667,17.9517333333,16.5451333333,18.5379333333,17.0445333333,19.4819333333
824.49,16.4042,44.6213333333,32.2534,29.267,17.9247333333,16.3822666667,18.5098,17.0396666667,19.4913333333
824.79,15.9965333333,44.0756666667,31.8748,28.7844666667,17.6939333334,16.1278666667,18.3136333333,16.6799333333,19.2072
825.09,16.0971333333,44.3865333333,32.2086666667,28.9182666666,17.7555333333,16.2424666667,18.7134333333,16.9501333334,19.4567333333
825.39,15.9647333333,44.3448,31.9728,28.8352,17.7392666667,16.2536,18.5399333333,16.9237333333,19.3122
825.70,15.7716,44.0450666667,31.7928666667,28.6454,17.7131333333,16.3185333333,18.4569666667,16.7703333333,19.5246
826.00,16.0506666667,44.5214666667,32.3047333333,29.0869333333,18.1133333333,16.7078666667,18.7471666667,17.2002,19.879
826.30,16.0527333333,44.5585333333,32.3548666667,29.1112666667,18.2815333333,16.8263333333,18.8394333333,17.2161333333,19.972
826.61,15.9789333333,44.3761333333,32.1112666667,28.8292,18.2836,16.7576666667,18.8192,17.4196666667,19.7668666666
826.91,16.3287333333,44.3274666667,32.3520666667,29.0030666667,18.4852,17.0932666667,18.9786666667,17.6693333333,19.8916
827.21,16.5286666667,44.2969333333,32.3497333334,29.0048666667,18.6798,17.167,18.9963666667,17.6102,19.9251333333
827.51,16.2819333333,43.9344666667,32.0988666667,28.6851333333,18.6601333333,16.952,18.9687666667,17.3,19.8536666667
827.82,16.2453333333,43.7906666667,32.0317333333,28.4570666666,18.6295333333,17.106,18.8258666667,17.319,19.8321333333
828.12,16.4032666667,43.8602,32.2358666666,28.5888666667,18.7739333333,17.2719333333,18.7659666667,17.3942,19.9468
828.42,16.1465333333,43.4405333333,31.9135333333,28.3869333333,18.6395333333,17.0414666667,18.4134333333,17.0809333333,19.6862
828.72,16.2598,43.4962,32.2010666667,28.6129333333,18.942,17.1761333333,18.7136666667,17.2577333333,19.9292
829.02,16.228,43.2154,32.2048,28.4057333333,19.0376666667,17.0125333333,18.4849333333,17.3024666667,19.6560666667
829.33,15.8604,42.6412666667,31.7164666667,27.7926666667,19.0687333334,16.5714,18.0255,16.9016666666,19.2848
829.63,15.6739333333,42.3872666667,31.5954666667,27.4982666667,19.1778,16.3795333333,17.9935666667,16.8232666667,19.1356666667
829.93,15.7899333333,41.9521333333,31.3199333333,27.5229333333,18.9092666667,16.1774,17.7804333333,16.3455333333,19.0468
830.23,15.6070666667,41.6003333333,30.6844666666,27.3564,18.8024,15.8663333333,17.7261666667,16.1314666667,18.8632
830.54,15.3456666666,41.3888666667,30.3912,27.3434,19.0349333333,15.9222666667,17.8965,16.1753333333,19.0172666667
830.84,15.1416,40.9132666667,29.5830666667,26.959,18.8554,15.446,17.5158333333,16.0608,18.5570666667
831.14,15.4468,41.0844666667,29.5934,27.3074666666,19.3591333333,15.7363333334,18.3056,16.4016666667,18.8354666667
831.44,15.3603333333,40.5081333333,29.0941333333,27.0972666667,19.0852,15.5276,18.4005666666,16.4304666667,18.8040666667
831.74,15.3019333334,40.5691333333,28.9952666667,27.1892,18.6875333333,15.1917333333,18.4581666667,16.3646666667,18.9604666667
832.04,15.5264666667,40.5578666667,29.1059333333,27.0767333333,18.2609333333,15.1928666667,18.6600333334,16.5819333333,19.0920666667
832.35,15.5209333333,41.0938,29.6059333333,27.5064666667,17.9627333333,15.3033333333,19.2432666667,16.6510666667,19.3105333333
832.65,15.7884666667,41.3391333334,29.8642666667,27.9282666667,17.7535333333,15.4876666667,19.6992666667,16.8365333333,19.413
832.95,16.1003333333,42.0488,30.1703333333,28.3380666667,17.8453333333,15.8840666667,19.7744333333,17.1315333333,19.6960666667
833.25,15.8443333333,42.0360666666,30.1056,28.0299333333,17.511,15.7212,19.4745,16.6182,19.5208
833.55,16.0296666667,42.3069333334,30.2604,28.2116,17.511,15.9492,19.5365333333,16.7408,19.5344
833.85,15.469,42.1314,29.7965333333,27.8414666667,16.6184666667,14.9906,18.8315333333,16.2156666667,18.7035333333
834.16,15.5124,42.4166666667,29.9042,28.0000666667,16.3167333333,15.1458666667,18.7729,16.1916666667,18.7
834.46,14.9926666667,42.2206,29.5579333333,27.5214,15.7596,14.6953333333,18.1207,15.6170666667,18.1646666667
834.76,15.6222666667,42.8249333333,29.9894,28.0281333334,16.3326,15.3245333333,18.6769333333,16.3412666667,18.6684666667
835.06,15.5967333333,43.0146666667,29.8704,27.9762,16.5766666667,15.2889333333,18.6026,16.4887333333,18.5938666667
835.36,15.8019333333,43.2682666667,30.0464,28.3449333333,16.7874,15.7878666667,18.5448666667,16.6852,18.7168666667
835.66,15.7938666667,42.6160666667,29.2535333333,28.0525333333,16.5961333333,15.8960666667,18.0672,16.7372,18.5362666667
835.96,15.7557333333,42.6802666666,28.9784,28.0831333333,16.5138666667,16.0188666667,17.733,16.6613333333,18.6359333333
836.26,15.2138,41.8974666667,28.2469333333,27.8786666667,15.8990666667,15.5594,17.4681333333,16.5052666667,17.8762
836.57,15.0421333333,42.0752,27.8534,28.2634666667,16.1168,15.5949333333,17.5084666667,16.7567333333,17.4588
836.87,14.8072666667,41.5008,27.5780666667,28.1876,15.9932666667,15.5243333333,17.5108666667,16.4422666667,17.1858666667
837.17,15.2512,41.2949333333,27.8061333333,28.4288,16.3198666667,16.0298,18.0856333333,16.8719333333,17.6716
837.47,15.0617333333,40.9204,27.5944666667,28.5447333333,16.4758666667,16.1091333333,18.2979,17.0446,17.7104
837.77,14.8890666667,39.7976666667,26.3632,28.1990666666,16.1570666667,15.3170666667,17.8802333333,16.7483333333,17.3862
838.07,14.309,38.9430666667,25.626,27.7642666667,15.4146,13.9755333333,17.5326333333,16.065,16.9513333333
838.37,14.856,39.2182,25.9506,28.1728666667,15.9094666667,14.4774666667,18.4360666667,16.6667333333,17.5224666667
838.67,14.4180666667,39.1656666667,25.4316666667,27.9682666667,15.9449333333,14.1010666667,18.6274,16.3538666667,17.305
838.97,13.9556666666,39.2072,25.1492,27.5618666667,16.0954666667,13.5039333333,18.5933333333,15.6606,17.0758666667
839.27,14.3758,39.0836666667,25.6327333333,27.8186,16.9231333333,14.1234,19.2266666667,16.2673333333,17.6882
839.57,14.5446,38.4544666666,25.3718,27.4854666667,16.9006666666,14.2771333333,18.8972,15.7476,18.0785333333
839.87,14.0217333333,37.8358666666,25.0497333333,26.6585333333,16.4759333334,13.8806666667,18.6401,15.7048,18.1178
840.17,13.0805333333,37.4546666667,24.4332,26.0178,15.8027333333,12.8443333333,17.7581666667,14.8757333334,17.5137333333
840.47,13.3418,37.4145333333,24.6218666667,26.016,15.9442666666,13.6628666667,18.0649333333,14.8372666667,17.9130666667
840.77,13.5937333333,37.2482666667,24.3056,26.0068666667,15.9808666667,13.6371333333,18.1120666667,14.5488,17.7692
841.07,12.9780666667,37.204,24.3078666667,25.6738666667,15.9198,13.6156666666,18.0509666667,14.6994,17.7049333333
841.37,12.2489333333,36.3413333333,23.6397333333,25.1297333333,15.719,13.3897333333,17.2654666667,14.3706,16.6995333333
841.67,10.5446,34.3528666666,21.9690666667,23.5881333334,13.6131333333,12.1238,15.3773,12.7236,14.4826
841.97,10.4192666667,33.2924666667,21.4416,23.0060666667,12.8222666667,11.5030666667,14.7955,12.4438,13.5072666667
842.27,11.1573333333,34.0266666667,22.1546666667,23.36,13.312,12.1386666667,15.6,13.568,14.0906666667
842.57,10.1593333333,33.2194,20.5803333333,21.9567333333,11.4789333333,11.0237333333,14.4594333333,12.5143333333,12.8896666667
842.87,8.73853333332,32.7362,19.6710666667,20.9871333333,10.2498666667,10.1768,13.8086,11.6026,11.4809333333
843.17,9.46973333333,32.8912666667,20.202,21.8182666667,10.0884666667,10.5555333333,14.3433666667,12.2600666667,12.3358
843.47,8.58086666667,32.5545333333,19.3135333333,21.8481333334,8.97680000001,10.1254666667,14.3037,12.4620666667,11.868
843.77,9.91286666667,33.0784,20.2012666667,23.1522666667,10.3286,11.2944666667,15.5601,14.3124666667,13.3602
844.07,11.3066666667,34.2266666667,22.0266666667,24.3866666667,11.7333333333,12.8533333333,17.0,16.5333333333,15.04
844.37,13.2663333333,36.2113333333,23.6278,26.9344,13.4939333333,14.4444666667,18.2999666667,18.0321333333,16.3318
844.67,11.3601333333,35.4476,22.227,26.3566,11.0358666667,13.1500666667,17.2727333333,16.1664,14.7144666667
844.97,10.8037333333,34.5353333333,21.4674666667,26.0936666667,10.5520666667,12.8302666667,16.7365666667,15.7512,14.6610666667
845.27,12.385,35.7184666667,22.6006,27.2558666667,11.7816,14.5116666667,17.9669333334,17.1552666667,17.1694666667
845.57,11.9594,34.5336,21.8654666667,27.3318666667,10.2964,13.5356666667,17.0065333334,15.9797333333,16.9918666667
845.87,9.58880000001,32.3788666667,20.0147333333,26.0056666667,8.70793333332,11.1893333333,15.2643,14.097,15.1100666667
846.17,8.44119999999,32.0062,18.5184,24.892,7.70053333333,9.2438,14.2902,13.1481333333,13.7191333333
846.47,4.03646666666,28.4367333333,14.1274,20.4964,4.21833333335,4.81393333334,9.91743333335,8.28793333335,9.08206666667
846.77,4.3324,26.9858,13.5517333334,18.1528666667,4.36606666666,4.1812,8.1192,7.25439999999,7.52313333333
847.07,1.72839999999,24.9384,10.8290666667,15.8906666667,2.0812,1.18166666667,4.86766666667,4.0212,4.44446666667
847.37,-1.68086666667,22.6250666667,7.27099999999,13.2956,-1.39753333333,-1.73766666667,0.963200000006,0.207666666673,0.812133333327
847.67,-5.59833333334,18.3382,3.739,9.43626666666,-6.90406666666,-4.84680000001,-2.55186666666,-4.451,-2.73
847.97,-3.9,18.8856666667,4.84153333334,8.81846666665,-6.10946666667,-3.61186666667,-1.86339999999,-4.14993333335,-1.90193333333
