wavelength,Back_TiaBicm,Belly_TiaBicm,Breast_TiaBicm,Crissum_TiaBicm,Crown_TiaBicm,DorTail_TiaBicm,Rump_TiaBicm,Throat_TiaBicm,WingTip_TiaBicm
731.35,13.25725,21.9643333334,9.77625000001,22.28325,9.63816666666,17.8037083334,16.51425,7.1975,17.2929166667
731.67,13.2599166666,22.0473333334,9.90766666667,22.12775,9.70216666667,17.7967916667,16.4610833334,7.25058333334,17.2340833333
731.98,13.285,21.9260833334,9.95483333333,22.07875,9.71991666666,17.757125,16.4669166667,7.21475,17.2798333333
732.30,13.0875833333,21.737,9.70166666666,21.9245833333,9.51533333332,17.6055416667,16.2490833333,6.96008333333,17.0348333333
732.62,12.9101666666,21.54,9.55466666668,21.8875833333,9.42908333333,17.533375,16.088,6.93908333333,17.0034166667
732.94,12.8435833334,21.4950833333,9.48241666667,21.8245833333,9.425,17.3656666667,15.9820833333,6.92808333333,16.942
733.25,12.7011666667,21.2901666667,9.44925000001,21.5757083334,9.25658333333,17.1572916666,15.8469166667,6.805,16.6449166666
733.57,12.35475,21.0325,9.10566666667,21.3584583333,8.90391666667,17.0012916667,15.4760833334,6.44683333333,16.2978333333
733.89,12.4673333333,21.0686666666,9.39750000001,21.5507916667,8.96183333333,17.2462916667,15.65,6.6355,16.4163333333
734.21,12.22875,20.9024166667,9.19783333333,21.3499583333,8.87825,17.1781666667,15.36725,6.59408333333,16.13975
734.52,12.179,20.7481666667,9.20558333333,21.4593333333,8.91766666667,17.1695833333,15.35675,6.64608333333,16.258
734.84,12.3335,21.0160833334,9.279,21.7976666667,9.10441666668,17.2617916667,15.4603333333,6.99266666666,16.3898333334
735.16,12.72525,21.3221666667,9.50316666667,22.0832083333,9.42108333332,17.6157916667,15.70525,7.25666666666,16.6393333333
735.48,12.81875,21.4119166667,9.62174999998,22.2109166667,9.59925000001,17.6085,15.7975,7.26016666666,16.7811666666
735.79,12.8300833334,21.4338333333,9.64250000001,22.2536666667,9.694,17.79075,15.8384166667,7.26608333333,16.7691666667
736.11,12.9875833333,21.60225,9.61,22.5190416667,9.82183333332,18.08275,15.9325833333,7.34683333333,17.0266666667
736.43,13.1631666667,21.8484166667,9.83849999999,22.815375,10.0294166667,18.3347916667,16.2940833334,7.62308333333,17.2329166666
736.74,13.1230833333,21.7585833333,9.58841666667,22.5459583333,9.93783333333,18.2845833333,16.1783333333,7.398,17.0989166666
737.06,13.0700833333,21.6113333333,9.55675000001,22.6195416667,9.76774999999,18.4039583333,16.1765833333,7.22266666667,17.1120833333
737.38,12.8968333333,21.3908333333,9.20441666667,22.4344166667,9.64741666667,18.1871666667,16.0958333333,6.94483333333,16.8775833333
737.69,12.7346666667,21.2864166667,9.12566666667,22.2730416667,9.51150000001,18.139375,16.06275,6.65291666666,16.8521666667
738.01,12.2976666667,20.7856666667,8.82991666668,21.75825,9.13025,17.6422083333,15.6821666666,6.35258333333,16.4851666667
738.33,12.4583333333,20.8871666667,8.84158333333,21.7539166666,8.99691666667,17.8397916667,15.8148333333,6.45933333334,16.4485833333
738.64,12.7696666667,21.1475833333,9.12875,22.0310416666,9.11691666667,18.0105416667,16.1810833333,6.89416666667,16.7948333333
738.96,12.6658333333,21.2245,9.09491666668,21.824625,8.9675,17.8996666667,16.0503333333,6.99375,16.73475
739.28,12.66325,21.0646666666,9.03616666667,21.5674166667,8.97683333333,17.77275,15.8481666667,6.82375,16.6961666667
739.59,12.9079166667,21.10775,9.26491666667,21.77675,9.17291666666,17.8487083333,15.9843333333,6.93325,16.8595833333
739.91,13.2641666667,21.4750833333,9.66141666666,22.20625,9.64666666666,18.139625,16.2875,7.28566666667,17.1411666667
740.23,13.7321666667,21.9551666667,10.2178333333,22.650375,10.04125,18.69925,16.7145,7.88475000001,17.6775
740.54,13.7194166666,21.8845,10.0714166667,22.4902916666,9.85808333333,18.5521666667,16.49825,7.77999999999,17.4545
740.86,14.2160833333,22.28425,10.4303333333,23.1194166667,10.4029166667,19.2635,17.0263333333,8.23591666668,17.96825
741.18,14.2266666667,22.3610833333,10.49475,23.2062083333,10.608,19.361,17.0309166667,8.31183333333,18.06575
741.49,14.1809166667,22.2571666667,10.53725,23.0281666667,10.658,19.3582916667,16.9330833333,8.11675,17.8646666667
741.81,14.2404166667,22.21175,10.7189166667,23.1590416666,10.8415833333,19.445625,17.1230833333,7.96824999999,17.8059166667
742.12,14.0276666666,22.076,10.3703333333,22.9374583334,10.5079166667,19.2544583333,16.9454166667,7.75691666668,17.5025833333
742.44,14.02125,22.3154166667,10.367,23.0755416667,10.5395833334,19.30875,16.9431666667,7.87116666668,17.6364166666
742.76,13.7218333333,22.3583333334,10.1218333333,22.9625833334,10.22075,19.082875,16.7885833333,7.86575000001,17.5296666667
743.07,13.47425,22.3675,9.9965,22.8069166667,9.95983333333,19.1095833333,16.603,7.64933333333,17.4176666666
743.39,13.60425,22.4800833333,10.4530833333,23.06675,10.3039166667,19.49375,16.95825,7.98733333334,17.5891666667
743.70,13.4725,22.6050833333,10.5481666667,22.9944166667,10.1225,19.3608333333,16.7879166667,7.81075000001,17.525
744.02,13.3143333333,22.6169166666,10.6598333334,22.9853333333,10.0006666667,19.3935416667,16.7548333333,7.65641666667,17.74175
744.34,13.0996666667,22.5548333333,10.47075,22.997125,10.00725,19.5134583333,16.58875,7.59024999999,17.70325
744.65,13.0485833333,22.56875,10.3341666666,23.110375,9.79274999998,19.5622083333,16.46575,7.63774999999,17.8176666667
744.97,13.1066666667,22.6025833334,10.5580833333,23.2684166667,9.92441666665,20.026875,16.5803333333,7.82583333334,18.0740833333
745.28,12.8896666667,22.2523333333,10.3160833333,22.979125,9.70333333333,19.8708333333,16.33675,7.52516666668,17.8665
745.60,13.1554166666,22.14775,10.1934166667,22.75375,9.70633333334,19.9364583333,16.2895,7.27866666666,17.9299166667
745.91,13.0269166667,21.7588333333,9.91741666667,22.470375,9.40874999999,19.5475,15.96075,6.96516666667,17.4640833334
746.23,12.935,21.5159166667,9.69866666668,22.2458333333,9.02133333334,19.2407083333,15.6399166666,6.73141666667,17.3509166667
746.55,13.023,21.4973333333,9.54541666668,22.127,8.999,19.2033333333,15.50875,6.705,17.2709166666
746.86,13.047,21.31975,9.19533333333,21.8455416666,9.03433333333,18.9197916666,15.38975,6.65225,16.8311666666
747.18,13.3011666667,21.4846666667,9.35741666668,22.0505,9.21125,18.8239166667,15.5068333334,6.79516666667,16.9343333334
747.49,13.5154166666,21.5653333333,9.44983333332,22.1182916667,9.59875000002,18.8519166667,15.5890833333,6.98291666667,17.1346666667
747.81,13.6459166667,21.7611666667,9.58658333333,22.3999583333,9.70983333334,18.8178333333,15.7126666667,7.02716666667,17.3320833333
748.12,13.8215,22.1896666667,9.9435,22.9316666667,10.066,19.22,16.191,7.5145,17.64
748.44,13.7248333333,22.2453333333,10.1940833333,23.0007916667,10.2564166667,19.2810833333,16.4206666667,7.74083333334,17.869
748.75,13.763,22.3145833333,10.1768333333,22.93825,10.2669166667,19.409375,16.542,7.75133333334,18.1046666667
749.07,13.5963333333,22.2938333333,9.92933333334,22.8176666666,10.3489166667,19.4524583333,16.4793333333,7.68116666668,17.9225
749.38,13.2684166667,22.1315833334,9.65416666667,22.577875,9.90875,19.014125,16.3250833333,7.3505,17.5833333333
749.70,13.6949166667,22.6936666667,10.2668333333,23.2284166667,10.2458333333,19.7218333333,16.8651666666,7.81083333333,18.0915
750.01,13.6561666667,22.8604166667,10.3215,23.3044583333,10.2296666667,19.8763333333,17.0439166667,7.75183333333,18.1894166667
750.33,13.5769166666,22.7619166667,10.2618333333,23.2315833333,10.0894166667,19.7688333333,17.0115833333,7.72083333333,18.0674166667
750.64,13.604,22.7108333333,10.2778333333,22.9748333333,10.0878333333,19.7030416667,16.89175,7.73208333332,17.95
750.96,13.6779166667,22.64775,10.2779166667,22.6355416667,9.90516666665,19.6131666667,16.8318333333,7.56675,17.9113333333
751.27,13.67825,22.6788333333,10.2401666667,22.6927916667,9.86091666665,19.837625,16.8210833333,7.65208333334,17.8886666667
751.59,13.3614166667,22.3609166666,10.0456666667,22.63225,9.60183333332,19.6108333334,16.5680833333,7.54041666667,17.5089166667
751.90,13.4530833333,22.5158333333,10.2643333333,22.8611666666,9.69341666668,19.7392916667,16.7019166667,7.69566666667,17.6356666667
752.22,13.8691666667,22.88875,10.7195833333,23.3277083333,10.3295833333,20.4189166667,17.2345833333,8.24275,18.2203333333
752.53,13.6073333333,22.6450833334,10.3729166667,23.007875,9.93825,20.074625,16.8171666667,7.91291666667,18.058
752.85,13.3810833334,22.26075,10.2073333333,22.695125,9.53833333334,19.7892916667,16.74375,7.69225,17.8085833333
753.16,13.0790833333,22.1328333333,10.0246666667,22.6360833333,9.21258333333,19.835875,16.57475,7.35525,17.6165
753.47,13.10525,22.2340833333,10.0448333333,22.9050416666,9.33091666666,19.8125,16.7625833333,7.55233333333,17.6856666667
753.79,13.1589166667,22.13675,10.00725,22.9381666667,9.34825,19.7205416667,16.7949166667,7.48225,17.6461666667
754.10,13.106,22.0491666667,9.78866666668,22.7389166667,9.07374999999,19.4995,16.6376666667,7.15025,17.3961666667
754.42,13.6635,22.6295,10.2895833334,23.1604166667,9.80591666667,19.9681666667,17.1284166667,7.63166666666,17.99375
754.73,13.7278333333,22.61425,10.2580833333,23.233875,9.86341666667,19.9632083333,17.2233333333,7.54416666667,18.2265833333
755.05,13.4666666667,22.303,10.07675,22.9065,9.58133333334,19.658,16.8380833333,7.22325,17.9109166666
755.36,13.3025,22.25725,10.1606666667,23.03725,9.67833333334,19.821875,17.07725,7.27091666667,17.8836666667
755.67,13.3115,22.43025,10.24575,23.0254583333,9.79858333334,19.8020416667,16.8996666666,7.37525,17.9628333333
755.99,13.9101666667,22.8301666667,10.7099166667,23.2850833333,10.2775,19.940375,17.3510833333,7.89699999999,18.3815
756.30,13.9645,22.7739166667,10.62375,23.0517916667,10.2418333333,19.962125,17.2713333334,7.86075000001,18.3673333333
756.62,13.7616666667,22.7935833333,10.3946666667,22.9214166667,9.99783333333,19.8828333333,17.014,7.69975000001,18.2699166667
756.93,14.1651666667,22.9996666667,10.684,23.3499166666,10.57125,20.2381666667,17.2506666666,8.18275000001,18.5051666666
757.24,14.2464166666,22.9486666667,10.6180833333,23.402125,10.3245833333,20.2574583333,17.2990833333,8.17516666668,18.4546666667
757.56,14.1823333333,22.81775,10.4894166667,23.1685416667,10.2430833333,20.234625,17.14025,8.18808333333,18.3376666667
757.87,14.074,22.884,10.43075,23.24175,10.2481666667,20.1981666667,17.3149166667,8.21775,18.4363333333
758.18,14.4496666667,23.1518333333,10.7126666667,23.4655416667,10.3918333333,20.3223333333,17.4266666667,8.5105,18.7250833333
758.50,14.3631666667,23.0010833333,10.68075,23.47425,10.3873333333,20.23175,17.3671666667,8.50941666667,18.6105833334
758.81,13.9754166667,22.7635,10.4341666667,23.2823333333,10.1005833334,20.0469583333,17.0076666666,8.17933333333,18.3678333333
759.13,13.7904166666,22.7485,10.4923333333,23.3753333333,9.97858333335,20.016375,16.992,8.01899999999,18.31575
759.44,13.6363333333,22.4674166666,10.5915,23.3165,10.1815,20.0684583333,16.9703333333,8.15025,18.3209166667
759.75,13.3215,22.2469166667,10.3610833333,23.0665,9.72466666667,19.5769583333,16.722,7.82283333334,18.1431666666
760.07,13.0825833333,21.9026666667,10.2950833333,22.7765,9.69391666667,19.1739583334,16.5265833334,7.48158333333,17.9351666666
760.38,13.0013333334,21.8119166667,10.2284166667,22.78175,9.57474999999,18.905,16.4315,7.41516666666,17.60325
760.69,12.8260833334,21.4893333334,10.0226666667,22.6105,9.28616666668,18.7793333333,16.0729166666,7.0435,17.2640833333
761.01,12.3654166666,20.8960833333,9.49208333333,21.9614583333,8.95033333333,18.1570833333,15.508,6.44291666667,16.6845833333
761.32,12.4003333333,20.8665833333,9.31183333332,22.0370416667,8.82241666668,18.085375,15.4158333333,6.33825,16.562
761.63,12.3093333334,20.7406666667,9.04533333333,21.8932916667,8.60333333333,17.7702916667,15.3368333333,6.15633333333,16.3696666667
761.94,12.7489166667,21.0211666667,9.33833333333,22.0665416667,8.92733333333,17.8822916667,15.54925,6.50291666667,16.6184166667
762.26,13.05475,21.4155833333,9.47941666666,22.2847916667,9.20116666667,17.9713333333,15.8814166667,6.62816666666,16.7705833333
762.57,13.2909166667,21.63,9.70291666667,22.3860416667,9.46133333335,18.095625,16.1375,6.77758333333,17.08825
762.88,13.6023333333,21.9214166666,9.92416666667,22.7184583333,9.81233333333,18.44675,16.57975,7.27733333333,17.5406666667
763.20,13.8844166667,22.18775,10.295,22.9065,10.1756666667,18.7697916667,16.97375,7.63225,17.9898333333
763.51,14.1985,22.4755833333,10.5901666667,23.1246666667,10.5070833333,18.9247916667,17.3330833334,7.96391666667,18.29425
763.82,14.303,22.5663333333,10.5381666667,23.2320416667,10.5354166667,18.9753333333,17.47075,8.00525,18.28825
764.14,14.4055833333,22.6401666667,10.512,23.2795416666,10.5641666667,18.9962916667,17.6078333333,8.03408333334,18.4419166667
764.45,14.8669166667,23.0028333333,10.9231666667,23.5977916667,11.0105,19.2944166667,18.066,8.40116666667,18.84175
764.76,14.7464166667,22.9013333333,10.7739166667,23.763625,11.043,19.395375,18.0844166667,8.34199999999,18.8121666667
765.07,14.3521666666,22.56225,10.6138333333,23.6362083333,10.688,19.1800833333,17.76675,8.13924999999,18.593
765.39,13.8845833333,22.1430833333,10.1641666667,23.41175,10.2684166667,18.95675,17.2920833333,7.76649999999,18.2043333334
765.70,13.4535833334,21.76975,9.60475,22.8332916667,9.74908333334,18.5344166667,16.6838333333,7.09966666667,17.7800833333
766.01,13.3753333333,21.6651666667,9.30691666668,22.854875,9.45949999999,18.4611666667,16.5431666667,6.7895,17.6439166667
766.32,13.0615,21.395,8.96533333333,22.5559166667,9.11008333333,18.2065833333,16.1184166666,6.63541666667,17.1766666667
766.64,12.6790833333,21.1954166667,8.94225,22.4350833334,8.85058333333,18.11925,15.8429166667,6.51858333333,17.0844166667
766.95,12.3983333333,21.0679166666,8.70708333334,22.176625,8.69041666666,18.1720833333,15.6243333333,6.24066666666,16.9115833333
767.26,12.133,21.0081666667,8.55099999999,22.18025,8.49141666666,18.3273333333,15.3688333334,6.18591666667,16.6154166666
767.57,12.6810833333,21.6215,9.10175000001,22.4661666667,8.97074999998,18.8514583333,15.9595,6.57408333333,17.00275
767.88,13.336,22.0528333334,9.40791666667,22.7416666667,9.61283333332,19.3999166667,16.4750833333,6.99133333333,17.45575
768.20,13.6731666667,22.5715,9.97349999999,23.232125,10.2743333333,20.0018333333,17.0994166667,7.44933333333,17.6279166667
768.51,13.8529166666,22.82675,10.1935833333,23.583875,10.4880833333,20.4453333333,17.27425,7.72108333333,17.578
768.82,13.4559166667,22.8369166667,10.0760833333,23.4550833333,10.4625,20.3964166666,17.02875,7.46916666667,17.275
769.13,13.7313333333,23.10375,10.3623333333,23.8915833333,10.8009166667,20.7669166667,17.3808333333,7.64866666666,17.7405
769.44,14.3255833333,23.466,10.6995,24.133375,11.3966666667,21.3189583333,17.7774166666,8.17900000001,18.141
769.76,14.4929166667,23.4739166667,11.09425,24.2721666667,11.8524166667,21.5585833333,17.766,8.55408333334,18.3081666666
770.07,14.85775,23.4958333333,11.4584166667,24.329375,12.317,22.0605,18.064,8.90249999999,18.7703333333
770.38,14.3585833333,23.1230833333,10.9254166667,23.8592916667,11.6509166667,21.99,17.5973333333,8.50675000001,18.2071666667
770.69,13.8583333333,22.7126666667,10.4865833333,23.3810416667,10.7281666667,21.354125,16.8115,7.95749999999,17.5578333334
771.00,13.4858333333,22.0205,9.97833333334,22.5407083333,9.95633333334,20.8414166667,16.07825,7.60341666666,16.9879166667
771.32,12.9155,21.63125,9.89591666667,22.1188333333,9.61875,20.5312916667,15.73575,7.51325,16.5945833333
771.63,12.90625,21.3966666667,9.90241666668,21.66,9.36441666665,20.3205,15.37225,7.31333333332,16.5489166667
771.94,12.7960833333,21.4424166667,9.75624999999,21.7527083333,9.42058333332,20.57425,15.3915833334,7.18924999999,16.5243333333
772.25,12.8786666667,21.7599166667,10.06975,22.1649166667,9.58633333334,20.9759583334,15.71675,7.401,16.3986666667
772.56,13.26775,22.1325833333,10.0359166667,22.6970416667,9.63558333332,21.645625,16.19475,7.78974999999,16.81
772.87,12.5725833333,21.7598333334,9.41141666666,22.3140416667,8.99933333334,21.3660833333,15.6975833333,7.28575000001,16.2548333333
773.18,12.2711666667,21.2149166667,9.15141666665,21.8530416667,8.62641666667,20.686875,15.10375,7.05741666666,16.0010833333
773.50,11.8246666667,20.855,8.83908333333,21.5828333333,8.38283333332,20.821,15.026,7.16750000001,15.7969166667
773.81,12.34075,21.4304166667,9.27733333334,22.4745,8.87716666667,21.4210416666,15.69775,7.82074999999,16.34775
774.12,12.226,21.47675,8.91941666667,22.311375,8.37166666667,21.34625,15.6028333333,7.32033333334,16.3609166667
774.43,12.5225,22.0753333334,9.1955,22.8384166667,8.57591666665,21.8262916667,16.092,7.89275,16.5135
774.74,12.5575,21.9690833333,9.0735,22.5145833333,8.39066666667,21.7713333334,15.952,8.03333333334,16.3986666667
775.05,12.4108333333,21.64125,8.85491666668,22.2295416667,8.20608333333,21.634875,15.8334166667,7.73549999998,16.5584166667
775.36,11.96175,21.3335,8.71958333333,21.83375,7.92808333333,21.194125,15.45075,7.14908333333,16.0396666667
775.67,12.1485,21.6258333333,9.17675000001,22.015625,8.08408333332,21.3763333333,15.63775,7.15741666666,16.28325
775.98,12.83875,22.4438333333,10.1481666667,23.1755833333,9.06833333333,22.533375,16.4365833333,7.84141666667,17.3760833333
776.30,14.2006666667,23.76375,11.6064166667,24.5709166666,10.5944166667,23.7220833333,17.6338333334,8.89041666667,18.5626666666
776.61,14.489,24.1060833333,12.2670833333,24.8115416667,11.2516666666,24.345375,18.1991666667,9.19533333332,19.0421666667
776.92,14.6755833333,24.3575,12.90075,25.2035416667,11.7174166667,24.8537916667,18.4860833333,9.70116666667,19.2939166667
777.23,14.0428333333,23.9649166667,12.4738333334,24.801375,11.2566666667,24.7199583334,18.0925833333,9.02991666666,19.1210833334
777.54,13.5934166667,23.5880833333,12.0634166667,24.0379583333,11.07825,23.8672916667,17.5335833333,8.59591666666,18.84025
777.85,13.3055833334,23.3756666667,11.7673333333,23.5812083333,10.8393333333,23.332625,17.0113333333,8.30683333334,18.3506666666
778.16,13.4574166667,23.5521666666,11.8561666667,23.508875,10.7751666667,23.342125,17.127,8.33983333334,18.3945
778.47,12.8630833333,22.8091666667,10.9274166667,22.7756666667,10.336,22.469625,16.5121666667,7.80233333334,17.6008333333
778.78,12.3104166667,22.0461666667,9.92533333333,21.6328333333,9.27516666667,21.7209166667,15.7046666667,6.9105,16.5855
779.09,11.2180833333,20.9460833333,8.82558333332,20.259125,8.26491666666,20.7614583333,14.568,5.76291666667,15.6754166667
779.40,10.7755833333,20.7090833333,8.40933333332,19.7398333333,7.75383333332,20.1295833333,13.9279166667,5.09108333333,15.4386666667
779.71,10.938,20.8228333333,8.08766666667,19.8257916667,7.54691666667,19.794375,13.63375,4.78116666667,15.1994166667
780.02,11.18375,20.556,8.19308333333,20.1628333334,7.89108333334,20.0752916667,13.5565833333,4.98441666667,14.9254166666
780.33,11.89475,21.18225,9.11674999999,21.2180833333,8.34766666667,20.9652083333,14.2663333333,5.39891666667,15.47725
780.64,11.6435833333,21.31975,9.11016666667,21.2942916667,8.19533333332,21.1236666667,14.1986666667,5.10308333334,15.4108333333
780.95,11.2250833333,21.0006666667,8.77191666666,20.8742916666,7.84266666666,20.7667083333,13.6485833333,4.37108333333,14.8081666667
781.26,11.7220833333,21.115,9.01725000001,21.4420416667,7.95758333333,21.1039166667,13.8939166667,4.66641666667,15.1936666666
781.57,11.4773333333,21.0985,9.32591666667,21.2045,8.01516666668,21.140375,14.0453333333,4.83325,15.2728333334
781.88,11.38325,21.0105833333,8.99575000001,21.0759583333,7.56316666667,21.003,14.017,4.79825,15.1185
782.19,11.7380833333,21.2221666667,8.60333333334,21.3095833333,7.53166666668,21.6824583333,14.1269166667,4.46808333332,14.611
782.50,11.0331666667,20.2611666667,7.72891666667,20.603625,6.93908333333,21.30075,13.5075,3.74766666667,13.8378333333
782.81,11.32175,20.3611666667,7.43033333333,20.7553333333,6.85541666667,20.931875,13.7028333333,3.76833333333,13.8751666667
783.12,10.4851666666,19.5165,6.68,20.3307083333,5.9405,20.401125,13.0775,2.86633333334,13.3350833333
783.43,10.7143333333,19.5971666667,6.60183333333,20.770875,5.90266666667,20.7750416667,13.4533333333,3.03025,14.0278333333
783.74,10.6630833333,19.6225,6.47958333333,20.8415416667,5.82,20.5660833334,13.3265,3.57375,14.362
784.05,9.73916666666,19.2986666667,5.88133333333,20.066,5.04116666667,20.3402916667,12.75725,2.58941666667,13.7088333333
784.36,9.62591666667,19.3220833334,5.10125,20.3004166667,5.03141666666,20.2612083333,12.6135833333,2.17491666667,13.6529166667
784.67,10.4971666667,20.2120833333,5.88283333333,21.407,5.87416666667,20.850625,13.5035833333,2.97175,14.529
784.98,10.7129166667,20.58425,6.82991666666,22.09625,5.95366666667,20.8202916667,13.94325,4.04641666667,15.567
785.29,12.269,21.7540833333,8.65291666667,23.6924583333,7.63533333332,21.8762083333,15.4305833333,5.84441666666,17.0534166667
785.60,12.8129166667,22.77675,9.98850000001,24.37025,8.58875,23.1018333334,16.5595833333,6.90041666667,17.9840833333
785.91,13.77975,23.5565833333,10.9809166667,24.9600833333,9.64116666667,23.7440833333,17.3604166667,8.30141666667,18.5486666667
786.22,13.4644166667,23.4580833334,10.9661666667,24.7746666667,9.87516666667,23.5412083333,17.228,8.57041666667,18.1845833333
786.53,13.9326666667,23.5094166667,11.662,25.10025,10.4570833333,24.0077083333,17.6320833333,8.88166666665,18.5279166667
786.84,14.5129166666,23.77875,12.5295833333,25.3108333333,11.1678333333,24.1452916667,18.0358333333,9.81358333333,19.1681666666
787.14,15.0288333333,24.4660833333,13.0446666667,26.064375,12.013,24.401125,18.7229166667,10.3895833333,19.6898333333
787.45,14.4169166667,24.17525,12.6879166667,25.792125,11.9068333334,24.5008333334,18.3449166667,9.75133333333,19.2419166667
787.76,13.3,23.2621666667,11.2366666667,24.7610416667,11.005,23.494125,17.3979166667,8.3695,18.0131666667
788.07,12.4173333333,22.4664166667,10.3935,23.7975833333,10.379,22.6492916667,16.7528333333,7.35708333332,17.0686666666
788.38,10.9746666667,20.7004166667,8.60608333335,22.0571666666,8.67075,20.5677083333,15.09475,5.66316666667,15.6760833333
788.69,9.95458333336,20.2611666667,7.43849999999,21.2770416667,7.72449999999,19.5567916666,14.3559166666,4.48216666667,14.97225
789.00,9.67174999999,19.9053333333,6.88391666667,20.81125,7.05408333333,18.8664583333,13.82,3.70458333333,14.5225
789.31,9.27991666666,19.8196666667,6.54450000001,20.564875,6.59658333333,18.31025,13.9386666666,3.6375,14.2815
789.62,9.34333333334,19.8734166666,6.34433333334,21.1030416667,6.59891666667,18.354875,14.0071666667,3.69266666667,14.32325
789.92,9.76025,19.836,7.09558333333,21.2668333333,6.73283333333,18.6257916667,14.3093333334,4.30458333333,14.55375
790.23,11.1136666667,20.4445833333,8.56908333333,22.2902916666,8.16058333333,19.8200416667,15.44925,5.71783333333,15.6299166667
790.54,11.4953333333,20.3970833333,8.83775,22.1222916667,8.49341666666,20.0287083334,15.5779166667,5.89166666667,15.5941666667
790.85,11.51425,20.8665,8.82191666666,22.502625,8.46575000001,20.3902083333,15.4324166667,6.31208333333,16.0453333333
791.16,12.0956666667,21.60375,9.593,22.9104166667,9.25275,21.4163333333,15.68775,6.89483333334,16.522
791.47,12.7156666667,21.21275,9.68766666666,22.5759166667,9.43758333332,22.0927083333,15.6488333333,7.24633333335,16.5200833333
791.78,13.5178333334,21.4028333333,10.4814166667,22.726875,9.75658333333,22.4292083334,16.26125,7.69491666667,16.8735833333
792.08,13.81075,21.6491666667,10.6249166667,22.8340833334,9.93050000002,23.0338333333,16.2499166667,7.60416666667,17.0399166667
792.39,13.3005833333,21.195,10.4253333333,22.2493333333,9.50408333334,22.9897083334,15.9003333333,7.17966666667,16.35675
792.70,11.9975,20.4869166667,9.03491666666,21.1495416667,8.33341666667,21.96825,14.6915833333,5.90783333332,15.4105833334
793.01,10.4855833333,19.2725833333,7.04374999999,19.597125,6.19,20.410875,13.1003333333,4.32225,13.99875
793.32,10.8404166667,19.3061666667,7.64500000001,20.0432916666,6.49708333332,20.7492916666,13.3475,4.93475,14.7953333333
793.62,11.1023333333,19.453,7.86308333333,19.758,6.66133333333,20.8114583333,13.4535,4.74575,14.7335833333
793.93,11.4098333333,19.7854166667,8.18949999999,20.4912083333,7.12475,20.782625,14.2663333333,5.07941666667,15.2214166667
794.24,11.4891666667,20.4963333333,8.90875,21.4744583333,7.79908333333,20.8782083333,14.875,5.70341666666,15.8366666667
794.55,11.3031666667,20.7725,9.43691666668,22.1438333333,8.45508333334,20.9916666667,15.3035,6.43474999999,16.1149166667
794.86,11.80425,20.8815,9.88491666666,22.5489583333,8.66116666669,20.977375,15.707,6.82983333333,16.0509166667
795.16,12.1758333333,21.47375,10.1676666667,22.6832916667,8.92641666667,21.11375,16.0419166666,6.75991666666,16.2871666667
795.47,12.81875,21.62625,10.6654166667,23.056625,9.44483333333,21.4706666667,16.4801666666,7.22941666668,16.4413333333
795.78,13.21625,21.9963333334,10.9674166667,23.371,9.82733333333,21.7459166667,16.7438333334,7.35525000001,16.813
796.09,12.9423333333,22.0990833333,10.8725,23.1110416667,9.82616666666,21.6452083333,16.7975,7.24074999999,16.4433333333
796.40,12.4143333334,21.6433333333,10.5374166666,23.084125,9.11208333334,21.5070416667,16.5965,6.99366666666,16.0825
796.70,12.6716666667,21.8945,10.8924166667,23.2286666667,9.32425000002,21.6759583333,16.7681666666,7.25666666666,16.3624166666
797.01,12.7321666667,21.5849166667,10.7884166667,23.3199166667,9.20675,22.029375,16.63525,7.06633333334,16.2416666667
797.32,13.3900833333,21.7785,10.8065833333,23.739875,9.68800000002,22.5975416667,16.6665833333,7.13616666667,16.5171666667
797.63,12.6053333333,21.52225,10.0925833333,23.330125,9.47625000001,22.6289583333,16.1479166667,6.27441666666,16.1639166667
797.93,12.28125,21.3246666667,9.79525,23.3523333333,9.19233333333,22.6212083333,15.87375,6.40066666666,16.097
798.24,12.5420833333,21.9719166667,10.5264166667,24.004875,9.77566666668,23.1781666667,16.27025,6.79825,16.692
798.55,12.7188333334,22.2965833334,10.9080833333,24.4464166667,10.2643333333,23.631125,16.864,7.35500000001,17.0870833333
798.85,13.2306666667,22.9453333333,11.2203333333,25.0310833333,10.49425,24.043375,17.33975,7.57175,17.5965
799.16,12.9401666666,23.15,10.9481666667,24.43075,10.9036666667,23.4479583333,17.4403333333,7.21275,17.3338333334
799.47,12.32275,22.6916666667,10.2325833333,23.8232083334,10.3779166667,22.7824166667,16.6666666667,6.50683333333,16.8665833333
799.78,12.32375,22.8099166667,10.0595,23.2182083333,10.2913333333,22.4853333333,16.3416666667,6.25458333332,16.8150833333
800.08,11.41625,22.67825,8.99808333334,22.162875,9.17133333333,22.12925,15.4430833333,5.51066666666,15.9440833334
800.39,11.8478333333,22.9945,9.36508333333,22.6439583333,9.48225,22.357,15.7125,6.01641666666,16.13125
800.70,12.64325,23.6261666667,9.98425000001,22.8844583333,10.2018333333,22.9634583333,16.2218333334,6.42541666666,16.83475
801.00,12.7824166667,23.3255,9.64116666667,22.7110833334,9.71058333332,22.9487083333,16.22075,6.48033333334,16.7358333334
801.31,13.95075,24.2281666667,10.75625,23.46625,10.76575,23.681125,16.8229166667,7.62991666666,16.9205833334
801.62,14.4874166667,24.4048333333,11.0119166667,23.996625,11.4823333333,24.020625,16.9355,8.28524999999,17.2330833333
