wavelength,Back_SalFulf,Belly_SalFulf,Breast_SalFulf,Crissum_SalFulf,Crown_SalFulf,DorTail_SalFulf,Rump_SalFulf,Throat_SalFulf,WingTip_SalFulf
446.08,8.06516666667,8.68983333333,7.39905952381,6.8085,8.63733333333,7.506375,7.347,6.62966666667,9.41225
446.43,8.06983333333,8.7145,7.41314285714,6.83566666667,8.6595,7.51425,7.34433333334,6.629875,9.42020833333
446.79,8.03941666666,8.67416666667,7.37346428571,6.79716666666,8.62933333333,7.48629166667,7.29245833333,6.60558333333,9.38791666667
447.14,8.02347222222,8.65258333333,7.34078571428,6.77725,8.60825,7.46775,7.2605,6.583625,9.35729166667
447.50,8.00591666667,8.607,7.31095238095,6.75125,8.572,7.46366666667,7.23170833333,6.55483333333,9.307
447.85,7.97861111111,8.60125,7.28688095238,6.738,8.55166666667,7.43641666667,7.22304166667,6.52941666667,9.2675
448.21,7.97383333333,8.59116666666,7.28310714286,6.725,8.56491666667,7.44120833334,7.23370833333,6.52566666666,9.25383333333
448.56,7.95533333334,8.59133333333,7.27482142857,6.73933333334,8.57691666666,7.43354166667,7.24041666667,6.53691666667,9.25541666667
448.92,7.93669444445,8.54616666667,7.23967857143,6.70108333334,8.53116666667,7.39716666667,7.197875,6.50170833333,9.19745833333
449.27,7.91922222222,8.513,7.20661904762,6.67,8.4995,7.376625,7.15741666667,6.49175,9.15175
449.62,7.91702777778,8.514,7.20872619047,6.66933333333,8.49941666667,7.35995833334,7.14991666667,6.473125,9.13925
449.98,7.904,8.51033333333,7.19121428572,6.66433333333,8.48583333333,7.32583333333,7.13604166667,6.43379166666,9.114125
450.33,7.91333333333,8.52458333333,7.19155952381,6.67475,8.493,7.33733333333,7.16620833333,6.46033333333,9.12283333333
450.69,7.95783333333,8.576,7.25254761905,6.72116666667,8.54491666667,7.378,7.24808333333,6.49454166666,9.18883333333
451.04,8.00458333333,8.65075,7.31998809524,6.76841666666,8.61441666667,7.42791666667,7.33108333334,6.56591666667,9.2705
451.40,8.02358333333,8.70475,7.33788095238,6.80533333333,8.661,7.43591666667,7.37479166667,6.59116666667,9.30970833333
451.75,8.03522222222,8.69008333333,7.34027380952,6.78433333333,8.68108333333,7.42679166667,7.358,6.59991666667,9.32470833333
452.10,8.01794444444,8.6845,7.33004761904,6.78025,8.66183333334,7.41216666667,7.35608333333,6.59016666667,9.33470833333
452.46,8.02269444445,8.69041666667,7.34026190476,6.767,8.64008333333,7.391375,7.35904166667,6.59875,9.326
452.81,8.04291666667,8.72016666666,7.36910714286,6.80816666667,8.68175,7.427,7.41254166666,6.65966666667,9.361125
453.17,8.05205555556,8.73441666667,7.3795,6.83425,8.69466666667,7.43004166667,7.4355,6.669,9.405
453.52,8.0795,8.74508333333,7.41071428571,6.84933333333,8.74066666667,7.46254166667,7.474875,6.70208333333,9.45304166667
453.87,8.07147222222,8.75325,7.39563095238,6.84175,8.736,7.49070833333,7.48083333333,6.71220833333,9.453875
454.23,8.08933333334,8.75933333334,7.41772619048,6.85441666667,8.75983333333,7.485875,7.49545833333,6.69829166667,9.46558333333
454.58,8.09758333333,8.77908333333,7.42144047619,6.8735,8.76933333334,7.49904166667,7.49991666667,6.71504166667,9.451125
454.93,8.08083333333,8.77025,7.38269047619,6.8655,8.76758333333,7.49766666667,7.47616666667,6.671875,9.42066666667
455.29,8.06622222222,8.751,7.37236904762,6.8505,8.74883333333,7.47354166667,7.44645833334,6.648125,9.405375
455.64,8.04061111111,8.74233333333,7.34269047619,6.83441666666,8.72566666667,7.46129166666,7.44925,6.63633333333,9.39495833333
456.00,8.06119444444,8.76675000001,7.33783333333,6.85508333333,8.72841666666,7.463875,7.44891666667,6.65025,9.40195833333
456.35,8.10252777778,8.80058333333,7.36507142857,6.90258333334,8.79008333333,7.51354166667,7.494,6.692125,9.42875
456.70,8.10680555556,8.81416666667,7.36575,6.8895,8.80141666667,7.51158333333,7.48975,6.68741666666,9.45795833334
457.06,8.13894444445,8.84566666667,7.42370238095,6.91675,8.84216666667,7.54345833333,7.52595833333,6.71208333333,9.48354166666
457.41,8.13272222222,8.83308333332,7.41866666667,6.91891666667,8.82641666667,7.53833333333,7.505125,6.68558333333,9.45725
457.76,8.16422222222,8.84158333334,7.4590952381,6.93941666667,8.86183333333,7.55091666667,7.54504166667,6.71841666667,9.48804166667
458.12,8.17480555556,8.83525,7.45597619047,6.93091666667,8.86058333333,7.55458333333,7.53133333333,6.72275,9.48854166667
458.47,8.14483333333,8.79108333333,7.41867857143,6.89158333333,8.81766666667,7.529375,7.49375,6.68983333333,9.45108333333
458.82,8.15069444444,8.79066666667,7.42320238095,6.88216666667,8.80775,7.51625,7.4815,6.704875,9.44758333333
459.18,8.16327777778,8.80391666668,7.43019047619,6.87533333333,8.7995,7.53183333333,7.48675,6.712375,9.46245833333
459.53,8.18663888889,8.82583333332,7.45742857143,6.89733333333,8.81708333333,7.552375,7.508125,6.73141666667,9.48920833334
459.88,8.20988888889,8.83566666667,7.50470238095,6.90941666667,8.84325,7.57433333333,7.54395833334,6.758875,9.50495833334
460.24,8.16819444444,8.8025,7.48067857143,6.86075,8.79925,7.522125,7.50283333333,6.71483333333,9.48475
460.59,8.18872222222,8.82099999999,7.50275,6.89266666667,8.8155,7.54541666666,7.53766666667,6.72729166667,9.48658333334
460.94,8.16063888889,8.79166666666,7.47211904762,6.86591666667,8.79866666667,7.51529166667,7.521375,6.71141666667,9.46045833333
461.29,8.15316666667,8.80633333333,7.46741666667,6.86558333333,8.79475,7.50695833333,7.52991666666,6.72275,9.47025
461.65,8.15644444445,8.81466666666,7.46382142857,6.85933333333,8.79125,7.494125,7.53529166667,6.72891666667,9.48045833333
462.00,8.13952777778,8.84166666667,7.46184523809,6.85691666667,8.79658333333,7.48516666667,7.55229166667,6.74479166666,9.50295833333
462.35,8.19391666667,8.90533333333,7.51977380952,6.90675,8.85025,7.51183333333,7.61895833333,6.80666666667,9.57395833333
462.71,8.21477777778,8.91983333333,7.54459523809,6.94133333333,8.88333333333,7.54970833333,7.652875,6.81641666667,9.59058333333
463.06,8.20480555556,8.91316666668,7.55025,6.96291666667,8.91066666667,7.542125,7.67658333333,6.82208333333,9.59875
463.41,8.25508333333,8.97183333334,7.60997619047,7.02283333333,8.9715,7.60833333333,7.71741666667,6.87483333333,9.63416666667
463.76,8.28669444444,8.99366666668,7.61505952381,7.0395,9.009,7.622625,7.73554166667,6.87179166667,9.65395833333
464.12,8.32288888889,9.04324999999,7.64302380952,7.07366666667,9.0375,7.66183333333,7.775875,6.89558333333,9.66883333333
464.47,8.31494444445,9.04583333334,7.65152380952,7.06833333333,9.02258333334,7.66729166667,7.76970833334,6.899,9.67466666667
464.82,8.35966666666,9.08066666667,7.68622619048,7.115,9.07341666666,7.73220833334,7.79975,6.93566666667,9.732125
465.17,8.42475,9.11041666666,7.7223452381,7.1735,9.12591666667,7.76429166667,7.84441666666,6.99291666666,9.765875
465.53,8.41894444445,9.11933333333,7.69479761905,7.17116666667,9.11641666666,7.784125,7.82504166667,6.97204166667,9.77083333333
465.88,8.44969444445,9.13141666667,7.71770238095,7.18966666667,9.12816666667,7.80395833334,7.83529166667,6.99570833333,9.75916666666
466.23,8.44616666667,9.14149999999,7.72373809523,7.20516666666,9.1285,7.8145,7.82883333333,6.99166666667,9.75458333332
466.58,8.44788888889,9.15574999999,7.73391666667,7.19666666667,9.11066666667,7.81395833334,7.83325,6.98854166667,9.77987499999
466.94,8.48913888889,9.20991666666,7.77157142857,7.23408333333,9.14766666667,7.86266666667,7.874625,7.03675,9.80399999999
467.29,8.45205555555,9.16608333333,7.73776190476,7.21033333333,9.11733333333,7.82729166666,7.86995833334,6.99258333334,9.795625
467.64,8.43458333333,9.15341666667,7.73133333333,7.20908333333,9.11108333333,7.821125,7.85779166667,6.99854166666,9.78808333333
467.99,8.43244444444,9.13541666666,7.7311547619,7.19858333333,9.12841666667,7.828375,7.85595833333,6.993375,9.81545833333
468.35,8.45158333333,9.13583333333,7.73371428571,7.19908333334,9.16941666667,7.83808333333,7.85279166667,7.00854166667,9.82783333333
468.70,8.42922222223,9.11775,7.70625,7.18466666667,9.1185,7.81304166667,7.82675,6.99966666667,9.77741666667
469.05,8.45877777777,9.13350000001,7.74002380952,7.22008333333,9.14708333334,7.879625,7.86658333333,7.01941666667,9.79749999999
469.40,8.43855555556,9.10800000001,7.75305952381,7.23433333333,9.14916666667,7.86941666667,7.866625,7.02333333333,9.76712500001
469.75,8.4205,9.05400000001,7.73953571429,7.23283333333,9.11683333334,7.856375,7.864875,7.00070833333,9.75741666667
470.11,8.41272222222,9.05033333334,7.72833333333,7.20875,9.10625000001,7.849875,7.86008333333,6.985125,9.77841666667
470.46,8.40519444444,9.02875,7.72142857143,7.189,9.11366666666,7.82366666666,7.84816666666,7.01116666667,9.77445833333
470.81,8.36152777778,8.97383333334,7.69080952381,7.15283333333,9.05375000001,7.80866666667,7.80691666667,6.97458333333,9.74529166667
471.16,8.368,8.98233333333,7.69442857143,7.15316666667,9.06866666667,7.80283333333,7.793875,6.99441666666,9.75870833333
471.51,8.40958333334,9.01441666666,7.72105952381,7.18816666667,9.08474999999,7.845375,7.819625,7.03254166667,9.80233333333
471.87,8.43547222222,9.04,7.74451190476,7.23366666667,9.10416666667,7.88141666667,7.86116666667,7.075625,9.79966666667
472.22,8.42938888889,9.06183333334,7.73205952381,7.23866666667,9.07416666667,7.87741666667,7.85270833333,7.07179166667,9.80379166667
472.57,8.47752777778,9.10616666666,7.78567857143,7.25841666667,9.1435,7.91633333333,7.89870833333,7.08558333334,9.86666666665
472.92,8.43702777778,9.11958333333,7.754,7.2145,9.09775,7.88475,7.85066666667,7.053625,9.85604166666
473.27,8.51627777778,9.19441666666,7.80271428571,7.251,9.12875000001,7.93966666667,7.88845833333,7.09495833333,9.91608333333
473.62,8.54197222223,9.24450000001,7.83683333333,7.25858333334,9.15950000001,7.96241666667,7.90733333333,7.11216666666,9.94945833335
473.98,8.57466666666,9.25991666668,7.86735714286,7.29383333333,9.19950000001,7.99745833334,7.93575,7.14375,9.973125
474.33,8.57319444444,9.26716666667,7.87847619048,7.29641666667,9.17991666668,8.00441666666,7.94175,7.10829166667,9.98645833333
474.68,8.62505555556,9.33166666667,7.90032142857,7.35,9.23983333334,8.01958333333,7.98716666666,7.15220833333,10.0305833334
475.03,8.65761111111,9.33883333334,7.90778571428,7.37691666667,9.23741666667,8.04954166667,7.987875,7.17020833334,10.057
475.38,8.62944444444,9.33116666667,7.88752380952,7.37091666666,9.19975000001,8.02495833334,7.96883333333,7.144125,10.0266666666
475.73,8.62888888889,9.33483333333,7.88130952381,7.36491666667,9.16399999999,8.00783333333,7.93908333334,7.11470833333,10.0242083333
476.08,8.60711111111,9.30741666666,7.87010714285,7.33166666667,9.13274999999,7.96941666667,7.91504166667,7.10558333333,9.98275
476.44,8.60388888889,9.27066666667,7.83607142857,7.32191666667,9.08041666666,7.94970833333,7.89079166667,7.10095833333,9.96145833335
476.79,8.59361111111,9.24275,7.81308333333,7.30491666667,9.07741666666,7.9195,7.88341666667,7.086625,9.93395833333
477.14,8.54944444444,9.17325,7.77791666667,7.28116666667,9.04958333334,7.85633333333,7.86375,7.05058333334,9.894625
477.49,8.53088888889,9.17975,7.76170238095,7.28925,9.04116666666,7.87379166667,7.847,7.03708333333,9.87554166667
477.84,8.51827777777,9.14266666666,7.73653571428,7.26833333333,9.00191666666,7.85479166667,7.81029166667,7.004,9.829375
478.19,8.56697222222,9.18375,7.7676547619,7.33091666666,9.0635,7.90833333333,7.85083333333,7.06941666667,9.86391666667
478.54,8.53911111111,9.16891666667,7.75414285714,7.31066666666,9.04075,7.88891666667,7.837,7.03725,9.843375
478.89,8.538,9.18033333333,7.75895238095,7.29741666667,9.03583333332,7.87670833333,7.85908333333,7.01358333333,9.824
479.24,8.55922222222,9.20874999999,7.78696428572,7.32933333333,9.06941666667,7.90629166667,7.897,7.05391666667,9.85845833335
479.60,8.57925,9.23966666666,7.80569047619,7.3625,9.11058333333,7.94729166667,7.92791666667,7.06933333333,9.90525
479.95,8.64922222222,9.27291666667,7.85689285714,7.42833333333,9.16383333333,8.01641666667,7.98408333333,7.11770833333,9.96491666668
480.30,8.64061111111,9.30016666666,7.86933333333,7.43475,9.16808333334,8.00675,7.98670833333,7.10904166667,9.959
480.65,8.63941666667,9.29766666667,7.88185714286,7.42858333333,9.15875000001,8.0025,7.984,7.090625,9.96945833333
481.00,8.62636111111,9.2785,7.88052380953,7.42066666667,9.1465,8.00945833334,7.9545,7.083875,9.95058333332
481.35,8.62277777778,9.25416666666,7.86072619048,7.40708333333,9.11775000001,7.9865,7.944125,7.0845,9.93079166665
481.70,8.57241666666,9.21650000001,7.83607142857,7.389,9.08300000001,7.93941666667,7.92304166667,7.057625,9.90320833333
482.05,8.52908333333,9.18708333332,7.79076190476,7.34075,9.03291666666,7.89204166667,7.88816666666,7.01075,9.854375
482.40,8.534,9.18016666666,7.79915476191,7.34216666667,9.02116666668,7.882875,7.87920833334,7.01304166667,9.854875
482.75,8.52405555556,9.16891666668,7.79417857143,7.33008333333,9.01149999999,7.87370833333,7.86395833333,7.01241666667,9.86154166668
483.10,8.51447222222,9.15125,7.79269047619,7.31675,8.99708333333,7.85708333333,7.849625,6.99170833333,9.84291666668
483.45,8.50027777777,9.13624999999,7.78533333333,7.30191666666,8.9765,7.83245833333,7.84654166667,6.99029166667,9.82579166665
483.80,8.48219444444,9.12874999999,7.78046428571,7.301,8.96966666667,7.81920833333,7.844375,6.97183333334,9.824375
484.15,8.48341666667,9.12216666666,7.77302380953,7.30333333333,8.97258333334,7.81258333333,7.830875,6.97020833334,9.83129166667
484.50,8.47416666667,9.11683333333,7.76634523809,7.29958333333,8.96999999999,7.80625,7.827,6.97745833333,9.821125
484.85,8.47775,9.12783333333,7.77235714286,7.30283333334,8.97233333334,7.80475,7.839,6.97758333333,9.82258333332
485.20,8.47213888889,9.12258333333,7.77454761905,7.29791666666,8.97000000001,7.79779166667,7.83045833333,6.9645,9.82525
485.55,8.49336111111,9.145,7.78045238095,7.3065,8.99316666667,7.813125,7.84395833333,6.97383333333,9.84641666665
485.90,8.49552777778,9.14383333334,7.79408333334,7.31516666667,8.99375,7.81866666667,7.846875,6.982875,9.84483333332
486.25,8.49052777778,9.14558333333,7.78347619047,7.31066666667,8.99675000001,7.82125,7.839,6.980875,9.841875
486.60,8.47483333333,9.13125000001,7.77521428572,7.3115,8.98025000001,7.809375,7.82941666667,6.9735,9.816375
486.95,8.45641666667,9.11833333334,7.75771428572,7.29258333334,8.96116666666,7.790375,7.81416666667,6.94679166666,9.80183333332
487.30,8.46119444444,9.11774999999,7.76520238095,7.29683333333,8.97266666666,7.80008333333,7.79970833333,6.94075,9.79416666665
487.65,8.46625,9.12050000001,7.75739285714,7.28841666667,8.97041666667,7.78825,7.78133333333,6.937375,9.782375
488.00,8.46730555556,9.12058333332,7.75755952381,7.28916666667,8.96416666668,7.78825,7.79491666667,6.93975,9.774125
488.35,8.48291666667,9.12908333332,7.77209523809,7.3055,8.97216666667,7.798,7.79720833333,6.93520833333,9.79029166667
488.70,8.48066666667,9.12508333334,7.76816666667,7.30325,8.96625000001,7.794,7.79270833333,6.930875,9.79658333332
489.05,8.48519444444,9.13000000001,7.76288095238,7.31108333333,8.98108333332,7.7865,7.798625,6.92945833333,9.80204166665
489.40,8.49616666667,9.1285,7.77777380952,7.32216666667,8.98666666667,7.790875,7.803625,6.9415,9.79558333332
489.75,8.50922222222,9.15091666667,7.78777380952,7.3365,9.00858333333,7.793375,7.81275,6.95129166667,9.82845833335
490.10,8.513,9.16208333333,7.79714285714,7.35516666667,9.01175,7.79820833333,7.823,6.95166666667,9.83491666667
490.45,8.51386111111,9.16975,7.80029761905,7.36508333333,9.02466666667,7.79570833333,7.82508333333,6.94945833333,9.83375
490.80,8.52277777777,9.18833333332,7.79741666667,7.37,9.05025000001,7.80291666667,7.83204166667,6.97395833334,9.84804166665
491.15,8.52536111111,9.2045,7.79577380953,7.37116666667,9.05566666666,7.8005,7.84883333333,6.980625,9.871
491.50,8.53922222222,9.23025000001,7.80946428572,7.38616666666,9.06783333333,7.81720833333,7.87179166667,6.99354166667,9.89333333335
491.85,8.50730555556,9.21208333333,7.79521428571,7.365,9.05633333334,7.803625,7.84979166667,6.97633333333,9.87354166667
492.20,8.48619444444,9.20974999999,7.78333333333,7.35191666667,9.04316666666,7.79745833333,7.85458333334,6.97295833333,9.857125
492.55,8.49391666667,9.22750000001,7.79752380952,7.36875,9.05225000001,7.80575,7.86479166666,6.99045833333,9.86841666667
492.90,8.50372222222,9.24475,7.82129761905,7.38541666667,9.05425,7.826625,7.88408333333,7.00691666667,9.87879166667
493.25,8.49161111111,9.26475000001,7.82847619048,7.38891666667,9.04383333333,7.82979166667,7.88841666667,7.00375,9.88566666665
493.60,8.48863888889,9.24975,7.82133333333,7.38208333333,9.03183333333,7.82066666666,7.88204166667,6.987875,9.87175
493.95,8.49677777777,9.25416666667,7.83563095238,7.36933333333,9.04316666666,7.818375,7.90133333333,6.99441666667,9.88583333332
494.30,8.53327777777,9.287,7.87569047619,7.38616666666,9.06008333333,7.83704166666,7.93441666667,7.01179166667,9.925125
494.65,8.55902777778,9.30625000001,7.90110714286,7.42258333333,9.08275,7.86441666666,7.951625,7.033125,9.96208333332
495.00,8.57258333334,9.29475,7.88852380953,7.44591666667,9.08316666666,7.85604166667,7.95245833333,7.040375,9.95095833332
495.34,8.56258333334,9.28891666667,7.896,7.46233333333,9.09308333333,7.88429166667,7.95675,7.057125,9.946875
495.69,8.61841666667,9.33774999999,7.93344047619,7.50633333333,9.12158333333,7.92741666667,7.99104166667,7.078125,9.98175
496.04,8.64252777778,9.3375,7.93740476191,7.51791666667,9.12716666666,7.92225,7.98395833333,7.08508333333,9.99170833333
496.39,8.65661111111,9.35358333333,7.92932142857,7.52491666667,9.14241666666,7.93433333333,7.987875,7.08229166667,10.0086666667
496.74,8.63980555556,9.33766666667,7.90153571429,7.50008333333,9.11999999999,7.92058333334,7.96895833334,7.06179166667,9.98616666668
497.09,8.64038888889,9.33416666667,7.88672619048,7.49308333333,9.11174999999,7.91520833334,7.96304166667,7.05941666667,9.97616666667
497.44,8.63880555556,9.35891666666,7.89553571428,7.49916666667,9.11674999999,7.95220833333,7.97866666667,7.069,9.979
497.79,8.63483333333,9.34441666668,7.88542857143,7.49825,9.115,7.959125,7.963375,7.06925,9.96458333333
498.14,8.62113888889,9.36424999999,7.87532142857,7.51041666666,9.12833333333,7.98429166667,7.953,7.07970833334,9.97541666667
498.48,8.59044444444,9.3305,7.85773809524,7.47541666667,9.08874999999,7.95091666667,7.9345,7.03391666667,9.93295833333
498.83,8.59372222223,9.35258333333,7.87301190476,7.47633333333,9.1015,7.975375,7.93054166667,7.023125,9.944125
499.18,8.59686111111,9.34816666667,7.8804047619,7.47308333334,9.11525000001,7.97458333333,7.93308333333,7.01045833333,9.95316666665
499.53,8.66111111111,9.40191666667,7.93341666666,7.51175,9.17325,8.02908333334,7.98308333334,7.05695833333,10.019875
499.88,8.669,9.42224999999,7.94932142857,7.54216666667,9.20791666666,8.036,7.99733333333,7.0585,10.0324166667
500.23,8.66902777777,9.41375000001,7.967,7.53641666667,9.21675000001,8.04004166667,8.0015,7.0505,10.0267083333
500.58,8.68758333333,9.41391666666,7.96072619048,7.55225,9.23908333334,8.03675,7.99858333333,7.04570833333,10.0256666667
